match_id,shot_amnt,shot_xgs,poi_bin_pmf,execution_time_ns
3900568,22,"[0.024578203, 0.2801746, 0.054926645, 0.014065624, 0.06667153, 0.073147796, 0.10277492, 0.053899057, 0.043312196, 0.52873313, 0.22978523, 0.03827624, 0.064768136, 0.07184804, 0.21632084, 0.50944376, 0.18048598, 0.008786979, 0.0073563103, 0.007580315, 0.23004754, 0.0068661054]","[3.27616457e-02 1.41696564e-01 2.59930702e-01 2.69947260e-01
 1.79487007e-01 8.17981815e-02 2.66603289e-02 6.39281516e-03
 1.15013181e-03 1.57397544e-04 1.65366245e-05 1.34093888e-06
 8.40646990e-08 4.06639542e-09 1.50902852e-10 4.25414847e-12
 9.00317147e-14 1.63237479e-15 2.22044605e-16 1.66533454e-16
 1.66533454e-16 1.66533454e-16 2.35922393e-16]",122536.23
3900549,19,"[0.02097858, 0.103991725, 0.14924654, 0.016759627, 0.005337777, 0.0114709865, 0.05519486, 0.029677648, 0.23479155, 0.16222213, 0.04161123, 0.02746624, 0.12837315, 0.08450736, 0.007077896, 0.036092177, 0.7835, 0.015839934, 0.21756695]","[5.03214307e-02 2.61939279e-01 3.44842679e-01 2.25407462e-01
 8.91791774e-02 2.34027802e-02 4.28451746e-03 5.64114210e-04
 5.44447806e-05 3.89833733e-06 2.08514984e-07 8.35314166e-09
 2.50170242e-10 5.56333191e-12 9.08817292e-14 1.27746121e-15
 2.77555756e-16 2.65412692e-16 2.26815094e-16 2.17328325e-16]",113273.23
3900548,23,"[0.021323204, 0.051639456, 0.029304193, 0.09216248, 0.046327893, 0.0056701605, 0.068991326, 0.013164422, 0.02480253, 0.0077629643, 0.09816304, 0.07490611, 0.11565597, 0.056990236, 0.024507357, 0.0820782, 0.009321287, 0.28120458, 0.014177956, 0.1814791, 0.023430383, 0.047830857, 0.08087675]","[2.10949541e-01 3.53856657e-01 2.66774045e-01 1.21114564e-01
 3.73442723e-02 8.34782549e-03 1.40831807e-03 1.84113930e-04
 1.89895046e-05 1.56408769e-06 1.03700504e-07 5.56022710e-09
 2.41551418e-10 8.49680058e-12 2.41443184e-13 5.71155405e-15
 3.25689250e-16 2.35340799e-16 2.37161886e-16 2.23480126e-16
 2.32545413e-16 2.29758918e-16 2.31551903e-16 1.83036324e-16]",153674.75
3900547,20,"[0.2528886, 0.01880736, 0.0061434354, 0.029584877, 0.07807144, 0.014864187, 0.27054146, 0.11908937, 0.19706342, 0.25514987, 0.034050964, 0.113826245, 0.068940446, 0.03293923, 0.010267434, 0.48270556, 0.031051148, 0.10757224, 0.046962526, 0.02309054]","[7.83962168e-02 2.37458727e-01 3.05905482e-01 2.25595771e-01
 1.07456477e-01 3.52600345e-02 8.28968268e-03 1.43278347e-03
 1.85260095e-04 1.81313510e-05 1.35307129e-06 7.72744561e-08
 3.37756805e-09 1.12553879e-10 2.83542634e-12 5.34051969e-14
 9.43689571e-16 2.45897053e-16 2.49800181e-16 2.42861287e-16
 1.97758476e-16]",163871.18
3900545,23,"[0.05812601, 0.06838638, 0.052570265, 0.015924105, 0.030995624, 0.09315835, 0.0962374, 0.009686062, 0.006076552, 0.008452462, 0.06594765, 0.24489455, 0.044111203, 0.16460037, 0.03370975, 0.021285156, 0.11766517, 0.08781775, 0.021154827, 0.09644471, 0.022844043, 0.04682265, 0.24406524]","[1.69279787e-01 3.25099987e-01 2.83856549e-01 1.50178426e-01
 5.41329290e-02 1.41667626e-02 2.79958887e-03 4.28760120e-04
 5.17998777e-05 4.99681589e-06 3.87939837e-07 2.43539893e-08
 1.23856769e-09 5.09917804e-11 1.69397479e-12 4.52993706e-14
 1.15951357e-15 2.09868506e-16 2.22458328e-16 2.32105232e-16
 2.43580739e-16 2.28816034e-16 2.53297010e-16 2.05895613e-16]",140549.65
3900546,37,"[0.05564125, 0.04412618, 0.029661205, 0.045039285, 0.008142509, 0.038088787, 0.21567047, 0.043955475, 0.09213318, 0.1007356, 0.047841433, 0.072404854, 0.13483334, 0.09340232, 0.020406129, 0.04319444, 0.025808508, 0.04998202, 0.019251106, 0.11994507, 0.057148326, 0.26788074, 0.15607634, 0.058888808, 0.22371626, 0.05732691, 0.0506092, 0.052826595, 0.10561182, 0.3667617, 0.023555346, 0.04601368, 0.1075699, 0.073534966, 0.034175254, 0.023682475, 0.07642695]","[3.47284138e-02 1.28400667e-01 2.22961403e-01 2.42880843e-01
 1.86982285e-01 1.08621460e-01 4.96333096e-02 1.83569176e-02
 5.61099245e-03 1.43988385e-03 3.14024694e-04 5.87669406e-05
 9.50986468e-06 1.33894914e-06 1.64832615e-07 1.78117380e-08
 1.69459540e-09 1.42265025e-10 1.05555364e-11 6.93001402e-13
 4.04674666e-14 2.29436153e-15 2.90999863e-16 2.05998413e-16
 2.06540514e-16 2.29417180e-16 2.42861287e-16 2.55221191e-16
 2.51155433e-16 2.56630654e-16 2.60208521e-16 2.44162329e-16
 2.28983499e-16 2.34187669e-16 2.49800181e-16 2.35922393e-16
 2.49800181e-16 1.80411242e-16]",183485.43
3900544,25,"[0.25367534, 0.07353631, 0.031861555, 0.010240112, 0.06781057, 0.051260762, 0.075309366, 0.065613374, 0.03612568, 0.44334796, 0.26820597, 0.022011714, 0.095286086, 0.36414132, 0.032368563, 0.2386338, 0.84068584, 0.18867055, 0.17449924, 0.030936994, 0.13345093, 0.009385379, 0.12619478, 0.02909003, 0.06806608]","[5.78225853e-03 5.29218168e-02 1.57332650e-01 2.47114855e-01
 2.44644352e-01 1.66976758e-01 8.28787972e-02 3.09761652e-02
 8.93009745e-03 2.02015946e-03 3.63084598e-04 5.23097944e-05
 6.07787409e-06 5.71623666e-07 4.35806625e-08 2.69145937e-09
 1.34236580e-10 5.37645731e-12 1.71624867e-13 4.57403213e-15
 3.46944695e-16 2.60208521e-16 2.35922393e-16 2.35922393e-16
 2.22044605e-16 2.08166817e-16]",140721.22
3900540,23,"[0.013170928, 0.032301527, 0.14360552, 0.07209094, 0.21300957, 0.039223794, 0.02603631, 0.85981816, 0.026278589, 0.110108905, 0.7835, 0.09312939, 0.26344922, 0.115978464, 0.084007256, 0.15706013, 0.06654184, 0.085491404, 0.039636407, 0.1621519, 0.05169499, 0.022960303, 0.034545027]","[4.11710894e-03 4.90617227e-02 1.87128180e-01 2.89447800e-01
 2.51063359e-01 1.41692092e-01 5.63836523e-02 1.66090483e-02
 3.73801505e-03 6.56574227e-04 9.13171221e-05 1.01531496e-05
 9.07685586e-07 6.54141839e-08 3.79877591e-09 1.77166997e-10
 6.59142142e-12 1.93715324e-13 4.60670049e-15 2.83030977e-16
 2.32791600e-16 2.33880170e-16 2.11124248e-16 1.65998122e-16]",135234.78
3900539,21,"[0.057499807, 0.05231251, 0.034925863, 0.038237, 0.15829566, 0.22277579, 0.039561838, 0.08951643, 0.09758389, 0.02674, 0.03389876, 0.108019345, 0.04218067, 0.045795187, 0.046699487, 0.03524073, 0.19395873, 0.028807716, 0.065946326, 0.068902515, 0.07456637]","[1.90101388e-01 3.36703260e-01 2.74360326e-01 1.37049417e-01
 4.71731093e-02 1.19196829e-02 2.29914928e-03 3.47402974e-04
 4.18523936e-05 4.06839695e-06 3.21576467e-07 2.07547187e-08
 1.09484583e-09 4.71030411e-11 1.64359628e-12 4.62668098e-14
 1.25593980e-15 2.13370988e-16 2.01227923e-16 2.03830008e-16
 1.94289029e-16 2.49800181e-16]",118192.5
3900533,20,"[0.0304786, 0.005758922, 0.021643648, 0.081880234, 0.023338055, 0.0068085827, 0.02380395, 0.014221938, 0.4836634, 0.07173451, 0.007008244, 0.090347044, 0.08710706, 0.04111252, 0.008306189, 0.15955755, 0.04240287, 0.1622893, 0.046680123, 0.034164272]","[1.88563363e-01 3.76625426e-01 2.82369681e-01 1.15919208e-01
 3.02887589e-02 5.45128725e-03 7.08439822e-04 6.85117790e-05
 5.02817243e-06 2.83570276e-07 1.23766146e-08 4.19150314e-10
 1.09979005e-11 2.22504307e-13 3.65408658e-15 2.77555756e-16
 1.90385901e-16 2.02854226e-16 2.28983499e-16 2.01227923e-16
 2.18141477e-16]",120172.96
3900538,14,"[0.0070690513, 0.020109741, 0.06824156, 0.109446906, 0.42235318, 0.29890186, 0.0052481736, 0.06254898, 0.027653996, 0.08559521, 0.23798485, 0.02343859, 0.076472625, 0.15901968]","[1.56683141e-01 3.42121590e-01 3.03629149e-01 1.45875175e-01
 4.25721127e-02 8.01910200e-03 1.00847847e-03 8.60572063e-05
 4.99389441e-06 1.94966583e-07 4.99764632e-09 8.06776254e-11
 7.64152630e-13 3.96210842e-15 2.41126563e-16]",105729.95
3900537,29,"[0.26246217, 0.025541011, 0.024095083, 0.049921535, 0.06320845, 0.023536444, 0.5151063, 0.35103464, 0.039431512, 0.008739161, 0.16255306, 0.015207855, 0.030807422, 0.07236808, 0.018446669, 0.1045809, 0.049609914, 0.029135078, 0.06541861, 0.41791612, 0.015557744, 0.0058069294, 0.059051055, 0.00855133, 0.014667176, 0.040638376, 0.1317723, 0.033469435, 0.03664191]","[4.16858865e-02 1.62732958e-01 2.72331843e-01 2.61292068e-01
 1.62580488e-01 7.04844238e-02 2.23501101e-02 5.36966633e-03
 1.00379053e-03 1.49019149e-04 1.78496861e-05 1.74646181e-06
 1.40913641e-07 9.44341451e-09 5.28377980e-10 2.47685810e-11
 9.74677337e-13 3.23448644e-14 1.06251813e-15 2.15756232e-16
 2.08437868e-16 2.17138590e-16 1.81745318e-16 2.02017464e-16
 2.30718222e-16 2.52835947e-16 2.49800181e-16 2.37318303e-16
 1.99906552e-16 2.10182967e-16]",138013.68
3900536,22,"[0.005361587, 0.0074794907, 0.006223227, 0.074033365, 0.14338878, 0.0069758547, 0.11934004, 0.208839, 0.27914494, 0.09450353, 0.04316989, 0.006026066, 0.02081008, 0.07128855, 0.51430726, 0.08581555, 0.0548962, 0.14293227, 0.027055196, 0.01600121, 0.04276343, 0.34762642]","[6.53561365e-02 2.16530224e-01 3.01825845e-01 2.38884225e-01
 1.21635697e-01 4.26771730e-02 1.07670145e-02 2.00857024e-03
 2.82235061e-04 3.02291289e-05 2.48479955e-06 1.57171063e-07
 7.64320522e-09 2.84565931e-10 8.05249301e-12 1.71638745e-13
 2.94252470e-15 2.26381414e-16 1.73472348e-16 2.22044605e-16
 2.77555756e-16 2.22044605e-16 1.80411242e-16]",123387.66
3900534,15,"[0.031387966, 0.015728515, 0.029354589, 0.008453709, 0.06326732, 0.04784971, 0.023291895, 0.073499575, 0.19783254, 0.046609618, 0.0454701, 0.048302226, 0.06843952, 0.6371465, 0.06932438]","[1.61858332e-01 4.21789086e-01 2.92336125e-01 1.00073302e-01
 2.07630229e-02 2.87808207e-03 2.81052806e-04 1.99165309e-05
 1.03945437e-06 4.00960148e-08 1.13538096e-09 2.31684741e-11
 3.29319905e-13 3.26128013e-15 2.22044605e-16 2.18575158e-16]",112540.73
3900535,24,"[0.03364347, 0.024875058, 0.009182468, 0.0102240015, 0.0536592, 0.05862778, 0.011304264, 0.056351937, 0.010728056, 0.010282738, 0.053139757, 0.06132135, 0.023049556, 0.046219792, 0.037151434, 0.06219331, 0.0077615096, 0.045804568, 0.049132403, 0.027122576, 0.023048842, 0.041706115, 0.010761202, 0.056052577]","[4.30609706e-01 3.71375300e-01 1.51276480e-01 3.87074041e-02
 6.97972525e-03 9.43268050e-04 9.91971706e-05 8.31992451e-06
 5.65917684e-07 3.15768483e-08 1.45641710e-09 5.57898337e-11
 1.77920510e-12 4.74304929e-14 1.23796436e-15 3.00242687e-16
 2.74974000e-16 2.60368611e-16 2.43177627e-16 1.91881462e-16
 2.09955751e-16 2.44338512e-16 2.28997898e-16 2.27845510e-16
 2.03812611e-16]",119972.78
3900530,19,"[0.10554769, 0.07042263, 0.119404264, 0.014231051, 0.053297944, 0.059285916, 0.038338423, 0.11646724, 0.2866296, 0.098597884, 0.21970224, 0.011654697, 0.028685473, 0.0738031, 0.008518598, 0.04074766, 0.035190012, 0.021559155, 0.059640124]","[2.05714145e-01 3.54147168e-01 2.70679632e-01 1.22758679e-01
 3.72071329e-02 8.03567189e-03 1.28562268e-03 1.56182832e-04
 1.46347458e-05 1.06748394e-06 6.08576918e-08 2.71026848e-09
 9.38075763e-11 2.49806881e-12 5.05949991e-14 1.00744743e-15
 2.46330734e-16 2.36789754e-16 2.21827764e-16 2.41506034e-16]",118708.27
3900532,20,"[0.071454756, 0.06496587, 0.08528275, 0.08116378, 0.043724902, 0.025830055, 0.006895144, 0.041610904, 0.04522188, 0.026160708, 0.12714733, 0.099566214, 0.02970412, 0.058951605, 0.07204306, 0.072740085, 0.07055698, 0.06500695, 0.026879793, 0.040103562]","[3.01550470e-01 3.75506799e-01 2.18944560e-01 7.94670749e-02
 2.01324899e-02 3.78325415e-03 5.46969991e-04 6.22728209e-05
 5.66723792e-06 4.16069768e-07 2.47581996e-08 1.19506541e-09
 4.66595009e-11 1.46372584e-12 3.66903773e-14 9.26342336e-16
 2.42644446e-16 2.24484060e-16 1.87350135e-16 2.02962647e-16
 1.81712284e-16]",119265.96
3900531,22,"[0.059220035, 0.022991734, 0.08082149, 0.018988093, 0.018675422, 0.2634681, 0.04657595, 0.032629073, 0.016556693, 0.004053377, 0.0072174137, 0.026955368, 0.020993907, 0.01095192, 0.21506847, 0.07616852, 0.129992, 0.05542761, 0.23544668, 0.057832044, 0.016172193, 0.028836621]","[2.07610559e-01 3.57399654e-01 2.70928123e-01 1.20338843e-01
 3.52290842e-02 7.25854172e-03 1.09785253e-03 1.25475709e-04
 1.10612548e-05 7.63143577e-07 4.16232741e-08 1.80622045e-09
 6.25583677e-11 1.72971837e-12 3.83071396e-14 9.09754043e-16
 2.45246531e-16 2.10335221e-16 1.79110199e-16 2.11636264e-16
 2.28983499e-16 1.38777878e-16 2.22044605e-16]",122940.9
3900529,25,"[0.04111142, 0.25602823, 0.11591693, 0.037687164, 0.1786718, 0.02517667, 0.04124893, 0.17633964, 0.029972536, 0.07851605, 0.9377965, 0.18822563, 0.047633875, 0.19963253, 0.034418818, 0.07291004, 0.064407736, 0.10221644, 0.090693064, 0.11331358, 0.7835, 0.06941093, 0.18954411, 0.29560894, 0.1493924]","[7.83039716e-04 1.70927150e-02 9.21717133e-02 2.03990907e-01
 2.57635177e-01 2.15095262e-01 1.28511257e-01 5.76620342e-02
 2.00536994e-02 5.52380558e-03 1.22342550e-03 2.20182993e-04
 3.24294294e-05 3.92580546e-06 3.91382639e-07 3.21247416e-08
 2.16543090e-09 1.19272014e-10 5.32571556e-12 1.90753663e-13
 5.59274849e-15 3.43475248e-16 2.22044605e-16 2.77555756e-16
 2.63677968e-16 2.35922393e-16]",125420.78
3900528,23,"[0.089008, 0.112262286, 0.9108396, 0.0090339845, 0.048309963, 0.013809684, 0.035050813, 0.05400979, 0.025173686, 0.036201634, 0.049721356, 0.6319456, 0.0057140095, 0.094012745, 0.041418083, 0.0051821824, 0.021226458, 0.061871696, 0.027018877, 0.050276726, 0.09840185, 0.06688321, 0.43618914]","[6.95485953e-03 9.54251477e-02 2.79140853e-01 3.26287586e-01
 1.96787045e-01 7.30515311e-02 1.84606984e-02 3.37476327e-03
 4.63932744e-04 4.92033273e-05 4.09478926e-06 2.70324375e-07
 1.42440996e-08 6.00413995e-10 2.02180027e-11 5.41371752e-13
 1.16788361e-14 4.15473049e-16 2.07930071e-16 2.27112641e-16
 2.50287275e-16 2.09944000e-16 2.13337998e-16 2.01978145e-16]",126639.75
3900522,19,"[0.054194182, 0.1429136, 0.0303009, 0.047203712, 0.7835, 0.0059080296, 0.0069891596, 0.05004303, 0.31754556, 0.20635213, 0.048206113, 0.031006748, 0.0066674594, 0.2965614, 0.3723916, 0.083152495, 0.13471147, 0.018393643, 0.03026728]","[2.51552292e-02 1.53833299e-01 2.94469872e-01 2.83997342e-01
 1.63246424e-01 6.07778022e-02 1.53945586e-02 2.73996863e-03
 3.50430137e-04 3.27065676e-05 2.24910074e-06 1.14404345e-07
 4.29621329e-09 1.18084442e-10 2.33649775e-12 3.26601810e-14
 5.96744876e-16 2.77555756e-16 2.30718222e-16 1.83013327e-16]",118794.87
3900523,23,"[0.01971076, 0.0048640626, 0.008131066, 0.0076295557, 0.0052329283, 0.02697839, 0.063186854, 0.03496443, 0.07043188, 0.4288928, 0.017866166, 0.03854076, 0.021809582, 0.213542, 0.039133452, 0.0096756015, 0.03738139, 0.074459545, 0.112153016, 0.29231676, 0.20659025, 0.12720735, 0.13895833]","[1.02921075e-01 2.70998759e-01 3.07146694e-01 2.01068143e-01
 8.58250113e-02 2.55218217e-02 5.51031862e-03 8.88108000e-04
 1.08948184e-04 1.03142109e-05 7.60869083e-07 4.40146961e-08
 2.00358094e-09 7.18253995e-11 2.02409418e-12 4.48679316e-14
 1.02168436e-15 2.39750135e-16 2.05481723e-16 2.45194161e-16
 2.19751402e-16 1.87685511e-16 2.24029852e-16 2.07123204e-16]",129550.54
3900521,32,"[0.09092448, 0.2358587, 0.04447885, 0.06605785, 0.039674178, 0.11078654, 0.6126438, 0.17343673, 0.020183466, 0.04004195, 0.022345392, 0.14329675, 0.020812213, 0.027570128, 0.019016137, 0.062408328, 0.13415334, 0.057607066, 0.11294714, 0.11643985, 0.22487636, 0.7835, 0.009879631, 0.033257388, 0.017560283, 0.085943066, 0.057919633, 0.42195505, 0.05081537, 0.03834972, 0.033070795, 0.0219322]","[5.07112743e-03 4.23605518e-02 1.35069476e-01 2.30604923e-01
 2.47205456e-01 1.82653992e-01 9.87799904e-02 4.07427507e-02
 1.32001021e-02 3.43343374e-03 7.28936563e-04 1.27936363e-04
 1.87472969e-05 2.31132664e-06 2.41172500e-07 2.13924177e-08
 1.61815876e-09 1.04585482e-10 5.78104058e-12 2.73393287e-13
 1.11990495e-14 5.58580959e-16 1.94289029e-16 2.28116137e-16
 2.31802424e-16 2.35055031e-16 2.51968585e-16 2.42861287e-16
 2.42861287e-16 2.52402266e-16 2.49800181e-16 1.94289029e-16
 1.80411242e-16]",147571.98
3900518,24,"[0.0253869, 0.0119517585, 0.023640303, 0.065260515, 0.06688895, 0.084488496, 0.041332293, 0.022881832, 0.05766922, 0.023582203, 0.008305242, 0.006229115, 0.0097119985, 0.043433484, 0.006130609, 0.026184771, 0.0041216193, 0.22435917, 0.009224877, 0.023538161, 0.07658078, 0.044592667, 0.05795536, 0.08994497]","[3.30470748e-01 3.85894469e-01 2.02724259e-01 6.44197143e-02
 1.39832522e-02 2.21425925e-03 2.66330885e-04 2.49879540e-05
 1.86218943e-06 1.11611915e-07 5.42538950e-09 2.15011885e-10
 6.96580002e-12 1.84794893e-13 4.26488342e-15 2.93710369e-16
 2.20519946e-16 2.31900680e-16 2.72346662e-16 2.28917748e-16
 2.32236105e-16 2.17057275e-16 2.18049998e-16 1.78009056e-16
 1.79544237e-16]",121275.65
3900519,16,"[0.033948798, 0.0954026, 0.053300656, 0.90047675, 0.0099737765, 0.4086999, 0.11567609, 0.84238094, 0.036318585, 0.1270709, 0.037029084, 0.052710533, 0.36788145, 0.40964994, 0.7835, 0.09969087]","[3.75001404e-04 7.76410518e-03 5.69570680e-02 1.87556057e-01
 2.99191717e-01 2.60979520e-01 1.34202431e-01 4.27851903e-02
 8.84241576e-03 1.22333117e-03 1.15374783e-04 7.45243311e-06
 3.26490501e-07 9.42766992e-09 1.69078584e-10 1.66444289e-12
 6.78146775e-15]",156457.92
3900511,21,"[0.15074049, 0.011934647, 0.021996142, 0.02314347, 0.05884273, 0.48136625, 0.47202614, 0.05419725, 0.07788398, 0.09222941, 0.03876464, 0.057977278, 0.024962917, 0.013872718, 0.009325295, 0.08374409, 0.019855559, 0.03686564, 0.36953878, 0.16140136, 0.061708573]","[6.05362357e-02 2.12426654e-01 3.08554262e-01 2.45771003e-01
 1.21345806e-01 4.01430136e-02 9.38420556e-03 1.60891883e-03
 2.07671131e-04 2.05511268e-05 1.57841949e-06 9.47897141e-08
 4.46564374e-09 1.64947781e-10 4.75543303e-12 1.06206602e-13
 1.99840144e-15 2.42210765e-16 2.15105711e-16 2.15105711e-16
 2.22044605e-16 2.22044605e-16]",166872.19
3900514,22,"[0.14390376, 0.0073188143, 0.02569126, 0.056608126, 0.4325309, 0.0616146, 0.02385619, 0.7835, 0.059709053, 0.118889846, 0.027228985, 0.09023767, 0.18014544, 0.0866639, 0.047629382, 0.02400279, 0.017428182, 0.052656677, 0.062059335, 0.18505602, 0.062196646, 0.06399678]","[2.80177503e-02 1.66682571e-01 3.01412915e-01 2.73801544e-01
 1.52593112e-01 5.78212092e-02 1.58290210e-02 3.25482760e-03
 5.15980622e-04 6.41918399e-05 6.34189172e-06 5.01229879e-07
 3.18038647e-08 1.62030765e-09 6.60611113e-11 2.14037609e-12
 5.47322604e-14 1.31665512e-15 2.18575158e-16 2.35922393e-16
 2.22044605e-16 1.94289029e-16 2.08166817e-16]",138949.85
3900515,21,"[0.007180868, 0.053125508, 0.17938402, 0.11159539, 0.06422749, 0.10000354, 0.005792632, 0.07142608, 0.19250579, 0.010884186, 0.016342267, 0.10463654, 0.0697673, 0.01643314, 0.024648778, 0.00653293, 0.0064656734, 0.07733273, 0.025218848, 0.023351738, 0.022697603]","[2.83439302e-01 3.79755310e-01 2.29444357e-01 8.31070469e-02
 2.02344364e-02 3.51863616e-03 4.53159693e-04 4.42294371e-05
 3.32037687e-06 1.93517452e-07 8.80271906e-09 3.13197894e-10
 8.71117067e-12 1.88988148e-13 3.36970035e-15 2.56305394e-16
 2.81892565e-16 2.45897053e-16 1.63064007e-16 1.27068495e-16
 1.80411242e-16 2.28983499e-16]",133073.39
3829512,27,"[0.023063267, 0.09760329, 0.14967923, 0.0071155983, 0.105357334, 0.23882656, 0.022943359, 0.06590724, 0.15296862, 0.011692211, 0.025414657, 0.086387396, 0.2653261, 0.068632364, 0.0070586666, 0.16409989, 0.06578574, 0.40680286, 0.0063121393, 0.12138682, 0.0684246, 0.0060642036, 0.44924268, 0.005749164, 0.06265728, 0.01273199, 0.2824762]","[3.18971155e-02 1.29725368e-01 2.36639502e-01 2.58139089e-01
 1.89442375e-01 9.97352735e-02 3.92066687e-02 1.18215265e-02
 2.78556132e-03 5.19756723e-04 7.75004012e-05 9.29022034e-06
 8.98346950e-07 7.01565295e-08 4.42124222e-09 2.24248847e-10
 9.11511491e-12 2.95422541e-13 7.82273551e-15 3.96817995e-16
 2.46330734e-16 2.12503626e-16 1.89518540e-16 1.95590072e-16
 2.49800181e-16 2.49800181e-16 2.22044605e-16 1.83013327e-16]",140602.6
3829495,25,"[0.00958495, 0.031540632, 0.44680074, 0.06903713, 0.047636934, 0.019001225, 0.041959133, 0.050765328, 0.0064475983, 0.043329645, 0.017638786, 0.7835, 0.044059392, 0.08437712, 0.1695861, 0.12344296, 0.1329753, 0.04069756, 0.077548794, 0.008035077, 0.16370079, 0.052216083, 0.009691708, 0.14640701, 0.066982746]","[2.57190222e-02 1.55718249e-01 2.92061678e-01 2.76641646e-01
 1.61619792e-01 6.45679487e-02 1.87491575e-02 4.11555706e-03
 7.01292008e-04 9.44997754e-05 1.02012083e-05 8.90037481e-07
 6.31160928e-08 3.64833974e-09 1.71966364e-10 6.59658092e-12
 2.05205210e-13 5.38805112e-15 3.93348548e-16 3.15719673e-16
 3.05311332e-16 2.45029691e-16 1.80411242e-16 1.73472348e-16
 1.94289029e-16 2.22044605e-16]",133183.96
3900491,28,"[0.012501043, 0.010679486, 0.04233213, 0.044084914, 0.11740955, 0.012566623, 0.16895126, 0.29734507, 0.010427678, 0.040503744, 0.079737894, 0.100611545, 0.14201003, 0.0061177085, 0.023214845, 0.03394477, 0.20089015, 0.01979978, 0.19825518, 0.6112061, 0.08509381, 0.17203926, 0.094773464, 0.02307499, 0.39059198, 0.010035755, 0.30103976, 0.0878634]","[1.81064405e-02 9.17268479e-02 2.00123530e-01 2.55467100e-01
 2.16810138e-01 1.31202599e-01 5.91435305e-02 2.04516221e-02
 5.53796258e-03 1.19177701e-03 2.06015847e-04 2.88256633e-05
 3.28181185e-06 3.05037837e-07 2.31872612e-08 1.44190741e-09
 7.32806794e-11 3.03704886e-12 1.02475272e-13 2.98822382e-15
 2.74519990e-16 2.22911967e-16 2.48065457e-16 2.56739074e-16
 2.49800181e-16 2.77555756e-16 2.49800181e-16 2.63677968e-16
 2.28983499e-16]",135698.34
3900504,20,"[0.0063920724, 0.59066904, 0.13736628, 0.12692091, 0.023807725, 0.022787064, 0.07841691, 0.019339997, 0.03427168, 0.028064024, 0.068921596, 0.12833562, 0.1283399, 0.08116242, 0.049446784, 0.007084162, 0.007679289, 0.40889975, 0.34098715, 0.30672267]","[4.07534370e-02 1.68974179e-01 2.86299308e-01 2.67350128e-01
 1.55726682e-01 6.06328892e-02 1.65039529e-02 3.23759531e-03
 4.67239092e-04 5.02678636e-05 4.06209420e-06 2.47248645e-07
 1.13189836e-08 3.87509385e-10 9.81684699e-12 1.81219623e-13
 2.62550398e-15 2.61943245e-16 1.94289029e-16 1.80411242e-16
 1.83880688e-16]",114202.38
3900506,26,"[0.110543236, 0.0064903265, 0.04681816, 0.017156105, 0.02504292, 0.07171946, 0.32147703, 0.08999686, 0.13451687, 0.110232055, 0.011772278, 0.14044629, 0.04820751, 0.007795451, 0.06612715, 0.025565226, 0.045389302, 0.034827817, 0.00642898, 0.015583844, 0.33100006, 0.044529226, 0.008085163, 0.091279, 0.20553662, 0.018133331]","[1.05332512e-01 2.65045736e-01 2.98598187e-01 2.01095186e-01
 9.12397759e-02 2.97871706e-02 7.29307410e-03 1.37710745e-03
 2.04519426e-04 2.42282665e-05 2.31262648e-06 1.79118232e-07
 1.13090233e-08 5.83537718e-10 2.46254903e-11 8.49289536e-13
 2.41115851e-14 8.01531610e-16 2.68424741e-16 2.41689840e-16
 2.20118373e-16 1.57073622e-16 1.81009993e-16 1.96562912e-16
 2.28835904e-16 2.14008545e-16 2.06776410e-16]",129524.8
3900505,28,"[0.021929376, 0.24187675, 0.16912468, 0.054859135, 0.051037095, 0.0055832337, 0.40188307, 0.106812745, 0.03201318, 0.060787633, 0.08977691, 0.055183697, 0.07142694, 0.030015554, 0.05313697, 0.26218882, 0.10236985, 0.063557416, 0.058872037, 0.06938024, 0.042483956, 0.16583668, 0.13411793, 0.01366605, 0.05047967, 0.06595677, 0.04160094, 0.17946966]","[5.05850417e-02 1.69206376e-01 2.59707023e-01 2.44693178e-01
 1.59545330e-01 7.68806746e-02 2.85352673e-02 8.39096790e-03
 1.99460479e-03 3.89007227e-04 6.29390139e-05 8.51764974e-06
 9.69970003e-07 9.33300572e-08 7.60636335e-09 5.25562399e-10
 3.07686039e-11 1.52311681e-12 6.36773247e-14 2.40806724e-15
 2.45409162e-16 1.73689188e-16 2.00360561e-16 2.32452946e-16
 2.56739074e-16 2.35922393e-16 2.35922393e-16 1.94289029e-16
 2.22044605e-16]",134974.89
3829496,25,"[0.016852016, 0.03854567, 0.14789209, 0.006406352, 0.020352514, 0.008770581, 0.12313627, 0.08385265, 0.08713433, 0.24592178, 0.7835, 0.061960142, 0.06881426, 0.024533574, 0.053932186, 0.06125956, 0.010477275, 0.052908152, 0.041684408, 0.18453018, 0.054882642, 0.08040844, 0.10807942, 0.045987375, 0.047565874]","[3.63196451e-02 2.00766437e-01 3.11958759e-01 2.54083548e-01
 1.32161043e-01 4.83168469e-02 1.31266930e-02 2.74650454e-03
 4.53396631e-04 6.00566272e-05 6.45842803e-06 5.68362917e-07
 4.11331861e-08 2.45379760e-09 1.20656539e-10 4.87891650e-12
 1.61621150e-13 4.56492483e-15 3.14852311e-16 2.38958159e-16
 2.37657116e-16 2.37657116e-16 2.08166817e-16 2.08166817e-16
 2.22044605e-16 2.22044605e-16]",130630.45
