match_id,shot_amnt,shot_xgs,poi_bin_pmf,execution_time_ns
3890465,17,"[0.06440426, 0.046776343, 0.027745502, 0.13219969, 0.0992235, 0.089788176, 0.05233175, 0.02027692, 0.018459095, 0.014099659, 0.12391525, 0.0060463957, 0.08468969, 0.06419905, 0.035906762, 0.03628003, 0.037146974]","[0.36986001612227015, 0.3841862405654005, 0.18202602795963876, 0.05220772921230413, 0.01014464646269894, 0.0014161206637278816, 0.0001469259791562708, 1.1561606123683176e-05, 6.977925026040677e-07, 3.244362085571605e-08, 1.1602262228095495e-09, 3.1669937781012064e-11, 6.501655433411606e-13, 9.796576956625383e-15, 1.0417651215517908e-16, 7.322180065814302e-19, 3.0090142949172173e-21, 5.359590706317239e-24]",28036.98
3890464,35,"[0.046176653, 0.10131521, 0.049587384, 0.44524896, 0.16843277, 0.020012105, 0.021786349, 0.016769286, 0.011323824, 0.05358877, 0.1446983, 0.09118038, 0.083146095, 0.02673285, 0.032887954, 0.045456216, 0.046878535, 0.05425707, 0.1360902, 0.02558819, 0.035055555, 0.014285627, 0.05617742, 0.07370027, 0.006505533, 0.10811192, 0.24564178, 0.009732593, 0.2224546, 0.018859997, 0.11461246, 0.0062877475, 0.53651303, 0.010548319, 0.67036307]","[0.008994582600968713, 0.057583535459089605, 0.15510727886438863, 0.23796431611307198, 0.23751099826488659, 0.16679927299063335, 0.0868186813008324, 0.034742496016353173, 0.010980619536705533, 0.0027973108742310165, 0.0005834601735282231, 0.00010087026049952751, 1.459473414516938e-05, 1.7808636438825631e-06, 1.8436544434756506e-07, 1.6269348384925484e-08, 1.2280919982348721e-09, 7.949715348247269e-11, 4.420019821839754e-12, 2.1123585255072604e-13, 8.676367642697464e-15, 3.060030367324316e-16, 9.249945795818136e-18, 2.3898530285938e-19, 5.257102712787461e-21, 9.795846261332696e-23, 1.5359237960376018e-24, 2.0091077739103247e-26, 2.168286558926227e-28, 1.902730891714037e-30, 1.3313164971085245e-32, 7.227610894596407e-35, 2.9251304990240665e-37, 8.279844868128435e-40, 1.458012163346543e-42, 1.1986522494381745e-45]",104372.18
3890463,26,"[0.10332642, 0.06638101, 0.22738677, 0.2965217, 0.008325875, 0.073021725, 0.023106296, 0.027615549, 0.04506865, 0.0062341946, 0.01931781, 0.03629557, 0.23235123, 0.1934696, 0.11136811, 0.08943625, 0.039364923, 0.7835, 0.618619, 0.025043054, 0.025484372, 0.00018, 0.011333463, 0.015119803, 0.035354175, 0.05047349]","[0.011996769909127477, 0.08840313098143786, 0.22851861637905305, 0.2910021726741022, 0.22008215769959016, 0.10964421317208624, 0.038334244835866074, 0.009809222647333063, 0.0018922840891227235, 0.00028121747762676534, 3.271830205393901e-05, 3.015874957454224e-06, 2.2215190768625804e-07, 1.3152806926082102e-08, 6.279618578266564e-10, 2.4196265264894517e-11, 7.511502602101656e-13, 1.8703918005670228e-14, 3.7069698057669454e-16, 5.779165997851433e-18, 6.965573358649758e-20, 6.328456941429825e-22, 4.1720178425182134e-24, 1.8776757782152644e-26, 5.169193518321236e-29, 6.763403578752931e-32, 1.060619616677274e-35]",59806.75
3890462,33,"[0.13140363, 0.035709217, 0.03552293, 0.015496712, 0.49745527, 0.48955277, 0.031564724, 0.034547757, 0.06250511, 0.050947584, 0.04969276, 0.29829517, 0.064263456, 0.104608946, 0.06734669, 0.10163797, 0.1913162, 0.022186074, 0.14268862, 0.02573204, 0.18523568, 0.076780885, 0.069918394, 0.06980454, 0.07956331, 0.07123425, 0.11355471, 0.008739537, 0.032546934, 0.052233677, 0.024574809, 0.16179703, 0.034515403]","[0.01856612237546793, 0.0887912646738385, 0.1901979805306567, 0.24491924231155893, 0.21486078279340828, 0.1378293901100475, 0.06767138626772203, 0.02625038010911717, 0.008233611774542729, 0.0021249169854600488, 0.0004573134816467021, 8.293589015535099e-05, 1.2778445863665074e-05, 1.6834096801978898e-06, 1.9054880890863994e-07, 1.8599952993156033e-08, 1.5696876514371455e-09, 1.1470470583212413e-10, 7.262291724646509e-12, 3.982365872964494e-13, 1.888928998304597e-14, 7.731806439003365e-16, 2.7215816755443812e-17, 8.198632694411758e-19, 2.1001328500421293e-20, 4.535932724736946e-22, 8.169322547508359e-24, 1.209009115711929e-25, 1.4413939431813487e-27, 1.346523057502304e-29, 9.463166347612689e-32, 4.688861148435185e-34, 1.4546037727757284e-36, 2.1153063182169247e-39]",95236.63
3890461,19,"[0.019483734, 0.017541248, 0.678659, 0.046826247, 0.022480488, 0.107526794, 0.038147837, 0.05269606, 0.04730218, 0.05144191, 0.02536874, 0.01424453, 0.023760157, 0.041753348, 0.008590776, 0.15524761, 0.06137374, 0.09877237, 0.04158293]","[0.12934577082762458, 0.3958843252593326, 0.3119606293260412, 0.12523456963645488, 0.03140628482988589, 0.00541952689660578, 0.0006798324338903011, 6.41357686926481e-05, 4.650291097863212e-06, 2.6266903401049167e-07, 1.16439691653323e-08, 4.060224496654605e-10, 1.1108289543624086e-11, 2.3660464539046195e-13, 3.868558799836534e-15, 4.7455435700390716e-17, 4.210565478594541e-19, 2.5415158768749498e-21, 9.297537789687813e-24, 1.5478201050157714e-26]",33261.94
3890460,34,"[0.022694176, 0.047225967, 0.049949687, 0.09171993, 0.12671626, 0.110581785, 0.023495417, 0.16207625, 0.054760028, 0.15512554, 0.04118033, 0.07599473, 0.09549642, 0.03290882, 0.05783841, 0.016004544, 0.056854095, 0.055210266, 0.02299544, 0.093398586, 0.08739236, 0.28976735, 0.06983975, 0.037586696, 0.93681085, 0.24638891, 0.033985708, 0.19173719, 0.54054385, 0.030045003, 0.06329314, 0.13874818, 0.034358736, 0.14410815]","[0.0014824843890992158, 0.028501295870296747, 0.1095970031272088, 0.20668778474840743, 0.2430394496422954, 0.19949614467095741, 0.12201919889104354, 0.05800551847568751, 0.022067276225733304, 0.006862541051374829, 0.0017725310490735917, 0.0003849261879585368, 7.09502511535855e-05, 1.1182469209260832e-05, 1.5157502441656029e-06, 1.774744141796848e-07, 1.800841316637474e-08, 1.587160695624955e-09, 1.216590315873292e-10, 8.114008405282616e-12, 4.706569556574421e-13, 2.3712084206519753e-14, 1.0352075885715419e-15, 3.903020803407233e-17, 1.264916533544636e-18, 3.501986804155179e-20, 8.215273812445854e-22, 1.6156444284151313e-23, 2.626260861682924e-25, 3.461592393791561e-27, 3.6016681080822596e-29, 2.8432820921799033e-31, 1.5983644603419894e-33, 5.6931525139866006e-36, 9.644983959493898e-39]",99828.11
3890459,23,"[0.03214511, 0.107737966, 0.043344855, 0.053074677, 0.029110124, 0.10468299, 0.7835, 0.040372256, 0.019051604, 0.08000865, 0.06866995, 0.024552414, 0.012087306, 0.10101418, 0.0742396, 0.5620087, 0.0060035987, 0.1250385, 0.22282937, 0.033796266, 0.08602974, 0.37068388, 0.21732445]","[0.01226297364299841, 0.08814545054640033, 0.22267095577339538, 0.285929202922445, 0.22143908353974695, 0.11408017021566144, 0.04159173195751803, 0.011185640145952028, 0.002283847272430848, 0.00036125156695005883, 4.489613321853198e-05, 4.425373103497539e-06, 3.479043979280978e-07, 2.1863289377686176e-08, 1.0972809562102738e-09, 4.3797188317399216e-11, 1.379344302683126e-12, 3.3852201437544324e-14, 6.355061248161897e-16, 8.878123263755057e-18, 8.851494132932319e-20, 5.88517647228389e-22, 2.3044495574908105e-24, 3.9393829167663325e-27]",48546.91
3890458,26,"[0.071063675, 0.06820985, 0.053594563, 0.03934796, 0.012975558, 0.011178853, 0.08109926, 0.019466234, 0.04438642, 0.055237286, 0.027858678, 0.060526136, 0.027802091, 0.29391983, 0.00871732, 0.23192106, 0.098356806, 0.093090475, 0.07044078, 0.043345895, 0.10962057, 0.10379709, 0.059824385, 0.13751602, 0.07224623, 0.15905139]","[0.10947873963698289, 0.2622339357746724, 0.2904939053794218, 0.19867856356681168, 0.09443872112714766, 0.03327861952557602, 0.009050618121936218, 0.0019518181982550572, 0.00034016473695895567, 4.856490083582482e-05, 5.735221326798234e-06, 5.640243243024455e-07, 4.639262565733931e-08, 3.1988280499927353e-09, 1.8496616618703599e-10, 8.956251601441356e-12, 3.6194618965738166e-13, 1.2142119865445503e-14, 3.3548838669168973e-16, 7.552671458573232e-18, 1.3651700014853984e-19, 1.9418810758215984e-21, 2.1135696047979302e-23, 1.6893264702873806e-25, 9.290398391341413e-28, 3.1225877470477702e-30, 4.807491044160997e-33]",59597.49
3890457,25,"[0.080464534, 0.1422178, 0.02084799, 0.047715038, 0.022512268, 0.10858278, 0.018491473, 0.12656534, 0.030714724, 0.2938012, 0.06386025, 0.07850596, 0.08490853, 0.058190394, 0.060555883, 0.10287253, 0.03656303, 0.041225154, 0.008319872, 0.030635588, 0.031109676, 0.14404935, 0.013339819, 0.07693756, 0.042017248]","[0.15139874244858859, 0.3073681538712636, 0.2867753750328414, 0.16454356938704723, 0.06542287818126186, 0.019233354451916804, 0.004352343134504131, 0.0007787392837752074, 0.00011224636911655143, 1.3207171955560806e-05, 1.2804367411099288e-06, 1.0293849070464964e-07, 6.889333720391354e-09, 3.845480071520447e-10, 1.789952414796504e-11, 6.933374129230042e-13, 2.2255898697446004e-14, 5.881451850836555e-16, 1.2674350832715942e-17, 2.1976636351324765e-19, 3.009222727827224e-21, 3.1679378599714596e-23, 2.4636763849109733e-25, 1.3273486201592922e-27, 4.402271767696933e-30, 6.732964183340363e-33]",56463.35
3890456,15,"[0.04337757, 0.08920832, 0.038154624, 0.06312154, 0.030112157, 0.3191964, 0.052400436, 0.84787583, 0.091701224, 0.11839348, 0.0142328255, 0.32636663, 0.077885, 0.1013207, 0.054687224]","[0.03113016217042417, 0.22937773363145533, 0.3533236312814394, 0.25121721695380833, 0.10260588429064958, 0.026871073637972365, 0.004805531432080498, 0.0006090251710019501, 5.582373567331186e-05, 3.730139861589091e-06, 1.8111012923619686e-07, 6.29162484382868e-09, 1.514750058039387e-10, 2.3823788094463104e-12, 2.1791851647959205e-14, 8.661637926269794e-17]",22187.55
3890455,33,"[0.17002773, 0.33960822, 0.13468955, 0.037578885, 0.063354276, 0.09712629, 0.11001341, 0.0063287662, 0.02652896, 0.025867425, 0.03368014, 0.02694038, 0.01975214, 0.13819858, 0.030207902, 0.15581165, 0.09098505, 0.023136673, 0.09549026, 0.027132995, 0.09793861, 0.035394285, 0.02892975, 0.033828143, 0.048974123, 0.84989536, 0.017877508, 0.042956993, 0.03463158, 0.039112344, 0.14232987, 0.148861, 0.099384926]","[0.010989177821157405, 0.09344395132507663, 0.21815121621697048, 0.26837809322333334, 0.21324919730336622, 0.12080347668606901, 0.0516910354735317, 0.01734560940318767, 0.004684983687088302, 0.0010379361253904525, 0.0001912963934186422, 2.9647639318952178e-05, 3.89603767278269e-06, 4.36906143212558e-07, 4.2015990348882495e-08, 3.4776970211357732e-09, 2.4839508663355243e-10, 1.5334595026792173e-11, 8.188194369519163e-13, 3.781014765319138e-14, 1.5081583233138232e-15, 5.185387329644125e-17, 1.531781298651959e-18, 3.869930717124739e-20, 8.310166256065521e-22, 1.504325869965536e-23, 2.270736402243344e-25, 2.8168645527144747e-27, 2.815424940203872e-29, 2.2050969606439802e-31, 1.2989546785403102e-33, 5.389728966551782e-36, 1.3970955185128717e-38, 1.6898054885692684e-41]",94443.77
3890454,27,"[0.023513475, 0.095072545, 0.07905788, 0.040890228, 0.036078602, 0.074292734, 0.031354524, 0.066331744, 0.09075615, 0.025860853, 0.010415659, 0.024910504, 0.02556034, 0.046983883, 0.027308168, 0.016864376, 0.02277888, 0.047327932, 0.03979271, 0.012303267, 0.0230601, 0.01988851, 0.34539127, 0.0506286, 0.010585849, 0.09216282, 0.03300566]","[0.21816855019392015, 0.3621605457758469, 0.26251805470508555, 0.11420586642616659, 0.03403232503030604, 0.007465168399785571, 0.0012605527310848568, 0.0001688473181707859, 1.8323912021060406e-05, 1.6359949764901933e-06, 1.2152397386307573e-07, 7.57215087010744e-09, 3.980923845376783e-10, 1.7726880249024047e-11, 6.700287835816497e-13, 2.1508066330551465e-14, 5.857382542802144e-16, 1.3496657319627604e-17, 2.619326969979253e-19, 4.2526575710721264e-21, 5.721478884185683e-23, 6.29527498929004e-25, 5.561848855175003e-27, 3.843883844606118e-29, 1.9985896271652946e-31, 7.340880076947385e-34, 1.6955585626377303e-36, 1.8494189210756657e-39]",65373.18
3890453,41,"[0.20754145, 0.02605447, 0.013907865, 0.0125814825, 0.2030753, 0.084522486, 0.012122442, 0.05161517, 0.29169863, 0.028596744, 0.17499273, 0.11388039, 0.022680426, 0.034525637, 0.044958774, 0.038832802, 0.06401524, 0.056442626, 0.068855494, 0.04075656, 0.017367769, 0.16318418, 0.0590483, 0.040653415, 0.03885258, 0.12325423, 0.019949658, 0.108520254, 0.13098226, 0.10437299, 0.020635847, 0.028679833, 0.07293035, 0.00733223, 0.010748383, 0.0900275, 0.030002274, 0.0785733, 0.111807056, 0.5087126, 0.44401488]","[0.012831296176452872, 0.06586432037360124, 0.15449386187827804, 0.22207738768206792, 0.2212295769621845, 0.16360452380921187, 0.09386907009408901, 0.043087174345793566, 0.016182057953981168, 0.005058212994041441, 0.0013335920532765637, 0.00029971547525651577, 5.791072913479504e-05, 9.68683182142386e-06, 1.4106950981370577e-06, 1.7968721537352554e-07, 2.0093714690869032e-08, 1.978636859239718e-09, 1.7197152326455036e-10, 1.3216030660164452e-11, 8.991618406141795e-13, 5.419859821294212e-14, 2.8950970037249406e-15, 1.3701468082489605e-16, 5.741071266133838e-18, 2.1272223962914083e-19, 6.957646792859087e-21, 2.0040833018521677e-22, 5.068184401049545e-24, 1.1210102622952363e-25, 2.158330696959868e-27, 3.5959389375841895e-29, 5.146426015274637e-31, 6.269161297885082e-33, 6.424880683310988e-35, 5.4567237820369145e-37, 3.764585017715907e-39, 2.0521590248976152e-41, 8.489309984787319e-44, 2.4993130048831905e-46, 4.6559526083456844e-49, 4.116745729359742e-52]",144001.15
3890452,26,"[0.058540706, 0.2790678, 0.28320828, 0.076129824, 0.006210076, 0.17475666, 0.008591701, 0.036181558, 0.02871199, 0.040900692, 0.11614401, 0.035696365, 0.007859309, 0.095422745, 0.025828732, 0.05573243, 0.060977064, 0.048595455, 0.28879443, 0.047506776, 0.05211979, 0.11592634, 0.6658334, 0.10029618, 0.02506096, 0.04187789]","[0.03288378756757419, 0.15001757179422315, 0.2669028093751252, 0.26584609407052695, 0.1718158474531774, 0.07804051844169298, 0.0261852074794533, 0.006713943555186879, 0.0013476471186328717, 0.00021554257168624418, 2.7830112949222833e-05, 2.928538286128311e-06, 2.528291077477819e-07, 1.7983180899870354e-08, 1.0559128977017047e-09, 5.117310592574912e-11, 2.042141617711061e-12, 6.678862893977139e-14, 1.776796985907625e-15, 3.803443340027112e-17, 6.452391750494951e-19, 8.493698337032009e-21, 8.42142592702437e-23, 6.021983309072704e-25, 2.9022255446734456e-27, 8.354173186264518e-30, 1.0752548266609258e-32]",60486.99
3890451,22,"[0.04059601, 0.065495834, 0.10275271, 0.22442034, 0.09133317, 0.05397378, 0.39008063, 0.0714428, 0.075769305, 0.024567539, 0.017698914, 0.3140836, 0.066247575, 0.0070187277, 0.0633147, 0.026882682, 0.009335948, 0.04151507, 0.008970007, 0.08606086, 0.17584215, 0.018635772]","[0.10846553563415783, 0.27495711914677573, 0.30422709525056973, 0.19660653795290656, 0.08382501510661362, 0.025236961740382192, 0.005601424126848049, 0.0009435558090181717, 0.00012306540618886808, 1.2598982291997087e-05, 1.0214154509643974e-06, 6.589734683759608e-08, 3.3882436252284e-09, 1.3860115603567143e-10, 4.4881630565115495e-12, 1.140612829718242e-13, 2.2457176611278472e-15, 3.362305235383725e-17, 3.727020743482565e-19, 2.9393298303069695e-21, 1.5476655543491756e-23, 4.842065028282919e-26, 6.763354428503658e-29]",44501.28
3890450,28,"[0.023096304, 0.39794388, 0.0087123355, 0.059254717, 0.11430672, 0.028278032, 0.024703806, 0.055536605, 0.024470352, 0.008025603, 0.02886153, 0.13387609, 0.08330556, 0.009860437, 0.048445772, 0.025433796, 0.023430057, 0.09731003, 0.005496474, 0.043918002, 0.052330308, 0.051575366, 0.09788119, 0.01968042, 0.07758192, 0.022322237, 0.087391086, 0.022035968]","[0.15975017304919537, 0.32599500024779393, 0.2886915034763632, 0.15261285053534362, 0.05497893944706488, 0.01450588071293142, 0.0029312277913539743, 0.0004674362841436403, 6.0077197299347996e-05, 6.318768127968157e-06, 5.499839549180688e-07, 3.994132476245791e-08, 2.4344466356140294e-09, 1.2502819485877957e-10, 5.423220799376293e-12, 1.9884258253585523e-13, 6.158805971478463e-15, 1.6080764528684471e-16, 3.526386076579738e-18, 6.458889745133363e-20, 9.804429940188026e-22, 1.2205076668508074e-23, 1.2283238817268228e-25, 9.800822610403006e-28, 6.0322757680136906e-30, 2.750597433777519e-32, 8.71232044234346e-35, 1.703736621373544e-37, 1.5422254843430067e-40]",68281.57
3890449,21,"[0.28309336, 0.21847254, 0.67007315, 0.087619744, 0.23870948, 0.029533755, 0.04027876, 0.0052834162, 0.016008163, 0.04228296, 0.029250588, 0.105039336, 0.040023845, 0.06219556, 0.015126181, 0.013716519, 0.04439538, 0.019076366, 0.0059514977, 0.10140229, 0.7835]","[0.015438844876453313, 0.11334551963709744, 0.2801697108944993, 0.3081313343214528, 0.18840134258219954, 0.07211742245764352, 0.018548471619324124, 0.00335848355291475, 0.0004421723870484752, 4.3304008299262066e-05, 3.2045460772846418e-06, 1.810043169893577e-07, 7.844818281206056e-09, 2.6107878914795726e-10, 6.646003939321691e-12, 1.2822502153687238e-13, 1.8457548912085877e-15, 1.9335707158477083e-17, 1.4176077840184168e-19, 6.820654782341083e-22, 1.9125151102479504e-24, 2.3432643542674634e-27]",41210.84
3890448,19,"[0.07555313, 0.043383725, 0.007900767, 0.009125681, 0.04468385, 0.28134626, 0.022824269, 0.057922393, 0.26865226, 0.11846686, 0.026950842, 0.04046729, 0.007653758, 0.029665554, 0.073320486, 0.06648047, 0.008960442, 0.061927777, 0.076481715]","[0.23653048230527782, 0.37500733397938113, 0.2561414779983448, 0.1009398830112209, 0.026003109688509753, 0.0046925623932627695, 0.0006189313953645451, 6.129921061587295e-05, 4.636848577517566e-06, 2.7051036848313813e-07, 1.2220316355752085e-08, 4.270459032696535e-10, 1.147589914253405e-11, 2.3450331601796815e-13, 3.580542635111412e-15, 3.980372553822611e-17, 3.099396953320994e-19, 1.5894636951780311e-21, 4.791876809711466e-24, 6.403713956705529e-27]",34481.6
3890447,28,"[0.025467765, 0.14083764, 0.5981698, 0.4814687, 0.016758323, 0.1210034, 0.063212775, 0.06048535, 0.1974009, 0.054358236, 0.03998919, 0.024730539, 0.05248587, 0.043264993, 0.035861894, 0.023091093, 0.024553517, 0.14498472, 0.058687735, 0.23393238, 0.11582234, 0.014576755, 0.06503844, 0.5819551, 0.29044986, 0.09603366, 0.014631989, 0.05839586]","[0.009813797017534416, 0.0607276915953662, 0.16101900869086574, 0.24392923560035673, 0.23887058521751156, 0.1626995473221021, 0.08097666642931406, 0.03050752435781793, 0.008930476330814832, 0.00207180953463289, 0.0003867331936329993, 5.8764650211530256e-05, 7.3336498337934e-06, 7.566480526202694e-07, 6.484296745223769e-08, 4.6290757763114496e-09, 2.7563895762041945e-10, 1.3684983631307561e-11, 5.653311827862654e-13, 1.9354746925143125e-14, 5.457548580929466e-16, 1.2560999392400156e-17, 2.3300345330930953e-19, 3.421870220080423e-21, 3.8778521373428525e-23, 3.263050258178374e-25, 1.9154189519657286e-27, 6.985996481346515e-30, 1.189595229626786e-32]",69058.74
3890446,30,"[0.05821686, 0.02727597, 0.08700968, 0.09530696, 0.11954208, 0.038060475, 0.024301987, 0.107781574, 0.0956699, 0.04870333, 0.010402888, 0.017377831, 0.044496242, 0.010478535, 0.026839456, 0.030849334, 0.3940226, 0.041887254, 0.029189736, 0.044069402, 0.03136738, 0.13029768, 0.038540855, 0.020957386, 0.045618586, 0.36484724, 0.111505345, 0.046156496, 0.07725831, 0.0712748]","[0.07828304472218948, 0.22574474437062747, 0.29046509699691664, 0.22438240122188308, 0.1181803314299613, 0.045593503431920146, 0.013488182337083193, 0.0031575417428911577, 0.0005982722890309473, 9.329603698230338e-05, 1.2125891015064902e-05, 1.326186804438315e-06, 1.229356067201232e-07, 9.710944837939139e-09, 6.561528934987455e-10, 3.801566552685196e-11, 1.8907901160022717e-12, 8.072944621371974e-14, 2.955172589343975e-15, 9.250948573462927e-17, 2.466623341158529e-18, 5.570009817181976e-20, 1.0569758092957049e-21, 1.6679701896620385e-23, 2.158328733382785e-25, 2.2465399474009164e-27, 1.830832954421501e-29, 1.122510163505824e-31, 4.857395564140054e-34, 1.3192581108057051e-36, 1.6870801144543945e-39]",80245.64
3890445,19,"[0.008355467, 0.035542455, 0.044575565, 0.38222945, 0.07034526, 0.034757365, 0.027057018, 0.18297109, 0.7506798, 0.048026152, 0.08037851, 0.030375186, 0.07335124, 0.06783778, 0.008640305, 0.09658161, 0.09212901, 0.073950395, 0.016130488]","[0.054533543867401696, 0.25736890038717, 0.34662063398126997, 0.22582109933353398, 0.0879797692854351, 0.022837414143819207, 0.004204550069340334, 0.0005706808829783668, 5.851453328762298e-05, 4.600376306374696e-06, 2.7949977091065957e-07, 1.3148855381469943e-08, 4.773050085942614e-10, 1.324537889088155e-11, 2.7645070503543037e-13, 4.2293906758402905e-15, 4.556381838417643e-17, 3.2380466630535954e-19, 1.347255168160522e-21, 2.4601504669983907e-24]",33224.12
3890444,27,"[0.20737112, 0.037947875, 0.024565676, 0.07704414, 0.039300237, 0.024194898, 0.05049257, 0.07607964, 0.48097378, 0.023616705, 0.03665467, 0.10589076, 0.038691204, 0.07578474, 0.013583357, 0.0487763, 0.023182256, 0.30386227, 0.014964865, 0.02214998, 0.0322151, 0.018104061, 0.74151444, 0.075753786, 0.06936174, 0.09018961, 0.018327279]","[0.025391708867181267, 0.14215252709613507, 0.2783099617835715, 0.2804287673421476, 0.17323511773521275, 0.07251893889268023, 0.021929904041929724, 0.00500352231939361, 0.0008882736115778017, 0.0001254833980335326, 1.4341475151140552e-05, 1.342506577989755e-06, 1.0386911227945341e-07, 6.685048797361799e-09, 3.5943464365066833e-10, 1.6182120017505176e-11, 6.103157789362678e-13, 1.9256394981568155e-14, 5.065531013740014e-16, 1.1046669728824051e-17, 1.980109576326089e-19, 2.8818996210220838e-21, 3.346721900959915e-23, 3.0236104933096137e-25, 2.0455416508782363e-27, 9.738278610716716e-30, 2.906391898680492e-32, 4.0866699041589726e-35]",65825.62
3890443,27,"[0.05460813, 0.038028874, 0.084551, 0.025841802, 0.013180066, 0.029695718, 0.04971097, 0.02100343, 0.047463812, 0.0831754, 0.07296775, 0.09764904, 0.063674785, 0.36608666, 0.06119738, 0.1211123, 0.036801353, 0.0064979196, 0.05321116, 0.07271705, 0.12855329, 0.0767945, 0.325356, 0.025113884, 0.049252413, 0.042519145, 0.11134898]","[0.09295377675975647, 0.2462798013640613, 0.2936527816595056, 0.2116228487742327, 0.1044068878405453, 0.037804354707151024, 0.010499140890230296, 0.002304641241239198, 0.00040845992813219725, 5.936398346117786e-05, 7.155737415436868e-06, 7.213052091023719e-07, 6.115313221064737e-08, 4.376811686387987e-09, 2.649411555166901e-10, 1.3566447856767447e-11, 5.86740483833345e-13, 2.136250855756736e-14, 6.512989876785174e-16, 1.6500521682808e-17, 3.4370180715873474e-19, 5.8009809216299375e-21, 7.775388293516266e-23, 8.0444292296298755e-25, 6.1597102235653295e-27, 3.264336333246568e-29, 1.0595895726661942e-31, 1.5683988039881899e-34]",64000.72
3890442,18,"[0.38003314, 0.07487257, 0.036631998, 0.04678778, 0.025681717, 0.20791098, 0.06835603, 0.013132675, 0.04138453, 0.09955879, 0.08792149, 0.05182105, 0.040250625, 0.050114654, 0.018845294, 0.012031745, 0.069944665, 0.107420005]","[0.20465540431422885, 0.3648956911091534, 0.27281816143116994, 0.11711663896921629, 0.03293647524387169, 0.006517118876343262, 0.0009472432080014275, 0.0001039148918108439, 8.750710989951314e-06, 5.710810671882827e-07, 2.8986492380137988e-08, 1.1421652839126744e-09, 3.4676188521049113e-11, 7.996943953999485e-13, 1.3687017512834792e-14, 1.6752545215048355e-16, 1.3786202500177914e-18, 6.795618715876455e-21, 1.5079825454534478e-23]",31267.0
3890441,22,"[0.15037598, 0.017381234, 0.012690967, 0.00018, 0.08543131, 0.07592406, 0.1847645, 0.111751884, 0.0821578, 0.0233082, 0.04467857, 0.072885774, 0.06047158, 0.028171493, 0.07408282, 0.04595037, 0.06307327, 0.025300018, 0.334015, 0.08030404, 0.27045894, 0.008501607]","[0.13067911925455555, 0.2950017080874419, 0.29723481561652265, 0.17862553914972182, 0.07215478033863387, 0.02091362366813569, 0.004529133659871978, 0.0007526618974604721, 9.771471723100078e-05, 1.00279443797068e-05, 8.192983264159242e-07, 5.346278773133555e-08, 2.785598418879349e-09, 1.1545607325476387e-10, 3.7782813016945904e-12, 9.646549643413629e-14, 1.8878494077994956e-15, 2.7594433017462816e-17, 2.89739631687187e-19, 2.0530693274249586e-21, 8.767823122049864e-24, 1.732189260437525e-26, 2.846002981812614e-30]",44546.15
3890440,25,"[0.042226996, 0.033400945, 0.12050199, 0.043059193, 0.0090527525, 0.02838301, 0.04616165, 0.014941547, 0.024238233, 0.1936924, 0.40582332, 0.030733773, 0.09404972, 0.012677054, 0.12913229, 0.42192873, 0.28892377, 0.032088503, 0.028095027, 0.6074716, 0.00580973, 0.015019792, 0.118486375, 0.079675265, 0.041306235]","[0.028761097234403468, 0.13340224681504573, 0.2560462919333769, 0.274151395163309, 0.18568150314686965, 0.08553013941807996, 0.028126517799850165, 0.00683763508051156, 0.0012611121404944381, 0.0001799620951605704, 2.016832291627197e-05, 1.7951883778391702e-06, 1.27962258623973e-07, 7.345524550508193e-09, 3.406522868283712e-10, 1.2772723870119442e-11, 3.8653216699138843e-13, 9.398366852798674e-15, 1.8217334792643693e-16, 2.781457408929733e-18, 3.2866118089231774e-20, 2.9284817142751723e-22, 1.8917819062234286e-24, 8.31228145048717e-27, 2.2079443642692357e-29, 2.656175814505278e-32]",55159.7
3890439,25,"[0.007893672, 0.047700986, 0.10374854, 0.10903852, 0.101931, 0.019694036, 0.012929422, 0.07241699, 0.05322055, 0.093636535, 0.034845125, 0.2500243, 0.2094538, 0.059743986, 0.030637331, 0.049276188, 0.025617272, 0.060713917, 0.16886024, 0.007921778, 0.0532448, 0.034111626, 0.057562836, 0.070403725, 0.05325589]","[0.14811315080820023, 0.30342111984641307, 0.2872444325613847, 0.167574225714055, 0.06776257895853492, 0.020248146976125897, 0.004652524525145541, 0.0008442974291163037, 0.0001232825740587432, 1.4677487610729956e-05, 1.4380949470837417e-06, 1.166899745219645e-07, 7.870928592853036e-09, 4.4202031216324494e-10, 2.065649225088691e-11, 8.011870494662056e-13, 2.5666186778378595e-14, 6.74071269804928e-16, 1.4360537112755706e-17, 2.44566429792296e-19, 3.2628730974582807e-21, 3.314476411747617e-23, 2.458646364252913e-25, 1.2466943753330833e-27, 3.8341688672010616e-30, 5.355557270812815e-33]",57196.62
