50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.912849,,,,,,,,,,,f07babfb-4be5-4ec5-926e-36f013625420,2251,,,"[99.0, 45.8]",16109,55,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Brais Méndez Portela,6799.0,Right Wing,133,Celta Vigo,209,['c220da5c-6d2c-4c93-b6b9-b35456145905'],11,,Left Foot,"[120.0, 35.1, 1.0]",,"[{'location': [101.2, 43.1], 'player': {'id': 6374, 'name': 'Nélson Cabral Semedo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.8, 40.8], 'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [84.4, 55.0], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [89.6, 43.6], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [94.8, 51.8], 'player': {'id': 6826, 'name': 'Clément Lenglet'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.1, 47.8], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.7, 43.6], 'player': {'id': 11389, 'name': 'Francisco José Beltrán Peinado'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [90.4, 50.5], 'player': {'id': 6297, 'name': 'Maximiliano Gómez González'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [82.1, 31.1], 'player': {'id': 3625, 'name': 'Sofiane Boufal'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",,,Off T,0.09965798,Normal,Open Play,,,,Celta Vigo,209,00:10:11.853,Shot,
,,,,,,,,,,,,,,,,,,0.46916,,,,,,,,,,,49920ce2-4ebd-47bf-a08d-3345471db3cf,2382,,,"[105.9, 32.4]",16109,59,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,142,Barcelona,217,['cf8907f8-e2be-48dd-b9fb-af707e8390d5'],25,,Left Foot,"[120.0, 45.1, 0.5]",,"[{'location': [104.4, 35.1], 'player': {'id': 17804, 'name': 'David Costas Cordal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.8, 43.7], 'player': {'id': 6876, 'name': 'Róbert Mazáň'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.2, 29.6], 'player': {'id': 11388, 'name': 'Néstor Alejandro Araújo Razo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.1, 18.7], 'player': {'id': 6805, 'name': 'Hugo Mallo Novegil'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.0, 36.7], 'player': {'id': 6795, 'name': 'Rubén Blanco Veiga'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.2, 51.3], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [96.1, 23.9], 'player': {'id': 5477, 'name': 'Ousmane Dembélé'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",4615e804-9415-41d2-8f7d-8ac5308460b3,True,Off T,0.34127867,Normal,Open Play,,,,Barcelona,217,00:14:25.230,Shot,
,,,,,,,,,,,,,,,,,,0.666447,,,,,,,,,,,de23e6ab-e99c-4b87-b9c4-e2791c94317f,2694,,,"[107.9, 56.5]",16109,66,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,154,Barcelona,217,['c06b744f-5f4d-4bec-a8fe-accc4f8006cd'],28,,Right Foot,"[117.8, 42.1, 0.2]",,"[{'location': [118.6, 43.2], 'player': {'id': 6795, 'name': 'Rubén Blanco Veiga'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.9, 44.1], 'player': {'id': 11388, 'name': 'Néstor Alejandro Araújo Razo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.9, 37.6], 'player': {'id': 6805, 'name': 'Hugo Mallo Novegil'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.4, 51.9], 'player': {'id': 17804, 'name': 'David Costas Cordal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.4, 53.6], 'player': {'id': 6876, 'name': 'Róbert Mazáň'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.5, 46.9], 'player': {'id': 6798, 'name': 'Stanislav Lobotka'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [87.8, 56.2], 'player': {'id': 6852, 'name': 'Jozabed Sánchez Ruiz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.1, 46.7], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.4, 43.0], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [96.6, 28.5], 'player': {'id': 5477, 'name': 'Ousmane Dembélé'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",c947bec4-1556-4818-88e5-a51fd04a2732,True,Saved,0.049686275,Normal,Open Play,,,,Barcelona,217,00:21:28.487,Shot,
,,,,,,,,,,,,,,,,,,0.414368,,,,,,,,,,,64c2e186-11ff-4f6c-bc3c-d328a75d65bb,3088,,,"[94.6, 27.3]",16109,76,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Róbert Mazáň,6876.0,Left Back,163,Celta Vigo,209,"['23efc5a1-36aa-4882-9a03-936c6d371709', 'b8b48adb-6117-4549-b9df-532183a4c4b8']",26,,Left Foot,"[102.9, 32.3]",,"[{'location': [117.3, 38.1], 'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [90.2, 51.7], 'player': {'id': 3501, 'name': 'Philippe Coutinho Correia'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [98.7, 41.8], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [98.0, 38.0], 'player': {'id': 11392, 'name': 'Arthur Henrique Ramos de Oliveira Melo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [105.1, 47.8], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.9, 29.8], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.9, 45.5], 'player': {'id': 6826, 'name': 'Clément Lenglet'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.9, 32.5], 'player': {'id': 6374, 'name': 'Nélson Cabral Semedo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.8, 37.7], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.9, 48.9], 'player': {'id': 6297, 'name': 'Maximiliano Gómez González'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.5, 30.6], 'player': {'id': 11389, 'name': 'Francisco José Beltrán Peinado'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [100.2, 58.7], 'player': {'id': 6805, 'name': 'Hugo Mallo Novegil'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [97.1, 49.4], 'player': {'id': 6799, 'name': 'Brais Méndez Portela'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [92.7, 35.1], 'player': {'id': 5516, 'name': 'Pione Sisto Ifolo Emirmija'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",1537d6b6-8615-459a-b7bf-1693699d9e62,,Blocked,0.024734685,Normal,Open Play,,,,Celta Vigo,209,00:31:26.436,Shot,
,,,,,,,,,,,,,,,,,,0.74579,,,,,,,,,,,d4d5a9ec-9c8d-4901-8713-e32a04eefebf,3093,,,"[114.7, 31.4]",16109,76,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Maximiliano Gómez González,6297.0,Center Forward,164,Celta Vigo,209,['910866c1-8020-4ef5-ba93-a9b962d663c0'],51,,Head,"[116.8, 42.1]",,"[{'location': [115.4, 36.5], 'player': {'id': 6826, 'name': 'Clément Lenglet'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.4, 39.8], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.4, 35.5], 'player': {'id': 3501, 'name': 'Philippe Coutinho Correia'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [112.0, 44.0], 'player': {'id': 6374, 'name': 'Nélson Cabral Semedo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.0, 38.0], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [112.4, 38.0], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.7, 23.2], 'player': {'id': 11392, 'name': 'Arthur Henrique Ramos de Oliveira Melo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [117.6, 36.1], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [115.5, 33.5], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [117.7, 37.7], 'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.9, 38.5], 'player': {'id': 6799, 'name': 'Brais Méndez Portela'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [111.5, 44.8], 'player': {'id': 6798, 'name': 'Stanislav Lobotka'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [110.7, 38.2], 'player': {'id': 11388, 'name': 'Néstor Alejandro Araújo Razo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [95.5, 34.1], 'player': {'id': 6852, 'name': 'Jozabed Sánchez Ruiz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [98.7, 20.0], 'player': {'id': 5516, 'name': 'Pione Sisto Ifolo Emirmija'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [114.5, 34.9], 'player': {'id': 17804, 'name': 'David Costas Cordal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}]",4ec57e02-ed82-4f36-893c-11cf9cf2ee0f,,Wayward,0.05972825,Normal,Open Play,,,,Celta Vigo,209,00:31:51.719,Shot,
,,,,,,,,,,,,,,,,,,0.217616,,,,,,,,,,,bfe1bd01-20ef-43fd-85d3-0db69ade4d1b,3193,,,"[107.5, 25.8]",16109,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco José Beltrán Peinado,11389.0,Center Attacking Midfield,168,Celta Vigo,209,"['00d98599-d1d8-4d84-a306-ec9f620d31a4', '59902d28-f43a-4a31-876f-c528f874ad6b']",41,,Left Foot,"[109.4, 28.0]",,"[{'location': [118.3, 36.8], 'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.7, 34.3], 'player': {'id': 3501, 'name': 'Philippe Coutinho Correia'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [97.0, 22.7], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [108.4, 43.5], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.2, 39.3], 'player': {'id': 6826, 'name': 'Clément Lenglet'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.6, 28.9], 'player': {'id': 11392, 'name': 'Arthur Henrique Ramos de Oliveira Melo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.2, 21.8], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [109.4, 28.3], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.3, 18.9], 'player': {'id': 6374, 'name': 'Nélson Cabral Semedo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.3, 9.1], 'player': {'id': 6876, 'name': 'Róbert Mazáň'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [84.3, 23.6], 'player': {'id': 6798, 'name': 'Stanislav Lobotka'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [105.5, 45.9], 'player': {'id': 6799, 'name': 'Brais Méndez Portela'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [100.5, 33.8], 'player': {'id': 6852, 'name': 'Jozabed Sánchez Ruiz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [96.7, 13.7], 'player': {'id': 5516, 'name': 'Pione Sisto Ifolo Emirmija'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",930fe241-0d24-4131-9762-cb061ac35701,,Blocked,0.040355004,Normal,Open Play,,,,Celta Vigo,209,00:33:41.262,Shot,
,,,,,,,,,,,,,,,,,,1.132272,,,,,,,,,,,5342aba5-127c-49a3-b7ad-a473009f1c15,3256,,,"[102.3, 45.9]",16109,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco José Beltrán Peinado,11389.0,Center Attacking Midfield,173,Celta Vigo,209,['dd52b38b-1c0e-490a-ac0a-6d45b3acaf7f'],46,,Left Foot,"[117.1, 38.2, 0.7]",True,"[{'location': [117.6, 40.6], 'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.7, 45.1], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [90.9, 51.4], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [98.4, 46.9], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.6, 60.4], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.2, 48.7], 'player': {'id': 6826, 'name': 'Clément Lenglet'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.9, 46.8], 'player': {'id': 11392, 'name': 'Arthur Henrique Ramos de Oliveira Melo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.4, 37.8], 'player': {'id': 6374, 'name': 'Nélson Cabral Semedo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [91.2, 47.1], 'player': {'id': 6799, 'name': 'Brais Méndez Portela'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [107.6, 47.3], 'player': {'id': 5516, 'name': 'Pione Sisto Ifolo Emirmija'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [100.9, 34.4], 'player': {'id': 6297, 'name': 'Maximiliano Gómez González'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [93.5, 26.6], 'player': {'id': 6876, 'name': 'Róbert Mazáň'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",fee65751-bb58-4190-90ad-92ffd4b16256,,Saved,0.051744636,Volley,Open Play,,,,Celta Vigo,209,00:35:46.406,Shot,
,,,,,,,,,,,,,,,,,,0.988041,,,,,,,,,,,56865a07-97d9-4029-b30b-9fbaf7b99946,3362,,,"[100.7, 61.4]",16109,82,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Brais Méndez Portela,6799.0,Right Wing,188,Celta Vigo,209,['e5ba2f03-ee58-4e5b-acae-aae530bf4928'],27,,Left Foot,"[119.1, 44.2, 0.2]",,"[{'location': [119.4, 42.6], 'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.8, 58.6], 'player': {'id': 3501, 'name': 'Philippe Coutinho Correia'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [98.2, 51.0], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.5, 61.7], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.4, 59.5], 'player': {'id': 11392, 'name': 'Arthur Henrique Ramos de Oliveira Melo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [98.8, 31.8], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.3, 41.2], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.5, 47.1], 'player': {'id': 6826, 'name': 'Clément Lenglet'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.6, 38.7], 'player': {'id': 6374, 'name': 'Nélson Cabral Semedo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [96.5, 19.0], 'player': {'id': 6876, 'name': 'Róbert Mazáň'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [94.9, 44.8], 'player': {'id': 6297, 'name': 'Maximiliano Gómez González'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.5, 61.4], 'player': {'id': 5516, 'name': 'Pione Sisto Ifolo Emirmija'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [101.4, 40.3], 'player': {'id': 11389, 'name': 'Francisco José Beltrán Peinado'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",de376795-f594-4079-a304-5253669289fc,,Saved,0.008507477,Normal,Open Play,,,,Celta Vigo,209,00:37:27.095,Shot,
,,,,,,,,,,,,,,,,,,0.29753,,,,,,,,,,,8626c4c3-a724-402a-b234-a476c555086e,3715,,,"[91.8, 28.0]",16109,89,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Philippe Coutinho Correia,3501.0,Left Wing,207,Barcelona,217,"['10a8bf23-c669-4d63-a7c1-2305eed0bb01', 'e6008492-6d87-4fd3-8db2-6762a734dc78']",25,,Right Foot,"[96.2, 30.1]",,"[{'location': [82.6, 39.2], 'player': {'id': 11389, 'name': 'Francisco José Beltrán Peinado'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [116.9, 39.3], 'player': {'id': 6795, 'name': 'Rubén Blanco Veiga'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.6, 47.1], 'player': {'id': 6876, 'name': 'Róbert Mazáň'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.6, 38.8], 'player': {'id': 17804, 'name': 'David Costas Cordal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.4, 39.2], 'player': {'id': 6852, 'name': 'Jozabed Sánchez Ruiz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [98.1, 31.5], 'player': {'id': 11388, 'name': 'Néstor Alejandro Araújo Razo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.5, 22.6], 'player': {'id': 5516, 'name': 'Pione Sisto Ifolo Emirmija'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [95.7, 28.9], 'player': {'id': 6805, 'name': 'Hugo Mallo Novegil'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [93.2, 33.2], 'player': {'id': 6798, 'name': 'Stanislav Lobotka'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [88.4, 42.6], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [86.0, 33.1], 'player': {'id': 13599, 'name': 'Carles Aleña Castillo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [95.9, 62.0], 'player': {'id': 11392, 'name': 'Arthur Henrique Ramos de Oliveira Melo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [102.1, 43.8], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [96.5, 30.5], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",4a992153-7056-4709-9ba8-f9444403052b,,Blocked,0.021965293,Normal,Open Play,,,,Barcelona,217,00:44:25.297,Shot,
,,,,,,,,,,,,,,,,,,0.904973,,,,,,,,,,,3f988462-c604-45c1-8467-b82cc418e000,3763,,,"[99.1, 28.4]",16109,91,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,210,Barcelona,217,['a812c871-ad92-4f0e-b670-15b6c2a29b1d'],35,,Left Foot,"[120.0, 44.8, 2.7]",,"[{'location': [107.5, 30.1], 'player': {'id': 6297, 'name': 'Maximiliano Gómez González'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [107.4, 31.0], 'player': {'id': 6876, 'name': 'Róbert Mazáň'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.4, 31.8], 'player': {'id': 6805, 'name': 'Hugo Mallo Novegil'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.4, 32.5], 'player': {'id': 11388, 'name': 'Néstor Alejandro Araújo Razo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.2, 34.6], 'player': {'id': 17804, 'name': 'David Costas Cordal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.9, 41.6], 'player': {'id': 6795, 'name': 'Rubén Blanco Veiga'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.1, 23.5], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.1, 43.0], 'player': {'id': 5516, 'name': 'Pione Sisto Ifolo Emirmija'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [106.0, 40.4], 'player': {'id': 6852, 'name': 'Jozabed Sánchez Ruiz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.3, 37.2], 'player': {'id': 6798, 'name': 'Stanislav Lobotka'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.0, 35.4], 'player': {'id': 6799, 'name': 'Brais Méndez Portela'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [98.1, 42.6], 'player': {'id': 11389, 'name': 'Francisco José Beltrán Peinado'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [107.4, 33.4], 'player': {'id': 6826, 'name': 'Clément Lenglet'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [107.7, 35.2], 'player': {'id': 13599, 'name': 'Carles Aleña Castillo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [104.5, 40.3], 'player': {'id': 11392, 'name': 'Arthur Henrique Ramos de Oliveira Melo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [103.6, 40.8], 'player': {'id': 3501, 'name': 'Philippe Coutinho Correia'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [93.7, 41.9], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}]",,,Off T,0.066200085,Normal,Free Kick,,,,Barcelona,217,00:46:35.433,Shot,
