ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.069941,,,,,,,,,,,,49a61fad-c970-4b73-b432-932d87b905cb,1371,,"[102.3, 50.2]",3813297,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jayesh Dilip Rane,162207.0,Center Attacking Midfield,78,Bengaluru,7284,"['623623c6-583a-45a8-b603-65f90a429832', '68d201a5-0f39-4432-89ca-7dfe5e183129']",26,,Right Foot,True,"[120.0, 36.6, 0.0]",,"[{'location': [105.9, 52.0], 'player': {'id': 162749, 'name': 'Gurjinder Kumar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.1, 49.0], 'player': {'id': 162763, 'name': 'Jestin George'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.1, 46.1], 'player': {'id': 32394, 'name': 'Khassa Camara'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [104.0, 34.6], 'player': {'id': 162748, 'name': 'Provat Lakra'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [94.8, 38.6], 'player': {'id': 162750, 'name': 'Mashoor Shereef Thangalakath'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.2, 43.8], 'player': {'id': 162747, 'name': 'Subhasish Roy Chowdhury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.8, 30.7], 'player': {'id': 124748, 'name': 'Sunil Chhetri'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [96.6, 39.2], 'player': {'id': 162209, 'name': 'Cleiton Augusto Oliveira Silva'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.1, 62.7], 'player': {'id': 124740, 'name': 'Udanta Kumam Singh'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",b2ddfdd4-0d31-4f9d-a38b-3c5f551715f8,,Goal,0.04619638,Normal,Open Play,,,,Bengaluru,7284,00:41:26.983,Shot,
,,,,,,,,,,,,,,,,,,1.339779,,,,,,,,,,,,9c33b728-90db-4fcc-a545-a4ddb4556db7,1617,,"[83.6, 47.0]",3813297,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Cleiton Augusto Oliveira Silva,162209.0,Center Forward,98,Bengaluru,7284,['b12502d7-b0ba-4b51-94b5-e02f7f72ac8f'],52,,Right Foot,,"[118.8, 39.4, 0.7]",,"[{'location': [103.1, 24.4], 'player': {'id': 27116, 'name': 'Alan Henrique Costa'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [96.0, 45.9], 'player': {'id': 162762, 'name': 'Mathias Coureur'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [118.9, 40.5], 'player': {'id': 162747, 'name': 'Subhasish Roy Chowdhury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.4, 23.4], 'player': {'id': 162763, 'name': 'Jestin George'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.0, 45.3], 'player': {'id': 15805, 'name': 'Hernán Daniel Santana Trujillo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [95.9, 44.7], 'player': {'id': 162748, 'name': 'Provat Lakra'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.8, 57.2], 'player': {'id': 162753, 'name': 'Suhair Vadakkepeedika'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [101.7, 49.2], 'player': {'id': 32394, 'name': 'Khassa Camara'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.5, 37.9], 'player': {'id': 34146, 'name': 'Deshorn Brown'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [102.8, 36.1], 'player': {'id': 162749, 'name': 'Gurjinder Kumar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.3, 25.1], 'player': {'id': 162761, 'name': 'Laldanmawia Ralte'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [102.9, 33.7], 'player': {'id': 162750, 'name': 'Mashoor Shereef Thangalakath'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [87.8, 51.0], 'player': {'id': 162204, 'name': 'Ajith Kumar'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [101.0, 57.0], 'player': {'id': 124740, 'name': 'Udanta Kumam Singh'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [96.2, 41.2], 'player': {'id': 124904, 'name': 'Suresh Singh Wangjam'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [99.4, 38.5], 'player': {'id': 162207, 'name': 'Jayesh Dilip Rane'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [102.6, 34.9], 'player': {'id': 124748, 'name': 'Sunil Chhetri'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [102.0, 36.5], 'player': {'id': 26565, 'name': 'Bruno Edgar Silva Almeida'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [89.9, 26.4], 'player': {'id': 124745, 'name': 'Muhammad Ashique Kuruniyan'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",,,Saved,0.007118439,Normal,Free Kick,,,,Bengaluru,7284,00:01:52.001,Shot,
,,,,,,,,,,,,,,,,,,0.757728,,,,,,,,,,,,134fb90c-6b03-4900-9d05-6766419af3f2,1655,,"[104.3, 37.3]",3813297,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sunil Chhetri,124748.0,Left Wing,102,Bengaluru,7284,['b4d93712-d3ad-4aa0-af96-aee3d86ce02d'],38,,Right Foot,,"[117.2, 38.8, 0.0]",,"[{'location': [103.9, 41.3], 'player': {'id': 162209, 'name': 'Cleiton Augusto Oliveira Silva'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [99.0, 39.7], 'player': {'id': 124904, 'name': 'Suresh Singh Wangjam'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [106.1, 67.5], 'player': {'id': 162207, 'name': 'Jayesh Dilip Rane'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [117.2, 38.9], 'player': {'id': 162747, 'name': 'Subhasish Roy Chowdhury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.6, 38.3], 'player': {'id': 162763, 'name': 'Jestin George'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.5, 36.9], 'player': {'id': 162748, 'name': 'Provat Lakra'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.2, 40.8], 'player': {'id': 162750, 'name': 'Mashoor Shereef Thangalakath'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.4, 57.3], 'player': {'id': 15805, 'name': 'Hernán Daniel Santana Trujillo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.3, 48.0], 'player': {'id': 162749, 'name': 'Gurjinder Kumar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [88.4, 26.0], 'player': {'id': 162761, 'name': 'Laldanmawia Ralte'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}]",113e07ae-3f91-414e-8e0a-46625d245d74,,Saved,0.08956396,Normal,Open Play,,,,Bengaluru,7284,00:02:38.865,Shot,
,,,,,,,,,,,,,,,,,,1.112896,,,,,,,,,,,,4e9e27ce-86d9-4dc4-9f99-e2e8309067db,1843,,"[91.3, 42.3]",3813297,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jayesh Dilip Rane,162207.0,Center Attacking Midfield,112,Bengaluru,7284,['1e774a49-0b2d-4e67-9975-d858d92d9ffb'],10,,Right Foot,,"[120.0, 46.0, 3.7]",,"[{'location': [102.6, 27.8], 'player': {'id': 124904, 'name': 'Suresh Singh Wangjam'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [98.0, 36.7], 'player': {'id': 162209, 'name': 'Cleiton Augusto Oliveira Silva'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [86.4, 18.0], 'player': {'id': 124748, 'name': 'Sunil Chhetri'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [100.7, 59.9], 'player': {'id': 124740, 'name': 'Udanta Kumam Singh'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [101.1, 29.3], 'player': {'id': 162748, 'name': 'Provat Lakra'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.8, 34.7], 'player': {'id': 162750, 'name': 'Mashoor Shereef Thangalakath'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.2, 46.9], 'player': {'id': 162749, 'name': 'Gurjinder Kumar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [93.0, 34.9], 'player': {'id': 32394, 'name': 'Khassa Camara'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [94.7, 42.1], 'player': {'id': 162763, 'name': 'Jestin George'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [77.4, 15.4], 'player': {'id': 15805, 'name': 'Hernán Daniel Santana Trujillo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [118.7, 41.0], 'player': {'id': 162747, 'name': 'Subhasish Roy Chowdhury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",07ee7bff-f11b-4549-8e30-bd2ffa3ed364,,Off T,0.023583874,Normal,Open Play,,,,Bengaluru,7284,00:08:10.675,Shot,
,,,,,,,,,,,,,,,,,,0.059601,,,,,,,,,,,,e790a6f3-a8ad-43fb-b3c3-e141a774e3ad,1899,,"[105.5, 51.5]",3813297,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jayesh Dilip Rane,162207.0,Center Attacking Midfield,115,Bengaluru,7284,"['d6e25475-29a2-4730-b9b5-ded0d761c9fc', 'e17f2d85-b379-4a16-a363-60b9dde47c67']",3,,Right Foot,,"[106.8, 50.7]",,"[{'location': [110.6, 38.9], 'player': {'id': 162748, 'name': 'Provat Lakra'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.3, 43.5], 'player': {'id': 162747, 'name': 'Subhasish Roy Chowdhury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.8, 43.2], 'player': {'id': 15805, 'name': 'Hernán Daniel Santana Trujillo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [97.5, 33.7], 'player': {'id': 162761, 'name': 'Laldanmawia Ralte'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [107.0, 50.3], 'player': {'id': 34146, 'name': 'Deshorn Brown'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [104.4, 46.5], 'player': {'id': 162749, 'name': 'Gurjinder Kumar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.3, 42.1], 'player': {'id': 162763, 'name': 'Jestin George'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.2, 35.2], 'player': {'id': 162750, 'name': 'Mashoor Shereef Thangalakath'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.8, 35.1], 'player': {'id': 124748, 'name': 'Sunil Chhetri'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [101.9, 37.6], 'player': {'id': 27116, 'name': 'Alan Henrique Costa'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [106.9, 41.8], 'player': {'id': 162209, 'name': 'Cleiton Augusto Oliveira Silva'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.6, 35.4], 'player': {'id': 26565, 'name': 'Bruno Edgar Silva Almeida'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [105.8, 23.3], 'player': {'id': 124740, 'name': 'Udanta Kumam Singh'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [94.1, 31.2], 'player': {'id': 124904, 'name': 'Suresh Singh Wangjam'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",19966d5c-6de8-44d2-9702-5c6df3453a8b,,Blocked,0.038674045,Normal,Open Play,,,,Bengaluru,7284,00:10:03.668,Shot,
,,,,,,,,,,,,,,,,,,0.555078,,,,,,,,,,,,6947e304-dd5f-463a-8e8a-c9d2476153e4,2329,,"[102.9, 36.0]",3813297,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mathias Coureur,162762.0,Center Attacking Midfield,144,NorthEast United,7285,['d1fbcfbb-2726-4495-854c-d04a32e69396'],43,,Right Foot,,"[120.0, 42.0, 4.5]",True,"[{'location': [107.4, 37.2], 'player': {'id': 162751, 'name': 'Rochharzela Rochharzela'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [108.4, 24.7], 'player': {'id': 34146, 'name': 'Deshorn Brown'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [95.5, 38.6], 'player': {'id': 32394, 'name': 'Khassa Camara'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [118.8, 38.1], 'player': {'id': 124758, 'name': 'Gurpreet Singh Sandhu'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.0, 22.0], 'player': {'id': 162204, 'name': 'Ajith Kumar'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.6, 30.8], 'player': {'id': 26565, 'name': 'Bruno Edgar Silva Almeida'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.7, 30.8], 'player': {'id': 162203, 'name': 'Pratik Prabhakar Chaudhari'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.6, 34.9], 'player': {'id': 27116, 'name': 'Alan Henrique Costa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.4, 40.6], 'player': {'id': 124745, 'name': 'Muhammad Ashique Kuruniyan'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",3671a6a4-2eda-4749-b904-a7a4a833b9ea,,Off T,0.12567112,Normal,Open Play,,,,NorthEast United,7285,00:26:43.854,Shot,
,,,,,,,,,,,,,,,,,,0.484551,,,,,,,,,,,,e2826e78-cce7-42e2-8a98-d4f4a02a7b41,2390,,"[106.9, 39.3]",3813297,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sunil Chhetri,124748.0,Left Wing,150,Bengaluru,7284,"['38643a15-08fc-4dee-bdd4-5777d47b0273', '41de3eb3-87c3-475f-9adb-f40922ffe304']",24,True,Head,,"[114.7, 48.3]",,"[{'location': [110.5, 51.8], 'player': {'id': 162209, 'name': 'Cleiton Augusto Oliveira Silva'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.2, 43.2], 'player': {'id': 124904, 'name': 'Suresh Singh Wangjam'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [120.0, 62.5], 'player': {'id': 83332, 'name': 'Prince Vinny Ibara Doniama'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [107.5, 39.0], 'player': {'id': 162748, 'name': 'Provat Lakra'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.2, 42.2], 'player': {'id': 162756, 'name': 'Sehnaj Singh'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [115.8, 57.2], 'player': {'id': 162749, 'name': 'Gurjinder Kumar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.3, 51.4], 'player': {'id': 162763, 'name': 'Jestin George'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.3, 58.1], 'player': {'id': 15805, 'name': 'Hernán Daniel Santana Trujillo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.0, 50.9], 'player': {'id': 32394, 'name': 'Khassa Camara'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [119.0, 41.9], 'player': {'id': 162747, 'name': 'Subhasish Roy Chowdhury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [83.8, 20.7], 'player': {'id': 124745, 'name': 'Muhammad Ashique Kuruniyan'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [85.2, 21.3], 'player': {'id': 162751, 'name': 'Rochharzela Rochharzela'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}]",265e1103-f5d3-46a3-a87f-c0c98b63a4e2,,Wayward,0.059867185,Normal,Open Play,,,,Bengaluru,7284,00:30:24.495,Shot,True
,,,,,,,,,,,,,,,,,,0.574145,,,,,,,,,,,,ba2eed67-e644-4fe4-bbd5-474c3f6270c2,2509,,"[107.1, 26.3]",3813297,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Prince Vinny Ibara Doniama,83332.0,Center Forward,159,Bengaluru,7284,['5fe1e27d-0efd-4999-bbf4-6fdec80dbb61'],39,,Right Foot,,"[120.0, 37.0, 0.0]",,"[{'location': [101.4, 33.4], 'player': {'id': 124904, 'name': 'Suresh Singh Wangjam'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [103.0, 24.5], 'player': {'id': 124748, 'name': 'Sunil Chhetri'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [97.3, 39.2], 'player': {'id': 162205, 'name': 'Iman Basafa'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [106.0, 50.8], 'player': {'id': 162207, 'name': 'Jayesh Dilip Rane'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [117.0, 36.8], 'player': {'id': 162747, 'name': 'Subhasish Roy Chowdhury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.6, 29.1], 'player': {'id': 162763, 'name': 'Jestin George'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.4, 23.9], 'player': {'id': 162748, 'name': 'Provat Lakra'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.0, 34.9], 'player': {'id': 15805, 'name': 'Hernán Daniel Santana Trujillo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.7, 29.8], 'player': {'id': 162756, 'name': 'Sehnaj Singh'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [104.0, 45.6], 'player': {'id': 162749, 'name': 'Gurjinder Kumar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",7f195d4d-3cfd-4179-a5f4-c7aa95822af7,,Goal,0.059413362,Normal,Open Play,,,,Bengaluru,7284,00:35:39.034,Shot,
,,,,,,,,,,,,,,,,,,0.077184,,,,,,,,,,,,c7816cf9-71ca-41df-aecf-4899ba9b81e3,2542,,"[103.6, 36.7]",3813297,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rochharzela Rochharzela,162751.0,Right Wing,162,NorthEast United,7285,"['705349d3-51f3-4ddf-bc0e-9b3deaaf7e0f', 'af10a44a-bb85-4ffc-a5f6-ddb8b4c6207d']",7,,Left Foot,,"[104.6, 36.8]",,"[{'location': [102.6, 37.5], 'player': {'id': 162203, 'name': 'Pratik Prabhakar Chaudhari'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [94.2, 64.1], 'player': {'id': 162760, 'name': 'William Lalnunfela'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [93.2, 52.1], 'player': {'id': 162762, 'name': 'Mathias Coureur'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [94.8, 34.2], 'player': {'id': 34146, 'name': 'Deshorn Brown'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [116.5, 38.4], 'player': {'id': 124758, 'name': 'Gurpreet Singh Sandhu'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [84.8, 54.0], 'player': {'id': 26565, 'name': 'Bruno Edgar Silva Almeida'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [98.8, 41.7], 'player': {'id': 27116, 'name': 'Alan Henrique Costa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.9, 36.8], 'player': {'id': 162204, 'name': 'Ajith Kumar'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.5, 57.1], 'player': {'id': 124745, 'name': 'Muhammad Ashique Kuruniyan'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",bbef73b4-f8cc-451e-bcf3-3f85fae20e3b,,Blocked,0.041025057,Normal,Open Play,,,,NorthEast United,7285,00:37:07.329,Shot,
,,,,,,,,,,,,,,,,,,0.484047,,,,,,,,,,,,3a01c8af-9d90-4bc3-a27b-d7539b305b27,2546,,"[107.1, 26.2]",3813297,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Deshorn Brown,34146.0,Center Forward,162,NorthEast United,7285,['511e5ad5-aec5-4c4e-adcd-dace56601648'],9,,Left Foot,,"[118.2, 36.5, 1.6]",True,"[{'location': [104.5, 31.3], 'player': {'id': 162751, 'name': 'Rochharzela Rochharzela'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [102.4, 47.6], 'player': {'id': 162762, 'name': 'Mathias Coureur'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [101.0, 60.2], 'player': {'id': 162760, 'name': 'William Lalnunfela'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [118.5, 36.7], 'player': {'id': 124758, 'name': 'Gurpreet Singh Sandhu'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [86.9, 52.4], 'player': {'id': 26565, 'name': 'Bruno Edgar Silva Almeida'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.2, 29.8], 'player': {'id': 162204, 'name': 'Ajith Kumar'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.7, 38.6], 'player': {'id': 27116, 'name': 'Alan Henrique Costa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.7, 34.9], 'player': {'id': 162203, 'name': 'Pratik Prabhakar Chaudhari'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.9, 53.0], 'player': {'id': 124745, 'name': 'Muhammad Ashique Kuruniyan'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",,,Saved,0.056424387,Half Volley,Open Play,,,,NorthEast United,7285,00:37:09.035,Shot,
,,,,,,,,,,,,,,,,,,0.460439,,,,,,,,,,,,2f421182-a06a-485c-a9eb-5c0626b2c46f,2549,,"[107.7, 44.5]",3813297,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mathias Coureur,162762.0,Center Attacking Midfield,162,NorthEast United,7285,['a33d26c8-3ce6-4c98-97d9-192448c7cb7f'],10,,Head,,"[120.0, 37.6, 3.5]",,"[{'location': [105.7, 56.2], 'player': {'id': 162760, 'name': 'William Lalnunfela'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [112.2, 21.2], 'player': {'id': 34146, 'name': 'Deshorn Brown'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [116.6, 37.0], 'player': {'id': 124758, 'name': 'Gurpreet Singh Sandhu'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.0, 25.5], 'player': {'id': 162204, 'name': 'Ajith Kumar'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.4, 36.9], 'player': {'id': 27116, 'name': 'Alan Henrique Costa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.7, 35.5], 'player': {'id': 162203, 'name': 'Pratik Prabhakar Chaudhari'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.6, 47.9], 'player': {'id': 124745, 'name': 'Muhammad Ashique Kuruniyan'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.3, 32.4], 'player': {'id': 162751, 'name': 'Rochharzela Rochharzela'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",,,Off T,0.38622412,Diving Header,Open Play,,,,NorthEast United,7285,00:37:10.499,Shot,
