50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.742322,,,,,,,,,,,,2e40d3fa-1d0e-4d71-bbe6-3933b2504196,2260,,"[111.6, 31.9]",3829451,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kévin Monnet-Paquet,4431.0,Left Wing,121,Saint-Étienne,135,['17568e5d-14d6-4335-a4b1-6cdb12e85cb3'],9,,Head,"[119.1, 36.6, 1.6]",,"[{'location': [118.8, 38.8], 'player': {'id': 24469, 'name': 'Jesper Hansen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.8, 61.6], 'player': {'id': 4508, 'name': 'Julian Palmieri'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.8, 50.7], 'player': {'id': 401194, 'name': 'François Modesto'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.6, 52.9], 'player': {'id': 3179, 'name': 'Nolan Roux'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.7, 47.2], 'player': {'id': 26481, 'name': 'Sébastien Squillaci'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.5, 35.4], 'player': {'id': 23850, 'name': 'Mathieu Peybernes'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.6, 22.9], 'player': {'id': 3405, 'name': 'François Kamano'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [103.9, 15.3], 'player': {'id': 3047, 'name': 'Benoît Assou-Ekotto'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [97.7, 58.0], 'player': {'id': 4260, 'name': 'Romain Hamouma'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",1133f4f9-eb57-4e3e-8a73-8a870365deda,True,Saved,0.07630039,Normal,Open Play,,,,Saint-Étienne,135,00:14:09.379,Shot,
,,,,,,,,,,,,,,,,1.328725,,,,,,,,,,,,1eea141f-c388-4f4f-9c4e-92e9fafd1cd3,2373,,"[93.2, 58.4]",3829451,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Valentin Eysseric,4254.0,Center Attacking Midfield,127,Saint-Étienne,135,['7fbd332b-771b-4b56-8a8f-2b02adb49d17'],53,,Right Foot,"[120.0, 37.2, 1.3]",,"[{'location': [118.5, 41.4], 'player': {'id': 24469, 'name': 'Jesper Hansen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [73.6, 15.6], 'player': {'id': 3047, 'name': 'Benoît Assou-Ekotto'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [91.9, 56.6], 'player': {'id': 7791, 'name': 'Seko Fofana'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [96.2, 59.0], 'player': {'id': 4508, 'name': 'Julian Palmieri'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [94.6, 49.0], 'player': {'id': 4350, 'name': 'Yannick Cahuzac'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [98.8, 43.0], 'player': {'id': 4260, 'name': 'Romain Hamouma'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.4, 51.2], 'player': {'id': 401194, 'name': 'François Modesto'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.9, 44.1], 'player': {'id': 26481, 'name': 'Sébastien Squillaci'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.2, 34.4], 'player': {'id': 23850, 'name': 'Mathieu Peybernes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.8, 41.2], 'player': {'id': 3179, 'name': 'Nolan Roux'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [99.7, 30.3], 'player': {'id': 4431, 'name': 'Kévin Monnet-Paquet'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",4ef55dd9-d9c8-458d-acc9-b64a19a9d166,,Goal,0.0077069616,Normal,Open Play,,,,Saint-Étienne,135,00:16:53.574,Shot,
,,,,,,,,,,,,,,,,0.4309,,,,,,,,,,,,70672ef4-aef4-40b5-9887-392b5a546b2d,2690,,"[93.9, 44.8]",3829451,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ismaël Tiémoko Diomandé,3797.0,Right Defensive Midfield,139,Saint-Étienne,135,['317d792f-6ffb-49ee-bfd3-9d49de256c0c'],55,,Right Foot,"[120.0, 42.6, 6.0]",,"[{'location': [84.5, 37.8], 'player': {'id': 7791, 'name': 'Seko Fofana'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [99.7, 63.2], 'player': {'id': 4766, 'name': 'Neal Maupay'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [102.7, 52.8], 'player': {'id': 4508, 'name': 'Julian Palmieri'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.6, 46.1], 'player': {'id': 401194, 'name': 'François Modesto'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.1, 45.6], 'player': {'id': 3179, 'name': 'Nolan Roux'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [103.9, 42.6], 'player': {'id': 26481, 'name': 'Sébastien Squillaci'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.2, 34.7], 'player': {'id': 23850, 'name': 'Mathieu Peybernes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.2, 35.5], 'player': {'id': 4254, 'name': 'Valentin Eysseric'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [116.1, 41.5], 'player': {'id': 24469, 'name': 'Jesper Hansen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",2d9fa550-1168-4c25-b690-23fd64e79d0e,,Off T,0.038645506,Normal,Open Play,,,,Saint-Étienne,135,00:30:55.496,Shot,
,,,,,,,,,,,,,,,,0.471192,,,,,,,,,,,,e0891210-3c3a-4e9e-95ae-43970278809e,2920,,"[100.5, 50.3]",3829451,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Nolan Roux,3179.0,Left Center Forward,155,Saint-Étienne,135,"['8b91991c-8e19-4ab4-b717-ce155a9f6688', 'e3534b55-b6cb-4108-baa0-f2f8899279a8']",57,,Right Foot,"[120.0, 45.1, 0.3]",,"[{'location': [100.9, 52.0], 'player': {'id': 4350, 'name': 'Yannick Cahuzac'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.5, 56.6], 'player': {'id': 4508, 'name': 'Julian Palmieri'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.3, 50.6], 'player': {'id': 401194, 'name': 'François Modesto'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.7, 44.4], 'player': {'id': 7791, 'name': 'Seko Fofana'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.1, 48.6], 'player': {'id': 26481, 'name': 'Sébastien Squillaci'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.8, 40.8], 'player': {'id': 7442, 'name': 'Jérémy Clément'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [102.1, 34.8], 'player': {'id': 23850, 'name': 'Mathieu Peybernes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.9, 42.8], 'player': {'id': 24469, 'name': 'Jesper Hansen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.0, 63.5], 'player': {'id': 4431, 'name': 'Kévin Monnet-Paquet'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [86.3, 21.9], 'player': {'id': 4254, 'name': 'Valentin Eysseric'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",,,Off T,0.039036058,Normal,Open Play,,,,Saint-Étienne,135,00:37:57.719,Shot,True
,,,,,,,,,,,,,,,,1.039983,,,,,,,,,,,,515f0fe2-d530-4028-8d5f-2fff117406b7,3117,,"[98.4, 47.9]",3829451,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kévin Monnet-Paquet,4431.0,Right Midfield,166,Saint-Étienne,135,"['39103145-89a9-474f-848d-5f744249bcf3', '8b18f654-948b-4b3b-8300-974ece2d55b5']",51,,Left Foot,"[117.9, 43.5, 0.1]",,"[{'location': [92.2, 51.6], 'player': {'id': 7791, 'name': 'Seko Fofana'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [97.8, 68.1], 'player': {'id': 3413, 'name': 'Kévin Théophile-Catherine'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [98.2, 49.3], 'player': {'id': 4508, 'name': 'Julian Palmieri'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.0, 46.6], 'player': {'id': 4350, 'name': 'Yannick Cahuzac'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.9, 50.5], 'player': {'id': 401194, 'name': 'François Modesto'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.5, 45.0], 'player': {'id': 3797, 'name': 'Ismaël Tiémoko Diomandé'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [102.9, 49.3], 'player': {'id': 4766, 'name': 'Neal Maupay'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [102.1, 46.7], 'player': {'id': 26481, 'name': 'Sébastien Squillaci'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.2, 30.3], 'player': {'id': 4254, 'name': 'Valentin Eysseric'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [103.1, 36.9], 'player': {'id': 23850, 'name': 'Mathieu Peybernes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.8, 42.4], 'player': {'id': 24469, 'name': 'Jesper Hansen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",2b58903f-d211-4574-a23c-7bcd0c4044fb,,Saved,0.039716966,Normal,Open Play,,,,Saint-Étienne,135,00:42:51.297,Shot,True
,,,,,,,,,,,,,,,,0.190436,,,,,,,,,,,,f246a7d8-862f-41c0-9042-e579e810f332,3144,,"[90.5, 34.5]",3829451,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Valentin Eysseric,4254.0,Left Midfield,168,Saint-Étienne,135,['573d5e6f-ae17-434f-bea5-280898a7c72b'],34,,Left Foot,"[120.0, 32.2, 3.8]",,"[{'location': [91.8, 39.5], 'player': {'id': 4350, 'name': 'Yannick Cahuzac'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [96.6, 51.1], 'player': {'id': 4508, 'name': 'Julian Palmieri'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.8, 43.1], 'player': {'id': 401194, 'name': 'François Modesto'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.3, 37.6], 'player': {'id': 26481, 'name': 'Sébastien Squillaci'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.0, 33.4], 'player': {'id': 23850, 'name': 'Mathieu Peybernes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.0, 39.5], 'player': {'id': 24469, 'name': 'Jesper Hansen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.8, 36.1], 'player': {'id': 3179, 'name': 'Nolan Roux'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [97.4, 41.0], 'player': {'id': 4766, 'name': 'Neal Maupay'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [93.7, 52.4], 'player': {'id': 4431, 'name': 'Kévin Monnet-Paquet'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",04b90683-a7a2-49c3-a2f9-b5ea499349dd,,Off T,0.02727945,Normal,Open Play,,,,Saint-Étienne,135,00:43:34.567,Shot,
,,,,,,,,,,,,,,,,1.002012,,,,,,,,,,,,b78d0c74-3a59-48dd-9303-4a4834591cce,3195,,"[106.2, 21.4]",3829451,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Valentin Eysseric,4254.0,Left Midfield,172,Saint-Étienne,135,"['4f9d6c96-3c46-408e-a9b4-8a445b313737', 'c1c31711-087d-4744-a5dd-01ed1cc3ead6']",1,,Left Foot,"[117.8, 37.8, 0.2]",,"[{'location': [118.5, 37.8], 'player': {'id': 24469, 'name': 'Jesper Hansen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [89.4, 43.9], 'player': {'id': 7791, 'name': 'Seko Fofana'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [105.6, 43.3], 'player': {'id': 4508, 'name': 'Julian Palmieri'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.2, 36.3], 'player': {'id': 401194, 'name': 'François Modesto'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.6, 30.0], 'player': {'id': 26481, 'name': 'Sébastien Squillaci'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.5, 22.5], 'player': {'id': 23850, 'name': 'Mathieu Peybernes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [96.5, 53.7], 'player': {'id': 4431, 'name': 'Kévin Monnet-Paquet'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [105.1, 38.6], 'player': {'id': 4766, 'name': 'Neal Maupay'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [106.4, 33.7], 'player': {'id': 3179, 'name': 'Nolan Roux'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",dbb40ea2-fe4b-4937-b689-d594077f1ac8,,Saved,0.011652917,Normal,Open Play,,,,Saint-Étienne,135,00:45:01.378,Shot,True
,,,,,,,,,,,,,,,,0.121631,,,,,,,,,,,,df3c5dfe-5401-4f45-9186-e3da5dfe7a45,3259,,"[103.0, 30.5]",3829451,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Valentin Eysseric,4254.0,Left Midfield,175,Saint-Étienne,135,"['586e5b39-ae3f-4ad8-81d8-eec59bcc7553', 'f45778c9-c77c-4947-a932-111571d4a869']",7,,Right Foot,"[104.9, 31.6]",,"[{'location': [117.4, 38.6], 'player': {'id': 24469, 'name': 'Jesper Hansen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.7, 49.9], 'player': {'id': 4508, 'name': 'Julian Palmieri'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.1, 44.0], 'player': {'id': 401194, 'name': 'François Modesto'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.6, 36.5], 'player': {'id': 26481, 'name': 'Sébastien Squillaci'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.3, 31.9], 'player': {'id': 23850, 'name': 'Mathieu Peybernes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.1, 56.6], 'player': {'id': 4431, 'name': 'Kévin Monnet-Paquet'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [111.4, 47.8], 'player': {'id': 3179, 'name': 'Nolan Roux'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [103.4, 34.7], 'player': {'id': 4766, 'name': 'Neal Maupay'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",322cf2e2-3beb-4a4b-acf8-5d75e89c7adf,,Blocked,0.05814781,Normal,Open Play,,,,Saint-Étienne,135,00:46:07.624,Shot,
,,,,,,,,,,,,,,,,0.752172,,,,,,,,,,,,69140402-c7b6-4dd9-a9a9-20b87e9eb318,3272,,"[90.6, 55.0]",3829451,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ismaël Tiémoko Diomandé,3797.0,Right Defensive Midfield,175,Saint-Étienne,135,['d7ce0e21-a987-45a9-b6f6-8fb184be4bd4'],15,,Right Foot,"[120.0, 32.2, 0.2]",,"[{'location': [81.1, 50.1], 'player': {'id': 4350, 'name': 'Yannick Cahuzac'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [117.3, 40.2], 'player': {'id': 24469, 'name': 'Jesper Hansen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [88.2, 39.3], 'player': {'id': 31711, 'name': 'Abdoulaye Sadio Diallo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [93.8, 52.3], 'player': {'id': 7791, 'name': 'Seko Fofana'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [98.8, 56.8], 'player': {'id': 4508, 'name': 'Julian Palmieri'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.2, 50.1], 'player': {'id': 401194, 'name': 'François Modesto'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.5, 44.3], 'player': {'id': 26481, 'name': 'Sébastien Squillaci'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.9, 32.6], 'player': {'id': 23850, 'name': 'Mathieu Peybernes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.3, 27.4], 'player': {'id': 4254, 'name': 'Valentin Eysseric'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [99.3, 52.7], 'player': {'id': 3179, 'name': 'Nolan Roux'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [95.0, 45.0], 'player': {'id': 4766, 'name': 'Neal Maupay'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [97.9, 63.6], 'player': {'id': 4431, 'name': 'Kévin Monnet-Paquet'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",2a042894-e64d-40b0-826b-81e3235c4e4e,,Off T,0.0071085673,Normal,Open Play,,,,Saint-Étienne,135,00:46:15.983,Shot,
,,,,,,,,,,,,,,,,0.712235,,,,,,,,,,,,545790ef-2496-449d-99a6-0e5ea808651f,3300,,"[96.1, 52.7]",3829451,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nolan Roux,3179.0,Left Center Forward,177,Saint-Étienne,135,['e28af9c3-8ae1-4975-ba4c-1775923afbc8'],59,,Right Foot,"[117.7, 43.7, 0.2]",,"[{'location': [91.4, 17.5], 'player': {'id': 4254, 'name': 'Valentin Eysseric'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [117.6, 42.0], 'player': {'id': 24469, 'name': 'Jesper Hansen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [87.0, 48.3], 'player': {'id': 4350, 'name': 'Yannick Cahuzac'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [95.0, 54.5], 'player': {'id': 7791, 'name': 'Seko Fofana'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.8, 57.7], 'player': {'id': 4508, 'name': 'Julian Palmieri'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.6, 54.4], 'player': {'id': 401194, 'name': 'François Modesto'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.4, 51.3], 'player': {'id': 26481, 'name': 'Sébastien Squillaci'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.1, 32.1], 'player': {'id': 23850, 'name': 'Mathieu Peybernes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.7, 56.9], 'player': {'id': 4766, 'name': 'Neal Maupay'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [100.2, 63.5], 'player': {'id': 4431, 'name': 'Kévin Monnet-Paquet'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",f8a205c7-eba0-41e8-b8fb-5b07a5940deb,,Saved,0.028525487,Normal,Open Play,,,,Saint-Étienne,135,00:46:59.038,Shot,
