50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.290044,,,,,,,,,,,,dcc5a5ec-3a82-40d9-b234-d8a504a58214,1119,,,"[112.9, 46.3]",3890362,23,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Tobias Strobl,12321.0,Right Back,49,Hoffenheim,175,"['350af985-fb40-466b-b15e-0f9b774fb6af', '3e77ef2e-0251-4cbd-abad-c0ffb51448c5']",10,True,Head,"[120.0, 38.1, 3.5]",,"[{'location': [119.6, 55.7], 'player': {'id': 6322, 'name': 'Niklas Süle'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [106.9, 43.1], 'player': {'id': 400619, 'name': 'Stefan Reinartz'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.2, 46.5], 'player': {'id': 36359, 'name': 'Carlos Augusto Zambrano Ochandarte'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.6, 46.4], 'player': {'id': 9134, 'name': 'Aleksandar Ignjovski'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [120.0, 54.9], 'player': {'id': 8504, 'name': 'Bastian Oczipka'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.8, 40.2], 'player': {'id': 5681, 'name': 'Makoto Hasebe'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.2, 39.4], 'player': {'id': 23268, 'name': 'Alexander Meier'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [117.2, 36.9], 'player': {'id': 8678, 'name': 'David Ángel Abraham'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.1, 43.9], 'player': {'id': 9396, 'name': 'Ermin Bičakčić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [101.1, 35.5], 'player': {'id': 27317, 'name': 'Eduardo Jesús Vargas Rojas'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [101.4, 28.3], 'player': {'id': 8311, 'name': 'Jonathan Schmid'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [112.7, 35.3], 'player': {'id': 19836, 'name': 'Kevin Kuranyi'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [118.7, 42.7], 'player': {'id': 8667, 'name': 'Lukáš Hrádecký'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",efe8e19b-ac43-4445-84c3-13b4eab54e0b,Off T,0.0859191,Normal,Open Play,,,,Hoffenheim,175,00:23:10.415,Shot,True
,,,,,,,,,,,,,,,,,0.497993,,,,,,,,,,,,e15d4352-247b-4c33-8144-cbadd9c7a79d,1500,,,"[106.4, 56.7]",3890362,30,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc Stendera,10896.0,Right Defensive Midfield,64,Eintracht Frankfurt,184,['de02f283-e121-40ec-b285-c3a032c34fb9'],2,,Right Foot,"[118.0, 43.9, 2.0]",,"[{'location': [101.5, 26.5], 'player': {'id': 9134, 'name': 'Aleksandar Ignjovski'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [103.6, 57.8], 'player': {'id': 5543, 'name': 'Haris Seferović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.7, 41.5], 'player': {'id': 23268, 'name': 'Alexander Meier'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [88.0, 52.6], 'player': {'id': 400619, 'name': 'Stefan Reinartz'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [104.8, 63.3], 'player': {'id': 40538, 'name': 'Jin-Su Kim'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.6, 54.1], 'player': {'id': 8556, 'name': 'Pirmin Schwegler'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.5, 58.9], 'player': {'id': 9396, 'name': 'Ermin Bičakčić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.0, 48.1], 'player': {'id': 6322, 'name': 'Niklas Süle'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.0, 60.9], 'player': {'id': 6039, 'name': 'Sebastian Rudy'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [97.2, 57.5], 'player': {'id': 19836, 'name': 'Kevin Kuranyi'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [106.5, 40.3], 'player': {'id': 12321, 'name': 'Tobias Strobl'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.9, 43.4], 'player': {'id': 8393, 'name': 'Oliver Baumann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.3, 72.4], 'player': {'id': 21156, 'name': 'Stefan Aigner'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",566aedb5-893a-42de-8b7f-7540b796b6fd,Saved,0.036121633,Half Volley,Open Play,,,,Eintracht Frankfurt,184,00:30:02.757,Shot,
,,,,,,,,,,,,,,,,,0.698968,,,,,,,,,,,,090bfeda-52c5-4c1d-b528-c788ef28f534,1505,,,"[113.6, 46.4]",3890362,30,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Stefan Reinartz,400619.0,Left Defensive Midfield,65,Eintracht Frankfurt,184,"['08d8fb67-18a2-471f-b2d0-e5d687f383a8', 'a316b1f8-98e0-4992-88b6-e98a4c536921']",32,True,Head,"[117.2, 36.0]",,"[{'location': [97.7, 36.5], 'player': {'id': 9134, 'name': 'Aleksandar Ignjovski'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [119.1, 79.4], 'player': {'id': 10896, 'name': 'Marc Stendera'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [115.8, 46.3], 'player': {'id': 8311, 'name': 'Jonathan Schmid'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [113.4, 44.3], 'player': {'id': 12321, 'name': 'Tobias Strobl'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.9, 42.0], 'player': {'id': 6322, 'name': 'Niklas Süle'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.0, 38.1], 'player': {'id': 6039, 'name': 'Sebastian Rudy'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [109.6, 41.1], 'player': {'id': 8556, 'name': 'Pirmin Schwegler'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.6, 37.7], 'player': {'id': 9396, 'name': 'Ermin Bičakčić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.2, 31.9], 'player': {'id': 40538, 'name': 'Jin-Su Kim'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.5, 46.5], 'player': {'id': 27317, 'name': 'Eduardo Jesús Vargas Rojas'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [103.3, 34.6], 'player': {'id': 8215, 'name': 'Kevin Volland'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [118.9, 41.7], 'player': {'id': 8393, 'name': 'Oliver Baumann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.1, 45.8], 'player': {'id': 19836, 'name': 'Kevin Kuranyi'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [110.9, 42.5], 'player': {'id': 23268, 'name': 'Alexander Meier'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [111.2, 39.6], 'player': {'id': 8678, 'name': 'David Ángel Abraham'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [116.3, 30.7], 'player': {'id': 21156, 'name': 'Stefan Aigner'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [108.7, 36.6], 'player': {'id': 5543, 'name': 'Haris Seferović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [97.3, 49.4], 'player': {'id': 5681, 'name': 'Makoto Hasebe'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",2b6f494e-27a5-4dcd-a9e6-69c43bc2a83b,Wayward,0.059201818,Normal,Open Play,,,,Eintracht Frankfurt,184,00:30:32.051,Shot,True
,,,,,,,,,,,,,,,,,1.493216,,,,,,,,,,,,64c1f9b7-b4a8-4d5e-9995-580d208cab8f,1706,,,"[106.4, 40.3]",3890362,34,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alexander Meier,23268.0,Center Attacking Midfield,71,Eintracht Frankfurt,184,"['35508027-51fa-43dc-80fa-874b3edb529e', '4ff9f163-e0bf-4ce5-80dc-a3030f1d643e']",49,True,Head,"[120.0, 37.9, 4.7]",,"[{'location': [94.1, 11.3], 'player': {'id': 9134, 'name': 'Aleksandar Ignjovski'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [94.6, 2.7], 'player': {'id': 8504, 'name': 'Bastian Oczipka'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [98.3, 5.8], 'player': {'id': 8215, 'name': 'Kevin Volland'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [106.1, 45.8], 'player': {'id': 5543, 'name': 'Haris Seferović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.3, 48.6], 'player': {'id': 40538, 'name': 'Jin-Su Kim'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.1, 42.5], 'player': {'id': 9396, 'name': 'Ermin Bičakčić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.7, 39.8], 'player': {'id': 6322, 'name': 'Niklas Süle'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.0, 42.8], 'player': {'id': 8311, 'name': 'Jonathan Schmid'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [99.0, 30.4], 'player': {'id': 6039, 'name': 'Sebastian Rudy'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [104.3, 19.5], 'player': {'id': 12321, 'name': 'Tobias Strobl'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [119.1, 40.1], 'player': {'id': 8393, 'name': 'Oliver Baumann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.9, 50.1], 'player': {'id': 21156, 'name': 'Stefan Aigner'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",a1b8900a-edd2-4e7b-90a8-e284fc4faa95,Off T,0.03837579,Normal,Open Play,,,,Eintracht Frankfurt,184,00:34:49.292,Shot,True
,,,,,,,,,,,,,,,,,0.124595,,,,,,,,,,,,93663086-0b02-41db-81dc-259ca551e16a,1857,,,"[99.1, 53.7]",3890362,37,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kevin Volland,8215.0,Right Midfield,74,Hoffenheim,175,"['2b93d999-549c-43fb-a7a8-e82da2b3b375', 'e4c50a59-9a2a-4a19-b776-c2f86f5d37f7']",29,,Left Foot,"[100.6, 52.7]",,"[{'location': [116.4, 42.7], 'player': {'id': 8667, 'name': 'Lukáš Hrádecký'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.9, 67.8], 'player': {'id': 9134, 'name': 'Aleksandar Ignjovski'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [98.2, 59.2], 'player': {'id': 400619, 'name': 'Stefan Reinartz'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [100.8, 63.3], 'player': {'id': 8504, 'name': 'Bastian Oczipka'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.8, 55.1], 'player': {'id': 10896, 'name': 'Marc Stendera'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.0, 52.8], 'player': {'id': 8678, 'name': 'David Ángel Abraham'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [94.1, 30.6], 'player': {'id': 21156, 'name': 'Stefan Aigner'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [102.7, 45.9], 'player': {'id': 36359, 'name': 'Carlos Augusto Zambrano Ochandarte'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.7, 38.5], 'player': {'id': 5681, 'name': 'Makoto Hasebe'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.9, 62.0], 'player': {'id': 27317, 'name': 'Eduardo Jesús Vargas Rojas'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [93.3, 63.5], 'player': {'id': 12321, 'name': 'Tobias Strobl'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [101.8, 45.0], 'player': {'id': 8311, 'name': 'Jonathan Schmid'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [102.9, 36.1], 'player': {'id': 19836, 'name': 'Kevin Kuranyi'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",9b6153c3-2392-4293-8e91-8bde7c463569,Blocked,0.02038843,Normal,Open Play,,,,Hoffenheim,175,00:37:29.085,Shot,
,,,,,,,,,,,,,,,,,0.17082,,,,,,,,,,,,ca3284d5-9d2b-416d-a282-97502e25b209,2294,,,"[109.6, 55.6]",3890362,46,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stefan Aigner,21156.0,Right Midfield,90,Eintracht Frankfurt,184,"['a2df8248-1cde-4b63-bd0b-7494ccf4d3ae', 'c86e870e-05c8-4d14-befc-c5ac65dce360']",48,,Right Foot,"[111.5, 52.4]",,"[{'location': [97.7, 47.5], 'player': {'id': 8311, 'name': 'Jonathan Schmid'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [102.7, 46.8], 'player': {'id': 40538, 'name': 'Jin-Su Kim'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.9, 52.2], 'player': {'id': 9396, 'name': 'Ermin Bičakčić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.1, 42.5], 'player': {'id': 8556, 'name': 'Pirmin Schwegler'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [104.3, 36.9], 'player': {'id': 6039, 'name': 'Sebastian Rudy'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [96.5, 24.4], 'player': {'id': 8215, 'name': 'Kevin Volland'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [113.4, 49.7], 'player': {'id': 6322, 'name': 'Niklas Süle'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.0, 38.2], 'player': {'id': 12321, 'name': 'Tobias Strobl'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.9, 43.7], 'player': {'id': 8393, 'name': 'Oliver Baumann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.7, 40.7], 'player': {'id': 23268, 'name': 'Alexander Meier'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [106.4, 46.2], 'player': {'id': 8504, 'name': 'Bastian Oczipka'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [111.8, 39.4], 'player': {'id': 5543, 'name': 'Haris Seferović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [109.2, 27.4], 'player': {'id': 9134, 'name': 'Aleksandar Ignjovski'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",c93c6445-a23a-4038-bf28-99549bce0ac9,Blocked,0.037992876,Normal,Open Play,,,,Eintracht Frankfurt,184,00:01:48.765,Shot,
,,,,,,,,,,,,,,,,,0.491667,,,,,,,,,,,,82eb0b91-97cb-41f2-a2df-60f691e698d0,2298,,,"[116.0, 32.4]",3890362,46,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aleksandar Ignjovski,9134.0,Left Midfield,90,Eintracht Frankfurt,184,['0ec59259-1646-41f3-9c87-9cc469461a6a'],50,,Right Foot,"[120.0, 40.1, 4.8]",True,"[{'location': [100.4, 50.6], 'player': {'id': 8311, 'name': 'Jonathan Schmid'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [118.0, 40.3], 'player': {'id': 8393, 'name': 'Oliver Baumann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.0, 40.3], 'player': {'id': 23268, 'name': 'Alexander Meier'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [108.8, 58.2], 'player': {'id': 21156, 'name': 'Stefan Aigner'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [109.0, 44.5], 'player': {'id': 8504, 'name': 'Bastian Oczipka'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [115.0, 41.7], 'player': {'id': 5543, 'name': 'Haris Seferović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.6, 48.1], 'player': {'id': 40538, 'name': 'Jin-Su Kim'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.4, 53.7], 'player': {'id': 9396, 'name': 'Ermin Bičakčić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.8, 38.0], 'player': {'id': 6039, 'name': 'Sebastian Rudy'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [98.1, 24.8], 'player': {'id': 8215, 'name': 'Kevin Volland'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [111.2, 43.2], 'player': {'id': 8556, 'name': 'Pirmin Schwegler'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [116.0, 49.0], 'player': {'id': 6322, 'name': 'Niklas Süle'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.7, 41.3], 'player': {'id': 12321, 'name': 'Tobias Strobl'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",,Off T,0.3909495,Half Volley,Open Play,,,,Eintracht Frankfurt,184,00:01:50.430,Shot,
,,,,,,,,,,,,,,,,,0.084354,,,,,,,,,,,,aa6f6867-ba9d-4b80-a655-4ad699b561ab,2615,,,"[101.4, 26.9]",3890362,53,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jin-Su Kim,40538.0,Left Back,104,Hoffenheim,175,"['3c23912d-5795-4cba-b7f6-24ef0b2fe638', 'c2462945-4ea4-45e6-a4e8-f3ab755de194', 'd49af417-59f7-4d79-a44f-8bf53bef7474']",11,,Left Foot,"[102.1, 27.3]",,"[{'location': [114.9, 36.2], 'player': {'id': 8667, 'name': 'Lukáš Hrádecký'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.9, 42.8], 'player': {'id': 8504, 'name': 'Bastian Oczipka'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.7, 31.9], 'player': {'id': 8678, 'name': 'David Ángel Abraham'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.7, 36.6], 'player': {'id': 400619, 'name': 'Stefan Reinartz'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [87.3, 55.9], 'player': {'id': 9134, 'name': 'Aleksandar Ignjovski'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [102.4, 27.3], 'player': {'id': 36359, 'name': 'Carlos Augusto Zambrano Ochandarte'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.2, 21.6], 'player': {'id': 5681, 'name': 'Makoto Hasebe'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.0, 25.2], 'player': {'id': 10896, 'name': 'Marc Stendera'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [97.2, 31.2], 'player': {'id': 27317, 'name': 'Eduardo Jesús Vargas Rojas'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [103.4, 42.0], 'player': {'id': 19836, 'name': 'Kevin Kuranyi'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [97.6, 47.1], 'player': {'id': 8215, 'name': 'Kevin Volland'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",40e85bc1-d42f-4978-a462-acbfab5d1647,Blocked,0.02847066,Normal,Open Play,,,,Hoffenheim,175,00:08:11.171,Shot,True
,,,,,,,,,,,,,,,,,0.58151,,,,,,,,,,,,96712d52-36a7-4c2e-a9a2-00e04e0aac40,2619,,,"[108.9, 49.2]",3890362,53,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Kevin Volland,8215.0,Right Midfield,104,Hoffenheim,175,['5c4f1a0c-a726-4ea1-9e49-92eccec7a46e'],12,,Right Foot,"[120.0, 44.7, 0.2]",True,"[{'location': [102.7, 26.4], 'player': {'id': 40538, 'name': 'Jin-Su Kim'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [108.8, 40.7], 'player': {'id': 19836, 'name': 'Kevin Kuranyi'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [100.0, 36.3], 'player': {'id': 27317, 'name': 'Eduardo Jesús Vargas Rojas'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [108.7, 45.4], 'player': {'id': 8504, 'name': 'Bastian Oczipka'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.9, 39.7], 'player': {'id': 400619, 'name': 'Stefan Reinartz'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [95.0, 54.2], 'player': {'id': 9134, 'name': 'Aleksandar Ignjovski'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [106.6, 33.3], 'player': {'id': 8678, 'name': 'David Ángel Abraham'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.7, 24.4], 'player': {'id': 5681, 'name': 'Makoto Hasebe'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.8, 28.4], 'player': {'id': 36359, 'name': 'Carlos Augusto Zambrano Ochandarte'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.3, 40.8], 'player': {'id': 8667, 'name': 'Lukáš Hrádecký'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,Off T,0.35731667,Half Volley,Open Play,,,,Hoffenheim,175,00:08:12.843,Shot,
,,,,,,,,,,,,,,,,,0.654663,,,,,,,,,,,,890c88e1-b2b6-4cab-b0b6-35507b981e47,3025,,,"[115.3, 48.8]",3890362,63,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stefan Aigner,21156.0,Right Midfield,119,Eintracht Frankfurt,184,"['52afadf2-32f4-4933-8e72-2fbc47cbb9df', 'e669e385-798c-4a66-916d-ea4b2fb52b73']",11,True,Head,"[117.4, 43.6]",,"[{'location': [115.9, 10.0], 'player': {'id': 12321, 'name': 'Tobias Strobl'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.2, 5.3], 'player': {'id': 5543, 'name': 'Haris Seferović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [96.3, 41.7], 'player': {'id': 10896, 'name': 'Marc Stendera'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [116.0, 48.8], 'player': {'id': 40538, 'name': 'Jin-Su Kim'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.8, 42.3], 'player': {'id': 8556, 'name': 'Pirmin Schwegler'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.0, 25.9], 'player': {'id': 8404, 'name': 'Eugen Polanski'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [114.0, 34.3], 'player': {'id': 6322, 'name': 'Niklas Süle'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.9, 27.7], 'player': {'id': 9396, 'name': 'Ermin Bičakčić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.3, 43.1], 'player': {'id': 8393, 'name': 'Oliver Baumann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.3, 44.4], 'player': {'id': 23268, 'name': 'Alexander Meier'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [109.5, 24.3], 'player': {'id': 9134, 'name': 'Aleksandar Ignjovski'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",93f798df-33cb-4f3c-9066-b69d4c295396,Wayward,0.071463265,Normal,Open Play,,,,Eintracht Frankfurt,184,00:18:11.814,Shot,True
