bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.781085,,,,,,,,,,,,,,1cc6893f-85b7-4b8d-8f8f-f5d0f4de06a9,1933,,,"[108.5, 51.1]",3825824,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Adrián López Álvarez,6735.0,Left Center Forward,120,Villarreal,222,['d065e132-6024-45e4-a0b2-219fe2b5c7a1'],41,,Right Foot,,"[120.0, 40.6, 4.2]",,"[{'location': [114.7, 46.2], 'player': {'id': 10763, 'name': 'Asier Riesgo Unamuno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.4, 57.4], 'player': {'id': 6776, 'name': 'David Juncà Reñé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.0, 49.6], 'player': {'id': 27239, 'name': 'Aleksandar Pantić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.7, 40.9], 'player': {'id': 6837, 'name': 'Mauro Javier Dos Santos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.6, 29.9], 'player': {'id': 6699, 'name': 'Ander Capa Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [89.4, 35.9], 'player': {'id': 6829, 'name': 'Samuel Castillejo Azuaga'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [96.9, 23.7], 'player': {'id': 26009, 'name': 'Roberto Soldado Rillo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",62d2a97a-5306-452d-8558-4c4d9bab72d8,True,,Off T,0.27962965,Normal,Open Play,,,,Villarreal,222,00:03:41.715,Shot,
,,,,,,,,,,,,,,,,0.765346,,,,,,,,,,,,,,c0ead4ac-b891-4a29-9d26-1f536b1c7902,1955,,,"[114.4, 46.7]",3825824,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Soldado Rillo,26009.0,Right Center Forward,122,Villarreal,222,['9946b178-553a-4285-a862-162304645222'],28,,Right Foot,,"[120.0, 43.5, 1.6]",True,"[{'location': [111.1, 41.3], 'player': {'id': 6735, 'name': 'Adrián López Álvarez'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [99.8, 39.4], 'player': {'id': 22819, 'name': 'Bruno Soriano Llido'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [109.8, 37.0], 'player': {'id': 6622, 'name': 'Tomás Pina Isla'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [109.3, 30.3], 'player': {'id': 6829, 'name': 'Samuel Castillejo Azuaga'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [117.8, 42.2], 'player': {'id': 10763, 'name': 'Asier Riesgo Unamuno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.8, 45.4], 'player': {'id': 6776, 'name': 'David Juncà Reñé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.0, 48.6], 'player': {'id': 6837, 'name': 'Mauro Javier Dos Santos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.2, 46.4], 'player': {'id': 6775, 'name': 'Daniel García Carrillo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.9, 43.9], 'player': {'id': 27239, 'name': 'Aleksandar Pantić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.0, 29.8], 'player': {'id': 6712, 'name': 'Gonzalo Escalante'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [112.4, 39.7], 'player': {'id': 6699, 'name': 'Ander Capa Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.0, 53.9], 'player': {'id': 6609, 'name': 'Denis Suárez Fernández'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",,,,Goal,0.3999668,Normal,Open Play,,,,Villarreal,222,00:04:28.296,Shot,
,,,,,,,,,,,,,,,,0.516506,,,,,,,,,,,,,,741a6128-f802-4e9d-bd9e-5dd160279b25,2208,,,"[103.1, 31.1]",3825824,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Adrián López Álvarez,6735.0,Left Center Forward,145,Villarreal,222,['7c1bc377-38be-4808-90ce-3d2dd3139c9c'],5,,Left Foot,,"[114.5, 36.9, 0.2]",,"[{'location': [114.7, 37.0], 'player': {'id': 10763, 'name': 'Asier Riesgo Unamuno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.2, 45.6], 'player': {'id': 27239, 'name': 'Aleksandar Pantić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.1, 35.0], 'player': {'id': 6837, 'name': 'Mauro Javier Dos Santos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.2, 32.4], 'player': {'id': 6699, 'name': 'Ander Capa Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",94bd9ea5-f233-4e9a-9af0-3ec41e73026b,,,Saved,0.16043581,Normal,Open Play,,,,Villarreal,222,00:12:05.176,Shot,
,,,,,,,,,,,,,,,,0.343958,,,,,,,,,,,,,,b828c0c2-3e28-4049-8367-ef08e71047b9,2250,,,"[106.5, 39.3]",3825824,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Castillejo Azuaga,6829.0,Left Midfield,148,Villarreal,222,"['248fc82b-2fb5-42a8-932c-6d1169e40dd6', '9ed853ee-3b0a-4451-8517-3d2fd6c25bf9']",36,,Left Foot,,"[109.5, 40.1]",True,"[{'location': [112.6, 52.0], 'player': {'id': 10763, 'name': 'Asier Riesgo Unamuno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [116.7, 43.2], 'player': {'id': 27239, 'name': 'Aleksandar Pantić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [92.1, 29.4], 'player': {'id': 6712, 'name': 'Gonzalo Escalante'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.4, 45.7], 'player': {'id': 6776, 'name': 'David Juncà Reñé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.0, 46.8], 'player': {'id': 6837, 'name': 'Mauro Javier Dos Santos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [92.4, 25.9], 'player': {'id': 6742, 'name': 'Sergio Gontán Gallardo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [109.8, 40.9], 'player': {'id': 6775, 'name': 'Daniel García Carrillo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.0, 41.7], 'player': {'id': 6699, 'name': 'Ander Capa Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.2, 55.0], 'player': {'id': 26009, 'name': 'Roberto Soldado Rillo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [110.6, 48.0], 'player': {'id': 6735, 'name': 'Adrián López Álvarez'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",cd4b54a7-acec-45b1-9bd2-3404e2915823,,,Blocked,0.20602332,Volley,Open Play,,,,Villarreal,222,00:12:36.876,Shot,
,,,,,,,,,,,,,,,,0.521729,,,,,,,,,,,,,,4731bd15-17f3-4698-91bf-af01fdb95c52,2424,,,"[93.6, 34.6]",3825824,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel García Carrillo,6775.0,Left Defensive Midfield,158,Eibar,322,"['395fdfc2-34ca-4634-80a0-c0fcb0dfe13d', '8e49e204-41dc-45c4-8731-437eb922fc6b']",18,,Right Foot,,"[102.6, 40.2]",,"[{'location': [89.3, 46.2], 'player': {'id': 6699, 'name': 'Ander Capa Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [101.6, 33.4], 'player': {'id': 9462, 'name': 'José Ignacio Peleteiro Ramallo'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [118.4, 39.6], 'player': {'id': 3379, 'name': 'Alphonse Areola'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.9, 51.6], 'player': {'id': 6712, 'name': 'Gonzalo Escalante'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [103.7, 48.2], 'player': {'id': 6829, 'name': 'Samuel Castillejo Azuaga'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [103.7, 24.8], 'player': {'id': 5588, 'name': 'Antonio Rukavina'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.2, 21.4], 'player': {'id': 6609, 'name': 'Denis Suárez Fernández'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [99.0, 37.3], 'player': {'id': 6622, 'name': 'Tomás Pina Isla'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [94.7, 35.5], 'player': {'id': 22819, 'name': 'Bruno Soriano Llido'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.4, 42.5], 'player': {'id': 6935, 'name': 'Adrián Marín Gómez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.3, 38.1], 'player': {'id': 6752, 'name': 'Víctor Ruíz Torre'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.8, 33.0], 'player': {'id': 3324, 'name': 'Eric Bertrand Bailly'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.8, 11.2], 'player': {'id': 5687, 'name': 'Takashi Inui'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [103.5, 27.7], 'player': {'id': 6566, 'name': 'Borja González Tomás'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,,,Wayward,0.023118796,Half Volley,Open Play,,,,Eibar,322,00:16:18.345,Shot,True
,,,,,,,,,,,,,,,,0.050789,,,,,,,,,,,,,,133d50e5-3d72-4478-a196-11b44753950a,2641,,,"[105.5, 22.6]",3825824,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Ignacio Peleteiro Ramallo,9462.0,Left Midfield,163,Eibar,322,"['000cf829-d5a2-4afb-9d1f-596b949f27f2', 'f5033a31-b84a-493b-9684-65484a3d8404']",24,,Left Foot,,"[107.2, 24.4]",,"[{'location': [108.4, 41.5], 'player': {'id': 6935, 'name': 'Adrián Marín Gómez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.7, 36.1], 'player': {'id': 6752, 'name': 'Víctor Ruíz Torre'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.3, 28.7], 'player': {'id': 22819, 'name': 'Bruno Soriano Llido'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.1, 24.2], 'player': {'id': 3324, 'name': 'Eric Bertrand Bailly'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.6, 24.7], 'player': {'id': 5588, 'name': 'Antonio Rukavina'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [92.5, 44.6], 'player': {'id': 6829, 'name': 'Samuel Castillejo Azuaga'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [117.2, 37.3], 'player': {'id': 3379, 'name': 'Alphonse Areola'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.5, 14.5], 'player': {'id': 6700, 'name': 'Sergio Enrich Ametller'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [109.4, 40.1], 'player': {'id': 6566, 'name': 'Borja González Tomás'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [102.0, 42.0], 'player': {'id': 6742, 'name': 'Sergio Gontán Gallardo'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",,,,Blocked,0.021617904,Normal,Open Play,,,,Eibar,322,00:21:24.239,Shot,
,,,,,,,,,,,,,,,,0.902228,,,,,,,,,,,,,,5296773d-ec79-4e53-bac2-acdb67f4f2c5,3200,,,"[95.6, 33.3]",3825824,83,,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Manuel Trigueros Muñoz,6771.0,Left Midfield,196,Villarreal,222,['d8d89b8f-1ae1-418c-a34b-6008822f1543'],8,,Left Foot,,"[120.0, 23.7]",True,"[{'location': [107.8, 29.0], 'player': {'id': 6761, 'name': 'Leonardo Carrilho Baptistão'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [105.8, 37.0], 'player': {'id': 6752, 'name': 'Víctor Ruíz Torre'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [111.2, 44.0], 'player': {'id': 6862, 'name': 'Cédric Bakambu'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [114.5, 3.9], 'player': {'id': 6609, 'name': 'Denis Suárez Fernández'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [105.1, 30.9], 'player': {'id': 22819, 'name': 'Bruno Soriano Llido'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [99.7, 32.8], 'player': {'id': 6775, 'name': 'Daniel García Carrillo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.9, 29.4], 'player': {'id': 6699, 'name': 'Ander Capa Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.1, 35.1], 'player': {'id': 6700, 'name': 'Sergio Enrich Ametller'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [98.7, 34.7], 'player': {'id': 6712, 'name': 'Gonzalo Escalante'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [117.9, 38.7], 'player': {'id': 10763, 'name': 'Asier Riesgo Unamuno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.3, 39.2], 'player': {'id': 6837, 'name': 'Mauro Javier Dos Santos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.1, 42.3], 'player': {'id': 27239, 'name': 'Aleksandar Pantić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.9, 46.1], 'player': {'id': 6675, 'name': 'Antonio Manuel Luna Rodríguez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.4, 40.0], 'player': {'id': 6566, 'name': 'Borja González Tomás'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [98.6, 36.2], 'player': {'id': 5588, 'name': 'Antonio Rukavina'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",,,,Wayward,0.030802602,Normal,Open Play,,,,Villarreal,222,00:38:08.815,Shot,
,,,,,,,,,,,,,,,,0.214258,,,,,,,,,,,,,,3f8e8ec4-77d8-48f7-8fee-9ddbcd2e033a,3324,,,"[104.7, 22.9]",3825824,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Ignacio Peleteiro Ramallo,9462.0,Left Midfield,204,Eibar,322,"['4a8d92cf-935d-43b2-b601-07e614b3d57e', '8e0a2963-d132-4342-9f2e-994ef280c5cf']",41,,Left Foot,,"[106.5, 24.6]",,"[{'location': [93.7, 47.5], 'player': {'id': 6771, 'name': 'Manuel Trigueros Muñoz'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [118.0, 37.7], 'player': {'id': 3379, 'name': 'Alphonse Areola'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.1, 42.1], 'player': {'id': 6752, 'name': 'Víctor Ruíz Torre'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.6, 38.6], 'player': {'id': 6935, 'name': 'Adrián Marín Gómez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.7, 38.3], 'player': {'id': 3324, 'name': 'Eric Bertrand Bailly'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.8, 35.2], 'player': {'id': 22819, 'name': 'Bruno Soriano Llido'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [106.6, 25.0], 'player': {'id': 5588, 'name': 'Antonio Rukavina'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.6, 28.4], 'player': {'id': 6622, 'name': 'Tomás Pina Isla'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.0, 48.4], 'player': {'id': 6700, 'name': 'Sergio Enrich Ametller'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [108.7, 39.5], 'player': {'id': 6566, 'name': 'Borja González Tomás'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [104.6, 38.4], 'player': {'id': 6742, 'name': 'Sergio Gontán Gallardo'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",9d017824-cad5-4393-a19c-7c043657814b,,,Blocked,0.021714808,Normal,Open Play,,,,Eibar,322,00:41:41.406,Shot,
,,,,,,,,,,,,,,,,0.65069,,,,,,,,,,,,,,a9bf5e1b-b948-4f44-836c-e908b634b678,3381,,,"[109.7, 30.6]",3825824,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Mauro Javier Dos Santos,6837.0,Right Center Back,207,Eibar,322,['6619af46-f540-4d29-96b0-f7387f4e39a5'],18,,Head,,"[118.7, 36.5, 0.9]",,"[{'location': [95.4, 49.4], 'player': {'id': 24070, 'name': 'Saúl Berjón Pérez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [96.2, 39.0], 'player': {'id': 6775, 'name': 'Daniel García Carrillo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [106.2, 32.2], 'player': {'id': 6862, 'name': 'Cédric Bakambu'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [109.4, 31.8], 'player': {'id': 6622, 'name': 'Tomás Pina Isla'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [105.2, 43.1], 'player': {'id': 6771, 'name': 'Manuel Trigueros Muñoz'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [110.8, 38.9], 'player': {'id': 3324, 'name': 'Eric Bertrand Bailly'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.5, 37.5], 'player': {'id': 6752, 'name': 'Víctor Ruíz Torre'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.6, 36.3], 'player': {'id': 6609, 'name': 'Denis Suárez Fernández'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [114.7, 37.6], 'player': {'id': 6566, 'name': 'Borja González Tomás'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [115.6, 43.5], 'player': {'id': 6700, 'name': 'Sergio Enrich Ametller'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [112.2, 45.7], 'player': {'id': 6712, 'name': 'Gonzalo Escalante'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [109.0, 40.0], 'player': {'id': 27239, 'name': 'Aleksandar Pantić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [118.7, 37.8], 'player': {'id': 3379, 'name': 'Alphonse Areola'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.5, 45.6], 'player': {'id': 6935, 'name': 'Adrián Marín Gómez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.8, 43.9], 'player': {'id': 6761, 'name': 'Leonardo Carrilho Baptistão'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [113.0, 42.6], 'player': {'id': 5588, 'name': 'Antonio Rukavina'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.4, 38.9], 'player': {'id': 22819, 'name': 'Bruno Soriano Llido'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}]",4366cd6a-c7e3-47ff-b982-9c5bca25ab65,,,Saved,0.036566004,Normal,Open Play,,,,Eibar,322,00:43:18.633,Shot,
,,,,,,,,,,,,,,,,0.05479,,,,,,,,,,,,,,c360577a-dffe-4165-870d-b914e0fefa98,3532,,,"[108.3, 49.9]",3825824,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Borja González Tomás,6566.0,Right Center Forward,221,Eibar,322,"['d6b0194e-8138-4c24-a458-844b0aac7e78', 'e492c299-7600-4f99-aa76-efd03cc6476a']",26,,Left Foot,,"[108.9, 49.3]",,"[{'location': [113.0, 55.6], 'player': {'id': 24070, 'name': 'Saúl Berjón Pérez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [103.9, 61.7], 'player': {'id': 6771, 'name': 'Manuel Trigueros Muñoz'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [109.9, 52.1], 'player': {'id': 6935, 'name': 'Adrián Marín Gómez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.5, 49.5], 'player': {'id': 6752, 'name': 'Víctor Ruíz Torre'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.8, 48.8], 'player': {'id': 6622, 'name': 'Tomás Pina Isla'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.4, 49.5], 'player': {'id': 22819, 'name': 'Bruno Soriano Llido'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.5, 43.4], 'player': {'id': 3324, 'name': 'Eric Bertrand Bailly'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.4, 38.2], 'player': {'id': 5588, 'name': 'Antonio Rukavina'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [91.7, 57.7], 'player': {'id': 6761, 'name': 'Leonardo Carrilho Baptistão'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [117.6, 42.8], 'player': {'id': 3379, 'name': 'Alphonse Areola'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.4, 42.6], 'player': {'id': 9462, 'name': 'José Ignacio Peleteiro Ramallo'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [110.6, 39.8], 'player': {'id': 6700, 'name': 'Sergio Enrich Ametller'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [107.1, 51.0], 'player': {'id': 6712, 'name': 'Gonzalo Escalante'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",74521337-53d9-496c-bd9a-38917a5fdbab,,,Blocked,0.0875561,Normal,Open Play,,,,Eibar,322,00:46:26.695,Shot,
