50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,0.13,,,,,,,,,,,,,201fb338-5086-4ac1-b7e3-cd3e9fb17503,1457,,"[107.0, 26.0]",7497,37,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Morgan Paige Gautrat,6813.0,Left Center Midfield,91,Chicago Red Stars,761,"['48ff7102-2072-45ed-8b73-2463b4a278eb', '71b5bfc0-ecf0-4f8f-a5fa-48711d402aa8', '79d813ae-89fe-4435-8171-5ad15fe25dd7']",4,Right Foot,"[108.0, 30.0]",,"[{'location': [106.0, 45.0], 'player': {'id': 4953, 'name': 'Alyssa Mautz'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [107.0, 37.0], 'player': {'id': 4961, 'name': 'Samantha May Kerr'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [99.0, 32.0], 'player': {'id': 4947, 'name': 'Danielle Colaprico'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [94.0, 17.0], 'player': {'id': 6812, 'name': 'Vanessa DiBernardo'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [108.0, 19.0], 'player': {'id': 4963, 'name': 'Yuki Nagasato'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [107.0, 13.0], 'player': {'id': 7179, 'name': 'Casey Marie Krueger'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [119.0, 39.0], 'player': {'id': 5048, 'name': 'Katelyn Rowland'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.0, 32.0], 'player': {'id': 5044, 'name': 'Débora Cristiane de Oliveira'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.0, 27.0], 'player': {'id': 5084, 'name': ""Denise O'Sullivan""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [109.0, 46.0], 'player': {'id': 5047, 'name': 'Jaelene McKenzie Daniels'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.0, 37.0], 'player': {'id': 5037, 'name': 'Abby Erceg'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.0, 31.0], 'player': {'id': 5081, 'name': 'Abby Dahlkemper'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.0, 30.0], 'player': {'id': 5055, 'name': 'Lynn Raenie Williams'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [110.0, 22.0], 'player': {'id': 5083, 'name': 'Merritt Mathias'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.0, 17.0], 'player': {'id': 5088, 'name': 'Crystal Alyssia Dunn Soubrier'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}]",67eac615-18ca-42ca-9a1f-d01d76c3e6c5,Blocked,0.05734732,Normal,Open Play,,,,Chicago Red Stars,761,00:37:04.237,Shot,True
,,,,,,,,,,,,0.115,,,,,,,,,,,,,72325753-d478-4c72-aab1-168452f4d587,1493,,"[104.0, 47.0]",7497,37,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vanessa DiBernardo,6812.0,Left Midfield,92,Chicago Red Stars,761,"['6dc6d1e9-be21-4f47-bfd9-d75ba6e96eb1', 'aee9d8e8-a56b-44e8-b315-d0d9df6bb20d']",43,Right Foot,"[108.0, 47.0]",,"[{'location': [90.0, 34.0], 'player': {'id': 7179, 'name': 'Casey Marie Krueger'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [92.0, 43.0], 'player': {'id': 4947, 'name': 'Danielle Colaprico'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [99.0, 38.0], 'player': {'id': 6813, 'name': 'Morgan Paige Gautrat'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [107.0, 35.0], 'player': {'id': 4963, 'name': 'Yuki Nagasato'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [104.0, 38.0], 'player': {'id': 4961, 'name': 'Samantha May Kerr'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [102.0, 52.0], 'player': {'id': 4953, 'name': 'Alyssa Mautz'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [120.0, 40.0], 'player': {'id': 5048, 'name': 'Katelyn Rowland'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.0, 54.0], 'player': {'id': 5047, 'name': 'Jaelene McKenzie Daniels'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.0, 38.0], 'player': {'id': 5081, 'name': 'Abby Dahlkemper'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.0, 32.0], 'player': {'id': 5083, 'name': 'Merritt Mathias'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.0, 48.0], 'player': {'id': 5037, 'name': 'Abby Erceg'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.0, 36.0], 'player': {'id': 5087, 'name': 'Samantha June Mewis'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [93.0, 37.0], 'player': {'id': 5088, 'name': 'Crystal Alyssia Dunn Soubrier'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [96.0, 45.0], 'player': {'id': 5055, 'name': 'Lynn Raenie Williams'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [94.0, 50.0], 'player': {'id': 5084, 'name': ""Denise O'Sullivan""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",,Blocked,0.13720267,Normal,Open Play,,,,Chicago Red Stars,761,00:37:43.976,Shot,
,,,,,,,,,,,,0.252,,,,,,,,,,,,,dcd92cfc-583e-4e83-9211-2a8698ca21c5,1536,,"[114.0, 33.0]",7497,38,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Morgan Paige Gautrat,6813.0,Left Center Midfield,93,Chicago Red Stars,761,['46f66d66-1430-46e1-b9a8-c36398f796a9'],59,Right Foot,"[116.0, 44.0]",,"[{'location': [112.0, 43.0], 'player': {'id': 4963, 'name': 'Yuki Nagasato'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [115.0, 40.0], 'player': {'id': 4961, 'name': 'Samantha May Kerr'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [115.0, 46.0], 'player': {'id': 6811, 'name': 'Julie Beth Ertz'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [104.0, 34.0], 'player': {'id': 4958, 'name': 'Kathleen Naughton'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [110.0, 31.0], 'player': {'id': 7179, 'name': 'Casey Marie Krueger'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [108.0, 52.0], 'player': {'id': 5047, 'name': 'Jaelene McKenzie Daniels'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.0, 50.0], 'player': {'id': 5083, 'name': 'Merritt Mathias'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.0, 36.0], 'player': {'id': 5034, 'name': 'Jessica McDonald'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [112.0, 46.0], 'player': {'id': 5081, 'name': 'Abby Dahlkemper'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.0, 37.0], 'player': {'id': 5037, 'name': 'Abby Erceg'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [120.0, 39.0], 'player': {'id': 5048, 'name': 'Katelyn Rowland'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.0, 30.0], 'player': {'id': 5088, 'name': 'Crystal Alyssia Dunn Soubrier'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [110.0, 34.0], 'player': {'id': 5055, 'name': 'Lynn Raenie Williams'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [105.0, 39.0], 'player': {'id': 5087, 'name': 'Samantha June Mewis'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [100.0, 34.0], 'player': {'id': 5084, 'name': ""Denise O'Sullivan""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",5174554e-2af3-4845-91bf-94f6f564a8eb,Wayward,0.14531228,Normal,Open Play,,,,Chicago Red Stars,761,00:38:59.933,Shot,
,,,,,,,,,,,,0.777,,,,,,,,,,,,,f12de847-c2e2-42e6-8680-509371dd32a6,1789,,"[109.0, 53.0]",7497,46,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Jessica McDonald,5034.0,Center Forward,108,North Carolina Courage,766,['deb2624d-90a4-4e23-8549-50fdd76dc3ec'],6,Right Foot,"[120.0, 44.6, 3.7]",,"[{'location': [113.0, 41.0], 'player': {'id': 4942, 'name': 'Arin Wright'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.0, 42.0], 'player': {'id': 4958, 'name': 'Kathleen Naughton'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.0, 48.0], 'player': {'id': 7179, 'name': 'Casey Marie Krueger'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.0, 49.0], 'player': {'id': 6812, 'name': 'Vanessa DiBernardo'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [101.0, 44.0], 'player': {'id': 4947, 'name': 'Danielle Colaprico'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [118.0, 43.0], 'player': {'id': 5100, 'name': 'Alyssa Michele Naeher'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.0, 39.0], 'player': {'id': 5088, 'name': 'Crystal Alyssia Dunn Soubrier'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [112.0, 41.0], 'player': {'id': 5044, 'name': 'Débora Cristiane de Oliveira'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",baebaf2e-3ade-4a4d-85a3-ece4a09f32a0,Off T,0.09559627,Normal,Open Play,,,,North Carolina Courage,766,00:46:06.705,Shot,
,,,,,,,,,,,,0.129,,,,,,,,,,,,,27672f51-5139-4504-a72e-2c0c532e5f8b,1953,,"[93.0, 52.0]",7497,48,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samantha June Mewis,5087.0,Center Defensive Midfield,120,North Carolina Courage,766,"['50c10163-d309-4366-8b25-5fa0c5e9fe7c', 'b2b3df1e-104a-45b5-881f-2005a2ee8582']",29,Right Foot,"[98.0, 55.0]",True,"[{'location': [91.0, 69.0], 'player': {'id': 5083, 'name': 'Merritt Mathias'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [104.0, 61.0], 'player': {'id': 5044, 'name': 'Débora Cristiane de Oliveira'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [105.0, 59.0], 'player': {'id': 7179, 'name': 'Casey Marie Krueger'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.0, 51.0], 'player': {'id': 4953, 'name': 'Alyssa Mautz'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [99.0, 58.0], 'player': {'id': 6813, 'name': 'Morgan Paige Gautrat'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.0, 50.0], 'player': {'id': 5088, 'name': 'Crystal Alyssia Dunn Soubrier'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [104.0, 58.0], 'player': {'id': 5034, 'name': 'Jessica McDonald'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.0, 61.0], 'player': {'id': 6812, 'name': 'Vanessa DiBernardo'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [103.0, 52.0], 'player': {'id': 4947, 'name': 'Danielle Colaprico'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [104.0, 34.0], 'player': {'id': 4942, 'name': 'Arin Wright'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.0, 47.0], 'player': {'id': 4958, 'name': 'Kathleen Naughton'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [120.0, 42.0], 'player': {'id': 5100, 'name': 'Alyssa Michele Naeher'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.0, 29.0], 'player': {'id': 5055, 'name': 'Lynn Raenie Williams'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [97.0, 53.0], 'player': {'id': 6811, 'name': 'Julie Beth Ertz'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",b51eb6e8-b35f-4002-a3ed-9ccd921d82ff,Blocked,0.02060013,Normal,Open Play,,,,North Carolina Courage,766,00:03:29.936,Shot,
,,,,,,,,,,,,0.183,,,,,,,,,,,,,ff681fa8-bee2-4ac6-9b56-941201745a39,2010,,"[112.0, 30.0]",7497,50,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jessica McDonald,5034.0,Center Forward,124,North Carolina Courage,766,"['32c20ed4-bf5e-485f-81da-102b3277cc4a', '64eff645-3fa2-4712-9f4e-72854c81efbe']",25,Head,"[112.0, 32.0]",,"[{'location': [118.0, 41.0], 'player': {'id': 5088, 'name': 'Crystal Alyssia Dunn Soubrier'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [115.0, 41.0], 'player': {'id': 5087, 'name': 'Samantha June Mewis'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [111.0, 46.0], 'player': {'id': 5037, 'name': 'Abby Erceg'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [114.0, 45.0], 'player': {'id': 5055, 'name': 'Lynn Raenie Williams'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [116.0, 38.0], 'player': {'id': 6811, 'name': 'Julie Beth Ertz'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [120.0, 43.0], 'player': {'id': 4947, 'name': 'Danielle Colaprico'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [113.0, 33.0], 'player': {'id': 6813, 'name': 'Morgan Paige Gautrat'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [120.0, 37.0], 'player': {'id': 4963, 'name': 'Yuki Nagasato'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [107.0, 48.0], 'player': {'id': 4961, 'name': 'Samantha May Kerr'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [117.0, 42.0], 'player': {'id': 6812, 'name': 'Vanessa DiBernardo'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [114.0, 39.0], 'player': {'id': 4942, 'name': 'Arin Wright'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.0, 46.0], 'player': {'id': 4958, 'name': 'Kathleen Naughton'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.0, 44.0], 'player': {'id': 4953, 'name': 'Alyssa Mautz'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [112.0, 31.0], 'player': {'id': 7179, 'name': 'Casey Marie Krueger'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.0, 22.0], 'player': {'id': 5044, 'name': 'Débora Cristiane de Oliveira'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [119.0, 39.0], 'player': {'id': 5100, 'name': 'Alyssa Michele Naeher'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",f9fabe04-dff0-4e73-a81f-9441fbbd33b2,Blocked,0.05066042,Normal,Open Play,,,,North Carolina Courage,766,00:05:25.751,Shot,
,,,,,,,,,,,,0.628,,,,,,,,,,,,,d96d190c-0d04-4d39-9d84-ddc73dd87d17,2324,,"[107.0, 25.0]",7497,58,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vanessa DiBernardo,6812.0,Left Midfield,140,Chicago Red Stars,761,['d38e5cd2-aa1f-4462-817a-8a7fc0f9f7b1'],21,Left Foot,"[120.0, 35.2, 1.6]",,"[{'location': [106.0, 39.0], 'player': {'id': 4963, 'name': 'Yuki Nagasato'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [109.0, 27.0], 'player': {'id': 5087, 'name': 'Samantha June Mewis'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [105.0, 26.0], 'player': {'id': 5083, 'name': 'Merritt Mathias'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.0, 30.0], 'player': {'id': 5081, 'name': 'Abby Dahlkemper'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.0, 35.0], 'player': {'id': 5037, 'name': 'Abby Erceg'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.0, 48.0], 'player': {'id': 5047, 'name': 'Jaelene McKenzie Daniels'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.0, 48.0], 'player': {'id': 4953, 'name': 'Alyssa Mautz'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [109.0, 53.0], 'player': {'id': 4961, 'name': 'Samantha May Kerr'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [118.0, 38.0], 'player': {'id': 5048, 'name': 'Katelyn Rowland'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",71ef15fa-482d-4306-86ff-7982c2f7f282,Off T,0.032180864,Normal,Open Play,,,,Chicago Red Stars,761,00:13:21.031,Shot,
,,,,,,,,,,,,2.184,,,,,,,,,,,,,5f3d7c79-b1f5-44c7-8bc4-f62729e629a5,2343,,"[95.0, 31.0]",7497,59,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Vanessa DiBernardo,6812.0,Left Midfield,141,Chicago Red Stars,761,['908ddb59-5541-4d1c-9a40-aeeb848a91ba'],5,Left Foot,"[120.0, 44.8, 1.0]",,"[{'location': [105.0, 32.0], 'player': {'id': 5047, 'name': 'Jaelene McKenzie Daniels'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.0, 48.0], 'player': {'id': 5088, 'name': 'Crystal Alyssia Dunn Soubrier'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [104.0, 29.0], 'player': {'id': 5081, 'name': 'Abby Dahlkemper'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.0, 34.0], 'player': {'id': 4963, 'name': 'Yuki Nagasato'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [107.0, 21.0], 'player': {'id': 4947, 'name': 'Danielle Colaprico'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [108.0, 39.0], 'player': {'id': 4961, 'name': 'Samantha May Kerr'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [108.0, 53.0], 'player': {'id': 6813, 'name': 'Morgan Paige Gautrat'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [109.0, 49.0], 'player': {'id': 4958, 'name': 'Kathleen Naughton'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [108.0, 36.0], 'player': {'id': 6811, 'name': 'Julie Beth Ertz'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [104.0, 42.0], 'player': {'id': 7179, 'name': 'Casey Marie Krueger'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [108.0, 46.0], 'player': {'id': 5083, 'name': 'Merritt Mathias'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.0, 49.0], 'player': {'id': 5055, 'name': 'Lynn Raenie Williams'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [104.0, 39.0], 'player': {'id': 5087, 'name': 'Samantha June Mewis'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [106.0, 42.0], 'player': {'id': 5034, 'name': 'Jessica McDonald'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [107.0, 46.0], 'player': {'id': 5084, 'name': ""Denise O'Sullivan""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [102.0, 36.0], 'player': {'id': 5037, 'name': 'Abby Erceg'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.0, 33.0], 'player': {'id': 5044, 'name': 'Débora Cristiane de Oliveira'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [95.0, 49.0], 'player': {'id': 4953, 'name': 'Alyssa Mautz'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [118.0, 38.0], 'player': {'id': 5048, 'name': 'Katelyn Rowland'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,Off T,0.023547001,Normal,Open Play,,,,Chicago Red Stars,761,00:14:05.619,Shot,
,,,,,,,,,,,,0.76,,,,,,,,,,,,,74adc0df-72dd-4f77-b861-f34e3939ad1e,2378,,"[103.0, 26.0]",7497,60,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Morgan Paige Gautrat,6813.0,Left Center Midfield,143,Chicago Red Stars,761,['24b84948-90a6-4679-933f-a50349310b42'],3,Right Foot,"[119.0, 35.8, 1.3]",,"[{'location': [111.0, 8.0], 'player': {'id': 6812, 'name': 'Vanessa DiBernardo'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [109.0, 18.0], 'player': {'id': 5083, 'name': 'Merritt Mathias'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.0, 26.0], 'player': {'id': 5084, 'name': ""Denise O'Sullivan""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [98.0, 34.0], 'player': {'id': 5088, 'name': 'Crystal Alyssia Dunn Soubrier'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [112.0, 42.0], 'player': {'id': 5037, 'name': 'Abby Erceg'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.0, 35.0], 'player': {'id': 5081, 'name': 'Abby Dahlkemper'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.0, 37.0], 'player': {'id': 5087, 'name': 'Samantha June Mewis'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [112.0, 48.0], 'player': {'id': 5047, 'name': 'Jaelene McKenzie Daniels'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.0, 45.0], 'player': {'id': 4961, 'name': 'Samantha May Kerr'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [110.0, 41.0], 'player': {'id': 4963, 'name': 'Yuki Nagasato'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [118.0, 38.0], 'player': {'id': 5048, 'name': 'Katelyn Rowland'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",f75c2679-5a6a-4780-8919-d80e5ee97fa1,Post,0.041469336,Normal,Open Play,,,,Chicago Red Stars,761,00:15:03.989,Shot,
,,,,,,,,,,,,0.372,,,,,,,,,,,,,1fdf3751-c5f1-427c-94d5-aff89d373deb,2470,,"[111.0, 46.0]",7497,62,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samantha May Kerr,4961.0,Left Center Forward,148,Chicago Red Stars,761,['09350960-8b11-4225-906f-7b8a3b87f44a'],30,Right Foot,"[119.0, 41.7, 5.1]",,"[{'location': [87.0, 58.0], 'player': {'id': 4942, 'name': 'Arin Wright'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [109.0, 27.0], 'player': {'id': 4963, 'name': 'Yuki Nagasato'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [99.0, 45.0], 'player': {'id': 5055, 'name': 'Lynn Raenie Williams'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [108.0, 37.0], 'player': {'id': 5081, 'name': 'Abby Dahlkemper'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.0, 44.0], 'player': {'id': 5037, 'name': 'Abby Erceg'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.0, 52.0], 'player': {'id': 4953, 'name': 'Alyssa Mautz'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [111.0, 52.0], 'player': {'id': 5047, 'name': 'Jaelene McKenzie Daniels'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.0, 41.0], 'player': {'id': 5048, 'name': 'Katelyn Rowland'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",2b5f1686-8cf7-4271-98cf-c04f7eeaa8a8,Off T,0.15460576,Volley,Open Play,,,,Chicago Red Stars,761,00:17:30.600,Shot,
