50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,0.4947,,,,,,,,,1888f554-0fdc-424c-aebf-65edf11023e1,1618,,,"[105.0, 50.0]",19763,48,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emma Follis,15557.0,Right Wing,92,Birmingham City WFC,969,"['d222d8cd-58e8-487a-b7e6-f2cc1e5bae22', 'd2549c22-1e72-40f5-a1ae-bad98fc21ed8']",15,,Right Foot,"[112.0, 48.0]",,"[{'location': [119.0, 72.0], 'player': {'id': 15562, 'name': 'Lucy Staniforth'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [107.0, 63.0], 'player': {'id': 19592, 'name': 'Harriet Scott'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [93.0, 63.0], 'player': {'id': 10193, 'name': 'Chloe Arthur'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [91.0, 77.0], 'player': {'id': 19500, 'name': 'Sarah Emma Mayling'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [116.0, 71.0], 'player': {'id': 18159, 'name': 'Brooke Hendrix'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.0, 58.0], 'player': {'id': 18150, 'name': 'Julia Simic'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.0, 64.0], 'player': {'id': 18157, 'name': 'Brianna Visalli'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [97.0, 73.0], 'player': {'id': 18155, 'name': 'Erin Simon'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [87.0, 35.0], 'player': {'id': 15567, 'name': 'Paige Williams'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [115.0, 37.0], 'player': {'id': 18154, 'name': 'Esmee de Graaf'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [114.0, 38.0], 'player': {'id': 15563, 'name': 'Charlie Wellings'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [116.0, 42.0], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.0, 48.0], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [119.0, 44.0], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",e89753e3-0b0d-4e7f-bce3-08d504f0bfff,,Blocked,0.07159225,Normal,Open Play,,,,Birmingham City WFC,969,00:48:15.434,Shot,
,,,,,,,,,,,,1.339043,,,,,,,,,7a6b97a9-9a47-4a4f-8a82-4ece72892981,1623,,,"[95.0, 37.0]",19763,48,,,,,,,,,,,,,,,,,,,,1,From Throw In,Paige Williams,15567.0,Left Back,92,Birmingham City WFC,969,['2b807c4b-eb29-4a85-8fbc-3b88ba9df9ec'],18,,Left Foot,"[119.0, 38.5, 3.8]",True,"[{'location': [119.0, 42.0], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.0, 35.0], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.0, 59.0], 'player': {'id': 19592, 'name': 'Harriet Scott'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [102.0, 51.0], 'player': {'id': 18157, 'name': 'Brianna Visalli'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [118.0, 64.0], 'player': {'id': 15562, 'name': 'Lucy Staniforth'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [110.0, 32.0], 'player': {'id': 15563, 'name': 'Charlie Wellings'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [114.0, 67.0], 'player': {'id': 18159, 'name': 'Brooke Hendrix'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.0, 33.0], 'player': {'id': 18154, 'name': 'Esmee de Graaf'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [101.0, 40.0], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [99.0, 47.0], 'player': {'id': 15557, 'name': 'Emma Follis'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",8397a031-b7b6-4309-9fab-195b34d142c1,,Off T,0.053904213,Normal,Open Play,,,,Birmingham City WFC,969,00:48:18.907,Shot,
,,,,,,,,,,,,1.902401,,,,,,,,,72438ea7-2d1a-4d47-8cb1-4252c9913b45,1712,,,"[96.0, 50.0]",19763,45,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Charlie Wellings,15563.0,Center Forward,97,West Ham United LFC,972,['43d1d44e-2bcd-48dc-8ec8-60f88222fb2d'],30,,Right Foot,"[119.0, 34.0, 0.2]",,"[{'location': [117.0, 39.0], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.0, 54.0], 'player': {'id': 18159, 'name': 'Brooke Hendrix'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [87.0, 33.0], 'player': {'id': 15562, 'name': 'Lucy Staniforth'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [84.0, 45.0], 'player': {'id': 15557, 'name': 'Emma Follis'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [99.0, 45.0], 'player': {'id': 18157, 'name': 'Brianna Visalli'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.0, 35.0], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}]",,,Off T,0.07336735,Normal,Open Play,,,,Birmingham City WFC,969,00:00:30.698,Shot,
,,,,,,,,,,,,1.0363,,,,,,,,,f79adc77-f3ae-46f9-99d9-35e372af4e11,1768,,,"[101.0, 27.0]",19763,48,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucy Staniforth,15562.0,Center Attacking Midfield,103,Birmingham City WFC,969,['87eeb74a-ce2f-4500-b3ec-1222bec3dadd'],10,,Right Foot,"[118.0, 37.6, 0.4]",True,"[{'location': [92.0, 39.0], 'player': {'id': 15557, 'name': 'Emma Follis'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [99.0, 35.0], 'player': {'id': 18146, 'name': 'Leanne Kiernan'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [103.0, 36.0], 'player': {'id': 18150, 'name': 'Julia Simic'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [102.0, 36.0], 'player': {'id': 19501, 'name': 'Hayley Ladd'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [111.0, 25.0], 'player': {'id': 15563, 'name': 'Charlie Wellings'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [112.0, 19.0], 'player': {'id': 4653, 'name': 'Jane Ross'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [114.0, 3.0], 'player': {'id': 15567, 'name': 'Paige Williams'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [113.0, 26.0], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [113.0, 33.0], 'player': {'id': 18154, 'name': 'Esmee de Graaf'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [111.0, 33.0], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.0, 35.0], 'player': {'id': 19500, 'name': 'Sarah Emma Mayling'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [97.0, 21.0], 'player': {'id': 18157, 'name': 'Brianna Visalli'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [119.0, 38.0], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.0, 39.0], 'player': {'id': 18159, 'name': 'Brooke Hendrix'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.0, 50.0], 'player': {'id': 18155, 'name': 'Erin Simon'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}]",,,Saved,0.030236669,Half Volley,Open Play,,,,Birmingham City WFC,969,00:03:10.651,Shot,
,,,,,,,,,,,,2.243561,,,,,,,,,54f6c7d2-f553-4116-8919-668374d009c4,1897,,,"[90.0, 40.0]",19763,50,,,,,,,,,,,,,,,,,,,,2,Regular Play,Brianna Visalli,18157.0,Right Center Midfield,111,West Ham United LFC,972,['30dfccb7-24a0-4f7c-a4d8-2b5edfd8a3a7'],42,,Right Foot,"[119.0, 39.9, 2.3]",,"[{'location': [94.0, 51.0], 'player': {'id': 19500, 'name': 'Sarah Emma Mayling'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [94.0, 41.0], 'player': {'id': 10193, 'name': 'Chloe Arthur'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.0, 52.0], 'player': {'id': 15567, 'name': 'Paige Williams'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.0, 45.0], 'player': {'id': 15569, 'name': 'Kerys Harrop'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.0, 39.0], 'player': {'id': 19503, 'name': 'Aoife Mannion'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.0, 33.0], 'player': {'id': 19592, 'name': 'Harriet Scott'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [92.0, 45.0], 'player': {'id': 19501, 'name': 'Hayley Ladd'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [94.0, 36.0], 'player': {'id': 15557, 'name': 'Emma Follis'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [101.0, 60.0], 'player': {'id': 18154, 'name': 'Esmee de Graaf'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [103.0, 48.0], 'player': {'id': 18153, 'name': 'Alisha Lehmann'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [119.0, 41.0], 'player': {'id': 15560, 'name': 'Ann-Katrin Berger'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.0, 37.0], 'player': {'id': 18150, 'name': 'Julia Simic'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [103.0, 31.0], 'player': {'id': 4653, 'name': 'Jane Ross'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.0, 26.0], 'player': {'id': 18155, 'name': 'Erin Simon'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}]",efac8811-05c7-4058-a192-2c8cbcbecd3e,,Saved,0.023195196,Normal,Open Play,,,,West Ham United LFC,972,00:05:42.032,Shot,
,,,,,,,,,,,,0.5301,,,,,,,,,b2ff649b-527a-4546-8d87-06700326c87a,1999,,,"[113.0, 33.0]",19763,53,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Harriet Scott,19592.0,Right Back,122,Birmingham City WFC,969,['ae706d0e-c2bf-4219-b05f-92f223eed12a'],54,,Head,"[118.0, 40.5, 1.1]",,"[{'location': [119.0, 38.0], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.0, 37.0], 'player': {'id': 19500, 'name': 'Sarah Emma Mayling'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [109.0, 34.0], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.0, 26.0], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [114.0, 25.0], 'player': {'id': 10193, 'name': 'Chloe Arthur'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [96.0, 57.0], 'player': {'id': 15562, 'name': 'Lucy Staniforth'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [105.0, 51.0], 'player': {'id': 18157, 'name': 'Brianna Visalli'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [104.0, 53.0], 'player': {'id': 18150, 'name': 'Julia Simic'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [113.0, 43.0], 'player': {'id': 18154, 'name': 'Esmee de Graaf'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [112.0, 37.0], 'player': {'id': 18159, 'name': 'Brooke Hendrix'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.0, 41.0], 'player': {'id': 15569, 'name': 'Kerys Harrop'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [104.0, 43.0], 'player': {'id': 18155, 'name': 'Erin Simon'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [100.0, 44.0], 'player': {'id': 15557, 'name': 'Emma Follis'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",663fe0c6-d30e-4a3d-805f-ed685da4400c,,Saved,0.19987307,Diving Header,Open Play,,,,Birmingham City WFC,969,00:08:54.275,Shot,
,,,,,,,,,,,,1.507749,,,,,,,,,65fe0e3d-9658-40ba-8f3e-7b541562d9e5,2115,,,"[103.0, 30.0]",19763,57,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Leanne Kiernan,18146.0,Left Wing,128,West Ham United LFC,972,['071f0a7f-3343-4dd8-96f0-5e669af78b1c'],9,,Right Foot,"[119.0, 43.4, 0.9]",,"[{'location': [98.0, 31.0], 'player': {'id': 18153, 'name': 'Alisha Lehmann'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [108.0, 44.0], 'player': {'id': 4653, 'name': 'Jane Ross'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [99.0, 40.0], 'player': {'id': 18154, 'name': 'Esmee de Graaf'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [108.0, 30.0], 'player': {'id': 19503, 'name': 'Aoife Mannion'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.0, 32.0], 'player': {'id': 19592, 'name': 'Harriet Scott'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.0, 38.0], 'player': {'id': 15569, 'name': 'Kerys Harrop'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.0, 35.0], 'player': {'id': 19501, 'name': 'Hayley Ladd'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [109.0, 45.0], 'player': {'id': 15567, 'name': 'Paige Williams'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [119.0, 42.0], 'player': {'id': 15560, 'name': 'Ann-Katrin Berger'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.0, 34.0], 'player': {'id': 10193, 'name': 'Chloe Arthur'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}]",8c2fc485-56ca-47d9-aedd-db91bb153ff3,,Saved,0.10039719,Normal,Open Play,,,,West Ham United LFC,972,00:12:09.641,Shot,
,,,,,,,,,,,,0.0649,,,,,,,,,27596e0a-2c1c-4a24-ad4c-b71258314c0d,2282,,,"[110.0, 40.0]",19763,60,,,,,,,,,,,,,,,,,,,,2,From Counter,Brianna Visalli,18157.0,Right Center Midfield,136,West Ham United LFC,972,['6985cca9-22aa-49b5-a1bd-ed2557f77e90'],38,,Right Foot,"[119.0, 33.9, 0.6]",,"[{'location': [108.0, 51.0], 'player': {'id': 19503, 'name': 'Aoife Mannion'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.0, 45.0], 'player': {'id': 19501, 'name': 'Hayley Ladd'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.0, 42.0], 'player': {'id': 19592, 'name': 'Harriet Scott'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.0, 43.0], 'player': {'id': 15560, 'name': 'Ann-Katrin Berger'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.0, 34.0], 'player': {'id': 18146, 'name': 'Leanne Kiernan'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",4baf30bb-c095-4b45-9185-cd13020b5af2,True,Off T,0.6856069,Normal,Open Play,,,,West Ham United LFC,972,00:15:38.104,Shot,
,,,,,,,,,,,,1.56067,,,,,,,,,72283e8d-550e-440d-8d1b-c477e7fb10d6,2666,,,"[98.0, 33.0]",19763,70,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julia Simic,18150.0,Left Center Midfield,158,West Ham United LFC,972,['f5feba4a-7699-41f4-9999-ae949810b5d6'],42,,Right Foot,"[120.0, 36.0, 3.5]",,"[{'location': [95.0, 68.0], 'player': {'id': 15567, 'name': 'Paige Williams'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [94.0, 63.0], 'player': {'id': 19501, 'name': 'Hayley Ladd'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.0, 60.0], 'player': {'id': 15569, 'name': 'Kerys Harrop'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.0, 22.0], 'player': {'id': 19592, 'name': 'Harriet Scott'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.0, 33.0], 'player': {'id': 19503, 'name': 'Aoife Mannion'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.0, 33.0], 'player': {'id': 10193, 'name': 'Chloe Arthur'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [84.0, 28.0], 'player': {'id': 19500, 'name': 'Sarah Emma Mayling'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [118.0, 44.0], 'player': {'id': 15560, 'name': 'Ann-Katrin Berger'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.0, 66.0], 'player': {'id': 18153, 'name': 'Alisha Lehmann'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [86.0, 60.0], 'player': {'id': 18157, 'name': 'Brianna Visalli'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [105.0, 44.0], 'player': {'id': 4653, 'name': 'Jane Ross'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.0, 29.0], 'player': {'id': 18146, 'name': 'Leanne Kiernan'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [79.0, 32.0], 'player': {'id': 18155, 'name': 'Erin Simon'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}]",,,Off T,0.108424045,Lob,Open Play,,,,West Ham United LFC,972,00:25:42.705,Shot,
,,,,,,,,,,,,0.2492,,,,,,,,,a3419b56-b252-4abf-9e91-beaea531682a,2675,,,"[103.0, 45.0]",19763,71,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jane Ross,4653.0,Center Forward,160,West Ham United LFC,972,['b96315f1-9263-4c43-bc87-e06a043681eb'],18,,Right Foot,"[106.0, 40.3, 0.9]",,"[{'location': [100.0, 31.0], 'player': {'id': 18146, 'name': 'Leanne Kiernan'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [103.0, 28.0], 'player': {'id': 19592, 'name': 'Harriet Scott'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.0, 33.0], 'player': {'id': 19503, 'name': 'Aoife Mannion'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.0, 40.0], 'player': {'id': 15560, 'name': 'Ann-Katrin Berger'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.0, 40.0], 'player': {'id': 19501, 'name': 'Hayley Ladd'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.0, 52.0], 'player': {'id': 15567, 'name': 'Paige Williams'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.0, 50.0], 'player': {'id': 18157, 'name': 'Brianna Visalli'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [102.0, 63.0], 'player': {'id': 18153, 'name': 'Alisha Lehmann'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [100.0, 16.0], 'player': {'id': 18155, 'name': 'Erin Simon'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [103.0, 42.0], 'player': {'id': 15569, 'name': 'Kerys Harrop'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",672484b8-42ac-4a90-a808-4eec3fd85328,,Saved,0.4898986,Lob,Open Play,,,,West Ham United LFC,972,00:26:18.255,Shot,
,,,,,,,,,,,,0.8833,,,,,,,,,ba0cf9e5-1a3c-44d8-99c0-7d040d029ac2,2962,,,"[107.0, 43.0]",19763,78,,,,,,,,,,,,,,,,,,,,2,From Counter,Lucy Staniforth,15562.0,Center Attacking Midfield,171,Birmingham City WFC,969,['4def661c-5b83-417a-84c7-e6dacef185f5'],1,,Right Foot,"[117.0, 43.6, 0.4]",True,"[{'location': [101.0, 44.0], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [115.0, 32.0], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.0, 29.0], 'player': {'id': 15563, 'name': 'Charlie Wellings'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.0, 37.0], 'player': {'id': 18159, 'name': 'Brooke Hendrix'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.0, 49.0], 'player': {'id': 18155, 'name': 'Erin Simon'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [116.0, 42.0], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",633c5585-2eac-4942-ac0b-ffd78f6d8d2b,,Goal,0.20667605,Normal,Open Play,,,,Birmingham City WFC,969,00:33:01.601,Shot,
,,,,,,,,,,,,0.982,,,,,,,,,a435a879-238c-40c4-84aa-d4518b86be8c,3202,,,"[111.0, 42.0]",19763,86,,,,,,,,,,,,,,,,,,,,2,From Counter,Lucy Staniforth,15562.0,Center Attacking Midfield,188,Birmingham City WFC,969,['5133e70f-e064-4639-9159-c84130cf1bb9'],36,,Right Foot,"[119.0, 49.0]",True,"[{'location': [112.0, 44.0], 'player': {'id': 18155, 'name': 'Erin Simon'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.0, 39.0], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.0, 53.0], 'player': {'id': 18156, 'name': 'Claire Lauren Rafferty'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.0, 40.0], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [94.0, 44.0], 'player': {'id': 15564, 'name': 'Lucy Quinn'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",e4dd9049-5fd5-400d-b03a-940228738f35,,Wayward,0.36290127,Normal,Open Play,,,,Birmingham City WFC,969,00:41:36.068,Shot,
