ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.402537,,,,,,,,,,,,,,,,8f80883e-12ce-419a-a721-888ab4939b03,1585,,,"[112.4, 41.2]",3775602,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danielle Carter,24281.0,Left Wing,109,Reading WFC,974,"['192f6212-7aad-4051-8a8c-91a30399e857', 'dbd5fcc4-7738-4baf-9f98-d1ebee5e9604']",45,True,Head,"[120.0, 54.1, 0.5]",,"[{'location': [106.7, 25.2], 'player': {'id': 31553, 'name': 'Cecilie Redisch Kvamme'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.7, 41.0], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.9, 32.5], 'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [112.8, 41.9], 'player': {'id': 15724, 'name': 'Mayumi Pacheco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [119.2, 39.3], 'player': {'id': 42787, 'name': 'Mackenzie Arnold'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.4, 46.6], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [106.1, 34.2], 'player': {'id': 15726, 'name': 'Lauren Bruton'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [109.0, 13.6], 'player': {'id': 15723, 'name': 'Brooke Chaplen'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [112.6, 35.6], 'player': {'id': 22798, 'name': 'So-Hyun Cho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.6, 20.6], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",60da41d2-eae4-46c1-ad18-e0c78e400354,,Off T,0.19116622,Normal,Open Play,,,,Reading WFC,974,00:45:45.959,Shot,True
,,,,,,,,,,,,,,,0.749539,,,,,,,,,,,,,,,,2c66096c-d8e9-41bc-a56d-5b9a21d85c66,1720,,,"[112.4, 46.8]",3775602,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lauren Bruton,15726.0,Right Wing,116,Reading WFC,974,"['8da738b9-9fcf-41e4-8f93-34b1263e95cd', 'd944b455-bd26-437d-bf7b-aa69b511eeca']",43,True,Head,"[118.5, 43.3, 2.1]",,"[{'location': [113.5, 46.4], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.3, 64.9], 'player': {'id': 22798, 'name': 'So-Hyun Cho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.1, 52.4], 'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [111.9, 41.2], 'player': {'id': 31553, 'name': 'Cecilie Redisch Kvamme'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.4, 79.2], 'player': {'id': 8297, 'name': 'Adriana Kristina Leon'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [102.6, 79.2], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [108.6, 43.5], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.6, 39.7], 'player': {'id': 18153, 'name': 'Alisha Lehmann'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [112.9, 54.4], 'player': {'id': 15724, 'name': 'Mayumi Pacheco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [93.7, 57.3], 'player': {'id': 15421, 'name': 'Kenza Dali'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [111.6, 40.6], 'player': {'id': 24281, 'name': 'Danielle Carter'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [102.8, 39.5], 'player': {'id': 15723, 'name': 'Brooke Chaplen'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [113.2, 50.6], 'player': {'id': 26570, 'name': 'Amalie Vevle Eikeland'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [112.9, 64.4], 'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [118.3, 42.9], 'player': {'id': 42787, 'name': 'Mackenzie Arnold'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",10adbd69-de0e-48b0-a404-0e2a894cc28d,,Saved,0.064833425,Normal,Open Play,,,,Reading WFC,974,00:01:43.330,Shot,True
,,,,,,,,,,,,,,,0.653838,,,,,,,,,,,,,,,,e035f46d-1ff9-43f9-8058-90bdedbfb376,1838,,,"[105.1, 41.2]",3775602,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adriana Kristina Leon,8297.0,Left Wing,127,West Ham United LFC,972,['f9f5bf67-6229-4fab-abbf-041afb6e339b'],17,,Right Foot,"[115.8, 37.9, 0.2]",,"[{'location': [106.8, 58.6], 'player': {'id': 21021, 'name': 'Molly Bartrip'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.2, 56.3], 'player': {'id': 18998, 'name': 'Emma Mukandi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.7, 47.1], 'player': {'id': 20061, 'name': 'Deanna Cooper'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.6, 44.4], 'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.6, 40.5], 'player': {'id': 15421, 'name': 'Kenza Dali'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [88.3, 53.1], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [115.9, 40.8], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.2, 47.3], 'player': {'id': 5016, 'name': 'Jessica Fishlock'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.2, 40.1], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [75.6, 63.6], 'player': {'id': 15723, 'name': 'Brooke Chaplen'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [80.3, 54.1], 'player': {'id': 26570, 'name': 'Amalie Vevle Eikeland'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [102.2, 67.4], 'player': {'id': 31553, 'name': 'Cecilie Redisch Kvamme'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [106.7, 53.1], 'player': {'id': 18153, 'name': 'Alisha Lehmann'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [81.3, 68.2], 'player': {'id': 5058, 'name': 'Rachel Daly'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",1570b168-2d8b-4993-bb16-522607bec79d,,Saved,0.2141253,Normal,Open Play,,,,West Ham United LFC,972,00:07:17.632,Shot,
,,,,,,,,,,,,,,,0.537566,,,,,,,,,,,,,,,,032138ce-3891-408e-a4c1-f38ccdb50c02,1841,,,"[115.7, 31.3]",3775602,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kenza Dali,15421.0,Right Center Midfield,127,West Ham United LFC,972,['40b2f94a-729f-4602-84b8-45e5c5f3e7f9'],20,,Left Foot,"[118.3, 36.0, 0.2]",True,"[{'location': [117.4, 40.1], 'player': {'id': 20061, 'name': 'Deanna Cooper'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.8, 41.1], 'player': {'id': 5016, 'name': 'Jessica Fishlock'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [116.1, 33.3], 'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.2, 34.3], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [117.9, 36.2], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.0, 57.2], 'player': {'id': 31553, 'name': 'Cecilie Redisch Kvamme'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [107.7, 48.2], 'player': {'id': 18153, 'name': 'Alisha Lehmann'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [108.4, 38.3], 'player': {'id': 8297, 'name': 'Adriana Kristina Leon'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [84.7, 60.4], 'player': {'id': 5058, 'name': 'Rachel Daly'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [96.1, 44.6], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [110.1, 48.8], 'player': {'id': 21021, 'name': 'Molly Bartrip'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.7, 50.7], 'player': {'id': 18998, 'name': 'Emma Mukandi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",,,Saved,0.10388463,Normal,Open Play,,,,West Ham United LFC,972,00:07:20.864,Shot,
,,,,,,,,,,,,,,,0.898575,,,,,,,,,,,,,,,,3ae026b9-519a-4888-bfa3-45471220bf81,1848,,,"[107.2, 44.3]",3775602,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Alisha Lehmann,18153.0,Right Wing,128,West Ham United LFC,972,"['55bac241-247b-40c3-80cf-5473bb9a6609', 'd0ead2f9-b7fe-47c3-aa0c-1f748a53e151']",4,,Right Foot,"[120.0, 42.5, 4.9]",True,"[{'location': [117.5, 41.5], 'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [110.4, 39.9], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [114.2, 37.2], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [114.7, 44.1], 'player': {'id': 20061, 'name': 'Deanna Cooper'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.4, 41.8], 'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.6, 43.3], 'player': {'id': 21021, 'name': 'Molly Bartrip'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.7, 44.3], 'player': {'id': 18998, 'name': 'Emma Mukandi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.4, 43.5], 'player': {'id': 15726, 'name': 'Lauren Bruton'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [113.8, 52.6], 'player': {'id': 26570, 'name': 'Amalie Vevle Eikeland'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [108.5, 51.9], 'player': {'id': 15723, 'name': 'Brooke Chaplen'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [118.8, 41.6], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [119.3, 36.8], 'player': {'id': 5016, 'name': 'Jessica Fishlock'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [116.7, 56.7], 'player': {'id': 5058, 'name': 'Rachel Daly'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [113.3, 52.7], 'player': {'id': 22798, 'name': 'So-Hyun Cho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [107.7, 33.7], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",812a6aaf-6b01-4599-a2ed-08e38daa46d6,,Off T,0.100044146,Normal,Open Play,,,,West Ham United LFC,972,00:08:04.510,Shot,True
,,,,,,,,,,,,,,,0.480553,,,,,,,,,,,,,,,,18ce3dca-1f2b-4d6a-a519-469b63fce7f6,1913,,,"[111.0, 53.6]",3775602,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Adriana Kristina Leon,8297.0,Left Wing,136,West Ham United LFC,972,['a8f7d440-02c7-4d0f-860b-7bfa3be7a34c'],29,,Right Foot,"[118.1, 44.4, 2.2]",,"[{'location': [118.3, 44.2], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.4, 42.8], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [97.9, 52.7], 'player': {'id': 21021, 'name': 'Molly Bartrip'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.5, 47.9], 'player': {'id': 5016, 'name': 'Jessica Fishlock'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [113.9, 40.2], 'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.2, 48.7], 'player': {'id': 20061, 'name': 'Deanna Cooper'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [94.8, 42.6], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [112.7, 34.9], 'player': {'id': 18146, 'name': 'Leanne Kiernan'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",20bdcefa-cffd-46a6-a4ce-4260b3743ae1,,Saved,0.08843629,Normal,Open Play,,,,West Ham United LFC,972,00:10:29.833,Shot,
,,,,,,,,,,,,,,,1.572302,,,,,,,,,,,,,,,,9fa6be81-5a17-40b3-9e5d-b51b49ac2110,1919,,,"[111.1, 45.4]",3775602,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Rachel Daly,5058.0,Center Forward,137,West Ham United LFC,972,"['a4d7a601-0299-4549-86b7-ce424389ac73', 'cd8f91d9-c05c-40f2-a815-0615c617fe92']",58,True,Head,"[119.1, 27.6]",,"[{'location': [115.4, 53.3], 'player': {'id': 15421, 'name': 'Kenza Dali'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [113.4, 30.1], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [108.0, 39.7], 'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [102.3, 38.0], 'player': {'id': 18146, 'name': 'Leanne Kiernan'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [114.6, 34.1], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [119.5, 43.2], 'player': {'id': 5016, 'name': 'Jessica Fishlock'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [105.2, 36.2], 'player': {'id': 15726, 'name': 'Lauren Bruton'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [113.4, 31.1], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [114.0, 35.9], 'player': {'id': 18998, 'name': 'Emma Mukandi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.9, 40.6], 'player': {'id': 21021, 'name': 'Molly Bartrip'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.9, 41.4], 'player': {'id': 20061, 'name': 'Deanna Cooper'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.8, 41.3], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [116.6, 49.1], 'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.2, 44.9], 'player': {'id': 15723, 'name': 'Brooke Chaplen'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [112.2, 27.5], 'player': {'id': 26570, 'name': 'Amalie Vevle Eikeland'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}]",29e684a3-35b3-4b57-a252-769a53678317,,Wayward,0.05362853,Normal,Open Play,,,,West Ham United LFC,972,00:12:58.920,Shot,True
,,,,,,,,,,,,,,,0.476723,,,,,,,,,,,,,,,,5f2b1e04-c81c-4934-8bbb-c5fcc2561c09,1930,,,"[107.9, 40.1]",3775602,59,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Kenza Dali,15421.0,Right Center Midfield,139,West Ham United LFC,972,['72fb6c4d-743d-408b-a7d6-9cb6c4f787e0'],19,,Right Foot,"[119.3, 41.8, 0.2]",,"[{'location': [119.7, 40.4], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,True,Saved,0.7835,Normal,Penalty,,,,West Ham United LFC,972,00:14:19.128,Shot,
,,,,,,,,,,,,,,,0.319495,,,,,,,,,,,,,,,,388c0da1-b80c-477c-bb4c-65f928de00a6,2117,,,"[100.6, 46.8]",3775602,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lauren Bruton,15726.0,Right Wing,151,Reading WFC,974,"['190eb7e8-ea80-4437-976d-3bbbf819e61f', 'c6435fa8-318b-4b7c-8d3d-9ded979f7ee6']",4,,Right Foot,"[102.1, 46.5]",,"[{'location': [102.1, 46.4], 'player': {'id': 15724, 'name': 'Mayumi Pacheco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [75.1, 41.3], 'player': {'id': 15421, 'name': 'Kenza Dali'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [83.5, 47.2], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [87.5, 28.5], 'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [100.9, 46.0], 'player': {'id': 22798, 'name': 'So-Hyun Cho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.4, 37.7], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.5, 29.0], 'player': {'id': 31553, 'name': 'Cecilie Redisch Kvamme'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.4, 41.5], 'player': {'id': 42787, 'name': 'Mackenzie Arnold'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.4, 34.7], 'player': {'id': 5016, 'name': 'Jessica Fishlock'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [87.6, 19.3], 'player': {'id': 15723, 'name': 'Brooke Chaplen'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [102.1, 32.2], 'player': {'id': 24281, 'name': 'Danielle Carter'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [90.3, 31.8], 'player': {'id': 26570, 'name': 'Amalie Vevle Eikeland'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [67.1, 30.3], 'player': {'id': 18998, 'name': 'Emma Mukandi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",,,Blocked,0.030884858,Normal,Open Play,,,,Reading WFC,974,00:18:04.783,Shot,
,,,,,,,,,,,,,,,0.998977,,,,,,,,,,,,,,,,af868e36-ca46-464e-9ff8-dca5197303d9,2123,,,"[101.2, 34.9]",3775602,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Angharad James,15577.0,Right Center Midfield,151,Reading WFC,974,"['0a15c238-54ff-4df8-bb7b-388460e1a8b4', 'ebfebdab-08ce-4eb4-bc70-0bb590c9bff8']",7,,Right Foot,"[117.8, 39.8, 1.3]",,"[{'location': [118.1, 40.0], 'player': {'id': 42787, 'name': 'Mackenzie Arnold'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.6, 44.7], 'player': {'id': 15421, 'name': 'Kenza Dali'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.2, 43.6], 'player': {'id': 15724, 'name': 'Mayumi Pacheco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.5, 37.0], 'player': {'id': 22798, 'name': 'So-Hyun Cho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.3, 31.2], 'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [94.2, 34.6], 'player': {'id': 26570, 'name': 'Amalie Vevle Eikeland'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [89.5, 20.1], 'player': {'id': 15723, 'name': 'Brooke Chaplen'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [104.3, 31.1], 'player': {'id': 24281, 'name': 'Danielle Carter'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [102.6, 47.8], 'player': {'id': 15726, 'name': 'Lauren Bruton'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [105.8, 36.1], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.3, 33.5], 'player': {'id': 31553, 'name': 'Cecilie Redisch Kvamme'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",,,Saved,0.063942745,Normal,Open Play,,,,Reading WFC,974,00:18:07.232,Shot,True
,,,,,,,,,,,,,,,0.821584,,,,,,,,,,,,,,,,b3544369-ecc4-4f74-9c6c-966e7e33bdc8,2211,,,"[99.7, 47.7]",3775602,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danielle Carter,24281.0,Left Wing,159,Reading WFC,974,['ab314362-f2b4-4909-af39-6e430ff7b0cc'],16,,Left Foot,"[119.2, 43.1, 0.5]",,"[{'location': [92.8, 40.9], 'player': {'id': 15723, 'name': 'Brooke Chaplen'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [92.6, 54.8], 'player': {'id': 15726, 'name': 'Lauren Bruton'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [84.8, 21.7], 'player': {'id': 31553, 'name': 'Cecilie Redisch Kvamme'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.8, 45.5], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.5, 44.1], 'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [101.5, 50.4], 'player': {'id': 22798, 'name': 'So-Hyun Cho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [91.1, 44.9], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [97.6, 56.5], 'player': {'id': 15421, 'name': 'Kenza Dali'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [118.9, 40.5], 'player': {'id': 42787, 'name': 'Mackenzie Arnold'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,Saved,0.08431714,Normal,Open Play,,,,Reading WFC,974,00:20:16.922,Shot,
