50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.263334,,,,,,,,,,,,,,55d9ce13-653e-44ce-a293-013e044fda15,1219,,"[110.8, 35.3]",3879753,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuel Pucciarelli,7054.0,Right Center Forward,72,Empoli,290,['f324ae67-cf07-4a26-a852-86d6e1141f48'],5,,Head,"[120.0, 35.2, 6.4]",,"[{'location': [111.4, 36.7], 'player': {'id': 5461, 'name': 'Šime Vrsaljko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.9, 39.3], 'player': {'id': 8848, 'name': 'Paolo Cannavaro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.2, 33.9], 'player': {'id': 7127, 'name': 'Francesco Magnanelli'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [109.0, 48.8], 'player': {'id': 7119, 'name': 'Francesco Acerbi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.3, 51.3], 'player': {'id': 7118, 'name': 'Federico Peluso'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.4, 45.3], 'player': {'id': 7698, 'name': 'Joseph Alfred Duncan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [93.7, 51.7], 'player': {'id': 6859, 'name': 'Nicola Sansone'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [117.4, 39.9], 'player': {'id': 7132, 'name': 'Andrea Consigli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.9, 52.4], 'player': {'id': 5660, 'name': 'Piotr Zieliński'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [98.6, 54.5], 'player': {'id': 40252, 'name': 'Massimo Maccarone'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [110.4, 37.3], 'player': {'id': 7150, 'name': 'Riccardo Saponara'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",35261f6d-b740-45ae-8b6d-9aa951767563,,Off T,0.10374902,Normal,Open Play,,,,Empoli,290,00:29:05.305,Shot,
,,,,,,,,,,,,,,,,,0.931729,,,,,,,,,,,,,,42f7b06a-50f9-42cd-bebf-7b1272fa4b16,1414,,"[107.3, 47.6]",3879753,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Piotr Zieliński,5660.0,Right Center Midfield,85,Empoli,290,['c3a0807a-12e4-41e8-a14e-7680c74ebcf0'],37,,Right Foot,"[120.0, 37.4, 0.2]",,"[{'location': [102.3, 32.2], 'player': {'id': 8848, 'name': 'Paolo Cannavaro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.1, 41.0], 'player': {'id': 7054, 'name': 'Manuel Pucciarelli'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [106.8, 45.4], 'player': {'id': 7118, 'name': 'Federico Peluso'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.9, 36.5], 'player': {'id': 7119, 'name': 'Francesco Acerbi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.9, 44.3], 'player': {'id': 7132, 'name': 'Andrea Consigli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",9e7d3e56-4d38-44a7-b126-4e7507e99e06,True,Goal,0.41823268,Normal,Open Play,,,,Empoli,290,00:35:37.265,Shot,
,,,,,,,,,,,,,,,,,0.68427,,,,,,,,,,,,,,5f84804f-4312-4f59-832e-4f7aa27f1448,1515,,"[101.6, 33.4]",3879753,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Domenico Berardi,7131.0,Right Midfield,93,Sassuolo,232,['747100ec-3a2e-4311-b22c-f72f0637bc87'],55,,Left Foot,"[120.0, 43.6, 0.4]",True,"[{'location': [108.5, 27.7], 'player': {'id': 8848, 'name': 'Paolo Cannavaro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [113.4, 37.0], 'player': {'id': 7119, 'name': 'Francesco Acerbi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [119.6, 39.6], 'player': {'id': 11508, 'name': 'Łukasz Skorupski'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.2, 35.8], 'player': {'id': 7118, 'name': 'Federico Peluso'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [100.8, 8.0], 'player': {'id': 7698, 'name': 'Joseph Alfred Duncan'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [108.2, 43.6], 'player': {'id': 5660, 'name': 'Piotr Zieliński'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [105.6, 36.5], 'player': {'id': 16308, 'name': 'Leandro Daniel Paredes'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [111.5, 40.8], 'player': {'id': 40250, 'name': 'Marco Zambelli'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.0, 39.1], 'player': {'id': 16061, 'name': 'Uroš Ćosić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.7, 35.4], 'player': {'id': 7155, 'name': 'Vincent Laurini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.5, 30.5], 'player': {'id': 40252, 'name': 'Massimo Maccarone'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [116.4, 32.1], 'player': {'id': 7150, 'name': 'Riccardo Saponara'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [108.2, 19.3], 'player': {'id': 7054, 'name': 'Manuel Pucciarelli'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [111.2, 15.9], 'player': {'id': 40251, 'name': 'Daniele Croce'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.3, 45.0], 'player': {'id': 7457, 'name': 'Gregoire Defrel'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",a79f40c4-982e-4ffc-8c03-eb76978fc761,,Goal,0.056251876,Volley,Open Play,,,,Sassuolo,232,00:39:55.832,Shot,
,,,,,,,,,,,,,,,,,0.697667,,,,,,,,,,,,,,e5b817cf-8619-4bd0-907c-ae6574d6712b,1824,,"[104.1, 45.9]",3879753,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gregoire Defrel,7457.0,Center Forward,111,Sassuolo,232,"['16757cfc-8ef6-43f3-ad50-d6c233374650', 'e8d08ac5-61e5-450f-9c78-2e3fc96dafb5']",28,,Right Foot,"[120.0, 36.7, 0.2]",,"[{'location': [118.7, 41.9], 'player': {'id': 11508, 'name': 'Łukasz Skorupski'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.2, 43.2], 'player': {'id': 16061, 'name': 'Uroš Ćosić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.4, 45.0], 'player': {'id': 40251, 'name': 'Daniele Croce'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [93.9, 57.1], 'player': {'id': 5660, 'name': 'Piotr Zieliński'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.4, 37.1], 'player': {'id': 7155, 'name': 'Vincent Laurini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.9, 31.4], 'player': {'id': 40250, 'name': 'Marco Zambelli'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",d20f4b65-0179-4c28-a9b4-437516db099f,,Goal,0.09618889,Normal,Open Play,,,,Sassuolo,232,00:02:28.531,Shot,True
,,,,,,,,,,,,,,,,,0.474096,,,,,,,,,,,,,,d7b80d5f-7b6f-4bab-9010-314e536d0a1e,1887,,"[113.2, 34.9]",3879753,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gregoire Defrel,7457.0,Center Forward,116,Sassuolo,232,['3b7f9f67-4cf5-48a9-902c-ef82a7241394'],49,,Left Foot,"[120.0, 38.5, 0.8]",True,"[{'location': [118.8, 53.7], 'player': {'id': 16061, 'name': 'Uroš Ćosić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.0, 46.4], 'player': {'id': 5660, 'name': 'Piotr Zieliński'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [116.1, 41.7], 'player': {'id': 7155, 'name': 'Vincent Laurini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.1, 59.9], 'player': {'id': 40251, 'name': 'Daniele Croce'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [116.3, 39.2], 'player': {'id': 11508, 'name': 'Łukasz Skorupski'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.8, 37.2], 'player': {'id': 40250, 'name': 'Marco Zambelli'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.1, 45.9], 'player': {'id': 16308, 'name': 'Leandro Daniel Paredes'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [105.8, 34.3], 'player': {'id': 7150, 'name': 'Riccardo Saponara'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [112.6, 38.7], 'player': {'id': 5461, 'name': 'Šime Vrsaljko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [117.4, 40.9], 'player': {'id': 6859, 'name': 'Nicola Sansone'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",582276dd-15cc-4f04-8460-46f516ca9457,,Goal,0.22367968,Volley,Open Play,,,,Sassuolo,232,00:04:49.847,Shot,
,,,,,,,,,,,,,,,,,0.989064,,,,,,,,,,,,,,91dad5d9-e3fc-45db-ba72-516365aad581,2163,,"[103.9, 37.3]",3879753,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Francesco Acerbi,7119.0,Left Center Back,132,Sassuolo,232,"['dfad5a98-05e6-4fb9-acdf-b5f60140f7cb', 'f12b5351-0849-4d00-b040-46d7b11a91e4']",28,,Right Foot,"[119.3, 43.4, 0.2]",,"[{'location': [119.0, 39.9], 'player': {'id': 11508, 'name': 'Łukasz Skorupski'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.7, 49.6], 'player': {'id': 8848, 'name': 'Paolo Cannavaro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [112.0, 43.7], 'player': {'id': 40250, 'name': 'Marco Zambelli'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.2, 45.2], 'player': {'id': 40252, 'name': 'Massimo Maccarone'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [103.1, 55.1], 'player': {'id': 7054, 'name': 'Manuel Pucciarelli'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [108.4, 44.4], 'player': {'id': 31172, 'name': 'Luca Bittante'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.2, 41.8], 'player': {'id': 7155, 'name': 'Vincent Laurini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.4, 39.8], 'player': {'id': 16061, 'name': 'Uroš Ćosić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.0, 36.2], 'player': {'id': 386516, 'name': 'Alessandro Piu'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [105.7, 38.2], 'player': {'id': 16308, 'name': 'Leandro Daniel Paredes'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.9, 32.1], 'player': {'id': 5660, 'name': 'Piotr Zieliński'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [95.2, 66.2], 'player': {'id': 5461, 'name': 'Šime Vrsaljko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [112.0, 40.6], 'player': {'id': 7118, 'name': 'Federico Peluso'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [105.1, 45.3], 'player': {'id': 7457, 'name': 'Gregoire Defrel'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,,Saved,0.0682779,Half Volley,Open Play,,,,Sassuolo,232,00:13:28.028,Shot,True
,,,,,,,,,,,,,,,,,1.373828,,,,,,,,,,,,,,9b5a43de-c9fb-4b41-8616-fa644e80b74c,2225,,"[86.9, 32.5]",3879753,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Leandro Daniel Paredes,16308.0,Left Defensive Midfield,136,Empoli,290,['8276479a-db15-4212-8ef0-03a109c61c71'],6,,Right Foot,"[120.0, 44.6, 6.5]",,"[{'location': [104.3, 44.2], 'player': {'id': 7118, 'name': 'Federico Peluso'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.2, 48.8], 'player': {'id': 6859, 'name': 'Nicola Sansone'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [102.0, 40.0], 'player': {'id': 7698, 'name': 'Joseph Alfred Duncan'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.7, 40.1], 'player': {'id': 7119, 'name': 'Francesco Acerbi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.5, 37.0], 'player': {'id': 8848, 'name': 'Paolo Cannavaro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.7, 33.4], 'player': {'id': 5461, 'name': 'Šime Vrsaljko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [95.3, 33.6], 'player': {'id': 7127, 'name': 'Francesco Magnanelli'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [95.3, 34.3], 'player': {'id': 7457, 'name': 'Gregoire Defrel'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [95.3, 34.9], 'player': {'id': 7131, 'name': 'Domenico Berardi'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [119.4, 39.2], 'player': {'id': 7132, 'name': 'Andrea Consigli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [88.4, 41.6], 'player': {'id': 5660, 'name': 'Piotr Zieliński'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [101.4, 40.0], 'player': {'id': 16061, 'name': 'Uroš Ćosić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [104.3, 43.3], 'player': {'id': 386516, 'name': 'Alessandro Piu'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [102.1, 38.7], 'player': {'id': 7155, 'name': 'Vincent Laurini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [103.2, 33.2], 'player': {'id': 7054, 'name': 'Manuel Pucciarelli'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [102.8, 31.0], 'player': {'id': 40252, 'name': 'Massimo Maccarone'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,,Off T,0.018740593,Normal,Free Kick,,,,Empoli,290,00:16:06.633,Shot,
,,,,,,,,,,,,,,,,,0.173847,,,,,,,,,,,,,,be66f9cd-9a53-4ee5-b73a-f176910de377,2322,,"[89.1, 40.2]",3879753,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Domenico Berardi,7131.0,Right Midfield,146,Sassuolo,232,"['016c6e09-daae-464d-9666-c0ec9327ea9d', 'de19b0a7-0c38-4d1e-b3e4-5bc50bffa959']",14,,Left Foot,"[93.3, 40.0]",,"[{'location': [118.4, 39.9], 'player': {'id': 11508, 'name': 'Łukasz Skorupski'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.4, 52.3], 'player': {'id': 40250, 'name': 'Marco Zambelli'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.0, 46.4], 'player': {'id': 16061, 'name': 'Uroš Ćosić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [83.7, 60.6], 'player': {'id': 7054, 'name': 'Manuel Pucciarelli'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [94.3, 40.6], 'player': {'id': 7155, 'name': 'Vincent Laurini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [88.7, 50.4], 'player': {'id': 5660, 'name': 'Piotr Zieliński'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [95.7, 33.3], 'player': {'id': 31172, 'name': 'Luca Bittante'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [83.9, 45.8], 'player': {'id': 16308, 'name': 'Leandro Daniel Paredes'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [98.6, 47.0], 'player': {'id': 7457, 'name': 'Gregoire Defrel'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [85.3, 49.1], 'player': {'id': 7127, 'name': 'Francesco Magnanelli'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [91.4, 35.5], 'player': {'id': 6859, 'name': 'Nicola Sansone'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",fbb78d53-14fc-47ba-99b9-f95cf7c7eca6,,Blocked,0.024491204,Normal,Open Play,,,,Sassuolo,232,00:18:14.101,Shot,
,,,,,,,,,,,,,,,,,0.515827,,,,,,,,,,,,,,3064ffc8-7e83-481b-a0f0-81e47185642a,2580,,"[108.1, 40.1]",3879753,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Massimo Maccarone,40252.0,Center Forward,156,Empoli,290,['27de6d36-2956-4917-9a39-0c34cf8b1f9d'],19,,Right Foot,"[120.0, 43.2, 0.3]",,,,,Goal,0.7835,Normal,Penalty,,,,Empoli,290,00:24:19.752,Shot,
,,,,,,,,,,,,,,,,,1.174792,,,,,,,,,,,,,,1cd618a5-9a3d-4515-9b8a-fd59c779c9fc,2810,,"[105.7, 31.5]",3879753,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gregoire Defrel,7457.0,Center Forward,171,Sassuolo,232,"['399b032e-a2fd-4c7d-a0e2-c4eaf433d547', 'affe33fc-ef78-4bdd-97dd-bc17b4372a84']",30,,Right Foot,"[120.0, 50.0, 6.2]",,"[{'location': [107.1, 36.8], 'player': {'id': 40250, 'name': 'Marco Zambelli'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.5, 31.4], 'player': {'id': 16061, 'name': 'Uroš Ćosić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.9, 31.1], 'player': {'id': 7155, 'name': 'Vincent Laurini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.8, 29.1], 'player': {'id': 3412, 'name': 'Assane Dioussé El Hadji'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [118.1, 37.7], 'player': {'id': 11508, 'name': 'Łukasz Skorupski'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.3, 49.8], 'player': {'id': 7131, 'name': 'Domenico Berardi'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",2b7c670e-19e9-4538-b16f-67c3dbbc0fa0,,Off T,0.13218029,Normal,Open Play,,,,Sassuolo,232,00:30:30.437,Shot,True
,,,,,,,,,,,,,,,,,1.478227,,,,,,,,,,,,,,8b654f01-90a8-4500-9cdb-1fc8501566cc,2883,,"[92.4, 31.8]",3879753,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Matteo Politano,7109.0,Left Midfield,176,Sassuolo,232,['63ed0552-ea7a-4e8d-a0a0-010e4e6cc574'],46,,Left Foot,"[120.0, 34.6, 0.3]",True,"[{'location': [119.0, 38.9], 'player': {'id': 11508, 'name': 'Łukasz Skorupski'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.1, 44.6], 'player': {'id': 40250, 'name': 'Marco Zambelli'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.9, 41.8], 'player': {'id': 31172, 'name': 'Luca Bittante'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.8, 38.5], 'player': {'id': 7155, 'name': 'Vincent Laurini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.3, 35.8], 'player': {'id': 5660, 'name': 'Piotr Zieliński'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.8, 36.6], 'player': {'id': 386516, 'name': 'Alessandro Piu'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [99.2, 33.3], 'player': {'id': 40252, 'name': 'Massimo Maccarone'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [110.7, 44.2], 'player': {'id': 16061, 'name': 'Uroš Ćosić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.0, 47.6], 'player': {'id': 3412, 'name': 'Assane Dioussé El Hadji'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.0, 55.1], 'player': {'id': 7054, 'name': 'Manuel Pucciarelli'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [109.6, 42.1], 'player': {'id': 7127, 'name': 'Francesco Magnanelli'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [110.4, 40.4], 'player': {'id': 7119, 'name': 'Francesco Acerbi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [109.2, 50.0], 'player': {'id': 8848, 'name': 'Paolo Cannavaro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [96.1, 59.5], 'player': {'id': 5461, 'name': 'Šime Vrsaljko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [86.1, 38.8], 'player': {'id': 7698, 'name': 'Joseph Alfred Duncan'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [106.1, 43.7], 'player': {'id': 7457, 'name': 'Gregoire Defrel'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",65742301-323a-4b9c-a06a-a20bd8997c7a,,Off T,0.015996233,Volley,Open Play,,,,Sassuolo,232,00:32:46.038,Shot,
,,,,,,,,,,,,,,,,,0.170783,,,,,,,,,,,,,,f8d335f8-c853-4db4-944a-95f8972a0a4f,2979,,"[99.0, 59.4]",3879753,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luca Bittante,31172.0,Right Back,180,Empoli,290,"['ba877df9-cceb-4d0e-acc3-61a2f4b19f4b', 'df97e350-8693-4bca-a23d-227aa86f3050']",42,,Right Foot,"[102.2, 56.8]",,"[{'location': [106.5, 40.2], 'player': {'id': 8848, 'name': 'Paolo Cannavaro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.8, 48.7], 'player': {'id': 7698, 'name': 'Joseph Alfred Duncan'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [97.4, 49.7], 'player': {'id': 7054, 'name': 'Manuel Pucciarelli'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [102.4, 56.5], 'player': {'id': 7118, 'name': 'Federico Peluso'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.2, 40.0], 'player': {'id': 7127, 'name': 'Francesco Magnanelli'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.1, 53.4], 'player': {'id': 7119, 'name': 'Francesco Acerbi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.2, 32.1], 'player': {'id': 5461, 'name': 'Šime Vrsaljko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.0, 43.8], 'player': {'id': 7132, 'name': 'Andrea Consigli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.4, 73.4], 'player': {'id': 386516, 'name': 'Alessandro Piu'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [105.5, 39.8], 'player': {'id': 40252, 'name': 'Massimo Maccarone'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",6b14c899-7473-47a5-839c-adfd3d262168,,Blocked,0.008685337,Normal,Open Play,,,,Empoli,290,00:34:42.944,Shot,
