50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,0.579677,,,,,,,,,,,,,,,62b083cf-0e38-4d73-bde4-1ca901ae0a92,1532,,"[115.1, 49.2]",3893793,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Risa Shimizu,25624.0,Right Wing Back,98,Japan Women's,1210,['7715353e-13a0-4968-afed-4cf87a25be6e'],47,Right Foot,,"[120.0, 43.0, 4.5]",True,"[{'location': [119.2, 30.4], 'player': {'id': 401939, 'name': 'Susan Banda'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [115.7, 30.1], 'player': {'id': 131623, 'name': 'Agness Musase'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.1, 31.2], 'player': {'id': 131624, 'name': 'Lushomo Mweemba'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.9, 42.2], 'player': {'id': 32854, 'name': 'Racheal Kundananji'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [103.1, 39.0], 'player': {'id': 131631, 'name': 'Evarine Susan Katongo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.8, 19.5], 'player': {'id': 131616, 'name': 'Margaret Belemu'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [120.0, 22.4], 'player': {'id': 299860, 'name': 'Fuka Nagano'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [113.4, 33.2], 'player': {'id': 85500, 'name': 'Mina Tanaka'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.7, 39.3], 'player': {'id': 401925, 'name': 'Aoba Fujino'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [116.6, 37.6], 'player': {'id': 131694, 'name': 'Martha Tembo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.3, 41.0], 'player': {'id': 131629, 'name': 'Catherine Musonda'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,Off T,0.34770977,Normal,Open Play,,,,Japan Women's,1210,00:44:47.754,Shot,
,,,,,,,,,,,,,,,,,,,,0.351679,,,,,,,,,,,,,,,90739931-1166-499a-aef8-e280b8fe5aee,1818,,"[100.8, 67.2]",3893793,51,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jun Endo,25608.0,Left Wing Back,108,Japan Women's,1210,"['907ff662-9f1d-43df-970e-06553135f13c', 'ec035c60-ca29-4c10-aa38-b6f98c977f27']",46,Left Foot,,"[106.3, 60.0]",,"[{'location': [92.3, 35.5], 'player': {'id': 131631, 'name': 'Evarine Susan Katongo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.0, 49.0], 'player': {'id': 401941, 'name': 'Siomala Mapepa'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [106.6, 38.9], 'player': {'id': 85500, 'name': 'Mina Tanaka'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.3, 39.9], 'player': {'id': 131616, 'name': 'Margaret Belemu'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.7, 42.8], 'player': {'id': 131624, 'name': 'Lushomo Mweemba'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.7, 42.9], 'player': {'id': 401925, 'name': 'Aoba Fujino'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [106.9, 44.0], 'player': {'id': 15257, 'name': 'Saki Kumagai'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [108.0, 43.8], 'player': {'id': 131623, 'name': 'Agness Musase'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.3, 45.9], 'player': {'id': 25638, 'name': 'Moeka Minami'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [107.7, 47.0], 'player': {'id': 131618, 'name': 'Ireen Lungu'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [92.5, 48.1], 'player': {'id': 299860, 'name': 'Fuka Nagano'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [107.4, 48.3], 'player': {'id': 401924, 'name': 'Rion Ishikawa'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [108.6, 48.7], 'player': {'id': 131694, 'name': 'Martha Tembo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.3, 60.4], 'player': {'id': 131619, 'name': 'Barbra Banda'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [106.4, 59.9], 'player': {'id': 32854, 'name': 'Racheal Kundananji'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [105.6, 59.2], 'player': {'id': 401939, 'name': 'Susan Banda'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [119.2, 39.6], 'player': {'id': 131629, 'name': 'Catherine Musonda'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.5, 67.2], 'player': {'id': 25632, 'name': 'Yui Hasegawa'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",,,Blocked,0.0074236984,Normal,Free Kick,,,,Japan Women's,1210,00:51:46.338,Shot,
,,,,,,,,,,,,,,,,,,,,0.383613,,,,,,,,,,,,,,,04ee1651-2fb5-4d90-995d-c9a09892066d,1955,,"[114.0, 27.6]",3893793,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hinata Miyazawa,401932.0,Left Wing,115,Japan Women's,1210,['5b56cf59-26d0-4b04-9285-c48d7d40faae'],7,Left Foot,,"[120.0, 32.4, 2.4]",True,"[{'location': [94.8, 36.4], 'player': {'id': 401939, 'name': 'Susan Banda'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [107.0, 47.9], 'player': {'id': 131694, 'name': 'Martha Tembo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.4, 25.4], 'player': {'id': 32854, 'name': 'Racheal Kundananji'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [106.0, 38.6], 'player': {'id': 131623, 'name': 'Agness Musase'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.4, 38.5], 'player': {'id': 131624, 'name': 'Lushomo Mweemba'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.6, 31.5], 'player': {'id': 131616, 'name': 'Margaret Belemu'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.5, 34.3], 'player': {'id': 131629, 'name': 'Catherine Musonda'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.9, 39.1], 'player': {'id': 85500, 'name': 'Mina Tanaka'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [97.9, 22.8], 'player': {'id': 25608, 'name': 'Jun Endo'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}]",ab8f605e-a96c-4571-9bda-fb14f88fafb4,,Off T,0.08146943,Half Volley,Open Play,,,,Japan Women's,1210,00:02:07.599,Shot,
,,,,,,,,,,,,,,,,,,,,0.638016,,,,,,,,,,,,,,,be353919-69ff-4fda-80c1-668027ecb103,2187,,"[112.8, 38.4]",3893793,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mina Tanaka,85500.0,Center Forward,125,Japan Women's,1210,['2f2a7670-95b3-44d0-9bad-df67b8f51da2'],19,Other,,"[120.0, 43.4, 0.9]",,"[{'location': [98.0, 39.4], 'player': {'id': 131631, 'name': 'Evarine Susan Katongo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [93.1, 21.3], 'player': {'id': 32854, 'name': 'Racheal Kundananji'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [98.9, 33.2], 'player': {'id': 131618, 'name': 'Ireen Lungu'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [112.5, 45.1], 'player': {'id': 131694, 'name': 'Martha Tembo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.3, 38.3], 'player': {'id': 401939, 'name': 'Susan Banda'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [107.1, 27.6], 'player': {'id': 131616, 'name': 'Margaret Belemu'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.5, 35.7], 'player': {'id': 131624, 'name': 'Lushomo Mweemba'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.6, 25.8], 'player': {'id': 131623, 'name': 'Agness Musase'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.8, 38.2], 'player': {'id': 131629, 'name': 'Catherine Musonda'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.8, 47.0], 'player': {'id': 401925, 'name': 'Aoba Fujino'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [111.0, 47.8], 'player': {'id': 401932, 'name': 'Hinata Miyazawa'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [111.4, 20.6], 'player': {'id': 25608, 'name': 'Jun Endo'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}]",1ce8d9e2-958e-4fca-9572-e61a2a18bee5,,Goal,0.3743186,Normal,Open Play,,,,Japan Women's,1210,00:09:19.857,Shot,
,,,,,,,,,,,,,,,,,,,,0.535196,,,,,,,,,,,,,,,1086bad5-d86d-4056-8db8-2ca14d76972f,2268,,"[106.6, 42.5]",3893793,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aoba Fujino,401925.0,Right Wing,128,Japan Women's,1210,['f712fa98-faf8-4173-9816-4455888770b3'],2,Right Foot,,"[120.0, 41.2, 4.5]",True,"[{'location': [95.0, 39.7], 'player': {'id': 131623, 'name': 'Agness Musase'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [91.7, 25.5], 'player': {'id': 131616, 'name': 'Margaret Belemu'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.8, 41.3], 'player': {'id': 131624, 'name': 'Lushomo Mweemba'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.1, 41.6], 'player': {'id': 131629, 'name': 'Catherine Musonda'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.8, 27.8], 'player': {'id': 25608, 'name': 'Jun Endo'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}]",ebf4f72a-9d9e-42a0-9c02-f034a690cfb0,,Off T,0.15375197,Half Volley,Open Play,,,,Japan Women's,1210,00:12:02.732,Shot,
,,,,,,,,,,,,,,,,,,,,0.343119,,,,,,,,,,,,,,,72e067c5-da41-43b3-be1a-7f25778a0b68,2462,,"[113.5, 42.8]",3893793,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hinata Miyazawa,401932.0,Left Wing,138,Japan Women's,1210,['4af47a39-9c48-4de3-9fff-934cb21920b0'],4,Left Foot,,"[120.0, 39.8, 1.3]",True,"[{'location': [117.4, 64.7], 'player': {'id': 401939, 'name': 'Susan Banda'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [97.8, 38.8], 'player': {'id': 32854, 'name': 'Racheal Kundananji'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [103.5, 45.7], 'player': {'id': 131618, 'name': 'Ireen Lungu'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [114.9, 68.3], 'player': {'id': 131694, 'name': 'Martha Tembo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [116.8, 59.8], 'player': {'id': 131631, 'name': 'Evarine Susan Katongo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [110.6, 39.4], 'player': {'id': 131616, 'name': 'Margaret Belemu'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.9, 50.7], 'player': {'id': 131624, 'name': 'Lushomo Mweemba'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.7, 41.0], 'player': {'id': 131623, 'name': 'Agness Musase'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.2, 44.1], 'player': {'id': 131629, 'name': 'Catherine Musonda'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.5, 56.9], 'player': {'id': 401925, 'name': 'Aoba Fujino'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [99.2, 32.4], 'player': {'id': 25608, 'name': 'Jun Endo'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [116.3, 68.9], 'player': {'id': 25624, 'name': 'Risa Shimizu'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [120.0, 64.6], 'player': {'id': 85500, 'name': 'Mina Tanaka'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",e82c2b60-3655-4007-bf3f-34436680563d,,Goal,0.38737512,Normal,Open Play,,,,Japan Women's,1210,00:16:04.980,Shot,
,,,,,,,,,,,,,,,,,,,,1.686284,,,,,,,,,,,,,,,479a06d9-18bc-4101-af75-e8ea4dcd6e34,2738,,"[108.8, 43.0]",3893793,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hinata Miyazawa,401932.0,Left Wing,155,Japan Women's,1210,['29ffe113-2f8b-462a-bb39-6c3a36d977db'],45,Head,,"[120.0, 27.2, 0.9]",,"[{'location': [98.5, 46.6], 'player': {'id': 131618, 'name': 'Ireen Lungu'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [104.6, 53.4], 'player': {'id': 131624, 'name': 'Lushomo Mweemba'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.2, 60.3], 'player': {'id': 401939, 'name': 'Susan Banda'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [109.5, 47.1], 'player': {'id': 131623, 'name': 'Agness Musase'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.0, 41.1], 'player': {'id': 131616, 'name': 'Margaret Belemu'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.7, 41.0], 'player': {'id': 131629, 'name': 'Catherine Musonda'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.0, 67.4], 'player': {'id': 401925, 'name': 'Aoba Fujino'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [101.9, 50.9], 'player': {'id': 401930, 'name': 'Riko Ueki'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",44398557-9db7-41c7-bf96-a92332726db1,,Off T,0.08685643,Normal,Open Play,,,,Japan Women's,1210,00:22:45.265,Shot,
,,,,,,,,,,,,,,,,,,,,0.561734,,,,,,,,,,,,,,,db25dae8-6e98-436e-9970-4f1c27052dae,2893,,"[111.2, 31.1]",3893793,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jun Endo,25608.0,Left Wing Back,159,Japan Women's,1210,['f6c11cac-fdaf-4bee-aa34-39952eb20e21'],28,Left Foot,,"[120.0, 42.8, 1.0]",,"[{'location': [117.2, 36.4], 'player': {'id': 131629, 'name': 'Catherine Musonda'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.4, 36.7], 'player': {'id': 131618, 'name': 'Ireen Lungu'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.4, 49.8], 'player': {'id': 131694, 'name': 'Martha Tembo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.9, 39.2], 'player': {'id': 131623, 'name': 'Agness Musase'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.7, 41.5], 'player': {'id': 131624, 'name': 'Lushomo Mweemba'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.9, 33.5], 'player': {'id': 131616, 'name': 'Margaret Belemu'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.4, 32.6], 'player': {'id': 32854, 'name': 'Racheal Kundananji'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [109.2, 51.3], 'player': {'id': 401925, 'name': 'Aoba Fujino'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [105.2, 37.3], 'player': {'id': 401932, 'name': 'Hinata Miyazawa'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [109.9, 46.3], 'player': {'id': 401930, 'name': 'Riko Ueki'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",e3fc9ef5-c8ab-46ae-a9c4-b74fcef51ac3,,Goal,0.3755669,Normal,Open Play,,,,Japan Women's,1210,00:25:28.581,Shot,
,,,,,,,,,,,,,,,,,,,,0.415739,,,,,,,,,,,,,,,4225c92f-9874-412b-a6f9-652b5cf02478,2943,,"[113.1, 40.3]",3893793,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aoba Fujino,401925.0,Right Wing,162,Japan Women's,1210,['ea6606df-3ae1-4b26-9be9-126ced693df8'],49,Head,,"[116.7, 39.6, 2.0]",,"[{'location': [117.2, 40.3], 'player': {'id': 131629, 'name': 'Catherine Musonda'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.6, 42.4], 'player': {'id': 131617, 'name': 'Ochumba Oseke Lubandji'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [112.7, 63.5], 'player': {'id': 32854, 'name': 'Racheal Kundananji'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [114.8, 50.3], 'player': {'id': 131694, 'name': 'Martha Tembo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.4, 28.8], 'player': {'id': 131625, 'name': 'Avell Chitundu'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [110.1, 39.2], 'player': {'id': 131623, 'name': 'Agness Musase'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.5, 46.7], 'player': {'id': 401939, 'name': 'Susan Banda'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [113.5, 42.6], 'player': {'id': 131624, 'name': 'Lushomo Mweemba'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.1, 38.0], 'player': {'id': 131616, 'name': 'Margaret Belemu'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.3, 65.7], 'player': {'id': 25624, 'name': 'Risa Shimizu'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [113.4, 37.0], 'player': {'id': 401930, 'name': 'Riko Ueki'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [110.6, 29.6], 'player': {'id': 401932, 'name': 'Hinata Miyazawa'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",756980e4-b5bd-4ade-9347-9c4fea87b812,,Saved,0.24303208,Normal,Open Play,,,,Japan Women's,1210,00:27:49.953,Shot,
,,,,,,,,,,,,,,,,,,,,0.822606,,,,,,,,,,,,,,,8123a9fd-2d23-44f6-9292-e9d4c7e4d03b,2957,,"[106.8, 49.6]",3893793,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Riko Ueki,401930.0,Center Forward,164,Japan Women's,1210,['94648602-7713-41ca-ae8a-f115baa0048c'],21,Right Foot,,"[120.0, 43.1, 5.0]",,"[{'location': [102.0, 59.2], 'player': {'id': 131694, 'name': 'Martha Tembo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.0, 50.6], 'player': {'id': 131624, 'name': 'Lushomo Mweemba'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.8, 47.0], 'player': {'id': 131623, 'name': 'Agness Musase'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.7, 40.2], 'player': {'id': 131616, 'name': 'Margaret Belemu'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.0, 45.9], 'player': {'id': 131629, 'name': 'Catherine Musonda'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.5, 37.9], 'player': {'id': 401932, 'name': 'Hinata Miyazawa'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",52d41631-ac56-4ccc-a7bd-9c400f39b3ba,True,Off T,0.30950195,Normal,Open Play,,,,Japan Women's,1210,00:28:21.689,Shot,
,,,,,,,,,,,,,,,,,,,,0.957394,,,,,,,,,,,,,,,0e3fb484-caaf-411c-8d3f-340b6f47d31e,3125,,"[110.5, 27.4]",3893793,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Riko Ueki,401930.0,Center Forward,170,Japan Women's,1210,"['0dccc1df-ccfd-4d12-8346-0e6fbe2a3c84', '4c3509c5-5bc3-4c31-bc24-d7debe838168', '65559b01-dcf6-44b7-8810-34514e368182']",15,Left Foot,,"[118.3, 40.3]",,"[{'location': [102.4, 38.2], 'player': {'id': 401939, 'name': 'Susan Banda'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [100.3, 20.8], 'player': {'id': 131616, 'name': 'Margaret Belemu'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.0, 31.3], 'player': {'id': 401929, 'name': 'Hikaru Naomoto'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [107.6, 31.6], 'player': {'id': 131624, 'name': 'Lushomo Mweemba'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.7, 28.4], 'player': {'id': 131629, 'name': 'Catherine Musonda'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.8, 29.4], 'player': {'id': 131623, 'name': 'Agness Musase'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.3, 41.3], 'player': {'id': 131694, 'name': 'Martha Tembo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.9, 21.6], 'player': {'id': 131617, 'name': 'Ochumba Oseke Lubandji'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",,,Blocked,0.1507525,Normal,Open Play,,,,Japan Women's,1210,00:32:15.262,Shot,True
