ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.239809,,,,,,,,,,,,,,e73656ba-a1d5-4f18-8f83-95c610fdbd9a,2281,,"[94.6, 42.6]",3900503,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mounir Obbadi,40697.0,Right Defensive Midfield,134,Lille,143,"['3e37b62c-d1b9-4ba1-9c92-ca1c9181372b', 'c2173e12-f4df-4006-9683-38a786f37eb4']",13,,Left Foot,"[99.1, 42.1]",,"[{'location': [116.9, 39.7], 'player': {'id': 7282, 'name': 'Jean-Louis Leca'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.9, 48.3], 'player': {'id': 7349, 'name': 'Gaël Danic'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [107.4, 69.0], 'player': {'id': 15689, 'name': 'Floyd Ayité'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [101.8, 53.1], 'player': {'id': 7791, 'name': 'Seko Fofana'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [109.6, 66.0], 'player': {'id': 4508, 'name': 'Julian Palmieri'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.6, 46.4], 'player': {'id': 401194, 'name': 'François Modesto'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.4, 40.7], 'player': {'id': 26481, 'name': 'Sébastien Squillaci'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.3, 38.4], 'player': {'id': 40517, 'name': 'Gilles Cioni'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.4, 34.8], 'player': {'id': 16271, 'name': 'Florian Raspentino'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [100.0, 41.1], 'player': {'id': 4350, 'name': 'Yannick Cahuzac'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [95.1, 59.8], 'player': {'id': 7441, 'name': 'Marvin Martin'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [103.4, 52.1], 'player': {'id': 23835, 'name': 'Yaw Yeboah'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [99.3, 42.1], 'player': {'id': 3625, 'name': 'Sofiane Boufal'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [101.8, 30.4], 'player': {'id': 3446, 'name': 'Djibril Sidibé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [107.3, 44.1], 'player': {'id': 9102, 'name': 'Serhou Guirassy'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [113.0, 75.1], 'player': {'id': 6716, 'name': 'Sébastien Corchia'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",,,Blocked,0.037219014,Normal,Open Play,,,,Lille,143,00:21:13.218,Shot,
,,,,,,,,,,,,,,,,,0.236151,,,,,,,,,,,,,,c749d0e8-0088-46a3-9deb-78c1c307f8dc,2356,,"[94.0, 36.9]",3900503,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gaël Danic,7349.0,Right Center Forward,137,Bastia,2736,"['45d91b0b-c80d-4d22-9e74-5e20ea7b313f', '9bf47a0e-bf9e-4481-abe9-d25b2b5d978f']",25,,Left Foot,"[99.2, 36.8]",,"[{'location': [98.5, 42.4], 'player': {'id': 3446, 'name': 'Djibril Sidibé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.4, 37.0], 'player': {'id': 40523, 'name': 'Marko Baša'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [92.3, 33.0], 'player': {'id': 40522, 'name': 'Rio Antonio Zoba Mavuba'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.4, 30.8], 'player': {'id': 23203, 'name': 'Stopilla Sunzu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.0, 38.7], 'player': {'id': 40484, 'name': 'Vincent Enyeama'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [90.8, 60.1], 'player': {'id': 16271, 'name': 'Florian Raspentino'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [100.7, 29.0], 'player': {'id': 15689, 'name': 'Floyd Ayité'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [102.1, 19.7], 'player': {'id': 401541, 'name': 'Evaeverson Lemos da Silva Brandão'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",aebaef15-0a05-4af8-a510-6d4d420bbf12,,Blocked,0.041377958,Normal,Open Play,,,,Bastia,2736,00:22:25.637,Shot,
,,,,,,,,,,,,,,,,,0.770789,,,,,,,,,,,,,,0eb6e447-8139-498e-9e12-82488ec3ee02,2565,,"[105.3, 38.4]",3900503,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gaël Danic,7349.0,Right Center Forward,148,Bastia,2736,['02657171-6061-479e-9b65-22721a398e53'],31,,Left Foot,"[120.0, 37.7, 0.2]",True,"[{'location': [104.4, 16.0], 'player': {'id': 40522, 'name': 'Rio Antonio Zoba Mavuba'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [106.1, 25.7], 'player': {'id': 6716, 'name': 'Sébastien Corchia'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.2, 19.4], 'player': {'id': 23203, 'name': 'Stopilla Sunzu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.0, 26.2], 'player': {'id': 40697, 'name': 'Mounir Obbadi'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.3, 37.9], 'player': {'id': 7441, 'name': 'Marvin Martin'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [109.2, 43.8], 'player': {'id': 3446, 'name': 'Djibril Sidibé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.8, 32.3], 'player': {'id': 40523, 'name': 'Marko Baša'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.0, 39.2], 'player': {'id': 40484, 'name': 'Vincent Enyeama'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [120.0, 21.8], 'player': {'id': 15689, 'name': 'Floyd Ayité'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [112.5, 29.3], 'player': {'id': 401541, 'name': 'Evaeverson Lemos da Silva Brandão'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [105.8, 51.2], 'player': {'id': 16271, 'name': 'Florian Raspentino'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",cc0245e7-bf78-4597-b92b-cd08c109dfc7,,Goal,0.23628503,Normal,Open Play,,,,Bastia,2736,00:27:31.123,Shot,
,,,,,,,,,,,,,,,,,0.816474,,,,,,,,,,,,,,98f0a6d5-ccbc-41b2-885c-543c2c74345e,2643,,"[108.3, 35.2]",3900503,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Evaeverson Lemos da Silva Brandão,401541.0,Left Center Forward,154,Bastia,2736,['091dc1fd-7828-46c9-a6a6-f07cab16b775'],35,,Head,"[120.0, 39.3, 6.4]",,"[{'location': [104.2, 26.5], 'player': {'id': 9102, 'name': 'Serhou Guirassy'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [107.2, 42.6], 'player': {'id': 40522, 'name': 'Rio Antonio Zoba Mavuba'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.2, 37.1], 'player': {'id': 23203, 'name': 'Stopilla Sunzu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.9, 25.3], 'player': {'id': 40523, 'name': 'Marko Baša'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.0, 50.4], 'player': {'id': 3446, 'name': 'Djibril Sidibé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.1, 33.2], 'player': {'id': 6716, 'name': 'Sébastien Corchia'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.4, 38.7], 'player': {'id': 40484, 'name': 'Vincent Enyeama'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.1, 13.5], 'player': {'id': 15689, 'name': 'Floyd Ayité'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [91.5, 48.0], 'player': {'id': 7349, 'name': 'Gaël Danic'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [106.2, 46.2], 'player': {'id': 16271, 'name': 'Florian Raspentino'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",954554d8-aa3b-4e42-8c6f-813bd5ccb55d,,Off T,0.05353222,Normal,Open Play,,,,Bastia,2736,00:30:35.512,Shot,
,,,,,,,,,,,,,,,,,1.411596,,,,,,,,,,,,,,879bb284-e73c-4eab-b028-a602e58cbd04,2705,,"[110.3, 34.7]",3900503,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marko Baša,40523.0,Left Center Back,156,Lille,143,"['af29de64-86ef-4697-9e15-e56d12a65cf5', 'e7d5ee27-7595-442d-90a9-653612eada78']",6,True,Head,"[120.0, 45.2, 1.2]",,"[{'location': [118.9, 39.5], 'player': {'id': 7282, 'name': 'Jean-Louis Leca'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.6, 54.2], 'player': {'id': 15689, 'name': 'Floyd Ayité'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [98.1, 43.5], 'player': {'id': 4350, 'name': 'Yannick Cahuzac'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [97.1, 30.4], 'player': {'id': 16271, 'name': 'Florian Raspentino'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [105.9, 43.1], 'player': {'id': 401194, 'name': 'François Modesto'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.3, 41.5], 'player': {'id': 26481, 'name': 'Sébastien Squillaci'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.2, 35.2], 'player': {'id': 23850, 'name': 'Mathieu Peybernes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.8, 43.7], 'player': {'id': 9102, 'name': 'Serhou Guirassy'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.3, 57.2], 'player': {'id': 10330, 'name': 'Gadji Celi Carmen Junior Tallo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [97.3, 38.5], 'player': {'id': 7441, 'name': 'Marvin Martin'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",6a79eebf-611d-4544-8c67-a29b3a4d1057,,Off T,0.06965389,Normal,Open Play,,,,Lille,143,00:32:06.666,Shot,True
,,,,,,,,,,,,,,,,,0.656091,,,,,,,,,,,,,,e08e0c76-1fd9-42bc-9856-9971ee991fce,2851,,"[103.7, 23.6]",3900503,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Evaeverson Lemos da Silva Brandão,401541.0,Left Center Forward,171,Bastia,2736,"['ae571df4-6efe-45a3-ad95-9de961755a90', 'd6461287-b057-4810-b2e6-fd4215c4ae8d']",0,,Left Foot,"[120.0, 35.4, 2.2]",,"[{'location': [91.5, 40.2], 'player': {'id': 40522, 'name': 'Rio Antonio Zoba Mavuba'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.6, 25.6], 'player': {'id': 23203, 'name': 'Stopilla Sunzu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [94.0, 31.9], 'player': {'id': 6716, 'name': 'Sébastien Corchia'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.9, 45.2], 'player': {'id': 3446, 'name': 'Djibril Sidibé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.8, 40.4], 'player': {'id': 40523, 'name': 'Marko Baša'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [82.3, 37.7], 'player': {'id': 40697, 'name': 'Mounir Obbadi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [115.4, 36.2], 'player': {'id': 40484, 'name': 'Vincent Enyeama'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [91.9, 70.7], 'player': {'id': 16271, 'name': 'Florian Raspentino'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [103.3, 45.4], 'player': {'id': 7349, 'name': 'Gaël Danic'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",9c663bee-1cd6-4665-b092-fcba0f16153a,,Off T,0.038669527,Normal,Open Play,,,,Bastia,2736,00:39:00.735,Shot,True
,,,,,,,,,,,,,,,,,1.077834,,,,,,,,,,,,,,2a477fe3-7ee5-4d9d-a2c5-8f5b93272bbe,2978,,"[104.4, 27.5]",3900503,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Djibril Sidibé,3446.0,Left Back,179,Lille,143,"['6fcbb27e-d11a-4c31-893e-8cefb5f37e79', 'eb3f9c39-fbf7-4946-92b0-96054c0659a0']",45,,Right Foot,"[120.0, 43.0, 0.2]",True,"[{'location': [86.6, 36.9], 'player': {'id': 7791, 'name': 'Seko Fofana'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [88.0, 27.7], 'player': {'id': 4350, 'name': 'Yannick Cahuzac'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [100.7, 47.2], 'player': {'id': 4508, 'name': 'Julian Palmieri'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.5, 39.6], 'player': {'id': 401194, 'name': 'François Modesto'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.9, 22.1], 'player': {'id': 16271, 'name': 'Florian Raspentino'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [100.8, 27.9], 'player': {'id': 23850, 'name': 'Mathieu Peybernes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.2, 29.8], 'player': {'id': 26481, 'name': 'Sébastien Squillaci'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.8, 36.7], 'player': {'id': 7282, 'name': 'Jean-Louis Leca'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.3, 59.3], 'player': {'id': 6716, 'name': 'Sébastien Corchia'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [83.9, 24.7], 'player': {'id': 40697, 'name': 'Mounir Obbadi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [92.4, 46.8], 'player': {'id': 10330, 'name': 'Gadji Celi Carmen Junior Tallo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [94.0, 31.2], 'player': {'id': 7441, 'name': 'Marvin Martin'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [101.4, 38.6], 'player': {'id': 9102, 'name': 'Serhou Guirassy'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",73b9f480-6932-452b-8f3e-b9f074445dd9,,Goal,0.08636053,Normal,Open Play,,,,Lille,143,00:41:45.510,Shot,True
,,,,,,,,,,,,,,,,,1.165306,,,,,,,,,,,,,,60644d5f-50da-4d57-897d-755b6507e9b9,2997,,"[91.2, 35.5]",3900503,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Seko Fofana,7791.0,Left Defensive Midfield,181,Bastia,2736,['96f1e89d-cd3f-49f3-9afa-b47170ed04bf'],8,,Right Foot,"[115.9, 40.8, 0.9]",,"[{'location': [89.7, 34.0], 'player': {'id': 40522, 'name': 'Rio Antonio Zoba Mavuba'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [87.2, 29.8], 'player': {'id': 40697, 'name': 'Mounir Obbadi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [96.0, 24.0], 'player': {'id': 6716, 'name': 'Sébastien Corchia'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [95.9, 33.6], 'player': {'id': 23203, 'name': 'Stopilla Sunzu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [95.6, 39.9], 'player': {'id': 40523, 'name': 'Marko Baša'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.9, 47.2], 'player': {'id': 3446, 'name': 'Djibril Sidibé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [116.0, 39.2], 'player': {'id': 40484, 'name': 'Vincent Enyeama'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [92.9, 15.5], 'player': {'id': 15689, 'name': 'Floyd Ayité'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [98.4, 26.9], 'player': {'id': 7349, 'name': 'Gaël Danic'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [97.0, 43.1], 'player': {'id': 401541, 'name': 'Evaeverson Lemos da Silva Brandão'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [96.2, 65.4], 'player': {'id': 16271, 'name': 'Florian Raspentino'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",e0600420-1e9c-42ac-9ab7-ebad2c70fcf6,,Saved,0.037914414,Normal,Open Play,,,,Bastia,2736,00:43:08.096,Shot,
,,,,,,,,,,,,,,,,,0.294762,,,,,,,,,,,,,,cd559299-c91a-45d9-81a8-70c225305222,3015,,"[99.7, 54.9]",3900503,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Djibril Sidibé,3446.0,Left Back,185,Lille,143,"['de7a5d31-0e43-403d-82e5-9e3e85b2cfcb', 'f890ef9e-ff91-4465-86e6-19052176b618']",49,,Right Foot,"[108.6, 49.1]",,"[{'location': [107.8, 48.4], 'player': {'id': 6716, 'name': 'Sébastien Corchia'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [110.0, 51.2], 'player': {'id': 4350, 'name': 'Yannick Cahuzac'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [109.7, 50.6], 'player': {'id': 401541, 'name': 'Evaeverson Lemos da Silva Brandão'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [109.2, 50.1], 'player': {'id': 7791, 'name': 'Seko Fofana'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.8, 49.5], 'player': {'id': 16271, 'name': 'Florian Raspentino'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [108.4, 48.9], 'player': {'id': 7349, 'name': 'Gaël Danic'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [108.3, 48.1], 'player': {'id': 15689, 'name': 'Floyd Ayité'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [95.1, 56.8], 'player': {'id': 7441, 'name': 'Marvin Martin'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [92.5, 37.3], 'player': {'id': 40697, 'name': 'Mounir Obbadi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [118.8, 40.5], 'player': {'id': 7282, 'name': 'Jean-Louis Leca'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.8, 36.7], 'player': {'id': 4508, 'name': 'Julian Palmieri'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.0, 40.2], 'player': {'id': 26481, 'name': 'Sébastien Squillaci'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.9, 43.1], 'player': {'id': 401194, 'name': 'François Modesto'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.3, 37.9], 'player': {'id': 23850, 'name': 'Mathieu Peybernes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.2, 39.0], 'player': {'id': 9102, 'name': 'Serhou Guirassy'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [110.4, 40.9], 'player': {'id': 10330, 'name': 'Gadji Celi Carmen Junior Tallo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [112.0, 36.7], 'player': {'id': 40523, 'name': 'Marko Baša'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [112.3, 33.4], 'player': {'id': 23203, 'name': 'Stopilla Sunzu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",,,Blocked,0.053128805,Normal,Free Kick,,,,Lille,143,00:44:49.805,Shot,
,,,,,,,,,,,,,,,,,0.546268,,,,,,,,,,,,,,f2f49a1c-1201-4421-a64a-3bc0cba575c2,3022,,"[92.9, 46.4]",3900503,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mounir Obbadi,40697.0,Left Center Midfield,185,Lille,143,"['6c5e891c-e86e-4142-83a1-507762b86860', 'a6e2e8d5-ca0e-4120-9b6e-b7b07fed6cdc', 'ead9ca8b-6f65-413d-ade8-f75d22742732']",53,,Right Foot,"[106.2, 42.4]",True,"[{'location': [104.1, 49.5], 'player': {'id': 4350, 'name': 'Yannick Cahuzac'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.5, 40.1], 'player': {'id': 23850, 'name': 'Mathieu Peybernes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.4, 34.7], 'player': {'id': 4508, 'name': 'Julian Palmieri'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.1, 44.5], 'player': {'id': 401194, 'name': 'François Modesto'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.6, 42.0], 'player': {'id': 26481, 'name': 'Sébastien Squillaci'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.4, 51.5], 'player': {'id': 16271, 'name': 'Florian Raspentino'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [102.3, 51.3], 'player': {'id': 7791, 'name': 'Seko Fofana'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [95.9, 53.7], 'player': {'id': 401541, 'name': 'Evaeverson Lemos da Silva Brandão'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [97.6, 51.0], 'player': {'id': 7349, 'name': 'Gaël Danic'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [95.3, 47.3], 'player': {'id': 15689, 'name': 'Floyd Ayité'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [117.8, 39.9], 'player': {'id': 7282, 'name': 'Jean-Louis Leca'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.1, 47.7], 'player': {'id': 6716, 'name': 'Sébastien Corchia'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [92.1, 48.7], 'player': {'id': 7441, 'name': 'Marvin Martin'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [95.8, 51.9], 'player': {'id': 3446, 'name': 'Djibril Sidibé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [108.7, 42.9], 'player': {'id': 10330, 'name': 'Gadji Celi Carmen Junior Tallo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [108.9, 38.5], 'player': {'id': 9102, 'name': 'Serhou Guirassy'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [109.2, 34.6], 'player': {'id': 40523, 'name': 'Marko Baša'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [111.4, 31.2], 'player': {'id': 23203, 'name': 'Stopilla Sunzu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",,,Blocked,0.023151642,Normal,Open Play,,,,Lille,143,00:44:53.628,Shot,True
