bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.020546,,,,,,,,,,,,,7cbc02d3-1741-4a50-bc9e-16a3fcadebb1,2050,,"[96.4, 22.8]",3825588,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Ignacio Martínez García,11298.0,Left Back,123,Rayo Vallecano,360,['65bf22a3-107a-4b1d-8d03-659e131a5968'],44,Left Foot,"[120.0, 34.4, 4.9]",,"[{'location': [117.8, 37.7], 'player': {'id': 27305, 'name': 'Germán Darío Lux'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.9, 46.6], 'player': {'id': 6913, 'name': 'Fernando Navarro i Corbacho'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.7, 33.7], 'player': {'id': 6777, 'name': 'Sidnei Rechel da Silva Júnior'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [93.5, 46.5], 'player': {'id': 9246, 'name': 'Patrick Ebert'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [95.4, 32.8], 'player': {'id': 11542, 'name': 'Javier Guerra Rodríguez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [86.5, 33.5], 'player': {'id': 4711, 'name': 'Pablo Hernández Domínguez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [93.3, 3.3], 'player': {'id': 11539, 'name': 'Adrián Embarba Blázquez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [86.6, 35.1], 'player': {'id': 5724, 'name': 'Fayçal Fajr'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [91.8, 23.3], 'player': {'id': 6738, 'name': 'Juan Francisco Moreno Fuertes'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [92.7, 27.3], 'player': {'id': 6733, 'name': 'Pedro Mosquera Parada'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [97.4, 20.7], 'player': {'id': 23800, 'name': 'Laureano Sanabria Ruiz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.9, 25.6], 'player': {'id': 6869, 'name': 'Alejandro Arribas Garrido'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",00afbe83-6309-4579-a701-0f7bf40ddaaf,,Off T,0.015241391,Normal,Open Play,,,,Rayo Vallecano,360,00:05:44.602,Shot,
,,,,,,,,,,,,,,,,,1.545381,,,,,,,,,,,,,df13e1fd-3fad-48eb-b404-2d7c630b9fa9,2096,,"[98.6, 23.4]",3825588,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lucas Pérez Martínez,6732.0,Center Forward,127,RC Deportivo La Coruña,219,['250b4542-5eae-46c6-b34f-d92f3fa765e0'],21,Left Foot,"[120.0, 41.6, 4.6]",True,"[{'location': [95.3, 21.7], 'player': {'id': 5582, 'name': 'Celso Borges Mora'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [81.6, 18.3], 'player': {'id': 7782, 'name': 'Luis Alberto Romero Alconchel'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [84.2, 33.0], 'player': {'id': 5724, 'name': 'Fayçal Fajr'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [114.0, 37.3], 'player': {'id': 24255, 'name': 'Juan Carlos Martín Corral'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.2, 22.1], 'player': {'id': 27144, 'name': 'Antonio Amaya Carazo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.5, 24.4], 'player': {'id': 6713, 'name': 'Diego Javier Llorente Ríos'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [89.6, 18.8], 'player': {'id': 24138, 'name': 'Joaquín José Marín Ruiz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [88.5, 26.5], 'player': {'id': 26607, 'name': 'José Raúl Baena Urdiales'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [77.3, 16.3], 'player': {'id': 26848, 'name': 'Roberto Trashorras Gayoso'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [87.9, 53.5], 'player': {'id': 11298, 'name': 'José Ignacio Martínez García'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",8d9da426-bbbf-4c0d-801a-e396d3bcc85a,,Off T,0.030814586,Half Volley,Open Play,,,,RC Deportivo La Coruña,219,00:07:21.741,Shot,
,,,,,,,,,,,,,,,,,1.096127,,,,,,,,,,,,,c77f2f77-37fd-45f4-b219-ca5fdc46b8d8,2480,,"[105.7, 50.2]",3825588,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Lucas Pérez Martínez,6732.0,Center Forward,147,RC Deportivo La Coruña,219,"['5f4984d6-32e8-4509-9d5d-4c98e8aaa23e', '637d0c6c-03aa-4962-829b-09484b03f21a']",0,Left Foot,"[120.0, 36.5, 0.2]",,"[{'location': [105.0, 49.3], 'player': {'id': 6713, 'name': 'Diego Javier Llorente Ríos'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.3, 46.2], 'player': {'id': 27144, 'name': 'Antonio Amaya Carazo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.8, 43.7], 'player': {'id': 24255, 'name': 'Juan Carlos Martín Corral'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.7, 30.2], 'player': {'id': 7782, 'name': 'Luis Alberto Romero Alconchel'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",ecc6e787-19db-487d-a195-cbab070d39e2,True,Goal,0.23886962,Normal,Open Play,,,,RC Deportivo La Coruña,219,00:15:00.553,Shot,True
,,,,,,,,,,,,,,,,,0.136405,,,,,,,,,,,,,6cf25168-0b13-4687-8862-b83deaac939a,2518,,"[91.1, 31.5]",3825588,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Pérez Martínez,6732.0,Center Forward,149,RC Deportivo La Coruña,219,"['7c5d2142-54c6-49ea-9318-f1d979c14fb2', 'a4e91f64-ab5f-4f09-ad3c-bc89c26613e0']",6,Left Foot,"[95.2, 32.6]",,"[{'location': [92.8, 23.8], 'player': {'id': 23761, 'name': 'Alhassane Bangoura'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [95.4, 33.5], 'player': {'id': 27144, 'name': 'Antonio Amaya Carazo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [95.7, 41.4], 'player': {'id': 6713, 'name': 'Diego Javier Llorente Ríos'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [89.8, 32.7], 'player': {'id': 26607, 'name': 'José Raúl Baena Urdiales'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [94.4, 46.7], 'player': {'id': 11298, 'name': 'José Ignacio Martínez García'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [84.7, 39.9], 'player': {'id': 26848, 'name': 'Roberto Trashorras Gayoso'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [88.2, 17.4], 'player': {'id': 7782, 'name': 'Luis Alberto Romero Alconchel'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [90.2, 51.1], 'player': {'id': 6738, 'name': 'Juan Francisco Moreno Fuertes'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [84.4, 44.9], 'player': {'id': 5582, 'name': 'Celso Borges Mora'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [77.6, 22.4], 'player': {'id': 5724, 'name': 'Fayçal Fajr'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [77.0, 32.5], 'player': {'id': 6733, 'name': 'Pedro Mosquera Parada'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [117.1, 39.1], 'player': {'id': 24255, 'name': 'Juan Carlos Martín Corral'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",37549630-af71-4d21-bed0-e86192c0f168,,Blocked,0.023937985,Normal,Open Play,,,,RC Deportivo La Coruña,219,00:17:06.155,Shot,
,,,,,,,,,,,,,,,,,0.079702,,,,,,,,,,,,,fbc46caa-ac33-4ba7-90da-730adb6a5389,2618,,"[98.1, 51.3]",3825588,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Hernández Domínguez,4711.0,Center Attacking Midfield,155,Rayo Vallecano,360,"['1702bbaf-6c39-470f-8fa6-db77d5ad04be', '8e44ffdb-1d51-40af-8c49-0bea9d20da63']",33,Right Foot,"[99.8, 50.6]",,"[{'location': [101.7, 53.0], 'player': {'id': 6913, 'name': 'Fernando Navarro i Corbacho'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.2, 45.8], 'player': {'id': 26690, 'name': 'Alberto Mateus Contreiras Gonçalves'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [92.3, 44.2], 'player': {'id': 9246, 'name': 'Patrick Ebert'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [100.1, 31.1], 'player': {'id': 11539, 'name': 'Adrián Embarba Blázquez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [116.6, 41.9], 'player': {'id': 27305, 'name': 'Germán Darío Lux'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.2, 45.8], 'player': {'id': 5582, 'name': 'Celso Borges Mora'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [90.1, 56.6], 'player': {'id': 5724, 'name': 'Fayçal Fajr'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.3, 36.1], 'player': {'id': 23800, 'name': 'Laureano Sanabria Ruiz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [92.6, 54.3], 'player': {'id': 6734, 'name': 'Luis Carlos Correia Pinto'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [96.1, 49.6], 'player': {'id': 6733, 'name': 'Pedro Mosquera Parada'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [100.8, 44.1], 'player': {'id': 6869, 'name': 'Alejandro Arribas Garrido'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.2, 49.8], 'player': {'id': 6777, 'name': 'Sidnei Rechel da Silva Júnior'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",7d58b146-0528-4260-b7fd-445f6010b24e,,Blocked,0.029154854,Normal,Open Play,,,,Rayo Vallecano,360,00:20:33.520,Shot,
,,,,,,,,,,,,,,,,,1.119924,,,,,,,,,,,,,537b085b-86b7-4af1-a519-2bda7869cce2,2635,,"[106.2, 36.6]",3825588,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Pérez Martínez,6732.0,Center Forward,156,RC Deportivo La Coruña,219,['2c13d57e-c8d8-43b4-a43c-ea61b7dbaa40'],0,Left Foot,"[120.0, 47.4, 0.2]",True,"[{'location': [107.1, 37.5], 'player': {'id': 6713, 'name': 'Diego Javier Llorente Ríos'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.8, 15.8], 'player': {'id': 27144, 'name': 'Antonio Amaya Carazo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.3, 26.8], 'player': {'id': 26848, 'name': 'Roberto Trashorras Gayoso'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.9, 45.2], 'player': {'id': 11298, 'name': 'José Ignacio Martínez García'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.8, 39.6], 'player': {'id': 24255, 'name': 'Juan Carlos Martín Corral'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.4, 7.5], 'player': {'id': 6734, 'name': 'Luis Carlos Correia Pinto'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",6571701f-74af-4168-ba5b-ee94ad11345c,,Off T,0.16791493,Normal,Open Play,,,,RC Deportivo La Coruña,219,00:21:00.979,Shot,
,,,,,,,,,,,,,,,,,0.448185,,,,,,,,,,,,,bee979df-5a00-41d2-9726-e93a43a1b5f8,2677,,"[112.0, 27.3]",3825588,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Pérez Martínez,6732.0,Center Forward,158,RC Deportivo La Coruña,219,['4229eeec-6827-406e-b174-adb744e73003'],58,Left Foot,"[120.0, 36.4, 4.5]",,"[{'location': [102.5, 38.9], 'player': {'id': 5582, 'name': 'Celso Borges Mora'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [118.0, 35.8], 'player': {'id': 24255, 'name': 'Juan Carlos Martín Corral'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.5, 30.4], 'player': {'id': 6713, 'name': 'Diego Javier Llorente Ríos'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.8, 40.0], 'player': {'id': 11298, 'name': 'José Ignacio Martínez García'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.4, 36.8], 'player': {'id': 26607, 'name': 'José Raúl Baena Urdiales'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.3, 29.8], 'player': {'id': 23761, 'name': 'Alhassane Bangoura'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.2, 25.4], 'player': {'id': 27144, 'name': 'Antonio Amaya Carazo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",dc73bfa4-6e81-4a32-a098-632e0674b977,True,Off T,0.09980616,Normal,Open Play,,,,RC Deportivo La Coruña,219,00:21:58.513,Shot,
,,,,,,,,,,,,,,,,,0.946176,,,,,,,,,,,,,843d6495-bbfe-4fb0-934f-984bd693da35,2867,,"[96.4, 23.8]",3825588,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fayçal Fajr,5724.0,Left Center Midfield,173,RC Deportivo La Coruña,219,['0b942184-78be-4e1d-8941-8c070a89545a'],36,Right Foot,"[119.0, 37.5, 1.0]",,"[{'location': [93.3, 26.3], 'player': {'id': 6732, 'name': 'Lucas Pérez Martínez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.4, 34.3], 'player': {'id': 5582, 'name': 'Celso Borges Mora'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [105.0, 41.8], 'player': {'id': 24234, 'name': 'Juan Domínguez Lamas'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [105.4, 47.0], 'player': {'id': 26848, 'name': 'Roberto Trashorras Gayoso'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [105.7, 41.7], 'player': {'id': 11298, 'name': 'José Ignacio Martínez García'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.8, 39.8], 'player': {'id': 24255, 'name': 'Juan Carlos Martín Corral'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.3, 30.9], 'player': {'id': 6869, 'name': 'Alejandro Arribas Garrido'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [105.4, 33.4], 'player': {'id': 9246, 'name': 'Patrick Ebert'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [105.3, 31.4], 'player': {'id': 27144, 'name': 'Antonio Amaya Carazo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.5, 31.8], 'player': {'id': 4711, 'name': 'Pablo Hernández Domínguez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [105.1, 30.0], 'player': {'id': 26607, 'name': 'José Raúl Baena Urdiales'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.2, 29.5], 'player': {'id': 6713, 'name': 'Diego Javier Llorente Ríos'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.3, 28.9], 'player': {'id': 26690, 'name': 'Alberto Mateus Contreiras Gonçalves'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [105.5, 28.5], 'player': {'id': 23761, 'name': 'Alhassane Bangoura'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [92.6, 32.9], 'player': {'id': 6734, 'name': 'Luis Carlos Correia Pinto'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",,,Saved,0.03665074,Normal,Free Kick,,,,RC Deportivo La Coruña,219,00:28:36.324,Shot,
,,,,,,,,,,,,,,,,,1.597679,,,,,,,,,,,,,4f7cecd2-0236-45b7-98f5-9bbcc5a188bb,2928,,"[91.9, 45.1]",3825588,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Patrick Ebert,9246.0,Right Wing,185,Rayo Vallecano,360,['ea35814d-d457-4afa-a214-540b708831c9'],11,Right Foot,"[120.0, 30.3, 0.2]",True,"[{'location': [93.0, 64.6], 'player': {'id': 24234, 'name': 'Juan Domínguez Lamas'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [99.0, 52.1], 'player': {'id': 6913, 'name': 'Fernando Navarro i Corbacho'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.1, 46.9], 'player': {'id': 6777, 'name': 'Sidnei Rechel da Silva Júnior'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.9, 41.5], 'player': {'id': 6869, 'name': 'Alejandro Arribas Garrido'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.3, 40.9], 'player': {'id': 27305, 'name': 'Germán Darío Lux'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.4, 45.3], 'player': {'id': 6734, 'name': 'Luis Carlos Correia Pinto'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [96.8, 43.6], 'player': {'id': 5582, 'name': 'Celso Borges Mora'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [98.2, 37.0], 'player': {'id': 23800, 'name': 'Laureano Sanabria Ruiz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [91.4, 50.4], 'player': {'id': 6733, 'name': 'Pedro Mosquera Parada'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [92.3, 42.4], 'player': {'id': 5724, 'name': 'Fayçal Fajr'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [95.6, 43.1], 'player': {'id': 27144, 'name': 'Antonio Amaya Carazo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [102.6, 64.8], 'player': {'id': 23761, 'name': 'Alhassane Bangoura'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [99.1, 65.1], 'player': {'id': 26848, 'name': 'Roberto Trashorras Gayoso'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [100.4, 58.0], 'player': {'id': 4711, 'name': 'Pablo Hernández Domínguez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [100.5, 48.7], 'player': {'id': 26607, 'name': 'José Raúl Baena Urdiales'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [102.8, 36.4], 'player': {'id': 26690, 'name': 'Alberto Mateus Contreiras Gonçalves'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [99.2, 27.8], 'player': {'id': 11539, 'name': 'Adrián Embarba Blázquez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",,,Off T,0.025637543,Normal,Open Play,,,,Rayo Vallecano,360,00:31:11.388,Shot,
,,,,,,,,,,,,,,,,,0.836731,,,,,,,,,,,,,f9cb25c9-01b4-4ceb-ac80-cd5f7f15dbd3,3107,,"[93.6, 31.3]",3825588,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Pérez Martínez,6732.0,Center Forward,199,RC Deportivo La Coruña,219,['575c49dd-c476-4770-b156-3b4e5fc304db'],23,Left Foot,"[116.8, 41.5, 1.0]",,"[{'location': [93.9, 27.7], 'player': {'id': 23761, 'name': 'Alhassane Bangoura'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.6, 32.9], 'player': {'id': 26607, 'name': 'José Raúl Baena Urdiales'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.2, 40.6], 'player': {'id': 6713, 'name': 'Diego Javier Llorente Ríos'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.9, 42.5], 'player': {'id': 11298, 'name': 'José Ignacio Martínez García'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.3, 47.9], 'player': {'id': 26848, 'name': 'Roberto Trashorras Gayoso'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [92.4, 38.5], 'player': {'id': 11146, 'name': 'Luis Carlos Fariña Olivera'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [97.1, 35.4], 'player': {'id': 27144, 'name': 'Antonio Amaya Carazo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.5, 34.6], 'player': {'id': 24234, 'name': 'Juan Domínguez Lamas'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [100.0, 50.0], 'player': {'id': 5724, 'name': 'Fayçal Fajr'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [91.9, 25.3], 'player': {'id': 6734, 'name': 'Luis Carlos Correia Pinto'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [90.5, 38.5], 'player': {'id': 6733, 'name': 'Pedro Mosquera Parada'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [92.5, 51.0], 'player': {'id': 5582, 'name': 'Celso Borges Mora'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [117.3, 39.1], 'player': {'id': 24255, 'name': 'Juan Carlos Martín Corral'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",e2feaf27-7dc0-47f6-aac3-63309635278f,,Saved,0.03225326,Normal,Open Play,,,,RC Deportivo La Coruña,219,00:37:23.316,Shot,
,,,,,,,,,,,,,,,,,0.742906,,,,,,,,,,,,,fc26b651-2ef0-4d14-a2b9-44885256d12c,3262,,"[97.2, 29.1]",3825588,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Domínguez Lamas,24234.0,Left Center Midfield,209,RC Deportivo La Coruña,219,['56a249ed-ed1b-490b-97b3-3a1eae36c758'],46,Left Foot,"[115.8, 40.6, 0.2]",,"[{'location': [102.7, 34.0], 'player': {'id': 6732, 'name': 'Lucas Pérez Martínez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [94.8, 52.4], 'player': {'id': 5724, 'name': 'Fayçal Fajr'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [99.7, 24.3], 'player': {'id': 23761, 'name': 'Alhassane Bangoura'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.6, 30.7], 'player': {'id': 27144, 'name': 'Antonio Amaya Carazo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.2, 33.0], 'player': {'id': 6713, 'name': 'Diego Javier Llorente Ríos'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.1, 31.4], 'player': {'id': 26607, 'name': 'José Raúl Baena Urdiales'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [95.2, 27.8], 'player': {'id': 26848, 'name': 'Roberto Trashorras Gayoso'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [100.7, 42.0], 'player': {'id': 11298, 'name': 'José Ignacio Martínez García'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [116.2, 38.3], 'player': {'id': 24255, 'name': 'Juan Carlos Martín Corral'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",825eca5c-7765-4193-9654-da78ffd36480,,Saved,0.030557914,Normal,Open Play,,,,RC Deportivo La Coruña,219,00:41:46.694,Shot,
