50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.261624,,,,,,,,,,,,,,be5a1a24-74dc-4189-aec2-c13f972b10c0,1885,,"[86.0, 49.0]",3879743,51,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Amadou Diawara,8284.0,Center Defensive Midfield,110,Bologna,240,['4c9eb28f-5850-4124-84fc-7e2f48511a2f'],9,,Right Foot,,"[120.0, 47.9, 1.7]",,"[{'location': [88.6, 23.7], 'player': {'id': 7775, 'name': 'Emanuele Giaccherini'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [116.3, 41.1], 'player': {'id': 3742, 'name': 'Orestis Karnezis'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.6, 63.0], 'player': {'id': 29312, 'name': 'Pablo Estífer Armero'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [100.3, 56.8], 'player': {'id': 6938, 'name': 'Felipe Dias da Silva dal Belo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.6, 49.1], 'player': {'id': 7799, 'name': 'Danilo Larangeira'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [99.8, 41.8], 'player': {'id': 8852, 'name': 'Thomas Heurtaux'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [94.8, 53.3], 'player': {'id': 5512, 'name': 'Emil Hallfreðsson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [90.7, 56.1], 'player': {'id': 40367, 'name': 'Francesco Lodi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [95.7, 28.8], 'player': {'id': 25116, 'name': 'Edenílson Andrade dos Santos'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [90.1, 44.9], 'player': {'id': 6577, 'name': 'Zdravko Kuzmanović'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [94.5, 67.7], 'player': {'id': 34565, 'name': 'Anthony Mounier'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [99.8, 53.0], 'player': {'id': 8103, 'name': 'Mattia Destro'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [91.8, 70.2], 'player': {'id': 7164, 'name': 'Ibrahima Mbaye'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [94.2, 55.5], 'player': {'id': 8280, 'name': 'Godfred Donsah'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [85.9, 57.6], 'player': {'id': 8851, 'name': 'Saphir Sliti Taïder'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",d6cf4b41-9e66-41d5-b6c1-9cdea91135b6,,Off T,,0.012568363,Normal,Open Play,,,,Bologna,240,00:06:09.278,Shot,
,,,,,,,,,,,,,,,,,,0.064447,,,,,,,,,,,,,,6b7d66c8-3b40-41c9-9937-41b25e7bdc93,1968,,"[95.5, 37.2]",3879743,52,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Amadou Diawara,8284.0,Center Defensive Midfield,112,Bologna,240,"['a5395939-b789-4628-8f30-7b0b1bea828b', 'b3783c17-95d0-44ff-b354-cf806cce35aa']",42,,Right Foot,,"[98.6, 37.6]",,"[{'location': [106.6, 22.2], 'player': {'id': 40428, 'name': 'Archimede Morleo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [117.2, 39.2], 'player': {'id': 3742, 'name': 'Orestis Karnezis'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.9, 47.5], 'player': {'id': 29312, 'name': 'Pablo Estífer Armero'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [107.7, 34.8], 'player': {'id': 7799, 'name': 'Danilo Larangeira'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [104.0, 39.7], 'player': {'id': 6938, 'name': 'Felipe Dias da Silva dal Belo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.0, 32.2], 'player': {'id': 8852, 'name': 'Thomas Heurtaux'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.2, 21.4], 'player': {'id': 25116, 'name': 'Edenílson Andrade dos Santos'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [100.4, 36.5], 'player': {'id': 40367, 'name': 'Francesco Lodi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [98.7, 38.0], 'player': {'id': 5512, 'name': 'Emil Hallfreðsson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [99.9, 26.8], 'player': {'id': 6577, 'name': 'Zdravko Kuzmanović'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.8, 48.5], 'player': {'id': 8851, 'name': 'Saphir Sliti Taïder'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [105.6, 39.9], 'player': {'id': 8103, 'name': 'Mattia Destro'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.0, 47.3], 'player': {'id': 8280, 'name': 'Godfred Donsah'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [106.8, 31.7], 'player': {'id': 34565, 'name': 'Anthony Mounier'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [92.5, 29.5], 'player': {'id': 7775, 'name': 'Emanuele Giaccherini'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",,,Blocked,,0.025449786,Half Volley,Open Play,,,,Bologna,240,00:07:42.897,Shot,
,,,,,,,,,,,,,,,,,,0.162885,,,,,,,,,,,,,,5dbc9360-7b47-4441-baab-9da4a70c1767,2013,,"[100.3, 23.5]",3879743,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emanuele Giaccherini,7775.0,Left Wing,115,Bologna,240,"['80e111ee-68e4-490f-9097-2bde42e2af16', '96470cae-e2f2-43fc-835f-ce5ab4b568c8']",23,,Right Foot,,"[102.8, 25.7]",,"[{'location': [108.5, 34.5], 'player': {'id': 8103, 'name': 'Mattia Destro'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.9, 15.6], 'player': {'id': 40428, 'name': 'Archimede Morleo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [92.7, 35.1], 'player': {'id': 8851, 'name': 'Saphir Sliti Taïder'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [93.1, 28.2], 'player': {'id': 8284, 'name': 'Amadou Diawara'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [108.2, 47.1], 'player': {'id': 29312, 'name': 'Pablo Estífer Armero'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [110.0, 40.1], 'player': {'id': 6938, 'name': 'Felipe Dias da Silva dal Belo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.3, 35.3], 'player': {'id': 7799, 'name': 'Danilo Larangeira'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [109.2, 32.2], 'player': {'id': 8852, 'name': 'Thomas Heurtaux'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.3, 23.4], 'player': {'id': 25116, 'name': 'Edenílson Andrade dos Santos'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [100.3, 42.8], 'player': {'id': 5512, 'name': 'Emil Hallfreðsson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.4, 23.5], 'player': {'id': 6577, 'name': 'Zdravko Kuzmanović'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [102.7, 25.8], 'player': {'id': 40367, 'name': 'Francesco Lodi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [118.4, 36.5], 'player': {'id': 3742, 'name': 'Orestis Karnezis'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.0, 40.6], 'player': {'id': 34565, 'name': 'Anthony Mounier'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [104.4, 49.0], 'player': {'id': 8280, 'name': 'Godfred Donsah'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",45d61be6-807d-4f89-9c3f-7db956ae28b5,,Blocked,,0.021012638,Normal,Open Play,,,,Bologna,240,00:08:23.070,Shot,
,,,,,,,,,,,,,,,,,,0.078993,,,,,,,,,,,,,,a64d43a3-31ba-47ff-ac94-daab08eee183,2109,,"[105.1, 52.0]",3879743,55,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mattia Destro,8103.0,Center Forward,118,Bologna,240,"['2a2ba26f-4cf5-405b-86dc-cabedf434e6f', '6fdd8452-fda0-4271-bcdb-d875e9c4c839', '99f33260-8adc-4204-a736-ff4f966a55e1']",47,,Right Foot,,"[106.1, 51.2]",,"[{'location': [103.0, 49.2], 'player': {'id': 6938, 'name': 'Felipe Dias da Silva dal Belo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.9, 42.6], 'player': {'id': 8852, 'name': 'Thomas Heurtaux'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.3, 35.4], 'player': {'id': 25116, 'name': 'Edenílson Andrade dos Santos'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [100.7, 43.5], 'player': {'id': 40367, 'name': 'Francesco Lodi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [106.0, 50.8], 'player': {'id': 7799, 'name': 'Danilo Larangeira'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [97.8, 48.0], 'player': {'id': 11729, 'name': 'Luca Rizzo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [99.1, 41.2], 'player': {'id': 7775, 'name': 'Emanuele Giaccherini'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [116.3, 43.8], 'player': {'id': 3742, 'name': 'Orestis Karnezis'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.6, 56.0], 'player': {'id': 29312, 'name': 'Pablo Estífer Armero'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [94.5, 62.3], 'player': {'id': 8280, 'name': 'Godfred Donsah'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",b17fddcf-d601-4028-827e-d55a92a84d72,,Blocked,,0.045331858,Normal,Open Play,,,,Bologna,240,00:10:47.912,Shot,True
,,,,,,,,,,,,,,,,,,1.184646,,,,,,,,,,,,,,5f0414bd-ff1e-4a3a-b67d-3b5ba84d2393,2386,,"[99.3, 24.7]",3879743,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Archimede Morleo,40428.0,Left Back,132,Bologna,240,['0f1015c0-e41d-4f04-b869-048b0cde2623'],22,,Left Foot,,"[120.0, 46.1, 0.0]",,"[{'location': [101.9, 41.5], 'player': {'id': 8280, 'name': 'Godfred Donsah'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [102.9, 33.2], 'player': {'id': 8103, 'name': 'Mattia Destro'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [99.1, 34.8], 'player': {'id': 11729, 'name': 'Luca Rizzo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.0, 42.2], 'player': {'id': 29312, 'name': 'Pablo Estífer Armero'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [104.4, 33.5], 'player': {'id': 6938, 'name': 'Felipe Dias da Silva dal Belo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.5, 29.9], 'player': {'id': 7799, 'name': 'Danilo Larangeira'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [101.2, 21.8], 'player': {'id': 8852, 'name': 'Thomas Heurtaux'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.4, 28.0], 'player': {'id': 40367, 'name': 'Francesco Lodi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [96.9, 17.9], 'player': {'id': 25116, 'name': 'Edenílson Andrade dos Santos'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [116.5, 36.6], 'player': {'id': 3742, 'name': 'Orestis Karnezis'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",b7131ebb-522e-4a60-ba7e-cd95375bf09d,,Off T,,0.03112522,Normal,Open Play,,,,Bologna,240,00:17:22.114,Shot,
,,,,,,,,,,,,,,,,,,0.224999,,,,,,,,,,,,,,784931e5-dbab-4b0a-be39-5306a71c487d,2628,,"[106.3, 39.7]",3879743,72,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Cyril Théréau,8272.0,Right Center Forward,150,Udinese,230,"['0546a9bb-dccb-4c52-b638-fbf0d2bb0dc8', '30d83967-7715-46d5-ae3d-64014d1352fe', '5473ff1b-b629-4bc3-8e97-27c16e367696']",56,,Right Foot,,"[107.8, 39.8]",True,"[{'location': [118.8, 39.9], 'player': {'id': 12475, 'name': 'Angelo Esmael da Costa Júnior'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [91.3, 30.3], 'player': {'id': 8280, 'name': 'Godfred Donsah'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [108.7, 47.9], 'player': {'id': 8851, 'name': 'Saphir Sliti Taïder'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [102.9, 40.6], 'player': {'id': 8284, 'name': 'Amadou Diawara'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [98.4, 20.5], 'player': {'id': 29312, 'name': 'Pablo Estífer Armero'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [94.8, 33.1], 'player': {'id': 5512, 'name': 'Emil Hallfreðsson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [109.2, 53.7], 'player': {'id': 25116, 'name': 'Edenílson Andrade dos Santos'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [107.1, 40.8], 'player': {'id': 30745, 'name': 'Daniele Gastaldello'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.1, 51.3], 'player': {'id': 40428, 'name': 'Archimede Morleo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.0, 43.4], 'player': {'id': 8849, 'name': 'Domenico Maietta'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.8, 39.9], 'player': {'id': 7164, 'name': 'Ibrahima Mbaye'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.5, 22.8], 'player': {'id': 11729, 'name': 'Luca Rizzo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [106.8, 40.6], 'player': {'id': 7017, 'name': 'Duván Esteban Zapata Banguera'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",,,Blocked,,0.04918639,Half Volley,Open Play,,,,Udinese,230,00:27:56.964,Shot,True
,,,,,,,,,,,,,,,,,,1.027973,,,,,,,,,,,,,,dbe8fb65-5bb7-4328-adf5-846f62a6a3f2,2672,,"[106.7, 53.5]",3879743,73,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cyril Théréau,8272.0,Right Center Forward,153,Udinese,230,['4812c0fd-b193-4bab-8efa-7aa6db5960e7'],52,,Right Foot,,"[120.0, 35.7, 0.2]",True,"[{'location': [118.3, 42.2], 'player': {'id': 12475, 'name': 'Angelo Esmael da Costa Júnior'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.0, 44.4], 'player': {'id': 8284, 'name': 'Amadou Diawara'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [98.6, 33.2], 'player': {'id': 11729, 'name': 'Luca Rizzo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [110.5, 46.8], 'player': {'id': 8849, 'name': 'Domenico Maietta'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.3, 37.9], 'player': {'id': 30745, 'name': 'Daniele Gastaldello'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.6, 40.0], 'player': {'id': 7164, 'name': 'Ibrahima Mbaye'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.0, 27.8], 'player': {'id': 8280, 'name': 'Godfred Donsah'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.8, 20.1], 'player': {'id': 29312, 'name': 'Pablo Estífer Armero'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [94.3, 40.2], 'player': {'id': 5512, 'name': 'Emil Hallfreðsson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [111.9, 51.8], 'player': {'id': 5204, 'name': 'Bruno Miguel Borges Fernandes'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [109.7, 46.4], 'player': {'id': 7017, 'name': 'Duván Esteban Zapata Banguera'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",7b5f1754-2c70-4220-8673-977737afe8c5,,Off T,,0.0530511,Volley,Open Play,,,,Udinese,230,00:28:52.909,Shot,
,,,,,,,,,,,,,,,,,,0.856471,,,,,,,,,,,,,,f0bd08e3-cfb4-41a8-af65-8b22fe29007e,2836,,"[106.8, 33.7]",3879743,78,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mattia Destro,8103.0,Center Forward,162,Bologna,240,['fca94513-dfd4-47b3-8c6c-82b3f0fe5170'],29,,Right Foot,,"[120.0, 37.3, 0.4]",,"[{'location': [98.8, 39.9], 'player': {'id': 6948, 'name': 'Sergio Floccari'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [108.9, 43.5], 'player': {'id': 29312, 'name': 'Pablo Estífer Armero'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [109.0, 35.3], 'player': {'id': 6938, 'name': 'Felipe Dias da Silva dal Belo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.8, 31.8], 'player': {'id': 7799, 'name': 'Danilo Larangeira'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [103.5, 45.3], 'player': {'id': 5512, 'name': 'Emil Hallfreðsson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.4, 30.6], 'player': {'id': 8852, 'name': 'Thomas Heurtaux'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.4, 28.8], 'player': {'id': 25116, 'name': 'Edenílson Andrade dos Santos'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [99.3, 32.4], 'player': {'id': 5204, 'name': 'Bruno Miguel Borges Fernandes'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [116.7, 38.1], 'player': {'id': 3742, 'name': 'Orestis Karnezis'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.1, 49.2], 'player': {'id': 8851, 'name': 'Saphir Sliti Taïder'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [107.7, 37.5], 'player': {'id': 11729, 'name': 'Luca Rizzo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",57780808-f217-4bc6-a2b9-230fb8551741,,Goal,,0.14132132,Normal,Open Play,,,,Bologna,240,00:33:29.545,Shot,
,,,,,,,,,,,,,,,,,,0.319833,,,,,,,,,,,,,,b8683824-7c47-4792-9980-f517d860395e,2893,,"[107.1, 45.7]",3879743,80,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Antonio Di Natale,19846.0,Left Center Forward,168,Udinese,230,['7b97d8f0-c150-4f6a-b0a5-0a7f53633721'],41,,Right Foot,,"[112.4, 42.8, 1.6]",True,"[{'location': [108.5, 40.6], 'player': {'id': 8284, 'name': 'Amadou Diawara'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [100.9, 24.2], 'player': {'id': 11729, 'name': 'Luca Rizzo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [109.4, 32.0], 'player': {'id': 7164, 'name': 'Ibrahima Mbaye'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.6, 42.9], 'player': {'id': 8849, 'name': 'Domenico Maietta'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.5, 40.3], 'player': {'id': 30745, 'name': 'Daniele Gastaldello'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.9, 25.5], 'player': {'id': 8851, 'name': 'Saphir Sliti Taïder'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [112.4, 42.9], 'player': {'id': 12475, 'name': 'Angelo Esmael da Costa Júnior'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.8, 39.6], 'player': {'id': 7017, 'name': 'Duván Esteban Zapata Banguera'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [103.2, 48.2], 'player': {'id': 5204, 'name': 'Bruno Miguel Borges Fernandes'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",,,Saved,,0.12097844,Half Volley,Open Play,,,,Udinese,230,00:35:41.042,Shot,
,,,,,,,,,,,,,,,,,,0.734746,,,,,,,,,,,,,,91c41148-5fc5-4416-94cc-b6669503e2a2,3056,,"[109.4, 37.9]",3879743,86,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Felipe Dias da Silva dal Belo,6938.0,Left Center Back,181,Udinese,230,"['7108eda0-26d2-495c-85f2-6e9a3902fbf8', '89cf2509-0940-400b-a38f-fab64cda384e']",17,True,Head,,"[120.0, 36.1, 1.4]",,"[{'location': [109.9, 39.9], 'player': {'id': 7164, 'name': 'Ibrahima Mbaye'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.4, 38.4], 'player': {'id': 18027, 'name': 'Matteo Brighi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [110.1, 41.5], 'player': {'id': 30745, 'name': 'Daniele Gastaldello'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.1, 44.4], 'player': {'id': 6948, 'name': 'Sergio Floccari'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [110.8, 49.5], 'player': {'id': 8849, 'name': 'Domenico Maietta'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.6, 46.1], 'player': {'id': 40428, 'name': 'Archimede Morleo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.1, 37.0], 'player': {'id': 11729, 'name': 'Luca Rizzo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [103.3, 38.0], 'player': {'id': 8284, 'name': 'Amadou Diawara'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.4, 32.5], 'player': {'id': 8851, 'name': 'Saphir Sliti Taïder'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [96.4, 23.3], 'player': {'id': 7775, 'name': 'Emanuele Giaccherini'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [119.4, 39.5], 'player': {'id': 12475, 'name': 'Angelo Esmael da Costa Júnior'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.5, 46.2], 'player': {'id': 8852, 'name': 'Thomas Heurtaux'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [107.4, 37.9], 'player': {'id': 7799, 'name': 'Danilo Larangeira'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [88.6, 19.6], 'player': {'id': 40367, 'name': 'Francesco Lodi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [109.2, 36.1], 'player': {'id': 5204, 'name': 'Bruno Miguel Borges Fernandes'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [110.2, 42.6], 'player': {'id': 7017, 'name': 'Duván Esteban Zapata Banguera'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [96.2, 36.7], 'player': {'id': 5512, 'name': 'Emil Hallfreðsson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [111.9, 49.1], 'player': {'id': 19846, 'name': 'Antonio Di Natale'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",6904950f-69c6-42ef-91d5-2cb50e19938f,,Post,,0.07818381,Normal,Open Play,,,,Udinese,230,00:41:17.358,Shot,True
