50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.99695,,,,,,,,,,,,,11d66b5f-79a7-4f75-8e42-0670a4acede2,1037,,"[113.3, 36.3]",3878542,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Giacomo Bonaventura,7026.0,Left Center Midfield,59,AC Milan,243,['986c4a70-7da7-4710-85e2-d9363a447505'],58,Head,"[120.0, 39.9, 4.2]",,"[{'location': [113.8, 77.4], 'player': {'id': 7777, 'name': 'Federico Bernardeschi'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': False}, {'location': [112.0, 64.3], 'player': {'id': 3964, 'name': 'Marcos Alonso Mendoza'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [114.1, 61.0], 'player': {'id': 6305, 'name': 'Milan Badelj'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [104.4, 44.7], 'player': {'id': 6997, 'name': 'Borja Valero Iglesias'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [112.2, 54.5], 'player': {'id': 6830, 'name': 'Facundo Sebastián Roncaglia'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.9, 44.3], 'player': {'id': 25931, 'name': 'Gonzalo Javier Rodríguez'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [114.0, 39.1], 'player': {'id': 7056, 'name': 'Nenad Tomović'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.2, 35.0], 'player': {'id': 25303, 'name': 'Gilberto Moraes Junior'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [118.8, 39.4], 'player': {'id': 3112, 'name': 'Anton Ciprian Tătărușanu'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.0, 79.6], 'player': {'id': 6944, 'name': 'Mattia De Sciglio'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [111.2, 65.0], 'player': {'id': 7147, 'name': 'Andrea Bertolacci'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [119.2, 74.4], 'player': {'id': 5683, 'name': 'Keisuke Honda'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [108.0, 45.5], 'player': {'id': 5688, 'name': 'Carlos Arturo Bacca Ahumada'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [113.6, 40.8], 'player': {'id': 21272, 'name': 'Luiz Adriano de Souza da Silva'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",e5699cbd-45dc-47c2-bd15-0a29bf9cc5d3,,Off T,0.17698486,Normal,Open Play,,,,AC Milan,243,00:28:58.236,Shot,
,,,,,,,,,,,,,,,,,0.513899,,,,,,,,,,,,,6a46f195-30ed-43a9-86ee-737d32c73860,1221,,"[88.2, 50.2]",3878542,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gilberto Moraes Junior,25303.0,Right Wing Back,71,Fiorentina,239,"['9915f39b-c53f-4ce4-bb49-136c2df217c3', 'd2036033-7178-42a3-ba67-f47d181959f8']",40,Right Foot,"[120.0, 43.7, 4.1]",,"[{'location': [92.1, 35.9], 'player': {'id': 7147, 'name': 'Andrea Bertolacci'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.6, 29.7], 'player': {'id': 6944, 'name': 'Mattia De Sciglio'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.6, 38.4], 'player': {'id': 6636, 'name': 'Rodrigo Ely'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.2, 41.3], 'player': {'id': 6768, 'name': 'Diego López Rodríguez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.2, 42.9], 'player': {'id': 7458, 'name': 'Alessio Romagnoli'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.7, 48.5], 'player': {'id': 8874, 'name': 'Luca Antonelli'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.2, 53.7], 'player': {'id': 7026, 'name': 'Giacomo Bonaventura'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [96.1, 45.8], 'player': {'id': 20057, 'name': 'Nigel de Jong'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [90.5, 48.7], 'player': {'id': 5683, 'name': 'Keisuke Honda'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [97.7, 21.2], 'player': {'id': 3964, 'name': 'Marcos Alonso Mendoza'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [88.3, 34.3], 'player': {'id': 6305, 'name': 'Milan Badelj'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [85.5, 41.3], 'player': {'id': 7139, 'name': 'Josip Iličić'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': True}, {'location': [98.2, 39.9], 'player': {'id': 7777, 'name': 'Federico Bernardeschi'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': True}, {'location': [104.5, 38.8], 'player': {'id': 7033, 'name': 'Nikola Kalinić'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [96.2, 57.8], 'player': {'id': 6997, 'name': 'Borja Valero Iglesias'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",8603527b-bf94-4c27-a775-1c2ebc5de744,,Off T,0.016061751,Normal,Open Play,,,,Fiorentina,239,00:34:40.186,Shot,True
,,,,,,,,,,,,,,,,,1.249628,,,,,,,,,,,,,857eadb1-beb9-405f-8844-cd5d1bed9ae1,1279,,"[92.1, 29.5]",3878542,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marcos Alonso Mendoza,3964.0,Left Wing Back,75,Fiorentina,239,['b344f77b-ced8-4456-bfb7-6f04ad64cc2f'],37,Left Foot,"[120.0, 36.7, 2.2]",,"[{'location': [103.2, 34.4], 'player': {'id': 25931, 'name': 'Gonzalo Javier Rodríguez'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [103.0, 29.8], 'player': {'id': 7147, 'name': 'Andrea Bertolacci'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.0, 32.6], 'player': {'id': 5688, 'name': 'Carlos Arturo Bacca Ahumada'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [102.9, 30.7], 'player': {'id': 7026, 'name': 'Giacomo Bonaventura'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [102.9, 31.7], 'player': {'id': 5683, 'name': 'Keisuke Honda'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [103.0, 31.1], 'player': {'id': 21272, 'name': 'Luiz Adriano de Souza da Silva'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [101.5, 33.5], 'player': {'id': 20057, 'name': 'Nigel de Jong'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.3, 39.0], 'player': {'id': 6944, 'name': 'Mattia De Sciglio'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.0, 41.0], 'player': {'id': 7458, 'name': 'Alessio Romagnoli'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.9, 46.7], 'player': {'id': 8874, 'name': 'Luca Antonelli'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [119.1, 40.4], 'player': {'id': 6768, 'name': 'Diego López Rodríguez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [87.5, 30.6], 'player': {'id': 7139, 'name': 'Josip Iličić'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': True}, {'location': [104.2, 35.6], 'player': {'id': 7033, 'name': 'Nikola Kalinić'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.1, 36.1], 'player': {'id': 6997, 'name': 'Borja Valero Iglesias'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [102.0, 39.9], 'player': {'id': 7777, 'name': 'Federico Bernardeschi'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': True}, {'location': [102.5, 48.9], 'player': {'id': 25303, 'name': 'Gilberto Moraes Junior'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [93.3, 44.4], 'player': {'id': 6305, 'name': 'Milan Badelj'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",,,Goal,0.0364076,Normal,Free Kick,,,,Fiorentina,239,00:37:37.438,Shot,
,,,,,,,,,,,,,,,,,0.26776,,,,,,,,,,,,,042f4735-ce54-4fa5-9777-deb7f8ad6e97,1384,,"[97.6, 50.7]",3878542,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Josip Iličić,7139.0,Right Attacking Midfield,80,Fiorentina,239,"['2999c99f-31d3-4bcf-a522-b7fddff83c27', '7c58c979-8fad-4899-b30d-2cb801f44208']",7,Left Foot,"[105.1, 47.5]",,"[{'location': [105.1, 32.9], 'player': {'id': 6944, 'name': 'Mattia De Sciglio'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.9, 43.4], 'player': {'id': 7147, 'name': 'Andrea Bertolacci'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.1, 41.8], 'player': {'id': 6360, 'name': 'Cristian Eduardo Zapata Valencia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.7, 41.2], 'player': {'id': 6768, 'name': 'Diego López Rodríguez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.0, 51.6], 'player': {'id': 7026, 'name': 'Giacomo Bonaventura'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [105.5, 47.1], 'player': {'id': 7458, 'name': 'Alessio Romagnoli'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.3, 49.3], 'player': {'id': 8874, 'name': 'Luca Antonelli'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.3, 52.2], 'player': {'id': 20057, 'name': 'Nigel de Jong'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [86.6, 59.7], 'player': {'id': 6305, 'name': 'Milan Badelj'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [89.9, 40.9], 'player': {'id': 6997, 'name': 'Borja Valero Iglesias'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [100.0, 25.0], 'player': {'id': 3964, 'name': 'Marcos Alonso Mendoza'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [101.9, 37.5], 'player': {'id': 7777, 'name': 'Federico Bernardeschi'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': True}, {'location': [103.9, 43.0], 'player': {'id': 7033, 'name': 'Nikola Kalinić'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.4, 51.3], 'player': {'id': 25303, 'name': 'Gilberto Moraes Junior'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}]",8af4ef86-97e2-4ec1-b42f-609ac031a98f,,Blocked,0.032276943,Normal,Open Play,,,,Fiorentina,239,00:41:07.590,Shot,
,,,,,,,,,,,,,,,,,1.007116,,,,,,,,,,,,,de52f6c2-3f81-4bea-a799-46746fd9420b,1699,,"[94.4, 58.3]",3878542,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mattia De Sciglio,6944.0,Right Back,93,AC Milan,243,['8fa18fe7-de9f-46db-bd8e-3771b4317605'],21,Right Foot,"[120.0, 49.4, 6.7]",True,"[{'location': [106.5, 44.0], 'player': {'id': 6830, 'name': 'Facundo Sebastián Roncaglia'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.2, 40.2], 'player': {'id': 25931, 'name': 'Gonzalo Javier Rodríguez'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [106.9, 36.1], 'player': {'id': 7056, 'name': 'Nenad Tomović'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.9, 33.0], 'player': {'id': 25303, 'name': 'Gilberto Moraes Junior'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [102.9, 45.2], 'player': {'id': 6305, 'name': 'Milan Badelj'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [97.3, 45.3], 'player': {'id': 7777, 'name': 'Federico Bernardeschi'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': False}, {'location': [98.6, 30.7], 'player': {'id': 6997, 'name': 'Borja Valero Iglesias'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.0, 51.7], 'player': {'id': 3964, 'name': 'Marcos Alonso Mendoza'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [105.5, 39.8], 'player': {'id': 8874, 'name': 'Luca Antonelli'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [106.4, 33.6], 'player': {'id': 5688, 'name': 'Carlos Arturo Bacca Ahumada'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [116.7, 43.4], 'player': {'id': 3112, 'name': 'Anton Ciprian Tătărușanu'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.2, 42.3], 'player': {'id': 21272, 'name': 'Luiz Adriano de Souza da Silva'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [98.8, 47.1], 'player': {'id': 7147, 'name': 'Andrea Bertolacci'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",cb5cf5cc-94ee-4f44-8ac6-841e7ed62c03,,Off T,0.009538591,Normal,Open Play,,,,AC Milan,243,00:03:21.860,Shot,
,,,,,,,,,,,,,,,,,0.154539,,,,,,,,,,,,,078fd34a-a62f-4950-a88c-f4efaa631f1b,1861,,"[108.1, 38.9]",3878542,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Josip Iličić,7139.0,Right Attacking Midfield,105,Fiorentina,239,"['adc1cdd0-c3f2-4086-8044-e042b30a0dc2', 'e79ea79e-921f-4586-9eaa-45e198d8c017']",51,Right Foot,"[112.3, 39.5, 1.3]",,"[{'location': [112.7, 39.5], 'player': {'id': 6768, 'name': 'Diego López Rodríguez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.9, 37.6], 'player': {'id': 8874, 'name': 'Luca Antonelli'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.2, 35.0], 'player': {'id': 6360, 'name': 'Cristian Eduardo Zapata Valencia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [95.9, 34.1], 'player': {'id': 7458, 'name': 'Alessio Romagnoli'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [92.3, 31.7], 'player': {'id': 7026, 'name': 'Giacomo Bonaventura'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [96.5, 41.3], 'player': {'id': 7777, 'name': 'Federico Bernardeschi'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': True}, {'location': [100.2, 31.1], 'player': {'id': 7033, 'name': 'Nikola Kalinić'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [98.4, 26.4], 'player': {'id': 6944, 'name': 'Mattia De Sciglio'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",e732505b-befa-4f48-9753-f46610f16ab9,True,Saved,0.5145662,Normal,Open Play,,,,Fiorentina,239,00:07:51.934,Shot,True
,,,,,,,,,,,,,,,,,0.563395,,,,,,,,,,,,,c20ece09-ce27-4fcc-b3e2-bd8563b7639a,1865,,"[112.4, 55.8]",3878542,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gilberto Moraes Junior,25303.0,Right Wing Back,105,Fiorentina,239,['b0d24ded-5a81-4a55-bd1d-3439d3965f5b'],56,Right Foot,"[118.9, 44.7, 0.2]",,"[{'location': [113.2, 42.1], 'player': {'id': 7139, 'name': 'Josip Iličić'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': True}, {'location': [93.7, 27.4], 'player': {'id': 20057, 'name': 'Nigel de Jong'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [105.9, 41.7], 'player': {'id': 7026, 'name': 'Giacomo Bonaventura'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [111.1, 48.0], 'player': {'id': 7458, 'name': 'Alessio Romagnoli'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.4, 51.3], 'player': {'id': 8874, 'name': 'Luca Antonelli'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.6, 39.6], 'player': {'id': 6360, 'name': 'Cristian Eduardo Zapata Valencia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.1, 33.5], 'player': {'id': 6944, 'name': 'Mattia De Sciglio'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.8, 44.1], 'player': {'id': 6768, 'name': 'Diego López Rodríguez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.5, 55.9], 'player': {'id': 7777, 'name': 'Federico Bernardeschi'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': True}, {'location': [108.1, 37.5], 'player': {'id': 7033, 'name': 'Nikola Kalinić'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,,Saved,0.0133746965,Half Volley,Open Play,,,,Fiorentina,239,00:07:56.007,Shot,
,,,,,,,,,,,,,,,,,0.501038,,,,,,,,,,,,,268327db-0617-41a3-aba2-2f287ab5f425,1900,,"[108.1, 40.1]",3878542,55,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Josip Iličić,7139.0,Right Attacking Midfield,109,Fiorentina,239,['919413a3-2dea-4e42-88a2-c265c2bf8479'],23,Left Foot,"[120.0, 43.7, 0.6]",,,,,Goal,0.7835,Normal,Penalty,,,,Fiorentina,239,00:10:23.168,Shot,
,,,,,,,,,,,,,,,,,1.552458,,,,,,,,,,,,,f0da6e24-e9d8-45dc-a7b0-c9ba8e5745b5,2067,,"[101.5, 23.1]",3878542,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luca Antonelli,8874.0,Left Back,122,AC Milan,243,"['15b1d12b-6d7e-46e9-b211-0037f61e12d2', '341073c9-700f-4267-a134-36d9abe0007c']",31,Right Foot,"[120.0, 46.6, 4.3]",,"[{'location': [96.1, 16.3], 'player': {'id': 25303, 'name': 'Gilberto Moraes Junior'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [101.6, 21.0], 'player': {'id': 6997, 'name': 'Borja Valero Iglesias'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [104.7, 21.3], 'player': {'id': 7056, 'name': 'Nenad Tomović'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.5, 20.3], 'player': {'id': 25931, 'name': 'Gonzalo Javier Rodríguez'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [102.5, 25.9], 'player': {'id': 6305, 'name': 'Milan Badelj'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.6, 33.5], 'player': {'id': 8275, 'name': 'Davide Astori'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.0, 39.8], 'player': {'id': 3964, 'name': 'Marcos Alonso Mendoza'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [99.7, 36.5], 'player': {'id': 7777, 'name': 'Federico Bernardeschi'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': False}, {'location': [116.1, 36.3], 'player': {'id': 3112, 'name': 'Anton Ciprian Tătărușanu'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.7, 18.3], 'player': {'id': 5688, 'name': 'Carlos Arturo Bacca Ahumada'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [103.2, 33.6], 'player': {'id': 21272, 'name': 'Luiz Adriano de Souza da Silva'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [101.0, 39.8], 'player': {'id': 7147, 'name': 'Andrea Bertolacci'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",cfdb0499-a3c1-4304-90a7-567caf05ea97,,Off T,0.035094038,Normal,Open Play,,,,AC Milan,243,00:15:31.243,Shot,True
,,,,,,,,,,,,,,,,,0.63522,,,,,,,,,,,,,f3029b1c-d4e5-423f-8565-25e18bc87f3b,2432,,"[102.4, 52.3]",3878542,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gilberto Moraes Junior,25303.0,Right Wing Back,140,Fiorentina,239,['b3f43295-e0bf-4806-add5-3dcc69ab431b'],0,Left Foot,"[116.0, 43.5, 0.2]",,"[{'location': [105.5, 40.7], 'player': {'id': 7458, 'name': 'Alessio Romagnoli'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [94.3, 64.4], 'player': {'id': 20057, 'name': 'Nigel de Jong'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [94.6, 60.4], 'player': {'id': 8874, 'name': 'Luca Antonelli'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.0, 54.5], 'player': {'id': 7026, 'name': 'Giacomo Bonaventura'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.1, 43.5], 'player': {'id': 7147, 'name': 'Andrea Bertolacci'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.4, 38.4], 'player': {'id': 7033, 'name': 'Nikola Kalinić'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.3, 49.4], 'player': {'id': 6360, 'name': 'Cristian Eduardo Zapata Valencia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.4, 31.2], 'player': {'id': 6944, 'name': 'Mattia De Sciglio'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.6, 42.9], 'player': {'id': 6768, 'name': 'Diego López Rodríguez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.7, 61.6], 'player': {'id': 6997, 'name': 'Borja Valero Iglesias'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': True}, {'location': [96.4, 46.1], 'player': {'id': 7777, 'name': 'Federico Bernardeschi'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': True}, {'location': [92.5, 31.7], 'player': {'id': 3964, 'name': 'Marcos Alonso Mendoza'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}]",e1475999-6229-40fc-9e3c-9a2c4d5c1e12,,Saved,0.06168841,Normal,Open Play,,,,Fiorentina,239,00:24:00.185,Shot,
,,,,,,,,,,,,,,,,,0.780161,,,,,,,,,,,,,3db07c46-5739-4dac-93eb-d3466dab260e,2648,,"[116.1, 51.0]",3878542,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Arturo Bacca Ahumada,5688.0,Right Center Forward,158,AC Milan,243,"['023bce89-fbc9-4104-87a6-8327761f9c11', '0726b40c-f423-4d68-b0aa-e8759d0c1afa']",9,Right Foot,"[119.2, 46.0]",True,"[{'location': [111.3, 36.2], 'player': {'id': 25931, 'name': 'Gonzalo Javier Rodríguez'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [113.1, 35.9], 'player': {'id': 8275, 'name': 'Davide Astori'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.3, 43.6], 'player': {'id': 3112, 'name': 'Anton Ciprian Tătărușanu'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.9, 49.4], 'player': {'id': 3964, 'name': 'Marcos Alonso Mendoza'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [98.8, 53.6], 'player': {'id': 7777, 'name': 'Federico Bernardeschi'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': False}, {'location': [109.6, 25.7], 'player': {'id': 8874, 'name': 'Luca Antonelli'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [109.6, 34.9], 'player': {'id': 21272, 'name': 'Luiz Adriano de Souza da Silva'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [101.8, 55.7], 'player': {'id': 20561, 'name': 'Antonio Nocerino'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",d8b75275-65f4-43ec-8161-25976ecb64ef,,Wayward,0.04645619,Volley,Open Play,,,,AC Milan,243,00:30:09.396,Shot,True
