50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,0.45255,,,,,,,,,,,,35300abb-dd3a-48c5-abec-05e26a5fa6ae,1682,,"[97.0, 29.4]",3879715,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Boško Janković,26442.0,Left Midfield,95,Hellas Verona,226,['7a3aecd6-1c8d-46a7-9ed3-799809a5e55b'],26,,Right Foot,"[104.2, 36.5]",True,"[{'location': [102.4, 26.4], 'player': {'id': 7474, 'name': 'Afriyie Acquah'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.2, 19.5], 'player': {'id': 16202, 'name': 'Nikola Maksimović'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.2, 30.3], 'player': {'id': 40351, 'name': 'Alessandro Gazzi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [97.9, 22.8], 'player': {'id': 6965, 'name': 'Bruno da Silva Peres'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [90.9, 34.9], 'player': {'id': 7788, 'name': 'Ciro Immobile'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [96.5, 41.0], 'player': {'id': 7149, 'name': 'Marco Benassi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.6, 32.4], 'player': {'id': 4709, 'name': 'Pontus Jansson'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [109.9, 41.0], 'player': {'id': 7476, 'name': 'Emiliano Moretti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.7, 37.4], 'player': {'id': 34881, 'name': 'Daniele Padelli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.4, 40.3], 'player': {'id': 7479, 'name': 'Cristian Molinaro'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [104.7, 25.5], 'player': {'id': 386651, 'name': 'Juan Ignacio Gómez Taleb'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [106.6, 43.3], 'player': {'id': 20252, 'name': 'Luca Toni'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [106.5, 36.3], 'player': {'id': 11339, 'name': 'Paweł Wszołek'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",4960e380-7810-4148-940b-08dcea9c1070,,Wayward,0.030271925,Normal,Open Play,,,,Hellas Verona,226,00:03:26.025,Shot,
,,,,,,,,,,,,,,1.038605,,,,,,,,,,,,c2ce6729-392f-456f-8f9b-65b7dac05b70,1692,,"[92.0, 55.8]",3879715,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Eros Pisano,11342.0,Right Back,95,Hellas Verona,226,"['08d6a94d-3454-4cf3-acf3-c4cc81de133c', 'e122ef20-813f-490f-ac2d-84ce3b4b8b6d']",31,,Right Foot,"[120.0, 49.6, 5.7]",True,"[{'location': [102.0, 52.4], 'player': {'id': 7479, 'name': 'Cristian Molinaro'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [102.6, 47.3], 'player': {'id': 7476, 'name': 'Emiliano Moretti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.9, 42.9], 'player': {'id': 4709, 'name': 'Pontus Jansson'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [98.9, 45.8], 'player': {'id': 40351, 'name': 'Alessandro Gazzi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [92.7, 54.1], 'player': {'id': 7149, 'name': 'Marco Benassi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.4, 34.5], 'player': {'id': 7474, 'name': 'Afriyie Acquah'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.4, 33.9], 'player': {'id': 16202, 'name': 'Nikola Maksimović'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.3, 28.6], 'player': {'id': 6965, 'name': 'Bruno da Silva Peres'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [91.8, 47.2], 'player': {'id': 7788, 'name': 'Ciro Immobile'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [117.1, 41.9], 'player': {'id': 34881, 'name': 'Daniele Padelli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.8, 43.8], 'player': {'id': 26442, 'name': 'Boško Janković'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [103.1, 45.6], 'player': {'id': 20252, 'name': 'Luca Toni'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [104.0, 37.8], 'player': {'id': 386651, 'name': 'Juan Ignacio Gómez Taleb'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [93.5, 54.5], 'player': {'id': 11339, 'name': 'Paweł Wszołek'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",,,Off T,0.008132355,Normal,Open Play,,,,Hellas Verona,226,00:03:31.356,Shot,True
,,,,,,,,,,,,,,0.716679,,,,,,,,,,,,fe6d3e33-ed93-45f2-8c48-d9c3acc04d42,1860,,"[113.6, 48.1]",3879715,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luca Toni,20252.0,Right Center Forward,106,Hellas Verona,226,"['66673690-947d-4acd-acd3-2ea7f43b599d', 'aa5c14f4-0fcf-4eec-9c86-b986c90d4d12']",9,,Left Foot,"[115.7, 44.2]",,"[{'location': [102.1, 45.6], 'player': {'id': 7149, 'name': 'Marco Benassi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [112.7, 45.7], 'player': {'id': 7476, 'name': 'Emiliano Moretti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.4, 40.9], 'player': {'id': 4709, 'name': 'Pontus Jansson'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [108.5, 31.9], 'player': {'id': 16202, 'name': 'Nikola Maksimović'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.0, 42.6], 'player': {'id': 34881, 'name': 'Daniele Padelli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.2, 47.5], 'player': {'id': 7479, 'name': 'Cristian Molinaro'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [104.0, 27.7], 'player': {'id': 386651, 'name': 'Juan Ignacio Gómez Taleb'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [101.6, 44.4], 'player': {'id': 7949, 'name': 'Artur Ioniţă'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [103.9, 63.1], 'player': {'id': 11339, 'name': 'Paweł Wszołek'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",dd0ab80b-166d-47ee-a9ee-ba70a6910b68,,Wayward,0.076071866,Half Volley,Open Play,,,,Hellas Verona,226,00:09:09.311,Shot,True
,,,,,,,,,,,,,,0.23811,,,,,,,,,,,,dd73b646-c2e6-4244-9fb4-9367b90d4a1f,2078,,"[101.3, 46.4]",3879715,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ciro Immobile,7788.0,Left Center Forward,123,Torino,241,"['4db395de-4208-4fc4-9d31-af1f51735661', 'eb7fc65a-01a5-4cfd-8115-43fb46ebceb8']",6,,Right Foot,"[109.7, 44.9]",,"[{'location': [109.1, 51.8], 'player': {'id': 3660, 'name': 'Davide Zappacosta'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [107.7, 42.0], 'player': {'id': 7149, 'name': 'Marco Benassi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [110.7, 43.7], 'player': {'id': 40351, 'name': 'Alessandro Gazzi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [104.4, 49.6], 'player': {'id': 7465, 'name': 'Daniele Baselli'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [96.2, 38.6], 'player': {'id': 6965, 'name': 'Bruno da Silva Peres'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [109.9, 40.4], 'player': {'id': 7471, 'name': 'Andrea Belotti'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [110.8, 35.2], 'player': {'id': 4709, 'name': 'Pontus Jansson'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [110.9, 32.6], 'player': {'id': 7476, 'name': 'Emiliano Moretti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [110.8, 46.6], 'player': {'id': 20252, 'name': 'Luca Toni'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [110.5, 45.7], 'player': {'id': 31488, 'name': 'Vangelis Moras'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.1, 44.8], 'player': {'id': 7966, 'name': 'Filip Helander'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.7, 44.0], 'player': {'id': 32119, 'name': 'Leandro Greco'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [109.8, 42.6], 'player': {'id': 11339, 'name': 'Paweł Wszołek'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [108.6, 41.9], 'player': {'id': 386650, 'name': 'Michelangelo Albertazzi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.5, 44.7], 'player': {'id': 7949, 'name': 'Artur Ioniţă'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [105.7, 49.6], 'player': {'id': 6686, 'name': 'Giampaolo Pazzini'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [110.2, 36.1], 'player': {'id': 11342, 'name': 'Eros Pisano'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.0, 33.7], 'player': {'id': 26442, 'name': 'Boško Janković'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [118.5, 40.0], 'player': {'id': 8274, 'name': 'Pierluigi Gollini'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,Blocked,0.086773075,Normal,Free Kick,,,,Torino,241,00:18:06.810,Shot,
,,,,,,,,,,,,,,0.882595,,,,,,,,,,,,b05edd30-1267-437b-9ae7-22a153a170ed,2214,,"[107.3, 50.9]",3879715,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giampaolo Pazzini,6686.0,Left Center Forward,127,Hellas Verona,226,"['2728f623-3024-4671-bdf3-7ecc29c7de86', 'eb23c584-19b0-4211-9cd1-34d9bbca04f6', 'f0c0cf96-2bed-4230-818f-f46fd029b0c2']",53,,Right Foot,"[117.1, 42.6, 0.6]",,"[{'location': [98.9, 64.9], 'player': {'id': 6965, 'name': 'Bruno da Silva Peres'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [108.9, 50.8], 'player': {'id': 7476, 'name': 'Emiliano Moretti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.9, 50.9], 'player': {'id': 40351, 'name': 'Alessandro Gazzi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.0, 47.3], 'player': {'id': 16202, 'name': 'Nikola Maksimović'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.0, 43.7], 'player': {'id': 4709, 'name': 'Pontus Jansson'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [93.8, 58.3], 'player': {'id': 7465, 'name': 'Daniele Baselli'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [106.0, 31.0], 'player': {'id': 3660, 'name': 'Davide Zappacosta'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [117.1, 42.6], 'player': {'id': 34881, 'name': 'Daniele Padelli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [90.2, 65.3], 'player': {'id': 11342, 'name': 'Eros Pisano'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [103.2, 43.4], 'player': {'id': 20252, 'name': 'Luca Toni'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [99.8, 57.2], 'player': {'id': 26442, 'name': 'Boško Janković'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",9eb06f30-ac42-4346-8270-9338ca519c43,,Saved,0.08831311,Half Volley,Open Play,,,,Hellas Verona,226,00:20:53.120,Shot,True
,,,,,,,,,,,,,,0.723469,,,,,,,,,,,,8ce88f03-3aee-4cdc-a790-47397491dc66,2267,,"[110.7, 37.6]",3879715,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pontus Jansson,4709.0,Center Back,135,Torino,241,"['aa370246-ffb3-468e-819d-981841cc40a7', 'b293635b-e32a-48c7-855f-5fdfa805088d']",55,True,Head,"[116.3, 38.9]",,"[{'location': [109.7, 44.2], 'player': {'id': 7149, 'name': 'Marco Benassi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [113.2, 41.8], 'player': {'id': 16202, 'name': 'Nikola Maksimović'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [113.9, 39.9], 'player': {'id': 7471, 'name': 'Andrea Belotti'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [111.0, 48.7], 'player': {'id': 40351, 'name': 'Alessandro Gazzi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [108.0, 33.5], 'player': {'id': 7476, 'name': 'Emiliano Moretti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [112.0, 29.0], 'player': {'id': 7788, 'name': 'Ciro Immobile'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [111.7, 58.3], 'player': {'id': 11339, 'name': 'Paweł Wszołek'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [110.9, 47.3], 'player': {'id': 20252, 'name': 'Luca Toni'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [110.1, 43.1], 'player': {'id': 6686, 'name': 'Giampaolo Pazzini'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [109.6, 40.4], 'player': {'id': 26442, 'name': 'Boško Janković'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [111.9, 43.3], 'player': {'id': 386650, 'name': 'Michelangelo Albertazzi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.7, 39.2], 'player': {'id': 7966, 'name': 'Filip Helander'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.6, 37.9], 'player': {'id': 7949, 'name': 'Artur Ioniţă'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [109.0, 33.6], 'player': {'id': 11342, 'name': 'Eros Pisano'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.7, 35.5], 'player': {'id': 31488, 'name': 'Vangelis Moras'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.9, 38.9], 'player': {'id': 8274, 'name': 'Pierluigi Gollini'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",9d6b4315-5689-4d05-b745-d40252bccab7,,Wayward,0.059716698,Normal,Open Play,,,,Torino,241,00:22:55.835,Shot,True
,,,,,,,,,,,,,,1.375485,,,,,,,,,,,,a7dfbcab-51be-490d-bccc-8c497b691749,2436,,"[93.5, 36.7]",3879715,72,,,True,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Artur Ioniţă,7949.0,Right Defensive Midfield,146,Hellas Verona,226,['945a96f9-2506-495c-8bf1-b9b42c33b7fe'],45,,Left Foot,"[120.0, 13.6]",,"[{'location': [99.3, 56.2], 'player': {'id': 6965, 'name': 'Bruno da Silva Peres'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [102.2, 41.6], 'player': {'id': 7476, 'name': 'Emiliano Moretti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.7, 37.7], 'player': {'id': 4709, 'name': 'Pontus Jansson'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [98.8, 33.2], 'player': {'id': 16202, 'name': 'Nikola Maksimović'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [95.4, 38.0], 'player': {'id': 40351, 'name': 'Alessandro Gazzi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [100.3, 25.8], 'player': {'id': 3660, 'name': 'Davide Zappacosta'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [92.1, 44.6], 'player': {'id': 7465, 'name': 'Daniele Baselli'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [97.0, 68.1], 'player': {'id': 26442, 'name': 'Boško Janković'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [114.9, 39.2], 'player': {'id': 34881, 'name': 'Daniele Padelli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.3, 30.7], 'player': {'id': 6686, 'name': 'Giampaolo Pazzini'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [96.8, 25.2], 'player': {'id': 11339, 'name': 'Paweł Wszołek'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [102.2, 40.0], 'player': {'id': 20252, 'name': 'Luca Toni'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",e8b5d25b-7594-48ab-b27c-87764b2f9bb7,,Wayward,0.036112256,Normal,Open Play,,,,Hellas Verona,226,00:27:45.724,Shot,
,,,,,,,,,,,,,,0.656306,,,,,,,,,,,,fdeaa91e-416b-420b-b70a-2edbd2aa15d0,2463,,"[95.9, 39.4]",3879715,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marco Benassi,7149.0,Right Center Midfield,147,Torino,241,['dd7cfec6-a452-4b01-8617-81767b51f4ec'],36,,Left Foot,"[120.0, 33.6, 5.9]",,"[{'location': [96.2, 43.7], 'player': {'id': 7949, 'name': 'Artur Ioniţă'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [100.8, 47.2], 'player': {'id': 386650, 'name': 'Michelangelo Albertazzi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.9, 42.0], 'player': {'id': 7966, 'name': 'Filip Helander'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.5, 41.1], 'player': {'id': 31488, 'name': 'Vangelis Moras'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.6, 39.3], 'player': {'id': 11342, 'name': 'Eros Pisano'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.1, 30.9], 'player': {'id': 26442, 'name': 'Boško Janković'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [103.6, 61.3], 'player': {'id': 3660, 'name': 'Davide Zappacosta'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [105.4, 51.7], 'player': {'id': 7471, 'name': 'Andrea Belotti'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [96.2, 30.6], 'player': {'id': 7465, 'name': 'Daniele Baselli'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [104.3, 40.5], 'player': {'id': 7788, 'name': 'Ciro Immobile'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [101.5, 20.5], 'player': {'id': 6965, 'name': 'Bruno da Silva Peres'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [115.2, 39.5], 'player': {'id': 8274, 'name': 'Pierluigi Gollini'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",0c96cd6d-4d60-41ff-af40-5b997053bd12,,Off T,0.045344777,Normal,Open Play,,,,Torino,241,00:28:36.471,Shot,
,,,,,,,,,,,,,,0.170787,,,,,,,,,,,,7e5818f4-b00c-43c8-bacf-3ebaafdfe825,2506,,"[110.4, 42.5]",3879715,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luca Toni,20252.0,Right Center Forward,150,Hellas Verona,226,"['04df577b-e223-480f-bf83-54f3aaeb8dc6', '0e9173f3-8d21-486e-8d14-a917266b4b32', 'd1a96bd3-c0a9-43c5-a260-d7357115b827']",42,,Right Foot,"[111.3, 42.1]",True,"[{'location': [118.9, 42.1], 'player': {'id': 34881, 'name': 'Daniele Padelli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [117.7, 45.1], 'player': {'id': 16202, 'name': 'Nikola Maksimović'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.7, 51.7], 'player': {'id': 7476, 'name': 'Emiliano Moretti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.9, 50.7], 'player': {'id': 7465, 'name': 'Daniele Baselli'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [113.7, 44.4], 'player': {'id': 40351, 'name': 'Alessandro Gazzi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.0, 57.2], 'player': {'id': 6965, 'name': 'Bruno da Silva Peres'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [111.5, 42.0], 'player': {'id': 4709, 'name': 'Pontus Jansson'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [109.8, 35.2], 'player': {'id': 3660, 'name': 'Davide Zappacosta'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [111.1, 62.9], 'player': {'id': 26442, 'name': 'Boško Janković'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [105.4, 35.3], 'player': {'id': 11339, 'name': 'Paweł Wszołek'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [116.9, 45.7], 'player': {'id': 6686, 'name': 'Giampaolo Pazzini'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",52e7b067-d78a-4cd4-9eb3-58d9bf6f5012,,Blocked,0.090654925,Half Volley,Open Play,,,,Hellas Verona,226,00:29:42.040,Shot,True
,,,,,,,,,,,,,,1.059406,,,,,,,,,,,,cdb77240-0a9c-4e5c-bd7c-ff57787de95f,2562,,"[115.4, 33.6]",3879715,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luca Toni,20252.0,Right Center Forward,153,Hellas Verona,226,['868c8692-4fd1-4c40-8f7b-76044392da18'],59,,Other,"[120.0, 34.7, 4.8]",,"[{'location': [113.1, 39.6], 'player': {'id': 4709, 'name': 'Pontus Jansson'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [115.5, 34.7], 'player': {'id': 16202, 'name': 'Nikola Maksimović'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.8, 32.5], 'player': {'id': 3660, 'name': 'Davide Zappacosta'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [103.2, 68.2], 'player': {'id': 6965, 'name': 'Bruno da Silva Peres'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [101.4, 62.9], 'player': {'id': 40351, 'name': 'Alessandro Gazzi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.3, 59.4], 'player': {'id': 7465, 'name': 'Daniele Baselli'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [105.7, 51.3], 'player': {'id': 7476, 'name': 'Emiliano Moretti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.5, 35.7], 'player': {'id': 34881, 'name': 'Daniele Padelli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.1, 31.5], 'player': {'id': 11339, 'name': 'Paweł Wszołek'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [102.8, 52.3], 'player': {'id': 6686, 'name': 'Giampaolo Pazzini'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [100.8, 66.9], 'player': {'id': 26442, 'name': 'Boško Janković'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",e6621c96-d508-4da7-ac1d-b6bd21043519,,Off T,0.10173034,Normal,Open Play,,,,Hellas Verona,226,00:30:59.312,Shot,
