50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.201186,,,,,,,,,,,,,fb4a0b6e-d296-4bf6-b4c2-14e7de39390e,1796,,,"[111.8, 33.2]",3879816,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Stephan El Shaarawy,6979.0,Left Wing,86,AS Roma,229,['095bba6d-51f8-442f-b088-744e57322e97'],26,,Right Foot,"[119.1, 36.7, 2.0]",,"[{'location': [118.0, 38.2], 'player': {'id': 7174, 'name': 'Antonio Mirante'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.1, 49.8], 'player': {'id': 7169, 'name': 'Adam Masina'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.6, 41.5], 'player': {'id': 8849, 'name': 'Domenico Maietta'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.2, 38.2], 'player': {'id': 7142, 'name': 'Luca Rossettini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.9, 34.0], 'player': {'id': 7164, 'name': 'Ibrahima Mbaye'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.1, 24.2], 'player': {'id': 40119, 'name': 'Juan Camilo Zúñiga Mosquera'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [99.6, 41.8], 'player': {'id': 3531, 'name': 'Mohamed Salah'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [108.1, 41.9], 'player': {'id': 7456, 'name': 'Diego Perotti'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.1, 20.2], 'player': {'id': 6849, 'name': 'Lucas Digne'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",3e8d150a-f429-41e9-a50b-ed03fe007696,True,Saved,,0.104628935,Half Volley,Open Play,,,,AS Roma,229,00:41:26.543,Shot,
,,,,,,,,,,,,,,,,0.134895,,,,,,,,,,,,,69fdb203-0a74-473a-a2ab-b1bfeece757b,1960,,,"[96.8, 34.6]",3879816,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luca Rizzo,11729.0,Left Midfield,94,Bologna,240,"['f212a418-902b-4b2b-8523-3383c7229238', 'fed86254-facd-4007-a8aa-4ed535248b99']",9,,Right Foot,"[100.0, 35.8]",,"[{'location': [101.3, 47.7], 'player': {'id': 6849, 'name': 'Lucas Digne'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.3, 34.2], 'player': {'id': 7048, 'name': 'Konstantinos Manolas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.3, 36.0], 'player': {'id': 3167, 'name': 'Antonio Rüdiger'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.7, 33.8], 'player': {'id': 6964, 'name': 'Alessandro Florenzi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.2, 32.0], 'player': {'id': 6947, 'name': 'Miralem Pjanić'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [95.2, 38.1], 'player': {'id': 7051, 'name': 'Daniele De Rossi'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [116.4, 38.9], 'player': {'id': 5669, 'name': 'Wojciech Szczęsny'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.9, 32.6], 'player': {'id': 6948, 'name': 'Sergio Floccari'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [96.1, 14.8], 'player': {'id': 18027, 'name': 'Matteo Brighi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [98.3, 53.3], 'player': {'id': 40119, 'name': 'Juan Camilo Zúñiga Mosquera'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",ad66b908-2589-46ad-9e5e-ee1f3bb3b276,,Blocked,,0.042569723,Normal,Open Play,,,,Bologna,240,00:45:09.370,Shot,
,,,,,,,,,,,,,,,,0.975903,,,,,,,,,,,,,5d353aea-a30b-4281-b0c9-ed59b547e5e3,2062,,,"[99.6, 49.6]",3879816,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mohamed Salah,3531.0,Right Wing,98,AS Roma,229,"['45391be7-5fe3-4393-8ef2-24f2354776e5', '7efd2feb-099e-4300-81ea-aed49beceed9']",19,,Left Foot,"[120.0, 36.1, 1.3]",,"[{'location': [104.1, 27.0], 'player': {'id': 40119, 'name': 'Juan Camilo Zúñiga Mosquera'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [117.8, 41.8], 'player': {'id': 7174, 'name': 'Antonio Mirante'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.1, 57.6], 'player': {'id': 11729, 'name': 'Luca Rizzo'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [108.1, 55.4], 'player': {'id': 7169, 'name': 'Adam Masina'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.7, 47.3], 'player': {'id': 8849, 'name': 'Domenico Maietta'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.7, 33.2], 'player': {'id': 7142, 'name': 'Luca Rossettini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.1, 39.6], 'player': {'id': 8284, 'name': 'Amadou Diawara'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [109.1, 39.0], 'player': {'id': 7164, 'name': 'Ibrahima Mbaye'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.1, 47.8], 'player': {'id': 7175, 'name': 'Erick Antonio Pulgar Farfán'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [100.9, 51.0], 'player': {'id': 18027, 'name': 'Matteo Brighi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [102.7, 35.5], 'player': {'id': 7456, 'name': 'Diego Perotti'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [89.9, 61.3], 'player': {'id': 6947, 'name': 'Miralem Pjanić'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [105.2, 59.9], 'player': {'id': 6964, 'name': 'Alessandro Florenzi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [110.9, 44.3], 'player': {'id': 6979, 'name': 'Stephan El Shaarawy'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [108.2, 30.9], 'player': {'id': 15780, 'name': 'Francesco Totti'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",8df22aab-966a-4684-8eb6-02590d41db5f,,Post,,0.03758148,Normal,Open Play,,,,AS Roma,229,00:00:19.476,Shot,True
,,,,,,,,,,,,,,,,0.190779,,,,,,,,,,,,,966c2676-785e-4a67-824c-323e0bf360f2,2146,,,"[94.5, 48.2]",3879816,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Miralem Pjanić,6947.0,Right Defensive Midfield,99,AS Roma,229,"['0d04c93d-bbbb-4c32-ac81-7a03f6a4e2cb', 'ca08c55c-0991-490b-bc16-21d482cb7834']",28,,Right Foot,"[100.1, 47.1]",True,"[{'location': [106.0, 15.0], 'player': {'id': 40119, 'name': 'Juan Camilo Zúñiga Mosquera'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [100.5, 34.1], 'player': {'id': 7175, 'name': 'Erick Antonio Pulgar Farfán'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.9, 35.6], 'player': {'id': 7142, 'name': 'Luca Rossettini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.7, 41.1], 'player': {'id': 7174, 'name': 'Antonio Mirante'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.7, 48.2], 'player': {'id': 11729, 'name': 'Luca Rizzo'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [103.8, 45.8], 'player': {'id': 7169, 'name': 'Adam Masina'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.6, 42.9], 'player': {'id': 8849, 'name': 'Domenico Maietta'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.379745, 46.987118], 'player': {'id': 18027, 'name': 'Matteo Brighi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [102.5, 18.8], 'player': {'id': 8284, 'name': 'Amadou Diawara'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [104.4, 28.9], 'player': {'id': 7164, 'name': 'Ibrahima Mbaye'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.2, 21.2], 'player': {'id': 7456, 'name': 'Diego Perotti'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [104.1, 13.2], 'player': {'id': 15780, 'name': 'Francesco Totti'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [97.1, 36.7], 'player': {'id': 6979, 'name': 'Stephan El Shaarawy'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [104.2, 51.0], 'player': {'id': 6964, 'name': 'Alessandro Florenzi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [104.0, 46.9], 'player': {'id': 3531, 'name': 'Mohamed Salah'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",9c7e35b2-eb31-4b50-a2fc-1f2940b5e715,,Blocked,,0.025289375,Normal,Open Play,,,,AS Roma,229,00:01:28.399,Shot,
,,,,,,,,,,,,,,,,0.535915,,,,,,,,,,,,,ec6a063e-bd5e-48b5-a22f-8ea9ba8a23de,2257,,,"[108.0, 24.6]",3879816,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Floccari,6948.0,Center Forward,105,Bologna,240,"['382a62aa-3e7b-4d2c-8cb6-15316d12b9ab', '44ee1dc1-cff9-498e-8033-9f4e45f4d36f']",7,,Left Foot,"[119.1, 36.5, 0.9]",,"[{'location': [118.2, 38.0], 'player': {'id': 5669, 'name': 'Wojciech Szczęsny'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.8, 35.9], 'player': {'id': 7051, 'name': 'Daniele De Rossi'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [106.2, 42.5], 'player': {'id': 6849, 'name': 'Lucas Digne'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.9, 33.7], 'player': {'id': 3167, 'name': 'Antonio Rüdiger'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.6, 27.4], 'player': {'id': 7048, 'name': 'Konstantinos Manolas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.9, 24.1], 'player': {'id': 6964, 'name': 'Alessandro Florenzi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.8, 40.1], 'player': {'id': 40119, 'name': 'Juan Camilo Zúñiga Mosquera'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [101.0, 28.5], 'player': {'id': 11729, 'name': 'Luca Rizzo'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [104.0, 24.3], 'player': {'id': 18027, 'name': 'Matteo Brighi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",9ecbf909-b157-4b3d-a084-b150e7aab63a,,Saved,,0.056102592,Normal,Open Play,,,,Bologna,240,00:04:07.138,Shot,True
,,,,,,,,,,,,,,,,0.72938,,,,,,,,,,,,,454d815d-dea3-44f4-9a0d-7ee288dd7075,2296,,,"[104.0, 44.7]",3879816,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Salah,3531.0,Right Wing,106,AS Roma,229,['e1de9a47-32a5-428b-8df8-84a234a5543b'],41,,Left Foot,"[120.0, 37.8, 0.3]",,"[{'location': [97.3, 44.3], 'player': {'id': 8849, 'name': 'Domenico Maietta'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.0, 44.3], 'player': {'id': 7142, 'name': 'Luca Rossettini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [94.5, 44.1], 'player': {'id': 7175, 'name': 'Erick Antonio Pulgar Farfán'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [95.6, 31.4], 'player': {'id': 7164, 'name': 'Ibrahima Mbaye'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.1, 43.5], 'player': {'id': 7174, 'name': 'Antonio Mirante'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",ef7d25b4-5ecc-4733-b1f5-db31d10f74e6,True,Goal,,0.42668647,Normal,Open Play,,,,AS Roma,229,00:04:41.205,Shot,
,,,,,,,,,,,,,,,,0.848414,,,,,,,,,,,,,443fbcba-dc35-4270-b992-856ad25b229a,2841,,,"[94.6, 56.7]",3879816,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francesco Totti,15780.0,Center Forward,140,AS Roma,229,['2e3621b9-fa00-4a5e-81a9-ddd480dc0260'],32,,Right Foot,"[117.2, 41.9, 2.1]",,"[{'location': [98.9, 29.0], 'player': {'id': 8873, 'name': 'Marios Oikonomou'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.5, 44.7], 'player': {'id': 7142, 'name': 'Luca Rossettini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.2, 50.9], 'player': {'id': 8849, 'name': 'Domenico Maietta'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.4, 55.7], 'player': {'id': 7164, 'name': 'Ibrahima Mbaye'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [91.9, 50.8], 'player': {'id': 8284, 'name': 'Amadou Diawara'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [87.1, 62.1], 'player': {'id': 18027, 'name': 'Matteo Brighi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [117.1, 41.8], 'player': {'id': 7174, 'name': 'Antonio Mirante'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.1, 57.9], 'player': {'id': 11729, 'name': 'Luca Rizzo'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [100.8, 55.7], 'player': {'id': 6964, 'name': 'Alessandro Florenzi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [100.5, 47.4], 'player': {'id': 3531, 'name': 'Mohamed Salah'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",,,Saved,,0.015915642,Normal,Open Play,,,,AS Roma,229,00:18:32.596,Shot,
,,,,,,,,,,,,,,,,0.295617,,,,,,,,,,,,,2e0a954c-dd51-4bf4-b780-6d765f262ffd,3062,,,"[91.6, 28.0]",3879816,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Floccari,6948.0,Center Forward,151,Bologna,240,"['597d253c-6b2b-4327-8dff-aa15116822c6', '7a4df7cf-7fc5-49f1-a865-0c2907c86c9a']",21,,Right Foot,"[99.7, 31.4]",,"[{'location': [101.8, 35.3], 'player': {'id': 6964, 'name': 'Alessandro Florenzi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.6, 43.0], 'player': {'id': 7048, 'name': 'Konstantinos Manolas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.2, 49.3], 'player': {'id': 6849, 'name': 'Lucas Digne'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.4, 45.3], 'player': {'id': 3167, 'name': 'Antonio Rüdiger'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.0, 41.9], 'player': {'id': 7142, 'name': 'Luca Rossettini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [101.4, 45.7], 'player': {'id': 7175, 'name': 'Erick Antonio Pulgar Farfán'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [95.1, 52.8], 'player': {'id': 8873, 'name': 'Marios Oikonomou'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [102.7, 37.5], 'player': {'id': 7456, 'name': 'Diego Perotti'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [96.9, 37.5], 'player': {'id': 15780, 'name': 'Francesco Totti'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [100.9, 26.3], 'player': {'id': 3531, 'name': 'Mohamed Salah'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [118.7, 38.8], 'player': {'id': 5669, 'name': 'Wojciech Szczęsny'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.7, 34.8], 'player': {'id': 8284, 'name': 'Amadou Diawara'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [99.9, 33.7], 'player': {'id': 7164, 'name': 'Ibrahima Mbaye'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [100.0, 32.5], 'player': {'id': 6979, 'name': 'Stephan El Shaarawy'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [100.1, 31.7], 'player': {'id': 7051, 'name': 'Daniele De Rossi'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [100.4, 30.6], 'player': {'id': 6947, 'name': 'Miralem Pjanić'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.0, 24.1], 'player': {'id': 11729, 'name': 'Luca Rizzo'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [91.6, 25.4], 'player': {'id': 40119, 'name': 'Juan Camilo Zúñiga Mosquera'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",,,Blocked,,0.03067627,Normal,Free Kick,,,,Bologna,240,00:24:21.726,Shot,
,,,,,,,,,,,,,,,,0.261913,,,,,,,,,,,,,2fa82c31-3249-4add-ba59-0fc373e110a6,3123,,,"[109.8, 42.9]",3879816,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Edin Džeko,6973.0,Center Forward,153,AS Roma,229,"['a2ed4f2e-513e-4035-8a43-3795f8b29a2f', 'c5d21217-d2b9-4d86-959c-d2a68cb7aa33']",55,True,Head,"[116.6, 40.1]",,"[{'location': [113.9, 32.9], 'player': {'id': 11729, 'name': 'Luca Rizzo'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [110.3, 37.1], 'player': {'id': 18027, 'name': 'Matteo Brighi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [110.9, 34.0], 'player': {'id': 6948, 'name': 'Sergio Floccari'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [109.8, 31.4], 'player': {'id': 7175, 'name': 'Erick Antonio Pulgar Farfán'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [110.4, 41.2], 'player': {'id': 8849, 'name': 'Domenico Maietta'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.0, 39.1], 'player': {'id': 7164, 'name': 'Ibrahima Mbaye'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.1, 41.0], 'player': {'id': 8873, 'name': 'Marios Oikonomou'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.0, 36.5], 'player': {'id': 8284, 'name': 'Amadou Diawara'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [119.2, 40.8], 'player': {'id': 7174, 'name': 'Antonio Mirante'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.0, 42.3], 'player': {'id': 7142, 'name': 'Luca Rossettini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.7, 32.2], 'player': {'id': 7051, 'name': 'Daniele De Rossi'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [111.9, 40.4], 'player': {'id': 3167, 'name': 'Antonio Rüdiger'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [109.5, 29.8], 'player': {'id': 15780, 'name': 'Francesco Totti'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [110.1, 36.0], 'player': {'id': 6849, 'name': 'Lucas Digne'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [110.7, 1.5], 'player': {'id': 7456, 'name': 'Diego Perotti'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [110.0, 40.1], 'player': {'id': 7048, 'name': 'Konstantinos Manolas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [106.5, 53.7], 'player': {'id': 3531, 'name': 'Mohamed Salah'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",ff3ca3e3-1d6d-45a2-acd6-a16be990cb2e,,Wayward,,0.05209998,Normal,Open Play,,,,AS Roma,229,00:25:55.906,Shot,True
,,,,,,,,,,,,,,,,0.893554,,,,,,,,,,,,,57b0147a-5381-494f-ac5e-d45b91dd68e4,3417,,,"[97.4, 44.7]",3879816,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Erick Antonio Pulgar Farfán,7175.0,Center Defensive Midfield,165,Bologna,240,['a18c9684-4f55-409c-99ab-0f4c88334e33'],47,,Right Foot,"[120.0, 41.5, 4.2]",,"[{'location': [100.6, 53.7], 'player': {'id': 40119, 'name': 'Juan Camilo Zúñiga Mosquera'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [100.9, 38.6], 'player': {'id': 11729, 'name': 'Luca Rizzo'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [104.1, 34.7], 'player': {'id': 18027, 'name': 'Matteo Brighi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [104.7, 24.7], 'player': {'id': 6948, 'name': 'Sergio Floccari'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [92.2, 40.8], 'player': {'id': 6947, 'name': 'Miralem Pjanić'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [99.4, 40.6], 'player': {'id': 7051, 'name': 'Daniele De Rossi'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.7, 43.8], 'player': {'id': 3167, 'name': 'Antonio Rüdiger'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.7, 50.3], 'player': {'id': 6849, 'name': 'Lucas Digne'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.9, 37.7], 'player': {'id': 6964, 'name': 'Alessandro Florenzi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.0, 35.9], 'player': {'id': 7048, 'name': 'Konstantinos Manolas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.6, 41.1], 'player': {'id': 5669, 'name': 'Wojciech Szczęsny'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",34031cf9-be8d-4408-8b8b-d92116937ec3,,Off T,,0.05326315,Normal,Open Play,,,,Bologna,240,00:31:47.077,Shot,
,,,,,,,,,,,,,,,,0.788046,,,,,,,,,,,,,b3c1ff14-6d95-4402-a6ae-a355c7867190,3584,,,"[93.7, 46.9]",3879816,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Salah,3531.0,Right Wing,176,AS Roma,229,['d1820f71-8e67-405b-bfc5-b85881a8e255'],12,,Left Foot,"[120.0, 45.4, 0.5]",,"[{'location': [100.4, 53.7], 'player': {'id': 7164, 'name': 'Ibrahima Mbaye'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.9, 45.6], 'player': {'id': 7142, 'name': 'Luca Rossettini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.1, 58.3], 'player': {'id': 18027, 'name': 'Matteo Brighi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.2, 44.6], 'player': {'id': 8873, 'name': 'Marios Oikonomou'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.4, 42.6], 'player': {'id': 6358, 'name': 'Emil Krafth'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.3, 41.4], 'player': {'id': 7174, 'name': 'Antonio Mirante'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.3, 48.7], 'player': {'id': 6973, 'name': 'Edin Džeko'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [92.3, 68.7], 'player': {'id': 15780, 'name': 'Francesco Totti'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",d8eafc49-4563-48a5-b777-a5c652033112,,Off T,,0.02878106,Normal,Open Play,,,,AS Roma,229,00:37:12.117,Shot,
