50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,3.162684,,,,,,,,,,,,,,e0b9603b-71ec-47e1-8823-9c44c140e85f,3014,,"[112.9, 42.7]",3878557,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Duván Esteban Zapata Banguera,7017.0,Right Center Forward,167,Udinese,230,"['49dc3570-6213-4f94-9e44-b88b75324ee7', '5373219c-b4ef-4b33-815a-1daeb83cedca']",18,True,Head,"[120.0, 30.6, 2.7]",,"[{'location': [105.5, 34.7], 'player': {'id': 19846, 'name': 'Antonio Di Natale'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [110.1, 34.5], 'player': {'id': 8272, 'name': 'Cyril Théréau'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [108.7, 32.5], 'player': {'id': 8102, 'name': 'Edoardo Goldaniga'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.2, 35.6], 'player': {'id': 5584, 'name': 'Giancarlo González Castro'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [112.0, 42.9], 'player': {'id': 8552, 'name': 'Robin Quaison'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [112.9, 42.1], 'player': {'id': 23329, 'name': 'Abdelhamid El Kaoutari'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.9, 49.2], 'player': {'id': 10032, 'name': 'Achraf Lazaar'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [118.4, 40.3], 'player': {'id': 7055, 'name': 'Stefano Sorrentino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",0357e274-938a-4a62-8a09-3837566b5133,,Off T,0.11445754,Normal,Open Play,,,,Udinese,230,00:30:18.728,Shot,True
,,,,,,,,,,,,,,,,,,,2.141615,,,,,,,,,,,,,,79351bfc-340d-4425-84dc-64fafcb6f905,3118,,"[104.9, 57.3]",3878557,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Duván Esteban Zapata Banguera,7017.0,Right Center Forward,172,Udinese,230,"['48df793b-2c83-4ea2-9670-4b8b2b0f959c', '5c4ee35f-0e72-412b-90b5-7435046c2695']",52,,Right Foot,"[120.0, 27.7, 0.1]",,"[{'location': [110.1, 54.1], 'player': {'id': 23329, 'name': 'Abdelhamid El Kaoutari'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.6, 53.7], 'player': {'id': 5584, 'name': 'Giancarlo González Castro'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [103.9, 54.6], 'player': {'id': 10032, 'name': 'Achraf Lazaar'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [108.4, 43.9], 'player': {'id': 8102, 'name': 'Edoardo Goldaniga'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.0, 61.4], 'player': {'id': 30735, 'name': 'Mato Jajalo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.8, 48.3], 'player': {'id': 5605, 'name': 'Oscar Hiljemark'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.9, 35.5], 'player': {'id': 8552, 'name': 'Robin Quaison'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [108.0, 45.3], 'player': {'id': 25116, 'name': 'Edenílson Andrade dos Santos'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [111.5, 50.7], 'player': {'id': 19846, 'name': 'Antonio Di Natale'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [107.9, 34.6], 'player': {'id': 8272, 'name': 'Cyril Théréau'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [92.1, 65.2], 'player': {'id': 33529, 'name': 'Panagiotis Giorgios Kone'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [116.9, 43.3], 'player': {'id': 7055, 'name': 'Stefano Sorrentino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",f600c9a4-b516-468a-a8f7-afb3667249b9,,Off T,0.03170493,Normal,Open Play,,,,Udinese,230,00:33:52.663,Shot,True
,,,,,,,,,,,,,,,,,,,0.811189,,,,,,,,,,,,,,cae7a1b2-77ce-4f75-89c9-f5b92f6e2ce5,3157,,"[104.7, 52.5]",3878557,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonio Di Natale,19846.0,Left Center Forward,176,Udinese,230,"['06770d15-8d78-4363-bdd3-cd72db16e5e6', '1ba36c26-faad-48c0-aec3-7ae4c7ca4926']",10,,Right Foot,"[116.4, 43.7, 0.9]",True,"[{'location': [84.4, 63.7], 'player': {'id': 10032, 'name': 'Achraf Lazaar'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [96.9, 34.8], 'player': {'id': 8102, 'name': 'Edoardo Goldaniga'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.7, 42.9], 'player': {'id': 7055, 'name': 'Stefano Sorrentino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.7, 51.4], 'player': {'id': 5584, 'name': 'Giancarlo González Castro'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [98.6, 52.0], 'player': {'id': 23329, 'name': 'Abdelhamid El Kaoutari'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [94.9, 51.5], 'player': {'id': 7017, 'name': 'Duván Esteban Zapata Banguera'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",6855b2a6-4756-4a87-abba-732c95c13deb,,Saved,0.05024002,Volley,Open Play,,,,Udinese,230,00:35:10.545,Shot,True
,,,,,,,,,,,,,,,,,,,0.109349,,,,,,,,,,,,,,a5b8b090-838e-4b3a-8c51-ba561b22cea3,3203,,"[109.4, 33.9]",3878557,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Duván Esteban Zapata Banguera,7017.0,Right Center Forward,183,Udinese,230,"['030cb37e-da26-433b-997c-fd4ac4105938', '76f1ce0c-6b82-4355-9435-ebece359a9dd']",53,,Head,"[110.2, 34.6]",,"[{'location': [109.0, 29.4], 'player': {'id': 8102, 'name': 'Edoardo Goldaniga'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.2, 32.7], 'player': {'id': 5605, 'name': 'Oscar Hiljemark'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [96.0, 46.8], 'player': {'id': 30735, 'name': 'Mato Jajalo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [117.5, 38.8], 'player': {'id': 7055, 'name': 'Stefano Sorrentino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.7, 43.3], 'player': {'id': 23329, 'name': 'Abdelhamid El Kaoutari'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.4, 50.6], 'player': {'id': 10032, 'name': 'Achraf Lazaar'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [110.3, 34.8], 'player': {'id': 5584, 'name': 'Giancarlo González Castro'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [90.2, 47.2], 'player': {'id': 33529, 'name': 'Panagiotis Giorgios Kone'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [105.6, 29.6], 'player': {'id': 27044, 'name': 'Marco Antônio De Mattos Filho'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [109.3, 46.3], 'player': {'id': 8272, 'name': 'Cyril Théréau'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [110.0, 41.6], 'player': {'id': 19846, 'name': 'Antonio Di Natale'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",b209925e-50b1-4eef-9ff5-5b8a5b4ba6ea,,Blocked,0.040579893,Normal,Open Play,,,,Udinese,230,00:36:53.735,Shot,
,,,,,,,,,,,,,,,,,,,0.676388,,,,,,,,,,,,,,e2a4cec4-940e-4a61-b093-ac4811f34eae,3324,,"[114.2, 38.0]",3878557,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Cyril Théréau,8272.0,Center Attacking Midfield,189,Udinese,230,"['bf497f59-9a96-4579-b042-3c7c0e75ab6d', 'e57dfaf9-6889-4d84-b723-0040aed31aa0']",56,True,Head,"[120.0, 35.2, 1.3]",,"[{'location': [106.1, 36.1], 'player': {'id': 19846, 'name': 'Antonio Di Natale'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [104.3, 10.8], 'player': {'id': 8191, 'name': 'Ali Adnan Kadhim Al Tameemi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [110.4, 50.7], 'player': {'id': 25116, 'name': 'Edenílson Andrade dos Santos'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [112.7, 41.8], 'player': {'id': 33529, 'name': 'Panagiotis Giorgios Kone'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [113.7, 33.9], 'player': {'id': 7017, 'name': 'Duván Esteban Zapata Banguera'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [102.2, 32.8], 'player': {'id': 30735, 'name': 'Mato Jajalo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.0, 28.6], 'player': {'id': 5605, 'name': 'Oscar Hiljemark'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [108.7, 16.7], 'player': {'id': 8102, 'name': 'Edoardo Goldaniga'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.6, 33.2], 'player': {'id': 30928, 'name': 'Roberto Vitiello'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [118.6, 39.3], 'player': {'id': 7055, 'name': 'Stefano Sorrentino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.9, 36.3], 'player': {'id': 5584, 'name': 'Giancarlo González Castro'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [114.8, 36.3], 'player': {'id': 23329, 'name': 'Abdelhamid El Kaoutari'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.7, 37.3], 'player': {'id': 10032, 'name': 'Achraf Lazaar'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}]",0506537f-d9e6-40cc-aa79-570e67a3793d,,Off T,0.21004257,Normal,Open Play,,,,Udinese,230,00:40:56.497,Shot,True
,,,,,,,,,,,,,,,,,,,0.416956,,,,,,,,,,,,,,557c3870-3cbe-4908-9c77-6fcff64c8419,3412,,"[114.0, 40.8]",3878557,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Duván Esteban Zapata Banguera,7017.0,Right Center Forward,192,Udinese,230,"['93ecf383-c1b1-492c-b7e2-ac562d601842', '9c68b078-9728-4b9b-81f6-84a250c375e6']",56,True,Head,"[118.8, 39.5, 1.4]",,"[{'location': [116.6, 18.3], 'player': {'id': 8191, 'name': 'Ali Adnan Kadhim Al Tameemi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [107.4, 39.2], 'player': {'id': 8272, 'name': 'Cyril Théréau'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [119.3, 40.9], 'player': {'id': 7055, 'name': 'Stefano Sorrentino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.2, 40.9], 'player': {'id': 5584, 'name': 'Giancarlo González Castro'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [114.5, 41.5], 'player': {'id': 23329, 'name': 'Abdelhamid El Kaoutari'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.3, 47.7], 'player': {'id': 10032, 'name': 'Achraf Lazaar'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [110.8, 43.9], 'player': {'id': 30735, 'name': 'Mato Jajalo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [115.5, 34.4], 'player': {'id': 8102, 'name': 'Edoardo Goldaniga'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.0, 20.3], 'player': {'id': 30928, 'name': 'Roberto Vitiello'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [109.8, 34.2], 'player': {'id': 5605, 'name': 'Oscar Hiljemark'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [91.9, 60.0], 'player': {'id': 25116, 'name': 'Edenílson Andrade dos Santos'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [116.7, 34.1], 'player': {'id': 27044, 'name': 'Marco Antônio De Mattos Filho'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [113.3, 43.0], 'player': {'id': 19846, 'name': 'Antonio Di Natale'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",92c17f6d-6c04-4ff5-8b0c-18eff838c64a,,Saved,0.16305262,Normal,Open Play,,,,Udinese,230,00:42:56.686,Shot,True
,,,,,,,,,,,,,,,,,,,2.246172,,,,,,,,,,,,,,215f7951-98aa-4d62-9622-1522502f0f5c,3486,,"[106.4, 30.8]",3878557,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Duván Esteban Zapata Banguera,7017.0,Right Center Forward,199,Udinese,230,"['79a23064-aff8-4074-8180-d5c7739d8774', '87e34abb-5734-4da6-90a2-7bb8b3161dd4']",10,True,Head,"[120.0, 34.6, 0.9]",,"[{'location': [106.5, 31.7], 'player': {'id': 6719, 'name': 'Franco Damián Vázquez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [104.8, 50.9], 'player': {'id': 8272, 'name': 'Cyril Théréau'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [106.4, 40.7], 'player': {'id': 19846, 'name': 'Antonio Di Natale'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [102.7, 35.9], 'player': {'id': 27044, 'name': 'Marco Antônio De Mattos Filho'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [88.8, 65.6], 'player': {'id': 25116, 'name': 'Edenílson Andrade dos Santos'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [89.0, 35.1], 'player': {'id': 5204, 'name': 'Bruno Miguel Borges Fernandes'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [94.0, 7.1], 'player': {'id': 8191, 'name': 'Ali Adnan Kadhim Al Tameemi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [96.1, 36.6], 'player': {'id': 5605, 'name': 'Oscar Hiljemark'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [92.3, 47.2], 'player': {'id': 30735, 'name': 'Mato Jajalo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [115.0, 38.9], 'player': {'id': 7055, 'name': 'Stefano Sorrentino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.2, 40.4], 'player': {'id': 5584, 'name': 'Giancarlo González Castro'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [103.8, 49.6], 'player': {'id': 23329, 'name': 'Abdelhamid El Kaoutari'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.1, 58.4], 'player': {'id': 10032, 'name': 'Achraf Lazaar'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [106.0, 31.4], 'player': {'id': 8102, 'name': 'Edoardo Goldaniga'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",e4bc8678-3de3-4429-9d3c-abc6d2ae94c2,,Off T,0.041691225,Normal,Open Play,,,,Udinese,230,00:45:10.739,Shot,True
,,,,,,,,,,,,,,,,,,,0.018549,,,,,,,,,,,,,,715a91e6-6b3b-4b3e-a97d-89ea7c78311d,3557,,"[109.3, 41.3]",3878557,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Duván Esteban Zapata Banguera,7017.0,Right Center Forward,202,Udinese,230,"['55bba9ac-5a94-4167-b90d-97cb77681419', 'ed94fbb7-cddd-4b47-b42b-1351c4eb647a', 'f0b63de3-3447-4add-852d-54c2fd78b7d8']",52,True,Head,"[110.1, 40.8]",,"[{'location': [109.7, 27.5], 'player': {'id': 8191, 'name': 'Ali Adnan Kadhim Al Tameemi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [111.7, 43.6], 'player': {'id': 19846, 'name': 'Antonio Di Natale'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [107.6, 34.2], 'player': {'id': 27044, 'name': 'Marco Antônio De Mattos Filho'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [106.6, 38.2], 'player': {'id': 8272, 'name': 'Cyril Théréau'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [102.2, 44.8], 'player': {'id': 5605, 'name': 'Oscar Hiljemark'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [95.4, 41.5], 'player': {'id': 30735, 'name': 'Mato Jajalo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [109.5, 35.3], 'player': {'id': 30928, 'name': 'Roberto Vitiello'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [118.4, 40.7], 'player': {'id': 7055, 'name': 'Stefano Sorrentino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.1, 63.3], 'player': {'id': 10032, 'name': 'Achraf Lazaar'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [110.5, 44.2], 'player': {'id': 23329, 'name': 'Abdelhamid El Kaoutari'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.0, 39.8], 'player': {'id': 8102, 'name': 'Edoardo Goldaniga'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.2, 40.7], 'player': {'id': 5584, 'name': 'Giancarlo González Castro'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [88.5, 47.0], 'player': {'id': 33529, 'name': 'Panagiotis Giorgios Kone'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [99.9, 68.0], 'player': {'id': 25116, 'name': 'Edenílson Andrade dos Santos'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",e2e10c20-0061-4a89-bafc-64cc1d522c05,,Blocked,0.05805641,Normal,Open Play,,,,Udinese,230,00:46:52.775,Shot,True
,,,,,,,,,,,,,,,,,,,1.082273,,,,,,,,,,,,,,73c269b1-d6f0-41e0-ab4b-9008f10280ad,3579,,"[93.1, 53.8]",3878557,92,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Panagiotis Giorgios Kone,33529.0,Right Center Midfield,205,Udinese,230,"['188b67e9-4b56-43df-989c-0522028e50cc', '5a89f899-2172-4770-a709-afa374b949bf']",47,,Right Foot,"[120.0, 42.7, 6.0]",,"[{'location': [93.1, 48.6], 'player': {'id': 30735, 'name': 'Mato Jajalo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [90.1, 33.0], 'player': {'id': 5605, 'name': 'Oscar Hiljemark'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [98.8, 25.9], 'player': {'id': 30928, 'name': 'Roberto Vitiello'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [101.5, 36.4], 'player': {'id': 8102, 'name': 'Edoardo Goldaniga'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.3, 42.0], 'player': {'id': 5584, 'name': 'Giancarlo González Castro'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [101.4, 47.6], 'player': {'id': 23329, 'name': 'Abdelhamid El Kaoutari'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [95.5, 54.8], 'player': {'id': 10032, 'name': 'Achraf Lazaar'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [115.8, 41.1], 'player': {'id': 7055, 'name': 'Stefano Sorrentino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.2, 8.0], 'player': {'id': 8191, 'name': 'Ali Adnan Kadhim Al Tameemi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [97.5, 33.7], 'player': {'id': 8272, 'name': 'Cyril Théréau'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [100.7, 40.7], 'player': {'id': 19846, 'name': 'Antonio Di Natale'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [102.9, 37.8], 'player': {'id': 7017, 'name': 'Duván Esteban Zapata Banguera'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [92.1, 63.9], 'player': {'id': 25116, 'name': 'Edenílson Andrade dos Santos'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",2dae9ffa-2f4c-4e1a-978d-0f6401354613,,Off T,0.026262024,Normal,Open Play,,,,Udinese,230,00:47:47.735,Shot,True
,,,,,,,,,,,,,,,,,,,2.051289,,,,,,,,,,,,,,05ba4fae-1505-4dd1-9607-5cba918c4495,3621,,"[106.5, 43.1]",3878557,94,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Danilo Larangeira,7799.0,Right Center Back,208,Udinese,230,"['5a1b9b95-85ee-4ef1-b9b7-f59812f63998', '63f665d4-ed52-4d02-bc52-ef1c7550307a']",2,,Head,"[120.0, 34.1, 0.6]",,"[{'location': [113.9, 38.2], 'player': {'id': 30928, 'name': 'Roberto Vitiello'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [113.9, 30.6], 'player': {'id': 8102, 'name': 'Edoardo Goldaniga'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.3, 40.0], 'player': {'id': 30512, 'name': 'Aleksandar Trajkovski'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [114.0, 45.2], 'player': {'id': 5584, 'name': 'Giancarlo González Castro'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [118.6, 36.6], 'player': {'id': 6719, 'name': 'Franco Damián Vázquez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [111.7, 41.0], 'player': {'id': 23329, 'name': 'Abdelhamid El Kaoutari'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.6, 38.4], 'player': {'id': 30735, 'name': 'Mato Jajalo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.1, 42.9], 'player': {'id': 10032, 'name': 'Achraf Lazaar'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [119.1, 39.6], 'player': {'id': 7055, 'name': 'Stefano Sorrentino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.2, 38.6], 'player': {'id': 7017, 'name': 'Duván Esteban Zapata Banguera'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [117.1, 1.4], 'player': {'id': 27044, 'name': 'Marco Antônio De Mattos Filho'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [114.5, 29.2], 'player': {'id': 8191, 'name': 'Ali Adnan Kadhim Al Tameemi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [89.2, 48.3], 'player': {'id': 25116, 'name': 'Edenílson Andrade dos Santos'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [111.8, 32.9], 'player': {'id': 33529, 'name': 'Panagiotis Giorgios Kone'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [104.7, 37.0], 'player': {'id': 46670, 'name': 'Iván Rodrigo Piris Leguizamón'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [115.7, 45.0], 'player': {'id': 19846, 'name': 'Antonio Di Natale'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [112.9, 42.2], 'player': {'id': 8272, 'name': 'Cyril Théréau'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",12acfc65-bac7-41d7-8a31-41d00c9a7e9e,,Off T,0.024370423,Normal,Open Play,,,,Udinese,230,00:49:02.456,Shot,True
