50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.101576,,,,,,,,,,,,a1a61d80-790a-4675-b140-dab709435b31,2735,,"[89.6, 35.4]",3879539,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Gerardo Higuaín,5497.0,Center Forward,147,Napoli,227,['a45dbb66-f406-47f5-8d8f-1b4b6d6d4f05'],42,,Right Foot,"[120.0, 41.2, 6.6]",,"[{'location': [117.9, 40.4], 'player': {'id': 57655, 'name': 'Željko Brkić'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [93.7, 52.2], 'player': {'id': 3416, 'name': 'Gabriel Moisés Antunes da Silva'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [96.5, 38.6], 'player': {'id': 387474, 'name': 'Igor Bubnjić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.6, 36.5], 'player': {'id': 7172, 'name': 'Simone Romagnoli'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [94.4, 34.0], 'player': {'id': 387300, 'name': 'Cristian Zaccardo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [94.3, 22.2], 'player': {'id': 7114, 'name': 'Gaetano Letizia'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [88.3, 36.5], 'player': {'id': 28442, 'name': 'Matteo Fedele'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [88.4, 32.1], 'player': {'id': 7460, 'name': 'Isaac Cofie'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [95.4, 20.6], 'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [99.2, 33.5], 'player': {'id': 7037, 'name': 'Lorenzo Insigne'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [87.8, 59.1], 'player': {'id': 5630, 'name': 'Dries Mertens'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",b44688c4-f990-415a-bf55-f280b97304ba,Off T,0.024924755,Normal,Open Play,,,,Napoli,227,00:20:42.801,Shot,
,,,,,,,,,,,,,,,0.174811,,,,,,,,,,,,b6678d3f-5524-450f-a377-59eec83a2657,2812,,"[86.3, 26.7]",3879539,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Faouzi Ghoulam,8876.0,Left Back,149,Napoli,227,"['a1375ed7-f8c6-4755-a642-f097f55a8099', 'a97bb4f0-9017-49bf-8a73-4384a579f3b6']",1,,Left Foot,"[91.7, 28.7]",,"[{'location': [103.3, 62.5], 'player': {'id': 5630, 'name': 'Dries Mertens'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [95.0, 67.6], 'player': {'id': 7031, 'name': 'Elseid Hysaj'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [92.3, 14.8], 'player': {'id': 7037, 'name': 'Lorenzo Insigne'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [117.4, 40.8], 'player': {'id': 57655, 'name': 'Željko Brkić'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.6, 57.2], 'player': {'id': 3416, 'name': 'Gabriel Moisés Antunes da Silva'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [104.4, 44.9], 'player': {'id': 387474, 'name': 'Igor Bubnjić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.1, 36.9], 'player': {'id': 7172, 'name': 'Simone Romagnoli'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [101.6, 35.8], 'player': {'id': 387300, 'name': 'Cristian Zaccardo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.5, 46.1], 'player': {'id': 7460, 'name': 'Isaac Cofie'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [100.5, 19.5], 'player': {'id': 7114, 'name': 'Gaetano Letizia'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [93.0, 40.8], 'player': {'id': 30829, 'name': 'Lorenzo Lollo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [91.5, 29.8], 'player': {'id': 7696, 'name': 'Ryder Matos Santos'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [98.4, 54.9], 'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [103.4, 43.8], 'player': {'id': 5497, 'name': 'Gonzalo Gerardo Higuaín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [87.6, 52.1], 'player': {'id': 7035, 'name': 'Allan Marques Loureiro'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",163e0d2f-5ffd-48ba-9be9-a48531324f2d,Blocked,0.006441382,Normal,Open Play,,,,Napoli,227,00:22:01.228,Shot,
,,,,,,,,,,,,,,,1.188559,,,,,,,,,,,,fc551a66-25d1-4f37-a36f-58eed0c10ec8,2946,,"[95.6, 19.4]",3879539,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Gabriel Moisés Antunes da Silva,3416.0,Left Wing Back,159,Carpi,1683,['8b656262-e2c8-4e15-b7f6-71088f517095'],34,,Left Foot,"[120.0, 34.6, 0.5]",,"[{'location': [117.0, 38.8], 'player': {'id': 7028, 'name': 'José Manuel Reina Páez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.4, 40.5], 'player': {'id': 8876, 'name': 'Faouzi Ghoulam'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [94.7, 23.7], 'player': {'id': 7024, 'name': 'Jorge Luiz Frello Filho'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.2, 31.3], 'player': {'id': 5675, 'name': 'Kalidou Koulibaly'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.9, 16.4], 'player': {'id': 7031, 'name': 'Elseid Hysaj'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.3, 23.4], 'player': {'id': 7030, 'name': 'Raúl Albiol i Tortajada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.6, 31.6], 'player': {'id': 30829, 'name': 'Lorenzo Lollo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [99.8, 45.1], 'player': {'id': 8871, 'name': 'Marco Borriello'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [99.3, 15.5], 'player': {'id': 7696, 'name': 'Ryder Matos Santos'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",c18cd16c-f686-4b3a-b47c-364f2366cc26,Off T,0.008562098,Normal,Open Play,,,,Carpi,1683,00:25:34.163,Shot,
,,,,,,,,,,,,,,,0.781708,,,,,,,,,,,,955796fa-1f63-4672-bbad-94a7b2feab58,2977,,"[105.0, 26.8]",3879539,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lorenzo Insigne,7037.0,Left Wing,160,Napoli,227,['f1fcea62-802f-40b1-9776-783f88b3a97e'],15,,Right Foot,"[120.0, 43.7, 4.8]",,"[{'location': [105.8, 40.3], 'player': {'id': 7460, 'name': 'Isaac Cofie'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [118.7, 39.4], 'player': {'id': 57655, 'name': 'Željko Brkić'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.2, 44.1], 'player': {'id': 3416, 'name': 'Gabriel Moisés Antunes da Silva'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [113.0, 39.7], 'player': {'id': 387474, 'name': 'Igor Bubnjić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.5, 32.9], 'player': {'id': 7172, 'name': 'Simone Romagnoli'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [114.2, 22.1], 'player': {'id': 7114, 'name': 'Gaetano Letizia'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [107.3, 34.9], 'player': {'id': 28442, 'name': 'Matteo Fedele'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.1, 28.8], 'player': {'id': 387300, 'name': 'Cristian Zaccardo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.9, 10.9], 'player': {'id': 7024, 'name': 'Jorge Luiz Frello Filho'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [112.6, 32.1], 'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [112.5, 38.3], 'player': {'id': 5497, 'name': 'Gonzalo Gerardo Higuaín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [111.9, 46.7], 'player': {'id': 3949, 'name': 'Manolo Gabbiadini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [95.0, 45.4], 'player': {'id': 7035, 'name': 'Allan Marques Loureiro'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",196c3e42-b6d2-4295-916a-4cfafade943e,Off T,0.047953892,Normal,Open Play,,,,Napoli,227,00:26:15.080,Shot,
,,,,,,,,,,,,,,,1.669772,,,,,,,,,,,,b9bddf9d-4457-4d2b-b5fb-dcaeb34e3384,3228,,"[83.2, 26.5]",3879539,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lorenzo Insigne,7037.0,Left Wing,170,Napoli,227,['da65f492-f190-491f-83d4-33b40a29eee4'],33,,Right Foot,"[120.0, 46.4, 5.7]",,"[{'location': [117.7, 40.1], 'player': {'id': 57655, 'name': 'Željko Brkić'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.8, 45.2], 'player': {'id': 3416, 'name': 'Gabriel Moisés Antunes da Silva'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [97.9, 39.1], 'player': {'id': 387474, 'name': 'Igor Bubnjić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.0, 34.3], 'player': {'id': 7172, 'name': 'Simone Romagnoli'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [93.6, 28.6], 'player': {'id': 387300, 'name': 'Cristian Zaccardo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [87.8, 42.7], 'player': {'id': 28442, 'name': 'Matteo Fedele'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [90.1, 20.5], 'player': {'id': 7114, 'name': 'Gaetano Letizia'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [87.2, 32.1], 'player': {'id': 7460, 'name': 'Isaac Cofie'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [83.6, 25.4], 'player': {'id': 30829, 'name': 'Lorenzo Lollo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [79.3, 16.9], 'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [94.5, 34.5], 'player': {'id': 5497, 'name': 'Gonzalo Gerardo Higuaín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [92.2, 44.5], 'player': {'id': 3949, 'name': 'Manolo Gabbiadini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [77.5, 40.8], 'player': {'id': 7035, 'name': 'Allan Marques Loureiro'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",3eedb268-0418-40db-bca0-6dc24d936dea,Off T,0.0060884603,Normal,Open Play,,,,Napoli,227,00:32:33.246,Shot,
,,,,,,,,,,,,,,,0.771135,,,,,,,,,,,,0d2210a3-e2e6-4eb6-a9f5-b4e6d92f048a,3389,,"[109.4, 55.4]",3879539,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lorenzo Insigne,7037.0,Center Attacking Midfield,179,Napoli,227,['1ffbf7d9-2e49-4d31-bf34-dea754490e07'],8,,Right Foot,"[120.0, 45.1, 0.9]",True,"[{'location': [109.6, 54.5], 'player': {'id': 7172, 'name': 'Simone Romagnoli'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [107.3, 51.7], 'player': {'id': 387474, 'name': 'Igor Bubnjić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.7, 56.5], 'player': {'id': 3416, 'name': 'Gabriel Moisés Antunes da Silva'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [92.8, 70.3], 'player': {'id': 7031, 'name': 'Elseid Hysaj'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [117.5, 43.2], 'player': {'id': 57655, 'name': 'Željko Brkić'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",bfc85057-cd2a-4a1b-a0ef-22bf59b00358,Off T,0.042925667,Half Volley,Open Play,,,,Napoli,227,00:40:08.448,Shot,
,,,,,,,,,,,,,,,0.944855,,,,,,,,,,,,904f5d72-185f-4a1f-9eaa-e75a59e606de,3494,,"[104.7, 41.8]",3879539,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manolo Gabbiadini,3949.0,Right Wing,181,Napoli,227,['71174b9a-36e0-4722-aae4-931a52daabb9'],16,,Left Foot,"[120.0, 33.8, 1.0]",True,"[{'location': [108.5, 42.8], 'player': {'id': 57655, 'name': 'Željko Brkić'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [90.1, 35.4], 'player': {'id': 7172, 'name': 'Simone Romagnoli'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [97.6, 40.7], 'player': {'id': 387474, 'name': 'Igor Bubnjić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [90.2, 39.6], 'player': {'id': 5497, 'name': 'Gonzalo Gerardo Higuaín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.8, 42.6], 'player': {'id': 3416, 'name': 'Gabriel Moisés Antunes da Silva'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}]",9f062834-f79f-43aa-8a05-408ecc5820e4,Off T,0.35123095,Half Volley,Open Play,,,,Napoli,227,00:42:16.520,Shot,
,,,,,,,,,,,,,,,0.097527,,,,,,,,,,,,2a081040-8f22-472f-b141-b8263f027dba,3632,,"[94.2, 31.5]",3879539,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lorenzo Lollo,30829.0,Right Center Midfield,189,Carpi,1683,"['94742cfb-1a76-40aa-9467-231f365358a6', 'f2cec8ae-71ed-4316-b778-d3faa30067fe']",14,,Right Foot,"[95.1, 31.8]",,"[{'location': [117.5, 38.7], 'player': {'id': 7028, 'name': 'José Manuel Reina Páez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [93.3, 36.6], 'player': {'id': 7024, 'name': 'Jorge Luiz Frello Filho'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [91.7, 30.2], 'player': {'id': 7035, 'name': 'Allan Marques Loureiro'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [99.7, 42.1], 'player': {'id': 8876, 'name': 'Faouzi Ghoulam'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.1, 28.5], 'player': {'id': 7031, 'name': 'Elseid Hysaj'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.1, 35.4], 'player': {'id': 7030, 'name': 'Raúl Albiol i Tortajada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [95.4, 32.1], 'player': {'id': 5675, 'name': 'Kalidou Koulibaly'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.0, 36.0], 'player': {'id': 7793, 'name': 'Kevin Lasagna'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [93.5, 42.9], 'player': {'id': 8871, 'name': 'Marco Borriello'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",3f69f4ed-d1f7-4c0b-bc01-d287ae08974a,Blocked,0.016232938,Normal,Open Play,,,,Carpi,1683,00:46:14.233,Shot,
,,,,,,,,,,,,,,,1.096324,,,,,,,,,,,,ad79ac8a-4541-46e2-b418-3ae2ec489271,3687,,"[97.1, 60.4]",3879539,92,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lorenzo Lollo,30829.0,Right Center Midfield,192,Carpi,1683,"['3018116e-3228-4312-a8e5-ab2e5b22b699', '72859257-4fcb-409b-9899-aa48fb45cb78']",58,,Right Foot,"[120.0, 34.0, 6.1]",True,"[{'location': [104.1, 74.6], 'player': {'id': 7114, 'name': 'Gaetano Letizia'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [110.3, 49.7], 'player': {'id': 8871, 'name': 'Marco Borriello'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [99.1, 39.0], 'player': {'id': 7793, 'name': 'Kevin Lasagna'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [105.1, 71.7], 'player': {'id': 7037, 'name': 'Lorenzo Insigne'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [98.9, 58.1], 'player': {'id': 7024, 'name': 'Jorge Luiz Frello Filho'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.6, 72.4], 'player': {'id': 8876, 'name': 'Faouzi Ghoulam'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.7, 43.5], 'player': {'id': 7035, 'name': 'Allan Marques Loureiro'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [109.0, 49.2], 'player': {'id': 5675, 'name': 'Kalidou Koulibaly'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.4, 41.3], 'player': {'id': 7030, 'name': 'Raúl Albiol i Tortajada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.7, 35.1], 'player': {'id': 7031, 'name': 'Elseid Hysaj'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.8, 43.3], 'player': {'id': 7028, 'name': 'José Manuel Reina Páez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [90.3, 40.9], 'player': {'id': 28442, 'name': 'Matteo Fedele'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",823c2f3b-b02c-417f-859c-f74c6cea3546,Off T,0.0100061335,Normal,Open Play,,,,Carpi,1683,00:47:58.042,Shot,True
,,,,,,,,,,,,,,,0.12727,,,,,,,,,,,,c185fdef-4fda-406a-b62f-d9aed020d608,3717,,"[93.9, 32.8]",3879539,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Manolo Gabbiadini,3949.0,Right Wing,193,Napoli,227,"['0a0d49cc-0224-4c57-be3a-0a38e2c87866', 'a8e2134b-1d2f-4da4-a48f-5255b78d0960']",29,,Left Foot,"[96.2, 33.4]",,"[{'location': [102.0, 28.9], 'player': {'id': 7114, 'name': 'Gaetano Letizia'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [103.3, 36.0], 'player': {'id': 7172, 'name': 'Simone Romagnoli'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [100.1, 35.6], 'player': {'id': 387300, 'name': 'Cristian Zaccardo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.7, 38.1], 'player': {'id': 7460, 'name': 'Isaac Cofie'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [97.0, 33.7], 'player': {'id': 30829, 'name': 'Lorenzo Lollo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.6, 47.7], 'player': {'id': 3416, 'name': 'Gabriel Moisés Antunes da Silva'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [104.3, 44.5], 'player': {'id': 28442, 'name': 'Matteo Fedele'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.3, 40.4], 'player': {'id': 387474, 'name': 'Igor Bubnjić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.5, 37.6], 'player': {'id': 57655, 'name': 'Željko Brkić'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [88.2, 46.8], 'player': {'id': 7035, 'name': 'Allan Marques Loureiro'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [103.8, 31.6], 'player': {'id': 7029, 'name': 'José María Callejón Bueno'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [105.7, 53.8], 'player': {'id': 7037, 'name': 'Lorenzo Insigne'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [105.5, 30.5], 'player': {'id': 5497, 'name': 'Gonzalo Gerardo Higuaín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",9a69bdd6-8d0f-4556-8d65-7e3a23e2ffff,Blocked,0.021238584,Normal,Open Play,,,,Napoli,227,00:48:29.817,Shot,
,,,,,,,,,,,,,,,1.25122,,,,,,,,,,,,2f411ed6-6c7c-4b29-922c-1d72b1137cf3,3739,,"[92.0, 36.8]",3879539,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Manolo Gabbiadini,3949.0,Right Wing,193,Napoli,227,['8ad98ed7-98be-4187-8f6f-78492e2b2a63'],51,,Left Foot,"[120.0, 45.9, 1.0]",,"[{'location': [102.2, 37.1], 'player': {'id': 7172, 'name': 'Simone Romagnoli'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [102.9, 34.3], 'player': {'id': 387300, 'name': 'Cristian Zaccardo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.1, 24.6], 'player': {'id': 7114, 'name': 'Gaetano Letizia'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [95.8, 32.0], 'player': {'id': 30829, 'name': 'Lorenzo Lollo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [97.1, 28.3], 'player': {'id': 7460, 'name': 'Isaac Cofie'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [97.2, 37.7], 'player': {'id': 28442, 'name': 'Matteo Fedele'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.0, 41.7], 'player': {'id': 387474, 'name': 'Igor Bubnjić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.5, 43.3], 'player': {'id': 3416, 'name': 'Gabriel Moisés Antunes da Silva'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [117.0, 38.6], 'player': {'id': 57655, 'name': 'Željko Brkić'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.7, 29.1], 'player': {'id': 7037, 'name': 'Lorenzo Insigne'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [96.6, 19.3], 'player': {'id': 7024, 'name': 'Jorge Luiz Frello Filho'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [96.8, 23.3], 'player': {'id': 7029, 'name': 'José María Callejón Bueno'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [101.7, 42.8], 'player': {'id': 5497, 'name': 'Gonzalo Gerardo Higuaín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",6b6ab3c8-129e-43ef-93cd-d9cbbc3ce173,Off T,0.029193783,Normal,Open Play,,,,Napoli,227,00:48:51.938,Shot,
