50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.356627,,,,,,,,,,,,,,,35e8f9dd-38f8-44e0-89a2-9c86913d2fc4,1620,,,"[108.0, 40.0]",3829496,42,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Abdoul Razzagui Camara,3078.0,Left Midfield,94,Angers,145,['893321b6-4d9e-4ec7-b0ba-bd5e68edd85f'],53,,Left Foot,"[119.1, 36.6, 1.4]",,,,,Saved,0.7835,Normal,Penalty,,,,Angers,145,00:42:53.600,Shot,
,,,,,,,,,,,,,,,0.2266,,,,,,,,,,,,,,,40bf1979-9814-41bf-b010-2c26865bb85d,1959,,,"[98.0, 35.2]",3829496,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Billy Ketkeophomphone,4441.0,Center Forward,111,Angers,145,"['3aa27de2-40f4-4a9e-a0c0-23630783066d', '89d982b6-db4c-40b6-bb0f-be55001be212', 'bc276c4c-188f-493a-906f-7bb94350d2a4']",13,,Right Foot,"[101.0, 36.0]",,"[{'location': [90.5, 41.7], 'player': {'id': 10522, 'name': 'Mehdi Mostefa Sbaa'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.1, 39.9], 'player': {'id': 40528, 'name': 'Florian Marange'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.5, 47.6], 'player': {'id': 23850, 'name': 'Mathieu Peybernes'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.4, 38.8], 'player': {'id': 7282, 'name': 'Jean-Louis Leca'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [87.5, 54.7], 'player': {'id': 7349, 'name': 'Gaël Danic'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [80.8, 26.5], 'player': {'id': 15689, 'name': 'Floyd Ayité'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [92.1, 33.7], 'player': {'id': 7791, 'name': 'Seko Fofana'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [98.8, 31.8], 'player': {'id': 3433, 'name': 'Lassana Coulibaly'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [100.9, 36.3], 'player': {'id': 26481, 'name': 'Sébastien Squillaci'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.8, 23.8], 'player': {'id': 40517, 'name': 'Gilles Cioni'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [80.4, 40.3], 'player': {'id': 5219, 'name': 'Romain Saïss'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [92.8, 65.4], 'player': {'id': 3431, 'name': 'Vincent Manceau'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [80.8, 21.6], 'player': {'id': 3203, 'name': 'Yoann Andreu'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [93.6, 39.9], 'player': {'id': 3185, 'name': 'Thomas Mangani'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [102.3, 45.6], 'player': {'id': 7207, 'name': 'Férébory Doré'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [100.1, 43.2], 'player': {'id': 5676, 'name': ""Cheikh N''Doye""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [95.0, 16.0], 'player': {'id': 3078, 'name': 'Abdoul Razzagui Camara'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",1e7ab146-103b-4cda-a2ec-5c994b68433b,,Blocked,0.061960142,Normal,Open Play,,,,Angers,145,00:04:13.441,Shot,True
,,,,,,,,,,,,,,,0.123343,,,,,,,,,,,,,,,b298a9e9-1fe4-4785-ad5c-e446b58b6de2,2048,,,"[100.0, 38.0]",3829496,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cheikh N''Doye,5676.0,Right Center Midfield,119,Angers,145,"['2419f18c-9187-482f-a7dd-c78f71636fe5', '5abc40b1-62b4-4307-974a-f565caaacb1d', 'b512fe65-7d1a-4397-bf26-9a3be86a07f6']",19,,Right Foot,"[102.3, 38.5]",,"[{'location': [94.5, 43.6], 'player': {'id': 3433, 'name': 'Lassana Coulibaly'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [104.7, 38.8], 'player': {'id': 26481, 'name': 'Sébastien Squillaci'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.2, 36.8], 'player': {'id': 7791, 'name': 'Seko Fofana'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.1, 47.7], 'player': {'id': 40528, 'name': 'Florian Marange'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.4, 38.8], 'player': {'id': 23850, 'name': 'Mathieu Peybernes'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.2, 39.8], 'player': {'id': 7282, 'name': 'Jean-Louis Leca'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.5, 28.3], 'player': {'id': 40517, 'name': 'Gilles Cioni'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.6, 19.6], 'player': {'id': 7349, 'name': 'Gaël Danic'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [104.2, 51.7], 'player': {'id': 7207, 'name': 'Férébory Doré'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [97.3, 40.0], 'player': {'id': 4441, 'name': 'Billy Ketkeophomphone'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [111.4, 37.9], 'player': {'id': 3185, 'name': 'Thomas Mangani'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [107.8, 18.2], 'player': {'id': 3203, 'name': 'Yoann Andreu'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [102.6, 20.8], 'player': {'id': 3078, 'name': 'Abdoul Razzagui Camara'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",61587a8a-f28c-4dfe-9c00-d267dfcd918f,,Blocked,0.06881426,Normal,Open Play,,,,Angers,145,00:07:19.955,Shot,True
,,,,,,,,,,,,,,,0.896574,,,,,,,,,,,,,,,0d62a4ae-5070-46b5-9a2d-b4881a5001e9,2207,,,"[97.7, 56.5]",3829496,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seko Fofana,7791.0,Right Defensive Midfield,128,Bastia,2736,"['61e70eda-a295-432e-8797-4b6137b177ef', 'f3809e0a-7470-456a-87bc-4e4dff5a25f5']",41,,Right Foot,"[118.5, 39.0, 1.6]",,"[{'location': [94.0, 43.5], 'player': {'id': 5676, 'name': ""Cheikh N''Doye""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [98.6, 54.5], 'player': {'id': 3185, 'name': 'Thomas Mangani'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [81.8, 61.5], 'player': {'id': 3078, 'name': 'Abdoul Razzagui Camara'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [95.2, 51.6], 'player': {'id': 5219, 'name': 'Romain Saïss'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.1, 32.7], 'player': {'id': 3431, 'name': 'Vincent Manceau'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.8, 40.2], 'player': {'id': 3045, 'name': 'Ismaël Traoré'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.6, 50.0], 'player': {'id': 3549, 'name': 'Romain Thomas'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.5, 58.3], 'player': {'id': 3203, 'name': 'Yoann Andreu'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.8, 40.8], 'player': {'id': 4547, 'name': 'Ludovic Butelle'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [81.7, 40.8], 'player': {'id': 10522, 'name': 'Mehdi Mostefa Sbaa'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [104.9, 21.0], 'player': {'id': 40528, 'name': 'Florian Marange'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [89.7, 28.9], 'player': {'id': 3433, 'name': 'Lassana Coulibaly'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [103.1, 39.1], 'player': {'id': 15689, 'name': 'Floyd Ayité'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [98.4, 66.5], 'player': {'id': 401541, 'name': 'Evaeverson Lemos da Silva Brandão'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",3d6eeabb-1acd-42f7-b154-befa8d388d82,,Saved,0.024533574,Normal,Open Play,,,,Bastia,2736,00:10:41.108,Shot,True
,,,,,,,,,,,,,,,0.178426,,,,,,,,,,,,,,,e001a260-63c0-4854-bf6d-91d0e8e70a9b,2229,,,"[96.7, 49.1]",3829496,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cheikh N''Doye,5676.0,Right Center Midfield,130,Angers,145,"['a104ceed-54a2-4623-9d09-76209c7577c9', 'b779b778-af57-403d-bf96-e4905d4a5b69']",31,,Right Foot,"[102.1, 47.8]",,"[{'location': [86.4, 41.9], 'player': {'id': 4441, 'name': 'Billy Ketkeophomphone'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [86.0, 26.3], 'player': {'id': 3078, 'name': 'Abdoul Razzagui Camara'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [102.1, 51.1], 'player': {'id': 7207, 'name': 'Férébory Doré'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [92.8, 23.5], 'player': {'id': 3185, 'name': 'Thomas Mangani'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [113.3, 43.0], 'player': {'id': 7282, 'name': 'Jean-Louis Leca'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.4, 48.0], 'player': {'id': 40528, 'name': 'Florian Marange'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [92.6, 49.1], 'player': {'id': 23850, 'name': 'Mathieu Peybernes'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [77.8, 28.4], 'player': {'id': 7791, 'name': 'Seko Fofana'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [89.0, 37.8], 'player': {'id': 26481, 'name': 'Sébastien Squillaci'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [88.4, 29.6], 'player': {'id': 3433, 'name': 'Lassana Coulibaly'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [97.8, 45.0], 'player': {'id': 10522, 'name': 'Mehdi Mostefa Sbaa'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [99.2, 30.1], 'player': {'id': 40517, 'name': 'Gilles Cioni'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",,,Blocked,0.053932186,Normal,Open Play,,,,Angers,145,00:11:31.037,Shot,
,,,,,,,,,,,,,,,0.54258,,,,,,,,,,,,,,,2467ddb1-2bc6-48bf-92b0-59ec1fe7bcad,2235,,,"[113.4, 46.3]",3829496,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Romain Thomas,3549.0,Left Center Back,131,Angers,145,"['8605663f-7d01-410d-b43a-a1695884bb80', 'ab75a1dd-1dd7-4a95-a4c5-ff0330e844e2']",19,True,Head,"[119.5, 42.7, 0.7]",,"[{'location': [113.9, 54.4], 'player': {'id': 401541, 'name': 'Evaeverson Lemos da Silva Brandão'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [114.6, 50.9], 'player': {'id': 40517, 'name': 'Gilles Cioni'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.1, 45.6], 'player': {'id': 40528, 'name': 'Florian Marange'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.3, 44.0], 'player': {'id': 26481, 'name': 'Sébastien Squillaci'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.6, 39.5], 'player': {'id': 23850, 'name': 'Mathieu Peybernes'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.1, 37.7], 'player': {'id': 3433, 'name': 'Lassana Coulibaly'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [97.8, 34.0], 'player': {'id': 7791, 'name': 'Seko Fofana'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [119.2, 40.6], 'player': {'id': 7282, 'name': 'Jean-Louis Leca'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [118.7, 71.4], 'player': {'id': 3185, 'name': 'Thomas Mangani'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [114.7, 55.5], 'player': {'id': 4441, 'name': 'Billy Ketkeophomphone'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [113.8, 47.8], 'player': {'id': 7207, 'name': 'Férébory Doré'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [95.4, 34.7], 'player': {'id': 3078, 'name': 'Abdoul Razzagui Camara'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [111.4, 40.2], 'player': {'id': 5676, 'name': ""Cheikh N''Doye""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [113.2, 36.3], 'player': {'id': 3045, 'name': 'Ismaël Traoré'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",e2d6fde2-e7b9-449f-afe0-686fe171579a,,Saved,0.06125956,Normal,Open Play,,,,Angers,145,00:12:19.523,Shot,True
,,,,,,,,,,,,,,,0.778631,,,,,,,,,,,,,,,a1da78fb-e91e-4911-9a8f-1aa21ec10c48,2357,,,"[92.7, 23.8]",3829496,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Billy Ketkeophomphone,4441.0,Center Forward,136,Angers,145,['b19b6eac-7a84-4efb-b272-f932d06a2e77'],9,,Right Foot,"[120.0, 41.4, 6.5]",,"[{'location': [114.3, 37.2], 'player': {'id': 7282, 'name': 'Jean-Louis Leca'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [73.2, 21.8], 'player': {'id': 3203, 'name': 'Yoann Andreu'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [79.9, 49.2], 'player': {'id': 7207, 'name': 'Férébory Doré'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [85.5, 39.4], 'player': {'id': 5676, 'name': ""Cheikh N''Doye""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [82.0, 27.4], 'player': {'id': 5219, 'name': 'Romain Saïss'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [91.7, 16.7], 'player': {'id': 3185, 'name': 'Thomas Mangani'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [77.7, 25.4], 'player': {'id': 7349, 'name': 'Gaël Danic'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [76.1, 20.4], 'player': {'id': 15689, 'name': 'Floyd Ayité'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [98.3, 27.1], 'player': {'id': 26481, 'name': 'Sébastien Squillaci'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [91.7, 45.9], 'player': {'id': 40528, 'name': 'Florian Marange'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [89.1, 35.0], 'player': {'id': 3433, 'name': 'Lassana Coulibaly'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [84.8, 20.3], 'player': {'id': 7791, 'name': 'Seko Fofana'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [97.2, 35.4], 'player': {'id': 23850, 'name': 'Mathieu Peybernes'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [92.9, 26.8], 'player': {'id': 10522, 'name': 'Mehdi Mostefa Sbaa'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [94.5, 20.8], 'player': {'id': 40517, 'name': 'Gilles Cioni'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",1e1ea6ac-2068-4d44-bdff-ed8435d226d7,,Off T,0.010477275,Normal,Open Play,,,,Angers,145,00:15:09.091,Shot,
,,,,,,,,,,,,,,,1.016332,,,,,,,,,,,,,,,390cda44-0746-448e-82df-fd0c028ae1c2,2546,,,"[98.8, 33.5]",3829496,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Abdoul Razzagui Camara,3078.0,Left Midfield,142,Angers,145,"['247532ef-5846-4168-9ff0-7a4c355c7cc6', '299f993c-b9a4-4700-a1c4-6c119df039f0']",3,,Left Foot,"[120.0, 49.1, 0.2]",,"[{'location': [86.0, 59.1], 'player': {'id': 7207, 'name': 'Férébory Doré'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [87.9, 40.1], 'player': {'id': 5676, 'name': ""Cheikh N''Doye""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [99.9, 46.8], 'player': {'id': 4441, 'name': 'Billy Ketkeophomphone'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [94.8, 19.5], 'player': {'id': 3185, 'name': 'Thomas Mangani'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [114.1, 38.0], 'player': {'id': 7282, 'name': 'Jean-Louis Leca'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [90.3, 40.5], 'player': {'id': 10522, 'name': 'Mehdi Mostefa Sbaa'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [96.2, 55.4], 'player': {'id': 40528, 'name': 'Florian Marange'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.8, 33.0], 'player': {'id': 16271, 'name': 'Florian Raspentino'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [103.0, 41.9], 'player': {'id': 23850, 'name': 'Mathieu Peybernes'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.4, 34.4], 'player': {'id': 26481, 'name': 'Sébastien Squillaci'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.3, 30.0], 'player': {'id': 40517, 'name': 'Gilles Cioni'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",,,Off T,0.052908152,Normal,Open Play,,,,Angers,145,00:19:03.129,Shot,True
,,,,,,,,,,,,,,,1.095219,,,,,,,,,,,,,,,926fd2a4-636f-40c9-a733-96549f13fbd5,2715,,,"[107.1, 37.5]",3829496,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Cheikh N''Doye,5676.0,Right Center Midfield,150,Angers,145,"['2194747b-a3c5-4004-b6ed-69ee7de93487', '86455cdc-d504-4ada-b12a-82800098c9e0']",56,True,Head,"[115.4, 53.9]",,"[{'location': [90.0, 47.4], 'player': {'id': 3185, 'name': 'Thomas Mangani'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [87.5, 37.7], 'player': {'id': 3078, 'name': 'Abdoul Razzagui Camara'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [96.6, 33.3], 'player': {'id': 7207, 'name': 'Férébory Doré'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [106.6, 45.8], 'player': {'id': 3549, 'name': 'Romain Thomas'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [105.3, 29.5], 'player': {'id': 4441, 'name': 'Billy Ketkeophomphone'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [118.5, 40.9], 'player': {'id': 7282, 'name': 'Jean-Louis Leca'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [89.0, 43.5], 'player': {'id': 31711, 'name': 'Abdoulaye Sadio Diallo'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [88.9, 35.3], 'player': {'id': 16271, 'name': 'Florian Raspentino'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [107.3, 43.7], 'player': {'id': 40528, 'name': 'Florian Marange'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.8, 48.7], 'player': {'id': 10522, 'name': 'Mehdi Mostefa Sbaa'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [105.9, 33.5], 'player': {'id': 7791, 'name': 'Seko Fofana'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.4, 40.5], 'player': {'id': 23850, 'name': 'Mathieu Peybernes'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.7, 38.1], 'player': {'id': 26481, 'name': 'Sébastien Squillaci'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.0, 30.3], 'player': {'id': 40517, 'name': 'Gilles Cioni'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",86b82cc9-a629-4a71-aaf1-7a8bb00854d8,,Wayward,0.041684408,Normal,Open Play,,,,Angers,145,00:24:56.471,Shot,True
,,,,,,,,,,,,,,,0.502718,,,,,,,,,,,,,,,fd0c773a-fa2b-435a-86e8-b67065c2c556,2724,,,"[113.1, 36.1]",3829496,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Férébory Doré,7207.0,Right Midfield,150,Angers,145,['772d07ea-316d-4fe9-86f4-8460452be105'],5,,Head,"[120.0, 34.9, 0.3]",,"[{'location': [103.7, 41.0], 'player': {'id': 3549, 'name': 'Romain Thomas'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [104.6, 46.9], 'player': {'id': 10522, 'name': 'Mehdi Mostefa Sbaa'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [109.3, 45.5], 'player': {'id': 40528, 'name': 'Florian Marange'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.1, 41.2], 'player': {'id': 23850, 'name': 'Mathieu Peybernes'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.4, 39.2], 'player': {'id': 26481, 'name': 'Sébastien Squillaci'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.2, 33.5], 'player': {'id': 40517, 'name': 'Gilles Cioni'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.7, 31.5], 'player': {'id': 16271, 'name': 'Florian Raspentino'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [119.3, 39.5], 'player': {'id': 7282, 'name': 'Jean-Louis Leca'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.0, 62.0], 'player': {'id': 3185, 'name': 'Thomas Mangani'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [105.2, 54.1], 'player': {'id': 3431, 'name': 'Vincent Manceau'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [113.9, 38.4], 'player': {'id': 4441, 'name': 'Billy Ketkeophomphone'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [111.2, 28.5], 'player': {'id': 3078, 'name': 'Abdoul Razzagui Camara'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",f468c4a6-e31c-45e8-8a00-0417b9b7d7d4,,Off T,0.18453018,Normal,Open Play,,,,Angers,145,00:25:05.132,Shot,
