ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.534704,,,,,,,,,,,,,52725be4-8cb1-43fc-979a-ad7c14ec6a2b,1822,,"[91.6, 52.2]",3764233,50,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rachel Rowe,19780.0,Right Center Back,129,Reading WFC,974,['fa16a049-4250-4de9-bffa-7d83d7016846'],26,,Right Foot,"[120.0, 40.7, 3.9]",,"[{'location': [87.8, 57.7], 'player': {'id': 10192, 'name': 'Jordan Nobbs'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [97.5, 39.6], 'player': {'id': 24281, 'name': 'Danielle Carter'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [92.1, 36.5], 'player': {'id': 15726, 'name': 'Lauren Bruton'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [86.0, 37.0], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [70.7, 63.4], 'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [76.0, 47.0], 'player': {'id': 5016, 'name': 'Jessica Fishlock'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [99.0, 51.6], 'player': {'id': 5000, 'name': 'Stephanie-Elise Catley'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.2, 47.0], 'player': {'id': 10235, 'name': 'Viktoria Schnaderbeck'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.9, 39.6], 'player': {'id': 18999, 'name': 'Leah Williamson'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.5, 35.4], 'player': {'id': 10404, 'name': 'Noelle Maritz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [91.6, 41.3], 'player': {'id': 10650, 'name': 'Jill Roord'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [92.2, 49.4], 'player': {'id': 15616, 'name': 'Kim Little'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [118.0, 40.3], 'player': {'id': 10237, 'name': 'Manuela Zinsberger'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.0, 50.5], 'player': {'id': 26570, 'name': 'Amalie Vevle Eikeland'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",f86d83a1-56b3-4002-b4a0-c8dab2de5e00,,,Off T,0.023905903,Normal,Open Play,,,,Reading WFC,974,00:05:26.890,Shot,
,,,,,,,,,,,,,,,,,1.870423,,,,,,,,,,,,,49397541-d231-419d-980d-342d71824d28,1838,,"[85.7, 39.3]",3764233,51,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Amalie Vevle Eikeland,26570.0,Left Center Forward,131,Reading WFC,974,['881cd980-eb04-4ff8-977a-ed968fce0eab'],6,,Right Foot,"[120.0, 48.7, 4.0]",,"[{'location': [95.3, 37.9], 'player': {'id': 21021, 'name': 'Molly Bartrip'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [100.0, 49.1], 'player': {'id': 5000, 'name': 'Stephanie-Elise Catley'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.7, 27.7], 'player': {'id': 24281, 'name': 'Danielle Carter'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [81.7, 32.4], 'player': {'id': 10650, 'name': 'Jill Roord'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [88.9, 11.9], 'player': {'id': 15619, 'name': 'Bethany Mead'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [90.6, 9.4], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [91.8, 32.0], 'player': {'id': 10405, 'name': 'Lia Wälti'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.0, 20.7], 'player': {'id': 10404, 'name': 'Noelle Maritz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [91.1, 39.5], 'player': {'id': 15616, 'name': 'Kim Little'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [85.2, 57.7], 'player': {'id': 10192, 'name': 'Jordan Nobbs'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [102.0, 34.0], 'player': {'id': 18999, 'name': 'Leah Williamson'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.4, 39.8], 'player': {'id': 10235, 'name': 'Viktoria Schnaderbeck'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [77.5, 67.5], 'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [79.6, 36.1], 'player': {'id': 5016, 'name': 'Jessica Fishlock'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [93.8, 19.0], 'player': {'id': 15726, 'name': 'Lauren Bruton'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [81.3, 3.0], 'player': {'id': 18998, 'name': 'Emma Mukandi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [117.3, 40.0], 'player': {'id': 10237, 'name': 'Manuela Zinsberger'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",5beb4e93-1a74-423c-9c8b-2247c52826f0,,,Off T,0.018029492,Normal,Open Play,,,,Reading WFC,974,00:06:06.316,Shot,
,,,,,,,,,,,,,,,,,0.231705,,,,,,,,,,,,,68ac4779-ffd7-4263-9d92-d24b3ba97f17,1994,,"[110.9, 30.4]",3764233,55,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vivianne Miedema,15623.0,Center Forward,143,Arsenal WFC,968,['8a8021f6-c8c1-4eef-ba84-bba34021ff0c'],52,,Left Foot,"[114.0, 33.7, 0.1]",True,"[{'location': [109.5, 33.9], 'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.2, 34.3], 'player': {'id': 21021, 'name': 'Molly Bartrip'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.6, 34.1], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.0, 35.6], 'player': {'id': 10650, 'name': 'Jill Roord'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [107.3, 34.6], 'player': {'id': 20061, 'name': 'Deanna Cooper'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",0fb7e631-0177-4f74-a252-0e74e6a95c62,,,Saved,0.39419112,Normal,Open Play,,,,Arsenal WFC,968,00:10:52.238,Shot,
,,,,,,,,,,,,,,,,,1.466446,,,,,,,,,,,,,5f94de45-20ac-42cb-9b7e-1194d859cc4f,2143,,"[88.5, 37.4]",3764233,61,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jessica Fishlock,5016.0,Left Center Midfield,151,Reading WFC,974,['9cc70038-4c58-4299-a42f-b7bd5e800b4b'],5,,Right Foot,"[120.0, 43.2, 4.9]",,"[{'location': [101.1, 51.2], 'player': {'id': 19780, 'name': 'Rachel Rowe'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [103.8, 45.2], 'player': {'id': 5000, 'name': 'Stephanie-Elise Catley'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.0, 40.4], 'player': {'id': 10237, 'name': 'Manuela Zinsberger'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.1, 3.2], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [98.1, 2.7], 'player': {'id': 18998, 'name': 'Emma Mukandi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [105.3, 36.7], 'player': {'id': 10235, 'name': 'Viktoria Schnaderbeck'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.3, 40.3], 'player': {'id': 15619, 'name': 'Bethany Mead'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [98.9, 36.1], 'player': {'id': 15616, 'name': 'Kim Little'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [97.7, 27.8], 'player': {'id': 10405, 'name': 'Lia Wälti'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.3, 19.3], 'player': {'id': 18999, 'name': 'Leah Williamson'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [91.4, 34.4], 'player': {'id': 10650, 'name': 'Jill Roord'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [104.5, 9.1], 'player': {'id': 10404, 'name': 'Noelle Maritz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.1, 33.2], 'player': {'id': 15726, 'name': 'Lauren Bruton'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [95.7, 39.0], 'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [97.8, 34.0], 'player': {'id': 24281, 'name': 'Danielle Carter'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [109.0, 19.2], 'player': {'id': 26570, 'name': 'Amalie Vevle Eikeland'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [104.5, 28.8], 'player': {'id': 10192, 'name': 'Jordan Nobbs'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}]",,,,Off T,0.020826371,Normal,Open Play,,,,Reading WFC,974,00:16:05.275,Shot,
,,,,,,,,,,,,,,,,,0.33276,,,,,,,,,,,,,53439839-a734-457d-b0d4-bb48bd7f4b82,2223,,"[112.3, 38.7]",3764233,62,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jill Roord,10650.0,Right Center Midfield,152,Arsenal WFC,968,['77956ea1-ca84-4464-a2d0-ed4284ca3216'],30,,Right Foot,"[120.0, 40.5, 0.1]",True,"[{'location': [103.5, 34.0], 'player': {'id': 15623, 'name': 'Vivianne Miedema'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [113.0, 49.7], 'player': {'id': 10192, 'name': 'Jordan Nobbs'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [109.8, 27.3], 'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.8, 28.4], 'player': {'id': 21021, 'name': 'Molly Bartrip'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.0, 34.7], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [109.1, 34.4], 'player': {'id': 20061, 'name': 'Deanna Cooper'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [89.7, 21.1], 'player': {'id': 19780, 'name': 'Rachel Rowe'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [111.6, 41.2], 'player': {'id': 18998, 'name': 'Emma Mukandi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.9, 28.6], 'player': {'id': 15616, 'name': 'Kim Little'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [116.0, 32.8], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",bc492f65-c15f-4091-a1e3-57430096e85a,,True,Goal,0.88018155,Normal,Open Play,,,,Arsenal WFC,968,00:17:30.894,Shot,
,,,,,,,,,,,,,,,,,0.146275,,,,,,,,,,,,,1853c721-4df6-4218-be12-5fa6927e7347,2295,,"[110.8, 39.0]",3764233,65,,,,,,,,,,,,,,,,,,,,,2,From Counter,Vivianne Miedema,15623.0,Center Forward,159,Arsenal WFC,968,"['439fda61-6773-4375-b5a4-5c645026f331', '72b3dba2-6f6a-401d-9c7f-19469f86f272']",15,,Right Foot,"[114.0, 39.5]",,"[{'location': [109.4, 43.0], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [117.7, 37.9], 'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.7, 39.6], 'player': {'id': 21021, 'name': 'Molly Bartrip'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.7, 49.3], 'player': {'id': 20061, 'name': 'Deanna Cooper'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.6, 32.1], 'player': {'id': 15619, 'name': 'Bethany Mead'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",de4c2a0c-4202-43c5-82b5-1ec2c31ba8b5,,,Blocked,0.36069757,Normal,Open Play,,,,Arsenal WFC,968,00:20:15.635,Shot,
,,,,,,,,,,,,,,,,,0.09122,,,,,,,,,,,,,335cd773-fa73-4217-a7c8-f205600da4c2,2300,,"[115.6, 38.6]",3764233,65,,,,,,,,,,,,,,,,,,,,,2,From Counter,Vivianne Miedema,15623.0,Center Forward,159,Arsenal WFC,968,"['61ab2a7f-9d98-44f3-9220-2ad4f891c76c', 'a71fa233-39b9-41b7-9111-63cc2f3e46f1', 'b6aeddec-ef8a-4ec1-8595-1d349848b564']",17,,Left Foot,"[116.5, 38.5]",True,"[{'location': [108.6, 32.7], 'player': {'id': 15619, 'name': 'Bethany Mead'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [115.1, 41.2], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.4, 36.3], 'player': {'id': 19780, 'name': 'Rachel Rowe'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [116.8, 43.2], 'player': {'id': 20061, 'name': 'Deanna Cooper'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.1, 39.0], 'player': {'id': 21021, 'name': 'Molly Bartrip'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.8, 38.6], 'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",,,,Blocked,0.34645194,Normal,Open Play,,,,Arsenal WFC,968,00:20:17.232,Shot,True
,,,,,,,,,,,,,,,,,1.027614,,,,,,,,,,,,,cee6b178-c2ab-4fc5-9b3e-24605b2590ab,2392,,"[102.3, 22.9]",3764233,69,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danielle van de Donk,10658.0,Left Center Midfield,167,Arsenal WFC,968,['7646a3c4-ded3-425c-aa73-65c6b05f11f4'],53,,Right Foot,"[112.6, 37.5]",,"[{'location': [93.4, 26.1], 'player': {'id': 10650, 'name': 'Jill Roord'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [107.9, 41.2], 'player': {'id': 15623, 'name': 'Vivianne Miedema'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.4, 27.7], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.6, 19.4], 'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.5, 32.2], 'player': {'id': 21021, 'name': 'Molly Bartrip'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.6, 39.5], 'player': {'id': 20061, 'name': 'Deanna Cooper'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.5, 32.7], 'player': {'id': 5016, 'name': 'Jessica Fishlock'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.7, 43.0], 'player': {'id': 18998, 'name': 'Emma Mukandi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.6, 9.7], 'player': {'id': 10192, 'name': 'Jordan Nobbs'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",fa74243b-a45d-4e6f-ace2-1cbfd192778f,,,Wayward,0.04843952,Normal,Open Play,,,,Arsenal WFC,968,00:24:53.796,Shot,
,,,,,,,,,,,,,,,,,0.410329,,,,,,,,,,,,,85b920b4-f82b-4ae8-aa2f-08e03365fe64,2401,,"[112.6, 39.9]",3764233,69,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jill Roord,10650.0,Right Center Midfield,167,Arsenal WFC,968,"['4977a456-3748-4de5-b164-e01aef8b12a4', '8d006c46-1804-47c0-8a93-3ca36923292a']",59,,Left Foot,"[119.5, 39.5]",True,"[{'location': [113.7, 49.7], 'player': {'id': 10192, 'name': 'Jordan Nobbs'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [117.8, 44.3], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [117.2, 37.6], 'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [119.4, 39.9], 'player': {'id': 21021, 'name': 'Molly Bartrip'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.1, 37.3], 'player': {'id': 5016, 'name': 'Jessica Fishlock'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [111.7, 41.3], 'player': {'id': 20061, 'name': 'Deanna Cooper'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.9, 43.6], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [114.3, 47.5], 'player': {'id': 18998, 'name': 'Emma Mukandi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.8, 38.1], 'player': {'id': 19780, 'name': 'Rachel Rowe'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.8, 24.2], 'player': {'id': 10658, 'name': 'Danielle van de Donk'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [115.3, 37.2], 'player': {'id': 15623, 'name': 'Vivianne Miedema'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,,,Blocked,0.44828162,Volley,Open Play,,,,Arsenal WFC,968,00:24:59.344,Shot,
,,,,,,,,,,,,,,,,,0.660501,,,,,,,,,,,,,cb9974b4-b95c-47cb-8645-4731fb5bfcbc,2408,,"[112.7, 42.5]",3764233,70,,,,,,,,,,,,,,,,,,,,,2,From Corner,Vivianne Miedema,15623.0,Center Forward,168,Arsenal WFC,968,"['066955f4-5f39-48b1-8d68-cce618270667', '7f8c3ccf-f154-4b10-a0a8-6397b66e944e', 'a583bbf5-5fec-4c42-a49c-809cfe02703c']",44,True,Head,"[119.2, 37.7]",,"[{'location': [106.0, 36.9], 'player': {'id': 10650, 'name': 'Jill Roord'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [115.2, 46.8], 'player': {'id': 10192, 'name': 'Jordan Nobbs'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [111.5, 47.4], 'player': {'id': 18999, 'name': 'Leah Williamson'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [106.7, 23.3], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [111.1, 44.6], 'player': {'id': 18998, 'name': 'Emma Mukandi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.5, 36.2], 'player': {'id': 19780, 'name': 'Rachel Rowe'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [113.8, 40.6], 'player': {'id': 21021, 'name': 'Molly Bartrip'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.2, 42.6], 'player': {'id': 20061, 'name': 'Deanna Cooper'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.4, 37.6], 'player': {'id': 15726, 'name': 'Lauren Bruton'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [118.9, 37.0], 'player': {'id': 5016, 'name': 'Jessica Fishlock'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [119.2, 41.3], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.7, 15.8], 'player': {'id': 11338, 'name': 'Caitlin Jade Foord'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [113.2, 34.8], 'player': {'id': 10235, 'name': 'Viktoria Schnaderbeck'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [113.3, 41.8], 'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",1f7e0d85-12dd-48a7-a0f3-c20ac8e5e259,,,Blocked,0.08319187,Normal,Open Play,,,,Arsenal WFC,968,00:25:44.280,Shot,True
,,,,,,,,,,,,,,,,,1.214011,,,,,,,,,,,,,90c42897-b7ff-4c76-966d-2540b64590b1,2560,,"[101.2, 28.0]",3764233,73,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Caitlin Jade Foord,11338.0,Left Wing,173,Arsenal WFC,968,['21a04acf-8e66-4432-a3b5-3d5084b378b0'],42,,Right Foot,"[120.0, 43.5, 3.5]",,"[{'location': [106.3, 21.0], 'player': {'id': 15616, 'name': 'Kim Little'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [117.0, 37.8], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.0, 46.3], 'player': {'id': 18998, 'name': 'Emma Mukandi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [89.2, 24.2], 'player': {'id': 10650, 'name': 'Jill Roord'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [102.0, 40.2], 'player': {'id': 15623, 'name': 'Vivianne Miedema'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.5, 53.7], 'player': {'id': 10192, 'name': 'Jordan Nobbs'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [106.2, 22.2], 'player': {'id': 19780, 'name': 'Rachel Rowe'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.1, 27.1], 'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.3, 29.6], 'player': {'id': 21021, 'name': 'Molly Bartrip'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.9, 33.7], 'player': {'id': 5016, 'name': 'Jessica Fishlock'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [99.0, 31.4], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [106.3, 38.0], 'player': {'id': 20061, 'name': 'Deanna Cooper'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",f3675e7a-6d8c-4636-adeb-4b93cff421f8,,,Off T,0.036540423,Normal,Open Play,,,,Arsenal WFC,968,00:28:42.498,Shot,
