50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.400204,,,,,,,,,,,,,,c8e127c0-e5c9-4cea-b1e8-cc34c1a245e1,1237,,"[95.3, 47.7]",3879643,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eder Citadin Martins,7000.0,Right Center Forward,71,Sampdoria,234,"['20bf389e-f135-4bc7-b6fa-4ec934e78ee2', '584b75e0-86fd-411e-8d4e-c4b49a6d05cd']",52,,Right Foot,,"[105.4, 43.6]",,"[{'location': [105.7, 45.2], 'player': {'id': 6948, 'name': 'Sergio Floccari'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [105.8, 46.1], 'player': {'id': 7119, 'name': 'Francesco Acerbi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.8, 47.0], 'player': {'id': 7113, 'name': 'Simone Missiroli'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [105.9, 48.0], 'player': {'id': 6963, 'name': 'Lorenzo Pellegrini'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [105.8, 43.5], 'player': {'id': 30941, 'name': 'Karim Laribi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.8, 49.6], 'player': {'id': 6859, 'name': 'Nicola Sansone'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [107.2, 40.3], 'player': {'id': 7118, 'name': 'Federico Peluso'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.3, 38.9], 'player': {'id': 7109, 'name': 'Matteo Politano'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [107.3, 37.3], 'player': {'id': 8848, 'name': 'Paolo Cannavaro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.1, 33.2], 'player': {'id': 5461, 'name': 'Šime Vrsaljko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.8, 38.5], 'player': {'id': 7132, 'name': 'Andrea Consigli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.5, 57.6], 'player': {'id': 15318, 'name': 'Lazaros Christodoulopoulos'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [106.9, 44.7], 'player': {'id': 6759, 'name': 'Roberto Soriano'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [105.2, 41.8], 'player': {'id': 16586, 'name': 'Fernando Lucas Martins'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [106.9, 42.9], 'player': {'id': 7019, 'name': 'Matías Agustín Silvestre'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [106.6, 41.4], 'player': {'id': 19850, 'name': 'Antonio Cassano'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [106.3, 30.0], 'player': {'id': 7012, 'name': 'Vasco Regini'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}]",,,Blocked,0.06964518,Normal,Free Kick,,,,Sampdoria,234,00:33:52.851,Shot,
,,,,,,,,,,,,,,,,0.363703,,,,,,,,,,,,,,34848167-8e3c-4a9d-ba68-6b85b07d2e90,1264,,"[104.4, 32.6]",3879643,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Floccari,6948.0,Center Forward,72,Sassuolo,232,['887023d3-ec50-4cd4-a981-21f5ee82a7e3'],56,,Left Foot,,"[112.7, 37.7, 0.8]",,"[{'location': [94.2, 55.9], 'player': {'id': 7012, 'name': 'Vasco Regini'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [104.1, 35.6], 'player': {'id': 9884, 'name': 'Niklas Moisander'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.4, 36.0], 'player': {'id': 7019, 'name': 'Matías Agustín Silvestre'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [113.0, 36.9], 'player': {'id': 7018, 'name': 'Emiliano Viviano'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [88.0, 62.3], 'player': {'id': 7109, 'name': 'Matteo Politano'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",eda9c2df-0d9c-407b-a708-330741bcd751,True,Saved,0.39775634,Normal,Open Play,,,,Sassuolo,232,00:34:56.687,Shot,
,,,,,,,,,,,,,,,,0.078525,,,,,,,,,,,,,,a939b595-ba46-4389-a830-afe5b319fb78,1269,,"[108.2, 41.9]",3879643,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Nicola Sansone,6859.0,Left Midfield,73,Sassuolo,232,"['6d0eae3e-289c-4976-af8d-2b21b72f1cbb', 'b78625bd-b513-4950-9a50-052a69c59c30', 'c0b4b74a-349a-4720-b3f3-ad337a5dc5ba']",39,,Right Foot,,"[109.4, 41.7]",True,"[{'location': [114.7, 47.1], 'player': {'id': 387417, 'name': 'Mattia Cassani'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [119.2, 43.2], 'player': {'id': 16586, 'name': 'Fernando Lucas Martins'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [118.6, 40.9], 'player': {'id': 7018, 'name': 'Emiliano Viviano'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.6, 67.0], 'player': {'id': 19850, 'name': 'Antonio Cassano'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [115.6, 49.3], 'player': {'id': 7012, 'name': 'Vasco Regini'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [116.4, 44.2], 'player': {'id': 9884, 'name': 'Niklas Moisander'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.9, 43.2], 'player': {'id': 6759, 'name': 'Roberto Soriano'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [113.6, 40.6], 'player': {'id': 7009, 'name': 'Édgar Osvaldo Barreto Cáceres'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.5, 53.5], 'player': {'id': 7000, 'name': 'Eder Citadin Martins'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [115.6, 36.3], 'player': {'id': 15318, 'name': 'Lazaros Christodoulopoulos'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [109.8, 41.3], 'player': {'id': 7019, 'name': 'Matías Agustín Silvestre'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [111.1, 35.9], 'player': {'id': 7119, 'name': 'Francesco Acerbi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [115.7, 45.8], 'player': {'id': 7118, 'name': 'Federico Peluso'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [115.1, 48.7], 'player': {'id': 8848, 'name': 'Paolo Cannavaro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [114.0, 47.5], 'player': {'id': 6963, 'name': 'Lorenzo Pellegrini'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [94.9, 65.3], 'player': {'id': 5461, 'name': 'Šime Vrsaljko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [101.2, 58.3], 'player': {'id': 30941, 'name': 'Karim Laribi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [114.5, 40.2], 'player': {'id': 6948, 'name': 'Sergio Floccari'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",d90efce5-dd99-43ef-a269-5a5a80876bb9,,Blocked,0.073421635,Half Volley,Open Play,,,,Sassuolo,232,00:35:39.665,Shot,True
,,,,,,,,,,,,,,,,0.455185,,,,,,,,,,,,,,7c860fe1-425f-49a8-bcde-6e000e04d223,1357,,"[105.4, 37.9]",3879643,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lorenzo Pellegrini,6963.0,Left Center Midfield,78,Sassuolo,232,"['875a2e67-24f6-4b4c-acaa-6a13578dc2e4', 'ec6c4b6b-b8d6-47ca-9f46-3f028963a588']",0,,Left Foot,,"[115.3, 37.4, 0.0]",True,"[{'location': [106.6, 35.5], 'player': {'id': 387417, 'name': 'Mattia Cassani'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.5, 38.9], 'player': {'id': 7018, 'name': 'Emiliano Viviano'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.3, 47.5], 'player': {'id': 7012, 'name': 'Vasco Regini'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [107.8, 44.2], 'player': {'id': 9884, 'name': 'Niklas Moisander'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.2, 40.9], 'player': {'id': 7019, 'name': 'Matías Agustín Silvestre'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [101.2, 39.3], 'player': {'id': 7009, 'name': 'Édgar Osvaldo Barreto Cáceres'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [92.4, 43.5], 'player': {'id': 6759, 'name': 'Roberto Soriano'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [101.1, 60.5], 'player': {'id': 7109, 'name': 'Matteo Politano'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [104.9, 46.8], 'player': {'id': 30941, 'name': 'Karim Laribi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [85.6, 57.9], 'player': {'id': 5461, 'name': 'Šime Vrsaljko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [104.7, 25.1], 'player': {'id': 6859, 'name': 'Nicola Sansone'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",8885f1f6-aaa0-4760-adde-d18c485bb7cb,,Saved,0.29069847,Normal,Open Play,,,,Sassuolo,232,00:38:00.399,Shot,True
,,,,,,,,,,,,,,,,0.455862,,,,,,,,,,,,,,85b874e6-a88a-4bfc-9c19-3d7ae4d3b84f,1360,,"[111.3, 35.6]",3879643,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lorenzo Pellegrini,6963.0,Left Center Midfield,78,Sassuolo,232,['361c0982-5be5-436e-9cd5-476d299e3e18'],1,,Right Foot,,"[120.0, 38.1, 0.2]",True,"[{'location': [112.1, 42.7], 'player': {'id': 9884, 'name': 'Niklas Moisander'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.8, 47.0], 'player': {'id': 7012, 'name': 'Vasco Regini'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [108.2, 40.9], 'player': {'id': 7019, 'name': 'Matías Agustín Silvestre'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [107.8, 39.1], 'player': {'id': 387417, 'name': 'Mattia Cassani'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.0, 36.9], 'player': {'id': 7009, 'name': 'Édgar Osvaldo Barreto Cáceres'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [93.1, 46.6], 'player': {'id': 6759, 'name': 'Roberto Soriano'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [115.6, 37.5], 'player': {'id': 7018, 'name': 'Emiliano Viviano'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.6, 60.1], 'player': {'id': 7109, 'name': 'Matteo Politano'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [113.2, 42.9], 'player': {'id': 30941, 'name': 'Karim Laribi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [109.5, 30.1], 'player': {'id': 6859, 'name': 'Nicola Sansone'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [87.3, 57.1], 'player': {'id': 5461, 'name': 'Šime Vrsaljko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",,,Goal,0.50107926,Normal,Open Play,,,,Sassuolo,232,00:38:01.912,Shot,
,,,,,,,,,,,,,,,,1.063172,,,,,,,,,,,,,,06ab3aca-e160-46fa-a6c3-361633e6b51b,1390,,"[111.1, 51.2]",3879643,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Eder Citadin Martins,7000.0,Right Center Forward,81,Sampdoria,234,['6c892b28-0562-4594-a95b-587a67162f8e'],27,,Right Foot,,"[120.0, 34.3, 0.1]",True,"[{'location': [107.9, 51.3], 'player': {'id': 7118, 'name': 'Federico Peluso'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.4, 44.8], 'player': {'id': 7119, 'name': 'Francesco Acerbi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.6, 36.9], 'player': {'id': 5461, 'name': 'Šime Vrsaljko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [89.7, 25.6], 'player': {'id': 7109, 'name': 'Matteo Politano'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [114.5, 46.9], 'player': {'id': 7132, 'name': 'Andrea Consigli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [92.3, 27.5], 'player': {'id': 7012, 'name': 'Vasco Regini'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}]",bdd4f4db-0caa-41e5-843d-223d1d759ecf,,Off T,0.18164876,Normal,Open Play,,,,Sampdoria,234,00:39:27.581,Shot,
,,,,,,,,,,,,,,,,0.731583,,,,,,,,,,,,,,fffd40df-4fd8-4f18-a97b-98db237d949f,1760,,"[101.4, 31.8]",3879643,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonio Cassano,19850.0,Left Center Forward,108,Sampdoria,234,['6dcebcb5-37c8-4692-acc7-cdd066b62cb7'],36,,Right Foot,,"[117.4, 38.9, 0.5]",,"[{'location': [98.1, 59.6], 'player': {'id': 7118, 'name': 'Federico Peluso'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.9, 41.9], 'player': {'id': 7119, 'name': 'Francesco Acerbi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.2, 35.4], 'player': {'id': 8848, 'name': 'Paolo Cannavaro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.7, 40.3], 'player': {'id': 7113, 'name': 'Simone Missiroli'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [87.4, 54.6], 'player': {'id': 6963, 'name': 'Lorenzo Pellegrini'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.1, 32.1], 'player': {'id': 5461, 'name': 'Šime Vrsaljko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.2, 38.1], 'player': {'id': 7132, 'name': 'Andrea Consigli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [87.6, 70.1], 'player': {'id': 15318, 'name': 'Lazaros Christodoulopoulos'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [85.7, 65.4], 'player': {'id': 6759, 'name': 'Roberto Soriano'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [91.2, 46.1], 'player': {'id': 7000, 'name': 'Eder Citadin Martins'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",bad3fa5a-10a9-4728-a310-3660b4de146c,,Saved,0.0421437,Normal,Open Play,,,,Sampdoria,234,00:04:36.681,Shot,
,,,,,,,,,,,,,,,,0.728085,,,,,,,,,,,,,,ebb7d4a1-eefd-42c8-ba99-c7a574dbb345,1806,,"[113.2, 34.7]",3879643,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Sergio Floccari,6948.0,Center Forward,110,Sassuolo,232,"['26685007-e117-484d-ba07-400eead5a117', '92bc11ab-eae8-45c1-9316-5f1a7baf1ed5']",25,True,Head,,"[120.0, 35.2, 2.0]",,"[{'location': [119.0, 38.6], 'player': {'id': 7018, 'name': 'Emiliano Viviano'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.0, 41.6], 'player': {'id': 16586, 'name': 'Fernando Lucas Martins'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [93.8, 30.7], 'player': {'id': 6759, 'name': 'Roberto Soriano'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [110.5, 46.0], 'player': {'id': 9884, 'name': 'Niklas Moisander'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.1, 34.7], 'player': {'id': 15318, 'name': 'Lazaros Christodoulopoulos'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [112.9, 42.1], 'player': {'id': 7019, 'name': 'Matías Agustín Silvestre'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [113.5, 34.0], 'player': {'id': 387417, 'name': 'Mattia Cassani'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.9, 46.0], 'player': {'id': 6963, 'name': 'Lorenzo Pellegrini'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [113.1, 31.8], 'player': {'id': 6859, 'name': 'Nicola Sansone'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",b5676cb6-8445-4849-ad21-6f2d54b77089,,Off T,0.10842562,Normal,Open Play,,,,Sassuolo,232,00:05:25.554,Shot,True
,,,,,,,,,,,,,,,,0.713818,,,,,,,,,,,,,,548e5f64-f1b9-4f56-9de5-e721ab6222a9,1853,,"[116.6, 51.9]",3879643,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonio Cassano,19850.0,Left Center Forward,113,Sampdoria,234,['0df9190d-1504-46fc-a9fe-d594a8f37e94'],40,,Right Foot,,"[116.9, 43.9]",,"[{'location': [112.9, 45.5], 'player': {'id': 7119, 'name': 'Francesco Acerbi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.4, 44.5], 'player': {'id': 5461, 'name': 'Šime Vrsaljko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.7, 49.4], 'player': {'id': 8848, 'name': 'Paolo Cannavaro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.1, 54.4], 'player': {'id': 7118, 'name': 'Federico Peluso'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.6, 45.1], 'player': {'id': 7132, 'name': 'Andrea Consigli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.2, 46.8], 'player': {'id': 7113, 'name': 'Simone Missiroli'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [101.7, 51.4], 'player': {'id': 6963, 'name': 'Lorenzo Pellegrini'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [102.8, 56.8], 'player': {'id': 6859, 'name': 'Nicola Sansone'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [114.9, 36.5], 'player': {'id': 7012, 'name': 'Vasco Regini'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [110.3, 38.7], 'player': {'id': 6759, 'name': 'Roberto Soriano'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [114.5, 42.9], 'player': {'id': 7000, 'name': 'Eder Citadin Martins'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [91.4, 60.5], 'player': {'id': 387417, 'name': 'Mattia Cassani'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",,True,Wayward,0.02626506,Half Volley,Open Play,,,,Sampdoria,234,00:06:40.327,Shot,
,,,,,,,,,,,,,,,,0.78047,,,,,,,,,,,,,,a00f3a74-842c-4b42-8731-875ac291b6f8,1877,,"[105.1, 51.4]",3879643,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matteo Politano,7109.0,Right Midfield,114,Sassuolo,232,"['3c4221b2-8f58-4791-bd66-c0e9aa05504f', 'd9e3ccd7-5060-4328-8ede-0dd31110ead6']",3,,Left Foot,,"[120.0, 31.7, 4.4]",,"[{'location': [117.1, 42.0], 'player': {'id': 7018, 'name': 'Emiliano Viviano'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.1, 48.8], 'player': {'id': 7012, 'name': 'Vasco Regini'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [104.9, 50.5], 'player': {'id': 7009, 'name': 'Édgar Osvaldo Barreto Cáceres'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.7, 50.3], 'player': {'id': 9884, 'name': 'Niklas Moisander'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.8, 47.0], 'player': {'id': 7019, 'name': 'Matías Agustín Silvestre'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [99.2, 34.2], 'player': {'id': 16586, 'name': 'Fernando Lucas Martins'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [110.1, 35.0], 'player': {'id': 387417, 'name': 'Mattia Cassani'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.4, 56.0], 'player': {'id': 30941, 'name': 'Karim Laribi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [93.2, 30.7], 'player': {'id': 6948, 'name': 'Sergio Floccari'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.0, 34.7], 'player': {'id': 6859, 'name': 'Nicola Sansone'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",69a62a27-0587-47fd-bfe4-55472dc54f1b,,Off T,0.068570636,Normal,Open Play,,,,Sassuolo,232,00:07:03.089,Shot,True
,,,,,,,,,,,,,,,,0.062246,,,,,,,,,,,,,,b66c7659-6d49-455b-8d0e-6188f2bc60bd,2099,,"[104.8, 28.5]",3879643,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matteo Politano,7109.0,Right Midfield,126,Sassuolo,232,"['886131a8-ce2c-4ad2-9b11-02ffb2342233', '93348833-a66f-45ae-8dee-c61dfd4569e6', 'ad15fda5-fcf8-441c-92b9-f0ca81d74701']",47,,Left Foot,,"[105.7, 29.1]",,"[{'location': [104.2, 37.1], 'player': {'id': 9884, 'name': 'Niklas Moisander'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.1, 27.7], 'player': {'id': 7019, 'name': 'Matías Agustín Silvestre'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [105.5, 29.6], 'player': {'id': 40429, 'name': 'Angelo Palombo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.8, 25.4], 'player': {'id': 387417, 'name': 'Mattia Cassani'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.1, 36.0], 'player': {'id': 7018, 'name': 'Emiliano Viviano'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [93.1, 14.4], 'player': {'id': 6963, 'name': 'Lorenzo Pellegrini'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [104.7, 19.8], 'player': {'id': 6859, 'name': 'Nicola Sansone'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",c3a447ee-3dde-4d08-a82b-5da2a3613327,,Blocked,0.07622513,Normal,Open Play,,,,Sassuolo,232,00:11:47.557,Shot,True
