ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.213543,,,,,,,,,,,,,1d7604ac-724d-4f11-854d-237fb7e2f480,1497,,"[108.9, 30.4]",3754032,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marko Arnautović,3325.0,Left Wing,76,Stoke City,30,['71816c09-6629-4e48-8fc2-0a86401b8990'],25,,Left Foot,"[109.3, 38.2]",,"[{'location': [108.1, 45.9], 'player': {'id': 4913, 'name': 'Bojan Krkíc Pérez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [107.1, 52.9], 'player': {'id': 31296, 'name': 'Sébastien Aymar Bassong Nguena'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.1, 52.5], 'player': {'id': 10967, 'name': 'Robert Brady'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.6, 43.1], 'player': {'id': 9930, 'name': 'Ryan Bennett'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.6, 57.8], 'player': {'id': 10966, 'name': 'Wes Hoolahan'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [110.4, 33.1], 'player': {'id': 21212, 'name': 'Russell Martin'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.5, 52.1], 'player': {'id': 9578, 'name': 'Jonathan Howson'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.5, 40.9], 'player': {'id': 9463, 'name': 'Alexander Banor Tettey'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [100.2, 33.8], 'player': {'id': 23742, 'name': 'Vadis Odjidja-Ofoe'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [117.5, 36.9], 'player': {'id': 9014, 'name': 'Declan Rudd'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.6, 23.4], 'player': {'id': 3467, 'name': 'Erik Pieters'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [92.2, 62.9], 'player': {'id': 3265, 'name': 'José Luis Sanmartín Mato'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.2, 69.1], 'player': {'id': 3670, 'name': 'Jonathan Walters'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [102.3, 42.9], 'player': {'id': 4724, 'name': 'Glen Johnson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",600dc573-8451-40a5-8adc-e8d49dd8f65a,Wayward,0.10735065,Half Volley,Open Play,,,,Stoke City,30,00:40:25.606,Shot,
,,,,,,,,,,,,,,,0.510958,,,,,,,,,,,,,8eb8c211-0e48-4df4-98bc-da01b70171b5,1992,,"[114.7, 44.2]",3754032,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Walters,3670.0,Right Wing,98,Stoke City,30,['d3a68b1b-7c67-4f8c-810e-f3d2dc97da80'],30,,Right Foot,"[120.0, 39.8, 1.4]",True,"[{'location': [107.5, 38.4], 'player': {'id': 3265, 'name': 'José Luis Sanmartín Mato'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.1, 13.4], 'player': {'id': 3325, 'name': 'Marko Arnautović'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [98.5, 34.6], 'player': {'id': 4913, 'name': 'Bojan Krkíc Pérez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [105.1, 23.3], 'player': {'id': 21212, 'name': 'Russell Martin'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.6, 37.4], 'player': {'id': 9930, 'name': 'Ryan Bennett'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.1, 18.7], 'player': {'id': 23742, 'name': 'Vadis Odjidja-Ofoe'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [111.0, 39.2], 'player': {'id': 31296, 'name': 'Sébastien Aymar Bassong Nguena'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.7, 47.1], 'player': {'id': 10967, 'name': 'Robert Brady'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.4, 30.2], 'player': {'id': 9463, 'name': 'Alexander Banor Tettey'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.6, 48.6], 'player': {'id': 10966, 'name': 'Wes Hoolahan'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [117.3, 42.1], 'player': {'id': 9014, 'name': 'Declan Rudd'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.4, 8.6], 'player': {'id': 3467, 'name': 'Erik Pieters'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",7b676851-5e4a-4247-b278-5b42801de0b9,Goal,0.41785574,Half Volley,Open Play,,,,Stoke City,30,00:03:30.826,Shot,
,,,,,,,,,,,,,,,0.809986,,,,,,,,,,,,,94110e0f-2f49-45e6-a7df-dc1fbcf317e2,2178,,"[107.2, 44.3]",3754032,52,,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marko Arnautović,3325.0,Left Wing,104,Stoke City,30,"['a868136f-29e6-4e42-a9d1-bc98f00b49d0', 'ad6d98a3-9ee2-4674-b351-5ad84c827f34']",57,True,Head,"[120.0, 25.9]",,"[{'location': [105.7, 35.9], 'player': {'id': 3265, 'name': 'José Luis Sanmartín Mato'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.9, 52.1], 'player': {'id': 3670, 'name': 'Jonathan Walters'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [98.8, 20.4], 'player': {'id': 3467, 'name': 'Erik Pieters'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [94.8, 59.9], 'player': {'id': 9578, 'name': 'Jonathan Howson'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [95.7, 47.9], 'player': {'id': 9463, 'name': 'Alexander Banor Tettey'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.0, 64.1], 'player': {'id': 10967, 'name': 'Robert Brady'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.7, 33.4], 'player': {'id': 23742, 'name': 'Vadis Odjidja-Ofoe'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [108.5, 50.7], 'player': {'id': 31296, 'name': 'Sébastien Aymar Bassong Nguena'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.6, 44.2], 'player': {'id': 9930, 'name': 'Ryan Bennett'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.4, 40.2], 'player': {'id': 21212, 'name': 'Russell Martin'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.4, 41.4], 'player': {'id': 9014, 'name': 'Declan Rudd'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",cdc28466-2c60-4236-adfc-88ca6ce65bd3,Wayward,0.03559388,Normal,Open Play,,,,Stoke City,30,00:07:57.792,Shot,True
,,,,,,,,,,,,,,,0.993189,,,,,,,,,,,,,92691de0-5d9f-40af-91d1-74dc7da4ba87,2231,,"[97.3, 44.4]",3754032,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Howson,9578.0,Left Defensive Midfield,107,Norwich City,56,['e7b87583-0f01-4cd0-9695-bd93605bdf7a'],40,,Right Foot,"[120.0, 37.0, 1.9]",True,"[{'location': [116.9, 41.5], 'player': {'id': 3537, 'name': 'Jack Butland'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.6, 40.0], 'player': {'id': 40121, 'name': 'Philipp Wollscheid'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.4, 51.5], 'player': {'id': 3325, 'name': 'Marko Arnautović'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [99.7, 43.9], 'player': {'id': 3467, 'name': 'Erik Pieters'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.8, 31.4], 'player': {'id': 4035, 'name': 'Ryan Shawcross'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.9, 39.3], 'player': {'id': 4891, 'name': 'Ibrahim Afellay'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [89.3, 58.6], 'player': {'id': 21212, 'name': 'Russell Martin'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [101.8, 38.8], 'player': {'id': 23742, 'name': 'Vadis Odjidja-Ofoe'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [102.4, 33.1], 'player': {'id': 23663, 'name': 'Dieumerci Mbokani Bezua'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",5053f3ed-9afb-4f55-93e5-7b94e9e9c056,Goal,0.031719197,Half Volley,Open Play,,,,Norwich City,56,00:09:40.629,Shot,
,,,,,,,,,,,,,,,1.160008,,,,,,,,,,,,,27bcc41b-e66d-4460-9a89-8df2694d15bd,2668,,"[96.7, 40.9]",3754032,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Luis Sanmartín Mato,3265.0,Center Forward,126,Stoke City,30,['1959d98b-1cff-4b9a-b016-a9566b186d22'],8,,Right Foot,"[120.0, 36.8, 0.2]",,"[{'location': [90.8, 46.8], 'player': {'id': 4891, 'name': 'Ibrahim Afellay'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [81.6, 22.9], 'player': {'id': 3467, 'name': 'Erik Pieters'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [102.1, 32.5], 'player': {'id': 3670, 'name': 'Jonathan Walters'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [101.3, 43.2], 'player': {'id': 3325, 'name': 'Marko Arnautović'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [99.7, 47.1], 'player': {'id': 42901, 'name': 'Osazemwinde Peter Odemwingie'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [103.2, 34.2], 'player': {'id': 21212, 'name': 'Russell Martin'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.7, 43.1], 'player': {'id': 31296, 'name': 'Sébastien Aymar Bassong Nguena'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.1, 40.8], 'player': {'id': 9930, 'name': 'Ryan Bennett'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.6, 48.0], 'player': {'id': 10967, 'name': 'Robert Brady'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [95.1, 33.4], 'player': {'id': 3286, 'name': 'Nathan Redmond'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [99.4, 50.3], 'player': {'id': 22594, 'name': 'Matt Jarvis'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [94.0, 41.0], 'player': {'id': 9463, 'name': 'Alexander Banor Tettey'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [93.9, 49.1], 'player': {'id': 9578, 'name': 'Jonathan Howson'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [116.5, 39.8], 'player': {'id': 9014, 'name': 'Declan Rudd'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",c1a284ec-c2c6-4d1e-98f6-21be1cfbc6c0,Goal,0.033736568,Normal,Open Play,,,,Stoke City,30,00:21:08.442,Shot,
,,,,,,,,,,,,,,,0.922924,,,,,,,,,,,,,add29ea2-e879-45e5-b817-99de7aff68b3,2867,,"[103.1, 51.3]",3754032,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nathan Redmond,3286.0,Right Midfield,134,Norwich City,56,['38955f32-acdd-4999-8f58-1e4e480b20d4'],25,,Right Foot,"[120.0, 45.7, 1.3]",,"[{'location': [106.8, 49.5], 'player': {'id': 3467, 'name': 'Erik Pieters'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.5, 65.9], 'player': {'id': 23663, 'name': 'Dieumerci Mbokani Bezua'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [109.5, 36.4], 'player': {'id': 22594, 'name': 'Matt Jarvis'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [109.7, 44.0], 'player': {'id': 9463, 'name': 'Alexander Banor Tettey'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [93.7, 61.6], 'player': {'id': 21212, 'name': 'Russell Martin'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [118.0, 42.3], 'player': {'id': 3537, 'name': 'Jack Butland'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.6, 57.0], 'player': {'id': 3325, 'name': 'Marko Arnautović'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [104.3, 48.8], 'player': {'id': 9625, 'name': 'Glenn Whelan'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [110.1, 39.3], 'player': {'id': 4724, 'name': 'Glen Johnson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.0, 61.4], 'player': {'id': 40121, 'name': 'Philipp Wollscheid'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.5, 44.3], 'player': {'id': 4035, 'name': 'Ryan Shawcross'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.8, 55.9], 'player': {'id': 4891, 'name': 'Ibrahim Afellay'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}]",437add1e-3e33-469f-8b78-9e98ab26f83e,Off T,0.045604527,Normal,Open Play,,,,Norwich City,56,00:26:25.884,Shot,
,,,,,,,,,,,,,,,1.112174,,,,,,,,,,,,,8665722b-b573-4cfe-a096-b4a5a8878d2e,3332,,"[88.8, 45.9]",3754032,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ibrahim Afellay,4891.0,Left Defensive Midfield,146,Stoke City,30,['441269c8-0124-425a-9a02-4fe7fdfbcfa5'],42,,Right Foot,"[120.0, 52.5, 4.9]",,"[{'location': [117.0, 42.0], 'player': {'id': 9014, 'name': 'Declan Rudd'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [90.6, 43.2], 'player': {'id': 9463, 'name': 'Alexander Banor Tettey'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [93.2, 47.5], 'player': {'id': 9578, 'name': 'Jonathan Howson'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [95.9, 55.7], 'player': {'id': 22594, 'name': 'Matt Jarvis'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [100.6, 53.0], 'player': {'id': 10967, 'name': 'Robert Brady'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.3, 42.9], 'player': {'id': 31296, 'name': 'Sébastien Aymar Bassong Nguena'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.8, 37.9], 'player': {'id': 9930, 'name': 'Ryan Bennett'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.5, 33.0], 'player': {'id': 21212, 'name': 'Russell Martin'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.0, 23.3], 'player': {'id': 3286, 'name': 'Nathan Redmond'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [101.0, 39.6], 'player': {'id': 3670, 'name': 'Jonathan Walters'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [100.4, 34.8], 'player': {'id': 4040, 'name': 'Peter Crouch'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [90.0, 36.0], 'player': {'id': 8251, 'name': 'Marco van Ginkel'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [86.4, 51.2], 'player': {'id': 42901, 'name': 'Osazemwinde Peter Odemwingie'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [91.6, 65.7], 'player': {'id': 4724, 'name': 'Glen Johnson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",4b712a32-6ae9-4a5f-bb80-94ddcdad9357,Off T,0.023224536,Normal,Open Play,,,,Stoke City,30,00:38:42.684,Shot,
,,,,,,,,,,,,,,,0.618526,,,,,,,,,,,,,58881c7e-ce9b-4da9-93fb-2bd63b312b6c,3437,,"[107.5, 39.6]",3754032,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Peter Crouch,4040.0,Center Forward,151,Stoke City,30,['25637078-5b5c-47ca-9133-a081b26ca813'],23,,Right Foot,"[118.4, 38.1, 1.1]",True,"[{'location': [97.6, 26.0], 'player': {'id': 9625, 'name': 'Glenn Whelan'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [115.2, 77.5], 'player': {'id': 4891, 'name': 'Ibrahim Afellay'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [112.0, 38.6], 'player': {'id': 40121, 'name': 'Philipp Wollscheid'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [119.4, 37.8], 'player': {'id': 22594, 'name': 'Matt Jarvis'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [118.6, 40.4], 'player': {'id': 9014, 'name': 'Declan Rudd'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.6, 48.5], 'player': {'id': 3286, 'name': 'Nathan Redmond'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [101.8, 38.1], 'player': {'id': 10967, 'name': 'Robert Brady'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.4, 41.2], 'player': {'id': 9930, 'name': 'Ryan Bennett'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.4, 49.5], 'player': {'id': 21212, 'name': 'Russell Martin'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.5, 38.3], 'player': {'id': 31296, 'name': 'Sébastien Aymar Bassong Nguena'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.9, 38.9], 'player': {'id': 4807, 'name': 'Cameron Jerome'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [114.6, 44.4], 'player': {'id': 9578, 'name': 'Jonathan Howson'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [116.1, 37.4], 'player': {'id': 9463, 'name': 'Alexander Banor Tettey'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [115.6, 37.0], 'player': {'id': 3670, 'name': 'Jonathan Walters'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [111.3, 48.7], 'player': {'id': 8251, 'name': 'Marco van Ginkel'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [111.5, 47.3], 'player': {'id': 42901, 'name': 'Osazemwinde Peter Odemwingie'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [109.7, 41.0], 'player': {'id': 4035, 'name': 'Ryan Shawcross'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",e9513339-cd75-438f-a18e-959b5ddd547c,Saved,0.06348539,Volley,Open Play,,,,Stoke City,30,00:41:23.885,Shot,
,,,,,,,,,,,,,,,0.724324,,,,,,,,,,,,,bed49ae5-f078-45ce-98b7-5290934072a1,3493,,"[106.0, 39.9]",3754032,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Peter Crouch,4040.0,Center Forward,154,Stoke City,30,['600cea5e-25aa-4197-aed3-4900678bbe94'],37,,Right Foot,"[108.4, 41.3]",True,"[{'location': [99.6, 26.9], 'player': {'id': 9930, 'name': 'Ryan Bennett'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [93.1, 39.8], 'player': {'id': 8251, 'name': 'Marco van Ginkel'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [102.6, 55.2], 'player': {'id': 42901, 'name': 'Osazemwinde Peter Odemwingie'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [91.4, 23.7], 'player': {'id': 3670, 'name': 'Jonathan Walters'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [86.7, 26.0], 'player': {'id': 9463, 'name': 'Alexander Banor Tettey'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [104.7, 45.2], 'player': {'id': 10967, 'name': 'Robert Brady'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [92.0, 16.1], 'player': {'id': 21212, 'name': 'Russell Martin'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.9, 40.9], 'player': {'id': 9014, 'name': 'Declan Rudd'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.8, 39.0], 'player': {'id': 31296, 'name': 'Sébastien Aymar Bassong Nguena'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",01611d19-bf66-47ad-85ba-554a68bd5d41,Wayward,0.12871034,Volley,Open Play,,,,Stoke City,30,00:43:37.971,Shot,
,,,,,,,,,,,,,,,0.171205,,,,,,,,,,,,,988fb108-0052-4db8-8a5c-7bf18e3dc6ea,3498,,"[109.9, 44.9]",3754032,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Glen Johnson,4724.0,Right Back,154,Stoke City,30,"['12bb927a-6244-4067-af6b-dcbe117d5a0a', '8c185f80-9cdd-4b93-8987-2f9f525c229d']",39,,Right Foot,"[110.9, 44.6]",True,"[{'location': [107.5, 44.6], 'player': {'id': 10967, 'name': 'Robert Brady'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.1, 44.1], 'player': {'id': 31296, 'name': 'Sébastien Aymar Bassong Nguena'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.4, 31.3], 'player': {'id': 9930, 'name': 'Ryan Bennett'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.2, 40.2], 'player': {'id': 4040, 'name': 'Peter Crouch'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [93.8, 25.2], 'player': {'id': 3670, 'name': 'Jonathan Walters'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [104.3, 43.1], 'player': {'id': 8251, 'name': 'Marco van Ginkel'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [117.4, 41.8], 'player': {'id': 9014, 'name': 'Declan Rudd'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,Blocked,0.09728359,Normal,Open Play,,,,Stoke City,30,00:43:39.778,Shot,
