ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,1.157,,,,,,,,d14edb82-5dff-4049-b6c9-7238ce7a0d92,1853,,"[104.0, 27.0]",7496,58,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andi Sullivan,4940.0,Center Attacking Midfield,120,Washington Spirit,759,['7319adaf-d07f-420b-9797-4b75aea2dc05'],1,Right Foot,"[118.0, 36.2, 1.0]","[{'location': [103.0, 4.0], 'player': {'id': 4956, 'name': 'Mallory Eubanks'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [118.0, 40.0], 'player': {'id': 4969, 'name': 'Nicole Barnhart'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [82.0, 52.0], 'player': {'id': 4972, 'name': 'Katie Stengel'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [88.0, 52.0], 'player': {'id': 4975, 'name': 'Gunnhildur Yrsa Jónsdóttir'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [88.0, 63.0], 'player': {'id': 5027, 'name': 'Erika Tymrak'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [101.0, 29.0], 'player': {'id': 4987, 'name': 'Sydney Miramontez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.0, 61.0], 'player': {'id': 4976, 'name': 'Lo’eau LaBonta'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.0, 42.0], 'player': {'id': 4984, 'name': 'Rachel Corsie'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.0, 51.0], 'player': {'id': 5101, 'name': 'Samantha Johnson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.0, 32.0], 'player': {'id': 4971, 'name': 'Rebecca Moros'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.0, 61.0], 'player': {'id': 5032, 'name': 'Cali Farquharson'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [87.0, 56.0], 'player': {'id': 5026, 'name': 'Meggie Dougherty Howard'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [101.0, 57.0], 'player': {'id': 4964, 'name': 'Ashley Hatch'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [101.0, 78.0], 'player': {'id': 4941, 'name': 'Taylor Smith'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [78.0, 64.0], 'player': {'id': 4951, 'name': 'Rebecca Quinn'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",65e07c34-0cd8-4ee0-a22e-7817265c4fda,True,Saved,0.07476345,Normal,Open Play,,,,Washington Spirit,759,00:13:01.583,Shot,
,,,,,,,,,0.289,,,,,,,,96689ba9-9600-4c59-b503-f924cb0d80de,1960,,"[113.0, 29.0]",7496,60,,,,,,,,,,,,,,,,,,,,2,From Throw In,Amy Rodriguez,5024.0,Center Forward,131,Utah Royals,767,"['a6edd24c-850d-4aba-9bca-9009d4389dde', 'd5e18d4b-9749-497f-b397-4907b5a74af0']",55,Left Foot,"[116.0, 33.0]","[{'location': [85.0, 34.0], 'player': {'id': 4940, 'name': 'Andi Sullivan'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [106.0, 35.0], 'player': {'id': 4950, 'name': 'Whitney Church'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.0, 33.0], 'player': {'id': 5026, 'name': 'Meggie Dougherty Howard'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.0, 29.0], 'player': {'id': 4941, 'name': 'Taylor Smith'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [113.0, 32.0], 'player': {'id': 4943, 'name': 'Estelle Johnson'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [113.0, 50.0], 'player': {'id': 5029, 'name': 'Tori Huster'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.0, 24.0], 'player': {'id': 4951, 'name': 'Rebecca Quinn'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [120.0, 40.0], 'player': {'id': 5025, 'name': 'Aubrey Renee Kingsbury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [82.0, 49.0], 'player': {'id': 4976, 'name': 'Lo’eau LaBonta'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [108.0, 50.0], 'player': {'id': 6817, 'name': 'Christen Annemarie Press'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [80.0, 22.0], 'player': {'id': 4975, 'name': 'Gunnhildur Yrsa Jónsdóttir'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [102.0, 21.0], 'player': {'id': 5027, 'name': 'Erika Tymrak'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [98.0, 34.0], 'player': {'id': 4972, 'name': 'Katie Stengel'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",1f01554c-45ce-4cd8-b1bf-fa3ce55ae063,,Blocked,0.15461336,Normal,Open Play,,,,Utah Royals,767,00:15:55.947,Shot,
,,,,,,,,,0.821,,,,,,,,b1842d67-8f06-47b9-904c-92a7fb9b38a7,1968,,"[105.0, 34.0]",7496,61,,,,,,,,,,,,,,,,,,,,2,From Throw In,Amy Rodriguez,5024.0,Center Forward,131,Utah Royals,767,"['6301569b-b269-4574-b5d7-53ce14bc39cd', 'a2aa3639-17ec-4bf7-a955-62b9e51fb5a3', 'a3d10fde-3e6c-46f6-8494-d54286828bf0']",1,Right Foot,"[120.0, 44.8, 1.1]","[{'location': [104.0, 38.0], 'player': {'id': 4950, 'name': 'Whitney Church'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.0, 51.0], 'player': {'id': 4956, 'name': 'Mallory Eubanks'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [108.0, 36.0], 'player': {'id': 4943, 'name': 'Estelle Johnson'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [111.0, 44.0], 'player': {'id': 5029, 'name': 'Tori Huster'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.0, 30.0], 'player': {'id': 4951, 'name': 'Rebecca Quinn'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.0, 26.0], 'player': {'id': 4941, 'name': 'Taylor Smith'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [91.0, 34.0], 'player': {'id': 4940, 'name': 'Andi Sullivan'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [102.0, 33.0], 'player': {'id': 5026, 'name': 'Meggie Dougherty Howard'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [119.0, 41.0], 'player': {'id': 5025, 'name': 'Aubrey Renee Kingsbury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [84.0, 44.0], 'player': {'id': 4976, 'name': 'Lo’eau LaBonta'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [109.0, 47.0], 'player': {'id': 6817, 'name': 'Christen Annemarie Press'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [88.0, 30.0], 'player': {'id': 4975, 'name': 'Gunnhildur Yrsa Jónsdóttir'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [108.0, 23.0], 'player': {'id': 5027, 'name': 'Erika Tymrak'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [96.0, 34.0], 'player': {'id': 4972, 'name': 'Katie Stengel'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",,,Off T,0.14390022,Normal,Open Play,,,,Utah Royals,767,00:16:01.519,Shot,True
,,,,,,,,,1.016,,,,,,,,0f96acc2-8718-4fe3-980f-5febddbd91ff,2169,,"[99.0, 33.0]",7496,65,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christen Annemarie Press,6817.0,Right Wing,138,Utah Royals,767,['a45d07ab-a568-4741-a9e2-07d497d4973f'],54,Right Foot,"[119.0, 37.2, 0.9]","[{'location': [83.0, 38.0], 'player': {'id': 4940, 'name': 'Andi Sullivan'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [99.0, 45.0], 'player': {'id': 4950, 'name': 'Whitney Church'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.0, 47.0], 'player': {'id': 5029, 'name': 'Tori Huster'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.0, 38.0], 'player': {'id': 4943, 'name': 'Estelle Johnson'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [105.0, 32.0], 'player': {'id': 4951, 'name': 'Rebecca Quinn'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.0, 29.0], 'player': {'id': 5026, 'name': 'Meggie Dougherty Howard'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [104.0, 22.0], 'player': {'id': 4941, 'name': 'Taylor Smith'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [120.0, 41.0], 'player': {'id': 5025, 'name': 'Aubrey Renee Kingsbury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [82.0, 34.0], 'player': {'id': 4975, 'name': 'Gunnhildur Yrsa Jónsdóttir'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [103.0, 15.0], 'player': {'id': 4990, 'name': 'Taylor Lytle'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [101.0, 48.0], 'player': {'id': 4972, 'name': 'Katie Stengel'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [106.0, 29.0], 'player': {'id': 5024, 'name': 'Amy Rodriguez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",021b759a-2d56-443c-844f-41d4ee35801f,,Saved,0.062577255,Normal,Open Play,,,,Utah Royals,767,00:20:54.594,Shot,
,,,,,,,,,1.174,,,,,,,,fdd3d3fe-7d6b-43d9-a264-bd5c38205276,2187,,"[95.0, 47.0]",7496,66,,,,,,,,,,,,,,,,,,,,2,Regular Play,Katie Stengel,4972.0,Center Attacking Midfield,141,Utah Royals,767,['092c31c6-9dfc-419b-980a-93c73ed3b4ce'],14,Left Foot,"[120.0, 34.4, 0.9]","[{'location': [92.0, 45.0], 'player': {'id': 5026, 'name': 'Meggie Dougherty Howard'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [96.0, 55.0], 'player': {'id': 4950, 'name': 'Whitney Church'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [96.0, 64.0], 'player': {'id': 4956, 'name': 'Mallory Eubanks'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [101.0, 50.0], 'player': {'id': 5029, 'name': 'Tori Huster'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.0, 38.0], 'player': {'id': 4943, 'name': 'Estelle Johnson'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [104.0, 30.0], 'player': {'id': 4951, 'name': 'Rebecca Quinn'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [89.0, 29.0], 'player': {'id': 4941, 'name': 'Taylor Smith'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [119.0, 44.0], 'player': {'id': 5025, 'name': 'Aubrey Renee Kingsbury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [85.0, 77.0], 'player': {'id': 4990, 'name': 'Taylor Lytle'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [91.0, 57.0], 'player': {'id': 4976, 'name': 'Lo’eau LaBonta'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [99.0, 62.0], 'player': {'id': 4987, 'name': 'Sydney Miramontez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [104.0, 26.0], 'player': {'id': 6817, 'name': 'Christen Annemarie Press'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [105.0, 35.0], 'player': {'id': 5024, 'name': 'Amy Rodriguez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",8bd3424c-a7e3-4058-b290-7de1f0e1f831,,Off T,0.08176462,Normal,Open Play,,,,Utah Royals,767,00:21:14.111,Shot,
,,,,,,,,,0.99,,,,,,,,596e21b6-abbb-4e54-9fba-272e89630fc3,2221,,"[92.0, 44.0]",7496,68,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Amy Rodriguez,5024.0,Center Forward,144,Utah Royals,767,"['136a6aa7-a7fb-4e71-aba7-626f8ba1f087', '1e68bbd5-ce19-40ef-ab26-10b86eae985a']",23,Left Foot,"[115.0, 39.1, 0.7]","[{'location': [117.0, 41.0], 'player': {'id': 5025, 'name': 'Aubrey Renee Kingsbury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [84.0, 46.0], 'player': {'id': 4950, 'name': 'Whitney Church'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [83.0, 33.0], 'player': {'id': 4941, 'name': 'Taylor Smith'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [91.0, 63.0], 'player': {'id': 5029, 'name': 'Tori Huster'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.0, 45.0], 'player': {'id': 4943, 'name': 'Estelle Johnson'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [103.0, 34.0], 'player': {'id': 4951, 'name': 'Rebecca Quinn'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [81.0, 41.0], 'player': {'id': 4972, 'name': 'Katie Stengel'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [102.0, 24.0], 'player': {'id': 4990, 'name': 'Taylor Lytle'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",2b28f2a3-7321-4397-9982-8e6f3a688a53,,Saved,0.03222079,Normal,Open Play,,,,Utah Royals,767,00:23:23.004,Shot,True
,,,,,,,,,0.238,,,,,,,,fdf85b69-1a49-456d-8ee8-58b988d35eca,2277,,"[94.0, 37.0]",7496,69,,,,,,,,,,,,,,,,,,,,2,Regular Play,Katie Stengel,4972.0,Center Attacking Midfield,148,Utah Royals,767,"['818f2281-56b0-46ba-b7de-cdd2ee7bcd55', 'c76bdf73-4f70-454b-8897-047472d96ca9', 'f4384cc3-885c-4024-b338-ad16c623b433']",47,Right Foot,"[104.0, 43.0]","[{'location': [102.0, 36.0], 'player': {'id': 4940, 'name': 'Andi Sullivan'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [98.0, 39.0], 'player': {'id': 5026, 'name': 'Meggie Dougherty Howard'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [96.0, 34.0], 'player': {'id': 4950, 'name': 'Whitney Church'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [90.0, 27.0], 'player': {'id': 4941, 'name': 'Taylor Smith'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [100.0, 58.0], 'player': {'id': 4956, 'name': 'Mallory Eubanks'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [120.0, 41.0], 'player': {'id': 5025, 'name': 'Aubrey Renee Kingsbury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.0, 34.0], 'player': {'id': 4943, 'name': 'Estelle Johnson'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [107.0, 46.0], 'player': {'id': 5029, 'name': 'Tori Huster'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.0, 28.0], 'player': {'id': 4951, 'name': 'Rebecca Quinn'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [82.0, 42.0], 'player': {'id': 4975, 'name': 'Gunnhildur Yrsa Jónsdóttir'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [112.0, 46.0], 'player': {'id': 5024, 'name': 'Amy Rodriguez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.0, 16.0], 'player': {'id': 4990, 'name': 'Taylor Lytle'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [107.0, 26.0], 'player': {'id': 6817, 'name': 'Christen Annemarie Press'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",,,Blocked,0.036180004,Normal,Open Play,,,,Utah Royals,767,00:24:47.454,Shot,True
,,,,,,,,,0.736,,,,,,,,4a3ade3c-8120-42a5-8683-87d268268011,2442,,"[104.0, 47.0]",7496,73,,,,,,,,,,,,,,,,,,,,2,Regular Play,Katie Stengel,4972.0,Secondary Striker,153,Utah Royals,767,['cb0777e8-1677-4604-acca-90278b24d2f7'],20,Right Foot,"[120.0, 37.0, 1.1]","[{'location': [118.0, 44.0], 'player': {'id': 5025, 'name': 'Aubrey Renee Kingsbury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [90.0, 72.0], 'player': {'id': 4962, 'name': 'Caprice Dydasco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [88.0, 31.0], 'player': {'id': 4941, 'name': 'Taylor Smith'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [98.0, 47.0], 'player': {'id': 4950, 'name': 'Whitney Church'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.0, 52.0], 'player': {'id': 5029, 'name': 'Tori Huster'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.0, 47.0], 'player': {'id': 4943, 'name': 'Estelle Johnson'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.0, 43.0], 'player': {'id': 4951, 'name': 'Rebecca Quinn'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.0, 29.0], 'player': {'id': 6817, 'name': 'Christen Annemarie Press'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [106.0, 50.0], 'player': {'id': 4973, 'name': 'Diana Matheson'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",8c4fce84-90a1-4a63-b707-ad538fd86e02,,Goal,0.10434004,Normal,Open Play,,,,Utah Royals,767,00:28:20.618,Shot,
,,,,,,,,,0.953,,,,,,,,296d4603-21c7-4290-a25c-7f77ef733878,2476,,"[113.0, 26.0]",7496,75,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Christen Annemarie Press,6817.0,Left Midfield,155,Utah Royals,767,['cf39c473-259a-4b05-8a9e-ff167e8c2fb6'],12,Left Foot,"[117.0, 42.2, 1.5]","[{'location': [105.0, 28.0], 'player': {'id': 4941, 'name': 'Taylor Smith'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [99.0, 40.0], 'player': {'id': 4950, 'name': 'Whitney Church'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [110.0, 48.0], 'player': {'id': 5029, 'name': 'Tori Huster'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.0, 34.0], 'player': {'id': 4943, 'name': 'Estelle Johnson'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [112.0, 28.0], 'player': {'id': 4951, 'name': 'Rebecca Quinn'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [120.0, 38.0], 'player': {'id': 5025, 'name': 'Aubrey Renee Kingsbury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.0, 31.0], 'player': {'id': 4973, 'name': 'Diana Matheson'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",09a8729c-1735-4a4f-8088-a6d2195635ef,,Saved,0.06659912,Normal,Open Play,,,,Utah Royals,767,00:30:12.289,Shot,
,,,,,,,,,0.972,,,,,,,,6baac106-e1c2-4b97-9be2-4adbfdc0974f,2668,,"[97.0, 48.0]",7496,80,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lo’eau LaBonta,4976.0,Right Center Midfield,170,Utah Royals,767,['b1d9fd35-ae55-4eb8-8fc6-680bf3edd260'],57,Right Foot,"[119.0, 43.4, 2.4]","[{'location': [92.0, 60.0], 'player': {'id': 4990, 'name': 'Taylor Lytle'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [101.0, 39.0], 'player': {'id': 4972, 'name': 'Katie Stengel'}, 'position': {'id': 25, 'name': 'Secondary Striker'}, 'teammate': True}, {'location': [89.0, 29.0], 'player': {'id': 4973, 'name': 'Diana Matheson'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [120.0, 43.0], 'player': {'id': 5025, 'name': 'Aubrey Renee Kingsbury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.0, 35.0], 'player': {'id': 4951, 'name': 'Rebecca Quinn'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.0, 44.0], 'player': {'id': 4943, 'name': 'Estelle Johnson'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [99.0, 49.0], 'player': {'id': 5029, 'name': 'Tori Huster'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [82.0, 22.0], 'player': {'id': 4941, 'name': 'Taylor Smith'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [93.0, 45.0], 'player': {'id': 4950, 'name': 'Whitney Church'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}]",,,Saved,0.050009876,Normal,Open Play,,,,Utah Royals,767,00:35:57.226,Shot,
,,,,,,,,,0.493,,,,,,,,a173a80e-f8ba-43b6-aafa-f90e7ba0e022,2673,,"[112.0, 39.0]",7496,81,,,,,,,,,,,,,,,,,,,,2,From Corner,Gunnhildur Yrsa Jónsdóttir,4975.0,Left Center Midfield,171,Utah Royals,767,['f2c1cf65-7b0a-479c-9fb9-67795756fb13'],42,Head,"[120.0, 35.0, 0.9]","[{'location': [97.0, 48.0], 'player': {'id': 4990, 'name': 'Taylor Lytle'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [118.0, 42.0], 'player': {'id': 5101, 'name': 'Samantha Johnson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [115.0, 44.0], 'player': {'id': 4976, 'name': 'Lo’eau LaBonta'}, 'position': {'id': 25, 'name': 'Secondary Striker'}, 'teammate': True}, {'location': [115.0, 30.0], 'player': {'id': 4984, 'name': 'Rachel Corsie'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [114.0, 79.0], 'player': {'id': 4987, 'name': 'Sydney Miramontez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [116.0, 42.0], 'player': {'id': 4972, 'name': 'Katie Stengel'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [111.0, 32.0], 'player': {'id': 5030, 'name': 'Rebecca Elizabeth Sauerbrunn'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [119.0, 38.0], 'player': {'id': 4956, 'name': 'Mallory Eubanks'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [119.0, 44.0], 'player': {'id': 5026, 'name': 'Meggie Dougherty Howard'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [120.0, 41.0], 'player': {'id': 5025, 'name': 'Aubrey Renee Kingsbury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [117.0, 39.0], 'player': {'id': 5029, 'name': 'Tori Huster'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.0, 42.0], 'player': {'id': 4943, 'name': 'Estelle Johnson'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [115.0, 31.0], 'player': {'id': 4950, 'name': 'Whitney Church'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [113.0, 33.0], 'player': {'id': 4964, 'name': 'Ashley Hatch'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [115.0, 35.0], 'player': {'id': 4940, 'name': 'Andi Sullivan'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [117.0, 41.0], 'player': {'id': 4951, 'name': 'Rebecca Quinn'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.0, 44.0], 'player': {'id': 4941, 'name': 'Taylor Smith'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [105.0, 48.0], 'player': {'id': 4962, 'name': 'Caprice Dydasco'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}]",9b0bfd6b-36d5-4032-9b01-9675d180c4b5,,Off T,0.0977229,Normal,Open Play,,,,Utah Royals,767,00:36:42.028,Shot,
