ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.69467,,,,,,,,,,,,8ddeb312-4862-4b65-8455-3f554f0ceb27,1733,,"[104.6, 46.8]",3764234,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samantha June Mewis,5087.0,Right Center Midfield,82,Manchester City WFC,746,['f9fd390b-4b52-4737-96e9-1171ccfbc0e9'],31,,Right Foot,"[120.0, 32.7, 0.2]",True,"[{'location': [117.6, 42.1], 'player': {'id': 46540, 'name': 'Sian Rogers'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.1, 40.5], 'player': {'id': 4643, 'name': 'Georgia Stanway'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [98.2, 64.0], 'player': {'id': 4649, 'name': 'Esme Beth Morgan'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [104.7, 32.7], 'player': {'id': 15570, 'name': 'Chloe Kelly'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [100.8, 40.8], 'player': {'id': 46533, 'name': 'Ramona Petzelberger'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [110.4, 35.7], 'player': {'id': 46538, 'name': 'Ella Franklin-Fraiture'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.9, 46.3], 'player': {'id': 46535, 'name': 'Natalie Haigh'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.8, 59.4], 'player': {'id': 10159, 'name': 'Diana Micaela Abreu de Sousa e Silva'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [114.6, 62.9], 'player': {'id': 46534, 'name': ""Elisha N''Dow""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",d439b933-a98a-4633-9de4-61093a9abd37,,,Off T,0.12400814,Normal,Open Play,,,,Manchester City WFC,746,00:40:31.292,Shot,
,,,,,,,,,,,,,,,0.598632,,,,,,,,,,,,37919da3-2167-4e2f-a80a-5a42b298f050,1760,,"[109.8, 55.6]",3764234,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georgia Stanway,4643.0,Center Forward,84,Manchester City WFC,746,['15b43bce-b958-46c9-97e4-896918be4a72'],40,,Right Foot,"[120.0, 49.2, 7.8]",,"[{'location': [106.9, 54.9], 'player': {'id': 46540, 'name': 'Sian Rogers'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.3, 46.7], 'player': {'id': 46535, 'name': 'Natalie Haigh'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.5, 43.3], 'player': {'id': 46534, 'name': ""Elisha N''Dow""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [95.8, 59.4], 'player': {'id': 46536, 'name': 'Caroline Siems'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",5fbbf983-3bb5-499e-be71-466337bbe92e,,,Off T,0.5069037,Normal,Open Play,,,,Manchester City WFC,746,00:41:40.658,Shot,
,,,,,,,,,,,,,,,1.030123,,,,,,,,,,,,195b2b6b-6711-4899-a910-fb5ae5d05ade,1807,,"[108.1, 32.6]",3764234,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Stine Larsen,10102.0,Center Forward,88,Aston Villa,2647,['e9d34562-5b5e-4285-8e8c-8a62d28d65a1'],27,,Head,"[117.4, 40.9]",,"[{'location': [110.7, 37.9], 'player': {'id': 46535, 'name': 'Natalie Haigh'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [103.0, 29.8], 'player': {'id': 15565, 'name': 'Marisa Ewers'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [114.7, 54.6], 'player': {'id': 10159, 'name': 'Diana Micaela Abreu de Sousa e Silva'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [100.0, 41.4], 'player': {'id': 15557, 'name': 'Emma Follis'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [112.0, 43.5], 'player': {'id': 46533, 'name': 'Ramona Petzelberger'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [114.5, 74.9], 'player': {'id': 10193, 'name': 'Chloe Arthur'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [117.9, 41.3], 'player': {'id': 4651, 'name': 'Demi Stokes'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.9, 38.4], 'player': {'id': 10185, 'name': 'Stephanie Houghton'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.7, 37.6], 'player': {'id': 5087, 'name': 'Samantha June Mewis'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [118.4, 39.1], 'player': {'id': 4637, 'name': 'Ellie Roebuck'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [118.2, 36.8], 'player': {'id': 4643, 'name': 'Georgia Stanway'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [106.7, 58.6], 'player': {'id': 15570, 'name': 'Chloe Kelly'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [102.6, 39.0], 'player': {'id': 4649, 'name': 'Esme Beth Morgan'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.1, 56.9], 'player': {'id': 10188, 'name': 'Caroline Weir'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [110.5, 38.4], 'player': {'id': 4992, 'name': 'Janine Elizabeth Beckie'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [106.4, 36.7], 'player': {'id': 4658, 'name': 'Keira Walsh'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [113.6, 45.0], 'player': {'id': 15554, 'name': 'Gemma Bonner'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",727b836f-9de3-486c-83f9-d8ec6248bcef,,,Blocked,0.04611286,Normal,Open Play,,,,Aston Villa,2647,00:43:27.143,Shot,
,,,,,,,,,,,,,,,1.178251,,,,,,,,,,,,0da26fae-fb1b-4969-aefc-ff70af5bc40d,1945,,"[103.8, 27.2]",3764234,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Diana Micaela Abreu de Sousa e Silva,10159.0,Left Wing,97,Aston Villa,2647,['22f5ec4e-93c6-47ec-b43f-cf676a60dc08'],52,,Left Foot,"[120.0, 34.8, 0.0]",True,"[{'location': [81.7, 49.4], 'player': {'id': 10188, 'name': 'Caroline Weir'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [97.5, 44.4], 'player': {'id': 15557, 'name': 'Emma Follis'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [95.3, 41.7], 'player': {'id': 10102, 'name': 'Stine Larsen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.4, 39.4], 'player': {'id': 10185, 'name': 'Stephanie Houghton'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.1, 46.5], 'player': {'id': 4651, 'name': 'Demi Stokes'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.4, 32.2], 'player': {'id': 15554, 'name': 'Gemma Bonner'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [89.8, 38.9], 'player': {'id': 4658, 'name': 'Keira Walsh'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [106.4, 29.9], 'player': {'id': 4637, 'name': 'Ellie Roebuck'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",723aad40-206e-40be-b3cb-522c8c5dd52d,,,Off T,0.19474444,Normal,Open Play,,,,Aston Villa,2647,00:01:52.996,Shot,
,,,,,,,,,,,,,,,0.385769,,,,,,,,,,,,274a8c9a-d8fc-4a7d-b6eb-d3bd445a9658,2015,,"[113.0, 40.4]",3764234,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chloe Kelly,15570.0,Left Wing,102,Manchester City WFC,746,"['85ee2e5a-0980-4a59-a4c6-638de42fde51', '864127b9-dc0e-44ab-8af8-545552a15694', 'd1349bd4-d5e9-483c-bfeb-ed5ae29a32b2']",0,,Right Foot,"[114.2, 40.3]",True,"[{'location': [101.7, 33.8], 'player': {'id': 15557, 'name': 'Emma Follis'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [103.9, 62.0], 'player': {'id': 10159, 'name': 'Diana Micaela Abreu de Sousa e Silva'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [107.5, 50.5], 'player': {'id': 15565, 'name': 'Marisa Ewers'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [118.4, 45.1], 'player': {'id': 4643, 'name': 'Georgia Stanway'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [116.6, 50.6], 'player': {'id': 5087, 'name': 'Samantha June Mewis'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [100.5, 34.3], 'player': {'id': 4651, 'name': 'Demi Stokes'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [105.4, 43.8], 'player': {'id': 10188, 'name': 'Caroline Weir'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [103.6, 56.2], 'player': {'id': 4992, 'name': 'Janine Elizabeth Beckie'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [118.6, 41.6], 'player': {'id': 46540, 'name': 'Sian Rogers'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.6, 39.9], 'player': {'id': 46538, 'name': 'Ella Franklin-Fraiture'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.3, 44.7], 'player': {'id': 46534, 'name': ""Elisha N''Dow""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.2, 49.7], 'player': {'id': 46535, 'name': 'Natalie Haigh'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.0, 49.6], 'player': {'id': 46536, 'name': 'Caroline Siems'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.2, 62.0], 'player': {'id': 10193, 'name': 'Chloe Arthur'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [109.3, 44.0], 'player': {'id': 46533, 'name': 'Ramona Petzelberger'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}]",bf48505f-890e-4911-93fd-0cfddc175bce,,,Blocked,0.16785726,Normal,Open Play,,,,Manchester City WFC,746,00:04:00.345,Shot,True
,,,,,,,,,,,,,,,1.259456,,,,,,,,,,,,743d610c-779d-4c22-af8d-ce63696c6468,2064,,"[105.5, 30.3]",3764234,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Caroline Weir,10188.0,Left Center Midfield,102,Manchester City WFC,746,['3fbb3ca6-5cc5-478c-bbc7-70143d73546b'],41,,Left Foot,"[116.3, 37.0, 1.2]",,"[{'location': [90.9, 21.6], 'player': {'id': 4651, 'name': 'Demi Stokes'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [104.5, 35.4], 'player': {'id': 4643, 'name': 'Georgia Stanway'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.7, 43.0], 'player': {'id': 4992, 'name': 'Janine Elizabeth Beckie'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.3, 38.5], 'player': {'id': 5087, 'name': 'Samantha June Mewis'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [116.7, 36.5], 'player': {'id': 46540, 'name': 'Sian Rogers'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [90.4, 27.4], 'player': {'id': 46533, 'name': 'Ramona Petzelberger'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.2, 35.4], 'player': {'id': 15565, 'name': 'Marisa Ewers'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [93.9, 21.1], 'player': {'id': 15557, 'name': 'Emma Follis'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [104.1, 38.8], 'player': {'id': 46536, 'name': 'Caroline Siems'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.6, 31.1], 'player': {'id': 46535, 'name': 'Natalie Haigh'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.6, 30.9], 'player': {'id': 46534, 'name': ""Elisha N''Dow""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.7, 28.5], 'player': {'id': 46538, 'name': 'Ella Franklin-Fraiture'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.8, 27.0], 'player': {'id': 15570, 'name': 'Chloe Kelly'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",19583faa-7f59-425a-bc68-e4b1ced3f8a6,,,Saved,0.038830597,Normal,Open Play,,,,Manchester City WFC,746,00:04:41.557,Shot,
,,,,,,,,,,,,,,,1.276825,,,,,,,,,,,,fae19d96-0cac-48a8-92ec-ea3fbc967803,2461,,"[97.0, 43.0]",3764234,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samantha June Mewis,5087.0,Right Center Midfield,121,Manchester City WFC,746,['cf2f5618-ebbc-4260-8663-7413f34b626b'],39,,Left Foot,"[120.0, 34.5, 5.0]",,"[{'location': [101.3, 61.3], 'player': {'id': 4992, 'name': 'Janine Elizabeth Beckie'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [104.3, 38.4], 'player': {'id': 10188, 'name': 'Caroline Weir'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [97.2, 19.8], 'player': {'id': 4651, 'name': 'Demi Stokes'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [103.4, 21.1], 'player': {'id': 15570, 'name': 'Chloe Kelly'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [95.7, 30.6], 'player': {'id': 15557, 'name': 'Emma Follis'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [96.8, 41.2], 'player': {'id': 15565, 'name': 'Marisa Ewers'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [95.1, 48.3], 'player': {'id': 10159, 'name': 'Diana Micaela Abreu de Sousa e Silva'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [117.5, 40.1], 'player': {'id': 46540, 'name': 'Sian Rogers'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.5, 36.3], 'player': {'id': 46538, 'name': 'Ella Franklin-Fraiture'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.2, 41.6], 'player': {'id': 46534, 'name': ""Elisha N''Dow""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.5, 42.6], 'player': {'id': 46535, 'name': 'Natalie Haigh'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.3, 50.1], 'player': {'id': 46536, 'name': 'Caroline Siems'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.1, 23.8], 'player': {'id': 10193, 'name': 'Chloe Arthur'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [100.4, 39.6], 'player': {'id': 4643, 'name': 'Georgia Stanway'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [87.9, 40.6], 'player': {'id': 4658, 'name': 'Keira Walsh'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [103.1, 53.3], 'player': {'id': 46533, 'name': 'Ramona Petzelberger'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}]",1badd62c-7a68-4add-8c8a-43fd30aaf79e,,,Off T,0.03796949,Normal,Open Play,,,,Manchester City WFC,746,00:13:39.324,Shot,
,,,,,,,,,,,,,,,0.49986,,,,,,,,,,,,a458fdfa-de4f-4856-8121-2d6d75baa6bc,2498,,"[97.6, 43.4]",3764234,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Janine Elizabeth Beckie,4992.0,Right Wing,124,Manchester City WFC,746,"['0106ca80-d418-4ab2-ba9e-0c3296d8125b', '1b4b1682-d079-4d8b-8302-0eab374fd85c']",41,,Right Foot,"[106.4, 42.9, 1.9]",True,"[{'location': [106.8, 41.6], 'player': {'id': 46540, 'name': 'Sian Rogers'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [81.6, 21.7], 'player': {'id': 15570, 'name': 'Chloe Kelly'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [89.2, 40.1], 'player': {'id': 4643, 'name': 'Georgia Stanway'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [86.2, 46.2], 'player': {'id': 46536, 'name': 'Caroline Siems'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [84.0, 22.1], 'player': {'id': 46538, 'name': 'Ella Franklin-Fraiture'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [91.6, 33.2], 'player': {'id': 46534, 'name': ""Elisha N''Dow""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.3, 42.3], 'player': {'id': 46535, 'name': 'Natalie Haigh'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",d02afe83-1f6f-4224-85d6-7cdc2e534692,,,Saved,0.16838318,Normal,Open Play,,,,Manchester City WFC,746,00:14:41.349,Shot,True
,,,,,,,,,,,,,,,0.24123,,,,,,,,,,,,6ad667ca-af17-4359-bcb0-9e2d4bed2edd,2520,,"[101.9, 49.4]",3764234,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emma Follis,15557.0,Right Wing,126,Manchester City WFC,746,['a10f3bf3-8551-44f9-8e64-67e739169a00'],58,,Right Foot,"[106.6, 47.2, 1.3]",,"[{'location': [97.1, 35.5], 'player': {'id': 10102, 'name': 'Stine Larsen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.9, 48.5], 'player': {'id': 4651, 'name': 'Demi Stokes'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.0, 42.3], 'player': {'id': 10185, 'name': 'Stephanie Houghton'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.9, 44.8], 'player': {'id': 15554, 'name': 'Gemma Bonner'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.1, 47.4], 'player': {'id': 4637, 'name': 'Ellie Roebuck'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,True,,Saved,0.21276835,Normal,Open Play,,,,Aston Villa,2647,00:15:58.477,Shot,
,,,,,,,,,,,,,,,0.311241,,,,,,,,,,,,cc186626-f29b-414f-8a1b-719ff7c51c37,2656,,"[113.1, 51.2]",3764234,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georgia Stanway,4643.0,Center Forward,128,Manchester City WFC,746,['1dc011f1-d7c7-4f92-bdd1-9d94f83bfca0'],10,,Right Foot,"[118.6, 42.8, 1.5]",,"[{'location': [106.5, 49.4], 'player': {'id': 46536, 'name': 'Caroline Siems'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.1, 44.0], 'player': {'id': 15565, 'name': 'Marisa Ewers'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [113.6, 47.1], 'player': {'id': 46534, 'name': ""Elisha N''Dow""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.5, 44.1], 'player': {'id': 46535, 'name': 'Natalie Haigh'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.9, 39.7], 'player': {'id': 46538, 'name': 'Ella Franklin-Fraiture'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.4, 41.9], 'player': {'id': 46540, 'name': 'Sian Rogers'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.9, 45.6], 'player': {'id': 4649, 'name': 'Esme Beth Morgan'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [106.1, 32.5], 'player': {'id': 15570, 'name': 'Chloe Kelly'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [113.8, 40.4], 'player': {'id': 5087, 'name': 'Samantha June Mewis'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",5c38fdfa-83fd-4de9-ad97-13565aa26124,,,Saved,0.18192291,Normal,Open Play,,,,Manchester City WFC,746,00:18:10.100,Shot,
,,,,,,,,,,,,,,,0.364871,,,,,,,,,,,,a208f6fa-e6cb-4abc-b464-13b99b68b69b,2730,,"[113.6, 32.3]",3764234,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georgia Stanway,4643.0,Center Forward,133,Manchester City WFC,746,['14d6936a-536a-48dd-9fac-3f2a103cc648'],35,,Left Foot,"[116.3, 35.1, 0.2]",,"[{'location': [104.5, 54.7], 'player': {'id': 15570, 'name': 'Chloe Kelly'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [103.5, 38.3], 'player': {'id': 10188, 'name': 'Caroline Weir'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [95.0, 20.9], 'player': {'id': 4651, 'name': 'Demi Stokes'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [111.4, 43.6], 'player': {'id': 5087, 'name': 'Samantha June Mewis'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [113.1, 32.2], 'player': {'id': 46538, 'name': 'Ella Franklin-Fraiture'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.7, 31.4], 'player': {'id': 46534, 'name': ""Elisha N''Dow""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.1, 28.3], 'player': {'id': 15565, 'name': 'Marisa Ewers'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [113.2, 38.4], 'player': {'id': 46535, 'name': 'Natalie Haigh'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.6, 45.3], 'player': {'id': 46536, 'name': 'Caroline Siems'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [91.7, 23.0], 'player': {'id': 15557, 'name': 'Emma Follis'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [94.8, 34.9], 'player': {'id': 10193, 'name': 'Chloe Arthur'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [116.8, 35.6], 'player': {'id': 46540, 'name': 'Sian Rogers'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",1b5a55ce-22eb-4633-8c3d-2f47ebf5575d,True,,Saved,0.22749442,Normal,Open Play,,,,Manchester City WFC,746,00:21:35.759,Shot,
,,,,,,,,,,,,,,,1.076522,,,,,,,,,,,,068dd4b8-f6e0-4ceb-ab2f-1e61883b7690,2893,,"[101.0, 36.8]",3764234,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Caroline Weir,10188.0,Left Center Midfield,144,Aston Villa,2647,['fc8988e3-379b-4d0f-93be-6fa1a6b89327'],3,,Left Foot,"[120.0, 39.0, 3.9]",,"[{'location': [101.9, 35.2], 'player': {'id': 10180, 'name': 'Ellen White'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.6, 39.9], 'player': {'id': 46541, 'name': 'Asmita Ale'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.8, 39.7], 'player': {'id': 10193, 'name': 'Chloe Arthur'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.9, 46.1], 'player': {'id': 46536, 'name': 'Caroline Siems'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.2, 38.4], 'player': {'id': 10159, 'name': 'Diana Micaela Abreu de Sousa e Silva'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [104.2, 41.3], 'player': {'id': 46535, 'name': 'Natalie Haigh'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.7, 33.3], 'player': {'id': 46538, 'name': 'Ella Franklin-Fraiture'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.7, 39.5], 'player': {'id': 46540, 'name': 'Sian Rogers'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.5, 59.4], 'player': {'id': 15570, 'name': 'Chloe Kelly'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [94.1, 29.9], 'player': {'id': 4643, 'name': 'Georgia Stanway'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",,,,Off T,0.14567006,Normal,Open Play,,,,Manchester City WFC,746,00:26:03.937,Shot,
