ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.2479,,,,,,,,,,,,,,5acfbc25-50ff-41b0-adeb-7d5fee902a12,919,,,"[105.2, 46.4]",22973,23,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fridolina Rolfö,10215.0,Right Wing,46,Sweden Women's,858,"['50bf943e-a45d-4ae6-8551-35b8b536a33f', '74769186-643b-4ac5-a5dc-bfde866124c2']",4,True,Head,"[120.0, 47.4, 0.1]",,"[{'location': [101.3, 33.6], 'player': {'id': 10220, 'name': 'Kosovare Asllani'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [107.7, 27.3], 'player': {'id': 25697, 'name': 'Lina Mona Andréa Hurtig'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [106.0, 46.4], 'player': {'id': 25675, 'name': 'Sunisa Srangthaisong'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [119.2, 41.0], 'player': {'id': 25813, 'name': 'Waraporn Boonsing'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.9, 36.0], 'player': {'id': 25812, 'name': 'Pitsamai Sornsai'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.7, 25.3], 'player': {'id': 25680, 'name': 'Natthakarn Chinwong'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.9, 28.9], 'player': {'id': 25670, 'name': 'Pikul Khueanpet'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [98.8, 39.6], 'player': {'id': 25673, 'name': 'Suchawadee Nildhamrong'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [98.6, 48.7], 'player': {'id': 25678, 'name': 'Rattikan Thongsombut'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}]",f0ff4bde-1de6-4cdf-92fa-2e1ee772d47d,,Off T,,0.07804835,Normal,Open Play,,,,Sweden Women's,858,00:23:04.257,Shot,True
,,,,,,,,,,,,,,,,,,0.882492,,,,,,,,,,,,,,61e3c18a-df1a-40ea-8038-16c23fb65e15,988,,,"[113.3, 36.4]",22973,24,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kosovare Asllani,10220.0,Center Attacking Midfield,51,Sweden Women's,858,['afc873b3-ce53-4b65-8888-75736814f75a'],47,,Left Foot,"[120.0, 37.9, 4.2]",True,"[{'location': [113.3, 37.2], 'player': {'id': 25680, 'name': 'Natthakarn Chinwong'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.8, 36.0], 'player': {'id': 25670, 'name': 'Pikul Khueanpet'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [114.0, 28.1], 'player': {'id': 25679, 'name': 'Ainon Phancha'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.4, 44.2], 'player': {'id': 25678, 'name': 'Rattikan Thongsombut'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [119.3, 38.7], 'player': {'id': 25813, 'name': 'Waraporn Boonsing'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.6, 39.6], 'player': {'id': 10221, 'name': 'Elin Ingrid Johanna Rubensson'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",7a42f064-bfea-4d47-b3e5-d98a3979d4d6,,Off T,,0.29382846,Volley,Open Play,,,,Sweden Women's,858,00:24:47.972,Shot,
,,,,,,,,,,,,,,,,,,0.063473,,,,,,,,,,,,,,43522268-3d2c-455c-ab9e-829bbecb9244,1057,,,"[107.1, 30.2]",22973,26,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anna Anvegård,25698.0,Center Forward,55,Sweden Women's,858,"['998e2bb8-1ecc-464e-a3a2-c409c9518dc6', 'a6bc054f-6e20-4070-b0d1-3e7dbe96be6b']",14,,Right Foot,"[107.8, 30.8]",,"[{'location': [107.8, 31.1], 'player': {'id': 25680, 'name': 'Natthakarn Chinwong'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.3, 22.5], 'player': {'id': 25669, 'name': 'Taneekarn Dangda'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [111.0, 22.6], 'player': {'id': 25679, 'name': 'Ainon Phancha'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.3, 35.7], 'player': {'id': 25812, 'name': 'Pitsamai Sornsai'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.6, 39.3], 'player': {'id': 25673, 'name': 'Suchawadee Nildhamrong'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [119.1, 37.2], 'player': {'id': 25813, 'name': 'Waraporn Boonsing'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.7, 44.4], 'player': {'id': 25675, 'name': 'Sunisa Srangthaisong'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.2, 27.1], 'player': {'id': 25670, 'name': 'Pikul Khueanpet'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [110.4, 21.4], 'player': {'id': 4633, 'name': 'Magdalena Lilly Eriksson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [105.7, 35.8], 'player': {'id': 10220, 'name': 'Kosovare Asllani'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [110.2, 43.8], 'player': {'id': 10215, 'name': 'Fridolina Rolfö'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [108.6, 41.2], 'player': {'id': 10221, 'name': 'Elin Ingrid Johanna Rubensson'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",,,Blocked,,0.059990287,Normal,Open Play,,,,Sweden Women's,858,00:26:14.857,Shot,
,,,,,,,,,,,,,,,,,,0.0105,,,,,,,,,,,,,,688bc528-1442-4e0c-9a28-1c0f3e356815,1149,,,"[117.8, 36.1]",22973,28,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lina Mona Andréa Hurtig,25697.0,Left Wing,60,Sweden Women's,858,"['493ea451-fd13-409b-bdb8-10942acb3a0e', '6bf0e0e5-7e0e-4010-92c2-c894f4c18935', '7c5b4bd8-e716-493e-9b38-04d254f203e3']",17,True,Head,"[118.3, 36.4]",,"[{'location': [107.5, 39.8], 'player': {'id': 25698, 'name': 'Anna Anvegård'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [118.6, 35.8], 'player': {'id': 10375, 'name': 'Nilla Fischer'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [118.5, 41.3], 'player': {'id': 4633, 'name': 'Magdalena Lilly Eriksson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [115.7, 42.6], 'player': {'id': 10230, 'name': 'Linda Brigitta Sembrant'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [117.6, 31.5], 'player': {'id': 10215, 'name': 'Fridolina Rolfö'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [108.6, 40.9], 'player': {'id': 25676, 'name': 'Silawan Intamee'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [117.5, 35.9], 'player': {'id': 25669, 'name': 'Taneekarn Dangda'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [118.5, 36.7], 'player': {'id': 25673, 'name': 'Suchawadee Nildhamrong'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [119.3, 36.3], 'player': {'id': 25675, 'name': 'Sunisa Srangthaisong'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [119.2, 35.2], 'player': {'id': 25812, 'name': 'Pitsamai Sornsai'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [119.3, 38.0], 'player': {'id': 25813, 'name': 'Waraporn Boonsing'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [117.4, 41.0], 'player': {'id': 25680, 'name': 'Natthakarn Chinwong'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.8, 42.5], 'player': {'id': 25670, 'name': 'Pikul Khueanpet'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}]",b9c85b70-cca3-4f43-8f36-074d4d764b3a,,Blocked,,0.19924772,Normal,Open Play,,,,Sweden Women's,858,00:28:17.717,Shot,True
,,,,,,,,,,,,,,,,,,1.452157,,,,,,,,,,,,,,34e9c8e1-132e-40bb-9f86-1a6e30dfdbff,1256,,,"[107.4, 34.1]",22973,31,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Magdalena Lilly Eriksson,4633.0,Left Back,66,Sweden Women's,858,['cbd1a7c4-6f38-4f87-9a50-283ba286963e'],6,,Head,"[120.0, 38.2, 4.2]",,"[{'location': [101.4, 40.0], 'player': {'id': 25670, 'name': 'Pikul Khueanpet'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [107.6, 35.0], 'player': {'id': 25680, 'name': 'Natthakarn Chinwong'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.4, 35.9], 'player': {'id': 25812, 'name': 'Pitsamai Sornsai'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.2, 34.3], 'player': {'id': 25679, 'name': 'Ainon Phancha'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.4, 40.1], 'player': {'id': 25673, 'name': 'Suchawadee Nildhamrong'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [112.6, 35.7], 'player': {'id': 25676, 'name': 'Silawan Intamee'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [112.5, 31.1], 'player': {'id': 25669, 'name': 'Taneekarn Dangda'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [119.3, 39.4], 'player': {'id': 25813, 'name': 'Waraporn Boonsing'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.2, 35.1], 'player': {'id': 10375, 'name': 'Nilla Fischer'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [99.2, 40.9], 'player': {'id': 10220, 'name': 'Kosovare Asllani'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [107.4, 32.6], 'player': {'id': 25678, 'name': 'Rattikan Thongsombut'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [108.8, 32.6], 'player': {'id': 10230, 'name': 'Linda Brigitta Sembrant'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [109.1, 34.3], 'player': {'id': 10224, 'name': 'Sara Caroline Seger'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [108.7, 39.0], 'player': {'id': 10215, 'name': 'Fridolina Rolfö'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [104.3, 39.9], 'player': {'id': 25698, 'name': 'Anna Anvegård'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [110.4, 28.1], 'player': {'id': 25697, 'name': 'Lina Mona Andréa Hurtig'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",fa464fd1-a9b8-464e-87ad-2785e5ca1df4,,Off T,,0.061658137,Normal,Open Play,,,,Sweden Women's,858,00:31:06.602,Shot,
,,,,,,,,,,,,,,,,,,1.81484,,,,,,,,,,,,,,4fa86f96-5b95-4fdb-9857-08a6e3e011e7,1299,,,"[107.0, 40.0]",22973,32,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anna Anvegård,25698.0,Center Forward,68,Sweden Women's,858,['b8c17d58-4e49-4baf-b5b5-7de605219e34'],15,,Head,"[120.0, 31.3, 0.2]",,"[{'location': [100.2, 50.0], 'player': {'id': 10221, 'name': 'Elin Ingrid Johanna Rubensson'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [100.2, 45.9], 'player': {'id': 10220, 'name': 'Kosovare Asllani'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [107.3, 33.2], 'player': {'id': 25697, 'name': 'Lina Mona Andréa Hurtig'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [119.1, 40.2], 'player': {'id': 25813, 'name': 'Waraporn Boonsing'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.5, 32.0], 'player': {'id': 25679, 'name': 'Ainon Phancha'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.0, 40.6], 'player': {'id': 25670, 'name': 'Pikul Khueanpet'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [100.6, 46.4], 'player': {'id': 25680, 'name': 'Natthakarn Chinwong'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.1, 51.0], 'player': {'id': 25812, 'name': 'Pitsamai Sornsai'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.0, 67.6], 'player': {'id': 25675, 'name': 'Sunisa Srangthaisong'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [95.2, 50.8], 'player': {'id': 25676, 'name': 'Silawan Intamee'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [88.2, 24.0], 'player': {'id': 25669, 'name': 'Taneekarn Dangda'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}]",8dbbe7de-027e-4bc0-85c0-205598fcdce6,,Off T,,0.118036374,Normal,Open Play,,,,Sweden Women's,858,00:32:15.620,Shot,
,,,,,,,,,,,,,,,,,,1.279363,,,,,,,,,,,,,,3eb19bfc-c2ee-4d79-b85b-d7650594083b,1369,,,"[106.1, 40.1]",22973,34,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Magdalena Lilly Eriksson,4633.0,Left Back,74,Sweden Women's,858,['14ae75be-cb02-49e6-b26b-f2f3d4938380'],56,,Head,"[118.5, 40.1, 1.3]",,"[{'location': [107.4, 28.4], 'player': {'id': 25697, 'name': 'Lina Mona Andréa Hurtig'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [103.9, 63.0], 'player': {'id': 10220, 'name': 'Kosovare Asllani'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [102.2, 58.4], 'player': {'id': 10215, 'name': 'Fridolina Rolfö'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [105.4, 59.3], 'player': {'id': 25675, 'name': 'Sunisa Srangthaisong'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.4, 51.2], 'player': {'id': 25676, 'name': 'Silawan Intamee'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [119.1, 40.1], 'player': {'id': 25813, 'name': 'Waraporn Boonsing'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.7, 35.1], 'player': {'id': 25680, 'name': 'Natthakarn Chinwong'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.3, 32.4], 'player': {'id': 25669, 'name': 'Taneekarn Dangda'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [107.7, 38.4], 'player': {'id': 25670, 'name': 'Pikul Khueanpet'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [109.6, 41.3], 'player': {'id': 25673, 'name': 'Suchawadee Nildhamrong'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [110.9, 43.2], 'player': {'id': 25812, 'name': 'Pitsamai Sornsai'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.7, 44.5], 'player': {'id': 10375, 'name': 'Nilla Fischer'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [109.7, 42.2], 'player': {'id': 25698, 'name': 'Anna Anvegård'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [114.0, 39.6], 'player': {'id': 25679, 'name': 'Ainon Phancha'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",9bb3e567-d95a-460b-b2e4-faa12e7a5fc4,,Saved,,0.06360361,Normal,Open Play,,,,Sweden Women's,858,00:34:56.454,Shot,
,,,,,,,,,,,,,,,,,,0.288,,,,,,,,,,,,,,09001185-b381-4e62-8c9d-215dfccb59d7,1572,,,"[105.5, 41.8]",22973,38,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kosovare Asllani,10220.0,Center Attacking Midfield,82,Sweden Women's,858,"['cff1c32b-d2c9-4ad9-b5f0-9d4745f6c0ef', 'f12562dc-d579-494f-9e00-39daa65280d8']",47,,Left Foot,"[108.4, 40.7]",,"[{'location': [108.8, 39.0], 'player': {'id': 10221, 'name': 'Elin Ingrid Johanna Rubensson'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [109.7, 38.9], 'player': {'id': 25679, 'name': 'Ainon Phancha'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [119.2, 40.9], 'player': {'id': 25813, 'name': 'Waraporn Boonsing'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.6, 40.3], 'player': {'id': 25670, 'name': 'Pikul Khueanpet'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [111.2, 47.6], 'player': {'id': 25675, 'name': 'Sunisa Srangthaisong'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.9, 50.8], 'player': {'id': 10215, 'name': 'Fridolina Rolfö'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [97.0, 36.2], 'player': {'id': 25676, 'name': 'Silawan Intamee'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.5, 23.6], 'player': {'id': 25669, 'name': 'Taneekarn Dangda'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [101.4, 28.5], 'player': {'id': 25697, 'name': 'Lina Mona Andréa Hurtig'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [103.2, 33.6], 'player': {'id': 25698, 'name': 'Anna Anvegård'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.4, 39.1], 'player': {'id': 10224, 'name': 'Sara Caroline Seger'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [104.6, 45.3], 'player': {'id': 25673, 'name': 'Suchawadee Nildhamrong'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.4, 41.1], 'player': {'id': 25812, 'name': 'Pitsamai Sornsai'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.6, 41.2], 'player': {'id': 25680, 'name': 'Natthakarn Chinwong'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",,,Blocked,,0.07426424,Normal,Open Play,,,,Sweden Women's,858,00:38:47.827,Shot,
,,,,,,,,,,,,,,,,,,1.6055,,,,,,,,,,,,,,5425b32e-549c-4ce2-8556-3a2f156e0b3f,1652,,,"[102.8, 22.5]",22973,40,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Kanjana Sungngoen,25672.0,Center Forward,86,Thailand Women's,1107,['70471082-0d1c-4910-950a-b87368df21fe'],5,,Right Foot,"[120.0, 49.3, 1.3]",,"[{'location': [90.6, 35.7], 'player': {'id': 25676, 'name': 'Silawan Intamee'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [100.3, 52.2], 'player': {'id': 25669, 'name': 'Taneekarn Dangda'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [111.5, 41.3], 'player': {'id': 25670, 'name': 'Pikul Khueanpet'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [96.7, 17.3], 'player': {'id': 25678, 'name': 'Rattikan Thongsombut'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [101.0, 31.3], 'player': {'id': 10224, 'name': 'Sara Caroline Seger'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.1, 23.4], 'player': {'id': 24693, 'name': 'Hanna Erica Maria Glas'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.3, 26.8], 'player': {'id': 10375, 'name': 'Nilla Fischer'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.3, 35.8], 'player': {'id': 10230, 'name': 'Linda Brigitta Sembrant'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [92.9, 28.8], 'player': {'id': 10221, 'name': 'Elin Ingrid Johanna Rubensson'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [112.2, 40.8], 'player': {'id': 4633, 'name': 'Magdalena Lilly Eriksson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [119.2, 37.0], 'player': {'id': 4640, 'name': 'Rut Hedvig Lindahl'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.0, 47.3], 'player': {'id': 25697, 'name': 'Lina Mona Andréa Hurtig'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}]",99fc56fd-8e06-486a-9c94-2f62e1e9b181,,Off T,,0.026599977,Normal,Open Play,,,,Thailand Women's,1107,00:40:05.722,Shot,
,,,,,,,,,,,,,,,,,,2.295,,,,,,,,,,,,,,d7013910-2564-443c-bc12-06d1c14c7c5e,1673,,,"[106.3, 24.3]",22973,40,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lina Mona Andréa Hurtig,25697.0,Left Wing,87,Sweden Women's,858,['5f9792a4-abee-4773-8d87-d964a9153480'],54,,Right Foot,"[111.3, 54.4]",True,"[{'location': [102.9, 23.1], 'player': {'id': 25669, 'name': 'Taneekarn Dangda'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [112.8, 28.8], 'player': {'id': 25679, 'name': 'Ainon Phancha'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.9, 34.7], 'player': {'id': 25813, 'name': 'Waraporn Boonsing'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [119.2, 38.3], 'player': {'id': 25680, 'name': 'Natthakarn Chinwong'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.2, 41.7], 'player': {'id': 25812, 'name': 'Pitsamai Sornsai'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.2, 36.6], 'player': {'id': 25670, 'name': 'Pikul Khueanpet'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [107.6, 46.5], 'player': {'id': 25673, 'name': 'Suchawadee Nildhamrong'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [99.5, 34.7], 'player': {'id': 25676, 'name': 'Silawan Intamee'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [115.4, 61.3], 'player': {'id': 25678, 'name': 'Rattikan Thongsombut'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [107.3, 58.2], 'player': {'id': 25675, 'name': 'Sunisa Srangthaisong'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.9, 40.4], 'player': {'id': 10215, 'name': 'Fridolina Rolfö'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [114.3, 33.9], 'player': {'id': 10220, 'name': 'Kosovare Asllani'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [111.2, 65.5], 'player': {'id': 24693, 'name': 'Hanna Erica Maria Glas'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [105.8, 47.5], 'player': {'id': 10221, 'name': 'Elin Ingrid Johanna Rubensson'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [91.6, 19.7], 'player': {'id': 4633, 'name': 'Magdalena Lilly Eriksson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",,,Wayward,,0.033043902,Half Volley,Open Play,,,,Sweden Women's,858,00:40:54.326,Shot,
