50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,1.402,,,,,,,,,,,3db71d1b-71c3-4d9b-ab9e-eb447d358d14,1639,,,"[91.0, 48.0]",7486,43,,,,,,,,,,,,,,,,,,,,1,From Corner,Clare Elizabeth Polkinghorne,8382.0,Left Defensive Midfield,87,Houston Dash,762,['17edc59f-58e6-4948-ae68-4cadf8c4896c'],50,,Right Foot,"[119.0, 37.6, 0.6]",True,"[{'location': [101.0, 62.0], 'player': {'id': 10408, 'name': 'Ana-Maria Crnogorčević'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [98.0, 45.0], 'player': {'id': 4995, 'name': 'Celeste Boureille'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [102.0, 27.0], 'player': {'id': 5011, 'name': 'Meghan Klingenberg'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [119.0, 42.0], 'player': {'id': 6819, 'name': 'Adrianna Nichole Franch'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [85.0, 41.0], 'player': {'id': 6818, 'name': 'Hayley Emma Raso'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [106.0, 40.0], 'player': {'id': 5003, 'name': 'Emily Ann Sonnett'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.0, 32.0], 'player': {'id': 5095, 'name': 'Ellie Madison Carpenter'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [95.0, 49.0], 'player': {'id': 4999, 'name': 'Lindsey Michelle Horan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [105.0, 47.0], 'player': {'id': 5092, 'name': 'Emily Menges'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.0, 19.0], 'player': {'id': 5105, 'name': 'Sofia Huerta'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [106.0, 38.0], 'player': {'id': 5051, 'name': 'Kealia Ohai'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [98.0, 37.0], 'player': {'id': 5058, 'name': 'Rachel Daly'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,,,Saved,0.01898722,Normal,Open Play,,,,Houston Dash,762,00:43:50.426,Shot,
,,,,,,,,,0.114,,,,,,,,,,,d5f5c7b0-091a-48cf-8955-053e6394963b,1663,,,"[100.0, 34.0]",7486,44,,,,,,,,,,,,,,,,,,,,1,From Keeper,Christine Margaret Sinclair,5020.0,Center Attacking Midfield,89,Portland Thorns,765,"['15626495-6b1f-42f9-8bff-aea9ede5b101', '5a604f98-37dd-416a-874b-68b5b5457414']",33,,Right Foot,"[110.0, 44.0]",,"[{'location': [108.0, 39.0], 'player': {'id': 10408, 'name': 'Ana-Maria Crnogorčević'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [94.0, 36.0], 'player': {'id': 5105, 'name': 'Sofia Huerta'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [111.0, 39.0], 'player': {'id': 5045, 'name': 'Amber Brooks'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.0, 38.0], 'player': {'id': 8383, 'name': 'Lindsay Elizabeth Agnew'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.0, 36.0], 'player': {'id': 5059, 'name': 'Kyah Pam Simon'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [104.0, 34.0], 'player': {'id': 5053, 'name': 'Linda Maserame Motlhalo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [104.0, 41.0], 'player': {'id': 8382, 'name': 'Clare Elizabeth Polkinghorne'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.0, 42.0], 'player': {'id': 5038, 'name': 'Allysha Lyn Chapman'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.0, 38.0], 'player': {'id': 5056, 'name': 'Jane Campbell'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.0, 44.0], 'player': {'id': 6818, 'name': 'Hayley Emma Raso'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [105.0, 33.0], 'player': {'id': 5013, 'name': 'Tobin Powell Heath'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",,,,Blocked,0.046920024,Normal,Open Play,,,,Portland Thorns,765,00:44:33.487,Shot,
,,,,,,,,,0.206,,,,,,,,,,,78324e98-f96c-4661-90fe-521859cee45c,1696,,,"[94.0, 53.0]",7486,45,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tobin Powell Heath,5013.0,Left Wing,91,Portland Thorns,765,"['1d75bdfe-7bc8-45b9-af8d-416bb7700598', '743b193f-ebf6-419d-8bbd-d6c79fb131f9']",21,,Right Foot,"[102.0, 53.0]",,"[{'location': [105.0, 64.0], 'player': {'id': 10408, 'name': 'Ana-Maria Crnogorčević'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.0, 59.0], 'player': {'id': 5105, 'name': 'Sofia Huerta'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [106.0, 35.0], 'player': {'id': 4959, 'name': 'Taylor Comeau'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.0, 52.0], 'player': {'id': 8383, 'name': 'Lindsay Elizabeth Agnew'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [93.0, 49.0], 'player': {'id': 5053, 'name': 'Linda Maserame Motlhalo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [99.0, 57.0], 'player': {'id': 5038, 'name': 'Allysha Lyn Chapman'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.0, 41.0], 'player': {'id': 5056, 'name': 'Jane Campbell'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [87.0, 74.0], 'player': {'id': 6818, 'name': 'Hayley Emma Raso'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [85.0, 56.0], 'player': {'id': 5020, 'name': 'Christine Margaret Sinclair'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",fb78fa75-cc44-4f45-bf2a-c7634ea392e6,,,Blocked,0.029926866,Normal,Open Play,,,,Portland Thorns,765,00:45:21.306,Shot,
,,,,,,,,,0.41,,,,,,,,,,,65cf0e65-73ca-4789-bded-eef3284e6b21,1781,,,"[103.0, 28.0]",7486,46,,,,,,,,,,,,,,,,,,,,2,From Corner,Nichelle Patrice Prince,5043.0,Right Midfield,95,Houston Dash,762,"['42703168-cdb8-414f-921f-773206dbe8c8', 'b7eda59d-0e09-4735-9ce8-80651a701f2c']",28,,Right Foot,"[109.0, 32.0]",,"[{'location': [106.0, 35.0], 'player': {'id': 10408, 'name': 'Ana-Maria Crnogorčević'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [110.0, 35.0], 'player': {'id': 4995, 'name': 'Celeste Boureille'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [109.0, 44.0], 'player': {'id': 5011, 'name': 'Meghan Klingenberg'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.0, 39.0], 'player': {'id': 6819, 'name': 'Adrianna Nichole Franch'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.0, 30.0], 'player': {'id': 6818, 'name': 'Hayley Emma Raso'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [108.0, 40.0], 'player': {'id': 5013, 'name': 'Tobin Powell Heath'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [106.0, 32.0], 'player': {'id': 5003, 'name': 'Emily Ann Sonnett'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.0, 39.0], 'player': {'id': 5095, 'name': 'Ellie Madison Carpenter'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.0, 33.0], 'player': {'id': 5020, 'name': 'Christine Margaret Sinclair'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [112.0, 35.0], 'player': {'id': 4999, 'name': 'Lindsey Michelle Horan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.0, 39.0], 'player': {'id': 5092, 'name': 'Emily Menges'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.0, 47.0], 'player': {'id': 5045, 'name': 'Amber Brooks'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [113.0, 41.0], 'player': {'id': 8383, 'name': 'Lindsay Elizabeth Agnew'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [94.0, 30.0], 'player': {'id': 5053, 'name': 'Linda Maserame Motlhalo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [108.0, 37.0], 'player': {'id': 8382, 'name': 'Clare Elizabeth Polkinghorne'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [113.0, 34.0], 'player': {'id': 5051, 'name': 'Kealia Ohai'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [108.0, 31.0], 'player': {'id': 5058, 'name': 'Rachel Daly'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,,,Blocked,0.039377894,Normal,Open Play,,,,Houston Dash,762,00:01:28.377,Shot,
,,,,,,,,,0.85,,,,,,,,,,,3a9fec7f-a49a-457b-b078-4538ca8f3e26,1837,,,"[111.0, 53.0]",7486,47,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ana-Maria Crnogorčević,10408.0,Center Forward,97,Portland Thorns,765,['8aca1a5c-4f5d-4041-a495-7729c2895bc1'],33,,Right Foot,"[120.0, 36.2, 0.2]",,"[{'location': [111.0, 51.0], 'player': {'id': 5045, 'name': 'Amber Brooks'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.0, 27.0], 'player': {'id': 4959, 'name': 'Taylor Comeau'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.0, 46.0], 'player': {'id': 8383, 'name': 'Lindsay Elizabeth Agnew'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.0, 51.0], 'player': {'id': 5053, 'name': 'Linda Maserame Motlhalo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.0, 39.0], 'player': {'id': 8382, 'name': 'Clare Elizabeth Polkinghorne'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.0, 56.0], 'player': {'id': 5038, 'name': 'Allysha Lyn Chapman'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.0, 47.0], 'player': {'id': 5056, 'name': 'Jane Campbell'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.0, 43.0], 'player': {'id': 6818, 'name': 'Hayley Emma Raso'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.0, 27.0], 'player': {'id': 5013, 'name': 'Tobin Powell Heath'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [95.0, 45.0], 'player': {'id': 5020, 'name': 'Christine Margaret Sinclair'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",aa0f678c-2144-4ded-b21c-adb6a759bdea,,,Goal,0.094320826,Normal,Open Play,,,,Portland Thorns,765,00:02:33.964,Shot,
,,,,,,,,,1.471,,,,,,,,,,,74e8dd59-2e5b-4379-a4e6-1f39de895709,1944,,,"[95.0, 29.0]",7486,52,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lindsey Michelle Horan,4999.0,Left Center Midfield,107,Portland Thorns,765,['771bd6bb-e31b-4924-884f-ce15cebb4aa6'],3,,Right Foot,"[120.0, 37.2, 3.6]",,"[{'location': [103.0, 45.0], 'player': {'id': 10408, 'name': 'Ana-Maria Crnogorčević'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.0, 41.0], 'player': {'id': 5105, 'name': 'Sofia Huerta'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [103.0, 30.0], 'player': {'id': 5045, 'name': 'Amber Brooks'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.0, 37.0], 'player': {'id': 4959, 'name': 'Taylor Comeau'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.0, 32.0], 'player': {'id': 8383, 'name': 'Lindsay Elizabeth Agnew'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.0, 28.0], 'player': {'id': 5043, 'name': 'Nichelle Patrice Prince'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [99.0, 46.0], 'player': {'id': 5053, 'name': 'Linda Maserame Motlhalo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.0, 34.0], 'player': {'id': 8382, 'name': 'Clare Elizabeth Polkinghorne'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [87.0, 32.0], 'player': {'id': 5051, 'name': 'Kealia Ohai'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [105.0, 45.0], 'player': {'id': 5038, 'name': 'Allysha Lyn Chapman'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.0, 48.0], 'player': {'id': 5058, 'name': 'Rachel Daly'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [120.0, 40.0], 'player': {'id': 5056, 'name': 'Jane Campbell'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.0, 51.0], 'player': {'id': 4995, 'name': 'Celeste Boureille'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [87.0, 36.0], 'player': {'id': 5011, 'name': 'Meghan Klingenberg'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [104.0, 36.0], 'player': {'id': 6818, 'name': 'Hayley Emma Raso'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [94.0, 34.0], 'player': {'id': 5013, 'name': 'Tobin Powell Heath'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [102.0, 36.0], 'player': {'id': 5020, 'name': 'Christine Margaret Sinclair'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",,,,Off T,0.047831215,Normal,Free Kick,,,,Portland Thorns,765,00:07:03.739,Shot,
,,,,,,,,,0.863,,,,,,,,,,,a85c9971-a62d-4d21-9dbc-8919a0269dd7,1959,,,"[103.0, 48.0]",7486,52,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lindsey Michelle Horan,4999.0,Left Center Midfield,109,Portland Thorns,765,"['21ba6548-76db-4b63-9095-1279f6e7e966', 'fef7a3d2-3dae-40d4-8283-0edf8f0d5293']",37,,Right Foot,"[120.0, 39.5, 3.6]",,"[{'location': [111.0, 46.0], 'player': {'id': 10408, 'name': 'Ana-Maria Crnogorčević'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [98.0, 42.0], 'player': {'id': 5105, 'name': 'Sofia Huerta'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [111.0, 37.0], 'player': {'id': 5045, 'name': 'Amber Brooks'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.0, 29.0], 'player': {'id': 4959, 'name': 'Taylor Comeau'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.0, 44.0], 'player': {'id': 8383, 'name': 'Lindsay Elizabeth Agnew'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.0, 43.0], 'player': {'id': 5053, 'name': 'Linda Maserame Motlhalo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.0, 37.0], 'player': {'id': 8382, 'name': 'Clare Elizabeth Polkinghorne'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.0, 45.0], 'player': {'id': 5038, 'name': 'Allysha Lyn Chapman'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [119.0, 43.0], 'player': {'id': 5056, 'name': 'Jane Campbell'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.0, 29.0], 'player': {'id': 5011, 'name': 'Meghan Klingenberg'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [110.0, 39.0], 'player': {'id': 6818, 'name': 'Hayley Emma Raso'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [102.0, 38.0], 'player': {'id': 5013, 'name': 'Tobin Powell Heath'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [111.0, 30.0], 'player': {'id': 5020, 'name': 'Christine Margaret Sinclair'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",d1d5c017-9643-42b9-9471-98c1c4d59ff9,,,Off T,0.056879323,Normal,Open Play,,,,Portland Thorns,765,00:07:37.562,Shot,True
,,,,,,,,,1.356,,,,,,,,,,,cc87c44c-da65-4d46-b876-703bcd505e95,2030,,,"[92.0, 46.0]",7486,55,,,,,,,,,,,,,,,,,,,,2,From Corner,Amber Brooks,5045.0,Right Center Back,112,Houston Dash,762,['dde85489-93ba-4185-b4ba-dc0385444811'],26,,Left Foot,"[120.0, 43.0, 4.1]",,"[{'location': [109.0, 35.0], 'player': {'id': 10408, 'name': 'Ana-Maria Crnogorčević'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [106.0, 47.0], 'player': {'id': 4995, 'name': 'Celeste Boureille'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [111.0, 47.0], 'player': {'id': 5011, 'name': 'Meghan Klingenberg'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [119.0, 40.0], 'player': {'id': 6819, 'name': 'Adrianna Nichole Franch'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.0, 28.0], 'player': {'id': 6818, 'name': 'Hayley Emma Raso'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [97.0, 46.0], 'player': {'id': 5013, 'name': 'Tobin Powell Heath'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [110.0, 40.0], 'player': {'id': 5003, 'name': 'Emily Ann Sonnett'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.0, 37.0], 'player': {'id': 5095, 'name': 'Ellie Madison Carpenter'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.0, 44.0], 'player': {'id': 5020, 'name': 'Christine Margaret Sinclair'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [105.0, 33.0], 'player': {'id': 4999, 'name': 'Lindsey Michelle Horan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [106.0, 41.0], 'player': {'id': 5092, 'name': 'Emily Menges'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.0, 34.0], 'player': {'id': 8383, 'name': 'Lindsay Elizabeth Agnew'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [104.0, 27.0], 'player': {'id': 5043, 'name': 'Nichelle Patrice Prince'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [109.0, 38.0], 'player': {'id': 8382, 'name': 'Clare Elizabeth Polkinghorne'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [113.0, 40.0], 'player': {'id': 5051, 'name': 'Kealia Ohai'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [94.0, 27.0], 'player': {'id': 5038, 'name': 'Allysha Lyn Chapman'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [104.0, 34.0], 'player': {'id': 5058, 'name': 'Rachel Daly'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",5b6f39e6-d43d-48be-a385-715315509d47,,,Off T,0.020004807,Normal,Open Play,,,,Houston Dash,762,00:10:26.393,Shot,
,,,,,,,,,0.21,,,,,,,,,,,c44dab25-e57e-410f-a6c0-1a6a58d29c30,2512,,,"[116.0, 52.0]",7486,70,,,,,,,,,,,,,,,,,,,,2,From Corner,Hayley Emma Raso,6818.0,Right Wing,142,Portland Thorns,765,['90b419dc-7525-421d-b394-053295522ff2'],59,,Right Foot,"[118.0, 43.2, 0.5]",,"[{'location': [113.0, 47.0], 'player': {'id': 5045, 'name': 'Amber Brooks'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.0, 52.0], 'player': {'id': 8383, 'name': 'Lindsay Elizabeth Agnew'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.0, 47.0], 'player': {'id': 5053, 'name': 'Linda Maserame Motlhalo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [111.0, 38.0], 'player': {'id': 5035, 'name': 'Haley Jean McCutcheon'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.0, 47.0], 'player': {'id': 5056, 'name': 'Jane Campbell'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.0, 35.0], 'player': {'id': 5013, 'name': 'Tobin Powell Heath'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",d926fef6-d871-448e-ac8d-11a946bec847,True,,Saved,0.052574057,Normal,Open Play,,,,Portland Thorns,765,00:25:59.297,Shot,
,,,,,,,,,2.234,,,,,,,,,,,1eb2c7de-a831-4570-adc1-80a6784647f6,2543,,,"[112.0, 30.0]",7486,72,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tobin Powell Heath,5013.0,Left Wing,146,Portland Thorns,765,"['208e0f04-e58c-4881-bb71-3c05eed8975d', '735bca85-c749-4b11-a2eb-64e8f2bbbe37']",9,,Right Foot,"[120.0, 46.1, 3.8]",,"[{'location': [117.0, 42.0], 'player': {'id': 5045, 'name': 'Amber Brooks'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.0, 48.0], 'player': {'id': 8383, 'name': 'Lindsay Elizabeth Agnew'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.0, 41.0], 'player': {'id': 5053, 'name': 'Linda Maserame Motlhalo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [113.0, 33.0], 'player': {'id': 5035, 'name': 'Haley Jean McCutcheon'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [120.0, 40.0], 'player': {'id': 5056, 'name': 'Jane Campbell'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.0, 47.0], 'player': {'id': 5020, 'name': 'Christine Margaret Sinclair'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",b5493f40-0de3-4c5e-b4c5-cf8355e780a5,,,Off T,0.10158305,Normal,Open Play,,,,Portland Thorns,765,00:27:09.737,Shot,True
