50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.18776,,,,,,,,,,,,12792424-f916-4b5e-8913-9a125661ba09,1349,,,"[89.3, 33.4]",2275120,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Claudia Walker,15580.0,Center Forward,97,Birmingham City WFC,969,"['49cebb1f-1219-458c-9de5-d1ca9dc14902', 'd570faee-d5f0-42c6-935a-16af72e350bf']",52,Right Foot,"[96.1, 34.3]",,"[{'location': [116.7, 39.3], 'player': {'id': 13857, 'name': 'Tinja-Riikka Tellervo Korpela'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [87.8, 63.6], 'player': {'id': 31567, 'name': 'Adrienne Jordan'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [97.7, 56.1], 'player': {'id': 31566, 'name': 'Lucy Whipp'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [92.5, 42.5], 'player': {'id': 18157, 'name': 'Brianna Visalli'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [80.3, 40.7], 'player': {'id': 10193, 'name': 'Chloe Arthur'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [89.6, 19.6], 'player': {'id': 31565, 'name': 'Abbi Grant'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [96.6, 33.7], 'player': {'id': 18254, 'name': 'Megan Finnigan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.3, 42.6], 'player': {'id': 15575, 'name': 'Gabrielle George'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [87.6, 40.3], 'player': {'id': 15579, 'name': 'Inessa Kaagman'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [76.9, 50.9], 'player': {'id': 15570, 'name': 'Chloe Kelly'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [91.7, 28.6], 'player': {'id': 4649, 'name': 'Esme Beth Morgan'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [83.2, 36.3], 'player': {'id': 31564, 'name': 'Molly Pike'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [83.9, 31.7], 'player': {'id': 16386, 'name': 'Lucy Hope'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [87.0, 23.8], 'player': {'id': 15559, 'name': 'Simone Magill'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [99.2, 50.1], 'player': {'id': 15571, 'name': 'Danielle Turner'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",c0628627-6274-4a7b-b82c-6312b5db5dc1,Blocked,0.025126373,Normal,Open Play,,,,Birmingham City WFC,969,00:34:52.984,Shot,
,,,,,,,,,,,,,,,,1.462752,,,,,,,,,,,,dfb17a21-9d2d-4285-b31d-f7a7a6ecb287,1379,,,"[88.0, 22.7]",2275120,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucy Staniforth,15562.0,Left Center Midfield,98,Birmingham City WFC,969,['336de92a-776f-4ef3-9f93-61ec38b020ae'],20,Right Foot,"[119.1, 41.0, 2.4]",,"[{'location': [105.1, 33.0], 'player': {'id': 18254, 'name': 'Megan Finnigan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.2, 30.0], 'player': {'id': 15580, 'name': 'Claudia Walker'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.6, 15.8], 'player': {'id': 31565, 'name': 'Abbi Grant'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [99.2, 5.0], 'player': {'id': 19500, 'name': 'Sarah Emma Mayling'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [93.8, 30.3], 'player': {'id': 18157, 'name': 'Brianna Visalli'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [105.7, 20.1], 'player': {'id': 4649, 'name': 'Esme Beth Morgan'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [96.0, 11.1], 'player': {'id': 15559, 'name': 'Simone Magill'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [100.2, 28.6], 'player': {'id': 16386, 'name': 'Lucy Hope'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [96.8, 32.2], 'player': {'id': 15579, 'name': 'Inessa Kaagman'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [94.6, 25.9], 'player': {'id': 18253, 'name': 'Hannah Cain'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [96.2, 23.8], 'player': {'id': 31564, 'name': 'Molly Pike'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [80.9, 41.7], 'player': {'id': 10193, 'name': 'Chloe Arthur'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [87.4, 43.4], 'player': {'id': 15570, 'name': 'Chloe Kelly'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [118.9, 39.1], 'player': {'id': 13857, 'name': 'Tinja-Riikka Tellervo Korpela'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.9, 37.6], 'player': {'id': 15575, 'name': 'Gabrielle George'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.3, 46.5], 'player': {'id': 15571, 'name': 'Danielle Turner'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.7, 49.2], 'player': {'id': 31566, 'name': 'Lucy Whipp'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [101.4, 55.3], 'player': {'id': 31567, 'name': 'Adrienne Jordan'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",74437a05-1e95-4126-9f6c-5f1158290f9b,Saved,0.007009213,Normal,Open Play,,,,Birmingham City WFC,969,00:35:20.031,Shot,
,,,,,,,,,,,,,,,,1.144284,,,,,,,,,,,,1d8e264c-7fad-42c4-8dec-95b4e580a378,1409,,,"[104.8, 39.7]",2275120,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Abbi Grant,31565.0,Left Wing,99,Birmingham City WFC,969,['68c71f2c-5555-4b83-9b55-3422136fd3dc'],29,Head,"[120.0, 35.2, 0.5]",,"[{'location': [99.9, 29.3], 'player': {'id': 15559, 'name': 'Simone Magill'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [91.6, 42.6], 'player': {'id': 31564, 'name': 'Molly Pike'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.6, 49.7], 'player': {'id': 15575, 'name': 'Gabrielle George'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.2, 42.3], 'player': {'id': 18254, 'name': 'Megan Finnigan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.8, 26.0], 'player': {'id': 19500, 'name': 'Sarah Emma Mayling'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [97.2, 48.1], 'player': {'id': 15580, 'name': 'Claudia Walker'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [87.4, 58.3], 'player': {'id': 18157, 'name': 'Brianna Visalli'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [91.6, 52.0], 'player': {'id': 16386, 'name': 'Lucy Hope'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [92.3, 56.0], 'player': {'id': 15579, 'name': 'Inessa Kaagman'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.7, 59.4], 'player': {'id': 15571, 'name': 'Danielle Turner'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.5, 40.1], 'player': {'id': 13857, 'name': 'Tinja-Riikka Tellervo Korpela'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.4, 35.9], 'player': {'id': 4649, 'name': 'Esme Beth Morgan'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",f7ad9ab1-602d-4168-8e5f-635559db6c32,Off T,0.1319169,Normal,Open Play,,,,Birmingham City WFC,969,00:36:29.884,Shot,
,,,,,,,,,,,,,,,,0.312126,,,,,,,,,,,,2e5bf2db-24d1-45f5-96a2-c043952491d5,1516,,,"[112.0, 34.8]",2275120,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Simone Magill,15559.0,Right Wing,106,Everton LFC,967,['51b90a8b-65cb-463c-b10b-69c410a49743'],53,Left Foot,"[119.0, 37.4, 1.1]",True,"[{'location': [101.0, 24.4], 'player': {'id': 15579, 'name': 'Inessa Kaagman'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [112.9, 40.3], 'player': {'id': 15570, 'name': 'Chloe Kelly'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [117.7, 41.7], 'player': {'id': 18253, 'name': 'Hannah Cain'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [119.1, 37.5], 'player': {'id': 22032, 'name': 'Hannah Hampton'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [118.0, 36.0], 'player': {'id': 31568, 'name': 'Rebecca Holloway'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [119.9, 32.6], 'player': {'id': 31566, 'name': 'Lucy Whipp'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [116.2, 37.4], 'player': {'id': 15569, 'name': 'Kerys Harrop'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.4, 41.9], 'player': {'id': 15562, 'name': 'Lucy Staniforth'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [117.9, 43.9], 'player': {'id': 19500, 'name': 'Sarah Emma Mayling'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.5, 27.0], 'player': {'id': 31567, 'name': 'Adrienne Jordan'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [120.0, 29.7], 'player': {'id': 15571, 'name': 'Danielle Turner'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",,Saved,0.17645508,Normal,Open Play,,,,Everton LFC,967,00:39:53.609,Shot,
,,,,,,,,,,,,,,,,1.329638,,,,,,,,,,,,913aa3a5-a059-4776-8e8d-79cfba0a060b,1939,,,"[110.6, 45.5]",2275120,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Molly Pike,31564.0,Right Center Midfield,129,Everton LFC,967,['18598e7d-ebb3-4476-a7ec-fb8fef5d93bb'],57,Right Foot,"[120.0, 35.4, 0.0]",True,"[{'location': [119.2, 41.7], 'player': {'id': 22032, 'name': 'Hannah Hampton'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [119.2, 46.8], 'player': {'id': 15570, 'name': 'Chloe Kelly'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [103.7, 56.0], 'player': {'id': 19500, 'name': 'Sarah Emma Mayling'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.9, 57.4], 'player': {'id': 18254, 'name': 'Megan Finnigan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [109.9, 42.8], 'player': {'id': 10193, 'name': 'Chloe Arthur'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [112.3, 44.5], 'player': {'id': 15569, 'name': 'Kerys Harrop'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.0, 43.1], 'player': {'id': 31567, 'name': 'Adrienne Jordan'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.5, 50.2], 'player': {'id': 31568, 'name': 'Rebecca Holloway'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",4414171e-b075-4e46-a313-3d9b45898d2e,Off T,0.08371418,Normal,Open Play,,,,Everton LFC,967,00:06:57.713,Shot,
,,,,,,,,,,,,,,,,0.171544,,,,,,,,,,,,2b67bf9e-95d4-4a00-ad2b-bc5617ecbe40,2062,,,"[117.2, 44.7]",2275120,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Gabrielle George,15575.0,Left Center Back,137,Everton LFC,967,['82f03d86-3bab-476a-88eb-625a49ca20d7'],28,Head,"[120.0, 46.4, 0.2]",,"[{'location': [114.6, 37.9], 'player': {'id': 15559, 'name': 'Simone Magill'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [117.3, 36.4], 'player': {'id': 31564, 'name': 'Molly Pike'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [119.1, 39.4], 'player': {'id': 18253, 'name': 'Hannah Cain'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [115.2, 36.0], 'player': {'id': 15580, 'name': 'Claudia Walker'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [116.9, 38.8], 'player': {'id': 31567, 'name': 'Adrienne Jordan'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.7, 41.5], 'player': {'id': 31568, 'name': 'Rebecca Holloway'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.7, 39.4], 'player': {'id': 15569, 'name': 'Kerys Harrop'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.0, 41.7], 'player': {'id': 10193, 'name': 'Chloe Arthur'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [118.9, 40.2], 'player': {'id': 22032, 'name': 'Hannah Hampton'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [118.2, 49.0], 'player': {'id': 16386, 'name': 'Lucy Hope'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [117.9, 47.5], 'player': {'id': 19500, 'name': 'Sarah Emma Mayling'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [116.9, 46.7], 'player': {'id': 31563, 'name': 'Rachel Williams'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [119.6, 36.9], 'player': {'id': 18157, 'name': 'Brianna Visalli'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",3c5a0661-f1bd-4710-9302-22e8610edea7,Off T,0.20806086,Normal,Open Play,,,,Everton LFC,967,00:11:28.399,Shot,
,,,,,,,,,,,,,,,,1.561441,,,,,,,,,,,,1d011f6b-0e43-4cae-b61d-1d549eb771a4,2191,,,"[85.9, 44.8]",2275120,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chloe Arthur,10193.0,Center Attacking Midfield,146,Birmingham City WFC,969,['0329b9d5-9a1b-4e49-bba4-eac9e707f598'],10,Right Foot,"[120.0, 34.8, 0.4]",,"[{'location': [84.9, 45.6], 'player': {'id': 15570, 'name': 'Chloe Kelly'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [119.5, 39.1], 'player': {'id': 13857, 'name': 'Tinja-Riikka Tellervo Korpela'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.8, 26.1], 'player': {'id': 4649, 'name': 'Esme Beth Morgan'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.2, 35.7], 'player': {'id': 18254, 'name': 'Megan Finnigan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [85.1, 37.9], 'player': {'id': 15579, 'name': 'Inessa Kaagman'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [96.7, 53.0], 'player': {'id': 15571, 'name': 'Danielle Turner'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [94.9, 35.7], 'player': {'id': 31563, 'name': 'Rachel Williams'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [93.8, 33.0], 'player': {'id': 31565, 'name': 'Abbi Grant'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [87.6, 27.1], 'player': {'id': 16386, 'name': 'Lucy Hope'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [86.8, 22.2], 'player': {'id': 15559, 'name': 'Simone Magill'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [96.7, 42.3], 'player': {'id': 15575, 'name': 'Gabrielle George'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [78.2, 38.3], 'player': {'id': 15562, 'name': 'Lucy Staniforth'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [88.9, 73.8], 'player': {'id': 31568, 'name': 'Rebecca Holloway'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [75.7, 19.3], 'player': {'id': 18157, 'name': 'Brianna Visalli'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [98.5, 18.6], 'player': {'id': 31564, 'name': 'Molly Pike'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [99.6, 21.9], 'player': {'id': 19500, 'name': 'Sarah Emma Mayling'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",756b967a-7dbd-443f-a484-895feaa22938,Off T,0.019378932,Normal,Open Play,,,,Birmingham City WFC,969,00:15:10.483,Shot,
,,,,,,,,,,,,,,,,0.731021,,,,,,,,,,,,5d6ee422-ffaa-43f0-a330-57381db6750b,2270,,,"[111.2, 31.7]",2275120,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chloe Kelly,15570.0,Left Wing,150,Everton LFC,967,['97ee6130-b363-4a56-8893-cee3bfcc510f'],34,Right Foot,"[110.1, 32.3]",True,"[{'location': [106.8, 27.8], 'player': {'id': 18253, 'name': 'Hannah Cain'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [96.7, 39.5], 'player': {'id': 15579, 'name': 'Inessa Kaagman'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [104.1, 49.6], 'player': {'id': 4649, 'name': 'Esme Beth Morgan'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [109.4, 30.7], 'player': {'id': 15562, 'name': 'Lucy Staniforth'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [119.3, 36.8], 'player': {'id': 22032, 'name': 'Hannah Hampton'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.7, 41.8], 'player': {'id': 15559, 'name': 'Simone Magill'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [112.3, 40.6], 'player': {'id': 15569, 'name': 'Kerys Harrop'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.3, 52.7], 'player': {'id': 31565, 'name': 'Abbi Grant'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [106.8, 40.5], 'player': {'id': 31568, 'name': 'Rebecca Holloway'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.0, 33.5], 'player': {'id': 31567, 'name': 'Adrienne Jordan'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",b4fbc32e-8e43-498f-98cd-c83ddf715807,Wayward,0.13564175,Volley,Open Play,,,,Everton LFC,967,00:17:34.892,Shot,
,,,,,,,,,,,,,,,,2.151336,,,,,,,,,,,,e6a2c4e7-df3e-4d36-90bd-9225b811fe68,2424,,,"[103.5, 22.1]",2275120,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Abbi Grant,31565.0,Left Wing,159,Birmingham City WFC,969,['3499a44b-08a3-4af8-81a8-eae693cce998'],6,Right Foot,"[120.0, 55.0, 0.2]",,"[{'location': [103.0, 26.8], 'player': {'id': 16386, 'name': 'Lucy Hope'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.5, 23.3], 'player': {'id': 4649, 'name': 'Esme Beth Morgan'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.6, 38.2], 'player': {'id': 15575, 'name': 'Gabrielle George'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.8, 33.4], 'player': {'id': 18254, 'name': 'Megan Finnigan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.4, 25.2], 'player': {'id': 31564, 'name': 'Molly Pike'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [94.2, 27.6], 'player': {'id': 31563, 'name': 'Rachel Williams'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [95.6, 16.8], 'player': {'id': 18157, 'name': 'Brianna Visalli'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [104.3, 45.1], 'player': {'id': 15571, 'name': 'Danielle Turner'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.9, 44.3], 'player': {'id': 15580, 'name': 'Claudia Walker'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [119.4, 39.3], 'player': {'id': 13857, 'name': 'Tinja-Riikka Tellervo Korpela'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",d6e1e53c-2902-431c-bbe9-221ba9a764c7,Off T,0.014361146,Normal,Open Play,,,,Birmingham City WFC,969,00:21:06.348,Shot,
,,,,,,,,,,,,,,,,0.032335,,,,,,,,,,,,5c759441-0427-46ee-8e64-46506dfd9524,2521,,,"[87.6, 59.1]",2275120,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Chloe Arthur,10193.0,Center Attacking Midfield,165,Birmingham City WFC,969,"['8f1d105e-a3b5-4e4e-be12-a20b43ae250b', 'c7a3e06d-a850-4464-a0e3-7fdd3be3a9d5']",51,Left Foot,"[89.4, 57.5]",,"[{'location': [97.0, 74.7], 'player': {'id': 15580, 'name': 'Claudia Walker'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [118.9, 42.5], 'player': {'id': 13857, 'name': 'Tinja-Riikka Tellervo Korpela'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [86.7, 52.4], 'player': {'id': 15562, 'name': 'Lucy Staniforth'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [95.8, 60.6], 'player': {'id': 15571, 'name': 'Danielle Turner'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [91.4, 50.8], 'player': {'id': 15559, 'name': 'Simone Magill'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [102.5, 45.1], 'player': {'id': 31564, 'name': 'Molly Pike'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [87.7, 61.3], 'player': {'id': 15570, 'name': 'Chloe Kelly'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [89.3, 57.5], 'player': {'id': 15579, 'name': 'Inessa Kaagman'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [102.6, 49.9], 'player': {'id': 16386, 'name': 'Lucy Hope'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [105.0, 47.5], 'player': {'id': 15575, 'name': 'Gabrielle George'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.7, 47.1], 'player': {'id': 31565, 'name': 'Abbi Grant'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [92.2, 59.0], 'player': {'id': 31567, 'name': 'Adrienne Jordan'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",d7ef8026-c2fe-499b-aa36-2a99eae2a746,Blocked,0.0055058915,Normal,Open Play,,,,Birmingham City WFC,969,00:24:51.988,Shot,
