ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.143074,,,,,,,,,,,,904acc80-d4f7-4439-a998-844dad7d7ea7,1502,,,"[94.1, 42.0]",3754076,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ola Toivonen,4417.0,Center Attacking Midfield,84,Sunderland,41,"['6ffedb99-7785-44c3-a3e6-63874caa8a06', '9979206e-725b-4c8b-b470-27d4758aa5d1']",52,,Right Foot,,"[96.6, 42.2]",,"[{'location': [98.8, 53.3], 'player': {'id': 7171, 'name': 'Fabio Borini'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [92.6, 67.8], 'player': {'id': 3658, 'name': 'DeAndre Yedlin'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [115.8, 41.1], 'player': {'id': 3623, 'name': 'Adrián San Miguel del Castillo'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [92.1, 24.3], 'player': {'id': 3963, 'name': 'Victor Moses'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [86.2, 47.4], 'player': {'id': 3874, 'name': 'Mark Noble'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [91.1, 49.2], 'player': {'id': 3595, 'name': 'Manuel Lanzini'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [100.4, 32.9], 'player': {'id': 21254, 'name': 'Carl Jenkinson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [96.8, 43.0], 'player': {'id': 3316, 'name': 'James Tomkins'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.9, 50.0], 'player': {'id': 4280, 'name': 'Winston Reid'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.2, 55.0], 'player': {'id': 3062, 'name': 'Aaron Cresswell'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.0, 27.7], 'player': {'id': 9554, 'name': 'Steven Fletcher'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",d89382eb-42de-4d64-8ed3-5f1d16522813,,Blocked,0.04535759,Normal,Open Play,,,,Sunderland,41,00:40:52.919,Shot,
,,,,,,,,,,,,,,,,0.944331,,,,,,,,,,,,19027929-91ba-4b29-8aa0-df5476925264,1528,,,"[96.3, 38.1]",3754076,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabio Borini,7171.0,Left Wing,87,Sunderland,41,['d61bd0ed-6861-41a9-9d7a-964ab34c93e5'],29,,Right Foot,,"[120.0, 45.9, 0.6]",,"[{'location': [114.6, 40.0], 'player': {'id': 3623, 'name': 'Adrián San Miguel del Castillo'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.7, 24.7], 'player': {'id': 21254, 'name': 'Carl Jenkinson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [93.5, 37.4], 'player': {'id': 3684, 'name': 'Cheikhou Kouyaté'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [98.4, 34.7], 'player': {'id': 3316, 'name': 'James Tomkins'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.8, 36.7], 'player': {'id': 4280, 'name': 'Winston Reid'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.4, 42.5], 'player': {'id': 3062, 'name': 'Aaron Cresswell'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",e929e3c1-c93b-431e-be42-2751f92532b1,,Off T,0.08544938,Normal,Open Play,,,,Sunderland,41,00:41:29.308,Shot,
,,,,,,,,,,,,,,,,0.082383,,,,,,,,,,,,4d995005-60bd-41d5-b227-fbdba5b53cdf,1581,,,"[112.2, 55.9]",3754076,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Diafra Sakho,3962.0,Center Forward,88,West Ham United,40,"['aadf7998-23d0-40d3-9ac8-0ae8bc596509', 'e0c14859-4e6c-4001-9097-51f3e262ed2a']",31,,Right Foot,,"[113.1, 54.0]",,"[{'location': [88.6, 18.6], 'player': {'id': 3491, 'name': 'Dimitri Payet'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [117.6, 45.3], 'player': {'id': 6871, 'name': 'Costel Fane Pantilimon'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.0, 40.7], 'player': {'id': 3658, 'name': 'DeAndre Yedlin'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.7, 28.1], 'player': {'id': 16457, 'name': 'Jeremain Lens'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [108.5, 45.0], 'player': {'id': 6300, 'name': 'Sebastián Coates Nión'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.6, 54.1], 'player': {'id': 10783, 'name': 'Lee Cattermole'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [109.3, 64.5], 'player': {'id': 10503, 'name': 'Billy Jones'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.0, 50.9], 'player': {'id': 16890, 'name': ""John O''Shea""}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.5, 41.4], 'player': {'id': 3684, 'name': 'Cheikhou Kouyaté'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",b7ae8268-ebb6-49ce-adc4-eaf4049582b2,,Blocked,0.015160879,Normal,Open Play,,,,West Ham United,40,00:42:31.664,Shot,
,,,,,,,,,,,,,,,,0.482396,,,,,,,,,,,,2cf30a66-b85b-4783-97be-c91cffa09939,1670,,,"[108.1, 43.3]",3754076,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carl Jenkinson,21254.0,Right Back,94,West Ham United,40,"['7f2d1a43-9733-4743-bf71-cf728aba44f0', '9b1313c7-6bfc-4d4a-baa0-32b565c65b09']",36,,Left Foot,,"[120.0, 40.1, 0.3]",True,"[{'location': [114.6, 41.6], 'player': {'id': 3962, 'name': 'Diafra Sakho'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.4, 37.0], 'player': {'id': 4417, 'name': 'Ola Toivonen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [111.9, 40.0], 'player': {'id': 16890, 'name': ""John O''Shea""}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.6, 26.7], 'player': {'id': 4429, 'name': ""Yann Gérard M''Vila""}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [113.3, 40.9], 'player': {'id': 10503, 'name': 'Billy Jones'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [116.5, 28.4], 'player': {'id': 6300, 'name': 'Sebastián Coates Nión'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.1, 21.8], 'player': {'id': 3658, 'name': 'DeAndre Yedlin'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.8, 44.7], 'player': {'id': 7171, 'name': 'Fabio Borini'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [115.1, 43.7], 'player': {'id': 3684, 'name': 'Cheikhou Kouyaté'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [118.4, 38.3], 'player': {'id': 6871, 'name': 'Costel Fane Pantilimon'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [92.7, 25.6], 'player': {'id': 3595, 'name': 'Manuel Lanzini'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",24c2026f-0d72-4c47-9611-0996466c893a,,Goal,0.31424,Normal,Open Play,,,,West Ham United,40,00:45:36.289,Shot,True
,,,,,,,,,,,,,,,,0.098438,,,,,,,,,,,,cb214284-df7a-4229-81d1-4f7aadcf7eba,1691,,,"[98.1, 48.7]",3754076,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jeremain Lens,16457.0,Right Wing,95,Sunderland,41,"['07b82b0e-c9f4-4cd0-8b89-71ab161c702a', '7f13b797-d82a-4bab-bd5c-6d9cdd93d1b9']",24,,Right Foot,,"[102.4, 47.7]",True,"[{'location': [116.3, 41.8], 'player': {'id': 3623, 'name': 'Adrián San Miguel del Castillo'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.3, 50.3], 'player': {'id': 9554, 'name': 'Steven Fletcher'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [92.7, 53.5], 'player': {'id': 3684, 'name': 'Cheikhou Kouyaté'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.0, 34.7], 'player': {'id': 21254, 'name': 'Carl Jenkinson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.3, 46.7], 'player': {'id': 3874, 'name': 'Mark Noble'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.2, 43.5], 'player': {'id': 3316, 'name': 'James Tomkins'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.4, 48.3], 'player': {'id': 4280, 'name': 'Winston Reid'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.3, 51.2], 'player': {'id': 3062, 'name': 'Aaron Cresswell'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.0, 38.3], 'player': {'id': 4417, 'name': 'Ola Toivonen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",,,Blocked,0.049010504,Normal,Open Play,,,,Sunderland,41,00:46:24.553,Shot,
,,,,,,,,,,,,,,,,1.43755,,,,,,,,,,,,47fc9981-d6d2-45c9-a04d-86b4fab995a9,1697,,,"[96.6, 42.7]",3754076,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Yann Gérard M''Vila,4429.0,Right Defensive Midfield,95,Sunderland,41,['333011b6-10ff-4290-b319-24337aaa0fba'],28,,Right Foot,,"[120.0, 29.1, 1.1]",True,"[{'location': [117.3, 41.1], 'player': {'id': 3623, 'name': 'Adrián San Miguel del Castillo'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.4, 45.5], 'player': {'id': 3062, 'name': 'Aaron Cresswell'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.1, 46.8], 'player': {'id': 4280, 'name': 'Winston Reid'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.6, 43.6], 'player': {'id': 3316, 'name': 'James Tomkins'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.8, 37.4], 'player': {'id': 21254, 'name': 'Carl Jenkinson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.3, 42.2], 'player': {'id': 3874, 'name': 'Mark Noble'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [96.6, 48.5], 'player': {'id': 3684, 'name': 'Cheikhou Kouyaté'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [94.9, 40.3], 'player': {'id': 7171, 'name': 'Fabio Borini'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [109.8, 42.3], 'player': {'id': 9554, 'name': 'Steven Fletcher'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.3, 48.3], 'player': {'id': 4417, 'name': 'Ola Toivonen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [104.8, 41.3], 'player': {'id': 16457, 'name': 'Jeremain Lens'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",,,Off T,0.030472906,Volley,Open Play,,,,Sunderland,41,00:46:28.448,Shot,
,,,,,,,,,,,,,,,,1.039528,,,,,,,,,,,,7a9b4bd5-a6c5-4545-a112-d8ac318159ed,1838,,,"[93.0, 45.3]",3754076,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dimitri Payet,3491.0,Center Attacking Midfield,105,West Ham United,40,['a5f203bb-92f1-4343-8836-cfb99207e6b9'],40,,Right Foot,,"[117.8, 40.3, 1.9]",,"[{'location': [92.8, 46.8], 'player': {'id': 3062, 'name': 'Aaron Cresswell'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [104.2, 33.2], 'player': {'id': 3962, 'name': 'Diafra Sakho'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.4, 49.5], 'player': {'id': 3963, 'name': 'Victor Moses'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [106.0, 48.7], 'player': {'id': 3316, 'name': 'James Tomkins'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [105.9, 32.7], 'player': {'id': 6300, 'name': 'Sebastián Coates Nión'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.3, 40.5], 'player': {'id': 3595, 'name': 'Manuel Lanzini'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [104.8, 42.8], 'player': {'id': 3684, 'name': 'Cheikhou Kouyaté'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [118.5, 39.6], 'player': {'id': 6871, 'name': 'Costel Fane Pantilimon'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.5, 48.5], 'player': {'id': 10503, 'name': 'Billy Jones'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.4, 47.1], 'player': {'id': 7171, 'name': 'Fabio Borini'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [104.5, 45.3], 'player': {'id': 10783, 'name': 'Lee Cattermole'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [104.4, 44.7], 'player': {'id': 4417, 'name': 'Ola Toivonen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [104.4, 43.7], 'player': {'id': 9554, 'name': 'Steven Fletcher'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [104.3, 43.1], 'player': {'id': 16457, 'name': 'Jeremain Lens'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [104.3, 41.2], 'player': {'id': 4429, 'name': ""Yann Gérard M''Vila""}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [104.3, 41.8], 'player': {'id': 3658, 'name': 'DeAndre Yedlin'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.3, 38.0], 'player': {'id': 16890, 'name': ""John O''Shea""}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",,,Saved,0.058336504,Normal,Free Kick,,,,West Ham United,40,00:02:40.441,Shot,
,,,,,,,,,,,,,,,,0.46415,,,,,,,,,,,,5e0d8817-ad9a-45bf-bbee-03668f7d44f7,1970,,,"[102.3, 55.2]",3754076,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven Fletcher,9554.0,Center Forward,114,Sunderland,41,"['4753d946-c37b-4255-8983-0d176e21a6da', '9e31c14c-53b6-4e29-b718-c69a3e98e104']",55,,Left Foot,,"[110.0, 45.8]",,"[{'location': [97.3, 35.9], 'player': {'id': 7171, 'name': 'Fabio Borini'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [107.5, 41.4], 'player': {'id': 16457, 'name': 'Jeremain Lens'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [109.1, 33.9], 'player': {'id': 4417, 'name': 'Ola Toivonen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [87.4, 35.5], 'player': {'id': 3684, 'name': 'Cheikhou Kouyaté'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [98.6, 59.2], 'player': {'id': 3595, 'name': 'Manuel Lanzini'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [96.3, 49.2], 'player': {'id': 3491, 'name': 'Dimitri Payet'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [104.8, 54.5], 'player': {'id': 3062, 'name': 'Aaron Cresswell'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.2, 34.3], 'player': {'id': 3963, 'name': 'Victor Moses'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [105.5, 45.9], 'player': {'id': 3874, 'name': 'Mark Noble'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [94.7, 25.4], 'player': {'id': 21254, 'name': 'Carl Jenkinson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.6, 44.5], 'player': {'id': 4280, 'name': 'Winston Reid'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.3, 35.6], 'player': {'id': 3316, 'name': 'James Tomkins'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.6, 41.8], 'player': {'id': 3623, 'name': 'Adrián San Miguel del Castillo'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.9, 48.2], 'player': {'id': 4429, 'name': ""Yann Gérard M''Vila""}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",68519329-4e52-4f75-af65-6b8141e22db8,,Blocked,0.037651133,Normal,Open Play,,,,Sunderland,41,00:06:55.836,Shot,
,,,,,,,,,,,,,,,,0.973225,,,,,,,,,,,,48203077-694a-477e-b128-8bd080ba3050,2117,,,"[95.6, 34.2]",3754076,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Manuel Lanzini,3595.0,Left Wing,123,West Ham United,40,['4cc0cc7b-8bb4-4d3b-9aba-0290a235caab'],48,,Right Foot,,"[120.0, 44.6, 0.4]",,"[{'location': [96.4, 48.3], 'player': {'id': 3963, 'name': 'Victor Moses'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [100.4, 13.6], 'player': {'id': 3062, 'name': 'Aaron Cresswell'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [91.6, 32.0], 'player': {'id': 3491, 'name': 'Dimitri Payet'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [88.4, 40.6], 'player': {'id': 3684, 'name': 'Cheikhou Kouyaté'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [102.3, 32.6], 'player': {'id': 6300, 'name': 'Sebastián Coates Nión'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.8, 45.0], 'player': {'id': 10503, 'name': 'Billy Jones'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.4, 36.7], 'player': {'id': 16890, 'name': ""John O''Shea""}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.3, 28.0], 'player': {'id': 3658, 'name': 'DeAndre Yedlin'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [91.5, 50.6], 'player': {'id': 7171, 'name': 'Fabio Borini'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [97.3, 32.9], 'player': {'id': 10783, 'name': 'Lee Cattermole'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.9, 22.1], 'player': {'id': 4429, 'name': ""Yann Gérard M''Vila""}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [92.4, 38.7], 'player': {'id': 4417, 'name': 'Ola Toivonen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [116.8, 39.5], 'player': {'id': 6871, 'name': 'Costel Fane Pantilimon'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.3, 36.2], 'player': {'id': 3962, 'name': 'Diafra Sakho'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",d4e784f6-6c0d-4445-8547-e2ef1474d0cc,,Off T,0.05043826,Normal,Open Play,,,,West Ham United,40,00:10:48.828,Shot,
,,,,,,,,,,,,,,,,1.3225,,,,,,,,,,,,be442f83-4ee4-47e1-a3d2-0173db5e3416,2154,,,"[86.5, 22.6]",3754076,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Diafra Sakho,3962.0,Left Center Forward,126,West Ham United,40,['0cfb778e-a872-4873-a6d4-eee98562cb14'],5,,Right Foot,,"[120.0, 34.2, 0.5]",,"[{'location': [118.4, 40.0], 'player': {'id': 6871, 'name': 'Costel Fane Pantilimon'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.3, 18.7], 'player': {'id': 6300, 'name': 'Sebastián Coates Nión'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.3, 50.0], 'player': {'id': 10503, 'name': 'Billy Jones'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.4, 31.9], 'player': {'id': 16890, 'name': ""John O''Shea""}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [81.7, 25.9], 'player': {'id': 4429, 'name': ""Yann Gérard M''Vila""}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [89.5, 22.4], 'player': {'id': 10783, 'name': 'Lee Cattermole'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [86.3, 38.7], 'player': {'id': 7171, 'name': 'Fabio Borini'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [89.4, 10.7], 'player': {'id': 3658, 'name': 'DeAndre Yedlin'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [80.8, 18.8], 'player': {'id': 4417, 'name': 'Ola Toivonen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [98.8, 16.4], 'player': {'id': 20543, 'name': 'Nikica Jelavić'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [91.7, 8.8], 'player': {'id': 3684, 'name': 'Cheikhou Kouyaté'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [96.3, 50.4], 'player': {'id': 3595, 'name': 'Manuel Lanzini'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [77.2, 62.5], 'player': {'id': 21254, 'name': 'Carl Jenkinson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [75.7, 34.3], 'player': {'id': 3491, 'name': 'Dimitri Payet'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",6c4e257c-0d50-4ffe-924f-77213ed82e02,,Off T,0.005848494,Normal,Open Play,,,,West Ham United,40,00:13:05.306,Shot,
