50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.179896,,,,,,,,,,,,,41f0b82c-4098-427b-97af-58a52c067081,2294,,,"[94.9, 35.9]",3825780,58,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Celso Borges Mora,5582.0,Left Center Midfield,128,RC Deportivo La Coruña,219,"['bb3310d4-4c7d-4f8a-b77a-a959b0a40ea0', 'd9c7561e-e985-4baf-aa5a-8e051fd20171']",12,,Right Foot,,"[99.2, 37.3]",,"[{'location': [87.5, 35.1], 'player': {'id': 23806, 'name': 'Alejandro Bergantiños García'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [91.7, 38.9], 'player': {'id': 27148, 'name': 'Abraham González Casanova'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [93.2, 34.3], 'player': {'id': 6867, 'name': 'Papa Kouly Diop'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [83.8, 54.8], 'player': {'id': 6624, 'name': 'Jorge Franco Alviz'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [99.2, 45.2], 'player': {'id': 27241, 'name': 'Víctor Guillermo Álvarez Delgado'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.6, 38.1], 'player': {'id': 5598, 'name': 'Óscar Esau Duarte Gaitán'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.0, 33.9], 'player': {'id': 6762, 'name': 'Álvaro González Soberón'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.9, 29.4], 'player': {'id': 6791, 'name': 'Javier López Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.2, 39.5], 'player': {'id': 6792, 'name': 'Pau López Sabata'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.7, 65.3], 'player': {'id': 5724, 'name': 'Fayçal Fajr'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [94.1, 45.4], 'player': {'id': 27243, 'name': 'Oriol Riera Magem'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [98.6, 31.3], 'player': {'id': 7782, 'name': 'Luis Alberto Romero Alconchel'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",b892cdb7-1649-46a8-bd77-9835106357bd,,Blocked,,0.052377507,Normal,Open Play,,,,RC Deportivo La Coruña,219,00:13:12.571,Shot,
,,,,,,,,,,,,,,,1.048733,,,,,,,,,,,,,cae345f6-a513-4365-8639-3a2556bcee15,2487,,,"[93.3, 42.5]",3825780,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Franco Alviz,6624.0,Left Wing,140,Espanyol,214,['681250fd-66ea-4533-9c69-884849b0e88a'],37,,Right Foot,,"[120.0, 42.0, 5.0]",,"[{'location': [117.4, 41.3], 'player': {'id': 27305, 'name': 'Germán Darío Lux'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.8, 49.4], 'player': {'id': 23800, 'name': 'Laureano Sanabria Ruiz'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.4, 44.2], 'player': {'id': 6913, 'name': 'Fernando Navarro i Corbacho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.9, 43.1], 'player': {'id': 6869, 'name': 'Alejandro Arribas Garrido'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.4, 39.8], 'player': {'id': 6733, 'name': 'Pedro Mosquera Parada'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [96.6, 34.2], 'player': {'id': 6738, 'name': 'Juan Francisco Moreno Fuertes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.1, 39.4], 'player': {'id': 7781, 'name': 'Felipe Salvador Caicedo Corozo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.9, 50.2], 'player': {'id': 6758, 'name': 'Víctor Sánchez Mata'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [84.4, 36.6], 'player': {'id': 27148, 'name': 'Abraham González Casanova'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [96.9, 59.7], 'player': {'id': 5719, 'name': 'Marco Asensio Willemsen'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [89.9, 22.3], 'player': {'id': 27241, 'name': 'Víctor Guillermo Álvarez Delgado'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",dbfc48b4-5dad-452f-93f5-c1a182df0ad3,,Off T,,0.0375494,Normal,Open Play,,,,Espanyol,214,00:19:37.374,Shot,
,,,,,,,,,,,,,,,0.450706,,,,,,,,,,,,,8740b1d0-f1cf-40c7-9132-69e9b7c66ab2,2589,,,"[112.8, 40.8]",3825780,67,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Oriol Riera Magem,27243.0,Center Forward,144,RC Deportivo La Coruña,219,"['9615710e-23e9-4fe5-962e-f0d43242f461', '99dc3c65-ffbc-4fd3-a79e-4f2285fce5a1']",55,True,Head,,"[120.0, 45.8, 1.5]",,"[{'location': [111.6, 46.7], 'player': {'id': 23806, 'name': 'Alejandro Bergantiños García'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [112.6, 47.0], 'player': {'id': 5582, 'name': 'Celso Borges Mora'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [94.8, 54.5], 'player': {'id': 23800, 'name': 'Laureano Sanabria Ruiz'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [106.5, 39.0], 'player': {'id': 6869, 'name': 'Alejandro Arribas Garrido'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [115.4, 37.0], 'player': {'id': 27241, 'name': 'Víctor Guillermo Álvarez Delgado'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.3, 32.9], 'player': {'id': 6758, 'name': 'Víctor Sánchez Mata'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [100.7, 40.4], 'player': {'id': 5719, 'name': 'Marco Asensio Willemsen'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [113.3, 39.8], 'player': {'id': 6762, 'name': 'Álvaro González Soberón'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.0, 43.6], 'player': {'id': 6791, 'name': 'Javier López Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.1, 39.9], 'player': {'id': 6867, 'name': 'Papa Kouly Diop'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [113.2, 51.1], 'player': {'id': 27148, 'name': 'Abraham González Casanova'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [112.1, 40.4], 'player': {'id': 7781, 'name': 'Felipe Salvador Caicedo Corozo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [114.7, 44.9], 'player': {'id': 5598, 'name': 'Óscar Esau Duarte Gaitán'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.1, 56.1], 'player': {'id': 6624, 'name': 'Jorge Franco Alviz'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [120.0, 39.9], 'player': {'id': 6792, 'name': 'Pau López Sabata'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.9, 37.8], 'player': {'id': 7782, 'name': 'Luis Alberto Romero Alconchel'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",fd359db1-37dc-4782-87c6-56e48177a843,,Off T,,0.11220859,Normal,Open Play,,,,RC Deportivo La Coruña,219,00:22:55.658,Shot,True
,,,,,,,,,,,,,,,0.626446,,,,,,,,,,,,,5ba48416-936c-4cfa-9fac-0fce7f872871,2779,,,"[101.6, 39.9]",3825780,73,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Moreno Balaguero,6766.0,Left Wing,155,Espanyol,214,['9d456a3c-8b93-49a0-9c65-b1abef061974'],12,,Right Foot,,"[116.8, 40.2, 0.2]",,"[{'location': [103.6, 26.3], 'player': {'id': 6758, 'name': 'Víctor Sánchez Mata'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [105.0, 34.3], 'player': {'id': 7781, 'name': 'Felipe Salvador Caicedo Corozo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [116.8, 41.2], 'player': {'id': 27305, 'name': 'Germán Darío Lux'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.5, 32.9], 'player': {'id': 23800, 'name': 'Laureano Sanabria Ruiz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.8, 29.1], 'player': {'id': 6869, 'name': 'Alejandro Arribas Garrido'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.6, 40.7], 'player': {'id': 6913, 'name': 'Fernando Navarro i Corbacho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.8, 41.5], 'player': {'id': 6734, 'name': 'Luis Carlos Correia Pinto'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.9, 35.3], 'player': {'id': 6733, 'name': 'Pedro Mosquera Parada'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [101.2, 55.2], 'player': {'id': 5719, 'name': 'Marco Asensio Willemsen'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [94.8, 42.2], 'player': {'id': 5582, 'name': 'Celso Borges Mora'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}]",,,Saved,,0.09204071,Normal,Open Play,,,,Espanyol,214,00:28:12.645,Shot,
,,,,,,,,,,,,,,,0.295496,,,,,,,,,,,,,beae3288-118d-46c6-86f5-9cacc2b74440,2782,,,"[110.1, 49.3]",3825780,73,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Asensio Willemsen,5719.0,Right Wing,155,Espanyol,214,['d02e0f1c-5ab5-42df-821e-5db0133c66e3'],14,,Left Foot,,"[116.0, 43.0, 0.2]",True,"[{'location': [97.0, 45.4], 'player': {'id': 5582, 'name': 'Celso Borges Mora'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.0, 41.0], 'player': {'id': 6734, 'name': 'Luis Carlos Correia Pinto'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.9, 44.7], 'player': {'id': 6913, 'name': 'Fernando Navarro i Corbacho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.2, 38.8], 'player': {'id': 6733, 'name': 'Pedro Mosquera Parada'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.9, 32.7], 'player': {'id': 6869, 'name': 'Alejandro Arribas Garrido'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.6, 39.8], 'player': {'id': 23800, 'name': 'Laureano Sanabria Ruiz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.7, 43.3], 'player': {'id': 27305, 'name': 'Germán Darío Lux'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.1, 47.7], 'player': {'id': 6766, 'name': 'Gerard Moreno Balaguero'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [111.6, 35.9], 'player': {'id': 7781, 'name': 'Felipe Salvador Caicedo Corozo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [110.4, 33.1], 'player': {'id': 6758, 'name': 'Víctor Sánchez Mata'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",,,Saved,,0.33897606,Normal,Open Play,,,,Espanyol,214,00:28:14.528,Shot,
,,,,,,,,,,,,,,,0.645333,,,,,,,,,,,,,7e7e1cb7-3bd6-4188-b416-be2934a99fb3,2805,,,"[111.9, 41.4]",3825780,74,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Álvaro González Soberón,6762.0,Right Center Back,159,Espanyol,214,['3929938a-6da5-4bea-aee8-d4f400613222'],33,,Head,,"[120.0, 41.1, 4.5]",,"[{'location': [107.3, 32.6], 'player': {'id': 23800, 'name': 'Laureano Sanabria Ruiz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.3, 36.7], 'player': {'id': 27243, 'name': 'Oriol Riera Magem'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [108.0, 39.0], 'player': {'id': 6869, 'name': 'Alejandro Arribas Garrido'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.0, 40.4], 'player': {'id': 6913, 'name': 'Fernando Navarro i Corbacho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.6, 40.4], 'player': {'id': 5582, 'name': 'Celso Borges Mora'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.1, 57.1], 'player': {'id': 6758, 'name': 'Víctor Sánchez Mata'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [96.0, 33.7], 'player': {'id': 27148, 'name': 'Abraham González Casanova'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [86.6, 44.4], 'player': {'id': 6867, 'name': 'Papa Kouly Diop'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [110.8, 40.8], 'player': {'id': 6766, 'name': 'Gerard Moreno Balaguero'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [109.7, 39.1], 'player': {'id': 5598, 'name': 'Óscar Esau Duarte Gaitán'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [108.8, 37.3], 'player': {'id': 7781, 'name': 'Felipe Salvador Caicedo Corozo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [114.5, 40.0], 'player': {'id': 27305, 'name': 'Germán Darío Lux'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [88.4, 52.7], 'player': {'id': 5724, 'name': 'Fayçal Fajr'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [101.0, 54.1], 'player': {'id': 6734, 'name': 'Luis Carlos Correia Pinto'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.2, 44.1], 'player': {'id': 23806, 'name': 'Alejandro Bergantiños García'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.0, 43.9], 'player': {'id': 6733, 'name': 'Pedro Mosquera Parada'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}]",5d70b87f-9bef-47cd-8f59-4e2f3cbeb8a4,True,Off T,,0.21183594,Normal,Open Play,,,,Espanyol,214,00:29:33.647,Shot,
,,,,,,,,,,,,,,,0.100346,,,,,,,,,,,,,ab67fcb8-c25d-4de1-b2cf-4147dfc87c89,2901,,,"[112.1, 35.1]",3825780,77,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alejandro Arribas Garrido,6869.0,Right Center Back,165,RC Deportivo La Coruña,219,"['0d704feb-e92f-4595-a370-0ccbd463d757', '23c9ab40-83bb-4f76-b251-e8dfa93247c7', '9f607a97-d804-4cce-8f33-5cf301d063b8']",26,True,Head,,"[113.3, 35.5]",,"[{'location': [91.2, 44.3], 'player': {'id': 6733, 'name': 'Pedro Mosquera Parada'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [111.3, 49.9], 'player': {'id': 6728, 'name': 'Federico Nicolás Cartabia'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [112.5, 37.8], 'player': {'id': 27243, 'name': 'Oriol Riera Magem'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [109.5, 29.8], 'player': {'id': 23806, 'name': 'Alejandro Bergantiños García'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [111.2, 32.4], 'player': {'id': 7782, 'name': 'Luis Alberto Romero Alconchel'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [118.3, 38.8], 'player': {'id': 6792, 'name': 'Pau López Sabata'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.9, 38.9], 'player': {'id': 7781, 'name': 'Felipe Salvador Caicedo Corozo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [109.9, 40.5], 'player': {'id': 5598, 'name': 'Óscar Esau Duarte Gaitán'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.6, 44.3], 'player': {'id': 27241, 'name': 'Víctor Guillermo Álvarez Delgado'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.1, 33.8], 'player': {'id': 6762, 'name': 'Álvaro González Soberón'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.8, 35.7], 'player': {'id': 6867, 'name': 'Papa Kouly Diop'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.0, 27.1], 'player': {'id': 27148, 'name': 'Abraham González Casanova'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.4, 33.7], 'player': {'id': 6791, 'name': 'Javier López Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.2, 19.5], 'player': {'id': 5719, 'name': 'Marco Asensio Willemsen'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [100.8, 24.8], 'player': {'id': 6758, 'name': 'Víctor Sánchez Mata'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}]",e7ba4c50-1e6a-476f-b82d-4d581fa1b2dd,,Blocked,,0.06743931,Normal,Open Play,,,,RC Deportivo La Coruña,219,00:32:26.099,Shot,True
,,,,,,,,,,,,,,,0.240426,,,,,,,,,,,,,ccf83f66-9309-48db-8417-c72815b8f4df,2945,,,"[109.5, 47.4]",3825780,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Asensio Willemsen,5719.0,Right Wing,169,Espanyol,214,['9bab97d7-b507-41ac-a4f2-ebc075776c7f'],55,,Right Foot,,"[115.0, 42.5, 0.2]",,"[{'location': [98.2, 48.8], 'player': {'id': 27148, 'name': 'Abraham González Casanova'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [115.6, 42.9], 'player': {'id': 27305, 'name': 'Germán Darío Lux'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.9, 46.9], 'player': {'id': 6733, 'name': 'Pedro Mosquera Parada'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [94.2, 29.3], 'player': {'id': 6728, 'name': 'Federico Nicolás Cartabia'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.0, 46.0], 'player': {'id': 6913, 'name': 'Fernando Navarro i Corbacho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.6, 42.3], 'player': {'id': 6869, 'name': 'Alejandro Arribas Garrido'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.6, 32.5], 'player': {'id': 23800, 'name': 'Laureano Sanabria Ruiz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.2, 41.1], 'player': {'id': 7781, 'name': 'Felipe Salvador Caicedo Corozo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.5, 31.9], 'player': {'id': 6766, 'name': 'Gerard Moreno Balaguero'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [101.2, 22.1], 'player': {'id': 6758, 'name': 'Víctor Sánchez Mata'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",92e850d4-e0a7-4c9d-a46b-1e1cc1f46017,,Saved,,0.38552105,Normal,Open Play,,,,Espanyol,214,00:33:55.353,Shot,
,,,,,,,,,,,,,,,0.304042,,,,,,,,,,,,,3011048e-f6b0-44ea-a6b4-9419a929ce50,2950,,,"[114.4, 43.8]",3825780,79,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Álvaro González Soberón,6762.0,Right Center Back,170,Espanyol,214,"['7b418655-d5b4-416a-85b2-734400b60ba5', '8bc5d5bf-2712-49ba-aaee-34d8f44f9db1']",34,True,Head,,"[115.0, 38.9]",,"[{'location': [98.3, 32.0], 'player': {'id': 6758, 'name': 'Víctor Sánchez Mata'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [116.4, 73.9], 'player': {'id': 5719, 'name': 'Marco Asensio Willemsen'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [119.5, 41.8], 'player': {'id': 27305, 'name': 'Germán Darío Lux'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.2, 41.1], 'player': {'id': 5598, 'name': 'Óscar Esau Duarte Gaitán'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [115.3, 38.6], 'player': {'id': 23800, 'name': 'Laureano Sanabria Ruiz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.7, 46.2], 'player': {'id': 23806, 'name': 'Alejandro Bergantiños García'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [111.9, 48.6], 'player': {'id': 6734, 'name': 'Luis Carlos Correia Pinto'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.5, 50.7], 'player': {'id': 6913, 'name': 'Fernando Navarro i Corbacho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.0, 47.2], 'player': {'id': 6733, 'name': 'Pedro Mosquera Parada'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [101.6, 34.2], 'player': {'id': 7782, 'name': 'Luis Alberto Romero Alconchel'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [114.5, 43.4], 'player': {'id': 6869, 'name': 'Alejandro Arribas Garrido'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.9, 41.4], 'player': {'id': 27243, 'name': 'Oriol Riera Magem'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [113.8, 49.9], 'player': {'id': 6867, 'name': 'Papa Kouly Diop'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [113.5, 48.4], 'player': {'id': 6766, 'name': 'Gerard Moreno Balaguero'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [114.2, 38.6], 'player': {'id': 7781, 'name': 'Felipe Salvador Caicedo Corozo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",affe1855-8a08-43ae-a83b-d922ce20c13c,,Wayward,,0.15044221,Normal,Open Play,,,,Espanyol,214,00:34:34.578,Shot,True
,,,,,,,,,,,,,,,0.432025,,,,,,,,,,,,,d7795009-ce44-46c1-ada5-83484a7d8398,2992,,,"[111.6, 39.7]",3825780,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Sánchez Mata,6758.0,Center Attacking Midfield,172,Espanyol,214,['78d1ae83-ffa2-45a6-88d6-de383c1274c2'],41,,Left Foot,,"[115.4, 40.2, 0.3]",True,"[{'location': [111.9, 40.2], 'player': {'id': 6913, 'name': 'Fernando Navarro i Corbacho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.9, 26.6], 'player': {'id': 6766, 'name': 'Gerard Moreno Balaguero'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [115.5, 39.1], 'player': {'id': 27305, 'name': 'Germán Darío Lux'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.6, 36.7], 'player': {'id': 6733, 'name': 'Pedro Mosquera Parada'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [113.6, 29.3], 'player': {'id': 6869, 'name': 'Alejandro Arribas Garrido'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",58fe42b6-b7bd-49a2-bb21-1839819845b4,,Saved,,0.31831038,Normal,Open Play,,,,Espanyol,214,00:35:41.041,Shot,
