ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,0.8541,,,,,,,,,,,,,,,2f4ee095-c99e-40cb-a07c-8bd706e74eb8,2362,,"[91.0, 39.0]",19716,68,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rachel Furness,15706.0,Right Center Midfield,150,Reading WFC,974,"['4966ba7d-65c0-4807-8e8e-4d4d5adfea48', '817169af-4f41-425a-a46d-f548e36b60be']",21,,Left Foot,"[108.0, 42.0]",,"[{'location': [112.0, 35.0], 'player': {'id': 15707, 'name': 'Georgia Evans'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [112.0, 39.0], 'player': {'id': 15717, 'name': 'Hannah Short'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.0, 42.0], 'player': {'id': 15712, 'name': 'Nicola Cousins'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.0, 45.0], 'player': {'id': 15710, 'name': 'Megan Alexander'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.0, 26.0], 'player': {'id': 15714, 'name': 'Anne-Marie Heatherson'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [97.0, 46.0], 'player': {'id': 15705, 'name': 'Emily Donovan'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [105.0, 36.0], 'player': {'id': 15708, 'name': 'Amy Goddard'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.0, 35.0], 'player': {'id': 15713, 'name': 'Bonnie Horwood'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [118.0, 40.0], 'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.0, 54.0], 'player': {'id': 15704, 'name': 'Lily Woodham'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [90.0, 31.0], 'player': {'id': 15724, 'name': 'Mayumi Pacheco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [107.0, 34.0], 'player': {'id': 15726, 'name': 'Lauren Bruton'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [102.0, 28.0], 'player': {'id': 15723, 'name': 'Brooke Chaplen'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [108.0, 28.0], 'player': {'id': 18149, 'name': 'Remi Allen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",,,Blocked,0.023154138,Normal,Open Play,,,,Reading WFC,974,00:23:21.256,Shot,
,,,,,,,,,,,,,0.8752,,,,,,,,,,,,,,,07bc5262-071c-41f8-9d59-ec4794217a3a,2426,,"[104.0, 26.0]",19716,70,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gemma Suzanne Davison,15721.0,Right Center Forward,153,Reading WFC,974,['355fc1fa-2fda-45e4-87ba-71f64d289782'],40,,Right Foot,"[119.0, 46.0, 4.3]",,"[{'location': [113.0, 45.0], 'player': {'id': 18152, 'name': 'Kirstyn Pearce'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [99.0, 44.0], 'player': {'id': 15712, 'name': 'Nicola Cousins'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.0, 38.0], 'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.0, 39.0], 'player': {'id': 15717, 'name': 'Hannah Short'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.0, 28.0], 'player': {'id': 15714, 'name': 'Anne-Marie Heatherson'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [107.0, 26.0], 'player': {'id': 15710, 'name': 'Megan Alexander'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.0, 29.0], 'player': {'id': 15708, 'name': 'Amy Goddard'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.0, 30.0], 'player': {'id': 15713, 'name': 'Bonnie Horwood'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [109.0, 43.0], 'player': {'id': 15707, 'name': 'Georgia Evans'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [96.0, 38.0], 'player': {'id': 15716, 'name': 'Emily Syme'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.0, 29.0], 'player': {'id': 15723, 'name': 'Brooke Chaplen'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [109.0, 40.0], 'player': {'id': 15703, 'name': 'Charlotte Estcourt'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [106.0, 53.0], 'player': {'id': 15706, 'name': 'Rachel Furness'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",5c69dfbb-1921-4e64-8ebe-e8c90348769c,,Off T,0.039711993,Normal,Open Play,,,,Reading WFC,974,00:25:40.858,Shot,
,,,,,,,,,,,,,0.1847,,,,,,,,,,,,,,,c2071b33-b884-4c03-a513-3422dbe622b2,2486,,"[107.0, 51.0]",19716,72,,,,,,,,,,,,,,,,,,,,2,Regular Play,Natasha Harding,15725.0,Right Back,160,Reading WFC,974,"['b0802404-81dd-4d59-bc11-cd30247ce74b', 'cf5385a2-dd67-4ac6-8f4c-45ff7fefefac']",49,,Left Foot,"[109.0, 48.0]",,"[{'location': [111.0, 55.0], 'player': {'id': 15707, 'name': 'Georgia Evans'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [111.0, 31.0], 'player': {'id': 15708, 'name': 'Amy Goddard'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.0, 37.0], 'player': {'id': 15713, 'name': 'Bonnie Horwood'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [114.0, 39.0], 'player': {'id': 15717, 'name': 'Hannah Short'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.0, 46.0], 'player': {'id': 15712, 'name': 'Nicola Cousins'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.0, 54.0], 'player': {'id': 15703, 'name': 'Charlotte Estcourt'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [104.0, 50.0], 'player': {'id': 15723, 'name': 'Brooke Chaplen'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [106.0, 54.0], 'player': {'id': 15716, 'name': 'Emily Syme'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [109.0, 50.0], 'player': {'id': 15710, 'name': 'Megan Alexander'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.0, 42.0], 'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",12d0a712-9a0e-4eed-8d38-95099cf40a54,,Blocked,0.062475897,Normal,Open Play,,,,Reading WFC,974,00:27:49.836,Shot,
,,,,,,,,,,,,,1.5366,,,,,,,,,,,,,,,59592675-ea0d-49a6-8c0f-a89564e55981,2492,,"[111.0, 46.0]",19716,73,,,,,,,,,,,,,,,,,,,,2,From Corner,Rachel Furness,15706.0,Right Center Midfield,161,Reading WFC,974,"['5f87c2ab-a850-4721-bddc-a5a1bb70ac8b', '81e4be46-315b-4ea8-8f23-545a6056b14f']",26,True,Head,"[119.0, 32.3, 3.5]",,"[{'location': [108.0, 38.0], 'player': {'id': 15714, 'name': 'Anne-Marie Heatherson'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [113.0, 49.0], 'player': {'id': 15717, 'name': 'Hannah Short'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.0, 38.0], 'player': {'id': 15710, 'name': 'Megan Alexander'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.0, 43.0], 'player': {'id': 15705, 'name': 'Emily Donovan'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [111.0, 29.0], 'player': {'id': 15716, 'name': 'Emily Syme'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [112.0, 46.0], 'player': {'id': 15708, 'name': 'Amy Goddard'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.0, 42.0], 'player': {'id': 15707, 'name': 'Georgia Evans'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.0, 46.0], 'player': {'id': 15713, 'name': 'Bonnie Horwood'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [118.0, 41.0], 'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.0, 42.0], 'player': {'id': 15721, 'name': 'Gemma Suzanne Davison'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [112.0, 41.0], 'player': {'id': 15723, 'name': 'Brooke Chaplen'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [106.0, 46.0], 'player': {'id': 15703, 'name': 'Charlotte Estcourt'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [112.0, 49.0], 'player': {'id': 18152, 'name': 'Kirstyn Pearce'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",896d90c0-da96-488a-9f72-4063f636c9ff,,Off T,0.07140379,Normal,Open Play,,,,Reading WFC,974,00:28:26.354,Shot,True
,,,,,,,,,,,,,0.3741,,,,,,,,,,,,,,,ac100b68-3bee-42f5-8370-7f7c4d1a5b18,2582,,"[116.0, 32.0]",19716,76,,,,,,,,,,,,,,,,,,,,2,From Counter,Brooke Chaplen,15723.0,Left Center Forward,168,Reading WFC,974,['ea0c90c9-ce68-423f-ba9d-b0dd8ae3ebca'],39,,Left Foot,"[116.0, 39.3, 0.9]",,"[{'location': [109.0, 44.0], 'player': {'id': 15710, 'name': 'Megan Alexander'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.0, 34.0], 'player': {'id': 15712, 'name': 'Nicola Cousins'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.0, 37.0], 'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",09b6284e-6de8-4b05-bac0-14a663d1423f,True,Saved,0.15648943,Normal,Open Play,,,,Reading WFC,974,00:31:39.093,Shot,
,,,,,,,,,,,,,0.6693,,,,,,,,,,,,,,,c3de1711-4dd3-4016-821f-f91993216ccd,2681,,"[104.0, 40.0]",19716,79,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gemma Suzanne Davison,15721.0,Right Center Forward,171,Reading WFC,974,['0a3fd655-3dc8-4419-9a84-15b6dd1e7eb6'],44,,Right Foot,"[119.0, 39.9, 2.8]",,"[{'location': [118.0, 40.0], 'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.0, 22.0], 'player': {'id': 15726, 'name': 'Lauren Bruton'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [99.0, 24.0], 'player': {'id': 15714, 'name': 'Anne-Marie Heatherson'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [102.0, 37.0], 'player': {'id': 15707, 'name': 'Georgia Evans'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [106.0, 40.0], 'player': {'id': 15717, 'name': 'Hannah Short'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.0, 44.0], 'player': {'id': 15712, 'name': 'Nicola Cousins'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.0, 49.0], 'player': {'id': 15710, 'name': 'Megan Alexander'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.0, 45.0], 'player': {'id': 15713, 'name': 'Bonnie Horwood'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.0, 46.0], 'player': {'id': 15716, 'name': 'Emily Syme'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.0, 34.0], 'player': {'id': 15708, 'name': 'Amy Goddard'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.0, 44.0], 'player': {'id': 15723, 'name': 'Brooke Chaplen'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [105.0, 49.0], 'player': {'id': 15703, 'name': 'Charlotte Estcourt'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",f9f08a96-e65b-4dd9-b5a4-60edffd99a3d,,Post,0.07390027,Normal,Open Play,,,,Reading WFC,974,00:34:44.057,Shot,
,,,,,,,,,,,,,0.6161,,,,,,,,,,,,,,,9109c749-2614-4455-a481-65299e97cc2e,2718,,"[110.0, 31.0]",19716,80,,,,,,,,,,,,,,,,,,,,2,Regular Play,Brooke Chaplen,15723.0,Left Center Forward,173,Reading WFC,974,['5a4bcf53-246e-450d-a894-7d474557a525'],52,,Left Foot,"[118.0, 38.5, 4.9]",,"[{'location': [95.0, 47.0], 'player': {'id': 15703, 'name': 'Charlotte Estcourt'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [102.0, 28.0], 'player': {'id': 15708, 'name': 'Amy Goddard'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.0, 32.0], 'player': {'id': 15717, 'name': 'Hannah Short'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.0, 48.0], 'player': {'id': 15710, 'name': 'Megan Alexander'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.0, 45.0], 'player': {'id': 15712, 'name': 'Nicola Cousins'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.0, 38.0], 'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",d52840ec-811d-41bf-9e77-67116964e7f0,,Off T,0.10428682,Normal,Open Play,,,,Reading WFC,974,00:35:52.948,Shot,
,,,,,,,,,,,,,0.712,,,,,,,,,,,,,,,c8d22a17-ee69-4493-8cfe-888dba7394c6,2783,,"[109.0, 38.0]",19716,82,,,,,,,,,,,,,,,,,,,,2,Regular Play,Charlotte Estcourt,15703.0,Left Wing,175,Reading WFC,974,['dc834945-3fab-429e-aca2-bcea54fad675'],29,,Left Foot,"[119.0, 34.0, 0.9]",,"[{'location': [108.0, 38.0], 'player': {'id': 15712, 'name': 'Nicola Cousins'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.0, 37.0], 'player': {'id': 15708, 'name': 'Amy Goddard'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.0, 44.0], 'player': {'id': 15716, 'name': 'Emily Syme'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [111.0, 40.0], 'player': {'id': 15717, 'name': 'Hannah Short'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.0, 48.0], 'player': {'id': 15710, 'name': 'Megan Alexander'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.0, 39.0], 'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",8737284a-3da2-46bf-860e-5155bf00ebe4,,Off T,0.15655507,Normal,Open Play,,,,Reading WFC,974,00:37:29.160,Shot,
,,,,,,,,,,,,,1.5149,,,,,,,,,,,,,,,8982cb5c-19ae-497e-90aa-7a54642137b7,2900,,"[94.0, 28.0]",19716,85,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gemma Suzanne Davison,15721.0,Right Center Forward,180,Reading WFC,974,['01bcccd5-4ede-47e0-b277-f3b85acd3516'],31,,Right Foot,"[119.0, 46.7, 0.9]",,"[{'location': [117.0, 39.0], 'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.0, 29.0], 'player': {'id': 15717, 'name': 'Hannah Short'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.0, 21.0], 'player': {'id': 15723, 'name': 'Brooke Chaplen'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [96.0, 27.0], 'player': {'id': 15708, 'name': 'Amy Goddard'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.0, 34.0], 'player': {'id': 15707, 'name': 'Georgia Evans'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [90.0, 56.0], 'player': {'id': 15702, 'name': 'Leah Burridge'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [87.0, 53.0], 'player': {'id': 15703, 'name': 'Charlotte Estcourt'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [101.0, 35.0], 'player': {'id': 15726, 'name': 'Lauren Bruton'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",01ab97d1-3c1b-4553-b02d-1dd1e8a818d4,,Off T,0.031552944,Normal,Open Play,,,,Reading WFC,974,00:40:31.230,Shot,
,,,,,,,,,,,,,0.792,,,,,,,,,,,,,,,86f5cb3a-870c-4c51-a079-86b31a491770,2972,,"[106.0, 51.0]",19716,87,,,,,,,,,,,,,,,,,,,,2,Regular Play,Brooke Chaplen,15723.0,Left Center Forward,185,Reading WFC,974,['c0f6a2be-4f13-47ec-9b43-77ca91974050'],57,,Right Foot,"[119.0, 45.8, 4.2]",,"[{'location': [103.0, 35.0], 'player': {'id': 15717, 'name': 'Hannah Short'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.0, 50.0], 'player': {'id': 15712, 'name': 'Nicola Cousins'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.0, 41.0], 'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",bc4a0a6b-d5d4-4bc7-ba4f-3f455d6e91d1,,Off T,0.09941017,Normal,Open Play,,,,Reading WFC,974,00:42:57.804,Shot,
,,,,,,,,,,,,,1.8118,,,,,,,,,,,,,,,c1af1d9d-a116-479f-bee8-277fdf00462b,3060,,"[93.0, 35.0]",19716,90,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emily Syme,15716.0,Right Center Midfield,190,Yeovil Town LFC,970,['08441376-a575-4e14-a019-706086101c5f'],18,,Right Foot,"[120.0, 37.4, 0.9]",,"[{'location': [96.0, 37.0], 'player': {'id': 18152, 'name': 'Kirstyn Pearce'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [95.0, 42.0], 'player': {'id': 10198, 'name': 'Josanne Potter'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.0, 34.0], 'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [92.0, 50.0], 'player': {'id': 15707, 'name': 'Georgia Evans'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [96.0, 50.0], 'player': {'id': 15726, 'name': 'Lauren Bruton'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [119.0, 41.0], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [91.0, 31.0], 'player': {'id': 15703, 'name': 'Charlotte Estcourt'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [95.0, 39.0], 'player': {'id': 15718, 'name': 'Olivia Fergusson'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",5ac0975f-bcf0-4138-90df-ada8213e674d,,Saved,0.03372398,Normal,Open Play,,,,Yeovil Town LFC,970,00:45:18.765,Shot,
,,,,,,,,,,,,,2.4478,,,,,,,,,,,,,,,f95ad5aa-ddcb-4472-a90f-b7abef84f18d,3090,,"[100.0, 33.0]",19716,90,,,,,,,,,,,,,,,,,,,,2,From Throw In,Olivia Fergusson,15718.0,Center Forward,193,Yeovil Town LFC,970,['e4ec6912-339b-419a-997f-05df66a50d1b'],55,,Right Foot,"[120.0, 45.6, 0.9]",,"[{'location': [92.0, 24.0], 'player': {'id': 18152, 'name': 'Kirstyn Pearce'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [78.0, 23.0], 'player': {'id': 15716, 'name': 'Emily Syme'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [96.0, 40.0], 'player': {'id': 15724, 'name': 'Mayumi Pacheco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.0, 31.0], 'player': {'id': 10198, 'name': 'Josanne Potter'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.0, 36.0], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",4b330f16-ef4f-4df7-9ce9-0b55c2432cae,,Off T,0.18713981,Normal,Open Play,,,,Yeovil Town LFC,970,00:45:55.530,Shot,
,,,,,,,,,,,,,0.8113,,,,,,,,,,,,,,,5cf08690-1ebe-45a6-ad67-701a5ecb2ad9,3123,,"[111.0, 44.0]",19716,91,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Brooke Chaplen,15723.0,Left Center Forward,194,Reading WFC,974,['d2c0aca4-86f3-4b13-8ccf-66f39bd82d94'],32,,Head,"[118.0, 42.0, 1.0]",,"[{'location': [119.0, 24.0], 'player': {'id': 15707, 'name': 'Georgia Evans'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [113.0, 37.0], 'player': {'id': 15712, 'name': 'Nicola Cousins'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.0, 37.0], 'player': {'id': 15717, 'name': 'Hannah Short'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.0, 41.0], 'player': {'id': 15708, 'name': 'Amy Goddard'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.0, 42.0], 'player': {'id': 15710, 'name': 'Megan Alexander'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.0, 47.0], 'player': {'id': 15702, 'name': 'Leah Burridge'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [110.0, 27.0], 'player': {'id': 15713, 'name': 'Bonnie Horwood'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [118.0, 40.0], 'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [117.0, 19.0], 'player': {'id': 15724, 'name': 'Mayumi Pacheco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [112.0, 35.0], 'player': {'id': 15703, 'name': 'Charlotte Estcourt'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",cebde9a3-722f-43a2-86bb-5f138f2b0614,,Saved,0.17218603,Normal,Open Play,,,,Reading WFC,974,00:46:32.046,Shot,
