50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.0781,,,,,,,,,,,3933a7fb-b90a-4b00-8526-eb2a8bfa108c,2123,,"[105.2, 28.6]",3764230,56,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adriana Kristina Leon,8297.0,Left Wing,133,West Ham United LFC,972,['cf00345b-48dc-4964-bc7b-aba3bb0554ef'],6,,Right Foot,,"[120.0, 43.1, 2.3]",,"[{'location': [119.3, 38.0], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.6, 33.7], 'player': {'id': 24403, 'name': 'Katerina Svitková'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [111.1, 41.5], 'player': {'id': 5058, 'name': 'Rachel Daly'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [97.6, 31.4], 'player': {'id': 4865, 'name': 'Josie Green'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.2, 44.8], 'player': {'id': 15572, 'name': 'Siri Worm'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.4, 40.3], 'player': {'id': 15569, 'name': 'Kerys Harrop'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.8, 30.5], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.6, 27.8], 'player': {'id': 31552, 'name': 'Hannah Godfrey'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.6, 27.6], 'player': {'id': 4848, 'name': 'Ashleigh Neville'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",2c831b7e-ef48-4624-9fbe-c196082d6709,,Goal,0.08573736,Normal,Open Play,,,,West Ham United LFC,972,00:11:06.268,Shot,
,,,,,,,,,,,,,,,,,1.083245,,,,,,,,,,,104a00ff-cd3a-4985-b28e-7a65aa569926,2193,,"[96.3, 48.0]",3764230,57,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gemma Suzanne Davison,15721.0,Right Wing,138,Tottenham Hotspur Women,749,['b1177897-bbfc-4fd4-9655-448e02fb95a6'],56,,Right Foot,,"[118.0, 38.2, 0.2]",,"[{'location': [91.3, 56.5], 'player': {'id': 31702, 'name': 'Rianna Dean'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.0, 49.4], 'player': {'id': 31563, 'name': 'Rachel Williams'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [118.0, 40.9], 'player': {'id': 42787, 'name': 'Mackenzie Arnold'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.4, 37.5], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.8, 46.2], 'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.5, 45.1], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.3, 48.9], 'player': {'id': 15724, 'name': 'Mayumi Pacheco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.1, 46.7], 'player': {'id': 31556, 'name': 'Laura Vetterlein'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",4aaf408e-0031-4410-bf04-5a6355adcd9e,,Saved,0.036779635,Normal,Open Play,,,,Tottenham Hotspur Women,749,00:12:56.651,Shot,
,,,,,,,,,,,,,,,,,1.168058,,,,,,,,,,,f6ce8748-1826-42ef-93d6-cc2108e09a95,2530,,"[109.1, 38.2]",3764230,66,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Katerina Svitková,24403.0,Left Center Midfield,157,West Ham United LFC,972,"['889cd8bf-fa2c-467d-9ed6-006671e561a5', 'd08e9455-dbb3-4560-a22a-3f6b5cc74054']",16,True,Head,,"[118.3, 39.2, 0.3]",,"[{'location': [100.2, 38.2], 'player': {'id': 5058, 'name': 'Rachel Daly'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [110.1, 47.0], 'player': {'id': 8297, 'name': 'Adriana Kristina Leon'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [108.0, 38.6], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [110.2, 36.5], 'player': {'id': 31556, 'name': 'Laura Vetterlein'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [110.2, 38.7], 'player': {'id': 31552, 'name': 'Hannah Godfrey'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.4, 37.6], 'player': {'id': 31563, 'name': 'Rachel Williams'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [110.5, 45.9], 'player': {'id': 15569, 'name': 'Kerys Harrop'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.1, 36.7], 'player': {'id': 31702, 'name': 'Rianna Dean'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [109.6, 40.0], 'player': {'id': 4848, 'name': 'Ashleigh Neville'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.1, 36.8], 'player': {'id': 4865, 'name': 'Josie Green'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.2, 34.8], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [119.1, 39.3], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",075c42ed-e2b5-4a01-af3d-e9d16bbced0f,,Saved,0.04209171,Normal,Open Play,,,,West Ham United LFC,972,00:21:16.270,Shot,True
,,,,,,,,,,,,,,,,,0.443767,,,,,,,,,,,be790427-5b2a-4c0b-aa71-297c74f2fb50,2564,,"[110.2, 35.4]",3764230,67,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adriana Kristina Leon,8297.0,Left Wing,166,West Ham United LFC,972,['f0e59c5b-3fd6-46bc-b69a-8513a4b577d7'],46,,Head,,"[118.9, 36.6, 1.0]",,"[{'location': [111.4, 42.0], 'player': {'id': 5058, 'name': 'Rachel Daly'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [111.4, 47.3], 'player': {'id': 31552, 'name': 'Hannah Godfrey'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.7, 36.5], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [118.5, 38.2], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",22f55544-4af2-43b1-8797-f9ca9ef10ebe,,Saved,0.11247423,Normal,Open Play,,,,West Ham United LFC,972,00:22:46.366,Shot,
,,,,,,,,,,,,,,,,,0.760171,,,,,,,,,,,631182bd-3a49-4955-a5ed-b781dad6024a,2695,,"[109.6, 22.9]",3764230,72,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Rachel Williams,31563.0,Left Wing,177,Tottenham Hotspur Women,749,['20f79f8b-2bc6-42c9-9343-125237c7a54d'],20,,Left Foot,,"[117.2, 37.2, 0.3]",,"[{'location': [104.7, 37.0], 'player': {'id': 31551, 'name': 'Kit Graham'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [98.7, 46.3], 'player': {'id': 4846, 'name': 'Lucia Leon'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [99.7, 26.7], 'player': {'id': 15421, 'name': 'Kenza Dali'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [107.8, 27.7], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.6, 31.8], 'player': {'id': 31556, 'name': 'Laura Vetterlein'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.5, 36.8], 'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [109.6, 25.1], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.2, 42.3], 'player': {'id': 15724, 'name': 'Mayumi Pacheco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.5, 36.6], 'player': {'id': 42787, 'name': 'Mackenzie Arnold'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",4d661893-7ded-4576-9038-a8ffb828a9e9,,Saved,0.015617818,Normal,Open Play,,,,Tottenham Hotspur Women,749,00:27:20.928,Shot,
,,,,,,,,,,,,,,,,,1.500647,,,,,,,,,,,ce2720a8-262c-4381-9f88-537b21f46fc9,2883,,"[93.5, 30.9]",3764230,76,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gemma Suzanne Davison,15721.0,Right Wing,189,Tottenham Hotspur Women,749,['2d3e93db-c5a3-4704-9e4c-2f6eb31c7121'],53,,Right Foot,,"[120.0, 48.2, 1.5]",,"[{'location': [102.1, 51.3], 'player': {'id': 31563, 'name': 'Rachel Williams'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [119.4, 38.5], 'player': {'id': 42787, 'name': 'Mackenzie Arnold'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [92.4, 25.8], 'player': {'id': 18153, 'name': 'Alisha Lehmann'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [95.5, 28.4], 'player': {'id': 21859, 'name': 'Ruby Grant'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [94.3, 34.9], 'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [98.5, 31.4], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.6, 35.8], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.2, 39.3], 'player': {'id': 31556, 'name': 'Laura Vetterlein'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.9, 47.8], 'player': {'id': 15724, 'name': 'Mayumi Pacheco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.2, 36.0], 'player': {'id': 31551, 'name': 'Kit Graham'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [91.2, 45.7], 'player': {'id': 4846, 'name': 'Lucia Leon'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",c75737f1-70b8-4843-b3cb-2eea1d376952,,Off T,0.027631918,Normal,Open Play,,,,Tottenham Hotspur Women,749,00:31:53.387,Shot,
,,,,,,,,,,,,,,,,,0.95868,,,,,,,,,,,410792c8-8d52-4ba2-a934-119497cfaeaa,3171,,"[113.3, 28.5]",3764230,86,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Rachel Williams,31563.0,Center Forward,206,Tottenham Hotspur Women,749,['c9e9f530-c50a-422d-bf79-05d7f9ca67c2'],24,,Head,,"[120.0, 35.7, 4.4]",,"[{'location': [116.6, 39.8], 'player': {'id': 8297, 'name': 'Adriana Kristina Leon'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [113.0, 32.7], 'player': {'id': 21859, 'name': 'Ruby Grant'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.0, 35.8], 'player': {'id': 5058, 'name': 'Rachel Daly'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [118.0, 40.6], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.7, 59.5], 'player': {'id': 15421, 'name': 'Kenza Dali'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [115.5, 31.8], 'player': {'id': 31556, 'name': 'Laura Vetterlein'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.6, 35.5], 'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [117.3, 37.7], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [119.2, 37.1], 'player': {'id': 42787, 'name': 'Mackenzie Arnold'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.5, 28.3], 'player': {'id': 31552, 'name': 'Hannah Godfrey'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [115.5, 45.4], 'player': {'id': 15569, 'name': 'Kerys Harrop'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [105.6, 39.9], 'player': {'id': 31551, 'name': 'Kit Graham'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [114.4, 31.9], 'player': {'id': 4846, 'name': 'Lucia Leon'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [112.0, 32.9], 'player': {'id': 5078, 'name': 'Alanna Stephanie Kennedy'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",fa1f4166-3963-46d0-986e-b7d75ab7dabc,,Off T,0.032240093,Normal,Open Play,,,,Tottenham Hotspur Women,749,00:41:24.647,Shot,
,,,,,,,,,,,,,,,,,0.036829,,,,,,,,,,,b3894988-7a2d-4030-b620-da2e11dd09c4,3208,,"[108.8, 53.6]",3764230,87,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gemma Suzanne Davison,15721.0,Left Wing,210,Tottenham Hotspur Women,749,"['29a7b7c0-f974-429c-aafd-0c6a898997ff', 'deb42f62-5552-4aaa-80d5-c80fe2954b21', 'f1d7a143-9363-40cc-9da2-dc29793f44cc']",40,,Right Foot,,"[109.5, 52.9]",,"[{'location': [109.2, 52.3], 'player': {'id': 15724, 'name': 'Mayumi Pacheco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.6, 49.0], 'player': {'id': 31556, 'name': 'Laura Vetterlein'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.0, 43.5], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.8, 39.0], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.0, 37.8], 'player': {'id': 4846, 'name': 'Lucia Leon'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [118.6, 43.4], 'player': {'id': 42787, 'name': 'Mackenzie Arnold'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",a60a5495-108c-43d1-82cc-7470b354548e,,Blocked,0.059982847,Normal,Open Play,,,,Tottenham Hotspur Women,749,00:42:40.332,Shot,True
,,,,,,,,,,,,,,,,,1.4678,,,,,,,,,,,a75e7fab-b6de-4b40-8ac8-9f6ccfc6d6bb,3332,,"[107.1, 41.7]",3764230,90,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Lucia Leon,4846.0,Right Wing,215,Tottenham Hotspur Women,749,"['4e08b6f5-0825-4c87-aff5-408033e692b9', 'fd736945-9217-444b-a1ce-67f5ebbccaae']",49,True,Head,,"[116.4, 42.7, 0.5]",,"[{'location': [119.1, 41.1], 'player': {'id': 42787, 'name': 'Mackenzie Arnold'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.2, 41.6], 'player': {'id': 15724, 'name': 'Mayumi Pacheco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.1, 41.4], 'player': {'id': 31556, 'name': 'Laura Vetterlein'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.1, 38.1], 'player': {'id': 4865, 'name': 'Josie Green'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [109.6, 16.2], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.4, 21.3], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.6, 30.7], 'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",07a9d8de-79bb-4f91-ae8f-c27c4a759ef4,,Saved,0.041414317,Normal,Open Play,,,,Tottenham Hotspur Women,749,00:45:49.420,Shot,True
,,,,,,,,,,,,,,,,,0.590789,,,,,,,,,,,c07f685c-27da-4bf0-a616-2b25ae67ea56,3481,,"[109.9, 35.1]",3764230,95,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ruby Grant,21859.0,Left Center Midfield,226,West Ham United LFC,972,['1f5a6137-bc5d-4478-94db-7b97c79ad6a2'],42,,Right Foot,,"[120.0, 34.7, 0.6]",True,"[{'location': [100.3, 21.5], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.2, 40.3], 'player': {'id': 31552, 'name': 'Hannah Godfrey'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.7, 38.5], 'player': {'id': 15569, 'name': 'Kerys Harrop'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.1, 49.5], 'player': {'id': 5058, 'name': 'Rachel Daly'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [115.0, 39.3], 'player': {'id': 8297, 'name': 'Adriana Kristina Leon'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [115.2, 42.8], 'player': {'id': 46733, 'name': 'Nor Mustafa'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.7, 21.9], 'player': {'id': 15724, 'name': 'Mayumi Pacheco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [113.8, 46.6], 'player': {'id': 15721, 'name': 'Gemma Suzanne Davison'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [103.5, 41.5], 'player': {'id': 31703, 'name': 'Anna Filbey'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [108.3, 39.4], 'player': {'id': 5078, 'name': 'Alanna Stephanie Kennedy'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [115.8, 44.9], 'player': {'id': 15572, 'name': 'Siri Worm'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.5, 29.6], 'player': {'id': 4865, 'name': 'Josie Green'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [118.8, 37.6], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,Off T,0.22632042,Normal,Open Play,,,,West Ham United LFC,972,00:50:42.703,Shot,
