ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.556388,,,,,,,,,,,,,,cc5e12a5-b67d-49e1-a9ef-3ce9384a06b4,1548,,"[104.8, 50.4]",3775544,45,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stine Larsen,10102.0,Right Center Forward,103,Aston Villa,2647,['9e9c4bd7-7102-4408-92c4-4f9d5d3c2401'],30,,Right Foot,"[117.3, 43.1, 1.8]",,"[{'location': [106.6, 58.6], 'player': {'id': 25610, 'name': 'Mana Iwabuchi'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [105.7, 53.2], 'player': {'id': 19499, 'name': 'Shania Hayles'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [95.8, 52.8], 'player': {'id': 10193, 'name': 'Chloe Arthur'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [89.6, 53.9], 'player': {'id': 4657, 'name': 'Anita Amma Ankyewah Asante'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [101.6, 32.3], 'player': {'id': 46537, 'name': 'Jodie Hutton'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [117.4, 43.1], 'player': {'id': 42787, 'name': 'Mackenzie Arnold'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.2, 49.2], 'player': {'id': 10124, 'name': 'Dagný Brynjarsdóttir'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.0, 50.4], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.9, 60.3], 'player': {'id': 15724, 'name': 'Mayumi Pacheco'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [105.5, 51.7], 'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [107.6, 48.1], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [106.6, 33.7], 'player': {'id': 31157, 'name': 'Hawa Cissoko'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.9, 39.8], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}]",a1c127cf-9153-4f75-a836-567f39bf8ede,,Saved,,0.058061663,Normal,Open Play,,,,Aston Villa,2647,00:45:30.066,Shot,
,,,,,,,,,,,,,,,,,,1.156159,,,,,,,,,,,,,,ef310001-345c-4893-98e0-15d1c18475fb,1564,,"[107.6, 56.4]",3775544,45,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martha Thomas,31558.0,Center Forward,109,West Ham United LFC,972,['4d016616-b200-4438-b997-85e3fe2c6296'],58,,Right Foot,"[116.6, 43.0, 0.5]",,"[{'location': [107.9, 44.1], 'player': {'id': 15724, 'name': 'Mayumi Pacheco'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [98.1, 37.3], 'player': {'id': 10124, 'name': 'Dagný Brynjarsdóttir'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [117.2, 43.3], 'player': {'id': 38317, 'name': 'Lisa Weiß'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.9, 43.0], 'player': {'id': 46541, 'name': 'Asmita Ale'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [108.6, 53.3], 'player': {'id': 46535, 'name': 'Natalie Haigh'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.9, 40.9], 'player': {'id': 10193, 'name': 'Chloe Arthur'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.8, 58.2], 'player': {'id': 46534, 'name': ""Elisha N''Dow""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.9, 67.1], 'player': {'id': 46537, 'name': 'Jodie Hutton'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}]",052005f8-e547-4b33-8c06-faf3e3ebe86c,,Saved,,0.04094311,Normal,Open Play,,,,West Ham United LFC,972,00:45:58.819,Shot,
,,,,,,,,,,,,,,,,,,0.407531,,,,,,,,,,,,,,1750882c-ba95-4fc2-bfcb-b33a4775ef03,1619,,"[104.9, 38.9]",3775544,45,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Shania Hayles,19499.0,Left Center Forward,113,Aston Villa,2647,['454d43c4-f454-4f43-a63d-ef04d8fd9109'],46,,Left Foot,"[113.5, 38.4, 0.7]",,"[{'location': [114.0, 38.4], 'player': {'id': 42787, 'name': 'Mackenzie Arnold'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.3, 38.2], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}]",5f5abedf-e585-4cb4-9e8b-f3e08e0fcf6a,True,Saved,,0.3708453,Normal,Open Play,,,,Aston Villa,2647,00:00:46.187,Shot,
,,,,,,,,,,,,,,,,,,0.214217,,,,,,,,,,,,,,ff07f0d4-c48c-4f75-8fff-84c2d2db00ba,1621,,"[111.6, 39.9]",3775544,45,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Shania Hayles,19499.0,Left Center Forward,113,Aston Villa,2647,['d9343a5a-9727-4146-85de-d585233d750e'],47,,Right Foot,"[115.4, 39.2, 0.3]",,"[{'location': [111.0, 39.1], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [115.4, 39.2], 'player': {'id': 42787, 'name': 'Mackenzie Arnold'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,True,Saved,True,0.53036714,Normal,Open Play,,,,Aston Villa,2647,00:00:47.219,Shot,
,,,,,,,,,,,,,,,,,,0.092872,,,,,,,,,,,,,,2db10230-088f-4e78-907d-970dad0b194d,1640,,"[105.0, 54.5]",3775544,46,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Kenza Dali,15421.0,Right Center Midfield,116,West Ham United LFC,972,"['d3960435-d328-4921-916c-6f550a8f9ee2', 'f2a0aef1-ec4b-4f29-ba98-e18615575c52']",32,,Right Foot,"[106.6, 52.9]",,"[{'location': [106.5, 52.8], 'player': {'id': 46534, 'name': ""Elisha N''Dow""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.9, 54.8], 'player': {'id': 46535, 'name': 'Natalie Haigh'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.4, 50.5], 'player': {'id': 4657, 'name': 'Anita Amma Ankyewah Asante'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [103.6, 38.5], 'player': {'id': 46541, 'name': 'Asmita Ale'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [118.6, 41.6], 'player': {'id': 38317, 'name': 'Lisa Weiß'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.6, 64.7], 'player': {'id': 77717, 'name': 'Olivia McLoughlin'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [93.2, 50.4], 'player': {'id': 15565, 'name': 'Marisa Ewers'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [84.7, 62.3], 'player': {'id': 10193, 'name': 'Chloe Arthur'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [92.5, 50.4], 'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [96.8, 56.8], 'player': {'id': 31558, 'name': 'Martha Thomas'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [82.0, 62.0], 'player': {'id': 10124, 'name': 'Dagný Brynjarsdóttir'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",80777d9c-b718-4c8e-adcc-2d851bb3228f,,Blocked,,0.038135853,Normal,Open Play,,,,West Ham United LFC,972,00:01:32.056,Shot,
,,,,,,,,,,,,,,,,,,0.115585,,,,,,,,,,,,,,cf084e29-69d5-4183-94d7-6bd227e17005,1735,,"[101.6, 46.8]",3775544,48,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kenza Dali,15421.0,Right Center Midfield,120,West Ham United LFC,972,"['a8673ec9-e520-4503-be24-628d94522ddd', 'c891bc70-4da9-46f4-a3c4-27913f805a24']",28,,Right Foot,"[102.8, 46.0]",,"[{'location': [102.5, 41.4], 'player': {'id': 4657, 'name': 'Anita Amma Ankyewah Asante'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [103.4, 39.0], 'player': {'id': 46534, 'name': ""Elisha N''Dow""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.3, 32.6], 'player': {'id': 46541, 'name': 'Asmita Ale'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [107.6, 42.1], 'player': {'id': 15565, 'name': 'Marisa Ewers'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [102.8, 48.3], 'player': {'id': 46535, 'name': 'Natalie Haigh'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.7, 43.2], 'player': {'id': 77717, 'name': 'Olivia McLoughlin'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.8, 45.8], 'player': {'id': 10193, 'name': 'Chloe Arthur'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [118.1, 41.2], 'player': {'id': 38317, 'name': 'Lisa Weiß'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.4, 36.8], 'player': {'id': 10124, 'name': 'Dagný Brynjarsdóttir'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [107.7, 39.3], 'player': {'id': 31558, 'name': 'Martha Thomas'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.5, 42.3], 'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [104.2, 57.5], 'player': {'id': 31553, 'name': 'Cecilie Redisch Kvamme'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}]",512b62cb-7a85-4483-938a-407c3bc3f803,,Blocked,,0.062127262,Normal,Open Play,,,,West Ham United LFC,972,00:03:28.870,Shot,
,,,,,,,,,,,,,,,,,,0.884287,,,,,,,,,,,,,,6e5c0dda-9db7-4ead-9c69-088b55054ade,1755,,"[110.2, 53.1]",3775544,49,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martha Thomas,31558.0,Center Forward,123,West Ham United LFC,972,"['7b56efbe-c662-4f40-922c-9e817973fdc5', 'f6a7d2fe-5666-4c1c-8b34-ff9f8333fd9a']",50,,Right Foot,"[118.9, 41.7, 0.6]",,"[{'location': [92.8, 61.2], 'player': {'id': 4657, 'name': 'Anita Amma Ankyewah Asante'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [109.1, 31.8], 'player': {'id': 46541, 'name': 'Asmita Ale'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [102.5, 37.5], 'player': {'id': 10193, 'name': 'Chloe Arthur'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [105.7, 58.5], 'player': {'id': 46535, 'name': 'Natalie Haigh'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.8, 51.7], 'player': {'id': 46534, 'name': ""Elisha N''Dow""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.4, 59.7], 'player': {'id': 77717, 'name': 'Olivia McLoughlin'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [93.8, 48.7], 'player': {'id': 15565, 'name': 'Marisa Ewers'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [119.2, 40.8], 'player': {'id': 38317, 'name': 'Lisa Weiß'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.7, 38.5], 'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [89.5, 61.2], 'player': {'id': 31553, 'name': 'Cecilie Redisch Kvamme'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [97.5, 71.2], 'player': {'id': 15421, 'name': 'Kenza Dali'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",c82541d3-c75f-4c01-85ab-985a0571ebf5,,Saved,,0.05988326,Normal,Open Play,,,,West Ham United LFC,972,00:04:50.474,Shot,True
,,,,,,,,,,,,,,,,,,0.898149,,,,,,,,,,,,,,f1bf7046-0f5a-4f3f-a5d1-4b85471f995b,1905,,"[105.0, 56.7]",3775544,55,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cecilie Redisch Kvamme,31553.0,Right Wing Back,138,West Ham United LFC,972,"['1d4dd254-4b5c-49f2-aaff-ad053cc34256', 'bed2582d-594d-4241-9ecc-efac2bbc37dd']",39,,Right Foot,"[120.0, 45.4, 2.0]",,"[{'location': [104.0, 39.5], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [106.2, 29.7], 'player': {'id': 10193, 'name': 'Chloe Arthur'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.4, 26.5], 'player': {'id': 46541, 'name': 'Asmita Ale'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [117.9, 43.0], 'player': {'id': 38317, 'name': 'Lisa Weiß'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.8, 54.0], 'player': {'id': 77717, 'name': 'Olivia McLoughlin'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.1, 43.3], 'player': {'id': 46535, 'name': 'Natalie Haigh'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.3, 33.4], 'player': {'id': 4657, 'name': 'Anita Amma Ankyewah Asante'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [112.5, 38.9], 'player': {'id': 46534, 'name': ""Elisha N''Dow""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.4, 39.5], 'player': {'id': 31558, 'name': 'Martha Thomas'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.9, 43.9], 'player': {'id': 15421, 'name': 'Kenza Dali'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [108.8, 32.6], 'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [107.8, 32.4], 'player': {'id': 10124, 'name': 'Dagný Brynjarsdóttir'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [91.0, 55.2], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}]",77189b02-5dcc-42b6-8611-766c6729ae37,,Off T,,0.0435695,Normal,Open Play,,,,West Ham United LFC,972,00:10:39.078,Shot,True
,,,,,,,,,,,,,,,,,,0.191981,,,,,,,,,,,,,,fade801f-88db-44ba-a0a2-50dee147ffd0,1935,,"[104.4, 39.8]",3775544,56,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Shania Hayles,19499.0,Left Center Forward,139,Aston Villa,2647,"['6a956a34-e6f4-4c46-8514-4daa61747aa1', 'dd0384e0-1591-43d2-9897-1ade50a44d76']",31,,Left Foot,"[108.3, 40.0]",,"[{'location': [108.7, 42.8], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [97.7, 39.3], 'player': {'id': 31157, 'name': 'Hawa Cissoko'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.1, 45.9], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [108.1, 40.0], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.7, 39.8], 'player': {'id': 42787, 'name': 'Mackenzie Arnold'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [93.0, 32.7], 'player': {'id': 31553, 'name': 'Cecilie Redisch Kvamme'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [104.4, 46.7], 'player': {'id': 10102, 'name': 'Stine Larsen'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",,,Blocked,,0.10019867,Volley,Open Play,,,,Aston Villa,2647,00:11:31.473,Shot,
,,,,,,,,,,,,,,,,,,0.872837,,,,,,,,,,,,,,bedcf4e4-e9d1-4dfa-b868-1cdfbeedbafe,2012,,"[111.3, 37.8]",3775544,58,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martha Thomas,31558.0,Center Forward,142,West Ham United LFC,972,"['00e0a8ce-d035-4081-8256-21c42ce66a4a', '735f9865-030e-45c7-bb50-9d87650fc92b']",15,True,Head,"[120.0, 32.5, 1.2]",,"[{'location': [107.4, 48.9], 'player': {'id': 10193, 'name': 'Chloe Arthur'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [111.1, 40.2], 'player': {'id': 46534, 'name': ""Elisha N''Dow""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.2, 42.5], 'player': {'id': 15565, 'name': 'Marisa Ewers'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [111.2, 37.3], 'player': {'id': 46541, 'name': 'Asmita Ale'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [110.8, 46.3], 'player': {'id': 46535, 'name': 'Natalie Haigh'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.4, 40.2], 'player': {'id': 38317, 'name': 'Lisa Weiß'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.0, 59.1], 'player': {'id': 77717, 'name': 'Olivia McLoughlin'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.1, 66.2], 'player': {'id': 4657, 'name': 'Anita Amma Ankyewah Asante'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [89.5, 52.2], 'player': {'id': 19499, 'name': 'Shania Hayles'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [99.9, 37.4], 'player': {'id': 15724, 'name': 'Mayumi Pacheco'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [112.1, 33.3], 'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [109.3, 59.7], 'player': {'id': 31553, 'name': 'Cecilie Redisch Kvamme'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [111.1, 47.0], 'player': {'id': 10124, 'name': 'Dagný Brynjarsdóttir'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [98.7, 58.4], 'player': {'id': 15421, 'name': 'Kenza Dali'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",994bc615-c67b-42a5-a7fe-6fd022c88234,True,Off T,,0.1377218,Normal,Open Play,,,,West Ham United LFC,972,00:13:15.864,Shot,True
,,,,,,,,,,,,,,,,,,0.589321,,,,,,,,,,,,,,ea014f42-8d83-4c4f-9b5b-5e64d5c52104,2368,,"[103.1, 43.8]",3775544,70,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emily Louise van Egmond,5076.0,Center Attacking Midfield,162,West Ham United LFC,972,"['777edd65-e251-4f65-b5d9-bb4164c79688', 'c7244692-7501-466f-8665-266e3875e15f']",14,,Right Foot,"[115.9, 39.7]",True,"[{'location': [119.1, 41.6], 'player': {'id': 38317, 'name': 'Lisa Weiß'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [118.7, 44.3], 'player': {'id': 77717, 'name': 'Olivia McLoughlin'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [115.6, 43.9], 'player': {'id': 46535, 'name': 'Natalie Haigh'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [119.1, 39.4], 'player': {'id': 46541, 'name': 'Asmita Ale'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [113.4, 45.4], 'player': {'id': 46534, 'name': ""Elisha N''Dow""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.5, 47.0], 'player': {'id': 4657, 'name': 'Anita Amma Ankyewah Asante'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [109.1, 44.4], 'player': {'id': 15565, 'name': 'Marisa Ewers'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [115.9, 39.9], 'player': {'id': 10193, 'name': 'Chloe Arthur'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [94.2, 51.0], 'player': {'id': 33010, 'name': 'Freya Gregory'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [106.9, 36.2], 'player': {'id': 15724, 'name': 'Mayumi Pacheco'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [115.6, 41.6], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [112.7, 48.0], 'player': {'id': 31558, 'name': 'Martha Thomas'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [110.4, 45.3], 'player': {'id': 10124, 'name': 'Dagný Brynjarsdóttir'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [114.6, 48.0], 'player': {'id': 15421, 'name': 'Kenza Dali'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [108.1, 54.0], 'player': {'id': 31553, 'name': 'Cecilie Redisch Kvamme'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}]",c5c87baa-337e-41ac-a770-b9f537befa8a,,Blocked,,0.093452804,Normal,Open Play,,,,West Ham United LFC,972,00:25:14.708,Shot,
