50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.51425,,,,,,,,,,,,d14f5f96-df29-425d-9f8c-a56f24c3a056,1106,,,"[101.0, 33.9]",3775592,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ria Percival,18145.0,Right Wing,78,Tottenham Hotspur Women,749,['4d8af670-b6f6-4906-93c0-ea2e19aac277'],16,Left Foot,"[106.1, 33.2]",True,"[{'location': [96.9, 18.9], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [113.4, 32.6], 'player': {'id': 31628, 'name': 'Kristine Leine'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.9, 34.5], 'player': {'id': 21021, 'name': 'Molly Bartrip'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.3, 34.1], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.6, 42.6], 'player': {'id': 18998, 'name': 'Emma Mukandi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.7, 35.8], 'player': {'id': 19780, 'name': 'Rachel Rowe'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [96.1, 29.3], 'player': {'id': 5016, 'name': 'Jessica Fishlock'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [111.5, 40.7], 'player': {'id': 21048, 'name': 'Rosella Ayane'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [111.3, 34.2], 'player': {'id': 31702, 'name': 'Rianna Dean'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.1, 21.9], 'player': {'id': 31550, 'name': 'Angela Addison'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",,Wayward,0.1590552,Half Volley,Open Play,,,,Tottenham Hotspur Women,749,00:33:16.594,Shot,
,,,,,,,,,,,,,,,,,,1.446431,,,,,,,,,,,,a4c16708-eef2-41e1-9814-7ee1a79806e7,1267,,,"[94.7, 40.4]",3775592,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emma Mukandi,18998.0,Left Back,93,Reading WFC,974,"['2f53e380-d17d-4fae-9ed9-57a97b67ca03', '49e742e9-2512-4e0d-81c6-bd54366b1f78', 'ca297bd3-3c9d-43bd-8f9f-3ac77b2ec975']",24,Right Foot,"[120.0, 33.3, 0.5]",,"[{'location': [118.5, 39.1], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.0, 54.3], 'player': {'id': 5016, 'name': 'Jessica Fishlock'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [99.3, 35.0], 'player': {'id': 19780, 'name': 'Rachel Rowe'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [83.7, 46.5], 'player': {'id': 31628, 'name': 'Kristine Leine'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [97.7, 50.6], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [103.2, 45.9], 'player': {'id': 15723, 'name': 'Brooke Chaplen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [107.0, 42.1], 'player': {'id': 24281, 'name': 'Danielle Carter'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [103.9, 36.7], 'player': {'id': 4848, 'name': 'Ashleigh Neville'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [94.9, 40.7], 'player': {'id': 31702, 'name': 'Rianna Dean'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [92.7, 46.5], 'player': {'id': 21048, 'name': 'Rosella Ayane'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [96.4, 40.5], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [104.3, 41.9], 'player': {'id': 5074, 'name': 'Shelina Laura Zadorsky'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.1, 48.4], 'player': {'id': 4865, 'name': 'Josie Green'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}]",,Off T,0.016627355,Half Volley,Open Play,,,,Reading WFC,974,00:39:24.751,Shot,True
,,,,,,,,,,,,,,,,,,1.169122,,,,,,,,,,,,696fb547-54fc-494f-9386-7abbf9ba3c76,1309,,,"[98.5, 26.7]",3775592,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danielle Carter,24281.0,Right Center Forward,98,Reading WFC,974,['9b9915d5-eb46-4a43-a2fb-5c497ebb19cb'],5,Right Foot,"[120.0, 31.9, 0.0]",,"[{'location': [92.9, 50.1], 'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [102.4, 42.9], 'player': {'id': 26570, 'name': 'Amalie Vevle Eikeland'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [91.6, 46.7], 'player': {'id': 31550, 'name': 'Angela Addison'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [97.2, 28.7], 'player': {'id': 4865, 'name': 'Josie Green'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [96.8, 33.7], 'player': {'id': 15569, 'name': 'Kerys Harrop'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.2, 29.3], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [103.7, 39.6], 'player': {'id': 5078, 'name': 'Alanna Stephanie Kennedy'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [118.4, 38.8], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",b6980046-1c48-4db0-ac7b-e3c68ebe3e00,Off T,0.03445012,Normal,Open Play,,,,Reading WFC,974,00:44:05.885,Shot,
,,,,,,,,,,,,,,,,,,0.451222,,,,,,,,,,,,7c1e4ed2-4241-4837-8476-83145ebebf0e,1353,,,"[116.2, 34.2]",3775592,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Kristine Leine,31628.0,Right Center Back,102,Reading WFC,974,['fc6da0c8-c5d8-4807-a57a-c3f0b29d3197'],52,Head,"[120.0, 34.7, 3.5]",,"[{'location': [118.8, 41.0], 'player': {'id': 15572, 'name': 'Siri Worm'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.5, 35.7], 'player': {'id': 4848, 'name': 'Ashleigh Neville'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.0, 38.2], 'player': {'id': 5016, 'name': 'Jessica Fishlock'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [113.5, 37.8], 'player': {'id': 15723, 'name': 'Brooke Chaplen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [116.1, 39.0], 'player': {'id': 21021, 'name': 'Molly Bartrip'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [117.8, 41.2], 'player': {'id': 24281, 'name': 'Danielle Carter'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [110.1, 47.3], 'player': {'id': 26570, 'name': 'Amalie Vevle Eikeland'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [118.9, 37.0], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [116.4, 42.3], 'player': {'id': 5078, 'name': 'Alanna Stephanie Kennedy'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [111.0, 46.5], 'player': {'id': 31550, 'name': 'Angela Addison'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [116.3, 35.4], 'player': {'id': 31702, 'name': 'Rianna Dean'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [114.2, 39.8], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [115.3, 37.7], 'player': {'id': 5074, 'name': 'Shelina Laura Zadorsky'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.4, 37.4], 'player': {'id': 4865, 'name': 'Josie Green'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [116.9, 39.0], 'player': {'id': 15569, 'name': 'Kerys Harrop'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.3, 40.0], 'player': {'id': 19780, 'name': 'Rachel Rowe'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",8383eeab-fcfc-43e5-a6a3-4d47b437bd07,Off T,0.0836715,Normal,Open Play,,,,Reading WFC,974,00:46:52.917,Shot,
,,,,,,,,,,,,,,,,,,0.35425,,,,,,,,,,,,8ff2ea69-2bad-463b-b006-a464982e8bcf,1398,,,"[115.0, 34.1]",3775592,47,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Amalie Vevle Eikeland,26570.0,Left Center Forward,104,Reading WFC,974,"['499738c3-fcdb-499d-9b05-b82fcea55982', '60f0f54f-f8b5-4aa4-b2b5-c54959a0d005']",50,Right Foot,"[120.0, 33.0, 0.8]",True,"[{'location': [102.2, 43.3], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [118.5, 37.8], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.9, 45.7], 'player': {'id': 15572, 'name': 'Siri Worm'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.2, 34.7], 'player': {'id': 15569, 'name': 'Kerys Harrop'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",12ea4072-4d97-4710-908d-36c68857ac97,Off T,0.12009973,Volley,Open Play,,,,Reading WFC,974,00:47:50.721,Shot,True
,,,,,,,,,,,,,,,,,,0.075371,,,,,,,,,,,,5ddfd3a7-a022-4af7-ba39-65b5d22ced3a,1644,,,"[92.5, 46.4]",3775592,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ria Percival,18145.0,Right Wing,123,Tottenham Hotspur Women,749,"['50415755-85cf-44f0-a2c5-bd2778b5d147', 'e798fdab-d24c-47fe-9c0b-fd5d37500dff']",15,Right Foot,"[96.1, 45.3]",True,"[{'location': [118.1, 40.2], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.7, 24.9], 'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.5, 38.4], 'player': {'id': 4846, 'name': 'Lucia Leon'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [100.8, 30.6], 'player': {'id': 31550, 'name': 'Angela Addison'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [103.7, 41.9], 'player': {'id': 21021, 'name': 'Molly Bartrip'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.8, 45.5], 'player': {'id': 18998, 'name': 'Emma Mukandi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.2, 36.6], 'player': {'id': 31628, 'name': 'Kristine Leine'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.2, 44.1], 'player': {'id': 19780, 'name': 'Rachel Rowe'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.9, 33.2], 'player': {'id': 5016, 'name': 'Jessica Fishlock'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [92.2, 36.6], 'player': {'id': 15723, 'name': 'Brooke Chaplen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [104.1, 36.9], 'player': {'id': 26570, 'name': 'Amalie Vevle Eikeland'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}]",95548889-fcb6-4eaf-a356-c5de4a1d9dc9,Blocked,0.025512714,Normal,Open Play,,,,Tottenham Hotspur Women,749,00:04:15.759,Shot,
,,,,,,,,,,,,,,,,,,1.177992,,,,,,,,,,,,41e3d6b0-e996-4af0-ab9e-174330cb32f3,1991,,,"[100.1, 28.2]",3775592,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rachel Rowe,19780.0,Left Center Midfield,144,Reading WFC,974,['13bc9414-faa4-4343-b8f4-7b9f9892635e'],4,Right Foot,"[120.0, 32.2, 0.3]",True,"[{'location': [117.4, 38.3], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.2, 30.2], 'player': {'id': 4846, 'name': 'Lucia Leon'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [107.0, 40.2], 'player': {'id': 15569, 'name': 'Kerys Harrop'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.0, 35.3], 'player': {'id': 5074, 'name': 'Shelina Laura Zadorsky'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.9, 34.4], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [105.6, 28.7], 'player': {'id': 4848, 'name': 'Ashleigh Neville'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.4, 40.0], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [109.8, 29.0], 'player': {'id': 18998, 'name': 'Emma Mukandi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [100.9, 32.7], 'player': {'id': 15723, 'name': 'Brooke Chaplen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",,Off T,0.039150417,Half Volley,Open Play,,,,Reading WFC,974,00:14:04.483,Shot,
,,,,,,,,,,,,,,,,,,0.335125,,,,,,,,,,,,9987a24b-1e79-46a4-bbd0-5c4968c9f55d,2138,,,"[96.0, 29.8]",3775592,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jessica Fishlock,5016.0,Center Defensive Midfield,152,Reading WFC,974,"['2add9a11-3bc4-4eae-8770-862cfce06b68', 'e4768959-82fd-445b-b21c-98273cfac180']",49,Right Foot,"[102.9, 32.9]",,"[{'location': [93.6, 30.8], 'player': {'id': 18998, 'name': 'Emma Mukandi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [118.6, 40.2], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.3, 32.6], 'player': {'id': 4846, 'name': 'Lucia Leon'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [103.0, 33.1], 'player': {'id': 15569, 'name': 'Kerys Harrop'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.3, 34.2], 'player': {'id': 31702, 'name': 'Rianna Dean'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [105.3, 38.2], 'player': {'id': 24281, 'name': 'Danielle Carter'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [105.8, 39.4], 'player': {'id': 5074, 'name': 'Shelina Laura Zadorsky'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.5, 39.8], 'player': {'id': 15572, 'name': 'Siri Worm'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.4, 42.9], 'player': {'id': 4848, 'name': 'Ashleigh Neville'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.9, 45.3], 'player': {'id': 4865, 'name': 'Josie Green'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.5, 48.9], 'player': {'id': 47542, 'name': 'Elish Sulola'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [105.0, 46.7], 'player': {'id': 31550, 'name': 'Angela Addison'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [104.5, 45.5], 'player': {'id': 26570, 'name': 'Amalie Vevle Eikeland'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [105.7, 41.4], 'player': {'id': 15723, 'name': 'Brooke Chaplen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [104.5, 42.8], 'player': {'id': 19780, 'name': 'Rachel Rowe'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [106.6, 48.1], 'player': {'id': 21021, 'name': 'Molly Bartrip'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [106.2, 50.4], 'player': {'id': 31628, 'name': 'Kristine Leine'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [103.3, 34.8], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}]",,Blocked,0.06111389,Normal,Free Kick,,,,Reading WFC,974,00:18:49.295,Shot,
,,,,,,,,,,,,,,,,,,0.81572,,,,,,,,,,,,94942e85-c7c1-4cd3-98cd-52ea81e51e6a,2319,,,"[107.9, 37.2]",3775592,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Kerys Harrop,15569.0,Right Center Back,165,Tottenham Hotspur Women,749,['3235fbf7-44bd-4041-a21c-49e450b801b0'],11,Left Foot,"[120.0, 35.1, 0.3]",True,"[{'location': [116.8, 40.0], 'player': {'id': 19780, 'name': 'Rachel Rowe'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [111.7, 44.6], 'player': {'id': 15723, 'name': 'Brooke Chaplen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [108.6, 48.2], 'player': {'id': 21021, 'name': 'Molly Bartrip'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.4, 42.8], 'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.1, 35.6], 'player': {'id': 5016, 'name': 'Jessica Fishlock'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [113.2, 35.9], 'player': {'id': 31628, 'name': 'Kristine Leine'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.8, 31.3], 'player': {'id': 26570, 'name': 'Amalie Vevle Eikeland'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [108.8, 39.1], 'player': {'id': 18998, 'name': 'Emma Mukandi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.3, 39.0], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [119.7, 38.7], 'player': {'id': 4848, 'name': 'Ashleigh Neville'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [108.0, 50.6], 'player': {'id': 5074, 'name': 'Shelina Laura Zadorsky'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [111.2, 46.8], 'player': {'id': 4846, 'name': 'Lucia Leon'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [107.2, 43.4], 'player': {'id': 47542, 'name': 'Elish Sulola'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [113.9, 33.8], 'player': {'id': 5085, 'name': 'Alexandra Morgan Carrasco'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",4aaaf000-b567-47de-8de1-7bb7ffd3c196,Off T,0.077234484,Half Volley,Open Play,,,,Tottenham Hotspur Women,749,00:24:11.833,Shot,
,,,,,,,,,,,,,,,,,,0.416282,,,,,,,,,,,,b8d38c87-bde3-45b6-a957-bb298201f9fe,3075,,,"[108.3, 30.3]",3775592,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lily Woodham,15704.0,Left Center Midfield,210,Reading WFC,974,"['3e94805d-958f-41f4-88fa-ec44371a9305', '94690376-1eea-4ade-90fb-6f0de659839d']",2,Left Foot,"[115.6, 35.3, 0.8]",True,"[{'location': [108.3, 32.3], 'player': {'id': 4848, 'name': 'Ashleigh Neville'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.5, 35.3], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.5, 38.9], 'player': {'id': 5074, 'name': 'Shelina Laura Zadorsky'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",c64168d4-e496-466e-8eb5-71255c394b30,Saved,0.1629477,Half Volley,Open Play,,,,Reading WFC,974,00:45:02.538,Shot,True
