ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.136516,,,,,,,,,,,,,9d164040-8f0a-4103-8af7-65f8b14c5748,1271,,"[108.7, 34.1]",3754061,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bertrand Isidore Traoré,2956.0,Center Forward,86,Chelsea,33,"['32ed19ca-7539-4e87-ad0a-cd3f2b44423e', 'b7484418-b9d4-480a-9ca3-3a1ddc883c9d']",14,,Left Foot,,"[110.6, 34.5]",True,"[{'location': [86.0, 15.9], 'player': {'id': 3533, 'name': 'Xherdan Shaqiri'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [112.4, 45.1], 'player': {'id': 3467, 'name': 'Erik Pieters'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.4, 34.0], 'player': {'id': 4346, 'name': 'Gilbert Gianelli Imbula Wanga'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.1, 33.4], 'player': {'id': 6560, 'name': 'Marc Muniesa Martínez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.0, 28.7], 'player': {'id': 40121, 'name': 'Philipp Wollscheid'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.7, 27.1], 'player': {'id': 3480, 'name': 'Geoff Cameron'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.4, 37.1], 'player': {'id': 3537, 'name': 'Jack Butland'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.5, 29.5], 'player': {'id': 40122, 'name': 'Oscar dos Santos Emboaba Júnior'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [93.9, 35.2], 'player': {'id': 3381, 'name': 'Nemanja Matić'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [106.9, 52.7], 'player': {'id': 3472, 'name': 'Willian Borges da Silva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",a6234b89-03da-49ce-afed-388f9b40e4ec,,,Blocked,,0.23468225,Volley,Open Play,,,,Chelsea,33,00:32:14.959,Shot,
,,,,,,,,,,,,,,,,,,0.07677,,,,,,,,,,,,,ba3636ed-5bd4-44ef-b14d-727f95abbc19,1275,,"[104.6, 46.3]",3754061,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Willian Borges da Silva,3472.0,Right Wing,86,Chelsea,33,"['7e5737b1-182d-4450-bdbe-aaeae1d2539a', '84fa40e2-1def-44c2-a1b7-634662681d07']",17,,Left Foot,,"[106.5, 45.3]",True,"[{'location': [99.6, 37.5], 'player': {'id': 4891, 'name': 'Ibrahim Afellay'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [106.9, 44.9], 'player': {'id': 3467, 'name': 'Erik Pieters'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [90.7, 18.0], 'player': {'id': 3533, 'name': 'Xherdan Shaqiri'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [106.1, 37.0], 'player': {'id': 4346, 'name': 'Gilbert Gianelli Imbula Wanga'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.9, 39.4], 'player': {'id': 6560, 'name': 'Marc Muniesa Martínez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.8, 34.1], 'player': {'id': 40121, 'name': 'Philipp Wollscheid'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.7, 28.4], 'player': {'id': 3480, 'name': 'Geoff Cameron'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [96.4, 30.9], 'player': {'id': 3381, 'name': 'Nemanja Matić'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [105.1, 38.9], 'player': {'id': 2956, 'name': 'Bertrand Isidore Traoré'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [111.6, 37.7], 'player': {'id': 40122, 'name': 'Oscar dos Santos Emboaba Júnior'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [117.3, 41.2], 'player': {'id': 3537, 'name': 'Jack Butland'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,,Blocked,,0.10290189,Normal,Open Play,,,,Chelsea,33,00:32:17.086,Shot,
,,,,,,,,,,,,,,,,,,0.954145,,,,,,,,,,,,,04e264ce-2a56-41e9-b7cf-d2a872180105,1393,,"[110.1, 36.6]",3754061,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mame Biram Diouf,3603.0,Center Forward,91,Stoke City,30,['baba3523-2c1f-42b4-aa6d-c952d834d885'],50,,Right Foot,,"[118.6, 46.8]",True,"[{'location': [116.6, 46.1], 'player': {'id': 3325, 'name': 'Marko Arnautović'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [117.9, 39.8], 'player': {'id': 3509, 'name': 'Thibaut Courtois'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.5, 40.0], 'player': {'id': 5475, 'name': 'John Michael Nchekwube Obinna'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [99.7, 48.7], 'player': {'id': 3381, 'name': 'Nemanja Matić'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.7, 37.7], 'player': {'id': 3645, 'name': 'Gary Cahill'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.5, 44.0], 'player': {'id': 3957, 'name': 'César Azpilicueta Tanco'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.6, 54.0], 'player': {'id': 12325, 'name': 'Abdul Rahman Baba'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.4, 54.1], 'player': {'id': 5594, 'name': 'Branislav Ivanović'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [86.3, 64.1], 'player': {'id': 4891, 'name': 'Ibrahim Afellay'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",22775a43-3608-43b5-aa1e-2d180471ac3e,,,Wayward,,0.105493836,Volley,Open Play,,,,Stoke City,30,00:35:50.788,Shot,
,,,,,,,,,,,,,,,,,,0.153365,,,,,,,,,,,,,014ca21e-38f2-4a5d-abec-75c16ed901f9,1395,,"[118.9, 45.6]",3754061,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marko Arnautović,3325.0,Left Wing,91,Stoke City,30,['6ea24811-b054-4a60-9166-36e8c6e596b2'],51,,Right Foot,,"[120.0, 45.5, 1.2]",,"[{'location': [118.3, 40.8], 'player': {'id': 3509, 'name': 'Thibaut Courtois'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.4, 39.5], 'player': {'id': 5475, 'name': 'John Michael Nchekwube Obinna'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.7, 46.3], 'player': {'id': 3381, 'name': 'Nemanja Matić'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [112.3, 37.2], 'player': {'id': 3645, 'name': 'Gary Cahill'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.9, 48.6], 'player': {'id': 12325, 'name': 'Abdul Rahman Baba'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.3, 42.5], 'player': {'id': 3957, 'name': 'César Azpilicueta Tanco'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.7, 48.8], 'player': {'id': 5594, 'name': 'Branislav Ivanović'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [87.5, 63.1], 'player': {'id': 4891, 'name': 'Ibrahim Afellay'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [110.4, 36.0], 'player': {'id': 3603, 'name': 'Mame Biram Diouf'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,True,True,Off T,True,0.21448365,Half Volley,Open Play,,,,Stoke City,30,00:35:51.881,Shot,
,,,,,,,,,,,,,,,,,,0.079242,,,,,,,,,,,,,aba279bb-790b-4adb-ab8c-f7c73f0b3b53,1458,,"[104.2, 52.7]",3754061,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Oscar dos Santos Emboaba Júnior,40122.0,Center Attacking Midfield,95,Chelsea,33,"['4da8e8a5-be50-4a3d-8077-69623ae4f4f2', '5dd8ba6d-8ddf-42c7-abb4-8b42784e82a7']",45,,Right Foot,,"[106.3, 51.4]",,"[{'location': [106.4, 42.3], 'player': {'id': 2956, 'name': 'Bertrand Isidore Traoré'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.5, 42.1], 'player': {'id': 9625, 'name': 'Glenn Whelan'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.8, 48.5], 'player': {'id': 6560, 'name': 'Marc Muniesa Martínez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [88.5, 26.2], 'player': {'id': 3480, 'name': 'Geoff Cameron'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.0, 43.1], 'player': {'id': 3537, 'name': 'Jack Butland'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.6, 50.9], 'player': {'id': 40121, 'name': 'Philipp Wollscheid'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",c7392a8c-3e1e-4822-9f42-0f52603f14c8,,,Blocked,,0.039002236,Normal,Open Play,,,,Chelsea,33,00:37:45.451,Shot,
,,,,,,,,,,,,,,,,,,0.869725,,,,,,,,,,,,,bfa840fa-264f-4294-9cde-7dce3ca574aa,1473,,"[92.5, 32.1]",3754061,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Abdul Rahman Baba,12325.0,Left Back,96,Chelsea,33,['465388ac-1c6c-4ae8-a141-151ec1b09381'],14,,Right Foot,,"[107.3, 48.7]",True,"[{'location': [96.4, 49.8], 'player': {'id': 5475, 'name': 'John Michael Nchekwube Obinna'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [108.6, 19.0], 'player': {'id': 3381, 'name': 'Nemanja Matić'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [103.7, 22.2], 'player': {'id': 3472, 'name': 'Willian Borges da Silva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [112.0, 39.2], 'player': {'id': 2956, 'name': 'Bertrand Isidore Traoré'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.9, 32.7], 'player': {'id': 3645, 'name': 'Gary Cahill'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [107.5, 45.1], 'player': {'id': 40122, 'name': 'Oscar dos Santos Emboaba Júnior'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [107.9, 52.6], 'player': {'id': 3621, 'name': 'Eden Hazard'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [109.6, 22.4], 'player': {'id': 3480, 'name': 'Geoff Cameron'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.7, 26.1], 'player': {'id': 40121, 'name': 'Philipp Wollscheid'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.9, 34.1], 'player': {'id': 9625, 'name': 'Glenn Whelan'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.0, 28.4], 'player': {'id': 3533, 'name': 'Xherdan Shaqiri'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [110.2, 39.1], 'player': {'id': 3467, 'name': 'Erik Pieters'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.7, 40.9], 'player': {'id': 6560, 'name': 'Marc Muniesa Martínez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.5, 33.5], 'player': {'id': 3603, 'name': 'Mame Biram Diouf'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [102.1, 36.3], 'player': {'id': 4346, 'name': 'Gilbert Gianelli Imbula Wanga'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [96.3, 39.1], 'player': {'id': 4891, 'name': 'Ibrahim Afellay'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [117.3, 38.4], 'player': {'id': 3537, 'name': 'Jack Butland'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",154d2b7d-9d7a-4a51-a2e0-a02a8a5c1b8d,,,Wayward,,0.021209233,Normal,Open Play,,,,Chelsea,33,00:38:14.533,Shot,
,,,,,,,,,,,,,,,,,,0.953635,,,,,,,,,,,,,e4f3820b-0770-415f-abe9-7704c0b95867,1498,,"[100.5, 51.6]",3754061,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Bertrand Isidore Traoré,2956.0,Center Forward,96,Chelsea,33,['8abf3e67-b096-42dd-bffe-e9b38950ea59'],42,,Left Foot,,"[120.0, 36.5, 1.6]",,"[{'location': [95.1, 54.4], 'player': {'id': 4346, 'name': 'Gilbert Gianelli Imbula Wanga'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [104.1, 55.6], 'player': {'id': 3467, 'name': 'Erik Pieters'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.7, 52.1], 'player': {'id': 6560, 'name': 'Marc Muniesa Martínez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.0, 46.4], 'player': {'id': 9625, 'name': 'Glenn Whelan'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.4, 47.5], 'player': {'id': 40121, 'name': 'Philipp Wollscheid'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.3, 30.3], 'player': {'id': 3480, 'name': 'Geoff Cameron'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.5, 42.1], 'player': {'id': 3537, 'name': 'Jack Butland'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.5, 19.2], 'player': {'id': 3472, 'name': 'Willian Borges da Silva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [86.7, 41.6], 'player': {'id': 3603, 'name': 'Mame Biram Diouf'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [86.9, 32.5], 'player': {'id': 3533, 'name': 'Xherdan Shaqiri'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [103.1, 54.3], 'player': {'id': 3621, 'name': 'Eden Hazard'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [98.1, 45.2], 'player': {'id': 3381, 'name': 'Nemanja Matić'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [100.0, 73.3], 'player': {'id': 40122, 'name': 'Oscar dos Santos Emboaba Júnior'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",e8db2dac-86c3-4e5a-a1c3-8a5c34c0a439,,,Goal,,0.06738793,Normal,Open Play,,,,Chelsea,33,00:38:42.781,Shot,
,,,,,,,,,,,,,,,,,,0.916813,,,,,,,,,,,,,49c91ade-6d08-4ea2-926a-24f233b5c6ae,1524,,"[97.1, 38.9]",3754061,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Willian Borges da Silva,3472.0,Right Wing,99,Chelsea,33,['a8c913f2-7a49-4616-9f8e-c5eb2e3f5149'],40,,Left Foot,,"[120.0, 27.6, 6.1]",,"[{'location': [117.7, 42.4], 'player': {'id': 3537, 'name': 'Jack Butland'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.2, 50.0], 'player': {'id': 9625, 'name': 'Glenn Whelan'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [94.0, 43.8], 'player': {'id': 4346, 'name': 'Gilbert Gianelli Imbula Wanga'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [98.3, 47.3], 'player': {'id': 6560, 'name': 'Marc Muniesa Martínez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.6, 50.2], 'player': {'id': 3467, 'name': 'Erik Pieters'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.2, 44.6], 'player': {'id': 40121, 'name': 'Philipp Wollscheid'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.2, 33.2], 'player': {'id': 3480, 'name': 'Geoff Cameron'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.1, 61.9], 'player': {'id': 2956, 'name': 'Bertrand Isidore Traoré'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [81.6, 20.3], 'player': {'id': 12325, 'name': 'Abdul Rahman Baba'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [100.4, 48.2], 'player': {'id': 40122, 'name': 'Oscar dos Santos Emboaba Júnior'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [95.6, 21.5], 'player': {'id': 3621, 'name': 'Eden Hazard'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",bc5b332e-ae9b-4aed-b962-6c438ea59221,,,Off T,,0.10794501,Normal,Open Play,,,,Chelsea,33,00:40:40.993,Shot,
,,,,,,,,,,,,,,,,,,0.837755,,,,,,,,,,,,,187d36dc-f359-4e23-99b6-672b629dbbfd,1850,,"[94.0, 27.6]",3754061,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marko Arnautović,3325.0,Left Wing,114,Stoke City,30,['6a146547-c58c-4d08-a3d3-c6fbca7275fb'],8,,Right Foot,,"[116.7, 38.0, 2.0]",,"[{'location': [103.8, 44.7], 'player': {'id': 3603, 'name': 'Mame Biram Diouf'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.5, 39.0], 'player': {'id': 4891, 'name': 'Ibrahim Afellay'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [99.8, 53.0], 'player': {'id': 3533, 'name': 'Xherdan Shaqiri'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [95.7, 37.6], 'player': {'id': 3480, 'name': 'Geoff Cameron'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [117.2, 38.1], 'player': {'id': 3509, 'name': 'Thibaut Courtois'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.7, 39.4], 'player': {'id': 3381, 'name': 'Nemanja Matić'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.6, 33.0], 'player': {'id': 3645, 'name': 'Gary Cahill'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.7, 27.4], 'player': {'id': 3957, 'name': 'César Azpilicueta Tanco'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.3, 40.5], 'player': {'id': 5594, 'name': 'Branislav Ivanović'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [94.0, 31.2], 'player': {'id': 5475, 'name': 'John Michael Nchekwube Obinna'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.1, 46.6], 'player': {'id': 12325, 'name': 'Abdul Rahman Baba'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [79.4, 20.7], 'player': {'id': 3472, 'name': 'Willian Borges da Silva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [85.2, 33.9], 'player': {'id': 40122, 'name': 'Oscar dos Santos Emboaba Júnior'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}]",e1bd7c0e-75f7-4c77-9731-0633d13fb6d8,,,Saved,,0.025980763,Normal,Open Play,,,,Stoke City,30,00:02:08.237,Shot,
,,,,,,,,,,,,,,,,,,0.919578,,,,,,,,,,,,,ead22c06-1bd6-4a1e-b01c-0e1c54888bcc,1853,,"[104.7, 36.7]",3754061,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Geoff Cameron,3480.0,Right Back,114,Stoke City,30,['285529cb-887b-487a-bb1f-23e8e5e9190b'],9,,Head,,"[120.0, 42.4, 5.3]",,"[{'location': [83.1, 20.0], 'player': {'id': 3472, 'name': 'Willian Borges da Silva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [94.4, 30.3], 'player': {'id': 5475, 'name': 'John Michael Nchekwube Obinna'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.2, 39.6], 'player': {'id': 3381, 'name': 'Nemanja Matić'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.8, 44.8], 'player': {'id': 12325, 'name': 'Abdul Rahman Baba'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.2, 29.4], 'player': {'id': 3957, 'name': 'César Azpilicueta Tanco'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.8, 33.9], 'player': {'id': 3645, 'name': 'Gary Cahill'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.6, 40.3], 'player': {'id': 5594, 'name': 'Branislav Ivanović'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.3, 38.9], 'player': {'id': 3509, 'name': 'Thibaut Courtois'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.1, 36.1], 'player': {'id': 4891, 'name': 'Ibrahim Afellay'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [92.1, 32.0], 'player': {'id': 3325, 'name': 'Marko Arnautović'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [106.6, 55.8], 'player': {'id': 3533, 'name': 'Xherdan Shaqiri'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [110.8, 44.9], 'player': {'id': 3603, 'name': 'Mame Biram Diouf'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,,,Off T,,0.044828054,Normal,Open Play,,,,Stoke City,30,00:02:09.765,Shot,
,,,,,,,,,,,,,,,,,,1.154329,,,,,,,,,,,,,331ddf72-a123-4d17-a58a-bc750dd503e6,1935,,"[112.6, 23.4]",3754061,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eden Hazard,3621.0,Left Wing,118,Chelsea,33,"['826450c2-6013-49a8-af00-216cb9c365be', 'dc78a75b-218c-4a2e-804e-c9cc4623ff5e']",26,,Left Foot,,"[120.0, 53.9, 0.0]",,"[{'location': [105.4, 50.3], 'player': {'id': 3472, 'name': 'Willian Borges da Silva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [107.8, 36.1], 'player': {'id': 2956, 'name': 'Bertrand Isidore Traoré'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.0, 40.9], 'player': {'id': 40122, 'name': 'Oscar dos Santos Emboaba Júnior'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [116.9, 37.5], 'player': {'id': 3537, 'name': 'Jack Butland'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.7, 43.9], 'player': {'id': 9625, 'name': 'Glenn Whelan'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [111.0, 40.1], 'player': {'id': 3467, 'name': 'Erik Pieters'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.7, 36.2], 'player': {'id': 6560, 'name': 'Marc Muniesa Martínez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.0, 28.3], 'player': {'id': 3480, 'name': 'Geoff Cameron'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.4, 25.1], 'player': {'id': 40121, 'name': 'Philipp Wollscheid'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.6, 34.4], 'player': {'id': 4346, 'name': 'Gilbert Gianelli Imbula Wanga'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [95.8, 42.6], 'player': {'id': 4891, 'name': 'Ibrahim Afellay'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}]",faf6298e-3574-4e66-8ce2-09d0e5deb96b,True,,Off T,,0.02143407,Normal,Open Play,,,,Chelsea,33,00:04:26.362,Shot,True
