50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.094618,,,,,,,,,,,e61407ab-521e-4b16-b82e-1e35f7008093,1211,,,"[112.1, 45.7]",3775623,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aileen Whelan,16374.0,Right Wing,105,Brighton & Hove Albion WFC,965,"['491be094-567d-4a3e-8633-9a47d1ee7475', 'ba3a5ed4-7401-4943-aea4-77538ef30d39']",40,,Right Foot,"[112.8, 45.5]",True,,"[{'location': [86.2, 46.9], 'player': {'id': 23289, 'name': 'Emily Simpkins'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [94.4, 30.7], 'player': {'id': 46716, 'name': 'Rianna Jarrett'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.9, 41.4], 'player': {'id': 5084, 'name': ""Denise O'Sullivan""}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [118.3, 40.3], 'player': {'id': 42787, 'name': 'Mackenzie Arnold'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [75.0, 59.2], 'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [98.1, 32.4], 'player': {'id': 24403, 'name': 'Katerina Svitková'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [105.4, 20.2], 'player': {'id': 5058, 'name': 'Rachel Daly'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.6, 39.8], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.3, 42.6], 'player': {'id': 22798, 'name': 'So-Hyun Cho'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [110.7, 39.9], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.0, 45.6], 'player': {'id': 31556, 'name': 'Laura Vetterlein'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",b83bb700-dae9-4e87-84ca-797c1753c0c0,,Blocked,0.12378184,Volley,Open Play,,,,Brighton & Hove Albion WFC,965,00:39:40.105,Shot,
,,,,,,,,,,,,,,,,,,0.100875,,,,,,,,,,,0332e74f-955d-4357-89fc-1a97350febf6,1267,,,"[103.1, 43.8]",3775623,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emily Louise van Egmond,5076.0,Right Center Midfield,109,West Ham United LFC,972,"['9de50264-152a-4258-94ff-dc4280582c93', 'c1f15bf4-69dc-4e41-a3a3-881eda2eaf80']",25,,Right Foot,"[107.7, 43.7]",True,,"[{'location': [103.8, 66.4], 'player': {'id': 18153, 'name': 'Alisha Lehmann'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [118.6, 41.7], 'player': {'id': 24370, 'name': 'Cecilie Fiskerstrand'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.2, 40.5], 'player': {'id': 22337, 'name': 'Maya Le Tissier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.4, 43.7], 'player': {'id': 16383, 'name': 'Danique Kerkdijk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.8, 54.2], 'player': {'id': 20034, 'name': 'Danielle Buet'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.9, 55.8], 'player': {'id': 16392, 'name': 'Felicity Gibbons'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.2, 52.1], 'player': {'id': 23289, 'name': 'Emily Simpkins'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.2, 33.5], 'player': {'id': 8297, 'name': 'Adriana Kristina Leon'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [108.6, 48.2], 'player': {'id': 31558, 'name': 'Martha Thomas'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",702e1fc8-efa9-450d-818a-03633028fbfa,,Blocked,0.07329229,Normal,Open Play,,,,West Ham United LFC,972,00:41:25.665,Shot,
,,,,,,,,,,,,,,,,,,0.984419,,,,,,,,,,,4edb613e-1c67-4f60-8b1b-cc1d28e4f2f0,1271,,,"[97.1, 43.0]",3775623,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Katerina Svitková,24403.0,Left Center Midfield,109,West Ham United LFC,972,['9240a3b6-e175-4c09-aa0e-0c1d06eee5b0'],28,,Left Foot,"[120.0, 37.3, 6.4]",True,,"[{'location': [103.3, 62.7], 'player': {'id': 18153, 'name': 'Alisha Lehmann'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [108.6, 50.2], 'player': {'id': 31558, 'name': 'Martha Thomas'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [117.4, 40.1], 'player': {'id': 24370, 'name': 'Cecilie Fiskerstrand'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.8, 37.7], 'player': {'id': 22337, 'name': 'Maya Le Tissier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.3, 42.9], 'player': {'id': 16383, 'name': 'Danique Kerkdijk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.6, 43.5], 'player': {'id': 20034, 'name': 'Danielle Buet'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.8, 53.5], 'player': {'id': 16392, 'name': 'Felicity Gibbons'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.4, 40.6], 'player': {'id': 23289, 'name': 'Emily Simpkins'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [98.3, 51.0], 'player': {'id': 15579, 'name': 'Inessa Kaagman'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [91.1, 53.6], 'player': {'id': 5084, 'name': ""Denise O'Sullivan""}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [97.2, 44.8], 'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",,,Off T,0.03732916,Normal,Open Play,,,,West Ham United LFC,972,00:41:28.066,Shot,
,,,,,,,,,,,,,,,,,,1.151198,,,,,,,,,,,12836377-d1cd-4f86-9959-cf904e24aeae,1879,,,"[98.5, 48.4]",3775623,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adriana Kristina Leon,8297.0,Left Wing,142,West Ham United LFC,972,['ef492dc9-629a-4c41-bc6a-9ac110f5b7e6'],49,,Left Foot,"[120.0, 38.4, 3.8]",,,"[{'location': [105.4, 27.5], 'player': {'id': 18153, 'name': 'Alisha Lehmann'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [102.9, 34.8], 'player': {'id': 24403, 'name': 'Katerina Svitková'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [102.5, 45.6], 'player': {'id': 23289, 'name': 'Emily Simpkins'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.0, 53.3], 'player': {'id': 16392, 'name': 'Felicity Gibbons'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.8, 51.5], 'player': {'id': 16374, 'name': 'Aileen Whelan'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [100.6, 48.4], 'player': {'id': 20034, 'name': 'Danielle Buet'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.0, 38.4], 'player': {'id': 16383, 'name': 'Danique Kerkdijk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.2, 38.5], 'player': {'id': 31558, 'name': 'Martha Thomas'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.9, 41.5], 'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [118.0, 40.1], 'player': {'id': 24370, 'name': 'Cecilie Fiskerstrand'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.5, 34.8], 'player': {'id': 22337, 'name': 'Maya Le Tissier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [88.4, 47.9], 'player': {'id': 15579, 'name': 'Inessa Kaagman'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [109.1, 55.2], 'player': {'id': 5058, 'name': 'Rachel Daly'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",32564548-2d1f-4e0d-9b60-294fd403f861,,Off T,0.04095784,Normal,Open Play,,,,West Ham United LFC,972,00:18:49.933,Shot,
,,,,,,,,,,,,,,,,,,0.886168,,,,,,,,,,,ca7350a7-82a9-4941-a3ee-faf299d404fd,1947,,,"[103.7, 38.0]",3775623,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alisha Lehmann,18153.0,Right Wing,146,West Ham United LFC,972,['21211d20-3414-453d-bd8d-fd626d2295bd'],20,,Right Foot,"[120.0, 46.8, 2.2]",,,"[{'location': [113.3, 24.4], 'player': {'id': 31558, 'name': 'Martha Thomas'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.6, 28.5], 'player': {'id': 22337, 'name': 'Maya Le Tissier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.3, 28.7], 'player': {'id': 16383, 'name': 'Danique Kerkdijk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.1, 37.0], 'player': {'id': 23289, 'name': 'Emily Simpkins'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.6, 37.0], 'player': {'id': 5084, 'name': ""Denise O'Sullivan""}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [115.3, 39.4], 'player': {'id': 24370, 'name': 'Cecilie Fiskerstrand'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [117.5, 42.1], 'player': {'id': 15579, 'name': 'Inessa Kaagman'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [116.7, 40.6], 'player': {'id': 20034, 'name': 'Danielle Buet'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.2, 50.1], 'player': {'id': 16392, 'name': 'Felicity Gibbons'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.8, 51.8], 'player': {'id': 15421, 'name': 'Kenza Dali'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [108.0, 41.7], 'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [103.5, 42.0], 'player': {'id': 8297, 'name': 'Adriana Kristina Leon'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",6fd5b86c-93f9-4af5-98f8-d6d795e02162,,Off T,0.08441405,Normal,Open Play,,,,West Ham United LFC,972,00:21:20.900,Shot,
,,,,,,,,,,,,,,,,,,0.856674,,,,,,,,,,,b78cef09-a1b1-4802-9281-ae1619fc5b92,2012,,,"[114.7, 43.8]",3775623,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rianna Jarrett,46716.0,Center Forward,149,Brighton & Hove Albion WFC,965,"['0d5b30b0-9190-4c42-b0b5-cdb3d2e6d85d', '3d072e1a-35b7-4065-978a-4bda562886d3', '512cf0b5-68c3-4f8a-93b4-c69992630e7d']",28,True,Head,"[120.0, 43.7, 2.2]",,True,"[{'location': [97.4, 32.5], 'player': {'id': 15579, 'name': 'Inessa Kaagman'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [109.8, 55.1], 'player': {'id': 16400, 'name': 'Kayleigh Green'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [115.9, 40.2], 'player': {'id': 5058, 'name': 'Rachel Daly'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.1, 49.8], 'player': {'id': 42787, 'name': 'Mackenzie Arnold'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.7, 50.8], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.4, 43.3], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",ee2fbbf6-a460-46c9-b022-d093003f0d63,,Goal,0.34582743,Normal,Open Play,,,,Brighton & Hove Albion WFC,965,00:23:28.201,Shot,True
,,,,,,,,,,,,,,,,,,0.524952,,,,,,,,,,,7bbc3003-f8b0-47be-8a02-e3e7da72e19b,2097,,,"[107.6, 45.4]",3775623,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Inessa Kaagman,15579.0,Left Defensive Midfield,154,Brighton & Hove Albion WFC,965,['72631b6e-fa07-4090-977c-a3bdbc36f5f9'],5,,Right Foot,"[116.7, 42.8, 0.5]",True,,"[{'location': [97.8, 36.9], 'player': {'id': 46716, 'name': 'Rianna Jarrett'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [86.1, 6.5], 'player': {'id': 16400, 'name': 'Kayleigh Green'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [116.6, 42.7], 'player': {'id': 42787, 'name': 'Mackenzie Arnold'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.9, 27.0], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.1, 38.7], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.9, 46.0], 'player': {'id': 31556, 'name': 'Laura Vetterlein'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [90.8, 33.8], 'player': {'id': 22798, 'name': 'So-Hyun Cho'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}]",,,Saved,0.25185376,Half Volley,Open Play,,,,Brighton & Hove Albion WFC,965,00:26:05.237,Shot,
,,,,,,,,,,,,,,,,,,0.1554,,,,,,,,,,,a37a2a8b-33c6-456a-bd35-435d79bddeb8,2148,,,"[109.6, 28.4]",3775623,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alisha Lehmann,18153.0,Left Wing,157,West Ham United LFC,972,"['015333c2-d427-488d-9011-35f134f645a1', '5298f5a4-e9c8-476a-9ee1-e91da2efa6d3']",53,,Left Foot,"[110.8, 29.7]",,,"[{'location': [111.0, 35.7], 'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [109.2, 41.3], 'player': {'id': 31558, 'name': 'Martha Thomas'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [117.9, 37.1], 'player': {'id': 24370, 'name': 'Cecilie Fiskerstrand'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.6, 27.9], 'player': {'id': 15579, 'name': 'Inessa Kaagman'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.4, 29.8], 'player': {'id': 22337, 'name': 'Maya Le Tissier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.3, 38.8], 'player': {'id': 16383, 'name': 'Danique Kerkdijk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.4, 39.1], 'player': {'id': 20034, 'name': 'Danielle Buet'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.9, 51.8], 'player': {'id': 16392, 'name': 'Felicity Gibbons'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.5, 45.7], 'player': {'id': 5084, 'name': ""Denise O'Sullivan""}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [89.0, 65.5], 'player': {'id': 16400, 'name': 'Kayleigh Green'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [110.6, 33.5], 'player': {'id': 25453, 'name': 'Geum-Min Lee'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}]",,,Blocked,0.05048849,Half Volley,Open Play,,,,West Ham United LFC,972,00:26:53.836,Shot,
,,,,,,,,,,,,,,,,,,4.250406,,,,,,,,,,,79a7122f-f6ec-4847-8f8e-5414e507e069,2261,,,"[114.7, 51.2]",3775623,74,,,True,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Martha Thomas,31558.0,Center Forward,165,West Ham United LFC,972,"['7630fb95-436d-4761-b853-376b846d9118', 'c3aab857-ae94-4f2b-a97b-3c53224a3709']",31,,Right Foot,"[118.4, 0.1]",,,"[{'location': [101.2, 43.2], 'player': {'id': 25453, 'name': 'Geum-Min Lee'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [106.5, 37.3], 'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [113.5, 31.9], 'player': {'id': 18153, 'name': 'Alisha Lehmann'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [92.9, 56.1], 'player': {'id': 15421, 'name': 'Kenza Dali'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [101.5, 46.7], 'player': {'id': 8297, 'name': 'Adriana Kristina Leon'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [118.3, 43.8], 'player': {'id': 24370, 'name': 'Cecilie Fiskerstrand'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.2, 49.9], 'player': {'id': 20034, 'name': 'Danielle Buet'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.1, 54.2], 'player': {'id': 16374, 'name': 'Aileen Whelan'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [113.0, 44.3], 'player': {'id': 16383, 'name': 'Danique Kerkdijk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.7, 37.0], 'player': {'id': 22337, 'name': 'Maya Le Tissier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.9, 43.0], 'player': {'id': 15579, 'name': 'Inessa Kaagman'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [90.4, 49.3], 'player': {'id': 5084, 'name': ""Denise O'Sullivan""}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [85.0, 65.7], 'player': {'id': 16400, 'name': 'Kayleigh Green'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}]",0af9d350-5344-4114-b5b8-daa5bddba8c0,,Wayward,0.14476845,Normal,Open Play,,,,West Ham United LFC,972,00:29:31.288,Shot,True
,,,,,,,,,,,,,,,,,,0.897196,,,,,,,,,,,461fe001-f812-4113-978c-19a3a2986d4d,2309,,,"[101.1, 23.5]",3775623,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kenza Dali,15421.0,Right Center Midfield,168,West Ham United LFC,972,"['711d908a-aadd-44ac-a483-92e450e11e8e', '9424a328-bb7c-440a-b269-06e2f71623d0']",35,,Right Foot,"[118.9, 37.4, 0.3]",,,"[{'location': [111.7, 38.8], 'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [111.5, 37.7], 'player': {'id': 8297, 'name': 'Adriana Kristina Leon'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [107.9, 38.6], 'player': {'id': 31558, 'name': 'Martha Thomas'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [113.9, 42.3], 'player': {'id': 16392, 'name': 'Felicity Gibbons'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.6, 36.6], 'player': {'id': 20034, 'name': 'Danielle Buet'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.6, 37.7], 'player': {'id': 16374, 'name': 'Aileen Whelan'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [118.8, 37.3], 'player': {'id': 24370, 'name': 'Cecilie Fiskerstrand'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.7, 32.8], 'player': {'id': 16383, 'name': 'Danique Kerkdijk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [93.7, 7.7], 'player': {'id': 15579, 'name': 'Inessa Kaagman'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.8, 20.1], 'player': {'id': 25453, 'name': 'Geum-Min Lee'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [103.3, 23.8], 'player': {'id': 22337, 'name': 'Maya Le Tissier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [94.6, 25.7], 'player': {'id': 5084, 'name': ""Denise O'Sullivan""}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [96.7, 46.7], 'player': {'id': 16400, 'name': 'Kayleigh Green'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [106.0, 17.5], 'player': {'id': 18153, 'name': 'Alisha Lehmann'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [81.0, 50.5], 'player': {'id': 46716, 'name': 'Rianna Jarrett'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}]",2d83e35e-ef0e-48ff-94eb-bea322f03851,,Saved,0.028371435,Normal,Open Play,,,,West Ham United LFC,972,00:32:35.474,Shot,True
,,,,,,,,,,,,,,,,,,0.55041,,,,,,,,,,,bade475e-f24a-4b17-8949-2b262f6f2df8,2530,,,"[115.6, 54.4]",3775623,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Maya Le Tissier,22337.0,Right Back,180,Brighton & Hove Albion WFC,965,['faf864ba-f342-4846-8a2c-227d8930b4b8'],19,,Right Foot,"[120.0, 46.0, 5.1]",True,,"[{'location': [89.3, 42.8], 'player': {'id': 15421, 'name': 'Kenza Dali'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [91.9, 30.9], 'player': {'id': 5058, 'name': 'Rachel Daly'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [111.8, 52.9], 'player': {'id': 31556, 'name': 'Laura Vetterlein'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.1, 53.0], 'player': {'id': 31157, 'name': 'Hawa Cissoko'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.3, 45.6], 'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [112.2, 41.5], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.7, 39.3], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.9, 24.8], 'player': {'id': 31553, 'name': 'Cecilie Redisch Kvamme'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.5, 44.1], 'player': {'id': 42787, 'name': 'Mackenzie Arnold'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [86.0, 38.2], 'player': {'id': 5084, 'name': ""Denise O'Sullivan""}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [112.5, 52.0], 'player': {'id': 46716, 'name': 'Rianna Jarrett'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [113.6, 46.5], 'player': {'id': 16374, 'name': 'Aileen Whelan'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [111.6, 35.9], 'player': {'id': 25453, 'name': 'Geum-Min Lee'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [96.4, 22.0], 'player': {'id': 15579, 'name': 'Inessa Kaagman'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [87.8, 15.4], 'player': {'id': 13861, 'name': 'Nora Heroum'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",cfc340b4-bd81-4f34-b025-9b86488e9297,,Off T,0.012835289,Volley,Open Play,,,,Brighton & Hove Albion WFC,965,00:39:19.552,Shot,
