50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.290555,,,,,,,,,,,,,,,,6e80e71e-6825-48e0-9501-071661951eee,1937,,"[82.6, 45.8]",3879858,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Philippe Mexès,20289.0,Right Center Back,108,AC Milan,243,"['10210920-9492-4f44-85c7-4afc43f77b31', '32941aa4-6495-4bdb-8617-9a1ae3f132cd']",38,,Right Foot,"[91.8, 44.3]",,"[{'location': [118.2, 39.6], 'player': {'id': 12475, 'name': 'Angelo Esmael da Costa Júnior'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [85.6, 35.4], 'player': {'id': 6948, 'name': 'Sergio Floccari'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [95.9, 58.1], 'player': {'id': 7775, 'name': 'Emanuele Giaccherini'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [92.0, 43.8], 'player': {'id': 18027, 'name': 'Matteo Brighi'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [99.3, 49.0], 'player': {'id': 7169, 'name': 'Adam Masina'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [95.4, 37.9], 'player': {'id': 45591, 'name': 'Franco Brienza'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [93.9, 22.7], 'player': {'id': 40119, 'name': 'Juan Camilo Zúñiga Mosquera'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [104.5, 40.7], 'player': {'id': 30745, 'name': 'Daniele Gastaldello'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.0, 36.2], 'player': {'id': 8873, 'name': 'Marios Oikonomou'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.7, 24.8], 'player': {'id': 7142, 'name': 'Luca Rossettini'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [90.3, 69.5], 'player': {'id': 7032, 'name': 'Davide Calabria'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [96.7, 52.1], 'player': {'id': 5683, 'name': 'Keisuke Honda'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [98.0, 38.3], 'player': {'id': 21272, 'name': 'Luiz Adriano de Souza da Silva'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [82.0, 37.9], 'player': {'id': 7166, 'name': 'Riccardo Montolivo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [103.9, 36.5], 'player': {'id': 5688, 'name': 'Carlos Arturo Bacca Ahumada'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [97.5, 21.6], 'player': {'id': 10919, 'name': 'Juraj Kucka'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [88.8, 16.2], 'player': {'id': 6944, 'name': 'Mattia De Sciglio'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",642babb5-63c9-4f0f-96a8-d84004e94858,Blocked,0.005953597,Normal,Open Play,,,,AC Milan,243,00:05:38.802,Shot,
,,,,,,,,,,,,,,,,1.347353,,,,,,,,,,,,,,,,40c2937f-3c3d-4332-99fe-8aceab5113be,1963,,"[108.9, 42.8]",3879858,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carlos Arturo Bacca Ahumada,5688.0,Left Center Forward,108,AC Milan,243,"['10418a5e-56f1-4964-99ed-955f5995d135', 'fccbf74d-d933-4402-98a2-10cf6938a47a']",58,True,Head,"[120.0, 30.1, 0.6]",,"[{'location': [105.1, 61.0], 'player': {'id': 7169, 'name': 'Adam Masina'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.8, 44.4], 'player': {'id': 18027, 'name': 'Matteo Brighi'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.7, 37.8], 'player': {'id': 40119, 'name': 'Juan Camilo Zúñiga Mosquera'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [108.8, 46.2], 'player': {'id': 30745, 'name': 'Daniele Gastaldello'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.0, 41.3], 'player': {'id': 8873, 'name': 'Marios Oikonomou'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.7, 35.6], 'player': {'id': 7142, 'name': 'Luca Rossettini'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.5, 47.9], 'player': {'id': 8653, 'name': 'José Mauri'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [118.0, 40.6], 'player': {'id': 12475, 'name': 'Angelo Esmael da Costa Júnior'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [93.5, 33.6], 'player': {'id': 6944, 'name': 'Mattia De Sciglio'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [107.7, 35.4], 'player': {'id': 10919, 'name': 'Juraj Kucka'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [105.9, 24.0], 'player': {'id': 21272, 'name': 'Luiz Adriano de Souza da Silva'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",635215cd-c676-498d-8478-02286c48d746,Off T,0.07993369,Normal,Open Play,,,,AC Milan,243,00:05:58.242,Shot,True
,,,,,,,,,,,,,,,,0.74844,,,,,,,,,,,,,,,,f34ca945-bbeb-4cc7-bb51-d68872561797,2453,,"[112.5, 39.5]",3879858,64,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Daniele Gastaldello,30745.0,Left Center Back,134,Bologna,240,"['5a570766-7448-4a2c-8a5d-1b07a69f78cd', 'c3cfa164-fe31-4f9b-b4ad-1dcb44925d12']",3,True,Head,"[120.0, 45.7, 0.6]",,"[{'location': [113.6, 39.6], 'player': {'id': 5683, 'name': 'Keisuke Honda'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [113.3, 41.4], 'player': {'id': 10919, 'name': 'Juraj Kucka'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [117.9, 38.4], 'player': {'id': 7036, 'name': 'Gianluigi Donnarumma'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.7, 46.0], 'player': {'id': 7458, 'name': 'Alessio Romagnoli'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.5, 43.1], 'player': {'id': 20289, 'name': 'Philippe Mexès'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.8, 34.2], 'player': {'id': 5688, 'name': 'Carlos Arturo Bacca Ahumada'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [111.5, 33.3], 'player': {'id': 21272, 'name': 'Luiz Adriano de Souza da Silva'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [111.2, 31.8], 'player': {'id': 6944, 'name': 'Mattia De Sciglio'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.4, 27.7], 'player': {'id': 7166, 'name': 'Riccardo Montolivo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.1, 44.5], 'player': {'id': 7032, 'name': 'Davide Calabria'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.1, 4.1], 'player': {'id': 7775, 'name': 'Emanuele Giaccherini'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [110.3, 48.5], 'player': {'id': 7142, 'name': 'Luca Rossettini'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [114.5, 41.8], 'player': {'id': 7169, 'name': 'Adam Masina'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [114.2, 31.0], 'player': {'id': 6948, 'name': 'Sergio Floccari'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",99d38abe-3d75-40d0-b8a6-aee14d3b9cc8,Off T,0.082234144,Normal,Open Play,,,,Bologna,240,00:19:03.785,Shot,True
,,,,,,,,,,,,,,,,0.162454,,,,,,,,,,,,,,,,daef4002-6ce1-40c4-afdc-7544c2742ec4,2502,,"[99.1, 55.7]",3879858,65,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Camilo Zúñiga Mosquera,40119.0,Right Midfield,136,Bologna,240,"['3e7453bb-47d1-4201-9863-83516c6539ad', '5bb38880-e28a-4d99-ae5e-5406c4b05c93', 'ab3d30a4-2272-4177-871d-a72f6e5a763e']",38,,Left Foot,"[100.3, 55.0]",,"[{'location': [86.9, 55.7], 'player': {'id': 45591, 'name': 'Franco Brienza'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [105.3, 38.2], 'player': {'id': 10919, 'name': 'Juraj Kucka'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [108.7, 31.0], 'player': {'id': 7032, 'name': 'Davide Calabria'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.0, 42.3], 'player': {'id': 7036, 'name': 'Gianluigi Donnarumma'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.6, 56.7], 'player': {'id': 6944, 'name': 'Mattia De Sciglio'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.7, 44.2], 'player': {'id': 7458, 'name': 'Alessio Romagnoli'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.5, 39.6], 'player': {'id': 20289, 'name': 'Philippe Mexès'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.6, 54.6], 'player': {'id': 7147, 'name': 'Andrea Bertolacci'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.9, 50.8], 'player': {'id': 7166, 'name': 'Riccardo Montolivo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [106.2, 24.6], 'player': {'id': 7775, 'name': 'Emanuele Giaccherini'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [108.2, 37.6], 'player': {'id': 18027, 'name': 'Matteo Brighi'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [107.7, 41.4], 'player': {'id': 6948, 'name': 'Sergio Floccari'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",51d9ddd7-568b-407a-b147-b4a5206b86b5,Blocked,0.014890471,Normal,Open Play,,,,Bologna,240,00:20:38.139,Shot,True
,,,,,,,,,,,,,,,,1.091956,,,,,,,,,,,,,,,,84529368-5262-428b-a57d-9f14d169ebce,2587,,"[108.9, 34.4]",3879858,67,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Floccari,6948.0,Center Forward,136,Bologna,240,"['86f0ac03-a537-4e16-8116-9d51a56a0868', '8e7a9adc-6f95-40e1-852b-8835add8b49c']",5,True,Head,"[120.0, 41.8, 4.5]",,"[{'location': [112.2, 43.3], 'player': {'id': 7458, 'name': 'Alessio Romagnoli'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.9, 50.8], 'player': {'id': 7166, 'name': 'Riccardo Montolivo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [107.0, 45.1], 'player': {'id': 7147, 'name': 'Andrea Bertolacci'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [109.6, 38.5], 'player': {'id': 20289, 'name': 'Philippe Mexès'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.9, 35.2], 'player': {'id': 7032, 'name': 'Davide Calabria'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.9, 37.3], 'player': {'id': 10919, 'name': 'Juraj Kucka'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [117.7, 40.0], 'player': {'id': 7036, 'name': 'Gianluigi Donnarumma'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.1, 44.2], 'player': {'id': 18027, 'name': 'Matteo Brighi'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [102.8, 46.1], 'player': {'id': 40119, 'name': 'Juan Camilo Zúñiga Mosquera'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [103.1, 37.4], 'player': {'id': 7775, 'name': 'Emanuele Giaccherini'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",63aedbae-a930-4c30-89e8-28ed31fe92f5,Off T,0.055198677,Normal,Open Play,,,,Bologna,240,00:22:05.502,Shot,True
,,,,,,,,,,,,,,,,0.093678,,,,,,,,,,,,,,,,b21434fc-3157-4f86-86c1-6ce91daff7c7,2702,,"[103.8, 44.7]",3879858,69,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luiz Adriano de Souza da Silva,21272.0,Right Center Forward,139,AC Milan,243,"['1dd94851-7487-4872-b815-00b0360a8d5e', '8a1472ec-3378-4fa5-bc14-35f2337fbbed', 'f1b53687-0d0d-4d93-9ae4-3d9457a2a828']",6,,Right Foot,"[105.2, 44.3]",,"[{'location': [99.6, 30.7], 'player': {'id': 5683, 'name': 'Keisuke Honda'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [111.1, 35.5], 'player': {'id': 5688, 'name': 'Carlos Arturo Bacca Ahumada'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [96.8, 39.6], 'player': {'id': 18027, 'name': 'Matteo Brighi'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.0, 50.0], 'player': {'id': 7169, 'name': 'Adam Masina'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.1, 43.7], 'player': {'id': 30745, 'name': 'Daniele Gastaldello'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.9, 39.8], 'player': {'id': 8873, 'name': 'Marios Oikonomou'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.5, 36.1], 'player': {'id': 7142, 'name': 'Luca Rossettini'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.0, 41.0], 'player': {'id': 12475, 'name': 'Angelo Esmael da Costa Júnior'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,Blocked,0.06736469,Half Volley,Open Play,,,,AC Milan,243,00:24:06.018,Shot,True
,,,,,,,,,,,,,,,,0.3611,,,,,,,,,,,,,,,,72d906d1-6361-49a9-83f0-76fb4c604c04,2749,,"[92.4, 43.6]",3879858,71,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Riccardo Montolivo,7166.0,Center Defensive Midfield,141,AC Milan,243,"['1fdf74d9-d692-4c7e-a936-e104b46de876', '21ffef1f-c76b-4e64-856e-36ff88cfc25b', 'a5b09bad-d47e-4301-9dfc-d7bea253fc9f']",52,,Left Foot,"[101.1, 42.0]",,"[{'location': [118.1, 40.8], 'player': {'id': 12475, 'name': 'Angelo Esmael da Costa Júnior'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [93.4, 45.0], 'player': {'id': 8851, 'name': 'Saphir Sliti Taïder'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.9, 60.4], 'player': {'id': 45591, 'name': 'Franco Brienza'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.0, 49.7], 'player': {'id': 7169, 'name': 'Adam Masina'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.1, 41.7], 'player': {'id': 18027, 'name': 'Matteo Brighi'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [106.0, 45.0], 'player': {'id': 8873, 'name': 'Marios Oikonomou'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.2, 38.9], 'player': {'id': 7142, 'name': 'Luca Rossettini'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.0, 28.7], 'player': {'id': 40119, 'name': 'Juan Camilo Zúñiga Mosquera'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [102.1, 59.5], 'player': {'id': 7168, 'name': 'Andrea Poli'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [101.9, 50.3], 'player': {'id': 21272, 'name': 'Luiz Adriano de Souza da Silva'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [88.6, 19.4], 'player': {'id': 6944, 'name': 'Mattia De Sciglio'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [102.1, 42.8], 'player': {'id': 7147, 'name': 'Andrea Bertolacci'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [103.5, 37.7], 'player': {'id': 5688, 'name': 'Carlos Arturo Bacca Ahumada'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [96.9, 69.0], 'player': {'id': 5683, 'name': 'Keisuke Honda'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",5de3690d-b872-4698-8d76-3a5debff64a5,Blocked,0.028818363,Normal,Open Play,,,,AC Milan,243,00:26:52.813,Shot,True
,,,,,,,,,,,,,,,,0.033897,,,,,,,,,,,,,,,,a125ebf0-5dfd-4de9-9d77-d170f30e3fbb,2983,,"[103.5, 30.4]",3879858,76,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrea Bertolacci,7147.0,Left Center Midfield,151,AC Milan,243,"['8121b0c9-8605-4e05-a5ab-d4a3a66e0ca6', '928966f4-b006-4b56-bb9e-c64e7fe3dbd1']",41,,Left Foot,"[104.7, 31.1]",,"[{'location': [117.3, 38.4], 'player': {'id': 12475, 'name': 'Angelo Esmael da Costa Júnior'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.3, 46.7], 'player': {'id': 7169, 'name': 'Adam Masina'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.2, 33.1], 'player': {'id': 7142, 'name': 'Luca Rossettini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.4, 39.4], 'player': {'id': 8873, 'name': 'Marios Oikonomou'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [104.8, 31.3], 'player': {'id': 40119, 'name': 'Juan Camilo Zúñiga Mosquera'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [102.4, 22.7], 'player': {'id': 6944, 'name': 'Mattia De Sciglio'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [106.1, 35.3], 'player': {'id': 5688, 'name': 'Carlos Arturo Bacca Ahumada'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [107.5, 50.8], 'player': {'id': 7168, 'name': 'Andrea Poli'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",a3740a46-fb2d-4d98-93a5-767740be34c2,Blocked,0.044117924,Normal,Open Play,,,,AC Milan,243,00:31:41.217,Shot,
,,,,,,,,,,,,,,,,0.879126,,,,,,,,,,,,,,,,d107d5eb-b950-4cb4-9e96-6ad44edcf690,2989,,"[91.8, 35.8]",3879858,77,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Philippe Mexès,20289.0,Right Center Back,152,AC Milan,243,['a751cbc4-ce4b-416a-95b8-84443ae9a6f5'],16,,Left Foot,"[119.2, 39.5, 1.6]",True,"[{'location': [118.0, 29.3], 'player': {'id': 6944, 'name': 'Mattia De Sciglio'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [113.9, 6.1], 'player': {'id': 5683, 'name': 'Keisuke Honda'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [108.0, 32.0], 'player': {'id': 18027, 'name': 'Matteo Brighi'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.9, 46.9], 'player': {'id': 7142, 'name': 'Luca Rossettini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [119.7, 39.5], 'player': {'id': 12475, 'name': 'Angelo Esmael da Costa Júnior'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.8, 36.6], 'player': {'id': 45591, 'name': 'Franco Brienza'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [94.1, 23.9], 'player': {'id': 7775, 'name': 'Emanuele Giaccherini'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [109.9, 38.8], 'player': {'id': 8873, 'name': 'Marios Oikonomou'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [109.9, 35.5], 'player': {'id': 8851, 'name': 'Saphir Sliti Taïder'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.3, 32.9], 'player': {'id': 40119, 'name': 'Juan Camilo Zúñiga Mosquera'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [111.2, 35.2], 'player': {'id': 6948, 'name': 'Sergio Floccari'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [112.1, 30.9], 'player': {'id': 7169, 'name': 'Adam Masina'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.2, 28.1], 'player': {'id': 7458, 'name': 'Alessio Romagnoli'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [97.3, 33.0], 'player': {'id': 7166, 'name': 'Riccardo Montolivo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [108.0, 51.1], 'player': {'id': 5688, 'name': 'Carlos Arturo Bacca Ahumada'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [98.2, 24.3], 'player': {'id': 7147, 'name': 'Andrea Bertolacci'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [109.8, 34.2], 'player': {'id': 7168, 'name': 'Andrea Poli'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [114.3, 40.7], 'player': {'id': 21272, 'name': 'Luiz Adriano de Souza da Silva'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",,Saved,0.019316893,Volley,Open Play,,,,AC Milan,243,00:32:16.286,Shot,
,,,,,,,,,,,,,,,,1.13894,,,,,,,,,,,,,,,,45b00c79-e93b-4330-896e-a86f2a289dda,3201,,"[91.0, 42.3]",3879858,81,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luiz Adriano de Souza da Silva,21272.0,Right Center Forward,158,AC Milan,243,"['28cc6b00-8865-4c5f-8110-191eab32164c', 'e7466e31-306a-450a-a7b0-4e82e3165793']",50,,Right Foot,"[120.0, 45.3, 1.2]",,"[{'location': [119.0, 40.2], 'player': {'id': 12475, 'name': 'Angelo Esmael da Costa Júnior'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.7, 41.2], 'player': {'id': 8873, 'name': 'Marios Oikonomou'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [91.7, 41.5], 'player': {'id': 8851, 'name': 'Saphir Sliti Taïder'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [93.4, 23.8], 'player': {'id': 18027, 'name': 'Matteo Brighi'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [98.1, 52.1], 'player': {'id': 45591, 'name': 'Franco Brienza'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [100.2, 47.2], 'player': {'id': 7169, 'name': 'Adam Masina'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [85.9, 20.0], 'player': {'id': 34565, 'name': 'Anthony Mounier'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [98.5, 25.8], 'player': {'id': 7142, 'name': 'Luca Rossettini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [91.7, 55.9], 'player': {'id': 7168, 'name': 'Andrea Poli'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [98.0, 62.8], 'player': {'id': 5683, 'name': 'Keisuke Honda'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [79.3, 25.7], 'player': {'id': 7166, 'name': 'Riccardo Montolivo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [81.5, 21.8], 'player': {'id': 6944, 'name': 'Mattia De Sciglio'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [93.6, 17.9], 'player': {'id': 7147, 'name': 'Andrea Bertolacci'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [99.2, 48.5], 'player': {'id': 5688, 'name': 'Carlos Arturo Bacca Ahumada'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",5170c28a-0535-4389-90d2-946381ea5dd6,Off T,0.028065832,Normal,Open Play,,,,AC Milan,243,00:36:50.156,Shot,True
