50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.820605,,,,,,,,,,,,,1ea6fdef-58b6-48b8-b42f-e824940d5d54,2075,,,"[90.9, 32.3]",3775609,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emily Louise van Egmond,5076.0,Left Defensive Midfield,101,West Ham United LFC,972,['52c13e1c-3f04-4e17-b278-e3f9c01ca482'],10,,Right Foot,"[120.0, 43.4, 5.9]",,"[{'location': [105.9, 15.2], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [97.7, 36.1], 'player': {'id': 15421, 'name': 'Kenza Dali'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.6, 37.0], 'player': {'id': 10124, 'name': 'Dagný Brynjarsdóttir'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [111.0, 48.9], 'player': {'id': 31553, 'name': 'Cecilie Redisch Kvamme'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [91.3, 2.3], 'player': {'id': 31556, 'name': 'Laura Vetterlein'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [99.0, 4.5], 'player': {'id': 15724, 'name': 'Mayumi Pacheco'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [93.3, 17.5], 'player': {'id': 15619, 'name': 'Bethany Mead'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [101.3, 12.4], 'player': {'id': 10404, 'name': 'Noelle Maritz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [93.7, 30.2], 'player': {'id': 10405, 'name': 'Lia Wälti'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [96.4, 40.0], 'player': {'id': 15623, 'name': 'Vivianne Miedema'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [105.0, 27.5], 'player': {'id': 18999, 'name': 'Leah Williamson'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.5, 34.3], 'player': {'id': 15616, 'name': 'Kim Little'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.7, 38.6], 'player': {'id': 49697, 'name': 'Carlotte Wubben-Moy'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.7, 46.0], 'player': {'id': 15620, 'name': 'Katie McCabe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.8, 40.3], 'player': {'id': 5066, 'name': 'Lydia Grace Yilkari Williams'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",c6ce4bef-6845-4bfc-84ec-865ca2cb234d,,Off T,0.018054605,Normal,Open Play,,,,West Ham United LFC,972,00:07:10.006,Shot,
,,,,,,,,,,,,,,,0.782739,,,,,,,,,,,,,6261220b-7f17-4966-845a-db02c943d38d,2115,,,"[95.5, 31.6]",3775609,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vivianne Miedema,15623.0,Center Attacking Midfield,105,Arsenal WFC,968,['7f60bbf5-177b-4e7a-b40f-67ba1ee5d447'],34,,Left Foot,"[117.7, 37.8, 1.4]",,"[{'location': [99.9, 44.4], 'player': {'id': 10192, 'name': 'Jordan Nobbs'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [102.3, 47.6], 'player': {'id': 31157, 'name': 'Hawa Cissoko'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.6, 49.3], 'player': {'id': 10404, 'name': 'Noelle Maritz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [101.4, 30.1], 'player': {'id': 31553, 'name': 'Cecilie Redisch Kvamme'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [100.4, 34.0], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.3, 41.9], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [94.3, 32.8], 'player': {'id': 10124, 'name': 'Dagný Brynjarsdóttir'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [118.5, 39.6], 'player': {'id': 42787, 'name': 'Mackenzie Arnold'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.0, 21.8], 'player': {'id': 15620, 'name': 'Katie McCabe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",6cba84f4-e526-4af7-9801-e145e43fda4d,,Saved,0.03794155,Normal,Open Play,,,,Arsenal WFC,968,00:08:34.607,Shot,
,,,,,,,,,,,,,,,0.219749,,,,,,,,,,,,,41493620-1265-444c-a984-a22c1e63aab4,2282,,,"[114.3, 39.9]",3775609,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bethany Mead,15619.0,Right Midfield,117,Arsenal WFC,968,['8b58b2ef-8a5d-4562-a86f-f37251ba7c1c'],40,,Right Foot,"[115.6, 39.9, 0.3]",,"[{'location': [106.0, 39.2], 'player': {'id': 10404, 'name': 'Noelle Maritz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [112.5, 31.1], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [114.3, 34.0], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [116.2, 40.1], 'player': {'id': 42787, 'name': 'Mackenzie Arnold'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.4, 38.7], 'player': {'id': 31157, 'name': 'Hawa Cissoko'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.5, 39.2], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.0, 27.2], 'player': {'id': 15620, 'name': 'Katie McCabe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [106.3, 31.4], 'player': {'id': 11338, 'name': 'Caitlin Jade Foord'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",ea1c91e8-c9a4-46bb-a9a8-8e5661c9a083,,Saved,0.29986396,Half Volley,Open Play,,,,Arsenal WFC,968,00:14:40.647,Shot,
,,,,,,,,,,,,,,,0.279821,,,,,,,,,,,,,74f7260e-6feb-459d-99aa-8e3e782b0711,2701,,,"[101.5, 50.1]",3775609,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Caitlin Jade Foord,11338.0,Center Forward,135,Arsenal WFC,968,['f2ceccbd-982f-4943-9ea7-250131dc6309'],6,,Right Foot,"[105.8, 48.2, 0.0]",True,"[{'location': [87.4, 38.9], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [87.4, 28.6], 'player': {'id': 31553, 'name': 'Cecilie Redisch Kvamme'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [92.8, 53.7], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [106.4, 47.9], 'player': {'id': 42787, 'name': 'Mackenzie Arnold'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",f847e460-6c11-47ea-b7ab-221d4a20ae89,,Saved,0.23613136,Normal,Open Play,,,,Arsenal WFC,968,00:24:06.933,Shot,
,,,,,,,,,,,,,,,0.13727,,,,,,,,,,,,,8177190f-bd95-4cd4-a444-261ecf30105f,2808,,,"[94.4, 46.1]",3775609,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bethany Mead,15619.0,Right Midfield,140,Arsenal WFC,968,"['1155a3ae-cd40-4f95-aded-ec0b9a3d1d94', '6c3d505a-0bb6-44b8-ba8e-7e42ad71f586']",58,,Right Foot,"[99.1, 45.2]",,"[{'location': [101.5, 43.0], 'player': {'id': 10650, 'name': 'Jill Roord'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [98.4, 57.7], 'player': {'id': 10405, 'name': 'Lia Wälti'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [79.5, 35.2], 'player': {'id': 10124, 'name': 'Dagný Brynjarsdóttir'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [95.1, 29.5], 'player': {'id': 31553, 'name': 'Cecilie Redisch Kvamme'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [99.3, 36.9], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.6, 45.0], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [100.8, 49.4], 'player': {'id': 15724, 'name': 'Mayumi Pacheco'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [91.8, 44.3], 'player': {'id': 31157, 'name': 'Hawa Cissoko'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [88.5, 43.0], 'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [119.1, 40.4], 'player': {'id': 42787, 'name': 'Mackenzie Arnold'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",8ebf613f-9ae3-405c-9153-053075c8428e,,Blocked,0.036102913,Normal,Open Play,,,,Arsenal WFC,968,00:27:58.668,Shot,
,,,,,,,,,,,,,,,0.102046,,,,,,,,,,,,,a0a77b3b-f90c-4274-84e1-5999eb117c1d,2899,,,"[112.4, 38.9]",3775609,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Martha Thomas,31558.0,Right Defensive Midfield,144,West Ham United LFC,972,"['b58910d8-f4dd-419d-a1d3-0c2a43f2f275', 'e8ca800e-8167-4ed2-9b4d-5290b4c97d2f']",0,True,Head,"[112.6, 39.6]",,"[{'location': [112.2, 44.3], 'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [117.0, 40.2], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [108.3, 32.5], 'player': {'id': 10124, 'name': 'Dagný Brynjarsdóttir'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [113.6, 46.8], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.5, 34.1], 'player': {'id': 15724, 'name': 'Mayumi Pacheco'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [112.7, 30.0], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [106.8, 34.5], 'player': {'id': 15619, 'name': 'Bethany Mead'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [119.7, 40.4], 'player': {'id': 5066, 'name': 'Lydia Grace Yilkari Williams'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [119.6, 36.8], 'player': {'id': 15620, 'name': 'Katie McCabe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.4, 38.4], 'player': {'id': 10404, 'name': 'Noelle Maritz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.8, 43.2], 'player': {'id': 18999, 'name': 'Leah Williamson'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [119.2, 43.3], 'player': {'id': 15623, 'name': 'Vivianne Miedema'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [113.3, 46.4], 'player': {'id': 15616, 'name': 'Kim Little'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [109.9, 35.3], 'player': {'id': 49697, 'name': 'Carlotte Wubben-Moy'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.1, 40.6], 'player': {'id': 10405, 'name': 'Lia Wälti'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [111.1, 32.9], 'player': {'id': 11338, 'name': 'Caitlin Jade Foord'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}]",6e677d27-1d0a-4e43-b715-d21da021154d,,Wayward,0.10086027,Normal,Open Play,,,,West Ham United LFC,972,00:30:00.678,Shot,True
,,,,,,,,,,,,,,,0.207611,,,,,,,,,,,,,f5153829-f326-4000-9d88-19f8ca34286e,2908,,,"[106.9, 48.7]",3775609,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Emily Louise van Egmond,5076.0,Left Defensive Midfield,144,West Ham United LFC,972,"['e59b5b85-7a5b-47a8-bc10-03e3f9dd87f7', 'f2e16b36-c3e6-4103-9d9a-cbc77e1910f4']",3,,Right Foot,"[108.8, 47.6]",,"[{'location': [111.6, 43.2], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [109.7, 44.4], 'player': {'id': 31558, 'name': 'Martha Thomas'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [114.5, 36.1], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [114.0, 33.2], 'player': {'id': 10124, 'name': 'Dagný Brynjarsdóttir'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [105.3, 41.0], 'player': {'id': 15724, 'name': 'Mayumi Pacheco'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [119.3, 41.5], 'player': {'id': 5066, 'name': 'Lydia Grace Yilkari Williams'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.8, 44.5], 'player': {'id': 15623, 'name': 'Vivianne Miedema'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [108.2, 48.3], 'player': {'id': 15616, 'name': 'Kim Little'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [109.2, 47.5], 'player': {'id': 18999, 'name': 'Leah Williamson'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.6, 42.2], 'player': {'id': 10405, 'name': 'Lia Wälti'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [120.0, 36.8], 'player': {'id': 15620, 'name': 'Katie McCabe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.2, 42.7], 'player': {'id': 10404, 'name': 'Noelle Maritz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.6, 39.1], 'player': {'id': 49697, 'name': 'Carlotte Wubben-Moy'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.3, 33.3], 'player': {'id': 11338, 'name': 'Caitlin Jade Foord'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [104.7, 38.1], 'player': {'id': 15619, 'name': 'Bethany Mead'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [110.2, 50.1], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,,Blocked,0.058090672,Normal,Open Play,,,,West Ham United LFC,972,00:30:03.078,Shot,
,,,,,,,,,,,,,,,1.203731,,,,,,,,,,,,,c77620d7-12a8-4937-8ab5-9e015d3c25c3,3009,,,"[113.5, 51.1]",3775609,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kim Little,15616.0,Left Center Midfield,147,Arsenal WFC,968,['4fdcaf64-de89-43b3-8779-71e5929999b6'],39,,Right Foot,"[120.0, 37.0, 0.0]",,"[{'location': [113.1, 42.0], 'player': {'id': 10650, 'name': 'Jill Roord'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.4, 33.8], 'player': {'id': 11338, 'name': 'Caitlin Jade Foord'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [98.5, 28.3], 'player': {'id': 15620, 'name': 'Katie McCabe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [115.8, 47.1], 'player': {'id': 42787, 'name': 'Mackenzie Arnold'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.3, 42.7], 'player': {'id': 10124, 'name': 'Dagný Brynjarsdóttir'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [112.4, 50.1], 'player': {'id': 31157, 'name': 'Hawa Cissoko'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.7, 46.1], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [108.6, 31.9], 'player': {'id': 31553, 'name': 'Cecilie Redisch Kvamme'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [113.7, 39.8], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",649dd9a3-1941-4f19-96a2-ba81aed1bafa,,Goal,0.1963367,Normal,Open Play,,,,Arsenal WFC,968,00:32:39.489,Shot,
,,,,,,,,,,,,,,,0.877551,,,,,,,,,,,,,1dba170b-2d2a-46a9-a1c6-66d7ebfc8fdb,3314,,,"[108.9, 45.8]",3775609,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martha Thomas,31558.0,Right Defensive Midfield,160,West Ham United LFC,972,"['06cee43f-4000-41f6-90c7-cfef1bd6e54b', '7e41d34a-44de-434a-8861-37765227342e']",29,True,Head,"[118.4, 40.0, 1.6]",,"[{'location': [102.6, 53.9], 'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [108.3, 38.5], 'player': {'id': 15616, 'name': 'Kim Little'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [110.8, 40.8], 'player': {'id': 18999, 'name': 'Leah Williamson'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.9, 52.3], 'player': {'id': 15620, 'name': 'Katie McCabe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.8, 59.9], 'player': {'id': 49697, 'name': 'Carlotte Wubben-Moy'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.1, 60.5], 'player': {'id': 50193, 'name': 'Anouk Denton'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [101.0, 56.9], 'player': {'id': 10650, 'name': 'Jill Roord'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [109.8, 35.4], 'player': {'id': 10124, 'name': 'Dagný Brynjarsdóttir'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [109.3, 45.2], 'player': {'id': 10405, 'name': 'Lia Wälti'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [118.5, 41.5], 'player': {'id': 5066, 'name': 'Lydia Grace Yilkari Williams'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",63b47514-c61d-4b4b-9a0a-86b8b007b7ff,,Saved,0.056591116,Normal,Open Play,,,,West Ham United LFC,972,00:39:29.284,Shot,True
,,,,,,,,,,,,,,,0.722685,,,,,,,,,,,,,83d906c3-6c08-4b5b-a5df-2b5030de6b1b,3420,,,"[108.2, 29.1]",3775609,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jill Roord,10650.0,Center Forward,164,Arsenal WFC,968,"['1e5c6e2b-7bc9-4cb7-ad02-243dedbbeda9', '7fdd0b9b-6e95-4ba1-beb5-41833e694287']",8,,Right Foot,"[116.4, 37.9, 0.0]",True,"[{'location': [92.6, 41.1], 'player': {'id': 10124, 'name': 'Dagný Brynjarsdóttir'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [102.4, 51.4], 'player': {'id': 31157, 'name': 'Hawa Cissoko'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.0, 44.0], 'player': {'id': 10405, 'name': 'Lia Wälti'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [100.8, 43.3], 'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [92.8, 27.2], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [117.4, 37.6], 'player': {'id': 42787, 'name': 'Mackenzie Arnold'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.2, 28.8], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.3, 29.6], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}]",e1b906e0-aef9-4e03-bca8-ac0118519430,,Saved,0.16148187,Normal,Open Play,,,,Arsenal WFC,968,00:42:08.732,Shot,True
,,,,,,,,,,,,,,,0.168397,,,,,,,,,,,,,2aa7a1fc-9866-42ce-9fc1-28c929e5e026,3533,,,"[106.9, 47.1]",3775609,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vivianne Miedema,15623.0,Center Attacking Midfield,178,Arsenal WFC,968,"['e8e080b8-83ab-4953-88ac-c3c53063d608', 'f496a1b5-2ab7-497e-b4f2-4a8e93113d34']",34,,Left Foot,"[109.3, 45.8]",,"[{'location': [116.9, 41.5], 'player': {'id': 42787, 'name': 'Mackenzie Arnold'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.2, 36.2], 'player': {'id': 10124, 'name': 'Dagný Brynjarsdóttir'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [109.7, 51.1], 'player': {'id': 15724, 'name': 'Mayumi Pacheco'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [110.0, 44.9], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [108.6, 39.7], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.1, 31.0], 'player': {'id': 50193, 'name': 'Anouk Denton'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [108.2, 35.5], 'player': {'id': 10650, 'name': 'Jill Roord'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.2, 45.5], 'player': {'id': 10658, 'name': 'Danielle van de Donk'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",98cd76ed-e53c-40d1-a6be-e0f91a47b76d,,Blocked,0.17258833,Normal,Open Play,,,,Arsenal WFC,968,00:45:34.869,Shot,
