50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.017525,,,,,,,,,,,,,,12d113c6-1894-442c-9c81-77db8f2c3436,1428,,"[97.8, 29.6]",3890504,37,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Lewis Harry Holtby,8891.0,Left Defensive Midfield,93,Hamburger SV,171,"['247738bd-ebc6-4104-a983-e6d405419871', '6d858d49-ba37-4412-a351-2e00750f6708']",18,,Left Foot,"[100.3, 30.8]",,"[{'location': [117.7, 38.3], 'player': {'id': 8947, 'name': 'Ron-Robert Zieler'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.8, 35.7], 'player': {'id': 30287, 'name': 'Ceyhun Gülselam'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.0, 40.8], 'player': {'id': 400614, 'name': 'Christian Schulz'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.1, 43.6], 'player': {'id': 12316, 'name': 'Oliver Sorg'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.6, 32.2], 'player': {'id': 13125, 'name': 'Iver Tobias Rørvik Fossum'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.6, 30.7], 'player': {'id': 3530, 'name': 'Hiroki Sakai'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.3, 33.5], 'player': {'id': 23341, 'name': 'Alexander Milosevic'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.7, 54.7], 'player': {'id': 8302, 'name': 'Nicolai Müller'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [102.8, 40.3], 'player': {'id': 8321, 'name': 'Sven Schipplock'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.0, 26.4], 'player': {'id': 24740, 'name': 'Ivo Iličević'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [91.4, 21.5], 'player': {'id': 8316, 'name': 'Dennis Diekmeier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",,,Blocked,,0.024189973,Half Volley,Open Play,,,,Hamburger SV,171,00:37:18.039,Shot,
,,,,,,,,,,,,,,,,,0.046557,,,,,,,,,,,,,,ed843a38-977a-4445-84f0-82a9166805c0,1985,,"[110.8, 46.1]",3890504,50,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolai Müller,8302.0,Right Wing,133,Hamburger SV,171,"['00b1c5a5-b2b1-4efe-9221-2bf705dc4a1d', '3b933173-c900-4e66-a6b6-3d8ede84852c']",20,,Right Foot,"[112.0, 45.5]",True,"[{'location': [107.8, 56.9], 'player': {'id': 24914, 'name': 'Edgar Prib'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [109.4, 46.0], 'player': {'id': 12316, 'name': 'Oliver Sorg'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.7, 37.4], 'player': {'id': 23341, 'name': 'Alexander Milosevic'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.0, 25.6], 'player': {'id': 3530, 'name': 'Hiroki Sakai'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.6, 43.2], 'player': {'id': 8947, 'name': 'Ron-Robert Zieler'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.0, 45.3], 'player': {'id': 400614, 'name': 'Christian Schulz'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.2, 34.0], 'player': {'id': 8321, 'name': 'Sven Schipplock'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.0, 60.5], 'player': {'id': 8316, 'name': 'Dennis Diekmeier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",,,Blocked,,0.061839353,Normal,Open Play,,,,Hamburger SV,171,00:05:20.906,Shot,
,,,,,,,,,,,,,,,,,0.251484,,,,,,,,,,,,,,4a66b688-c887-4b9b-9719-0350b931f089,2134,,"[98.7, 45.3]",3890504,53,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hiroshi Kiyotake,38524.0,Center Attacking Midfield,142,Hannover 96,178,"['3bc5f50c-ef4c-4f78-b5c4-b9a03c4d7aaa', '51ccbf50-ba53-486e-8f9f-ee00b6d36b4b']",41,,Right Foot,"[102.7, 44.2]",True,"[{'location': [98.4, 50.6], 'player': {'id': 24740, 'name': 'Ivo Iličević'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [96.0, 43.4], 'player': {'id': 8308, 'name': 'Aaron Hunt'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [103.1, 44.2], 'player': {'id': 8323, 'name': 'Gideon Jung'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [104.1, 41.9], 'player': {'id': 8316, 'name': 'Dennis Diekmeier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.3, 40.0], 'player': {'id': 5624, 'name': 'Albin Ekdal'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.6, 41.6], 'player': {'id': 8321, 'name': 'Sven Schipplock'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [105.2, 37.6], 'player': {'id': 26791, 'name': 'Emir Spahić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [94.2, 18.4], 'player': {'id': 8302, 'name': 'Nicolai Müller'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [105.9, 34.2], 'player': {'id': 6339, 'name': 'Gotoku Sakai'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.8, 35.1], 'player': {'id': 40468, 'name': 'Cleber Janderson Pereira Reis'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.5, 40.3], 'player': {'id': 8560, 'name': 'René Adler'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.9, 41.6], 'player': {'id': 24914, 'name': 'Edgar Prib'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [105.9, 43.1], 'player': {'id': 8407, 'name': 'Ádám Szalai'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [104.3, 38.4], 'player': {'id': 23341, 'name': 'Alexander Milosevic'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [104.6, 34.2], 'player': {'id': 400614, 'name': 'Christian Schulz'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [108.7, 26.7], 'player': {'id': 20359, 'name': 'Hugo Miguel Pereira de Almeida'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [94.6, 44.1], 'player': {'id': 13125, 'name': 'Iver Tobias Rørvik Fossum'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",,,Blocked,,0.04412502,Volley,Open Play,,,,Hannover 96,178,00:08:41.583,Shot,
,,,,,,,,,,,,,,,,,1.042752,,,,,,,,,,,,,,60807c34-9704-41f2-a60e-71624d012a43,2179,,"[89.4, 39.6]",3890504,54,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Edgar Prib,24914.0,Left Center Midfield,144,Hannover 96,178,['060a6073-4521-44be-8c62-42333fb4c6ff'],51,,Left Foot,"[117.6, 39.6, 0.9]",,"[{'location': [117.8, 39.7], 'player': {'id': 8560, 'name': 'René Adler'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.7, 52.7], 'player': {'id': 8323, 'name': 'Gideon Jung'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [94.4, 43.4], 'player': {'id': 5624, 'name': 'Albin Ekdal'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [98.8, 47.4], 'player': {'id': 26791, 'name': 'Emir Spahić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.8, 52.4], 'player': {'id': 6339, 'name': 'Gotoku Sakai'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.1, 42.9], 'player': {'id': 40468, 'name': 'Cleber Janderson Pereira Reis'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.8, 34.1], 'player': {'id': 8316, 'name': 'Dennis Diekmeier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.7, 64.5], 'player': {'id': 13125, 'name': 'Iver Tobias Rørvik Fossum'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [91.3, 46.8], 'player': {'id': 38524, 'name': 'Hiroshi Kiyotake'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [100.0, 51.6], 'player': {'id': 8407, 'name': 'Ádám Szalai'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [98.8, 31.6], 'player': {'id': 20359, 'name': 'Hugo Miguel Pereira de Almeida'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",c6e13e81-cea3-4044-a7b5-474b077906d3,,Saved,,0.030446408,Normal,Open Play,,,,Hannover 96,178,00:09:51.088,Shot,
,,,,,,,,,,,,,,,,,0.819522,,,,,,,,,,,,,,b40b05f2-3bf2-4b5a-b821-d1bbde073f99,2241,,"[101.3, 51.2]",3890504,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iver Tobias Rørvik Fossum,13125.0,Right Center Midfield,150,Hannover 96,178,['5cdd531a-c44b-4ebd-8965-bcc7ff090128'],46,,Right Foot,"[117.7, 42.4, 0.7]",True,"[{'location': [117.9, 42.2], 'player': {'id': 8560, 'name': 'René Adler'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [89.2, 23.7], 'player': {'id': 8323, 'name': 'Gideon Jung'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.2, 47.1], 'player': {'id': 6339, 'name': 'Gotoku Sakai'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [95.8, 32.5], 'player': {'id': 40468, 'name': 'Cleber Janderson Pereira Reis'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.7, 40.4], 'player': {'id': 26791, 'name': 'Emir Spahić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [90.1, 40.4], 'player': {'id': 20359, 'name': 'Hugo Miguel Pereira de Almeida'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [85.1, 21.8], 'player': {'id': 38524, 'name': 'Hiroshi Kiyotake'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [103.1, 45.1], 'player': {'id': 8407, 'name': 'Ádám Szalai'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",,,Saved,,0.05274651,Volley,Open Play,,,,Hannover 96,178,00:11:46.680,Shot,
,,,,,,,,,,,,,,,,,0.472117,,,,,,,,,,,,,,134e93b0-fcfb-41c7-94d3-46ba4ca7cd33,2373,,"[106.5, 32.8]",3890504,59,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ivo Iličević,24740.0,Left Wing,157,Hamburger SV,171,['5d0fca17-cc45-4318-bbc8-860822e0368f'],14,,Right Foot,"[116.2, 37.3, 2.0]",True,"[{'location': [116.5, 37.5], 'player': {'id': 8947, 'name': 'Ron-Robert Zieler'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.8, 51.6], 'player': {'id': 12316, 'name': 'Oliver Sorg'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.7, 45.8], 'player': {'id': 400614, 'name': 'Christian Schulz'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.1, 34.5], 'player': {'id': 3530, 'name': 'Hiroki Sakai'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.9, 40.4], 'player': {'id': 23341, 'name': 'Alexander Milosevic'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.2, 34.2], 'player': {'id': 13125, 'name': 'Iver Tobias Rørvik Fossum'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.3, 58.2], 'player': {'id': 8316, 'name': 'Dennis Diekmeier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [106.4, 51.9], 'player': {'id': 8321, 'name': 'Sven Schipplock'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.1, 43.9], 'player': {'id': 8302, 'name': 'Nicolai Müller'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",5c1e940c-0655-4784-8216-256d3e60f211,,Saved,,0.1828278,Normal,Open Play,,,,Hamburger SV,171,00:14:14.058,Shot,
,,,,,,,,,,,,,,,,,0.960758,,,,,,,,,,,,,,bbed73fc-dce6-470e-ad9f-0961d89759c0,2389,,"[111.4, 37.0]",3890504,60,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Cleber Janderson Pereira Reis,40468.0,Right Center Back,158,Hamburger SV,171,"['b1329674-2bab-4b75-a98b-c39278af9a85', 'fe7d4279-c907-4677-ab49-9cc63e16bc32']",29,True,Head,"[120.0, 42.9, 1.4]",,"[{'location': [118.3, 40.3], 'player': {'id': 12316, 'name': 'Oliver Sorg'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.0, 34.8], 'player': {'id': 400614, 'name': 'Christian Schulz'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [119.6, 38.6], 'player': {'id': 8947, 'name': 'Ron-Robert Zieler'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.6, 46.3], 'player': {'id': 3530, 'name': 'Hiroki Sakai'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.2, 41.7], 'player': {'id': 30287, 'name': 'Ceyhun Gülselam'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [110.3, 40.5], 'player': {'id': 24914, 'name': 'Edgar Prib'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [111.0, 37.9], 'player': {'id': 23341, 'name': 'Alexander Milosevic'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.9, 32.4], 'player': {'id': 8407, 'name': 'Ádám Szalai'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [101.1, 41.3], 'player': {'id': 13125, 'name': 'Iver Tobias Rørvik Fossum'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [99.0, 40.4], 'player': {'id': 8302, 'name': 'Nicolai Müller'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [119.0, 2.0], 'player': {'id': 24740, 'name': 'Ivo Iličević'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [112.3, 32.9], 'player': {'id': 8308, 'name': 'Aaron Hunt'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [117.7, 40.3], 'player': {'id': 26791, 'name': 'Emir Spahić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [113.5, 48.0], 'player': {'id': 8321, 'name': 'Sven Schipplock'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [111.0, 44.5], 'player': {'id': 5624, 'name': 'Albin Ekdal'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",100d9741-f5da-4654-a7a4-5999525e3f64,,Goal,,0.08811791,Normal,Open Play,,,,Hamburger SV,171,00:15:29.585,Shot,True
,,,,,,,,,,,,,,,,,0.386793,,,,,,,,,,,,,,8a9a522b-48d9-455b-ad48-9a4b47cf0ab2,2515,,"[111.2, 28.3]",3890504,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Edgar Prib,24914.0,Left Center Midfield,167,Hannover 96,178,['69897caa-34cd-4ed5-baba-4dfe6bef95b0'],3,,Left Foot,"[113.4, 40.0]",True,"[{'location': [118.7, 37.1], 'player': {'id': 8560, 'name': 'René Adler'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.8, 41.3], 'player': {'id': 26791, 'name': 'Emir Spahić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.3, 40.2], 'player': {'id': 40468, 'name': 'Cleber Janderson Pereira Reis'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.6, 36.2], 'player': {'id': 8316, 'name': 'Dennis Diekmeier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.0, 40.3], 'player': {'id': 20359, 'name': 'Hugo Miguel Pereira de Almeida'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [114.7, 42.3], 'player': {'id': 8407, 'name': 'Ádám Szalai'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",7206720b-7abe-470c-9cb3-cbd966b59a87,,Wayward,,0.07664841,Volley,Open Play,,,,Hannover 96,178,00:19:03.165,Shot,
,,,,,,,,,,,,,,,,,0.680642,,,,,,,,,,,,,,02c45e1c-0037-46c8-b77a-4f503bc65f0d,2834,,"[113.9, 42.9]",3890504,72,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivo Iličević,24740.0,Left Wing,185,Hamburger SV,171,['1c9bfd12-40bf-49bc-b8c0-40e0a7bd2dc8'],23,,Right Foot,"[120.0, 39.8, 1.3]",True,"[{'location': [115.6, 56.3], 'player': {'id': 23341, 'name': 'Alexander Milosevic'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.7, 52.4], 'player': {'id': 400614, 'name': 'Christian Schulz'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.1, 41.0], 'player': {'id': 3530, 'name': 'Hiroki Sakai'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.9, 46.4], 'player': {'id': 13125, 'name': 'Iver Tobias Rørvik Fossum'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [101.1, 54.0], 'player': {'id': 12316, 'name': 'Oliver Sorg'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [88.2, 62.6], 'player': {'id': 24914, 'name': 'Edgar Prib'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [97.6, 38.0], 'player': {'id': 24244, 'name': 'Uffe Manich Bech'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [118.4, 42.3], 'player': {'id': 8947, 'name': 'Ron-Robert Zieler'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [93.6, 45.1], 'player': {'id': 8302, 'name': 'Nicolai Müller'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [96.6, 50.4], 'player': {'id': 8309, 'name': 'Michael Gregoritsch'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [109.1, 35.0], 'player': {'id': 6339, 'name': 'Gotoku Sakai'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [115.7, 59.2], 'player': {'id': 8321, 'name': 'Sven Schipplock'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",086148b8-06dc-41ed-aec0-00b1055622a1,,Goal,,0.40404034,Half Volley,Open Play,,,,Hamburger SV,171,00:27:23.969,Shot,
,,,,,,,,,,,,,,,,,0.822469,,,,,,,,,,,,,,97bc6bb2-4941-42a8-a19f-d1b112a8e6e4,2911,,"[111.2, 52.0]",3890504,74,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Nicolai Müller,8302.0,Right Wing,190,Hamburger SV,171,['263259fe-ca7c-494d-933d-80b119d1a0c5'],29,,Right Foot,"[120.0, 42.1, 1.7]",,"[{'location': [110.2, 50.1], 'player': {'id': 8947, 'name': 'Ron-Robert Zieler'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.3, 42.8], 'player': {'id': 400614, 'name': 'Christian Schulz'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.2, 37.9], 'player': {'id': 23341, 'name': 'Alexander Milosevic'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",5d96a491-118d-4d51-a18a-48a05d580282,True,Goal,,0.59075713,Normal,Open Play,,,,Hamburger SV,171,00:29:29.133,Shot,
,,,,,,,,,,,,,,,,,0.277865,,,,,,,,,,,,,,405095d2-9940-44d3-bdc6-f7d9f4fdaeff,2937,,"[108.0, 33.9]",3890504,76,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hugo Miguel Pereira de Almeida,20359.0,Left Center Forward,192,Hannover 96,178,"['3cca2e8e-49d7-4915-ba29-c41a394b4153', 'c1c64359-25f2-4666-b030-57e46d157a8b']",18,,Head,"[109.6, 35.1]",,"[{'location': [117.7, 39.5], 'player': {'id': 8560, 'name': 'René Adler'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.2, 44.4], 'player': {'id': 8302, 'name': 'Nicolai Müller'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [100.3, 36.9], 'player': {'id': 8316, 'name': 'Dennis Diekmeier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.4, 45.7], 'player': {'id': 8323, 'name': 'Gideon Jung'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [106.7, 48.5], 'player': {'id': 6339, 'name': 'Gotoku Sakai'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.1, 38.5], 'player': {'id': 5624, 'name': 'Albin Ekdal'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.0, 32.4], 'player': {'id': 8321, 'name': 'Sven Schipplock'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [108.9, 42.8], 'player': {'id': 26791, 'name': 'Emir Spahić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.2, 35.8], 'player': {'id': 40468, 'name': 'Cleber Janderson Pereira Reis'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.6, 35.1], 'player': {'id': 8309, 'name': 'Michael Gregoritsch'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [94.3, 33.7], 'player': {'id': 13125, 'name': 'Iver Tobias Rørvik Fossum'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [92.7, 44.7], 'player': {'id': 38524, 'name': 'Hiroshi Kiyotake'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [88.8, 25.6], 'player': {'id': 12316, 'name': 'Oliver Sorg'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [104.3, 47.2], 'player': {'id': 24244, 'name': 'Uffe Manich Bech'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [106.1, 45.7], 'player': {'id': 8407, 'name': 'Ádám Szalai'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [104.9, 38.7], 'player': {'id': 23341, 'name': 'Alexander Milosevic'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",3a33683f-3fee-4161-a6c1-6b20c1698112,,Blocked,,0.032121677,Normal,Open Play,,,,Hannover 96,178,00:31:18.488,Shot,
