50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.010456,,,,,,,,,,,,,,aa8927b0-d4f0-40d4-915b-ab22f49d7c29,1558,,,"[103.0, 32.1]",3879731,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José María Callejón Bueno,7029.0,Right Wing,77,Napoli,227,['1ba90dd6-0be4-4578-992a-d16129d396b6'],6,,Left Foot,"[120.0, 44.8, 0.2]",,"[{'location': [106.7, 39.2], 'player': {'id': 32525, 'name': 'Fabrizio Poli'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.1, 34.8], 'player': {'id': 7172, 'name': 'Simone Romagnoli'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [105.3, 40.2], 'player': {'id': 15415, 'name': 'Matteo Mancosu'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [103.3, 43.9], 'player': {'id': 387476, 'name': 'Raphael Martinho Alves de Lima'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.5, 32.2], 'player': {'id': 387300, 'name': 'Cristian Zaccardo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.3, 37.8], 'player': {'id': 30750, 'name': 'Stefano Sabelli'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [107.0, 28.7], 'player': {'id': 31273, 'name': 'Marco Crimi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [102.8, 34.4], 'player': {'id': 352172, 'name': 'Raffaele Bianco'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.9, 22.3], 'player': {'id': 7114, 'name': 'Gaetano Letizia'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [108.1, 46.6], 'player': {'id': 7030, 'name': 'Raúl Albiol i Tortajada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [112.0, 32.3], 'player': {'id': 5497, 'name': 'Gonzalo Gerardo Higuaín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.9, 38.7], 'player': {'id': 5675, 'name': 'Kalidou Koulibaly'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [111.2, 21.6], 'player': {'id': 7037, 'name': 'Lorenzo Insigne'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [118.3, 38.3], 'player': {'id': 8662, 'name': 'Vid Belec'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",c700f670-b722-4430-9d1b-9c2f639568e4,Off T,0.06019619,Normal,Open Play,,,,Napoli,227,00:36:06.463,Shot,
,,,,,,,,,,,,,,,,,0.773243,,,,,,,,,,,,,,fa03ccb1-103e-41cf-afe8-c7bef7cef125,1770,,,"[110.0, 42.1]",3879731,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José María Callejón Bueno,7029.0,Right Wing,90,Napoli,227,['ff7b7608-d947-4305-948a-a19286c15d18'],8,,Head,"[120.0, 33.6, 2.7]",,"[{'location': [118.5, 41.2], 'player': {'id': 8662, 'name': 'Vid Belec'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.5, 58.4], 'player': {'id': 30750, 'name': 'Stefano Sabelli'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [106.0, 62.8], 'player': {'id': 352172, 'name': 'Raffaele Bianco'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [112.2, 44.2], 'player': {'id': 7172, 'name': 'Simone Romagnoli'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [110.6, 40.9], 'player': {'id': 387300, 'name': 'Cristian Zaccardo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.1, 49.2], 'player': {'id': 31273, 'name': 'Marco Crimi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [108.8, 32.0], 'player': {'id': 7114, 'name': 'Gaetano Letizia'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [112.7, 48.9], 'player': {'id': 32525, 'name': 'Fabrizio Poli'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.5, 27.7], 'player': {'id': 7037, 'name': 'Lorenzo Insigne'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [98.6, 45.5], 'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [94.9, 68.8], 'player': {'id': 7035, 'name': 'Allan Marques Loureiro'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [112.2, 50.1], 'player': {'id': 5497, 'name': 'Gonzalo Gerardo Higuaín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",5d033f97-4110-462c-99e0-eb96f8581e38,Off T,0.084737234,Normal,Open Play,,,,Napoli,227,00:41:08.500,Shot,
,,,,,,,,,,,,,,,,,0.396675,,,,,,,,,,,,,,809b0a18-33fb-4e9b-9e8a-af2711da1b39,1917,,,"[113.1, 54.6]",3879731,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lorenzo Insigne,7037.0,Left Wing,96,Napoli,227,['e6cfb5b9-3269-4996-afd6-941bb434a3f5'],4,,Right Foot,"[120.0, 45.4, 3.0]",True,"[{'location': [112.8, 51.2], 'player': {'id': 30750, 'name': 'Stefano Sabelli'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [112.2, 45.6], 'player': {'id': 32525, 'name': 'Fabrizio Poli'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.9, 26.2], 'player': {'id': 7172, 'name': 'Simone Romagnoli'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [103.1, 34.4], 'player': {'id': 31273, 'name': 'Marco Crimi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [119.0, 42.9], 'player': {'id': 8662, 'name': 'Vid Belec'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.0, 45.6], 'player': {'id': 5497, 'name': 'Gonzalo Gerardo Higuaín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",9c52c622-9acb-4b58-8b1a-05c880a4d5eb,Off T,0.03086823,Volley,Open Play,,,,Napoli,227,00:45:04.265,Shot,
,,,,,,,,,,,,,,,,,0.305653,,,,,,,,,,,,,,24a5cfc3-0f47-4aa8-a262-cc1921f95fc7,2158,,,"[113.9, 41.4]",3879731,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Kalidou Koulibaly,5675.0,Left Center Back,108,Napoli,227,['647fc838-6d27-4058-bccc-25a9e416fafc'],40,,Other,"[120.0, 41.5, 4.0]",,"[{'location': [101.0, 30.0], 'player': {'id': 387476, 'name': 'Raphael Martinho Alves de Lima'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [106.5, 24.0], 'player': {'id': 31273, 'name': 'Marco Crimi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [113.1, 34.2], 'player': {'id': 7172, 'name': 'Simone Romagnoli'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [114.4, 34.3], 'player': {'id': 30750, 'name': 'Stefano Sabelli'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [115.5, 34.6], 'player': {'id': 7793, 'name': 'Kevin Lasagna'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [119.5, 38.0], 'player': {'id': 352172, 'name': 'Raffaele Bianco'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [119.3, 33.6], 'player': {'id': 15415, 'name': 'Matteo Mancosu'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [119.2, 40.1], 'player': {'id': 8662, 'name': 'Vid Belec'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [116.2, 37.5], 'player': {'id': 387300, 'name': 'Cristian Zaccardo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.1, 41.9], 'player': {'id': 32525, 'name': 'Fabrizio Poli'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [119.1, 32.2], 'player': {'id': 7037, 'name': 'Lorenzo Insigne'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [114.1, 33.1], 'player': {'id': 7030, 'name': 'Raúl Albiol i Tortajada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [115.5, 38.2], 'player': {'id': 5497, 'name': 'Gonzalo Gerardo Higuaín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,Off T,0.2862738,Normal,Open Play,,,,Napoli,227,00:02:40.966,Shot,
,,,,,,,,,,,,,,,,,0.480559,,,,,,,,,,,,,,491d3008-294d-4804-a624-83bc0dd6ddda,2360,,,"[101.0, 48.9]",3879731,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gonzalo Gerardo Higuaín,5497.0,Center Forward,122,Napoli,227,['8c29d73d-550a-41d0-9233-d4484d6f8ee2'],45,,Right Foot,"[118.7, 41.2, 0.8]",,"[{'location': [118.8, 41.1], 'player': {'id': 8662, 'name': 'Vid Belec'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [91.5, 50.1], 'player': {'id': 31273, 'name': 'Marco Crimi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [96.5, 60.9], 'player': {'id': 387476, 'name': 'Raphael Martinho Alves de Lima'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [96.6, 46.8], 'player': {'id': 352172, 'name': 'Raffaele Bianco'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.8, 55.2], 'player': {'id': 30750, 'name': 'Stefano Sabelli'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [101.7, 48.0], 'player': {'id': 32525, 'name': 'Fabrizio Poli'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.3, 44.7], 'player': {'id': 7172, 'name': 'Simone Romagnoli'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [101.9, 30.7], 'player': {'id': 7114, 'name': 'Gaetano Letizia'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [105.3, 36.0], 'player': {'id': 387300, 'name': 'Cristian Zaccardo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [92.2, 41.5], 'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [98.9, 59.0], 'player': {'id': 7029, 'name': 'José María Callejón Bueno'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [101.1, 31.2], 'player': {'id': 7037, 'name': 'Lorenzo Insigne'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",,Saved,0.08815337,Normal,Open Play,,,,Napoli,227,00:07:45.728,Shot,
,,,,,,,,,,,,,,,,,0.160933,,,,,,,,,,,,,,0fb72221-4bc1-4225-95a1-8f653090e221,2490,,,"[108.7, 49.2]",3879731,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Raúl Albiol i Tortajada,7030.0,Right Center Back,126,Napoli,227,"['40392e18-9155-41a6-b2bf-d5c3ab709a74', 'c60a33fe-0be3-4c8c-83bc-cbef73080ab2']",27,,Left Foot,"[110.1, 47.9]",True,"[{'location': [118.8, 40.8], 'player': {'id': 8662, 'name': 'Vid Belec'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.6, 42.1], 'player': {'id': 30750, 'name': 'Stefano Sabelli'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [110.0, 47.7], 'player': {'id': 387476, 'name': 'Raphael Martinho Alves de Lima'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [112.3, 44.8], 'player': {'id': 15415, 'name': 'Matteo Mancosu'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [113.5, 41.9], 'player': {'id': 32525, 'name': 'Fabrizio Poli'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.3, 36.9], 'player': {'id': 7172, 'name': 'Simone Romagnoli'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [105.8, 25.4], 'player': {'id': 31273, 'name': 'Marco Crimi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [111.0, 32.8], 'player': {'id': 7793, 'name': 'Kevin Lasagna'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [112.6, 36.2], 'player': {'id': 387300, 'name': 'Cristian Zaccardo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.9, 28.9], 'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [105.8, 32.8], 'player': {'id': 7037, 'name': 'Lorenzo Insigne'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [111.8, 40.0], 'player': {'id': 5675, 'name': 'Kalidou Koulibaly'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [114.7, 36.0], 'player': {'id': 5497, 'name': 'Gonzalo Gerardo Higuaín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,Blocked,0.061848674,Volley,Open Play,,,,Napoli,227,00:13:27.552,Shot,
,,,,,,,,,,,,,,,,,0.994282,,,,,,,,,,,,,,6fd1feb1-70a3-4d8d-8dbb-209fb68930ee,2498,,,"[88.5, 34.4]",3879731,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Faouzi Ghoulam,8876.0,Left Back,127,Napoli,227,['53193f00-5204-43af-ab74-f2614714d281'],46,,Left Foot,"[117.1, 40.0, 1.2]",True,"[{'location': [98.9, 47.2], 'player': {'id': 15415, 'name': 'Matteo Mancosu'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [117.1, 40.0], 'player': {'id': 8662, 'name': 'Vid Belec'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.6, 54.4], 'player': {'id': 31273, 'name': 'Marco Crimi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [95.2, 40.2], 'player': {'id': 387476, 'name': 'Raphael Martinho Alves de Lima'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [105.5, 61.8], 'player': {'id': 30750, 'name': 'Stefano Sabelli'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [97.6, 34.9], 'player': {'id': 7114, 'name': 'Gaetano Letizia'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [106.7, 51.5], 'player': {'id': 28974, 'name': 'Fabio Daprelà'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.4, 38.2], 'player': {'id': 7172, 'name': 'Simone Romagnoli'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [105.3, 43.7], 'player': {'id': 387300, 'name': 'Cristian Zaccardo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.0, 34.7], 'player': {'id': 7793, 'name': 'Kevin Lasagna'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [111.2, 50.6], 'player': {'id': 7029, 'name': 'José María Callejón Bueno'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [107.4, 41.7], 'player': {'id': 5497, 'name': 'Gonzalo Gerardo Higuaín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [111.1, 75.3], 'player': {'id': 8194, 'name': 'Mirko Valdifiori'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [96.8, 72.7], 'player': {'id': 7035, 'name': 'Allan Marques Loureiro'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [91.4, 50.7], 'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [93.2, 42.6], 'player': {'id': 5675, 'name': 'Kalidou Koulibaly'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [97.2, 31.1], 'player': {'id': 7030, 'name': 'Raúl Albiol i Tortajada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",,Saved,0.014422962,Half Volley,Open Play,,,,Napoli,227,00:14:46.143,Shot,
,,,,,,,,,,,,,,,,,0.669288,,,,,,,,,,,,,,240dc3de-35f6-4f50-802d-bc86de2a01fe,2753,,,"[104.4, 27.6]",3879731,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lorenzo Insigne,7037.0,Left Wing,138,Napoli,227,"['054fa865-f1ed-437b-a19b-04d8898f51e3', '80e76588-26a5-46c0-9016-f4d0f2a6be3f']",5,,Left Foot,"[120.0, 35.4, 2.0]",True,"[{'location': [101.9, 42.2], 'player': {'id': 387476, 'name': 'Raphael Martinho Alves de Lima'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.4, 39.3], 'player': {'id': 30750, 'name': 'Stefano Sabelli'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [104.4, 30.3], 'player': {'id': 31273, 'name': 'Marco Crimi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [107.7, 36.7], 'player': {'id': 28974, 'name': 'Fabio Daprelà'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.6, 33.0], 'player': {'id': 7172, 'name': 'Simone Romagnoli'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [109.2, 35.3], 'player': {'id': 387300, 'name': 'Cristian Zaccardo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.5, 37.7], 'player': {'id': 8662, 'name': 'Vid Belec'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.0, 42.4], 'player': {'id': 5497, 'name': 'Gonzalo Gerardo Higuaín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.3, 35.5], 'player': {'id': 7035, 'name': 'Allan Marques Loureiro'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [107.2, 26.1], 'player': {'id': 5630, 'name': 'Dries Mertens'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",a47d4c8a-79bc-4828-ac99-23de9b6126bc,Off T,0.07543994,Normal,Open Play,,,,Napoli,227,00:20:05.851,Shot,True
,,,,,,,,,,,,,,,,,1.940276,,,,,,,,,,,,,,b112943f-58e8-4ee5-ab6d-031c5fd86b97,2763,,,"[69.9, 28.8]",3879731,65,,,True,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Raphael Martinho Alves de Lima,387476.0,Left Center Midfield,139,Carpi,1683,['0d01ecf2-8104-4341-b237-050ecffeed45'],40,,Left Foot,"[114.7, 0.1]",True,"[{'location': [84.6, 48.3], 'player': {'id': 8876, 'name': 'Faouzi Ghoulam'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [65.7, 14.9], 'player': {'id': 7035, 'name': 'Allan Marques Loureiro'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [63.0, 3.5], 'player': {'id': 7037, 'name': 'Lorenzo Insigne'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [68.3, 43.1], 'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [74.4, 31.0], 'player': {'id': 8194, 'name': 'Mirko Valdifiori'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [83.3, 11.4], 'player': {'id': 7031, 'name': 'Elseid Hysaj'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [92.3, 32.1], 'player': {'id': 7030, 'name': 'Raúl Albiol i Tortajada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.5, 33.1], 'player': {'id': 5675, 'name': 'Kalidou Koulibaly'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [94.7, 36.0], 'player': {'id': 7028, 'name': 'José Manuel Reina Páez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.8, 38.4], 'player': {'id': 15415, 'name': 'Matteo Mancosu'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [78.6, 45.6], 'player': {'id': 387300, 'name': 'Cristian Zaccardo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",,Wayward,0.01131321,Lob,Open Play,,,,Carpi,1683,00:20:40.447,Shot,
,,,,,,,,,,,,,,,,,0.290817,,,,,,,,,,,,,,061a3085-157b-4c88-bab7-cd6ce17bb83b,2814,,,"[108.0, 40.1]",3879731,68,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Gonzalo Gerardo Higuaín,5497.0,Center Forward,144,Napoli,227,['6e0a8e33-79f4-449e-a370-127fdddc5675'],38,,Right Foot,"[120.0, 37.3, 0.8]",,,,Goal,0.7835,Normal,Penalty,,,,Napoli,227,00:23:38.758,Shot,
,,,,,,,,,,,,,,,,,0.983522,,,,,,,,,,,,,,889773cd-c7bf-48ff-aaf6-75d7bd57a7f3,2953,,,"[100.6, 22.7]",3879731,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lorenzo Insigne,7037.0,Right Wing,150,Napoli,227,"['59cb0ec1-f341-4b8f-8891-b7288b7767d7', '6f7bdce7-70de-439c-8923-a7b0413a1f22']",57,,Right Foot,"[120.0, 44.1, 4.7]",,"[{'location': [117.5, 38.1], 'player': {'id': 8662, 'name': 'Vid Belec'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.3, 48.9], 'player': {'id': 31273, 'name': 'Marco Crimi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [99.7, 32.3], 'player': {'id': 28974, 'name': 'Fabio Daprelà'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.1, 24.6], 'player': {'id': 15415, 'name': 'Matteo Mancosu'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [105.9, 39.4], 'player': {'id': 30750, 'name': 'Stefano Sabelli'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [103.5, 28.7], 'player': {'id': 7114, 'name': 'Gaetano Letizia'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [107.0, 35.1], 'player': {'id': 7172, 'name': 'Simone Romagnoli'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [105.4, 26.1], 'player': {'id': 387300, 'name': 'Cristian Zaccardo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.4, 31.9], 'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [107.2, 37.6], 'player': {'id': 5497, 'name': 'Gonzalo Gerardo Higuaín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.7, 17.4], 'player': {'id': 5630, 'name': 'Dries Mertens'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",41229661-b383-4bf9-a804-fd6a420c8620,Off T,0.026252277,Normal,Open Play,,,,Napoli,227,00:27:57.590,Shot,True
,,,,,,,,,,,,,,,,,0.696978,,,,,,,,,,,,,,f1c83cdb-0807-4941-9692-f708ccf699f7,3198,,,"[102.3, 38.0]",3879731,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Gerardo Higuaín,5497.0,Center Forward,158,Napoli,227,"['14e18c75-278d-473d-8d93-326579695b6b', '3e6ff27b-bb81-4e36-a0f0-3d3725906abd']",38,,Right Foot,"[113.0, 39.2, 1.4]",True,"[{'location': [85.7, 24.2], 'player': {'id': 7114, 'name': 'Gaetano Letizia'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [89.3, 31.6], 'player': {'id': 387300, 'name': 'Cristian Zaccardo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.3, 38.5], 'player': {'id': 28974, 'name': 'Fabio Daprelà'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.9, 36.9], 'player': {'id': 7172, 'name': 'Simone Romagnoli'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [113.2, 38.7], 'player': {'id': 8662, 'name': 'Vid Belec'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",33317661-7c84-4777-a81b-6b5c5c9a1179,Saved,0.1755861,Lob,Open Play,,,,Napoli,227,00:32:38.294,Shot,True
