50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,1.226586,,,,,,,,,,,,,,,90c2747a-40cb-4b7e-915c-a667000b17b5,1404,,,"[92.5, 38.0]",3901205,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Walid Mesloub,7766.0,Left Defensive Midfield,90,Lorient,165,['df5c8bf2-9d44-4738-9e93-3e9e93958e38'],39,,Right Foot,"[120.0, 31.5, 0.7]",,"[{'location': [114.0, 39.4], 'player': {'id': 2963, 'name': 'Rémy Vercoutre'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.0, 47.4], 'player': {'id': 4474, 'name': 'Emmanuel Imorou'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.0, 41.2], 'player': {'id': 4386, 'name': 'Damien Da Silva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.7, 36.8], 'player': {'id': 7444, 'name': 'Alaeddine Yahia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.0, 29.4], 'player': {'id': 22111, 'name': 'Dennis Appiah'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [79.6, 41.4], 'player': {'id': 2979, 'name': 'Jonathan Delaplace'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [87.7, 38.7], 'player': {'id': 3797, 'name': 'Ismaël Tiémoko Diomandé'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [101.1, 15.7], 'player': {'id': 7567, 'name': 'Maxime Barthelmé'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [83.2, 51.7], 'player': {'id': 7338, 'name': 'Romain Philippoteaux'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [102.6, 46.4], 'player': {'id': 3552, 'name': 'Benjamin Jeannot'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [102.6, 32.0], 'player': {'id': 7615, 'name': 'Abdul Majeed Waris'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",,,Off T,,0.042172648,Normal,Open Play,,,,Lorient,165,00:33:39.773,Shot,
,,,,,,,,,,,,,,,,,,,,1.789777,,,,,,,,,,,,,,,704a82b2-3893-489d-9eee-cb7af497a0fd,1418,,,"[88.7, 45.6]",3901205,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abdul Majeed Waris,7615.0,Left Center Forward,92,Lorient,165,['e9e03ed0-9945-4c1f-b0bd-6ea8931b9095'],16,,Right Foot,"[120.0, 33.9, 0.3]",,"[{'location': [114.5, 40.9], 'player': {'id': 2963, 'name': 'Rémy Vercoutre'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [89.4, 53.2], 'player': {'id': 4474, 'name': 'Emmanuel Imorou'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.2, 42.6], 'player': {'id': 7444, 'name': 'Alaeddine Yahia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [94.4, 45.4], 'player': {'id': 4386, 'name': 'Damien Da Silva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [93.2, 37.6], 'player': {'id': 22111, 'name': 'Dennis Appiah'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [84.0, 43.8], 'player': {'id': 3797, 'name': 'Ismaël Tiémoko Diomandé'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [78.6, 53.4], 'player': {'id': 2959, 'name': 'Julien Féret'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [84.1, 29.5], 'player': {'id': 2979, 'name': 'Jonathan Delaplace'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [95.4, 46.7], 'player': {'id': 7338, 'name': 'Romain Philippoteaux'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [78.5, 48.0], 'player': {'id': 3552, 'name': 'Benjamin Jeannot'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",a3c50df1-83ed-4b58-a54e-3737640f65fb,,Off T,,0.029766008,Normal,Open Play,,,,Lorient,165,00:34:16.300,Shot,
,,,,,,,,,,,,,,,,,,,,0.117159,,,,,,,,,,,,,,,f3a3a218-b0ff-499b-805f-a9e323140a70,1447,,,"[100.6, 38.3]",3901205,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andy Delort,3038.0,Center Forward,95,Caen,140,"['3b088e4a-6809-461d-bac4-7d1749f36081', '6456a040-e7e9-44df-9680-2627023586ec']",59,,Right Foot,"[104.5, 39.0]",,"[{'location': [115.8, 39.7], 'player': {'id': 3008, 'name': 'Benjamin Lecomte'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [83.5, 28.7], 'player': {'id': 7338, 'name': 'Romain Philippoteaux'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [93.3, 46.5], 'player': {'id': 22587, 'name': 'Didier Ndong Ibrahim'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [104.7, 49.7], 'player': {'id': 7211, 'name': 'Zargo Touré'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.3, 42.1], 'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.0, 37.8], 'player': {'id': 6335, 'name': 'Lamine Gassama'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.8, 38.4], 'player': {'id': 7346, 'name': 'Lindsay Rose'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [92.5, 61.2], 'player': {'id': 22111, 'name': 'Dennis Appiah'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [101.6, 58.8], 'player': {'id': 2991, 'name': 'Hervé Bazile'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [106.4, 39.3], 'player': {'id': 2979, 'name': 'Jonathan Delaplace'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [104.6, 28.0], 'player': {'id': 2955, 'name': 'Ronny Rodelin'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [97.4, 34.2], 'player': {'id': 2959, 'name': 'Julien Féret'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",1838eea1-6f8d-4902-8275-d3ca089c8bbb,,Blocked,,0.06322595,Normal,Open Play,,,,Caen,140,00:34:59.353,Shot,
,,,,,,,,,,,,,,,,,,,,0.043017,,,,,,,,,,,,,,,d5a2e6ea-2d1e-4946-9516-61d99aac7e57,1526,,,"[110.1, 40.0]",3901205,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ronny Rodelin,2955.0,Right Midfield,97,Caen,140,"['0b4983b4-7f1c-4a58-bbfe-7b9f60d015f4', 'a918bc45-5e16-493f-815d-7add9651d381', 'f2bc14ed-1902-4907-9467-f3293406afd2']",13,True,Head,"[110.9, 40.1]",,"[{'location': [118.6, 41.2], 'player': {'id': 3008, 'name': 'Benjamin Lecomte'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.4, 52.3], 'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.0, 57.6], 'player': {'id': 7766, 'name': 'Walid Mesloub'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [116.6, 49.6], 'player': {'id': 7211, 'name': 'Zargo Touré'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.9, 41.9], 'player': {'id': 7346, 'name': 'Lindsay Rose'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.2, 40.7], 'player': {'id': 22587, 'name': 'Didier Ndong Ibrahim'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [110.8, 40.1], 'player': {'id': 6335, 'name': 'Lamine Gassama'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.5, 34.1], 'player': {'id': 7567, 'name': 'Maxime Barthelmé'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [120.0, 67.8], 'player': {'id': 2979, 'name': 'Jonathan Delaplace'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [109.7, 41.4], 'player': {'id': 3038, 'name': 'Andy Delort'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.2, 35.0], 'player': {'id': 2959, 'name': 'Julien Féret'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",c8717cc1-2e85-443e-b311-57c3cb4e31a5,,Blocked,,0.053067956,Normal,Open Play,,,,Caen,140,00:38:13.953,Shot,True
,,,,,,,,,,,,,,,,,,,,0.509131,,,,,,,,,,,,,,,c9170ca1-cfa7-49e6-a778-55f3b91a97e4,1531,,,"[113.8, 40.4]",3901205,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andy Delort,3038.0,Center Forward,97,Caen,140,"['0b4ba55e-0faa-4818-b1fb-419a0477fb23', 'cfc7d5f2-6460-4165-86be-cb75846909fd']",15,True,Head,"[120.0, 37.7, 4.2]",,"[{'location': [105.9, 48.6], 'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.7, 53.3], 'player': {'id': 7766, 'name': 'Walid Mesloub'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.2, 34.8], 'player': {'id': 7567, 'name': 'Maxime Barthelmé'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [110.2, 39.6], 'player': {'id': 6335, 'name': 'Lamine Gassama'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.0, 42.3], 'player': {'id': 7211, 'name': 'Zargo Touré'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.4, 40.4], 'player': {'id': 7346, 'name': 'Lindsay Rose'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.0, 36.6], 'player': {'id': 22587, 'name': 'Didier Ndong Ibrahim'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [118.7, 40.5], 'player': {'id': 3008, 'name': 'Benjamin Lecomte'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.6, 35.4], 'player': {'id': 2959, 'name': 'Julien Féret'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [120.0, 62.9], 'player': {'id': 2979, 'name': 'Jonathan Delaplace'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [108.1, 42.3], 'player': {'id': 2955, 'name': 'Ronny Rodelin'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",,,Off T,,0.1275583,Normal,Open Play,,,,Caen,140,00:38:15.750,Shot,True
,,,,,,,,,,,,,,,,,,,,0.241829,,,,,,,,,,,,,,,5b934cd4-1f36-4553-998b-af069a49ea5f,1719,,,"[119.0, 31.2]",3901205,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andy Delort,3038.0,Center Forward,111,Caen,140,['1a8f60a3-a920-4c9e-b9ca-63e5c61e5cee'],9,,Head,"[120.0, 33.4, 1.3]",,"[{'location': [119.2, 36.6], 'player': {'id': 3008, 'name': 'Benjamin Lecomte'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.3, 62.5], 'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.0, 43.1], 'player': {'id': 7211, 'name': 'Zargo Touré'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.8, 20.6], 'player': {'id': 6335, 'name': 'Lamine Gassama'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.7, 32.6], 'player': {'id': 7346, 'name': 'Lindsay Rose'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",aeb2ca7c-2cec-4caa-996b-c98ad16f03ba,True,Off T,,0.015910536,Normal,Open Play,,,,Caen,140,00:43:09.756,Shot,
,,,,,,,,,,,,,,,,,,,,0.45805,,,,,,,,,,,,,,,584e92a1-32b9-4ddb-85dd-e20a554ca019,1860,,,"[106.7, 57.4]",3901205,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abdul Majeed Waris,7615.0,Left Center Forward,119,Lorient,165,"['8aad0f58-6ac4-44f6-85a4-da41109bc46e', 'ea7306a1-58fb-4ccd-a1b9-d04d0b82faea']",49,,Right Foot,"[118.3, 45.0, 1.6]",,"[{'location': [106.6, 55.9], 'player': {'id': 4386, 'name': 'Damien Da Silva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.0, 53.8], 'player': {'id': 7444, 'name': 'Alaeddine Yahia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.2, 43.6], 'player': {'id': 22111, 'name': 'Dennis Appiah'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [87.4, 57.4], 'player': {'id': 3797, 'name': 'Ismaël Tiémoko Diomandé'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [85.5, 47.9], 'player': {'id': 2979, 'name': 'Jonathan Delaplace'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [76.9, 64.0], 'player': {'id': 6335, 'name': 'Lamine Gassama'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [117.6, 43.6], 'player': {'id': 2963, 'name': 'Rémy Vercoutre'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.4, 49.9], 'player': {'id': 3552, 'name': 'Benjamin Jeannot'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [94.0, 41.9], 'player': {'id': 7766, 'name': 'Walid Mesloub'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",7bfceed8-5ec0-4b3b-b75b-c21a8d292055,,Saved,,0.030480662,Normal,Open Play,,,,Lorient,165,00:46:49.601,Shot,True
,,,,,,,,,,,,,,,,,,,,0.698127,,,,,,,,,,,,,,,7d0fc174-77e5-47da-a6c1-3d5e4f4b38d0,1908,,,"[108.1, 40.1]",3901205,46,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Abdul Majeed Waris,7615.0,Left Center Forward,124,Lorient,165,['aa897a6d-8f50-42a0-a491-4f6466458d00'],20,,Right Foot,"[120.0, 41.7, 0.4]",,,,,Goal,,0.7835,Normal,Penalty,,,,Lorient,165,00:01:20.945,Shot,
,,,,,,,,,,,,,,,,,,,,0.665156,,,,,,,,,,,,,,,9f526d52-baa4-41fe-88d4-7059007b1f39,1938,,,"[114.8, 52.1]",3901205,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Alaeddine Yahia,7444.0,Right Center Back,129,Caen,140,['fe08b634-c2ed-4627-83b8-7e5aeed2364f'],16,,Head,"[120.0, 45.6, 6.4]",,"[{'location': [115.0, 50.4], 'player': {'id': 7211, 'name': 'Zargo Touré'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.4, 39.0], 'player': {'id': 6335, 'name': 'Lamine Gassama'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.6, 42.3], 'player': {'id': 3552, 'name': 'Benjamin Jeannot'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [112.4, 38.8], 'player': {'id': 7346, 'name': 'Lindsay Rose'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.2, 43.8], 'player': {'id': 7567, 'name': 'Maxime Barthelmé'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [106.4, 40.2], 'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.1, 41.4], 'player': {'id': 7338, 'name': 'Romain Philippoteaux'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [112.7, 44.8], 'player': {'id': 2955, 'name': 'Ronny Rodelin'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [115.6, 38.0], 'player': {'id': 3038, 'name': 'Andy Delort'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [110.6, 41.6], 'player': {'id': 3797, 'name': 'Ismaël Tiémoko Diomandé'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [112.1, 37.4], 'player': {'id': 4386, 'name': 'Damien Da Silva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [104.7, 40.4], 'player': {'id': 2959, 'name': 'Julien Féret'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [96.1, 43.7], 'player': {'id': 2979, 'name': 'Jonathan Delaplace'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [118.8, 40.4], 'player': {'id': 3008, 'name': 'Benjamin Lecomte'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [119.4, 43.2], 'player': {'id': 7766, 'name': 'Walid Mesloub'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [114.9, 45.4], 'player': {'id': 22587, 'name': 'Didier Ndong Ibrahim'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}]",4ed4d3e0-4888-4751-84c6-847d15b0216f,,Off T,,0.029034575,Normal,Open Play,,,,Caen,140,00:03:16.341,Shot,
,,,,,,,,,,,,,,,,,,,,0.817316,,,,,,,,,,,,,,,4d1edcae-c7c7-4eda-8a08-fba7568a00aa,2053,,,"[91.0, 52.0]",3901205,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hervé Bazile,2991.0,Right Midfield,134,Caen,140,['70241430-5292-4f28-9ab5-e49613a588a3'],30,,Left Foot,"[120.0, 45.8, 1.1]",,"[{'location': [103.3, 33.6], 'player': {'id': 3038, 'name': 'Andy Delort'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [93.9, 33.6], 'player': {'id': 2959, 'name': 'Julien Féret'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [96.3, 49.7], 'player': {'id': 2979, 'name': 'Jonathan Delaplace'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [84.8, 41.9], 'player': {'id': 3797, 'name': 'Ismaël Tiémoko Diomandé'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [100.7, 55.9], 'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.3, 47.9], 'player': {'id': 7211, 'name': 'Zargo Touré'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.7, 38.6], 'player': {'id': 7346, 'name': 'Lindsay Rose'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [82.1, 67.7], 'player': {'id': 22111, 'name': 'Dennis Appiah'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [90.5, 53.7], 'player': {'id': 7567, 'name': 'Maxime Barthelmé'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [102.5, 32.4], 'player': {'id': 6335, 'name': 'Lamine Gassama'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [95.9, 42.3], 'player': {'id': 22587, 'name': 'Didier Ndong Ibrahim'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [92.3, 46.5], 'player': {'id': 7766, 'name': 'Walid Mesloub'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [78.3, 64.8], 'player': {'id': 3552, 'name': 'Benjamin Jeannot'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [94.0, 30.0], 'player': {'id': 7338, 'name': 'Romain Philippoteaux'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [115.6, 40.2], 'player': {'id': 3008, 'name': 'Benjamin Lecomte'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.9, 72.7], 'player': {'id': 2955, 'name': 'Ronny Rodelin'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",aa8fc90b-e36a-4230-8974-1973cf56a7af,,Off T,,0.030180862,Normal,Open Play,,,,Caen,140,00:05:30.805,Shot,
,,,,,,,,,,,,,,,,,,,,0.396932,,,,,,,,,,,,,,,e84fae5f-65d3-4017-aa22-1a2361dda486,2122,,,"[111.6, 47.9]",3901205,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julien Féret,2959.0,Left Center Midfield,141,Caen,140,['23cc4dd7-21f4-45a6-9e6c-9f99fa0b0595'],9,,Right Foot,"[120.0, 46.0, 0.4]",True,"[{'location': [103.8, 36.4], 'player': {'id': 2955, 'name': 'Ronny Rodelin'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [116.0, 58.0], 'player': {'id': 2991, 'name': 'Hervé Bazile'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [93.0, 66.3], 'player': {'id': 22111, 'name': 'Dennis Appiah'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [113.8, 36.6], 'player': {'id': 3038, 'name': 'Andy Delort'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [92.3, 46.0], 'player': {'id': 2979, 'name': 'Jonathan Delaplace'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [114.4, 45.2], 'player': {'id': 7346, 'name': 'Lindsay Rose'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.5, 44.8], 'player': {'id': 22587, 'name': 'Didier Ndong Ibrahim'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [112.9, 37.2], 'player': {'id': 6335, 'name': 'Lamine Gassama'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.0, 52.3], 'player': {'id': 7766, 'name': 'Walid Mesloub'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [117.4, 43.8], 'player': {'id': 3008, 'name': 'Benjamin Lecomte'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.0, 56.1], 'player': {'id': 7211, 'name': 'Zargo Touré'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.1, 57.7], 'player': {'id': 7567, 'name': 'Maxime Barthelmé'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [111.2, 51.8], 'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",7e6c5809-a88e-4d55-97d6-fe9b44643bd7,,Off T,,0.13087088,Normal,Open Play,,,,Caen,140,00:07:09.298,Shot,
