50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,player_off_permanent,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.823514,,,,,,,,,,,,,482e87cc-3ac2-4b66-b9d5-ec4396ff61aa,2877,,"[100.3, 60.0]",3879796,66,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alessio Cerci,7702.0,,Left Center Forward,168,Genoa,233,['13925e00-d036-4e7c-ae67-d4bcd2eda5c7'],52,Left Foot,"[116.1, 43.0, 1.5]",,"[{'location': [116.3, 43.3], 'player': {'id': 7028, 'name': 'José Manuel Reina Páez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.7, 59.2], 'player': {'id': 8876, 'name': 'Faouzi Ghoulam'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.5, 48.4], 'player': {'id': 5675, 'name': 'Kalidou Koulibaly'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.0, 41.2], 'player': {'id': 7030, 'name': 'Raúl Albiol i Tortajada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.5, 56.1], 'player': {'id': 7024, 'name': 'Jorge Luiz Frello Filho'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [105.1, 35.8], 'player': {'id': 7031, 'name': 'Elseid Hysaj'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [91.7, 57.9], 'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [86.0, 68.1], 'player': {'id': 5717, 'name': 'Diego Sebastián Laxalt Suárez'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [99.8, 29.8], 'player': {'id': 30772, 'name': 'Panagiotis Tachtsidis'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [104.8, 39.9], 'player': {'id': 7146, 'name': 'Goran Pandev'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [96.1, 60.5], 'player': {'id': 7475, 'name': 'Tomás Eduardo Rincón Hernández'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",299e8ac4-4cf3-4676-a28e-34e11df6e16a,,Saved,0.0104277665,Normal,Open Play,,,,Genoa,233,00:21:52.878,Shot,
,,,,,,,,,,,,,,,,0.131339,,,,,,,,,,,,,729c19c4-6707-4785-b8c8-46b9090fd3d3,2894,,"[114.5, 44.6]",3879796,67,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Gonzalo Gerardo Higuaín,5497.0,,Center Forward,171,Napoli,227,"['25b76c79-faaa-4b80-81c0-554bdbd07a95', 'e7f0a07f-b7c2-419f-b8a8-76a31113890e']",49,Head,"[115.6, 44.0]",,"[{'location': [112.8, 60.6], 'player': {'id': 7146, 'name': 'Goran Pandev'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [111.2, 54.7], 'player': {'id': 5554, 'name': 'Blerim Džemaili'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [106.5, 41.1], 'player': {'id': 7702, 'name': 'Alessio Cerci'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [119.3, 55.0], 'player': {'id': 3416, 'name': 'Gabriel Moisés Antunes da Silva'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [117.0, 50.4], 'player': {'id': 7475, 'name': 'Tomás Eduardo Rincón Hernández'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [112.4, 46.8], 'player': {'id': 9940, 'name': 'Armando Izzo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.1, 43.6], 'player': {'id': 7176, 'name': 'Sebastian De Maio'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [111.7, 34.9], 'player': {'id': 30772, 'name': 'Panagiotis Tachtsidis'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [116.1, 40.1], 'player': {'id': 34355, 'name': 'Riccardo Fiamozzi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.3, 36.5], 'player': {'id': 5717, 'name': 'Diego Sebastián Laxalt Suárez'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [118.5, 43.3], 'player': {'id': 7148, 'name': 'Mattia Perin'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.1, 62.6], 'player': {'id': 7031, 'name': 'Elseid Hysaj'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [120.0, 53.7], 'player': {'id': 7037, 'name': 'Lorenzo Insigne'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [110.2, 47.5], 'player': {'id': 5630, 'name': 'Dries Mertens'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [111.6, 39.3], 'player': {'id': 5675, 'name': 'Kalidou Koulibaly'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [114.0, 31.6], 'player': {'id': 7030, 'name': 'Raúl Albiol i Tortajada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",ac8c2658-8d16-4db9-8e16-7e43471804b0,,Blocked,0.13266869,Normal,Open Play,,,,Napoli,227,00:22:49.094,Shot,
,,,,,,,,,,,,,,,,0.099729,,,,,,,,,,,,,b582f827-b1e2-4fa4-bb4f-a1024d66facd,2969,,"[105.2, 35.9]",3879796,68,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Gerardo Higuaín,5497.0,,Center Forward,173,Napoli,227,"['22d39c8f-104e-417c-a6cd-4b78c7bcae2a', '34e595c2-92ca-44ac-b65b-63b71213eaf4']",50,Left Foot,"[107.5, 36.7]",True,"[{'location': [100.6, 30.3], 'player': {'id': 30772, 'name': 'Panagiotis Tachtsidis'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [96.8, 41.9], 'player': {'id': 5554, 'name': 'Blerim Džemaili'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [108.8, 39.9], 'player': {'id': 3416, 'name': 'Gabriel Moisés Antunes da Silva'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [108.0, 36.7], 'player': {'id': 9940, 'name': 'Armando Izzo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.2, 31.8], 'player': {'id': 7176, 'name': 'Sebastian De Maio'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [103.2, 17.6], 'player': {'id': 7475, 'name': 'Tomás Eduardo Rincón Hernández'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.3, 21.3], 'player': {'id': 34355, 'name': 'Riccardo Fiamozzi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.6, 18.2], 'player': {'id': 5717, 'name': 'Diego Sebastián Laxalt Suárez'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [118.3, 39.8], 'player': {'id': 7148, 'name': 'Mattia Perin'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [93.0, 21.6], 'player': {'id': 7037, 'name': 'Lorenzo Insigne'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [98.1, 20.3], 'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [97.6, 17.0], 'player': {'id': 8876, 'name': 'Faouzi Ghoulam'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [106.9, 15.8], 'player': {'id': 5630, 'name': 'Dries Mertens'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",b74b7425-4c34-4876-b47f-898bf2efe19e,,Blocked,0.055614255,Half Volley,Open Play,,,,Napoli,227,00:23:50.556,Shot,
,,,,,,,,,,,,,,,,0.02055,,,,,,,,,,,,,5fe1b9aa-450a-4a31-8c3f-8b564a5c0634,2990,,"[104.6, 32.4]",3879796,69,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dries Mertens,5630.0,,Right Wing,174,Napoli,227,"['420ffb72-db5a-4ccb-abf1-fe4d3376ce7c', 'dd926e06-ea48-493e-80e5-5aa1a9a80839']",17,Right Foot,"[105.7, 33.2]",,"[{'location': [100.7, 35.7], 'player': {'id': 7037, 'name': 'Lorenzo Insigne'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [103.4, 27.7], 'player': {'id': 5497, 'name': 'Gonzalo Gerardo Higuaín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [117.2, 38.4], 'player': {'id': 7148, 'name': 'Mattia Perin'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.8, 38.2], 'player': {'id': 3416, 'name': 'Gabriel Moisés Antunes da Silva'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [105.6, 33.3], 'player': {'id': 9940, 'name': 'Armando Izzo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.3, 33.8], 'player': {'id': 7176, 'name': 'Sebastian De Maio'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [95.4, 22.3], 'player': {'id': 34355, 'name': 'Riccardo Fiamozzi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.1, 23.7], 'player': {'id': 5717, 'name': 'Diego Sebastián Laxalt Suárez'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}]",05a36041-47a9-407a-bbe4-0b191894f0c7,,Blocked,0.08249928,Normal,Open Play,,,,Napoli,227,00:24:17.398,Shot,
,,,,,,,,,,,,,,,,0.231398,,,,,,,,,,,,,5c52bfdf-7afe-4691-b8f9-787867ffe55a,3030,,"[103.4, 45.8]",3879796,69,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Alessio Cerci,7702.0,,Left Center Forward,175,Genoa,233,"['7d68c7f6-7022-4d23-9df9-769af724feba', '9b26e7e6-87bd-4435-be95-bf03466f6b98']",49,Left Foot,"[109.8, 42.5]",,"[{'location': [106.7, 53.3], 'player': {'id': 5675, 'name': 'Kalidou Koulibaly'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.9, 42.1], 'player': {'id': 7031, 'name': 'Elseid Hysaj'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.7, 46.0], 'player': {'id': 7030, 'name': 'Raúl Albiol i Tortajada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.1, 41.9], 'player': {'id': 7035, 'name': 'Allan Marques Loureiro'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [98.8, 57.1], 'player': {'id': 8876, 'name': 'Faouzi Ghoulam'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.4, 41.3], 'player': {'id': 7028, 'name': 'José Manuel Reina Páez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.0, 29.8], 'player': {'id': 30772, 'name': 'Panagiotis Tachtsidis'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [110.6, 44.1], 'player': {'id': 7146, 'name': 'Goran Pandev'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",d0c9e819-5cfc-40ea-89a0-fc192befcfeb,,Blocked,0.09105125,Normal,Open Play,,,,Genoa,233,00:24:49.730,Shot,
,,,,,,,,,,,,,,,,0.944828,,,,,,,,,,,,,be9ea60d-a9ba-49db-8161-d11b63d15269,3572,,"[103.3, 29.5]",3879796,80,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gonzalo Gerardo Higuaín,5497.0,,Center Forward,193,Napoli,227,['3ceee770-186f-4ebf-84ff-40351381b10a'],45,Right Foot,"[120.0, 42.9, 1.4]",,"[{'location': [102.6, 39.3], 'player': {'id': 3416, 'name': 'Gabriel Moisés Antunes da Silva'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [100.2, 29.2], 'player': {'id': 5554, 'name': 'Blerim Džemaili'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [105.4, 29.4], 'player': {'id': 7176, 'name': 'Sebastian De Maio'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [104.1, 32.4], 'player': {'id': 9940, 'name': 'Armando Izzo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.8, 18.2], 'player': {'id': 5717, 'name': 'Diego Sebastián Laxalt Suárez'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [107.4, 29.1], 'player': {'id': 34355, 'name': 'Riccardo Fiamozzi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.5, 39.5], 'player': {'id': 7148, 'name': 'Mattia Perin'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.1, 37.2], 'player': {'id': 3949, 'name': 'Manolo Gabbiadini'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [93.8, 25.7], 'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [96.6, 11.9], 'player': {'id': 5630, 'name': 'Dries Mertens'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",2c02a524-7294-437e-8bdd-9c8e38692cc4,,Goal,0.06651159,Normal,Open Play,,,,Napoli,227,00:35:45.351,Shot,
,,,,,,,,,,,,,,,,0.038111,,,,,,,,,,,,,07189502-3059-4901-bad1-9bd80d9a3000,3615,,"[95.2, 54.9]",3879796,83,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Diego Sebastián Laxalt Suárez,5717.0,,Right Wing Back,195,Genoa,233,"['1c8e9152-9a07-4f61-b3a9-ec57d4f9a6fe', '30185226-966f-435a-bd71-c59d1041c6b0', 'bb826bb9-5571-42b5-9b06-a27ecff0712c']",0,Left Foot,"[96.8, 53.9]",,"[{'location': [99.9, 28.8], 'player': {'id': 3949, 'name': 'Manolo Gabbiadini'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [102.8, 36.5], 'player': {'id': 7031, 'name': 'Elseid Hysaj'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [96.1, 46.2], 'player': {'id': 7035, 'name': 'Allan Marques Loureiro'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.6, 48.8], 'player': {'id': 7024, 'name': 'Jorge Luiz Frello Filho'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.5, 43.5], 'player': {'id': 7030, 'name': 'Raúl Albiol i Tortajada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.2, 48.0], 'player': {'id': 5675, 'name': 'Kalidou Koulibaly'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.0, 58.3], 'player': {'id': 8876, 'name': 'Faouzi Ghoulam'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.4, 55.8], 'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [97.0, 54.2], 'player': {'id': 5630, 'name': 'Dries Mertens'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [118.5, 41.5], 'player': {'id': 7028, 'name': 'José Manuel Reina Páez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.5, 26.9], 'player': {'id': 3416, 'name': 'Gabriel Moisés Antunes da Silva'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [103.8, 36.9], 'player': {'id': 7146, 'name': 'Goran Pandev'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [103.4, 43.7], 'player': {'id': 5554, 'name': 'Blerim Džemaili'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [85.8, 63.7], 'player': {'id': 34355, 'name': 'Riccardo Fiamozzi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [107.2, 65.4], 'player': {'id': 7475, 'name': 'Tomás Eduardo Rincón Hernández'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [101.4, 72.1], 'player': {'id': 7702, 'name': 'Alessio Cerci'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",d70ee080-70ad-4252-83b4-520420109bb8,,Blocked,0.015950998,Normal,Open Play,,,,Genoa,233,00:38:00.935,Shot,True
,,,,,,,,,,,,,,,,1.278615,,,,,,,,,,,,,bd2885c5-db4d-4085-a65b-5bb8cdff96e3,3620,,"[89.1, 36.9]",3879796,83,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Panagiotis Tachtsidis,30772.0,,Left Center Midfield,195,Genoa,233,['2efb8b45-5abd-4b10-97d5-e5de66ccf845'],3,Left Foot,"[120.0, 45.3, 0.2]",,"[{'location': [106.4, 29.6], 'player': {'id': 7031, 'name': 'Elseid Hysaj'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.2, 34.2], 'player': {'id': 5630, 'name': 'Dries Mertens'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [101.0, 39.2], 'player': {'id': 5675, 'name': 'Kalidou Koulibaly'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.4, 46.7], 'player': {'id': 7035, 'name': 'Allan Marques Loureiro'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [102.1, 45.0], 'player': {'id': 7030, 'name': 'Raúl Albiol i Tortajada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.6, 51.8], 'player': {'id': 8876, 'name': 'Faouzi Ghoulam'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.7, 55.1], 'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [94.1, 48.9], 'player': {'id': 3949, 'name': 'Manolo Gabbiadini'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [92.9, 38.9], 'player': {'id': 7024, 'name': 'Jorge Luiz Frello Filho'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [100.1, 41.8], 'player': {'id': 5554, 'name': 'Blerim Džemaili'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [105.0, 63.4], 'player': {'id': 7702, 'name': 'Alessio Cerci'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [101.7, 32.9], 'player': {'id': 7146, 'name': 'Goran Pandev'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [106.5, 27.4], 'player': {'id': 3416, 'name': 'Gabriel Moisés Antunes da Silva'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [91.6, 49.9], 'player': {'id': 5717, 'name': 'Diego Sebastián Laxalt Suárez'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [84.9, 62.6], 'player': {'id': 34355, 'name': 'Riccardo Fiamozzi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [118.4, 40.6], 'player': {'id': 7028, 'name': 'José Manuel Reina Páez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,Off T,0.021999119,Normal,Open Play,,,,Genoa,233,00:38:03.320,Shot,
,,,,,,,,,,,,,,,,0.453873,,,,,,,,,,,,,7afa4cd6-1ff0-4d2b-b357-b27454f59689,3704,,"[110.7, 45.2]",3879796,85,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Manolo Gabbiadini,3949.0,,Left Wing,197,Napoli,227,['0d7f1a47-434e-4ed2-8b2c-73be3b7af9dc'],7,Left Foot,"[117.9, 41.8, 2.1]",True,"[{'location': [118.2, 41.7], 'player': {'id': 7148, 'name': 'Mattia Perin'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.7, 37.7], 'player': {'id': 9940, 'name': 'Armando Izzo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [93.7, 24.3], 'player': {'id': 34355, 'name': 'Riccardo Fiamozzi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [91.7, 16.4], 'player': {'id': 5717, 'name': 'Diego Sebastián Laxalt Suárez'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [107.7, 42.3], 'player': {'id': 3416, 'name': 'Gabriel Moisés Antunes da Silva'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}]",7d8e374b-cfea-44e8-9af3-b405ed83dc43,,Saved,0.1320159,Volley,Open Play,,,,Napoli,227,00:40:07.938,Shot,
,,,,,,,,,,,,,,,,0.88322,,,,,,,,,,,,,c9e95888-f707-4125-874c-74f50327e036,3738,,"[103.3, 47.2]",3879796,86,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Allan Marques Loureiro,7035.0,,Right Center Midfield,198,Napoli,227,"['1f43d377-25c8-4779-ab60-d273000bfc90', 'd939d834-7c52-494b-95e1-0824a4ed08e7']",13,Left Foot,"[117.8, 41.4, 2.3]",,"[{'location': [109.3, 49.6], 'player': {'id': 7176, 'name': 'Sebastian De Maio'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [100.6, 42.8], 'player': {'id': 3949, 'name': 'Manolo Gabbiadini'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [104.3, 47.8], 'player': {'id': 9940, 'name': 'Armando Izzo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.0, 43.2], 'player': {'id': 34355, 'name': 'Riccardo Fiamozzi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.4, 36.0], 'player': {'id': 5717, 'name': 'Diego Sebastián Laxalt Suárez'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [118.1, 41.0], 'player': {'id': 7148, 'name': 'Mattia Perin'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",e181cb38-1dbd-4212-b94b-25a5b55f55c7,,Saved,0.10159899,Normal,Open Play,,,,Napoli,227,00:41:13.924,Shot,True
,,,,,,,,,,,,,,,,0.578781,,,,,,,,,,,,,226b6eaf-7668-49a4-889d-ea9f4ea22189,3902,,"[109.0, 36.5]",3879796,90,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Omar El Kaddouri,16495.0,,Center Forward,206,Napoli,227,['08e3ad89-9e7d-4b47-84ae-de79aaaf5e8c'],50,Right Foot,"[120.0, 43.3, 0.2]",True,"[{'location': [105.5, 32.6], 'player': {'id': 9940, 'name': 'Armando Izzo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.9, 23.0], 'player': {'id': 34355, 'name': 'Riccardo Fiamozzi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.3, 33.0], 'player': {'id': 7176, 'name': 'Sebastian De Maio'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.7, 28.5], 'player': {'id': 3416, 'name': 'Gabriel Moisés Antunes da Silva'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.1, 27.6], 'player': {'id': 3949, 'name': 'Manolo Gabbiadini'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [116.3, 36.9], 'player': {'id': 7148, 'name': 'Mattia Perin'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.3, 38.7], 'player': {'id': 7024, 'name': 'Jorge Luiz Frello Filho'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [101.6, 17.0], 'player': {'id': 5630, 'name': 'Dries Mertens'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",988b63d2-64ab-4bf1-93e1-a3116caab156,,Goal,0.4783887,Normal,Open Play,,,,Napoli,227,00:45:50.748,Shot,
