50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,0.227,,,,,,,,,,,,70ecf8e3-fda0-45a4-8b35-cbe98385c98a,2280,,"[96.0, 50.0]",7565,54,,,,,,,,,,,,,,,,,,2,Regular Play,Sergej Milinković-Savić,5589.0,Right Defensive Midfield,101,Serbia,786,"['81acb44d-1c70-4ab1-bee4-90f98217a70f', 'db6d5356-8c5f-435f-b814-552c881aa1aa']",6,,Right Foot,"[101.0, 50.0]",,"[{'location': [103.0, 46.0], 'player': {'id': 4269, 'name': 'Aleksandar Mitrović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.0, 42.0], 'player': {'id': 3831, 'name': 'Dušan Tadić'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [102.0, 40.0], 'player': {'id': 5838, 'name': 'Fágner Conserva Lemos'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.0, 22.0], 'player': {'id': 3472, 'name': 'Willian Borges da Silva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [95.0, 37.0], 'player': {'id': 5591, 'name': 'Filip Kostić'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [92.0, 38.0], 'player': {'id': 5542, 'name': 'José Paulo Bezzera Maciel Júnior'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [79.0, 34.0], 'player': {'id': 3381, 'name': 'Nemanja Matić'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [93.0, 48.0], 'player': {'id': 5539, 'name': 'Carlos Henrique Casimiro'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [94.0, 51.0], 'player': {'id': 3501, 'name': 'Philippe Coutinho Correia'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.0, 55.0], 'player': {'id': 6320, 'name': 'Filipe Luís Kasmirski'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.0, 48.0], 'player': {'id': 5551, 'name': 'João Miranda de Souza Filho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.0, 44.0], 'player': {'id': 3295, 'name': 'Thiago Emiliano da Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [92.0, 78.0], 'player': {'id': 5588, 'name': 'Antonio Rukavina'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [89.0, 46.0], 'player': {'id': 5587, 'name': 'Adem Ljajić'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [120.0, 43.0], 'player': {'id': 5547, 'name': 'Alisson Ramsés Becker'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [83.0, 43.0], 'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [80.0, 37.0], 'player': {'id': 3202, 'name': 'Gabriel Fernando de Jesus'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}]",835c0d6d-10d2-42d3-9ff3-a99fb74a6bd2,,Blocked,0.031538606,Normal,Open Play,,,,Serbia,786,00:09:06.153,Shot,
,,,,,,,,,,,,,,1.053,,,,,,,,,,,,9b651479-8a63-4440-a31d-90ff284f0cba,2381,,"[111.0, 28.0]",7565,56,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,105,Brazil,781,['dfce9c40-dfa1-4ac5-855a-118d573725ed'],18,,Left Foot,"[117.0, 38.5, 0.3]",,"[{'location': [93.0, 57.0], 'player': {'id': 3202, 'name': 'Gabriel Fernando de Jesus'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [99.0, 52.0], 'player': {'id': 5587, 'name': 'Adem Ljajić'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [101.0, 49.0], 'player': {'id': 3501, 'name': 'Philippe Coutinho Correia'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [108.0, 42.0], 'player': {'id': 5588, 'name': 'Antonio Rukavina'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [93.0, 48.0], 'player': {'id': 5596, 'name': 'Aleksandar Kolarov'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.0, 37.0], 'player': {'id': 5601, 'name': 'Vladimir Stojković'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.0, 29.0], 'player': {'id': 3831, 'name': 'Dušan Tadić'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}]",4ddffb04-9363-46a2-8a18-3a62ba5ba285,,Saved,0.12364933,Normal,Open Play,,,,Brazil,781,00:11:18.860,Shot,
,,,,,,,,,,,,,,0.32,,,,,,,,,,,,7e288dcb-fa5d-4f0a-a1aa-0dab2c965c07,2530,,"[112.0, 41.0]",7565,60,,,,,,,,,,,,,,,,,,2,Regular Play,Aleksandar Mitrović,4269.0,Center Forward,114,Serbia,786,"['1aba5df8-596c-4c07-910e-39ccb10ca9b8', 'cedac121-0a74-47d0-aa33-fac544d1874d']",19,,Head,"[116.0, 40.0]",,"[{'location': [107.0, 33.0], 'player': {'id': 5591, 'name': 'Filip Kostić'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [115.0, 43.0], 'player': {'id': 5547, 'name': 'Alisson Ramsés Becker'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.0, 40.0], 'player': {'id': 3295, 'name': 'Thiago Emiliano da Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.0, 37.0], 'player': {'id': 5838, 'name': 'Fágner Conserva Lemos'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [94.0, 28.0], 'player': {'id': 3472, 'name': 'Willian Borges da Silva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [106.0, 45.0], 'player': {'id': 5542, 'name': 'José Paulo Bezzera Maciel Júnior'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [112.0, 57.0], 'player': {'id': 5588, 'name': 'Antonio Rukavina'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [113.0, 57.0], 'player': {'id': 6320, 'name': 'Filipe Luís Kasmirski'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.0, 63.0], 'player': {'id': 5551, 'name': 'João Miranda de Souza Filho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.0, 53.0], 'player': {'id': 5539, 'name': 'Carlos Henrique Casimiro'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}]",,,Blocked,0.28301764,Normal,Open Play,,,,Serbia,786,00:15:19.100,Shot,
,,,,,,,,,,,,,,0.627,,,,,,,,,,,,904289cb-fb2d-46d7-8370-cb0b7f9218a6,2640,,"[104.0, 28.0]",7565,62,,,,,,,,,,,,,,,,,,2,Regular Play,Sergej Milinković-Savić,5589.0,Right Defensive Midfield,117,Serbia,786,"['49c8e90c-13b8-4f5a-8395-5f4a651d011b', 'd2b36d1c-a757-4bdb-ae7f-a56fe926b16c', 'ddab92c3-761c-4b9d-a9d5-072f559522ba']",28,,Right Foot,"[120.0, 46.3, 1.7]",,"[{'location': [108.0, 29.0], 'player': {'id': 5539, 'name': 'Carlos Henrique Casimiro'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [119.0, 41.0], 'player': {'id': 5547, 'name': 'Alisson Ramsés Becker'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.0, 34.0], 'player': {'id': 3501, 'name': 'Philippe Coutinho Correia'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [106.0, 41.0], 'player': {'id': 4269, 'name': 'Aleksandar Mitrović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [112.0, 27.0], 'player': {'id': 3831, 'name': 'Dušan Tadić'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [107.0, 30.0], 'player': {'id': 3295, 'name': 'Thiago Emiliano da Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.0, 30.0], 'player': {'id': 5838, 'name': 'Fágner Conserva Lemos'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.0, 38.0], 'player': {'id': 5551, 'name': 'João Miranda de Souza Filho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.0, 44.0], 'player': {'id': 6320, 'name': 'Filipe Luís Kasmirski'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [86.0, 22.0], 'player': {'id': 3381, 'name': 'Nemanja Matić'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [86.0, 15.0], 'player': {'id': 5596, 'name': 'Aleksandar Kolarov'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [109.0, 20.0], 'player': {'id': 5591, 'name': 'Filip Kostić'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [94.0, 16.0], 'player': {'id': 3472, 'name': 'Willian Borges da Silva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [102.0, 28.0], 'player': {'id': 5542, 'name': 'José Paulo Bezzera Maciel Júnior'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",8f30d81e-4281-47eb-9f48-0ad8e735190f,,Off T,0.05241559,Normal,Open Play,,,,Serbia,786,00:17:28.233,Shot,True
,,,,,,,,,,,,,,0.387,,,,,,,,,,,,f7f8b7a7-a190-4b16-8913-77ddc4a8599d,2731,,"[113.0, 37.0]",7565,64,,,,,,,,,,,,,,,,,,2,Regular Play,Aleksandar Mitrović,4269.0,Center Forward,123,Serbia,786,['b08a868b-7e69-425d-8ea9-c6130d56f9bb'],29,,Head,"[119.0, 37.8, 0.2]",,"[{'location': [114.0, 37.0], 'player': {'id': 5838, 'name': 'Fágner Conserva Lemos'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [119.0, 41.0], 'player': {'id': 5547, 'name': 'Alisson Ramsés Becker'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.0, 29.0], 'player': {'id': 3472, 'name': 'Willian Borges da Silva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [115.0, 47.0], 'player': {'id': 5589, 'name': 'Sergej Milinković-Savić'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [110.0, 45.0], 'player': {'id': 5539, 'name': 'Carlos Henrique Casimiro'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [114.0, 49.0], 'player': {'id': 5551, 'name': 'João Miranda de Souza Filho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.0, 40.0], 'player': {'id': 3295, 'name': 'Thiago Emiliano da Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.0, 47.0], 'player': {'id': 5591, 'name': 'Filip Kostić'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [112.0, 54.0], 'player': {'id': 3831, 'name': 'Dušan Tadić'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",5de85241-592d-47e1-b35b-035b53baf563,,Saved,0.12246333,Normal,Open Play,,,,Serbia,786,00:19:29.633,Shot,
,,,,,,,,,,,,,,0.613,,,,,,,,,,,,990630c0-2fa8-4988-af94-0c2d020e7014,2796,,"[116.0, 36.0]",7565,67,,,,,,,,,,,,,,,,,,2,From Corner,Thiago Emiliano da Silva,3295.0,Right Center Back,128,Brazil,781,"['4b372830-ba11-43d9-861e-cd274d8bea22', 'b4efc9e1-8211-474e-ac6a-acb34342b868']",17,True,Head,"[120.0, 36.4, 1.9]",,"[{'location': [115.0, 33.0], 'player': {'id': 4269, 'name': 'Aleksandar Mitrović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [116.0, 33.0], 'player': {'id': 5551, 'name': 'João Miranda de Souza Filho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [118.0, 31.0], 'player': {'id': 6321, 'name': 'Milos Veljkovic'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.0, 39.0], 'player': {'id': 5589, 'name': 'Sergej Milinković-Savić'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [115.0, 39.0], 'player': {'id': 3381, 'name': 'Nemanja Matić'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [116.0, 44.0], 'player': {'id': 3202, 'name': 'Gabriel Fernando de Jesus'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [112.0, 47.0], 'player': {'id': 3054, 'name': 'Fernando Luiz Rosa'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [104.0, 37.0], 'player': {'id': 5587, 'name': 'Adem Ljajić'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [107.0, 9.0], 'player': {'id': 3831, 'name': 'Dušan Tadić'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [117.0, 8.0], 'player': {'id': 5588, 'name': 'Antonio Rukavina'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [119.0, 3.0], 'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [112.0, 44.0], 'player': {'id': 5596, 'name': 'Aleksandar Kolarov'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [119.0, 38.0], 'player': {'id': 5601, 'name': 'Vladimir Stojković'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [116.0, 37.0], 'player': {'id': 5603, 'name': 'Nikola Milenković'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",7320f9bf-47f1-440c-a594-20b0bb4fc98c,,Goal,0.17739391,Normal,Open Play,,,,Brazil,781,00:22:17.860,Shot,True
,,,,,,,,,,,,,,0.413,,,,,,,,,,,,db39e8ab-3f86-4dae-afb0-933ff8b1bec3,2861,,"[101.0, 43.0]",7565,69,,,,,,,,,,,,,,,,,,2,Regular Play,Philippe Coutinho Correia,3501.0,Left Center Midfield,131,Brazil,781,"['2cf5824b-caa2-4288-bd9c-eaf623e9f12b', '8b23ef49-8ba2-4ecb-adb1-b36c54bae5a6']",38,,Right Foot,"[104.0, 43.0]",,"[{'location': [103.0, 43.0], 'player': {'id': 3381, 'name': 'Nemanja Matić'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [106.0, 46.0], 'player': {'id': 5596, 'name': 'Aleksandar Kolarov'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.0, 43.0], 'player': {'id': 6321, 'name': 'Milos Veljkovic'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.0, 45.0], 'player': {'id': 3202, 'name': 'Gabriel Fernando de Jesus'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.0, 27.0], 'player': {'id': 5603, 'name': 'Nikola Milenković'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.0, 33.0], 'player': {'id': 5589, 'name': 'Sergej Milinković-Savić'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.0, 27.0], 'player': {'id': 5588, 'name': 'Antonio Rukavina'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [96.0, 40.0], 'player': {'id': 3831, 'name': 'Dušan Tadić'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [113.0, 20.0], 'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [105.0, 55.0], 'player': {'id': 3472, 'name': 'Willian Borges da Silva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [117.0, 39.0], 'player': {'id': 5601, 'name': 'Vladimir Stojković'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",4552701c-cd35-482e-b370-9ca98e28aa92,,Blocked,0.052411966,Normal,Open Play,,,,Brazil,781,00:24:38.620,Shot,
,,,,,,,,,,,,,,1.053,,,,,,,,,,,,a2b3057c-640c-47b7-b7dc-e4b2999553f6,2869,,"[95.0, 40.0]",7565,70,,,,,,,,,,,,,,,,,,2,From Corner,Filipe Luís Kasmirski,6320.0,Left Back,132,Brazil,781,['a99d91d3-a63c-441c-a427-d31bee2e8c5f'],30,,Left Foot,"[119.0, 43.8, 0.5]",,"[{'location': [119.0, 39.0], 'player': {'id': 5601, 'name': 'Vladimir Stojković'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.0, 41.0], 'player': {'id': 5591, 'name': 'Filip Kostić'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [106.0, 48.0], 'player': {'id': 6321, 'name': 'Milos Veljkovic'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.0, 20.0], 'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [100.0, 53.0], 'player': {'id': 3831, 'name': 'Dušan Tadić'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [108.0, 50.0], 'player': {'id': 5551, 'name': 'João Miranda de Souza Filho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [108.0, 42.0], 'player': {'id': 3295, 'name': 'Thiago Emiliano da Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [106.0, 36.0], 'player': {'id': 3054, 'name': 'Fernando Luiz Rosa'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [111.0, 23.0], 'player': {'id': 3202, 'name': 'Gabriel Fernando de Jesus'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [109.0, 42.0], 'player': {'id': 5603, 'name': 'Nikola Milenković'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.0, 41.0], 'player': {'id': 3381, 'name': 'Nemanja Matić'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.0, 38.0], 'player': {'id': 5596, 'name': 'Aleksandar Kolarov'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.0, 51.0], 'player': {'id': 3501, 'name': 'Philippe Coutinho Correia'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [109.0, 33.0], 'player': {'id': 5589, 'name': 'Sergej Milinković-Savić'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [104.0, 40.0], 'player': {'id': 4269, 'name': 'Aleksandar Mitrović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [99.0, 31.0], 'player': {'id': 5587, 'name': 'Adem Ljajić'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}]",,,Saved,0.03148136,Half Volley,Open Play,,,,Brazil,781,00:25:30.300,Shot,
,,,,,,,,,,,,,,0.433,,,,,,,,,,,,4633a985-c709-4f3f-8771-afd08546b1f4,2945,,"[104.0, 30.0]",7565,72,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,137,Brazil,781,"['346198ee-563f-494e-8b4f-22691e72060c', '740ade01-a4a7-49ff-947f-c0c4225ca62d']",12,,Right Foot,"[108.0, 30.0]",,"[{'location': [100.0, 22.0], 'player': {'id': 3831, 'name': 'Dušan Tadić'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [115.0, 22.0], 'player': {'id': 3501, 'name': 'Philippe Coutinho Correia'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [108.0, 28.0], 'player': {'id': 5551, 'name': 'João Miranda de Souza Filho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [105.0, 27.0], 'player': {'id': 5588, 'name': 'Antonio Rukavina'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.0, 31.0], 'player': {'id': 5603, 'name': 'Nikola Milenković'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.0, 29.0], 'player': {'id': 3381, 'name': 'Nemanja Matić'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [106.0, 33.0], 'player': {'id': 5589, 'name': 'Sergej Milinković-Savić'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.0, 50.0], 'player': {'id': 5596, 'name': 'Aleksandar Kolarov'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.0, 43.0], 'player': {'id': 3202, 'name': 'Gabriel Fernando de Jesus'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [110.0, 42.0], 'player': {'id': 6321, 'name': 'Milos Veljkovic'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.0, 44.0], 'player': {'id': 5591, 'name': 'Filip Kostić'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [105.0, 60.0], 'player': {'id': 3472, 'name': 'Willian Borges da Silva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [117.0, 38.0], 'player': {'id': 5601, 'name': 'Vladimir Stojković'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",ab9e6c35-e374-46b3-be19-9192a1d817cb,,Blocked,0.059994984,Normal,Open Play,,,,Brazil,781,00:27:12.060,Shot,
,,,,,,,,,,,,,,1.373,,,,,,,,,,,,0189fb84-c329-4fc7-8efc-dbb357053780,3302,,"[80.0, 43.0]",7565,77,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,145,Brazil,781,['e0d8dfbf-ba63-4584-bda8-d32722390c30'],47,,Right Foot,"[120.0, 40.1, 5.9]",,"[{'location': [88.0, 29.0], 'player': {'id': 6318, 'name': 'Andrija Živković'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [77.0, 17.0], 'player': {'id': 5551, 'name': 'João Miranda de Souza Filho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [97.0, 55.0], 'player': {'id': 3202, 'name': 'Gabriel Fernando de Jesus'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.0, 56.0], 'player': {'id': 3472, 'name': 'Willian Borges da Silva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [100.0, 58.0], 'player': {'id': 5596, 'name': 'Aleksandar Kolarov'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.0, 28.0], 'player': {'id': 5588, 'name': 'Antonio Rukavina'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.0, 44.0], 'player': {'id': 5603, 'name': 'Nikola Milenković'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.0, 50.0], 'player': {'id': 6321, 'name': 'Milos Veljkovic'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.0, 40.0], 'player': {'id': 5601, 'name': 'Vladimir Stojković'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.0, 20.0], 'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [86.0, 41.0], 'player': {'id': 3501, 'name': 'Philippe Coutinho Correia'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [92.0, 41.0], 'player': {'id': 5589, 'name': 'Sergej Milinković-Savić'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [93.0, 48.0], 'player': {'id': 3381, 'name': 'Nemanja Matić'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [86.0, 45.0], 'player': {'id': 3831, 'name': 'Dušan Tadić'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [84.0, 49.0], 'player': {'id': 3054, 'name': 'Fernando Luiz Rosa'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [86.0, 59.0], 'player': {'id': 5838, 'name': 'Fágner Conserva Lemos'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [92.0, 54.0], 'player': {'id': 5591, 'name': 'Filip Kostić'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}]",bab6f15a-3bd2-482d-924e-65acb3e2929a,,Off T,0.006776994,Normal,Open Play,,,,Brazil,781,00:32:47.460,Shot,
