50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.014527,,,,,,,,,,ace46a54-0c01-4dde-a78e-8a4bf2644afe,1047,,,"[111.0, 37.0]",19748,26,,,,,,,,,,,,,,,,,,,,,1,From Corner,Magdalena Lilly Eriksson,4633.0,Left Center Back,57,Chelsea FCW,971,['538e8ab8-052b-4431-ae1f-c5f579e56109'],1,,Left Foot,"[119.0, 37.4, 2.1]",,"[{'location': [117.0, 37.0], 'player': {'id': 15630, 'name': 'Leigh-Anne Robe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.0, 36.0], 'player': {'id': 15614, 'name': 'Sophie Elizabeth Bradley-Auckland'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.0, 41.0], 'player': {'id': 19779, 'name': 'Rhiannon Roberts'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [113.0, 43.0], 'player': {'id': 19777, 'name': 'Niamh Fahey'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [117.0, 20.0], 'player': {'id': 15629, 'name': 'Satara Murray'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.0, 37.0], 'player': {'id': 15618, 'name': 'Jasmine Matthews'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.0, 49.0], 'player': {'id': 19418, 'name': 'Kirsty Linnett'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [118.0, 39.0], 'player': {'id': 19778, 'name': 'Frances Kitching'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.0, 33.0], 'player': {'id': 4641, 'name': 'Francesca Kirby'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [112.0, 42.0], 'player': {'id': 4642, 'name': 'Millie Bright'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [115.0, 49.0], 'player': {'id': 4638, 'name': 'Drew Spence'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [113.0, 49.0], 'player': {'id': 15550, 'name': 'Bethany England'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",8cc7e27f-023b-4200-afd1-550bc4482c50,,Goal,0.12683482,Overhead Kick,Open Play,,,,Chelsea FCW,971,00:26:01.783,Shot,
,,,,,,,,,,,,,,1.991555,,,,,,,,,,f7f20821-1dbb-405c-a477-2346914bcccc,1273,,,"[94.0, 42.0]",19748,32,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Erin Cuthbert,4660.0,Left Wing,70,Chelsea FCW,971,['94c7fd91-3217-4775-96bb-dfca41f50229'],21,,Right Foot,"[119.0, 46.5, 3.7]",,"[{'location': [107.0, 46.0], 'player': {'id': 15630, 'name': 'Leigh-Anne Robe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.0, 49.0], 'player': {'id': 19777, 'name': 'Niamh Fahey'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.0, 36.0], 'player': {'id': 15614, 'name': 'Sophie Elizabeth Bradley-Auckland'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.0, 42.0], 'player': {'id': 15618, 'name': 'Jasmine Matthews'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.0, 33.0], 'player': {'id': 15629, 'name': 'Satara Murray'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [96.0, 42.0], 'player': {'id': 19779, 'name': 'Rhiannon Roberts'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [86.0, 37.0], 'player': {'id': 19416, 'name': 'Laura Coombs'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': False}, {'location': [104.0, 58.0], 'player': {'id': 15218, 'name': 'Jessica Anne Clarke'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [118.0, 39.0], 'player': {'id': 19778, 'name': 'Frances Kitching'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.0, 40.0], 'player': {'id': 4641, 'name': 'Francesca Kirby'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.0, 39.0], 'player': {'id': 15550, 'name': 'Bethany England'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [88.0, 44.0], 'player': {'id': 15549, 'name': 'Sophie Louise Ingle'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [100.0, 24.0], 'player': {'id': 4647, 'name': 'So-Yun Ji'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",,,Off T,0.029841565,Normal,Open Play,,,,Chelsea FCW,971,00:32:21.973,Shot,
,,,,,,,,,,,,,,1.29248,,,,,,,,,,4de4a039-0196-4705-b744-00cb9836576e,1483,,,"[111.0, 44.0]",19748,37,,,,,,,,,,,,,,,,,,,,,1,From Corner,Drew Spence,4638.0,Left Center Midfield,81,Chelsea FCW,971,"['ea533eba-7643-43d9-82a3-06f25bd8d9f8', 'fffee5f2-249b-42b7-82b4-359b0658f15c']",40,True,Head,"[117.0, 38.7, 1.6]",,"[{'location': [115.0, 35.0], 'player': {'id': 15614, 'name': 'Sophie Elizabeth Bradley-Auckland'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.0, 44.0], 'player': {'id': 15630, 'name': 'Leigh-Anne Robe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.0, 49.0], 'player': {'id': 19777, 'name': 'Niamh Fahey'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [118.0, 40.0], 'player': {'id': 19778, 'name': 'Frances Kitching'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.0, 64.0], 'player': {'id': 19418, 'name': 'Kirsty Linnett'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [111.0, 40.0], 'player': {'id': 15618, 'name': 'Jasmine Matthews'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.0, 41.0], 'player': {'id': 19416, 'name': 'Laura Coombs'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': False}, {'location': [107.0, 29.0], 'player': {'id': 15629, 'name': 'Satara Murray'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.0, 30.0], 'player': {'id': 4647, 'name': 'So-Yun Ji'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [100.0, 46.0], 'player': {'id': 4641, 'name': 'Francesca Kirby'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [111.0, 39.0], 'player': {'id': 15550, 'name': 'Bethany England'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",ecd8f848-e5b7-405e-a24f-25605cb67985,,Saved,0.1379981,Normal,Open Play,,,,Chelsea FCW,971,00:37:40.731,Shot,True
,,,,,,,,,,,,,,1.242441,,,,,,,,,,9818473a-f4fa-49c0-bf16-4661581e1214,1567,,,"[100.0, 50.0]",19748,40,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Drew Spence,4638.0,Left Center Midfield,90,Chelsea FCW,971,['6b397b72-2add-43a6-aaa4-8a1228080e61'],6,,Right Foot,"[118.0, 37.2, 0.5]",,"[{'location': [97.0, 41.0], 'player': {'id': 19779, 'name': 'Rhiannon Roberts'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [105.0, 56.0], 'player': {'id': 15630, 'name': 'Leigh-Anne Robe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.0, 50.0], 'player': {'id': 19777, 'name': 'Niamh Fahey'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [118.0, 40.0], 'player': {'id': 19778, 'name': 'Frances Kitching'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.0, 59.0], 'player': {'id': 15218, 'name': 'Jessica Anne Clarke'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [108.0, 50.0], 'player': {'id': 15618, 'name': 'Jasmine Matthews'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.0, 40.0], 'player': {'id': 15614, 'name': 'Sophie Elizabeth Bradley-Auckland'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.0, 38.0], 'player': {'id': 4641, 'name': 'Francesca Kirby'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [93.0, 59.0], 'player': {'id': 17275, 'name': 'Hannah Jayne Blundell'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [107.0, 61.0], 'player': {'id': 15550, 'name': 'Bethany England'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",6dff9d06-859f-4ba2-a694-590bf5767cd0,,Saved,0.06260155,Normal,Open Play,,,,Chelsea FCW,971,00:40:06.805,Shot,
,,,,,,,,,,,,,,0.924343,,,,,,,,,,1eb017ac-c933-4f65-b2be-c256b3eb31b7,1634,,,"[101.0, 41.0]",19748,41,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesca Kirby,4641.0,Center Forward,92,Chelsea FCW,971,['a549b642-be18-45e4-8489-85a7fbd1b8b0'],14,,Right Foot,"[119.0, 38.1, 2.0]",,"[{'location': [109.0, 45.0], 'player': {'id': 19777, 'name': 'Niamh Fahey'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.0, 42.0], 'player': {'id': 19779, 'name': 'Rhiannon Roberts'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.0, 38.0], 'player': {'id': 15614, 'name': 'Sophie Elizabeth Bradley-Auckland'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.0, 45.0], 'player': {'id': 15618, 'name': 'Jasmine Matthews'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.0, 39.0], 'player': {'id': 19778, 'name': 'Frances Kitching'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.0, 48.0], 'player': {'id': 15630, 'name': 'Leigh-Anne Robe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.0, 32.0], 'player': {'id': 15629, 'name': 'Satara Murray'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.0, 47.0], 'player': {'id': 4647, 'name': 'So-Yun Ji'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [102.0, 52.0], 'player': {'id': 4660, 'name': 'Erin Cuthbert'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [109.0, 31.0], 'player': {'id': 15550, 'name': 'Bethany England'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [96.0, 39.0], 'player': {'id': 4638, 'name': 'Drew Spence'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",57bd59b4-1241-485c-82a9-5a9fabc2449f,,Saved,0.07778708,Normal,Open Play,,,,Chelsea FCW,971,00:41:14.618,Shot,
,,,,,,,,,,,,,,0.197562,,,,,,,,,,16cc5c50-c426-4e60-9b42-58f51ec6189b,1709,,,"[98.0, 39.0]",19748,44,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rinsola Babajide,15613.0,Right Wing,100,Liverpool WFC,966,"['7258ea45-77fc-44de-9d7d-18a73bb919b4', 'a7258133-d07c-4891-9f72-e8bc79795bf0']",17,,Left Foot,"[101.0, 37.0]",,"[{'location': [114.0, 48.0], 'player': {'id': 10222, 'name': 'Jonna Ann-Charlotte Andersson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.0, 38.0], 'player': {'id': 4642, 'name': 'Millie Bright'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.0, 41.0], 'player': {'id': 4633, 'name': 'Magdalena Lilly Eriksson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.0, 36.0], 'player': {'id': 17275, 'name': 'Hannah Jayne Blundell'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.0, 42.0], 'player': {'id': 15549, 'name': 'Sophie Louise Ingle'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [97.0, 41.0], 'player': {'id': 15550, 'name': 'Bethany England'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [100.0, 39.0], 'player': {'id': 4638, 'name': 'Drew Spence'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [98.0, 37.0], 'player': {'id': 4647, 'name': 'So-Yun Ji'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [96.0, 30.0], 'player': {'id': 4660, 'name': 'Erin Cuthbert'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [118.0, 41.0], 'player': {'id': 19421, 'name': 'Carly Mitchell Telford'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.0, 56.0], 'player': {'id': 19416, 'name': 'Laura Coombs'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': True}, {'location': [110.0, 51.0], 'player': {'id': 15629, 'name': 'Satara Murray'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [110.0, 42.0], 'player': {'id': 15618, 'name': 'Jasmine Matthews'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [103.0, 42.0], 'player': {'id': 19777, 'name': 'Niamh Fahey'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [108.0, 48.0], 'player': {'id': 19779, 'name': 'Rhiannon Roberts'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [104.0, 29.0], 'player': {'id': 15218, 'name': 'Jessica Anne Clarke'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [110.0, 33.0], 'player': {'id': 19418, 'name': 'Kirsty Linnett'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,,Blocked,0.02720891,Normal,Open Play,,,,Liverpool WFC,966,00:44:17.803,Shot,
,,,,,,,,,,,,,,0.98979,,,,,,,,,,6b40191e-faa2-48d1-956b-274a85dca07d,1725,,,"[94.0, 48.0]",19748,44,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rinsola Babajide,15613.0,Right Wing,101,Liverpool WFC,966,['dce7db66-e510-4834-bcf2-e702ebc73eaa'],43,,Left Foot,"[119.0, 37.2, 0.7]",,"[{'location': [119.0, 41.0], 'player': {'id': 19421, 'name': 'Carly Mitchell Telford'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.0, 23.0], 'player': {'id': 19418, 'name': 'Kirsty Linnett'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [96.0, 32.0], 'player': {'id': 19416, 'name': 'Laura Coombs'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': True}, {'location': [80.0, 37.0], 'player': {'id': 19777, 'name': 'Niamh Fahey'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [81.0, 50.0], 'player': {'id': 19779, 'name': 'Rhiannon Roberts'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [79.0, 56.0], 'player': {'id': 4641, 'name': 'Francesca Kirby'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [86.0, 63.0], 'player': {'id': 15550, 'name': 'Bethany England'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [98.0, 57.0], 'player': {'id': 10222, 'name': 'Jonna Ann-Charlotte Andersson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.0, 47.0], 'player': {'id': 4633, 'name': 'Magdalena Lilly Eriksson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.0, 26.0], 'player': {'id': 17275, 'name': 'Hannah Jayne Blundell'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.0, 37.0], 'player': {'id': 4642, 'name': 'Millie Bright'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [83.0, 36.0], 'player': {'id': 4638, 'name': 'Drew Spence'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [95.0, 37.0], 'player': {'id': 15549, 'name': 'Sophie Louise Ingle'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [90.0, 22.0], 'player': {'id': 4647, 'name': 'So-Yun Ji'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}]",,,Saved,0.02584905,Normal,Open Play,,,,Liverpool WFC,966,00:44:43.657,Shot,
,,,,,,,,,,,,,,0.6371,,,,,,,,,,1863025c-774c-4115-8df3-1dd8e94cd6f4,1916,,,"[108.0, 52.0]",19748,47,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jessica Anne Clarke,15218.0,Left Wing,112,Liverpool WFC,966,['2b4e3d47-3446-4370-93c5-fe7b7826215f'],53,,Right Foot,"[117.0, 39.7, 0.5]",,"[{'location': [92.0, 47.0], 'player': {'id': 19418, 'name': 'Kirsty Linnett'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [86.0, 64.0], 'player': {'id': 15613, 'name': 'Rinsola Babajide'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [118.0, 40.0], 'player': {'id': 19421, 'name': 'Carly Mitchell Telford'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.0, 48.0], 'player': {'id': 17275, 'name': 'Hannah Jayne Blundell'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.0, 52.0], 'player': {'id': 4642, 'name': 'Millie Bright'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.0, 53.0], 'player': {'id': 4633, 'name': 'Magdalena Lilly Eriksson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [92.0, 70.0], 'player': {'id': 10222, 'name': 'Jonna Ann-Charlotte Andersson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [82.0, 74.0], 'player': {'id': 15550, 'name': 'Bethany England'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [88.0, 53.0], 'player': {'id': 15549, 'name': 'Sophie Louise Ingle'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [80.0, 42.0], 'player': {'id': 4647, 'name': 'So-Yun Ji'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}]",780020de-a872-4875-99b0-0b9505d494b0,True,Saved,0.11276945,Normal,Open Play,,,,Liverpool WFC,966,00:02:53.391,Shot,
,,,,,,,,,,,,,,1.0311,,,,,,,,,,ed7a8fa0-9bf1-4a51-86be-a1b3cdc58a32,2027,,,"[106.0, 59.0]",19748,50,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Erin Cuthbert,4660.0,Left Wing,119,Chelsea FCW,971,"['14079651-7ac3-4b89-9f00-31125a9e26e3', 'fc4134f3-ef01-4705-aed9-c6d07ed63e00']",36,,Right Foot,"[115.0, 43.0]",,"[{'location': [106.0, 54.0], 'player': {'id': 15630, 'name': 'Leigh-Anne Robe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.0, 49.0], 'player': {'id': 15618, 'name': 'Jasmine Matthews'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.0, 46.0], 'player': {'id': 4647, 'name': 'So-Yun Ji'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [103.0, 45.0], 'player': {'id': 19777, 'name': 'Niamh Fahey'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [119.0, 43.0], 'player': {'id': 19778, 'name': 'Frances Kitching'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.0, 41.0], 'player': {'id': 15614, 'name': 'Sophie Elizabeth Bradley-Auckland'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.0, 34.0], 'player': {'id': 4641, 'name': 'Francesca Kirby'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [91.0, 41.0], 'player': {'id': 4638, 'name': 'Drew Spence'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [99.0, 36.0], 'player': {'id': 19779, 'name': 'Rhiannon Roberts'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [97.0, 29.0], 'player': {'id': 15550, 'name': 'Bethany England'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [85.0, 33.0], 'player': {'id': 15613, 'name': 'Rinsola Babajide'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [83.0, 37.0], 'player': {'id': 10222, 'name': 'Jonna Ann-Charlotte Andersson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",e3906b0b-61a5-443a-840a-8afa100d5535,,Blocked,0.012958128,Normal,Open Play,,,,Chelsea FCW,971,00:05:36.952,Shot,
,,,,,,,,,,,,,,0.788413,,,,,,,,,,983f43f7-2d80-41d4-949c-8345d23f5a81,2100,,,"[113.0, 33.0]",19748,52,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rhiannon Roberts,19779.0,Right Defensive Midfield,121,Liverpool WFC,966,"['48e4626e-b00c-4f32-a92a-cad28afb2874', '770b782f-a498-499f-bdbf-d795f25d8d3f']",43,True,Head,"[118.0, 36.2, 0.5]",,"[{'location': [113.0, 33.0], 'player': {'id': 15614, 'name': 'Sophie Elizabeth Bradley-Auckland'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [110.0, 32.0], 'player': {'id': 4642, 'name': 'Millie Bright'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.0, 29.0], 'player': {'id': 15618, 'name': 'Jasmine Matthews'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [111.0, 34.0], 'player': {'id': 15550, 'name': 'Bethany England'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [111.0, 35.0], 'player': {'id': 4633, 'name': 'Magdalena Lilly Eriksson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.0, 38.0], 'player': {'id': 17275, 'name': 'Hannah Jayne Blundell'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.0, 40.0], 'player': {'id': 15549, 'name': 'Sophie Louise Ingle'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [109.0, 40.0], 'player': {'id': 19418, 'name': 'Kirsty Linnett'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [112.0, 44.0], 'player': {'id': 15218, 'name': 'Jessica Anne Clarke'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [117.0, 38.0], 'player': {'id': 19421, 'name': 'Carly Mitchell Telford'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.0, 44.0], 'player': {'id': 10222, 'name': 'Jonna Ann-Charlotte Andersson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.0, 22.0], 'player': {'id': 15613, 'name': 'Rinsola Babajide'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [87.0, 51.0], 'player': {'id': 19416, 'name': 'Laura Coombs'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': True}, {'location': [102.0, 40.0], 'player': {'id': 4638, 'name': 'Drew Spence'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [95.0, 47.0], 'player': {'id': 4660, 'name': 'Erin Cuthbert'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [97.0, 29.0], 'player': {'id': 4647, 'name': 'So-Yun Ji'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}]",c78a81c0-885e-4fd5-8b55-3fb31b15c79e,True,Saved,0.12000121,Normal,Open Play,,,,Liverpool WFC,966,00:07:43.950,Shot,True
