ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.670352,,,,,,,,,,,4f912b7b-245e-443d-9cde-f5791c079b14,1718,,,"[109.4, 41.7]",22956,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Shanshan Wang,25485.0,Right Center Forward,111,China PR Women's,1207,"['4311fbe2-e862-43c6-b89d-ccffa65ac687', '615a65b0-fc99-4b8b-859b-516c27d0a305']",47,True,Head,"[120.0, 51.3, 0.8]",,"[{'location': [94.4, 40.1], 'player': {'id': 25521, 'name': 'Kholosa Biyana'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.3, 50.7], 'player': {'id': 25745, 'name': 'Sibulele Cecilia Holweni'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.9, 41.6], 'player': {'id': 5054, 'name': 'Janine van Wyk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.6, 31.6], 'player': {'id': 25514, 'name': 'Noko Matlou'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.9, 21.0], 'player': {'id': 25748, 'name': 'Mamello Makhabane'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [102.9, 16.8], 'player': {'id': 25520, 'name': 'Lebogang Ramalepe'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [119.1, 39.6], 'player': {'id': 25746, 'name': 'Kaylin Swart'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.9, 33.0], 'player': {'id': 25747, 'name': 'Bambanani Nolufefe Mbane'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [106.1, 60.4], 'player': {'id': 25749, 'name': 'Ying Li'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [95.0, 21.0], 'player': {'id': 25490, 'name': 'Rui Zhang'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [100.7, 16.2], 'player': {'id': 25488, 'name': 'Yasha Gu'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [100.2, 32.2], 'player': {'id': 24461, 'name': 'Shuang Wang'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",7d8bcc4b-3cf8-4e42-aebe-1d5a667d954e,,Off T,0.081980616,Normal,Open Play,,,,China PR Women's,1207,00:43:47.741,Shot,True
,,,,,,,,,,,,,,,,,1.988404,,,,,,,,,,,af29a07f-51c0-4c85-bab9-6dca7e264376,2206,,,"[100.0, 30.5]",22956,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mamello Makhabane,25748.0,Right Center Midfield,149,South Africa Women's,1216,['0379ab60-e366-4794-8435-90577df3a7c3'],31,,Right Foot,"[120.0, 49.2, 6.7]",True,"[{'location': [91.2, 24.2], 'player': {'id': 25745, 'name': 'Sibulele Cecilia Holweni'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [85.2, 9.4], 'player': {'id': 25516, 'name': 'Refiloe Jane'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [102.6, 25.1], 'player': {'id': 25521, 'name': 'Kholosa Biyana'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [103.7, 40.0], 'player': {'id': 5052, 'name': 'Thembi Kgatlana'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [106.2, 23.5], 'player': {'id': 25519, 'name': 'Ode Fulutudilu'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [120.0, 40.1], 'player': {'id': 25483, 'name': 'Shimeng Peng'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.7, 30.5], 'player': {'id': 25490, 'name': 'Rui Zhang'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.5, 27.6], 'player': {'id': 25750, 'name': 'Yan Wang'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.0, 23.1], 'player': {'id': 25749, 'name': 'Ying Li'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [105.4, 21.2], 'player': {'id': 25480, 'name': 'Haiyan Wu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.4, 18.4], 'player': {'id': 25481, 'name': 'Peng Han'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.1, 38.9], 'player': {'id': 25486, 'name': 'Shanshan Liu'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.9, 35.4], 'player': {'id': 25487, 'name': 'Yuping Lin'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.0, 36.2], 'player': {'id': 25488, 'name': 'Yasha Gu'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}]",eecdb74c-b97f-4755-8a2b-f9a6d628dd38,,Off T,0.058019392,Normal,Open Play,,,,South Africa Women's,1216,00:09:31.137,Shot,
,,,,,,,,,,,,,,,,,1.389016,,,,,,,,,,,cf8b550b-3d9c-4692-a430-ba6e4ddbb4b5,2241,,,"[110.5, 36.5]",22956,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Noko Matlou,25514.0,Left Center Back,153,South Africa Women's,1216,"['0533b1c0-37bd-42d0-a5d5-6a8801b008b8', '3a928c93-09c1-4481-9144-36570f71eaff']",52,True,Head,"[120.0, 33.9, 0.3]",,"[{'location': [113.0, 36.8], 'player': {'id': 25490, 'name': 'Rui Zhang'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [111.0, 36.9], 'player': {'id': 25487, 'name': 'Yuping Lin'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.9, 45.4], 'player': {'id': 25488, 'name': 'Yasha Gu'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [103.3, 34.8], 'player': {'id': 25750, 'name': 'Yan Wang'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [109.8, 28.8], 'player': {'id': 25480, 'name': 'Haiyan Wu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.2, 33.1], 'player': {'id': 25749, 'name': 'Ying Li'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [111.4, 34.7], 'player': {'id': 25485, 'name': 'Shanshan Wang'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [119.1, 41.3], 'player': {'id': 25486, 'name': 'Shanshan Liu'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.8, 40.1], 'player': {'id': 25481, 'name': 'Peng Han'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [120.0, 38.0], 'player': {'id': 25483, 'name': 'Shimeng Peng'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [117.0, 41.8], 'player': {'id': 25519, 'name': 'Ode Fulutudilu'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [114.3, 48.0], 'player': {'id': 5052, 'name': 'Thembi Kgatlana'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [107.6, 27.4], 'player': {'id': 25516, 'name': 'Refiloe Jane'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [110.0, 34.9], 'player': {'id': 25747, 'name': 'Bambanani Nolufefe Mbane'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}]",71138ea6-10f3-4b82-8f7f-5a0aec7f8b1f,,Off T,0.06369794,Normal,Open Play,,,,South Africa Women's,1216,00:10:52.403,Shot,True
,,,,,,,,,,,,,,,,,1.546018,,,,,,,,,,,ed8cd0ca-da6a-4ec5-94a0-aa1b5ceb0b5f,2464,,,"[85.8, 45.4]",22956,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Kholosa Biyana,25521.0,Left Center Midfield,172,South Africa Women's,1216,['0e96d307-38d3-43fc-b230-a73f9994666e'],6,,Right Foot,"[119.3, 39.6, 1.3]",True,"[{'location': [119.7, 39.7], 'player': {'id': 25483, 'name': 'Shimeng Peng'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [87.1, 25.3], 'player': {'id': 25749, 'name': 'Ying Li'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [101.3, 29.7], 'player': {'id': 25481, 'name': 'Peng Han'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.7, 36.3], 'player': {'id': 25480, 'name': 'Haiyan Wu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.5, 39.5], 'player': {'id': 25487, 'name': 'Yuping Lin'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.1, 50.2], 'player': {'id': 25486, 'name': 'Shanshan Liu'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [91.8, 47.1], 'player': {'id': 25490, 'name': 'Rui Zhang'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [93.5, 37.1], 'player': {'id': 25750, 'name': 'Yan Wang'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [91.1, 44.1], 'player': {'id': 25488, 'name': 'Yasha Gu'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [90.9, 56.1], 'player': {'id': 25520, 'name': 'Lebogang Ramalepe'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [103.3, 37.4], 'player': {'id': 5052, 'name': 'Thembi Kgatlana'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [93.1, 35.1], 'player': {'id': 25511, 'name': 'Jermaine Seoposenwe'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [83.7, 30.8], 'player': {'id': 25516, 'name': 'Refiloe Jane'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",c1474a3e-2583-443f-8707-4972fefed7fb,,Saved,0.01635676,Normal,Open Play,,,,South Africa Women's,1216,00:17:06.296,Shot,
,,,,,,,,,,,,,,,,,0.567786,,,,,,,,,,,71a46b21-f7e2-4df5-8fd0-8d63de30a232,2699,,,"[101.8, 54.7]",22956,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Shanshan Wang,25485.0,Left Center Forward,192,China PR Women's,1207,"['114846f7-ab17-4127-b418-f5e6124fa1e9', 'b3b8c25a-e109-4c52-bab9-aa800a6ef5d5']",51,,Left Foot,"[120.0, 36.4, 5.4]",,"[{'location': [93.8, 58.4], 'player': {'id': 25490, 'name': 'Rui Zhang'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [102.7, 74.2], 'player': {'id': 25482, 'name': 'Jiahui Lou'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [96.8, 27.9], 'player': {'id': 25749, 'name': 'Ying Li'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [118.6, 43.0], 'player': {'id': 25746, 'name': 'Kaylin Swart'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.3, 58.7], 'player': {'id': 25521, 'name': 'Kholosa Biyana'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.8, 56.8], 'player': {'id': 25514, 'name': 'Noko Matlou'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.8, 38.0], 'player': {'id': 25520, 'name': 'Lebogang Ramalepe'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.0, 58.7], 'player': {'id': 5054, 'name': 'Janine van Wyk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.8, 53.8], 'player': {'id': 25747, 'name': 'Bambanani Nolufefe Mbane'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}]",a41a443d-025e-4596-ae2f-d467dd32f41c,,Off T,0.039304134,Normal,Open Play,,,,China PR Women's,1207,00:24:51.979,Shot,True
,,,,,,,,,,,,,,,,,0.368375,,,,,,,,,,,2585c790-7394-4931-99e5-435b0b2a6fcc,2907,,,"[105.7, 30.9]",22956,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thembi Kgatlana,5052.0,Right Wing,208,South Africa Women's,1216,"['cd70f20a-bd08-4028-850d-6fe8df91aa5d', 'fcab04a2-38d4-477b-bc9a-662e799f1d42']",54,,Right Foot,"[108.9, 37.7]",,"[{'location': [94.2, 22.4], 'player': {'id': 25509, 'name': 'Leandra Smeda'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [94.7, 36.5], 'player': {'id': 25511, 'name': 'Jermaine Seoposenwe'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.9, 61.0], 'player': {'id': 25486, 'name': 'Shanshan Liu'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.2, 36.7], 'player': {'id': 25490, 'name': 'Rui Zhang'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.3, 31.8], 'player': {'id': 25480, 'name': 'Haiyan Wu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.8, 38.0], 'player': {'id': 25487, 'name': 'Yuping Lin'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.0, 26.3], 'player': {'id': 25481, 'name': 'Peng Han'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.8, 28.9], 'player': {'id': 25482, 'name': 'Jiahui Lou'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [118.4, 38.2], 'player': {'id': 25483, 'name': 'Shimeng Peng'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,Blocked,0.05537498,Normal,Open Play,,,,South Africa Women's,1216,00:30:54.955,Shot,
,,,,,,,,,,,,,,,,,0.608,,,,,,,,,,,d8b82cb2-7f92-420c-b01c-3edf4fad7e0c,3039,,,"[113.2, 43.4]",22956,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Peng Han,25481.0,Right Back,225,China PR Women's,1207,"['b3273404-e365-4816-92e3-71c63a688d62', 'f4eb36be-32f4-4312-990a-3b83ffa725b1']",34,True,Head,"[119.0, 43.7, 1.0]",,"[{'location': [119.3, 42.4], 'player': {'id': 25746, 'name': 'Kaylin Swart'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.1, 37.7], 'player': {'id': 25514, 'name': 'Noko Matlou'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.0, 40.4], 'player': {'id': 5054, 'name': 'Janine van Wyk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [119.6, 37.7], 'player': {'id': 25520, 'name': 'Lebogang Ramalepe'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.9, 41.4], 'player': {'id': 25509, 'name': 'Leandra Smeda'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.2, 42.6], 'player': {'id': 25511, 'name': 'Jermaine Seoposenwe'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [113.4, 45.8], 'player': {'id': 25747, 'name': 'Bambanani Nolufefe Mbane'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.7, 47.8], 'player': {'id': 25521, 'name': 'Kholosa Biyana'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [119.3, 3.0], 'player': {'id': 24461, 'name': 'Shuang Wang'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [112.4, 37.0], 'player': {'id': 25482, 'name': 'Jiahui Lou'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [113.9, 37.2], 'player': {'id': 25485, 'name': 'Shanshan Wang'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [101.8, 47.4], 'player': {'id': 25484, 'name': 'Yao Wei'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [112.7, 46.4], 'player': {'id': 25489, 'name': 'Li Yang'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",74ef405f-bbef-4a67-b44b-505b52536280,,Saved,0.10565731,Normal,Open Play,,,,China PR Women's,1207,00:39:34.481,Shot,True
,,,,,,,,,,,,,,,,,0.127827,,,,,,,,,,,72957b60-be51-42cd-83b5-bada63b6b2cf,3132,,,"[104.4, 25.6]",22956,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Li Yang,25489.0,Right Center Midfield,236,China PR Women's,1207,"['98788b54-09de-4fea-9d41-6e8ed7638227', 'efcc2789-ba90-4076-ba35-7341d4024aa6']",35,,Right Foot,"[105.7, 26.8]",,"[{'location': [118.8, 36.9], 'player': {'id': 25746, 'name': 'Kaylin Swart'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.1, 26.9], 'player': {'id': 25747, 'name': 'Bambanani Nolufefe Mbane'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [109.2, 32.3], 'player': {'id': 5054, 'name': 'Janine van Wyk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.0, 36.4], 'player': {'id': 25514, 'name': 'Noko Matlou'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.9, 43.8], 'player': {'id': 25509, 'name': 'Leandra Smeda'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.6, 37.5], 'player': {'id': 25485, 'name': 'Shanshan Wang'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [100.2, 28.1], 'player': {'id': 25484, 'name': 'Yao Wei'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [105.1, 45.8], 'player': {'id': 25482, 'name': 'Jiahui Lou'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [95.5, 29.2], 'player': {'id': 25521, 'name': 'Kholosa Biyana'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}]",5c1bce14-bc99-446a-99d3-a0c229dad13a,,Blocked,0.026670283,Normal,Open Play,,,,China PR Women's,1207,00:43:35.467,Shot,
,,,,,,,,,,,,,,,,,0.457117,,,,,,,,,,,e5094d3f-bcec-455f-9659-93ce36d21541,3194,,,"[111.5, 33.1]",22956,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Li Yang,25489.0,Right Center Midfield,238,China PR Women's,1207,['11da5b93-d468-4dd7-8c17-61df039680a3'],21,,Left Foot,"[117.5, 38.0, 1.4]",,"[{'location': [118.2, 37.8], 'player': {'id': 25746, 'name': 'Kaylin Swart'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.0, 35.0], 'player': {'id': 25514, 'name': 'Noko Matlou'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.5, 40.7], 'player': {'id': 25747, 'name': 'Bambanani Nolufefe Mbane'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [100.3, 53.1], 'player': {'id': 5054, 'name': 'Janine van Wyk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.2, 60.8], 'player': {'id': 25509, 'name': 'Leandra Smeda'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [92.5, 56.1], 'player': {'id': 25485, 'name': 'Shanshan Wang'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [92.3, 43.7], 'player': {'id': 24461, 'name': 'Shuang Wang'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",1765bd26-9481-48da-b9c9-c5cac3d4d5e2,,Saved,0.15301071,Normal,Open Play,,,,China PR Women's,1207,00:44:21.322,Shot,
,,,,,,,,,,,,,,,,,0.184821,,,,,,,,,,,4e688b7f-852f-47ca-b221-69b909058707,3258,,,"[102.7, 30.6]",22956,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Li Yang,25489.0,Right Center Midfield,241,China PR Women's,1207,"['1c2f26d2-254f-48bc-be0e-208146bbd84b', 'b6f91e23-b149-4486-8663-322f80011f71']",3,,Left Foot,"[105.7, 32.1]",,"[{'location': [116.2, 37.5], 'player': {'id': 25746, 'name': 'Kaylin Swart'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.7, 32.5], 'player': {'id': 25747, 'name': 'Bambanani Nolufefe Mbane'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.8, 35.1], 'player': {'id': 25514, 'name': 'Noko Matlou'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.9, 44.3], 'player': {'id': 5054, 'name': 'Janine van Wyk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.7, 52.7], 'player': {'id': 25509, 'name': 'Leandra Smeda'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.6, 38.1], 'player': {'id': 25485, 'name': 'Shanshan Wang'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [105.7, 43.7], 'player': {'id': 24461, 'name': 'Shuang Wang'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [102.7, 57.4], 'player': {'id': 25482, 'name': 'Jiahui Lou'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",68bc3513-e670-4a45-a894-a8119b54c9c1,,Blocked,0.07340313,Normal,Open Play,,,,China PR Women's,1207,00:46:03.066,Shot,
