ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,0.629,,,,,,,,,,,437645c7-8967-4ffb-b2a6-e799fb4bb2da,2378,,"[95.0, 52.0]",7485,66,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Morgan Paige Gautrat,6813.0,Left Defensive Midfield,136,Chicago Red Stars,761,"['03de8a1b-7c68-41cd-a953-9eb1554e30ce', '14204651-2748-4e4e-994d-6d773309491b']",13,Right Foot,"[107.0, 50.0]",,"[{'location': [106.0, 40.0], 'player': {'id': 4963, 'name': 'Yuki Nagasato'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [91.0, 17.0], 'player': {'id': 4955, 'name': 'Sarah Gorden'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [109.0, 28.0], 'player': {'id': 5103, 'name': 'Michele Vasconcelos'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [98.0, 30.0], 'player': {'id': 6812, 'name': 'Vanessa DiBernardo'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [107.0, 54.0], 'player': {'id': 4961, 'name': 'Samantha May Kerr'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.0, 58.0], 'player': {'id': 4953, 'name': 'Alyssa Mautz'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [120.0, 43.0], 'player': {'id': 5019, 'name': 'Michelle Betos'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.0, 31.0], 'player': {'id': 5006, 'name': 'Beverly Yanez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [109.0, 38.0], 'player': {'id': 5007, 'name': 'Megan Montefusco'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.0, 37.0], 'player': {'id': 5069, 'name': 'Theresa Nielsen'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.0, 52.0], 'player': {'id': 5000, 'name': 'Stephanie-Elise Catley'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.0, 49.0], 'player': {'id': 5065, 'name': 'Lauren Barnes'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.0, 38.0], 'player': {'id': 8297, 'name': 'Adriana Kristina Leon'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [105.0, 44.0], 'player': {'id': 5016, 'name': 'Jessica Fishlock'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [101.0, 40.0], 'player': {'id': 5001, 'name': 'Allie Long'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': False}, {'location': [97.0, 50.0], 'player': {'id': 5002, 'name': 'Jodie Taylor'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}]",49bdf8b0-abe1-4cc8-895c-d6a972978206,,Blocked,0.021741254,Normal,Open Play,,,,Chicago Red Stars,761,00:21:13.820,Shot,
,,,,,,,,,,1.484,,,,,,,,,,,595bc66b-37d4-44bc-91a9-7e538d0d69e2,2513,,"[91.0, 37.0]",7485,69,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vanessa DiBernardo,6812.0,Left Midfield,139,Chicago Red Stars,761,['09e041f1-f41f-4cf9-bf40-a7a73f049a71'],1,Right Foot,"[119.0, 42.4, 3.9]",,"[{'location': [101.0, 30.0], 'player': {'id': 5103, 'name': 'Michele Vasconcelos'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [101.0, 21.0], 'player': {'id': 4963, 'name': 'Yuki Nagasato'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [90.0, 48.0], 'player': {'id': 4953, 'name': 'Alyssa Mautz'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [119.0, 40.0], 'player': {'id': 5019, 'name': 'Michelle Betos'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [92.0, 40.0], 'player': {'id': 4961, 'name': 'Samantha May Kerr'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.0, 46.0], 'player': {'id': 5000, 'name': 'Stephanie-Elise Catley'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.0, 28.0], 'player': {'id': 5007, 'name': 'Megan Montefusco'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.0, 31.0], 'player': {'id': 5001, 'name': 'Allie Long'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': False}, {'location': [99.0, 26.0], 'player': {'id': 5069, 'name': 'Theresa Nielsen'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.0, 36.0], 'player': {'id': 5065, 'name': 'Lauren Barnes'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.0, 41.0], 'player': {'id': 5016, 'name': 'Jessica Fishlock'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [88.0, 37.0], 'player': {'id': 5006, 'name': 'Beverly Yanez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}]",,,Off T,0.032467853,Normal,Open Play,,,,Chicago Red Stars,761,00:24:01.076,Shot,
,,,,,,,,,,0.225,,,,,,,,,,,b5889d37-0926-4db3-81eb-e5bcff87c475,2544,,"[113.0, 45.0]",7485,70,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Allie Long,5001.0,Center Midfield,141,OL Reign,760,['32779e51-19f3-4518-bbf3-c6049cc63f22'],46,Left Foot,"[118.0, 35.0, 0.3]",,"[{'location': [104.0, 37.0], 'player': {'id': 5007, 'name': 'Megan Montefusco'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [104.0, 40.0], 'player': {'id': 5077, 'name': 'Jasmyne Spencer'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [111.0, 33.0], 'player': {'id': 5016, 'name': 'Jessica Fishlock'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [109.0, 43.0], 'player': {'id': 5006, 'name': 'Beverly Yanez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [101.0, 53.0], 'player': {'id': 8297, 'name': 'Adriana Kristina Leon'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [119.0, 43.0], 'player': {'id': 5100, 'name': 'Alyssa Michele Naeher'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.0, 51.0], 'player': {'id': 6812, 'name': 'Vanessa DiBernardo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [104.0, 34.0], 'player': {'id': 5103, 'name': 'Michele Vasconcelos'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [107.0, 37.0], 'player': {'id': 4958, 'name': 'Kathleen Naughton'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.0, 33.0], 'player': {'id': 6811, 'name': 'Julie Beth Ertz'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.0, 44.0], 'player': {'id': 4953, 'name': 'Alyssa Mautz'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [112.0, 38.0], 'player': {'id': 7179, 'name': 'Casey Marie Krueger'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.0, 42.0], 'player': {'id': 6813, 'name': 'Morgan Paige Gautrat'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [111.0, 45.0], 'player': {'id': 4955, 'name': 'Sarah Gorden'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",a13afaa4-d608-4c48-a1c3-94525b5dc1da,,Off T,0.17570686,Volley,Open Play,,,,OL Reign,760,00:25:46.132,Shot,
,,,,,,,,,,1.897,,,,,,,,,,,d0b322d2-d20b-49e6-a7d3-b4d40fb5fa10,2682,,"[90.0, 45.0]",7485,73,,,,,,,,,,,,,,,,,,,,2,From Throw In,Beverly Yanez,5006.0,Right Midfield,149,OL Reign,760,['a4f28b8e-f5c8-4764-83f3-0f994663fb39'],54,Right Foot,"[119.0, 40.7, 4.0]",True,"[{'location': [118.0, 42.0], 'player': {'id': 5100, 'name': 'Alyssa Michele Naeher'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [88.0, 72.0], 'player': {'id': 5069, 'name': 'Theresa Nielsen'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [101.0, 53.0], 'player': {'id': 8297, 'name': 'Adriana Kristina Leon'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [93.0, 52.0], 'player': {'id': 8298, 'name': 'Megan Anna Rapinoe'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [100.0, 22.0], 'player': {'id': 5077, 'name': 'Jasmyne Spencer'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.0, 35.0], 'player': {'id': 7179, 'name': 'Casey Marie Krueger'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [92.0, 67.0], 'player': {'id': 5103, 'name': 'Michele Vasconcelos'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [102.0, 57.0], 'player': {'id': 4955, 'name': 'Sarah Gorden'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.0, 47.0], 'player': {'id': 4958, 'name': 'Kathleen Naughton'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.0, 51.0], 'player': {'id': 6811, 'name': 'Julie Beth Ertz'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [95.0, 55.0], 'player': {'id': 6813, 'name': 'Morgan Paige Gautrat'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [86.0, 45.0], 'player': {'id': 6812, 'name': 'Vanessa DiBernardo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}]",,,Off T,0.033253264,Normal,Open Play,,,,OL Reign,760,00:28:54.525,Shot,
,,,,,,,,,,0.879,,,,,,,,,,,52d56806-cb43-40cd-b71f-edf806a3453a,2796,,"[113.0, 45.0]",7485,76,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samantha May Kerr,4961.0,Center Forward,155,Chicago Red Stars,761,['050be910-a21b-46a1-83b0-7611f5e36940'],15,Head,"[118.0, 40.9, 1.3]",,"[{'location': [102.0, 61.0], 'player': {'id': 4953, 'name': 'Alyssa Mautz'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [114.0, 49.0], 'player': {'id': 4963, 'name': 'Yuki Nagasato'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [101.0, 27.0], 'player': {'id': 6813, 'name': 'Morgan Paige Gautrat'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [87.0, 21.0], 'player': {'id': 4955, 'name': 'Sarah Gorden'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [120.0, 43.0], 'player': {'id': 5019, 'name': 'Michelle Betos'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.0, 42.0], 'player': {'id': 5001, 'name': 'Allie Long'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': False}, {'location': [94.0, 27.0], 'player': {'id': 8297, 'name': 'Adriana Kristina Leon'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [99.0, 30.0], 'player': {'id': 5006, 'name': 'Beverly Yanez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [108.0, 23.0], 'player': {'id': 5069, 'name': 'Theresa Nielsen'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.0, 32.0], 'player': {'id': 5016, 'name': 'Jessica Fishlock'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [108.0, 35.0], 'player': {'id': 5007, 'name': 'Megan Montefusco'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.0, 43.0], 'player': {'id': 5000, 'name': 'Stephanie-Elise Catley'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.0, 46.0], 'player': {'id': 5065, 'name': 'Lauren Barnes'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",70fffcfa-945c-4798-80c4-76ad06b5807c,,Saved,0.10181043,Normal,Open Play,,,,Chicago Red Stars,761,00:31:15.118,Shot,
,,,,,,,,,,1.521,,,,,,,,,,,24885780-5dfa-430b-919d-e26c97209078,2836,,"[104.0, 39.0]",7485,77,,,,,,,,,,,,,,,,,,,,2,From Keeper,Morgan Paige Gautrat,6813.0,Right Defensive Midfield,156,Chicago Red Stars,761,['371da0f2-e19e-4822-b15f-cfe559dae896'],2,Right Foot,"[120.0, 45.0, 1.9]",,"[{'location': [108.0, 47.0], 'player': {'id': 4961, 'name': 'Samantha May Kerr'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.0, 42.0], 'player': {'id': 5103, 'name': 'Michele Vasconcelos'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [119.0, 40.0], 'player': {'id': 5019, 'name': 'Michelle Betos'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.0, 55.0], 'player': {'id': 5000, 'name': 'Stephanie-Elise Catley'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.0, 45.0], 'player': {'id': 5001, 'name': 'Allie Long'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': False}, {'location': [105.0, 35.0], 'player': {'id': 5069, 'name': 'Theresa Nielsen'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.0, 38.0], 'player': {'id': 5016, 'name': 'Jessica Fishlock'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [114.0, 42.0], 'player': {'id': 5007, 'name': 'Megan Montefusco'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.0, 41.0], 'player': {'id': 5065, 'name': 'Lauren Barnes'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",36b985b0-b531-4441-9bc1-b4401566dac8,,Off T,0.07175978,Normal,Open Play,,,,Chicago Red Stars,761,00:32:02.397,Shot,
,,,,,,,,,,0.372,,,,,,,,,,,5e8b4f7f-4089-4784-884f-53f2c16c2c52,2849,,"[105.0, 45.0]",7485,77,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jasmyne Spencer,5077.0,Center Forward,157,OL Reign,760,['a97c5505-3b32-4ba0-9bcf-0235ad8e3c86'],51,Right Foot,"[116.0, 43.2, 1.6]",,"[{'location': [114.0, 42.0], 'player': {'id': 5100, 'name': 'Alyssa Michele Naeher'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.0, 43.0], 'player': {'id': 8298, 'name': 'Megan Anna Rapinoe'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [92.0, 36.0], 'player': {'id': 4958, 'name': 'Kathleen Naughton'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.0, 44.0], 'player': {'id': 7179, 'name': 'Casey Marie Krueger'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.0, 45.0], 'player': {'id': 6811, 'name': 'Julie Beth Ertz'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",60a43709-db72-4ec5-84b8-9be36c59e505,True,Saved,0.36179987,Normal,Open Play,,,,OL Reign,760,00:32:51.518,Shot,
,,,,,,,,,,1.196,,,,,,,,,,,e344e4cd-0ab7-44fc-b30e-62710dce1c45,2854,,"[104.0, 28.0]",7485,78,,,,,,,,,,,,,,,,,,,,2,From Corner,Jessica Fishlock,5016.0,Left Midfield,158,OL Reign,760,['9dbea4b9-9fd5-409f-bf72-03841ca01d67'],35,Left Foot,"[119.0, 34.6, 2.3]",True,"[{'location': [119.0, 39.0], 'player': {'id': 5100, 'name': 'Alyssa Michele Naeher'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.0, 32.0], 'player': {'id': 6813, 'name': 'Morgan Paige Gautrat'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [111.0, 38.0], 'player': {'id': 4958, 'name': 'Kathleen Naughton'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.0, 38.0], 'player': {'id': 7179, 'name': 'Casey Marie Krueger'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.0, 41.0], 'player': {'id': 6812, 'name': 'Vanessa DiBernardo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.0, 49.0], 'player': {'id': 4963, 'name': 'Yuki Nagasato'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [108.0, 50.0], 'player': {'id': 4955, 'name': 'Sarah Gorden'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.0, 44.0], 'player': {'id': 6811, 'name': 'Julie Beth Ertz'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.0, 33.0], 'player': {'id': 5103, 'name': 'Michele Vasconcelos'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [116.0, 35.0], 'player': {'id': 4961, 'name': 'Samantha May Kerr'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [114.0, 40.0], 'player': {'id': 4953, 'name': 'Alyssa Mautz'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [113.0, 39.0], 'player': {'id': 5006, 'name': 'Beverly Yanez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [110.0, 39.0], 'player': {'id': 5007, 'name': 'Megan Montefusco'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [113.0, 34.0], 'player': {'id': 5000, 'name': 'Stephanie-Elise Catley'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [113.0, 42.0], 'player': {'id': 5077, 'name': 'Jasmyne Spencer'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [113.0, 47.0], 'player': {'id': 5001, 'name': 'Allie Long'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': True}, {'location': [99.0, 55.0], 'player': {'id': 5069, 'name': 'Theresa Nielsen'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [97.0, 37.0], 'player': {'id': 8297, 'name': 'Adriana Kristina Leon'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",,,Off T,0.04129654,Normal,Open Play,,,,OL Reign,760,00:33:35.078,Shot,
,,,,,,,,,,0.455,,,,,,,,,,,bea15402-8872-40ec-af86-9450056a5bb5,2892,,"[103.0, 40.0]",7485,80,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Megan Anna Rapinoe,8298.0,Left Wing,161,OL Reign,760,"['477de1b2-ebd4-4450-9eaf-dce5ece88866', 'c358c70d-2810-428a-a5b3-216bc7d4564d', 'eb794b58-4365-4cd6-ba01-f10ffb3c8dbf']",31,Left Foot,"[107.0, 40.0]",,"[{'location': [118.0, 38.0], 'player': {'id': 5100, 'name': 'Alyssa Michele Naeher'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.0, 35.0], 'player': {'id': 5006, 'name': 'Beverly Yanez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [111.0, 31.0], 'player': {'id': 8297, 'name': 'Adriana Kristina Leon'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [108.0, 17.0], 'player': {'id': 7179, 'name': 'Casey Marie Krueger'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.0, 29.0], 'player': {'id': 4958, 'name': 'Kathleen Naughton'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.0, 35.0], 'player': {'id': 6813, 'name': 'Morgan Paige Gautrat'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.0, 41.0], 'player': {'id': 5103, 'name': 'Michele Vasconcelos'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [107.0, 37.0], 'player': {'id': 6811, 'name': 'Julie Beth Ertz'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.0, 40.0], 'player': {'id': 4955, 'name': 'Sarah Gorden'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",fbb09ec9-95e0-44b0-ac65-e42b61028282,,Blocked,0.058959182,Normal,Open Play,,,,OL Reign,760,00:35:31.664,Shot,True
,,,,,,,,,,0.98,,,,,,,,,,,ef03ab41-bfdd-4411-8c1c-000dbc429565,2903,,"[112.0, 39.0]",7485,80,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Beverly Yanez,5006.0,Right Midfield,161,OL Reign,760,['e8e6cfd9-53f3-4f8d-94ff-80423fecbfc7'],41,Head,"[120.0, 45.2, 2.0]",,"[{'location': [113.0, 42.0], 'player': {'id': 6811, 'name': 'Julie Beth Ertz'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.0, 42.0], 'player': {'id': 5100, 'name': 'Alyssa Michele Naeher'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [116.0, 61.0], 'player': {'id': 4955, 'name': 'Sarah Gorden'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.0, 47.0], 'player': {'id': 6813, 'name': 'Morgan Paige Gautrat'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [114.0, 45.0], 'player': {'id': 8298, 'name': 'Megan Anna Rapinoe'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [112.0, 34.0], 'player': {'id': 5077, 'name': 'Jasmyne Spencer'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [115.0, 34.0], 'player': {'id': 7179, 'name': 'Casey Marie Krueger'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.0, 32.0], 'player': {'id': 4953, 'name': 'Alyssa Mautz'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [101.0, 58.0], 'player': {'id': 5103, 'name': 'Michele Vasconcelos'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [116.0, 39.0], 'player': {'id': 4958, 'name': 'Kathleen Naughton'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",90d2ffe2-f833-49ef-a9c6-7806d18dd2a9,,Off T,0.14865991,Normal,Open Play,,,,OL Reign,760,00:35:41.320,Shot,
,,,,,,,,,,1.19,,,,,,,,,,,efd759c8-94e2-42ca-a6a4-f5b4fa812945,3091,,"[112.0, 38.0]",7485,86,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samantha May Kerr,4961.0,Center Forward,171,Chicago Red Stars,761,['38eddf74-4bf8-405d-96fe-ca83f8338579'],40,Right Foot,"[120.0, 42.0, 0.7]",,"[{'location': [99.0, 60.0], 'player': {'id': 4963, 'name': 'Yuki Nagasato'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [99.0, 50.0], 'player': {'id': 5008, 'name': 'Kristen McNabb'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [107.0, 56.0], 'player': {'id': 5000, 'name': 'Stephanie-Elise Catley'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.0, 44.0], 'player': {'id': 5065, 'name': 'Lauren Barnes'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.0, 38.0], 'player': {'id': 5069, 'name': 'Theresa Nielsen'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.0, 41.0], 'player': {'id': 5007, 'name': 'Megan Montefusco'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.0, 39.0], 'player': {'id': 5019, 'name': 'Michelle Betos'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",2e9aaaed-43f7-4965-b47e-7021e9af78f6,,Goal,0.4082943,Normal,Open Play,,,,Chicago Red Stars,761,00:41:40.719,Shot,
