50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.1886,,,,,,,,,,,,4826b489-675e-44e6-9503-f86f67f86b7a,2045,,"[115.3, 30.2]",19818,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pauline Bremer,20725.0,Left Center Forward,98,Manchester City WFC,746,"['4c0803dd-6cfd-42c7-9808-b25a52200312', '9bce78ac-7de8-417d-8ef6-6f37524f21f4']",6,,Right Foot,"[116.8, 32.8, 0.2]",,"[{'location': [98.7, 34.5], 'player': {'id': 15707, 'name': 'Georgia Evans'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [93.0, 43.1], 'player': {'id': 15705, 'name': 'Emily Donovan'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [106.9, 48.6], 'player': {'id': 15710, 'name': 'Megan Alexander'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.3, 40.2], 'player': {'id': 15715, 'name': 'Ellie Mason'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.0, 30.2], 'player': {'id': 19774, 'name': 'Charlotte Buxton'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.4, 28.2], 'player': {'id': 15717, 'name': 'Hannah Short'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [90.7, 43.0], 'player': {'id': 4643, 'name': 'Georgia Stanway'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [108.1, 44.8], 'player': {'id': 4654, 'name': 'Nikita Parris'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [118.1, 36.1], 'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,True,,Saved,0.15935397,Normal,Open Play,,,,Manchester City WFC,746,00:05:06.790,Shot,True
,,,,,,,,,,,,,,,,,1.268273,,,,,,,,,,,,33043ccf-8210-4e82-b870-45dd71f60e1d,2049,,"[107.9, 29.1]",19818,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lauren Hemp,15555.0,Left Midfield,98,Manchester City WFC,746,['485cbf20-c175-4fd8-be63-7fd3ad4bcbb4'],9,,Left Foot,"[119.9, 35.5, 5.6]",,"[{'location': [88.6, 39.2], 'player': {'id': 15713, 'name': 'Bonnie Horwood'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.0, 42.7], 'player': {'id': 15705, 'name': 'Emily Donovan'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [105.0, 38.5], 'player': {'id': 15707, 'name': 'Georgia Evans'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [110.8, 31.2], 'player': {'id': 19774, 'name': 'Charlotte Buxton'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.2, 29.6], 'player': {'id': 15717, 'name': 'Hannah Short'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.7, 40.9], 'player': {'id': 4646, 'name': 'Claire Emslie'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [116.5, 35.3], 'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,,Off T,0.08202514,Half Volley,Open Play,,,,Manchester City WFC,746,00:05:09.538,Shot,
,,,,,,,,,,,,,,,,,1.0152,,,,,,,,,,,,398b4350-1cab-4286-a55d-8b9e177814ea,2107,,"[116.6, 29.5]",19818,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Gemma Bonner,15554.0,Left Center Back,101,Manchester City WFC,746,"['defc96b4-5b9c-424f-b8cd-da2c41970b57', 'e66ded97-efdb-4896-88b2-47c8228c75ae']",2,True,Head,"[119.3, 36.3, 2.0]",,"[{'location': [117.1, 30.2], 'player': {'id': 15715, 'name': 'Ellie Mason'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.6, 29.8], 'player': {'id': 19774, 'name': 'Charlotte Buxton'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.1, 40.4], 'player': {'id': 15710, 'name': 'Megan Alexander'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.2, 37.7], 'player': {'id': 15707, 'name': 'Georgia Evans'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [117.1, 37.3], 'player': {'id': 15713, 'name': 'Bonnie Horwood'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.8, 51.1], 'player': {'id': 15717, 'name': 'Hannah Short'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.5, 42.1], 'player': {'id': 15705, 'name': 'Emily Donovan'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [98.5, 55.4], 'player': {'id': 4637, 'name': 'Ellie Roebuck'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': True}, {'location': [118.0, 41.3], 'player': {'id': 4654, 'name': 'Nikita Parris'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [113.8, 41.3], 'player': {'id': 20725, 'name': 'Pauline Bremer'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [119.1, 36.2], 'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",22f4cdb2-e188-4289-add3-017a3881bf8c,,,Saved,0.038679074,Normal,Open Play,,,,Manchester City WFC,746,00:07:02.765,Shot,True
,,,,,,,,,,,,,,,,,0.3241,,,,,,,,,,,,2ccbdeb1-289a-4532-b6df-c8caa3dd990a,2444,,"[108.3, 34.1]",19818,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nikita Parris,4654.0,Right Center Forward,114,Manchester City WFC,746,['935affa7-0f0a-4a52-aa76-db8ac774cbde'],11,,Left Foot,"[116.8, 38.1, 1.8]",,"[{'location': [107.1, 27.1], 'player': {'id': 15716, 'name': 'Emily Syme'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [106.6, 30.0], 'player': {'id': 15714, 'name': 'Anne-Marie Heatherson'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [109.2, 44.4], 'player': {'id': 15715, 'name': 'Ellie Mason'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.1, 49.1], 'player': {'id': 15705, 'name': 'Emily Donovan'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [104.1, 41.9], 'player': {'id': 15713, 'name': 'Bonnie Horwood'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.8, 39.3], 'player': {'id': 15710, 'name': 'Megan Alexander'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.4, 38.6], 'player': {'id': 15707, 'name': 'Georgia Evans'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [111.2, 35.6], 'player': {'id': 15717, 'name': 'Hannah Short'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.7, 37.0], 'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.9, 28.7], 'player': {'id': 15555, 'name': 'Lauren Hemp'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [108.3, 54.0], 'player': {'id': 10099, 'name': 'Tessa Wullaert'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [95.8, 52.3], 'player': {'id': 23465, 'name': 'Megan Campbell'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [100.8, 36.6], 'player': {'id': 10185, 'name': 'Stephanie Houghton'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",59c188e7-1217-4d55-bf4b-f147e0e90351,,,Saved,0.12510231,Normal,Open Play,,,,Manchester City WFC,746,00:17:11.098,Shot,
,,,,,,,,,,,,,,,,,1.610286,,,,,,,,,,,,541328d3-f5be-4475-b18b-e606a95bb495,2525,,"[112.5, 36.1]",19818,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lauren Hemp,15555.0,Left Center Forward,119,Manchester City WFC,746,['db292928-b882-4eec-9597-1b16ad0fe736'],54,,Head,"[120.0, 42.7, 0.9]",,"[{'location': [107.4, 40.8], 'player': {'id': 15705, 'name': 'Emily Donovan'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [111.5, 48.9], 'player': {'id': 15715, 'name': 'Ellie Mason'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.8, 52.9], 'player': {'id': 15716, 'name': 'Emily Syme'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [105.8, 57.9], 'player': {'id': 15710, 'name': 'Megan Alexander'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.1, 52.2], 'player': {'id': 15713, 'name': 'Bonnie Horwood'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.0, 34.5], 'player': {'id': 15707, 'name': 'Georgia Evans'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.7, 42.0], 'player': {'id': 10188, 'name': 'Caroline Weir'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [108.5, 49.9], 'player': {'id': 10099, 'name': 'Tessa Wullaert'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [105.2, 60.4], 'player': {'id': 23465, 'name': 'Megan Campbell'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [95.1, 52.9], 'player': {'id': 4658, 'name': 'Keira Walsh'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [113.9, 39.7], 'player': {'id': 15717, 'name': 'Hannah Short'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.7, 30.2], 'player': {'id': 10195, 'name': 'Rachel Mclauchlan'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [119.0, 38.5], 'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",e13fe57e-4717-46d6-96e7-b61ca7cc5916,,,Goal,0.22873761,Normal,Open Play,,,,Manchester City WFC,746,00:19:54.550,Shot,
,,,,,,,,,,,,,,,,,1.87682,,,,,,,,,,,,1f9a257b-25a3-41db-b2c9-47f3e0e3de9c,2568,,"[87.2, 35.5]",19818,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georgia Stanway,4643.0,Right Center Midfield,122,Manchester City WFC,746,['51daf15c-ea9b-409e-8c98-3d07fd67f033'],23,,Right Foot,"[120.0, 37.0, 6.0]",True,"[{'location': [101.1, 49.2], 'player': {'id': 15710, 'name': 'Megan Alexander'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.1, 40.8], 'player': {'id': 15715, 'name': 'Ellie Mason'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.2, 38.7], 'player': {'id': 15717, 'name': 'Hannah Short'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.4, 30.0], 'player': {'id': 10195, 'name': 'Rachel Mclauchlan'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [94.4, 33.4], 'player': {'id': 15707, 'name': 'Georgia Evans'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.2, 59.3], 'player': {'id': 4649, 'name': 'Esme Beth Morgan'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [95.2, 40.6], 'player': {'id': 15555, 'name': 'Lauren Hemp'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [103.0, 55.2], 'player': {'id': 10099, 'name': 'Tessa Wullaert'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [97.6, 39.9], 'player': {'id': 4654, 'name': 'Nikita Parris'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [92.0, 14.5], 'player': {'id': 10188, 'name': 'Caroline Weir'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [80.5, 39.3], 'player': {'id': 4658, 'name': 'Keira Walsh'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [86.3, 33.6], 'player': {'id': 15716, 'name': 'Emily Syme'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [97.0, 52.6], 'player': {'id': 15705, 'name': 'Emily Donovan'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [89.0, 37.1], 'player': {'id': 15713, 'name': 'Bonnie Horwood'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [118.9, 39.2], 'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,,Off T,0.019985463,Normal,Open Play,,,,Manchester City WFC,746,00:21:23.162,Shot,
,,,,,,,,,,,,,,,,,0.1828,,,,,,,,,,,,e85a0705-680c-4066-81d6-66fde960e8ab,2775,,"[92.1, 35.9]",19818,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Georgia Stanway,4643.0,Right Center Midfield,131,Manchester City WFC,746,"['9a7667c6-5c8f-44ea-b323-c28f769fe570', 'e6273805-ac2b-43ef-88d0-6ccc71550cb2']",1,,Right Foot,"[96.6, 35.8]",True,"[{'location': [102.3, 36.7], 'player': {'id': 15555, 'name': 'Lauren Hemp'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [96.1, 15.2], 'player': {'id': 23465, 'name': 'Megan Campbell'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [101.1, 53.6], 'player': {'id': 15714, 'name': 'Anne-Marie Heatherson'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [80.1, 53.7], 'player': {'id': 4654, 'name': 'Nikita Parris'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [87.2, 56.8], 'player': {'id': 10099, 'name': 'Tessa Wullaert'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [92.6, 43.1], 'player': {'id': 4649, 'name': 'Esme Beth Morgan'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [99.9, 52.5], 'player': {'id': 4658, 'name': 'Keira Walsh'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [100.8, 43.8], 'player': {'id': 19776, 'name': 'Monique Fischer'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [108.5, 42.4], 'player': {'id': 15715, 'name': 'Ellie Mason'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.1, 35.3], 'player': {'id': 15717, 'name': 'Hannah Short'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.7, 39.9], 'player': {'id': 15710, 'name': 'Megan Alexander'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.9, 30.3], 'player': {'id': 10195, 'name': 'Rachel Mclauchlan'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.7, 49.0], 'player': {'id': 15716, 'name': 'Emily Syme'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [96.3, 45.5], 'player': {'id': 15713, 'name': 'Bonnie Horwood'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [96.8, 35.9], 'player': {'id': 15707, 'name': 'Georgia Evans'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [118.6, 39.8], 'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",347834fa-049f-4c00-b687-63f86b2cf6f3,,,Blocked,0.026150178,Normal,Open Play,,,,Manchester City WFC,746,00:27:01.608,Shot,
,,,,,,,,,,,,,,,,,0.7071,,,,,,,,,,,,1898faf5-73cf-45fa-bcc9-34a0cfc47897,2807,,"[107.1, 38.1]",19818,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Hannah Short,15717.0,Right Center Back,134,Yeovil Town LFC,970,"['096df795-a7f8-4918-b168-94af03b29435', '701a78b6-d974-4690-9078-0bf62b34e217']",4,,Head,"[117.4, 37.7]",,"[{'location': [106.4, 36.0], 'player': {'id': 15718, 'name': 'Olivia Fergusson'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [113.4, 39.1], 'player': {'id': 15715, 'name': 'Ellie Mason'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [118.5, 40.2], 'player': {'id': 4637, 'name': 'Ellie Roebuck'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.1, 37.9], 'player': {'id': 23465, 'name': 'Megan Campbell'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.4, 33.6], 'player': {'id': 15554, 'name': 'Gemma Bonner'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.7, 39.2], 'player': {'id': 4658, 'name': 'Keira Walsh'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.3, 38.4], 'player': {'id': 15555, 'name': 'Lauren Hemp'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [102.2, 37.6], 'player': {'id': 15716, 'name': 'Emily Syme'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [107.8, 32.7], 'player': {'id': 15714, 'name': 'Anne-Marie Heatherson'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [113.2, 47.5], 'player': {'id': 10188, 'name': 'Caroline Weir'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [114.2, 40.6], 'player': {'id': 10185, 'name': 'Stephanie Houghton'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [119.2, 43.0], 'player': {'id': 4643, 'name': 'Georgia Stanway'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [104.8, 41.8], 'player': {'id': 4649, 'name': 'Esme Beth Morgan'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.4, 37.7], 'player': {'id': 10099, 'name': 'Tessa Wullaert'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [107.1, 38.8], 'player': {'id': 4654, 'name': 'Nikita Parris'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [100.4, 43.2], 'player': {'id': 19776, 'name': 'Monique Fischer'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",259eedd0-d37e-45cc-bcd8-08c7e52ee10d,,,Blocked,0.055862095,Normal,Open Play,,,,Yeovil Town LFC,970,00:29:04.091,Shot,
,,,,,,,,,,,,,,,,,1.5549,,,,,,,,,,,,a2b66e8e-b9cd-4eda-93e0-5d12d51cfa22,2895,,"[96.7, 31.5]",19818,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Olivia Fergusson,15718.0,Center Forward,139,Yeovil Town LFC,970,['c7707ee8-e077-4abf-8ef1-af6549bc64c4'],20,,Right Foot,"[118.0, 42.4, 0.9]",,"[{'location': [91.3, 59.8], 'player': {'id': 10195, 'name': 'Rachel Mclauchlan'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [85.8, 36.6], 'player': {'id': 15713, 'name': 'Bonnie Horwood'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [93.1, 56.5], 'player': {'id': 23465, 'name': 'Megan Campbell'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.2, 36.6], 'player': {'id': 4649, 'name': 'Esme Beth Morgan'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.5, 33.7], 'player': {'id': 15554, 'name': 'Gemma Bonner'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.7, 31.4], 'player': {'id': 10185, 'name': 'Stephanie Houghton'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [95.5, 38.9], 'player': {'id': 15716, 'name': 'Emily Syme'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [92.5, 26.2], 'player': {'id': 19776, 'name': 'Monique Fischer'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [118.7, 41.3], 'player': {'id': 4637, 'name': 'Ellie Roebuck'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",bc21bd8b-7cc8-4c30-ad44-e91164e164a4,,,Saved,0.052297402,Normal,Open Play,,,,Yeovil Town LFC,970,00:31:20.999,Shot,
,,,,,,,,,,,,,,,,,1.326627,,,,,,,,,,,,b4aac08d-1c29-40d8-81db-0a0eb1673f63,2972,,"[94.2, 45.9]",19818,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tessa Wullaert,10099.0,Right Midfield,143,Manchester City WFC,746,['7ad24a89-8766-4d9f-ac94-f082866c640a'],33,,Left Foot,"[118.8, 42.8, 0.2]",,"[{'location': [98.0, 45.4], 'player': {'id': 15717, 'name': 'Hannah Short'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.2, 50.0], 'player': {'id': 15707, 'name': 'Georgia Evans'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [95.3, 20.3], 'player': {'id': 15714, 'name': 'Anne-Marie Heatherson'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [103.5, 51.9], 'player': {'id': 4654, 'name': 'Nikita Parris'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [83.3, 59.3], 'player': {'id': 4649, 'name': 'Esme Beth Morgan'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [101.4, 40.5], 'player': {'id': 15555, 'name': 'Lauren Hemp'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [100.2, 39.9], 'player': {'id': 10195, 'name': 'Rachel Mclauchlan'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.0, 52.2], 'player': {'id': 15715, 'name': 'Ellie Mason'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.7, 47.2], 'player': {'id': 15710, 'name': 'Megan Alexander'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [80.5, 43.5], 'player': {'id': 4658, 'name': 'Keira Walsh'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [89.0, 40.9], 'player': {'id': 10188, 'name': 'Caroline Weir'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [90.3, 59.6], 'player': {'id': 19776, 'name': 'Monique Fischer'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [90.7, 51.1], 'player': {'id': 15713, 'name': 'Bonnie Horwood'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [118.7, 42.2], 'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",c0c0999b-53e1-4f14-ac7c-10e7cd4e2739,,,Saved,0.030077294,Normal,Open Play,,,,Manchester City WFC,746,00:32:33.145,Shot,
