ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.12278,,,,,,,,,,,,,c10a6a86-1a77-4ffa-bb63-73bcadb9228c,2543,,,"[112.7, 43.4]",3825581,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Álvaro González Soberón,6762.0,Right Center Back,127,Espanyol,214,"['a83ab183-d5d2-44c9-b918-b22c4ff50bb8', 'bf840c5e-45e5-45a0-9fd2-2b495e1f2cdf', 'c8af7f6f-fc57-4bdd-9541-c78ae83abfa2']",9,True,Head,"[113.7, 43.2]",,"[{'location': [113.2, 44.8], 'player': {'id': 7781, 'name': 'Felipe Salvador Caicedo Corozo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [112.7, 44.4], 'player': {'id': 5539, 'name': 'Carlos Henrique Casimiro'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [113.4, 44.1], 'player': {'id': 5201, 'name': 'Sergio Ramos García'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.4, 35.6], 'player': {'id': 5456, 'name': 'Mateo Kovačić'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [100.2, 31.3], 'player': {'id': 6758, 'name': 'Víctor Sánchez Mata'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [114.2, 38.2], 'player': {'id': 5552, 'name': 'Marcelo Vieira da Silva Júnior'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.8, 38.6], 'player': {'id': 5721, 'name': 'Daniel Carvajal Ramos'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.7, 43.3], 'player': {'id': 20016, 'name': 'Kléper Laveran Lima Ferreira'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.5, 49.3], 'player': {'id': 6399, 'name': 'Gareth Frank Bale'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [112.4, 48.3], 'player': {'id': 5207, 'name': 'Cristiano Ronaldo dos Santos Aveiro'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [119.5, 40.4], 'player': {'id': 5597, 'name': 'Keylor Navas Gamboa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.3, 38.4], 'player': {'id': 27241, 'name': 'Víctor Guillermo Álvarez Delgado'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [111.0, 39.9], 'player': {'id': 6766, 'name': 'Gerard Moreno Balaguero'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",d1043128-36fe-40b0-b493-adf860bc2663,,,Blocked,0.08310846,Normal,Open Play,,,,Espanyol,214,00:19:09.017,Shot,True
,,,,,,,,,,,,,,,,,0.637996,,,,,,,,,,,,,d74897e7-1b51-4778-9ad2-a5ce66f4cd35,2547,,,"[102.1, 23.6]",3825581,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Víctor Sánchez Mata,6758.0,Right Defensive Midfield,127,Espanyol,214,['0f39477b-aae9-4d22-8d8f-11e4b1adfb92'],10,,Left Foot,"[120.0, 32.8, 7.1]",True,"[{'location': [115.0, 42.6], 'player': {'id': 7781, 'name': 'Felipe Salvador Caicedo Corozo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [105.2, 30.9], 'player': {'id': 27241, 'name': 'Víctor Guillermo Álvarez Delgado'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [110.3, 39.7], 'player': {'id': 6709, 'name': 'Anaitz Arbilla Zabala'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [118.6, 38.6], 'player': {'id': 5597, 'name': 'Keylor Navas Gamboa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.6, 36.6], 'player': {'id': 5200, 'name': 'Lucas Vázquez Iglesias'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [112.7, 36.9], 'player': {'id': 6766, 'name': 'Gerard Moreno Balaguero'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [110.7, 51.1], 'player': {'id': 6399, 'name': 'Gareth Frank Bale'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [109.0, 39.1], 'player': {'id': 5539, 'name': 'Carlos Henrique Casimiro'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [113.8, 42.4], 'player': {'id': 5201, 'name': 'Sergio Ramos García'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.8, 39.3], 'player': {'id': 20016, 'name': 'Kléper Laveran Lima Ferreira'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.7, 38.1], 'player': {'id': 5552, 'name': 'Marcelo Vieira da Silva Júnior'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.9, 24.6], 'player': {'id': 5456, 'name': 'Mateo Kovačić'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [109.7, 30.0], 'player': {'id': 5721, 'name': 'Daniel Carvajal Ramos'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",,,,Off T,0.02028725,Half Volley,Open Play,,,,Espanyol,214,00:19:10.895,Shot,
,,,,,,,,,,,,,,,,,0.467603,,,,,,,,,,,,,1c2aa046-b7b7-42e0-b9f4-579959493260,2704,,,"[117.9, 52.5]",3825581,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joan Jordán Moreno,6701.0,Right Defensive Midfield,135,Espanyol,214,['5046ee20-5656-43a2-b0be-8e94dd25546e'],12,,Right Foot,"[120.0, 44.6, 1.6]",True,"[{'location': [105.7, 40.9], 'player': {'id': 5207, 'name': 'Cristiano Ronaldo dos Santos Aveiro'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [117.4, 45.4], 'player': {'id': 6766, 'name': 'Gerard Moreno Balaguero'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [112.7, 50.8], 'player': {'id': 5456, 'name': 'Mateo Kovačić'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.8, 52.5], 'player': {'id': 24072, 'name': 'Salvador Sevilla López'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [88.5, 20.1], 'player': {'id': 5200, 'name': 'Lucas Vázquez Iglesias'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [114.1, 28.8], 'player': {'id': 5721, 'name': 'Daniel Carvajal Ramos'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.2, 32.3], 'player': {'id': 5539, 'name': 'Carlos Henrique Casimiro'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [104.2, 22.9], 'player': {'id': 4926, 'name': 'Francisco Román Alarcón Suárez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [118.0, 44.0], 'player': {'id': 5552, 'name': 'Marcelo Vieira da Silva Júnior'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.1, 39.1], 'player': {'id': 20016, 'name': 'Kléper Laveran Lima Ferreira'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.0, 42.1], 'player': {'id': 5201, 'name': 'Sergio Ramos García'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [119.2, 43.1], 'player': {'id': 5597, 'name': 'Keylor Navas Gamboa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.2, 18.6], 'player': {'id': 27241, 'name': 'Víctor Guillermo Álvarez Delgado'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [113.8, 34.8], 'player': {'id': 6762, 'name': 'Álvaro González Soberón'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [113.0, 38.8], 'player': {'id': 7781, 'name': 'Felipe Salvador Caicedo Corozo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [107.9, 32.0], 'player': {'id': 24578, 'name': 'Francisco Montañés Claverías'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",a94aa7e4-4ea4-4677-a07e-43c62e674e8c,,,Off T,0.012701511,Volley,Open Play,,,,Espanyol,214,00:24:12.888,Shot,
,,,,,,,,,,,,,,,,,0.421241,,,,,,,,,,,,,456b89fb-1d0e-471a-a662-42a38c8abb91,2837,,,"[114.9, 44.2]",3825581,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Moreno Balaguero,6766.0,Left Center Forward,139,Espanyol,214,['c474368e-d0ff-4b4e-b7f8-a3d35a650e99'],57,,Head,"[118.8, 41.0, 0.9]",,"[{'location': [113.9, 40.9], 'player': {'id': 7781, 'name': 'Felipe Salvador Caicedo Corozo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [115.4, 61.1], 'player': {'id': 5201, 'name': 'Sergio Ramos García'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.5, 46.2], 'player': {'id': 5539, 'name': 'Carlos Henrique Casimiro'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [114.5, 47.0], 'player': {'id': 20016, 'name': 'Kléper Laveran Lima Ferreira'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.8, 41.1], 'player': {'id': 5721, 'name': 'Daniel Carvajal Ramos'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [119.0, 40.8], 'player': {'id': 5597, 'name': 'Keylor Navas Gamboa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.4, 53.2], 'player': {'id': 5456, 'name': 'Mateo Kovačić'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [115.3, 62.9], 'player': {'id': 24578, 'name': 'Francisco Montañés Claverías'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [107.2, 37.0], 'player': {'id': 5200, 'name': 'Lucas Vázquez Iglesias'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [111.4, 38.3], 'player': {'id': 24072, 'name': 'Salvador Sevilla López'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",49feea21-9782-4497-bf4c-6f51220517c9,,,Saved,0.37937453,Normal,Open Play,,,,Espanyol,214,00:26:57.868,Shot,
,,,,,,,,,,,,,,,,,0.464118,,,,,,,,,,,,,6c2375ea-de05-46f3-9fdb-b6868556a0e7,2840,,,"[116.8, 37.9]",3825581,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Salvador Sevilla López,24072.0,Left Midfield,139,Espanyol,214,['4f0c9f1b-67df-4648-b643-0e9aeab511d3'],59,,Right Foot,"[120.0, 35.4, 1.2]",True,"[{'location': [115.1, 37.7], 'player': {'id': 7781, 'name': 'Felipe Salvador Caicedo Corozo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [116.6, 40.2], 'player': {'id': 5721, 'name': 'Daniel Carvajal Ramos'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.7, 35.1], 'player': {'id': 5200, 'name': 'Lucas Vázquez Iglesias'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [115.0, 43.1], 'player': {'id': 6766, 'name': 'Gerard Moreno Balaguero'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [114.0, 45.7], 'player': {'id': 20016, 'name': 'Kléper Laveran Lima Ferreira'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.8, 39.1], 'player': {'id': 5597, 'name': 'Keylor Navas Gamboa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.8, 46.2], 'player': {'id': 5539, 'name': 'Carlos Henrique Casimiro'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}]",,,,Off T,0.62143046,Half Volley,Open Play,,,,Espanyol,214,00:26:59.048,Shot,
,,,,,,,,,,,,,,,,,0.766521,,,,,,,,,,,,,262f069e-aac3-4f98-9fcf-d79e367c38e9,3224,,,"[107.6, 40.2]",3825581,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Center Forward,156,Real Madrid,220,['261ebac6-192d-42fb-96fa-f96795e9bff1'],7,,Right Foot,"[120.0, 42.4, 0.5]",True,"[{'location': [118.5, 40.6], 'player': {'id': 6792, 'name': 'Pau López Sabata'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.9, 51.2], 'player': {'id': 5200, 'name': 'Lucas Vázquez Iglesias'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [102.5, 60.3], 'player': {'id': 24072, 'name': 'Salvador Sevilla López'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [110.7, 49.7], 'player': {'id': 6612, 'name': 'Rubén Duarte Sánchez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.1, 56.7], 'player': {'id': 27241, 'name': 'Víctor Guillermo Álvarez Delgado'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.8, 46.7], 'player': {'id': 4926, 'name': 'Francisco Román Alarcón Suárez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [88.5, 64.1], 'player': {'id': 5721, 'name': 'Daniel Carvajal Ramos'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [94.1, 56.1], 'player': {'id': 5539, 'name': 'Carlos Henrique Casimiro'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [100.1, 40.0], 'player': {'id': 24578, 'name': 'Francisco Montañés Claverías'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [108.1, 35.8], 'player': {'id': 6709, 'name': 'Anaitz Arbilla Zabala'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.0, 41.7], 'player': {'id': 6762, 'name': 'Álvaro González Soberón'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.2, 47.3], 'player': {'id': 18407, 'name': 'José Alberto Cañas Ruiz Herrera'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}]",4470da60-c3f9-4722-b992-5a0d2640151f,,,Goal,0.22829616,Normal,Open Play,,,,Real Madrid,220,00:35:07.888,Shot,
,,,,,,,,,,,,,,,,,0.772621,,,,,,,,,,,,,ef0d6bbb-152b-4549-861f-16d879a360ff,3349,,,"[106.0, 34.4]",3825581,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Cristiano Ronaldo dos Santos Aveiro,5207.0,Center Forward,163,Real Madrid,220,['da40c7e1-9677-4ec6-a876-648a9862e5e3'],30,,Left Foot,"[120.0, 45.7, 1.1]",True,"[{'location': [105.6, 33.1], 'player': {'id': 6612, 'name': 'Rubén Duarte Sánchez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.7, 30.8], 'player': {'id': 6762, 'name': 'Álvaro González Soberón'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [94.9, 51.7], 'player': {'id': 27241, 'name': 'Víctor Guillermo Álvarez Delgado'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [85.0, 71.5], 'player': {'id': 5200, 'name': 'Lucas Vázquez Iglesias'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [113.9, 37.2], 'player': {'id': 6792, 'name': 'Pau López Sabata'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [92.6, 47.1], 'player': {'id': 6399, 'name': 'Gareth Frank Bale'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",eb9b35a1-cc5b-4b02-bf98-88f92bf4487c,,,Off T,0.1945294,Half Volley,Open Play,,,,Real Madrid,220,00:38:30.084,Shot,
,,,,,,,,,,,,,,,,,1.386616,,,,,,,,,,,,,3b32f1fd-dba3-4406-83c6-60afc370b895,3372,,,"[88.0, 50.8]",3825581,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Daniel Carvajal Ramos,5721.0,Right Back,166,Real Madrid,220,['168a8860-d9ff-4434-8656-3105716a2b2b'],56,,Right Foot,"[120.0, 52.2, 4.2]",,"[{'location': [101.9, 24.6], 'player': {'id': 4926, 'name': 'Francisco Román Alarcón Suárez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [93.6, 53.8], 'player': {'id': 24072, 'name': 'Salvador Sevilla López'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [92.0, 45.8], 'player': {'id': 5539, 'name': 'Carlos Henrique Casimiro'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [94.5, 37.7], 'player': {'id': 24578, 'name': 'Francisco Montañés Claverías'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [102.4, 43.7], 'player': {'id': 7781, 'name': 'Felipe Salvador Caicedo Corozo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [105.1, 41.6], 'player': {'id': 5207, 'name': 'Cristiano Ronaldo dos Santos Aveiro'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.1, 31.2], 'player': {'id': 6766, 'name': 'Gerard Moreno Balaguero'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [102.1, 39.6], 'player': {'id': 6762, 'name': 'Álvaro González Soberón'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.1, 38.8], 'player': {'id': 6612, 'name': 'Rubén Duarte Sánchez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.6, 47.6], 'player': {'id': 18407, 'name': 'José Alberto Cañas Ruiz Herrera'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [116.0, 41.4], 'player': {'id': 6792, 'name': 'Pau López Sabata'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.2, 37.4], 'player': {'id': 27241, 'name': 'Víctor Guillermo Álvarez Delgado'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.4, 29.8], 'player': {'id': 6709, 'name': 'Anaitz Arbilla Zabala'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.2, 32.4], 'player': {'id': 6701, 'name': 'Joan Jordán Moreno'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [105.3, 38.4], 'player': {'id': 6399, 'name': 'Gareth Frank Bale'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [103.5, 33.7], 'player': {'id': 20016, 'name': 'Kléper Laveran Lima Ferreira'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [104.5, 26.7], 'player': {'id': 5485, 'name': 'Raphaël Varane'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",4296df3b-7eab-4481-844d-0408a45a27c4,,,Off T,0.014751591,Half Volley,Open Play,,,,Real Madrid,220,00:39:56.467,Shot,
,,,,,,,,,,,,,,,,,0.489341,,,,,,,,,,,,,f73e1e93-da43-4c96-8214-b9203cb2a440,3510,,,"[104.3, 51.7]",3825581,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lucas Vázquez Iglesias,5200.0,Right Wing,171,Real Madrid,220,['669674ed-34bb-4153-bde6-0853f56b6a44'],28,,Left Foot,"[118.7, 43.5, 0.5]",,"[{'location': [118.7, 41.8], 'player': {'id': 6792, 'name': 'Pau López Sabata'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [92.3, 65.3], 'player': {'id': 5721, 'name': 'Daniel Carvajal Ramos'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [101.3, 56.3], 'player': {'id': 24072, 'name': 'Salvador Sevilla López'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [99.7, 48.2], 'player': {'id': 6701, 'name': 'Joan Jordán Moreno'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [95.3, 51.8], 'player': {'id': 5456, 'name': 'Mateo Kovačić'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [107.1, 61.1], 'player': {'id': 27241, 'name': 'Víctor Guillermo Álvarez Delgado'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.9, 46.6], 'player': {'id': 6612, 'name': 'Rubén Duarte Sánchez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.4, 57.0], 'player': {'id': 18407, 'name': 'José Alberto Cañas Ruiz Herrera'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [109.8, 42.3], 'player': {'id': 5207, 'name': 'Cristiano Ronaldo dos Santos Aveiro'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.5, 42.7], 'player': {'id': 6762, 'name': 'Álvaro González Soberón'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.8, 37.4], 'player': {'id': 6709, 'name': 'Anaitz Arbilla Zabala'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.6, 31.9], 'player': {'id': 6399, 'name': 'Gareth Frank Bale'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [102.0, 38.3], 'player': {'id': 4926, 'name': 'Francisco Román Alarcón Suárez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",75f2cf45-4a9b-44ec-8861-2adece8b0db2,,,Saved,0.07809972,Normal,Open Play,,,,Real Madrid,220,00:42:28.378,Shot,
,,,,,,,,,,,,,,,,,1.011233,,,,,,,,,,,,,4cbc8ea9-4ec5-438e-aca1-20237dd7d775,3556,,,"[102.7, 39.0]",3825581,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Felipe Salvador Caicedo Corozo,7781.0,Right Center Forward,174,Espanyol,214,"['341e6c20-a5f8-455b-acd5-248792f31c8b', '4608512b-417a-42b3-9e06-281ff2a45076']",2,,Left Foot,"[120.0, 28.9, 1.3]",,"[{'location': [106.9, 43.4], 'player': {'id': 6766, 'name': 'Gerard Moreno Balaguero'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [102.1, 40.3], 'player': {'id': 5539, 'name': 'Carlos Henrique Casimiro'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [98.5, 31.6], 'player': {'id': 5200, 'name': 'Lucas Vázquez Iglesias'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [103.4, 37.8], 'player': {'id': 5721, 'name': 'Daniel Carvajal Ramos'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.3, 41.4], 'player': {'id': 20016, 'name': 'Kléper Laveran Lima Ferreira'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [95.2, 17.0], 'player': {'id': 24072, 'name': 'Salvador Sevilla López'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [118.1, 41.2], 'player': {'id': 5597, 'name': 'Keylor Navas Gamboa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.0, 42.4], 'player': {'id': 5485, 'name': 'Raphaël Varane'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",dd417890-9faf-4f84-a2e8-629ce7990263,,,Off T,0.11788031,Normal,Open Play,,,,Espanyol,214,00:44:02.496,Shot,True
