50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.755125,,,,,,,,,,,ede989c5-b737-4789-906e-1d77b5cb56f3,2657,,"[91.4, 52.2]",3890501,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Łukasz Piszczek,5658.0,Right Back,90,Borussia Dortmund,180,['91fbe79c-a5c0-4bd4-9e34-e60409189a7f'],9,Left Foot,,"[120.0, 30.2, 6.6]",,"[{'location': [102.6, 51.5], 'player': {'id': 8319, 'name': 'Philipp Max'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [105.8, 43.0], 'player': {'id': 4174, 'name': 'Ragnar Klavan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.1, 38.8], 'player': {'id': 40543, 'name': 'Jeong-Ho Hong'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [104.8, 35.3], 'player': {'id': 8318, 'name': 'Jeffrey Gouweleeuw'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [94.5, 52.5], 'player': {'id': 8303, 'name': 'Caiuby Francisco da Silva'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [95.5, 47.4], 'player': {'id': 40480, 'name': 'Markus Feulner'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.5, 22.8], 'player': {'id': 8237, 'name': 'Paul Verhaegh'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [97.2, 28.9], 'player': {'id': 8207, 'name': 'Dominik Kohr'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [117.0, 41.1], 'player': {'id': 42462, 'name': 'Alexander Manninger'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.0, 36.2], 'player': {'id': 3275, 'name': 'Henrikh Mkhitaryan'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [106.5, 39.4], 'player': {'id': 24324, 'name': 'Gustavo Adrián Ramos Vásquez'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [102.6, 45.5], 'player': {'id': 5684, 'name': 'Shinji Kagawa'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [94.5, 49.3], 'player': {'id': 8233, 'name': 'Gonzalo Castro Randon'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",db0b1dcb-0bb4-4f72-910b-d254b6f903cb,,Off T,0.021045672,Normal,Open Play,,,,Borussia Dortmund,180,00:11:09.694,Shot,
,,,,,,,,,,,,,,,,0.416194,,,,,,,,,,,9aa7cf0e-405f-4e98-984a-0c9515b73f63,2826,,"[108.5, 46.9]",3890501,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gustavo Adrián Ramos Vásquez,24324.0,Right Center Forward,97,Borussia Dortmund,180,['41642417-d649-4e29-af3a-0953864cf237'],29,Right Foot,,"[120.0, 47.7, 0.5]",True,"[{'location': [109.8, 28.2], 'player': {'id': 40543, 'name': 'Jeong-Ho Hong'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [106.7, 28.1], 'player': {'id': 8318, 'name': 'Jeffrey Gouweleeuw'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.5, 22.7], 'player': {'id': 3275, 'name': 'Henrikh Mkhitaryan'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [115.8, 37.9], 'player': {'id': 42462, 'name': 'Alexander Manninger'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.0, 44.3], 'player': {'id': 4174, 'name': 'Ragnar Klavan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",69d3e1d9-6835-4ddb-b0e5-4e23085424bd,,Off T,0.48095912,Normal,Open Play,,,,Borussia Dortmund,180,00:14:29.027,Shot,
,,,,,,,,,,,,,,,,0.048711,,,,,,,,,,,2d4a4e47-ff78-46f2-a1d5-99541d068d64,3075,,"[96.8, 41.0]",3890501,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Moritz Leitner,9475.0,Right Center Midfield,104,Borussia Dortmund,180,"['0efe8b03-5cd7-4e8f-8d46-5960acf638f8', '268587a6-edad-489b-85b6-f1cffa33611a', 'e38819e2-5eac-4fd7-9062-dedaad783701']",4,Left Foot,,"[97.5, 40.9]",,"[{'location': [100.9, 12.4], 'player': {'id': 8233, 'name': 'Gonzalo Castro Randon'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [98.9, 55.6], 'player': {'id': 8303, 'name': 'Caiuby Francisco da Silva'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [103.7, 46.7], 'player': {'id': 8319, 'name': 'Philipp Max'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [102.8, 38.8], 'player': {'id': 40543, 'name': 'Jeong-Ho Hong'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [103.0, 35.3], 'player': {'id': 8318, 'name': 'Jeffrey Gouweleeuw'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.3, 28.7], 'player': {'id': 8237, 'name': 'Paul Verhaegh'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [98.2, 40.6], 'player': {'id': 4174, 'name': 'Ragnar Klavan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.3, 36.2], 'player': {'id': 8232, 'name': 'Nuri Şahin'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [101.8, 32.5], 'player': {'id': 3275, 'name': 'Henrikh Mkhitaryan'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [98.0, 37.3], 'player': {'id': 40480, 'name': 'Markus Feulner'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [90.6, 43.6], 'player': {'id': 5627, 'name': 'Ja-Cheol Koo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [94.2, 26.7], 'player': {'id': 8207, 'name': 'Dominik Kohr'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [117.2, 40.1], 'player': {'id': 42462, 'name': 'Alexander Manninger'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.3, 57.8], 'player': {'id': 5658, 'name': 'Łukasz Piszczek'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [102.1, 47.8], 'player': {'id': 24324, 'name': 'Gustavo Adrián Ramos Vásquez'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",ff1cb0b1-b03d-40e7-b53a-2958d6d7d186,,Blocked,0.038728137,Normal,Open Play,,,,Borussia Dortmund,180,00:20:04.061,Shot,True
,,,,,,,,,,,,,,,,0.132098,,,,,,,,,,,4c64f66f-bf90-4b1d-8a3d-11125130ecca,3212,,"[105.2, 35.1]",3890501,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Castro Randon,8233.0,Center Attacking Midfield,109,Borussia Dortmund,180,"['c4e0e971-9bc9-4d81-ad53-d7080ffa6adb', 'e1334b90-c620-4945-abc0-afe944f18fee']",24,Right Foot,True,"[120.0, 43.0, 0.9]",True,"[{'location': [110.4, 43.2], 'player': {'id': 8319, 'name': 'Philipp Max'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [109.3, 36.0], 'player': {'id': 4174, 'name': 'Ragnar Klavan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.8, 30.2], 'player': {'id': 40543, 'name': 'Jeong-Ho Hong'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [106.4, 25.8], 'player': {'id': 8237, 'name': 'Paul Verhaegh'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [101.7, 34.7], 'player': {'id': 8318, 'name': 'Jeffrey Gouweleeuw'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.7, 37.8], 'player': {'id': 42462, 'name': 'Alexander Manninger'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.3, 24.5], 'player': {'id': 24324, 'name': 'Gustavo Adrián Ramos Vásquez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.8, 44.6], 'player': {'id': 8241, 'name': 'Felix Passlack'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",7816bd9d-89fa-4780-bfa1-784dd8f896fa,,Goal,0.15345453,Normal,Open Play,,,,Borussia Dortmund,180,00:23:24.243,Shot,
,,,,,,,,,,,,,,,,0.65618,,,,,,,,,,,815ad7ff-bd94-4a27-ab4d-1cbe8bbb2703,3365,,"[111.4, 42.9]",3890501,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jeong-Ho Hong,40543.0,Center Back,116,Augsburg,172,['f697dac3-fe90-4e88-bc03-ac2aaca36308'],33,Head,,"[117.9, 41.3, 1.4]",,"[{'location': [105.6, 50.1], 'player': {'id': 8233, 'name': 'Gonzalo Castro Randon'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [101.1, 40.0], 'player': {'id': 9475, 'name': 'Moritz Leitner'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [115.0, 50.0], 'player': {'id': 24324, 'name': 'Gustavo Adrián Ramos Vásquez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [113.1, 45.9], 'player': {'id': 8816, 'name': 'Julian Weigl'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [112.1, 42.3], 'player': {'id': 13206, 'name': 'Erik Durm'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [119.4, 42.9], 'player': {'id': 8241, 'name': 'Felix Passlack'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [111.2, 38.2], 'player': {'id': 8244, 'name': 'Sokratis Papastathopoulos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.7, 39.2], 'player': {'id': 5658, 'name': 'Łukasz Piszczek'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.9, 41.2], 'player': {'id': 8225, 'name': 'Roman Bürki'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.4, 38.9], 'player': {'id': 5572, 'name': 'Mats Hummels'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [119.4, 38.2], 'player': {'id': 3275, 'name': 'Henrikh Mkhitaryan'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [96.6, 41.0], 'player': {'id': 8207, 'name': 'Dominik Kohr'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [115.8, 76.2], 'player': {'id': 40480, 'name': 'Markus Feulner'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [114.1, 50.3], 'player': {'id': 5627, 'name': 'Ja-Cheol Koo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [112.7, 47.0], 'player': {'id': 8237, 'name': 'Paul Verhaegh'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [115.2, 37.5], 'player': {'id': 5514, 'name': 'Alfreð Finnbogason'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [111.6, 36.7], 'player': {'id': 4174, 'name': 'Ragnar Klavan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [107.8, 38.9], 'player': {'id': 8303, 'name': 'Caiuby Francisco da Silva'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",f614555e-4ec4-4bb8-a80e-de300e364651,,Saved,0.06739607,Normal,Open Play,,,,Augsburg,172,00:27:33.878,Shot,
,,,,,,,,,,,,,,,,0.065117,,,,,,,,,,,ecfbe69c-5ce5-4de4-9629-eaca585a812f,3429,,"[102.8, 28.3]",3890501,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Gustavo Adrián Ramos Vásquez,24324.0,Center Forward,118,Borussia Dortmund,180,"['a9a00f66-bdd1-43f8-a98a-9a27e843af4c', 'dc6faa2b-f1c3-4dd0-a83e-56ccad0385ea', 'ea5f2895-fafb-4c0c-a648-0f8b4f032fea']",36,Left Foot,,"[103.9, 29.2]",,"[{'location': [98.4, 39.7], 'player': {'id': 8233, 'name': 'Gonzalo Castro Randon'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [105.3, 20.4], 'player': {'id': 3275, 'name': 'Henrikh Mkhitaryan'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [91.6, 42.0], 'player': {'id': 40480, 'name': 'Markus Feulner'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [97.4, 35.7], 'player': {'id': 40543, 'name': 'Jeong-Ho Hong'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [107.0, 28.7], 'player': {'id': 8237, 'name': 'Paul Verhaegh'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [105.5, 41.7], 'player': {'id': 8241, 'name': 'Felix Passlack'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [116.0, 37.5], 'player': {'id': 42462, 'name': 'Alexander Manninger'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.2, 41.3], 'player': {'id': 8319, 'name': 'Philipp Max'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [104.5, 37.6], 'player': {'id': 4174, 'name': 'Ragnar Klavan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.6, 29.9], 'player': {'id': 8318, 'name': 'Jeffrey Gouweleeuw'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",,,Blocked,0.052880216,Normal,Open Play,,,,Borussia Dortmund,180,00:28:36.616,Shot,True
,,,,,,,,,,,,,,,,0.507081,,,,,,,,,,,25b57fe4-bd10-4f3b-b232-cf481dca3bf0,3437,,"[111.3, 36.1]",3890501,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Gustavo Adrián Ramos Vásquez,24324.0,Center Forward,119,Borussia Dortmund,180,['601ca1dc-e1af-4e26-be7a-26f5790d9947'],10,Head,,"[118.7, 37.9, 2.0]",,"[{'location': [117.1, 45.7], 'player': {'id': 8237, 'name': 'Paul Verhaegh'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [115.7, 42.5], 'player': {'id': 5514, 'name': 'Alfreð Finnbogason'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [112.3, 44.7], 'player': {'id': 8318, 'name': 'Jeffrey Gouweleeuw'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.3, 38.5], 'player': {'id': 4174, 'name': 'Ragnar Klavan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.2, 54.2], 'player': {'id': 5627, 'name': 'Ja-Cheol Koo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [106.9, 41.3], 'player': {'id': 8303, 'name': 'Caiuby Francisco da Silva'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [106.6, 36.7], 'player': {'id': 8207, 'name': 'Dominik Kohr'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.4, 33.8], 'player': {'id': 40543, 'name': 'Jeong-Ho Hong'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [119.5, 40.1], 'player': {'id': 42462, 'name': 'Alexander Manninger'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.8, 46.1], 'player': {'id': 5658, 'name': 'Łukasz Piszczek'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [97.8, 55.7], 'player': {'id': 8241, 'name': 'Felix Passlack'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [106.5, 39.5], 'player': {'id': 8244, 'name': 'Sokratis Papastathopoulos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",,,Saved,0.12349718,Normal,Open Play,,,,Borussia Dortmund,180,00:29:10.552,Shot,
,,,,,,,,,,,,,,,,0.777651,,,,,,,,,,,e645785d-beb2-46d8-8ebc-d390cceefe25,3440,,"[114.1, 33.0]",3890501,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Gustavo Adrián Ramos Vásquez,24324.0,Center Forward,119,Borussia Dortmund,180,['42643e53-b783-430e-b27c-6dc55aa88ca3'],12,Left Foot,,"[120.0, 37.9, 2.3]",True,"[{'location': [103.7, 39.7], 'player': {'id': 8244, 'name': 'Sokratis Papastathopoulos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [118.5, 40.4], 'player': {'id': 8237, 'name': 'Paul Verhaegh'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [117.8, 39.9], 'player': {'id': 5514, 'name': 'Alfreð Finnbogason'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [112.3, 44.3], 'player': {'id': 8318, 'name': 'Jeffrey Gouweleeuw'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.4, 36.0], 'player': {'id': 4174, 'name': 'Ragnar Klavan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.5, 43.4], 'player': {'id': 8303, 'name': 'Caiuby Francisco da Silva'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [99.3, 49.0], 'player': {'id': 5627, 'name': 'Ja-Cheol Koo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [107.5, 34.9], 'player': {'id': 8207, 'name': 'Dominik Kohr'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [117.7, 37.6], 'player': {'id': 42462, 'name': 'Alexander Manninger'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.0, 48.0], 'player': {'id': 5658, 'name': 'Łukasz Piszczek'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",,,Goal,0.24526192,Half Volley,Open Play,,,,Borussia Dortmund,180,00:29:12.234,Shot,
,,,,,,,,,,,,,,,,0.900075,,,,,,,,,,,fbc62ce1-e52a-4ffe-9761-74daaed76772,3573,,"[92.7, 34.0]",3890501,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Julian Weigl,8816.0,Left Defensive Midfield,121,Borussia Dortmund,180,['075efdf4-f7e6-4a3c-a8db-a1f44c22de7e'],57,Left Foot,,"[120.0, 36.0, 6.2]",,"[{'location': [93.8, 42.2], 'player': {'id': 8241, 'name': 'Felix Passlack'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [100.9, 21.7], 'player': {'id': 3275, 'name': 'Henrikh Mkhitaryan'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [100.0, 40.9], 'player': {'id': 8233, 'name': 'Gonzalo Castro Randon'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [94.0, 29.3], 'player': {'id': 24324, 'name': 'Gustavo Adrián Ramos Vásquez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [87.6, 30.3], 'player': {'id': 5627, 'name': 'Ja-Cheol Koo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [98.4, 32.3], 'player': {'id': 8207, 'name': 'Dominik Kohr'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [91.5, 36.1], 'player': {'id': 40480, 'name': 'Markus Feulner'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [91.7, 17.8], 'player': {'id': 8237, 'name': 'Paul Verhaegh'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [101.9, 39.4], 'player': {'id': 4174, 'name': 'Ragnar Klavan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.8, 38.3], 'player': {'id': 40543, 'name': 'Jeong-Ho Hong'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [102.8, 28.6], 'player': {'id': 8318, 'name': 'Jeffrey Gouweleeuw'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.4, 49.5], 'player': {'id': 8319, 'name': 'Philipp Max'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [116.7, 39.5], 'player': {'id': 42462, 'name': 'Alexander Manninger'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,Off T,0.032022107,Normal,Open Play,,,,Borussia Dortmund,180,00:31:57.302,Shot,
,,,,,,,,,,,,,,,,0.861993,,,,,,,,,,,6148784d-bc05-422f-93af-b83b59cf74ae,3593,,"[112.6, 35.4]",3890501,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alfreð Finnbogason,5514.0,Center Forward,123,Augsburg,172,['784d4901-eaa9-4b18-8878-d69e5995ff1d'],8,Right Foot,,"[115.1, 47.7]",True,"[{'location': [111.8, 53.1], 'player': {'id': 8807, 'name': 'Raúl Marcelo Bobadilla'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [109.1, 44.9], 'player': {'id': 40543, 'name': 'Jeong-Ho Hong'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [108.1, 43.8], 'player': {'id': 8816, 'name': 'Julian Weigl'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.6, 50.5], 'player': {'id': 13206, 'name': 'Erik Durm'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.6, 45.6], 'player': {'id': 5572, 'name': 'Mats Hummels'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.5, 39.9], 'player': {'id': 8225, 'name': 'Roman Bürki'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.2, 37.1], 'player': {'id': 8244, 'name': 'Sokratis Papastathopoulos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.0, 35.9], 'player': {'id': 5658, 'name': 'Łukasz Piszczek'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.9, 28.9], 'player': {'id': 8241, 'name': 'Felix Passlack'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}]",c289209b-9491-4bb1-bea6-c705adf5275e,,Wayward,0.080701254,Volley,Open Play,,,,Augsburg,172,00:33:08.063,Shot,
