50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.237924,,,,,,,,,,,7fa13087-4ab8-4fd6-bcd7-d652f024c473,1928,,,"[105.8, 56.7]",19816,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Claudia Walker,15580.0,Right Midfield,119,Birmingham City WFC,969,"['7ef209b3-b093-4c50-ac30-130e1365fb03', 'a0b947bd-0401-47bc-95af-2575c86bdd76']",20,,Right Foot,,"[120.0, 41.7, 3.6]",,"[{'location': [94.6, 58.1], 'player': {'id': 15631, 'name': 'Niamh Charles'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [118.8, 43.4], 'player': {'id': 19778, 'name': 'Frances Kitching'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.1, 55.4], 'player': {'id': 24239, 'name': 'Jemma Elizabeth Purfield'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.8, 41.4], 'player': {'id': 15614, 'name': 'Sophie Elizabeth Bradley-Auckland'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.5, 48.8], 'player': {'id': 19777, 'name': 'Niamh Fahey'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [95.1, 60.3], 'player': {'id': 19500, 'name': 'Sarah Emma Mayling'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",18ce0bc3-501b-480f-9f5f-1dfa108b1fe4,,Off T,,0.0432004,Normal,Open Play,,,,Birmingham City WFC,969,00:01:20.218,Shot,True
,,,,,,,,,,,,,,,1.789997,,,,,,,,,,,b4db3f4e-6be0-46c8-9e24-117fc62675fe,2033,,,"[81.5, 44.0]",19816,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rinsola Babajide,15613.0,Left Midfield,123,Birmingham City WFC,969,"['c43cf86e-edad-4828-96f1-1416f8ba405b', 'd618a2ce-3ef9-4122-87b9-87903378c8a3']",45,,Left Foot,,"[115.5, 41.7, 0.7]",,"[{'location': [80.2, 70.0], 'player': {'id': 15611, 'name': 'Courtney Sweetman-Kirk'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [77.6, 25.7], 'player': {'id': 15631, 'name': 'Niamh Charles'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [116.8, 40.7], 'player': {'id': 22032, 'name': 'Hannah Hampton'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [88.1, 45.3], 'player': {'id': 19503, 'name': 'Aoife Mannion'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [86.4, 27.2], 'player': {'id': 19500, 'name': 'Sarah Emma Mayling'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [82.4, 52.3], 'player': {'id': 19592, 'name': 'Harriet Scott'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [83.1, 45.2], 'player': {'id': 19502, 'name': 'Meaghan Sargeant'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",,,Saved,,0.0071655056,Normal,Open Play,,,,Liverpool WFC,966,00:03:45.717,Shot,True
,,,,,,,,,,,,,,,0.576,,,,,,,,,,,ca0b7d1a-7edd-4fe2-893b-f60aa42d8101,2103,,,"[106.8, 28.9]",19816,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Charlie Wellings,15563.0,Left Midfield,131,Birmingham City WFC,969,['fd8c3d76-2e00-4e2e-af32-342c68bbb53c'],14,,Left Foot,,"[118.3, 37.9, 0.2]",,"[{'location': [98.3, 57.4], 'player': {'id': 24239, 'name': 'Jemma Elizabeth Purfield'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.1, 30.3], 'player': {'id': 15630, 'name': 'Leigh-Anne Robe'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.2, 34.4], 'player': {'id': 15614, 'name': 'Sophie Elizabeth Bradley-Auckland'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.4, 35.9], 'player': {'id': 19777, 'name': 'Niamh Fahey'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.7, 37.2], 'player': {'id': 19778, 'name': 'Frances Kitching'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [92.7, 60.3], 'player': {'id': 15580, 'name': 'Claudia Walker'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [105.0, 45.4], 'player': {'id': 10180, 'name': 'Ellen White'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",ef2a3736-25d4-469e-acf3-2683abf5068f,,Saved,,0.1200263,Normal,Open Play,,,,Birmingham City WFC,969,00:05:14.653,Shot,
,,,,,,,,,,,,,,,1.0981,,,,,,,,,,,49e8aab0-f63f-4829-b9f8-7507c31f86f6,2120,,,"[93.5, 40.9]",19816,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hayley Ladd,19501.0,Center Defensive Midfield,132,Birmingham City WFC,969,['3fd39778-2753-43e2-97dc-f877b45ca62e'],38,,Right Foot,,"[119.1, 37.2, 0.4]",,"[{'location': [98.7, 50.4], 'player': {'id': 15580, 'name': 'Claudia Walker'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [88.9, 67.1], 'player': {'id': 19500, 'name': 'Sarah Emma Mayling'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [95.0, 28.7], 'player': {'id': 15563, 'name': 'Charlie Wellings'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [118.8, 39.1], 'player': {'id': 19778, 'name': 'Frances Kitching'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.5, 31.0], 'player': {'id': 15630, 'name': 'Leigh-Anne Robe'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.8, 41.0], 'player': {'id': 15614, 'name': 'Sophie Elizabeth Bradley-Auckland'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [87.0, 57.8], 'player': {'id': 15631, 'name': 'Niamh Charles'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [100.5, 50.0], 'player': {'id': 24239, 'name': 'Jemma Elizabeth Purfield'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [92.8, 39.3], 'player': {'id': 15628, 'name': 'Christie Murray'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [87.0, 42.2], 'player': {'id': 19777, 'name': 'Niamh Fahey'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",18ebab6f-0ca3-41c2-b477-936f2aceaf55,,Saved,,0.03678619,Normal,Open Play,,,,Birmingham City WFC,969,00:05:38.355,Shot,
,,,,,,,,,,,,,,,0.898787,,,,,,,,,,,e68fdc59-b9c1-413c-b669-35c61c8d019e,2353,,,"[113.8, 47.2]",19816,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Courtney Sweetman-Kirk,15611.0,Center Forward,143,Liverpool WFC,966,['162779b0-9355-4e35-ab5a-807b8b7d4959'],48,,Right Foot,,"[120.0, 45.1, 0.2]",True,"[{'location': [109.6, 39.3], 'player': {'id': 19416, 'name': 'Laura Coombs'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [102.0, 30.2], 'player': {'id': 15628, 'name': 'Christie Murray'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [117.2, 45.4], 'player': {'id': 19592, 'name': 'Harriet Scott'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.3, 37.0], 'player': {'id': 19502, 'name': 'Meaghan Sargeant'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.5, 35.7], 'player': {'id': 19501, 'name': 'Hayley Ladd'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.6, 27.4], 'player': {'id': 10193, 'name': 'Chloe Arthur'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [98.8, 18.7], 'player': {'id': 15562, 'name': 'Lucy Staniforth'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [112.0, 31.5], 'player': {'id': 19500, 'name': 'Sarah Emma Mayling'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [119.2, 42.2], 'player': {'id': 22032, 'name': 'Hannah Hampton'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",ecd1d0b4-0d00-444d-87a2-77035160c8de,,Off T,,0.14843506,Normal,Open Play,,,,Liverpool WFC,966,00:10:48.871,Shot,
,,,,,,,,,,,,,,,1.181655,,,,,,,,,,,62e0742f-099b-4664-a589-b2a56e9eea63,2810,,,"[109.5, 54.8]",19816,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Courtney Sweetman-Kirk,15611.0,Center Forward,165,Liverpool WFC,966,"['4a30ae8f-4a4e-4da4-a37b-6d07082e5e3e', 'c4860763-29cc-4e5f-a735-fc59a27edbe6']",21,,Right Foot,,"[120.0, 45.4, 2.2]",,"[{'location': [91.8, 24.1], 'player': {'id': 10193, 'name': 'Chloe Arthur'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.6, 41.5], 'player': {'id': 19502, 'name': 'Meaghan Sargeant'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.1, 32.5], 'player': {'id': 19503, 'name': 'Aoife Mannion'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.3, 54.1], 'player': {'id': 19592, 'name': 'Harriet Scott'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.2, 43.3], 'player': {'id': 22032, 'name': 'Hannah Hampton'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [88.9, 22.7], 'player': {'id': 15631, 'name': 'Niamh Charles'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [94.8, 36.9], 'player': {'id': 15613, 'name': 'Rinsola Babajide'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",0c423614-7d91-49c7-aadc-3be07a842f3f,True,Off T,,0.062774256,Normal,Open Play,,,,Liverpool WFC,966,00:22:21.542,Shot,True
,,,,,,,,,,,,,,,1.04515,,,,,,,,,,,bdd97870-074f-4b75-ad91-479b0c519474,2941,,,"[104.4, 42.0]",19816,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christie Murray,15628.0,Left Center Midfield,173,Liverpool WFC,966,"['07dbf102-582f-4874-8c52-1da2fb1b19f2', '553352c7-87e3-4f8c-9524-db4db0309018']",49,,Left Foot,,"[120.0, 45.2, 0.2]",,"[{'location': [108.2, 40.8], 'player': {'id': 19592, 'name': 'Harriet Scott'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.1, 41.8], 'player': {'id': 10193, 'name': 'Chloe Arthur'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [112.1, 46.1], 'player': {'id': 19502, 'name': 'Meaghan Sargeant'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.5, 39.8], 'player': {'id': 19503, 'name': 'Aoife Mannion'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.9, 48.2], 'player': {'id': 19501, 'name': 'Hayley Ladd'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.1, 31.4], 'player': {'id': 19500, 'name': 'Sarah Emma Mayling'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.9, 41.7], 'player': {'id': 22032, 'name': 'Hannah Hampton'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.8, 39.2], 'player': {'id': 15613, 'name': 'Rinsola Babajide'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [106.8, 53.9], 'player': {'id': 15611, 'name': 'Courtney Sweetman-Kirk'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.6, 44.3], 'player': {'id': 19416, 'name': 'Laura Coombs'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [112.6, 30.2], 'player': {'id': 15557, 'name': 'Emma Follis'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}]",,,Off T,,0.06162497,Normal,Open Play,,,,Liverpool WFC,966,00:25:49.530,Shot,True
,,,,,,,,,,,,,,,0.1874,,,,,,,,,,,12853c95-e274-4ab4-96b2-ecfce7a15c0c,3468,,,"[96.9, 51.1]",19816,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Ellen White,10180.0,Center Forward,205,Birmingham City WFC,969,"['86223434-bc5c-45a5-a40a-c383f2bec402', 'ed224721-fe4c-4608-a983-7e0834c7c535']",8,,Right Foot,True,"[119.2, 39.1, 2.2]",,"[{'location': [77.9, 51.4], 'player': {'id': 15562, 'name': 'Lucy Staniforth'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [82.2, 62.5], 'player': {'id': 15557, 'name': 'Emma Follis'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [86.7, 29.3], 'player': {'id': 15563, 'name': 'Charlie Wellings'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [119.0, 40.1], 'player': {'id': 19778, 'name': 'Frances Kitching'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [80.7, 48.5], 'player': {'id': 19417, 'name': 'Amy Rodgers'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [91.9, 54.5], 'player': {'id': 24239, 'name': 'Jemma Elizabeth Purfield'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.5, 32.2], 'player': {'id': 15630, 'name': 'Leigh-Anne Robe'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [87.7, 50.1], 'player': {'id': 19777, 'name': 'Niamh Fahey'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.7, 49.5], 'player': {'id': 15614, 'name': 'Sophie Elizabeth Bradley-Auckland'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",28adb275-cb0e-41a2-ac7e-4402a0d74d52,,Saved,,0.029677251,Lob,Open Play,,,,Birmingham City WFC,969,00:39:08.318,Shot,
,,,,,,,,,,,,,,,0.653295,,,,,,,,,,,fa867779-f70c-41e1-b3e8-fd974c281850,3485,,,"[99.1, 32.0]",19816,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lucy Staniforth,15562.0,Center Attacking Midfield,206,Birmingham City WFC,969,['d032eb5e-d840-4c60-a52b-5cb9c0aafdc9'],39,,Left Foot,,"[105.7, 33.6]",True,"[{'location': [108.9, 17.2], 'player': {'id': 15631, 'name': 'Niamh Charles'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [114.8, 42.7], 'player': {'id': 19417, 'name': 'Amy Rodgers'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [118.4, 39.7], 'player': {'id': 19777, 'name': 'Niamh Fahey'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.1, 34.0], 'player': {'id': 15614, 'name': 'Sophie Elizabeth Bradley-Auckland'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.9, 26.3], 'player': {'id': 24238, 'name': 'Ashley Hodson'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [104.9, 35.2], 'player': {'id': 24239, 'name': 'Jemma Elizabeth Purfield'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.9, 30.4], 'player': {'id': 19416, 'name': 'Laura Coombs'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [110.1, 35.2], 'player': {'id': 15630, 'name': 'Leigh-Anne Robe'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.8, 34.7], 'player': {'id': 19778, 'name': 'Frances Kitching'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.3, 41.2], 'player': {'id': 19502, 'name': 'Meaghan Sargeant'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [118.6, 34.7], 'player': {'id': 10180, 'name': 'Ellen White'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.5, 40.4], 'player': {'id': 10193, 'name': 'Chloe Arthur'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [107.6, 12.5], 'player': {'id': 19501, 'name': 'Hayley Ladd'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",,,Wayward,,0.034514386,Half Volley,Open Play,,,,Birmingham City WFC,969,00:40:39.446,Shot,
,,,,,,,,,,,,,,,1.605017,,,,,,,,,,,e4676ae3-aa01-4d95-9ad8-3ce921fbca36,3494,,,"[79.1, 39.8]",19816,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lucy Staniforth,15562.0,Center Attacking Midfield,206,Birmingham City WFC,969,['54028f01-45fd-4a60-9efb-6eb3f36926b5'],48,,Right Foot,,"[120.0, 33.6, 0.2]",,"[{'location': [83.9, 40.8], 'player': {'id': 10193, 'name': 'Chloe Arthur'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [74.2, 42.2], 'player': {'id': 19500, 'name': 'Sarah Emma Mayling'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [82.4, 50.9], 'player': {'id': 15557, 'name': 'Emma Follis'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [87.1, 32.8], 'player': {'id': 19501, 'name': 'Hayley Ladd'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [82.5, 23.0], 'player': {'id': 15563, 'name': 'Charlie Wellings'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [93.1, 29.1], 'player': {'id': 10180, 'name': 'Ellen White'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [118.7, 39.3], 'player': {'id': 19778, 'name': 'Frances Kitching'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [83.9, 17.2], 'player': {'id': 15631, 'name': 'Niamh Charles'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [87.9, 42.1], 'player': {'id': 19417, 'name': 'Amy Rodgers'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [90.5, 41.4], 'player': {'id': 19777, 'name': 'Niamh Fahey'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [91.5, 34.6], 'player': {'id': 15614, 'name': 'Sophie Elizabeth Bradley-Auckland'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [92.8, 30.0], 'player': {'id': 15630, 'name': 'Leigh-Anne Robe'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [89.1, 49.7], 'player': {'id': 24239, 'name': 'Jemma Elizabeth Purfield'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [75.9, 43.1], 'player': {'id': 19416, 'name': 'Laura Coombs'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",9a6c8af3-15d6-4f36-890c-78060521c864,,Off T,,0.0065625706,Normal,Open Play,,,,Birmingham City WFC,969,00:40:48.142,Shot,
,,,,,,,,,,,,,,,1.144985,,,,,,,,,,,d85c2c20-fa45-462c-98cb-638a228a9368,3574,,,"[107.3, 31.0]",19816,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Charlie Wellings,15563.0,Left Wing,213,Birmingham City WFC,969,['3ef5fd68-847b-4272-89e2-340bc03b59e9'],45,,Right Foot,,"[118.8, 40.6, 0.2]",,"[{'location': [105.0, 30.8], 'player': {'id': 19416, 'name': 'Laura Coombs'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [110.1, 35.0], 'player': {'id': 19777, 'name': 'Niamh Fahey'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.9, 30.6], 'player': {'id': 15630, 'name': 'Leigh-Anne Robe'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.6, 45.6], 'player': {'id': 24239, 'name': 'Jemma Elizabeth Purfield'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.0, 30.5], 'player': {'id': 15614, 'name': 'Sophie Elizabeth Bradley-Auckland'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.0, 34.7], 'player': {'id': 19417, 'name': 'Amy Rodgers'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [94.2, 41.4], 'player': {'id': 15628, 'name': 'Christie Murray'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [118.7, 38.2], 'player': {'id': 19778, 'name': 'Frances Kitching'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.0, 41.9], 'player': {'id': 10180, 'name': 'Ellen White'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [93.7, 47.5], 'player': {'id': 15562, 'name': 'Lucy Staniforth'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [106.0, 32.3], 'player': {'id': 21556, 'name': 'Connie Scofield'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",bd5f3612-1ccc-4861-a194-598c048f0ae3,,Saved,,0.07386329,Normal,Open Play,,,,Birmingham City WFC,969,00:43:45.545,Shot,
,,,,,,,,,,,,,,,1.775253,,,,,,,,,,,c77a0513-2aef-4dec-8119-0e35ab6527b7,3708,,,"[100.6, 24.6]",19816,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hayley Ladd,19501.0,Right Center Midfield,216,Birmingham City WFC,969,['68291a05-1bcc-4d55-8b38-170631fa37db'],34,,Right Foot,,"[120.0, 42.1, 4.6]",,"[{'location': [109.1, 30.0], 'player': {'id': 24238, 'name': 'Ashley Hodson'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [108.4, 29.2], 'player': {'id': 15628, 'name': 'Christie Murray'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [109.3, 28.5], 'player': {'id': 19416, 'name': 'Laura Coombs'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [109.4, 28.0], 'player': {'id': 15630, 'name': 'Leigh-Anne Robe'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [119.1, 39.2], 'player': {'id': 19778, 'name': 'Frances Kitching'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.3, 45.8], 'player': {'id': 15631, 'name': 'Niamh Charles'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [110.8, 45.9], 'player': {'id': 24239, 'name': 'Jemma Elizabeth Purfield'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.1, 39.1], 'player': {'id': 19777, 'name': 'Niamh Fahey'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.9, 37.7], 'player': {'id': 19417, 'name': 'Amy Rodgers'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [112.1, 36.9], 'player': {'id': 15614, 'name': 'Sophie Elizabeth Bradley-Auckland'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.8, 45.4], 'player': {'id': 15557, 'name': 'Emma Follis'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [109.1, 36.2], 'player': {'id': 15569, 'name': 'Kerys Harrop'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [111.3, 38.2], 'player': {'id': 15563, 'name': 'Charlie Wellings'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [108.9, 30.6], 'player': {'id': 10180, 'name': 'Ellen White'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [111.6, 24.1], 'player': {'id': 15562, 'name': 'Lucy Staniforth'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [97.5, 41.5], 'player': {'id': 21556, 'name': 'Connie Scofield'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",,,Off T,,0.051664807,Normal,Free Kick,,,,Birmingham City WFC,969,00:46:34.794,Shot,
