ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,2.32,,,,,,,,,65326e69-5c24-4b13-8ccb-819afb7d3aa9,1910,,"[97.0, 36.0]",7457,50,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emily Louise van Egmond,5076.0,Center Defensive Midfield,101,Orlando Pride,764,['d5009949-c4e3-49e0-a702-2ea538414032'],12,,Right Foot,"[120.0, 34.4, 2.4]",,"[{'location': [95.0, 23.0], 'player': {'id': 5064, 'name': 'Carson Pickett'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [88.0, 28.0], 'player': {'id': 5088, 'name': 'Crystal Alyssia Dunn Soubrier'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [101.0, 27.0], 'player': {'id': 5084, 'name': ""Denise O'Sullivan""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [95.0, 40.0], 'player': {'id': 5044, 'name': 'Débora Cristiane de Oliveira'}, 'position': {'id': 25, 'name': 'Secondary Striker'}, 'teammate': False}, {'location': [99.0, 36.0], 'player': {'id': 5091, 'name': 'McCall Zerboni'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [111.0, 26.0], 'player': {'id': 5083, 'name': 'Merritt Mathias'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.0, 41.0], 'player': {'id': 5048, 'name': 'Katelyn Rowland'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.0, 34.0], 'player': {'id': 5081, 'name': 'Abby Dahlkemper'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.0, 41.0], 'player': {'id': 5037, 'name': 'Abby Erceg'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.0, 51.0], 'player': {'id': 5047, 'name': 'Jaelene McKenzie Daniels'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.0, 46.0], 'player': {'id': 5087, 'name': 'Samantha June Mewis'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': False}, {'location': [102.0, 50.0], 'player': {'id': 5063, 'name': 'Chioma Ubogagu'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [105.0, 16.0], 'player': {'id': 5082, 'name': 'Marta Vieira da Silva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [112.0, 31.0], 'player': {'id': 5070, 'name': 'Christine Nairn'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",,,,Off T,0.03534091,Volley,Open Play,,,,Orlando Pride,764,00:05:12.012,Shot,
,,,,,,,,,,,,1.613,,,,,,,,,41884296-3514-4ac9-ac54-935a855f1183,1949,,"[117.0, 37.0]",7457,51,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chioma Ubogagu,5063.0,Left Wing,105,Orlando Pride,764,"['1ec7763c-f4fc-44be-954c-b49043aa504a', '62df6dce-1575-4f73-b94b-1788d05dde1c']",48,,Right Foot,"[120.0, 36.8, 0.1]",,"[{'location': [119.0, 18.0], 'player': {'id': 5082, 'name': 'Marta Vieira da Silva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [97.0, 16.0], 'player': {'id': 5064, 'name': 'Carson Pickett'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [101.0, 32.0], 'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [102.0, 25.0], 'player': {'id': 5084, 'name': ""Denise O'Sullivan""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [115.0, 21.0], 'player': {'id': 5083, 'name': 'Merritt Mathias'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [119.0, 24.0], 'player': {'id': 5081, 'name': 'Abby Dahlkemper'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.0, 31.0], 'player': {'id': 5087, 'name': 'Samantha June Mewis'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': False}, {'location': [118.0, 38.0], 'player': {'id': 5048, 'name': 'Katelyn Rowland'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [117.0, 38.0], 'player': {'id': 5037, 'name': 'Abby Erceg'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.0, 44.0], 'player': {'id': 5091, 'name': 'McCall Zerboni'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [114.0, 49.0], 'player': {'id': 5047, 'name': 'Jaelene McKenzie Daniels'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.0, 46.0], 'player': {'id': 5078, 'name': 'Alanna Stephanie Kennedy'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",009d4727-eb07-4aff-abc6-d30ff1128eb7,,,Goal,0.39779994,Normal,Open Play,,,,Orlando Pride,764,00:06:48.159,Shot,True
,,,,,,,,,,,,1.213,,,,,,,,,f24941b4-b744-4ad7-ba81-d01eb0ebd4b4,2126,,"[106.0, 32.0]",7457,56,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Débora Cristiane de Oliveira,5044.0,Secondary Striker,111,North Carolina Courage,766,['d6aa5158-c9d0-4098-9c50-09a72db05bd0'],31,,Right Foot,"[120.0, 42.6, 0.2]",True,"[{'location': [96.0, 39.0], 'player': {'id': 5034, 'name': 'Jessica McDonald'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [94.0, 45.0], 'player': {'id': 5084, 'name': ""Denise O'Sullivan""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [108.0, 45.0], 'player': {'id': 5088, 'name': 'Crystal Alyssia Dunn Soubrier'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [114.0, 37.0], 'player': {'id': 5090, 'name': 'Ashlyn Harris'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.0, 31.0], 'player': {'id': 5068, 'name': 'Kristen Edmonds'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.0, 33.0], 'player': {'id': 5089, 'name': 'Ali Krieger'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.0, 40.0], 'player': {'id': 5074, 'name': 'Shelina Laura Zadorsky'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.0, 43.0], 'player': {'id': 5064, 'name': 'Carson Pickett'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [90.0, 43.0], 'player': {'id': 5070, 'name': 'Christine Nairn'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [92.0, 37.0], 'player': {'id': 5078, 'name': 'Alanna Stephanie Kennedy'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [90.0, 31.0], 'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}]",,,,Goal,0.28377584,Normal,Open Play,,,,North Carolina Courage,766,00:11:31.079,Shot,
,,,,,,,,,,,,3.08,,,,,,,,,aa5e0ec7-ec33-413a-8a33-9caedb6e7ecc,2205,,"[104.0, 34.0]",7457,58,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexandra Morgan Carrasco,5085.0,Secondary Striker,113,Orlando Pride,764,['3591088f-afe6-4aec-b3a4-a4effb582dfa'],25,,Head,"[120.0, 45.6, 2.5]",,"[{'location': [97.0, 45.0], 'player': {'id': 5063, 'name': 'Chioma Ubogagu'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [94.0, 27.0], 'player': {'id': 5070, 'name': 'Christine Nairn'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [85.0, 6.0], 'player': {'id': 5064, 'name': 'Carson Pickett'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [86.0, 38.0], 'player': {'id': 5091, 'name': 'McCall Zerboni'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [96.0, 16.0], 'player': {'id': 5084, 'name': ""Denise O'Sullivan""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.0, 23.0], 'player': {'id': 5083, 'name': 'Merritt Mathias'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.0, 43.0], 'player': {'id': 5048, 'name': 'Katelyn Rowland'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.0, 40.0], 'player': {'id': 5037, 'name': 'Abby Erceg'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.0, 30.0], 'player': {'id': 5081, 'name': 'Abby Dahlkemper'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",2984eb0c-c0a7-4430-a721-7b55c3bbac0c,True,,Off T,0.42139462,Normal,Open Play,,,,Orlando Pride,764,00:13:25.652,Shot,
,,,,,,,,,,,,0.813,,,,,,,,,cb2f27c1-e77b-4b40-a5d1-b1ee9f58ebfb,2289,,"[112.0, 41.0]",7457,60,,,,,,,,,,,,,,,,,,,,,2,From Corner,Samantha June Mewis,5087.0,Center Midfield,117,North Carolina Courage,766,['27d22801-c385-443f-a5f4-91d083a42ab2'],53,,Head,"[120.0, 43.2, 1.2]",,"[{'location': [119.0, 40.0], 'player': {'id': 5090, 'name': 'Ashlyn Harris'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.0, 53.0], 'player': {'id': 5063, 'name': 'Chioma Ubogagu'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [113.0, 45.0], 'player': {'id': 5064, 'name': 'Carson Pickett'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.0, 38.0], 'player': {'id': 5078, 'name': 'Alanna Stephanie Kennedy'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [98.0, 49.0], 'player': {'id': 5084, 'name': ""Denise O'Sullivan""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [111.0, 39.0], 'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [114.0, 42.0], 'player': {'id': 5074, 'name': 'Shelina Laura Zadorsky'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.0, 18.0], 'player': {'id': 5068, 'name': 'Kristen Edmonds'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.0, 35.0], 'player': {'id': 5047, 'name': 'Jaelene McKenzie Daniels'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [111.0, 35.0], 'player': {'id': 5034, 'name': 'Jessica McDonald'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",3f4cfaf4-ddad-4a40-b3ba-0aeb609cae0a,,,Goal,0.13925561,Normal,Open Play,,,,North Carolina Courage,766,00:15:53.519,Shot,
,,,,,,,,,,,,1.733,,,,,,,,,0a8b915d-6e68-46b8-a47a-2e90fbe1efe1,2377,,"[113.0, 40.0]",7457,63,,,,,,,,,,,,,,,,,,,,,2,From Corner,Alanna Stephanie Kennedy,5078.0,Right Center Midfield,121,Orlando Pride,764,['72361dc6-0ac2-479f-9f6a-e0f8cdeb8c8a'],50,,Head,"[120.0, 43.8, 1.6]",,"[{'location': [120.0, 41.0], 'player': {'id': 5048, 'name': 'Katelyn Rowland'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.0, 25.0], 'player': {'id': 5044, 'name': 'Débora Cristiane de Oliveira'}, 'position': {'id': 25, 'name': 'Secondary Striker'}, 'teammate': False}, {'location': [102.0, 36.0], 'player': {'id': 5084, 'name': ""Denise O'Sullivan""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [99.0, 34.0], 'player': {'id': 5064, 'name': 'Carson Pickett'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [110.0, 37.0], 'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [112.0, 37.0], 'player': {'id': 5091, 'name': 'McCall Zerboni'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [116.0, 38.0], 'player': {'id': 5083, 'name': 'Merritt Mathias'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.0, 43.0], 'player': {'id': 5087, 'name': 'Samantha June Mewis'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': False}, {'location': [112.0, 45.0], 'player': {'id': 5037, 'name': 'Abby Erceg'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.0, 41.0], 'player': {'id': 5047, 'name': 'Jaelene McKenzie Daniels'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.0, 41.0], 'player': {'id': 5085, 'name': 'Alexandra Morgan Carrasco'}, 'position': {'id': 25, 'name': 'Secondary Striker'}, 'teammate': True}, {'location': [114.0, 49.0], 'player': {'id': 5034, 'name': 'Jessica McDonald'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [111.0, 48.0], 'player': {'id': 5063, 'name': 'Chioma Ubogagu'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",01f62eff-e482-44b9-ac31-82da18ee0d05,,,Goal,0.16024475,Normal,Open Play,,,,Orlando Pride,764,00:18:50.039,Shot,
,,,,,,,,,,,,0.413,,,,,,,,,c30dcf6f-8ccc-45a6-b361-1203ecd1b650,2480,,"[98.0, 49.0]",7457,68,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Débora Cristiane de Oliveira,5044.0,Secondary Striker,130,North Carolina Courage,766,"['1de9768a-361b-46a0-9822-8da1f337674e', '885ba693-5dec-44bd-b354-6490a32edefe']",18,,Right Foot,"[102.0, 45.0]",,"[{'location': [100.0, 50.0], 'player': {'id': 5078, 'name': 'Alanna Stephanie Kennedy'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [96.0, 55.0], 'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [87.0, 64.0], 'player': {'id': 5085, 'name': 'Alexandra Morgan Carrasco'}, 'position': {'id': 25, 'name': 'Secondary Striker'}, 'teammate': False}, {'location': [79.0, 68.0], 'player': {'id': 5083, 'name': 'Merritt Mathias'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [95.0, 64.0], 'player': {'id': 5084, 'name': ""Denise O'Sullivan""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [101.0, 55.0], 'player': {'id': 5070, 'name': 'Christine Nairn'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.0, 62.0], 'player': {'id': 5034, 'name': 'Jessica McDonald'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [118.0, 40.0], 'player': {'id': 5090, 'name': 'Ashlyn Harris'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.0, 52.0], 'player': {'id': 5088, 'name': 'Crystal Alyssia Dunn Soubrier'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [106.0, 57.0], 'player': {'id': 5064, 'name': 'Carson Pickett'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.0, 52.0], 'player': {'id': 5074, 'name': 'Shelina Laura Zadorsky'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.0, 37.0], 'player': {'id': 5068, 'name': 'Kristen Edmonds'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.0, 46.0], 'player': {'id': 5089, 'name': 'Ali Krieger'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",a410c5c5-acc7-402b-8c95-15d4e1dceb3a,,,Blocked,0.052947666,Normal,Open Play,,,,North Carolina Courage,766,00:23:18.199,Shot,
,,,,,,,,,,,,0.973,,,,,,,,,7c8253e1-3ca3-4524-a062-06ef2ffa4e14,2495,,"[111.0, 41.0]",7457,69,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jessica McDonald,5034.0,Right Center Forward,131,North Carolina Courage,766,['a5448057-8e40-419f-8957-429fd3ba5ff1'],4,,Head,"[119.0, 39.9, 1.5]",,"[{'location': [100.0, 56.0], 'player': {'id': 5082, 'name': 'Marta Vieira da Silva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [108.0, 49.0], 'player': {'id': 5085, 'name': 'Alexandra Morgan Carrasco'}, 'position': {'id': 25, 'name': 'Secondary Striker'}, 'teammate': False}, {'location': [104.0, 48.0], 'player': {'id': 5064, 'name': 'Carson Pickett'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.0, 44.0], 'player': {'id': 5074, 'name': 'Shelina Laura Zadorsky'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.0, 38.0], 'player': {'id': 5089, 'name': 'Ali Krieger'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.0, 45.0], 'player': {'id': 5037, 'name': 'Abby Erceg'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [98.0, 53.0], 'player': {'id': 5044, 'name': 'Débora Cristiane de Oliveira'}, 'position': {'id': 25, 'name': 'Secondary Striker'}, 'teammate': True}, {'location': [119.0, 40.0], 'player': {'id': 5090, 'name': 'Ashlyn Harris'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.0, 38.0], 'player': {'id': 5068, 'name': 'Kristen Edmonds'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.0, 48.0], 'player': {'id': 5088, 'name': 'Crystal Alyssia Dunn Soubrier'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [105.0, 32.0], 'player': {'id': 5078, 'name': 'Alanna Stephanie Kennedy'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.0, 35.0], 'player': {'id': 5087, 'name': 'Samantha June Mewis'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': True}, {'location': [93.0, 55.0], 'player': {'id': 5063, 'name': 'Chioma Ubogagu'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [111.0, 39.0], 'player': {'id': 5091, 'name': 'McCall Zerboni'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",8927b535-1a12-427e-b5de-81f35dac3d79,,,Saved,0.16954003,Normal,Open Play,,,,North Carolina Courage,766,00:24:04.239,Shot,
,,,,,,,,,,,,0.333,,,,,,,,,1418fb25-3a80-4904-a12b-e2e4bec0f835,2586,,"[104.0, 41.0]",7457,72,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Crystal Alyssia Dunn Soubrier,5088.0,Left Center Forward,141,North Carolina Courage,766,"['a4099c4e-76c1-42b6-94a3-16855a798db4', 'f305fe65-0a10-429a-bc2b-f4aeb474d30b']",22,,Left Foot,"[106.0, 40.0]",,"[{'location': [101.0, 53.0], 'player': {'id': 5084, 'name': ""Denise O'Sullivan""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [97.0, 40.0], 'player': {'id': 5087, 'name': 'Samantha June Mewis'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': True}, {'location': [100.0, 40.0], 'player': {'id': 5082, 'name': 'Marta Vieira da Silva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [99.0, 45.0], 'player': {'id': 5070, 'name': 'Christine Nairn'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [118.0, 40.0], 'player': {'id': 5090, 'name': 'Ashlyn Harris'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.0, 46.0], 'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [109.0, 44.0], 'player': {'id': 5074, 'name': 'Shelina Laura Zadorsky'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.0, 41.0], 'player': {'id': 5064, 'name': 'Carson Pickett'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.0, 39.0], 'player': {'id': 5078, 'name': 'Alanna Stephanie Kennedy'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.0, 39.0], 'player': {'id': 5089, 'name': 'Ali Krieger'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.0, 28.0], 'player': {'id': 5068, 'name': 'Kristen Edmonds'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.0, 54.0], 'player': {'id': 5063, 'name': 'Chioma Ubogagu'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [104.0, 50.0], 'player': {'id': 5044, 'name': 'Débora Cristiane de Oliveira'}, 'position': {'id': 25, 'name': 'Secondary Striker'}, 'teammate': True}, {'location': [106.0, 34.0], 'player': {'id': 5034, 'name': 'Jessica McDonald'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",93e30b6b-e638-4bde-8f43-8b4ca378657a,,,Blocked,0.06358035,Normal,Open Play,,,,North Carolina Courage,766,00:27:22.639,Shot,
,,,,,,,,,,,,0.253,,,,,,,,,8242ae1d-9e2e-4be7-8b12-031984943c64,2629,,"[115.0, 50.0]",7457,74,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Crystal Alyssia Dunn Soubrier,5088.0,Left Center Forward,145,North Carolina Courage,766,"['3e0cac48-892e-4f21-b759-4545cbef8c1e', 'e509efa5-ae1c-4d92-ac99-f2483b451de9']",48,,Left Foot,"[116.0, 47.0]",,"[{'location': [115.0, 49.0], 'player': {'id': 5064, 'name': 'Carson Pickett'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.0, 43.0], 'player': {'id': 5090, 'name': 'Ashlyn Harris'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.0, 45.0], 'player': {'id': 5089, 'name': 'Ali Krieger'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.0, 48.0], 'player': {'id': 5074, 'name': 'Shelina Laura Zadorsky'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.0, 52.0], 'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [112.0, 35.0], 'player': {'id': 5068, 'name': 'Kristen Edmonds'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.0, 40.0], 'player': {'id': 5062, 'name': 'Dani Weatherholt'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [110.0, 39.0], 'player': {'id': 5084, 'name': ""Denise O'Sullivan""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [102.0, 43.0], 'player': {'id': 5034, 'name': 'Jessica McDonald'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [102.0, 52.0], 'player': {'id': 5044, 'name': 'Débora Cristiane de Oliveira'}, 'position': {'id': 25, 'name': 'Secondary Striker'}, 'teammate': True}]",b084ee39-be5e-4945-8f7d-8785661be855,,,Blocked,0.11397174,Normal,Open Play,,,,North Carolina Courage,766,00:29:48.839,Shot,
