ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.755611,,,,,,,,,,,,,841e593a-32b9-4778-a957-fb431952cb8f,2710,,"[109.7, 39.0]",3754340,71,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ashley Williams,3644.0,Left Center Back,142,Swansea City,26,"['91f75a0b-61cc-4ad8-b627-bc38d25678e1', 'ad779fae-4697-4909-ab52-aea05910a9bb']",4,True,Head,"[119.1, 39.4, 1.3]",,"[{'location': [119.3, 40.1], 'player': {'id': 4053, 'name': 'Ben Foster'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [117.8, 44.9], 'player': {'id': 3967, 'name': 'Claudio Ariel Yacob'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [119.1, 43.0], 'player': {'id': 3514, 'name': 'James McClean'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.7, 45.0], 'player': {'id': 4041, 'name': 'José Salomón Rondón Giménez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [113.3, 44.9], 'player': {'id': 40130, 'name': 'Victor Chinedu Anichebe'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [112.6, 41.9], 'player': {'id': 3523, 'name': 'Craig Dawson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [95.9, 57.2], 'player': {'id': 4630, 'name': 'Saido Berahino'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [102.8, 47.4], 'player': {'id': 4022, 'name': 'Darren Fletcher'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [110.3, 39.3], 'player': {'id': 3596, 'name': 'Gareth McAuley'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.1, 40.3], 'player': {'id': 20527, 'name': 'Jonas Olsson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.2, 38.9], 'player': {'id': 9485, 'name': 'Craig Gardner'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [118.9, 45.6], 'player': {'id': 6950, 'name': 'Alberto Paloschi'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [112.5, 46.0], 'player': {'id': 3462, 'name': 'Jack Frank Porteous Cork'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [114.7, 40.8], 'player': {'id': 3347, 'name': 'André Ayew Pelé'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [109.3, 38.0], 'player': {'id': 3290, 'name': 'Federico Fernández'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [101.0, 48.1], 'player': {'id': 4631, 'name': 'Leon Britton'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}]",82f66dde-9321-4f1e-b2a2-8d100dd37a7f,,Saved,0.054201037,Normal,Open Play,,,,Swansea City,26,00:26:04.273,Shot,True
,,,,,,,,,,,,,,,,1.061256,,,,,,,,,,,,,4d7774bf-c19a-4d3a-89bc-70887da878c9,2736,,"[105.8, 43.9]",3754340,71,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,José Salomón Rondón Giménez,4041.0,Center Forward,145,West Bromwich Albion,27,['be49c218-13d9-40dd-a677-aca63574f6a7'],42,,Head,"[120.0, 44.6, 4.9]",,"[{'location': [99.7, 17.5], 'player': {'id': 3523, 'name': 'Craig Dawson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [106.9, 32.1], 'player': {'id': 40130, 'name': 'Victor Chinedu Anichebe'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [95.7, 39.4], 'player': {'id': 4630, 'name': 'Saido Berahino'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [105.9, 23.2], 'player': {'id': 3514, 'name': 'James McClean'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [106.1, 24.8], 'player': {'id': 3973, 'name': 'Àngel Rangel Zaragoza'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.7, 45.3], 'player': {'id': 3340, 'name': 'Kyle Naughton'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.7, 42.7], 'player': {'id': 3644, 'name': 'Ashley Williams'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.2, 35.9], 'player': {'id': 3290, 'name': 'Federico Fernández'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.7, 40.3], 'player': {'id': 3262, 'name': 'Łukasz Fabiański'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.4, 34.5], 'player': {'id': 4631, 'name': 'Leon Britton'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [100.1, 29.4], 'player': {'id': 3462, 'name': 'Jack Frank Porteous Cork'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [95.3, 22.6], 'player': {'id': 6950, 'name': 'Alberto Paloschi'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}]",2dee5a16-eabd-4292-aab8-00b31b9fd725,,Off T,0.03386662,Normal,Open Play,,,,West Bromwich Albion,27,00:26:42.544,Shot,
,,,,,,,,,,,,,,,,0.14759,,,,,,,,,,,,,4603d764-e32b-424b-b135-e2f1ae48e459,2788,,"[100.8, 28.2]",3754340,73,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André Ayew Pelé,3347.0,Left Center Midfield,148,Swansea City,26,"['6110fc35-6228-468d-9520-2556a811ccbf', 'e2a70ec1-cce8-4725-adf7-f1749f8f430a']",0,,Left Foot,"[102.7, 29.0]",,"[{'location': [101.4, 21.7], 'player': {'id': 3340, 'name': 'Kyle Naughton'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [91.4, 58.1], 'player': {'id': 3449, 'name': 'Wayne Routledge'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [114.7, 37.0], 'player': {'id': 4053, 'name': 'Ben Foster'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [80.3, 49.4], 'player': {'id': 9485, 'name': 'Craig Gardner'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [91.0, 40.8], 'player': {'id': 3967, 'name': 'Claudio Ariel Yacob'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.8, 29.0], 'player': {'id': 3523, 'name': 'Craig Dawson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.4, 38.3], 'player': {'id': 3596, 'name': 'Gareth McAuley'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.7, 34.6], 'player': {'id': 20527, 'name': 'Jonas Olsson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.1, 41.0], 'player': {'id': 3514, 'name': 'James McClean'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.8, 29.2], 'player': {'id': 4022, 'name': 'Darren Fletcher'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [104.7, 40.0], 'player': {'id': 6950, 'name': 'Alberto Paloschi'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",e0f037c9-5d70-4c3a-8e3c-d2070e313e85,,Blocked,0.039771523,Normal,Open Play,,,,Swansea City,26,00:28:00.495,Shot,
,,,,,,,,,,,,,,,,0.072202,,,,,,,,,,,,,bb4d9953-455c-44dd-9a53-0413a2bb029e,2841,,"[96.6, 26.5]",3754340,74,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,150,Swansea City,26,"['0e2e62c0-acd4-4443-be7d-70522f03ef14', 'd9228e58-ee99-4843-945b-e39b2fbc3563']",26,,Left Foot,"[100.5, 28.2]",True,"[{'location': [86.2, 60.8], 'player': {'id': 3973, 'name': 'Àngel Rangel Zaragoza'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [99.1, 42.4], 'player': {'id': 3462, 'name': 'Jack Frank Porteous Cork'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [111.1, 35.9], 'player': {'id': 6950, 'name': 'Alberto Paloschi'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [113.5, 25.6], 'player': {'id': 3347, 'name': 'André Ayew Pelé'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [118.3, 37.9], 'player': {'id': 4053, 'name': 'Ben Foster'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.5, 44.2], 'player': {'id': 3514, 'name': 'James McClean'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.3, 57.5], 'player': {'id': 9485, 'name': 'Craig Gardner'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [110.5, 33.3], 'player': {'id': 3596, 'name': 'Gareth McAuley'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.8, 39.0], 'player': {'id': 3967, 'name': 'Claudio Ariel Yacob'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.3, 23.6], 'player': {'id': 3523, 'name': 'Craig Dawson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.5, 28.2], 'player': {'id': 4022, 'name': 'Darren Fletcher'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [107.8, 38.8], 'player': {'id': 20527, 'name': 'Jonas Olsson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.8, 18.8], 'player': {'id': 3449, 'name': 'Wayne Routledge'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",,,Blocked,0.018953351,Half Volley,Open Play,,,,Swansea City,26,00:29:26.077,Shot,
,,,,,,,,,,,,,,,,1.497651,,,,,,,,,,,,,d8fd742e-106a-4719-896d-95e6c047428d,2851,,"[87.6, 31.0]",3754340,75,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Àngel Rangel Zaragoza,3973.0,Right Back,151,Swansea City,26,['4f5be15e-1c24-4b54-a124-5cafaec8001c'],1,,Right Foot,"[120.0, 34.2, 7.1]",,"[{'location': [119.0, 38.6], 'player': {'id': 4053, 'name': 'Ben Foster'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.9, 47.0], 'player': {'id': 3514, 'name': 'James McClean'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.2, 19.0], 'player': {'id': 3596, 'name': 'Gareth McAuley'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.2, 38.1], 'player': {'id': 3523, 'name': 'Craig Dawson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.0, 32.3], 'player': {'id': 3967, 'name': 'Claudio Ariel Yacob'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [92.2, 26.7], 'player': {'id': 4022, 'name': 'Darren Fletcher'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [99.2, 20.7], 'player': {'id': 4041, 'name': 'José Salomón Rondón Giménez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [100.8, 33.1], 'player': {'id': 20527, 'name': 'Jonas Olsson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [91.5, 41.2], 'player': {'id': 9485, 'name': 'Craig Gardner'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.1, 42.1], 'player': {'id': 40130, 'name': 'Victor Chinedu Anichebe'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [88.4, 29.7], 'player': {'id': 4630, 'name': 'Saido Berahino'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [90.9, 28.0], 'player': {'id': 4631, 'name': 'Leon Britton'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [102.8, 0.8], 'player': {'id': 3944, 'name': 'Gylfi Þór Sigurðsson'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [104.0, 37.1], 'player': {'id': 6950, 'name': 'Alberto Paloschi'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [105.1, 40.0], 'player': {'id': 3347, 'name': 'André Ayew Pelé'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [100.1, 43.7], 'player': {'id': 3462, 'name': 'Jack Frank Porteous Cork'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [103.0, 20.7], 'player': {'id': 3644, 'name': 'Ashley Williams'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [93.0, 48.2], 'player': {'id': 3449, 'name': 'Wayne Routledge'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",,,Off T,0.014282766,Half Volley,Open Play,,,,Swansea City,26,00:30:01.165,Shot,
,,,,,,,,,,,,,,,,0.532822,,,,,,,,,,,,,5eae5c5f-022d-4dc4-b32d-dec55596ffa5,2897,,"[108.9, 55.9]",3754340,76,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Victor Chinedu Anichebe,40130.0,Right Wing,152,West Bromwich Albion,27,"['b4423071-6d92-426b-8ceb-56032a0d8964', 'e32f5200-3012-4b0a-a877-e1d84f0c8ca5']",9,,Right Foot,"[118.0, 44.4, 2.2]",,"[{'location': [96.0, 39.8], 'player': {'id': 3462, 'name': 'Jack Frank Porteous Cork'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [98.4, 55.0], 'player': {'id': 4631, 'name': 'Leon Britton'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [100.3, 51.6], 'player': {'id': 3644, 'name': 'Ashley Williams'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.2, 54.8], 'player': {'id': 3340, 'name': 'Kyle Naughton'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.6, 50.5], 'player': {'id': 3290, 'name': 'Federico Fernández'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.6, 38.5], 'player': {'id': 3973, 'name': 'Àngel Rangel Zaragoza'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.7, 43.6], 'player': {'id': 3262, 'name': 'Łukasz Fabiański'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.3, 41.1], 'player': {'id': 9485, 'name': 'Craig Gardner'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [94.3, 46.0], 'player': {'id': 4630, 'name': 'Saido Berahino'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [102.0, 45.5], 'player': {'id': 4041, 'name': 'José Salomón Rondón Giménez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [87.7, 26.8], 'player': {'id': 3514, 'name': 'James McClean'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",5ea853c9-306a-41bd-807f-891c6057ace2,,Saved,0.037125155,Half Volley,Open Play,,,,West Bromwich Albion,27,00:31:09.689,Shot,True
,,,,,,,,,,,,,,,,1.229596,,,,,,,,,,,,,839f58f8-68ff-4508-93d6-b8c9711406f4,3102,,"[97.1, 48.4]",3754340,86,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Gylfi Þór Sigurðsson,3944.0,Left Wing,172,Swansea City,26,"['2cce9587-6b2d-402a-850d-ec9c88eb684f', '88076759-e9a6-4655-84e7-3db339779659']",7,,Left Foot,"[120.0, 49.5, 0.3]",,"[{'location': [103.2, 53.0], 'player': {'id': 4631, 'name': 'Leon Britton'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [101.2, 59.0], 'player': {'id': 3462, 'name': 'Jack Frank Porteous Cork'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [103.0, 33.5], 'player': {'id': 6950, 'name': 'Alberto Paloschi'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [117.0, 40.2], 'player': {'id': 4053, 'name': 'Ben Foster'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [89.2, 43.0], 'player': {'id': 4041, 'name': 'José Salomón Rondón Giménez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [103.2, 35.2], 'player': {'id': 3523, 'name': 'Craig Dawson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.9, 40.7], 'player': {'id': 3596, 'name': 'Gareth McAuley'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.7, 47.3], 'player': {'id': 20527, 'name': 'Jonas Olsson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [86.6, 63.9], 'player': {'id': 4630, 'name': 'Saido Berahino'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [97.2, 52.2], 'player': {'id': 4022, 'name': 'Darren Fletcher'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [104.7, 51.9], 'player': {'id': 3514, 'name': 'James McClean'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.2, 57.5], 'player': {'id': 9485, 'name': 'Craig Gardner'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.7, 61.4], 'player': {'id': 3967, 'name': 'Claudio Ariel Yacob'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.8, 67.0], 'player': {'id': 3449, 'name': 'Wayne Routledge'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",5a5e3931-5bfe-47c5-97ce-0795edeb1442,,Off T,0.04562843,Normal,Open Play,,,,Swansea City,26,00:41:07.327,Shot,True
,,,,,,,,,,,,,,,,0.03989,,,,,,,,,,,,,0c8abe54-9e05-4a6a-89ef-3eba40c55c47,3153,,"[117.0, 36.0]",3754340,87,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alberto Paloschi,6950.0,Center Forward,174,Swansea City,26,['1d2c96d0-1a6c-493c-a633-ee05d182b9a0'],5,,Left Foot,"[120.0, 36.1, 0.6]",True,"[{'location': [116.3, 37.6], 'player': {'id': 3514, 'name': 'James McClean'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.0, 36.9], 'player': {'id': 4053, 'name': 'Ben Foster'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.8, 32.3], 'player': {'id': 20527, 'name': 'Jonas Olsson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.0, 38.1], 'player': {'id': 3967, 'name': 'Claudio Ariel Yacob'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [118.8, 20.2], 'player': {'id': 4022, 'name': 'Darren Fletcher'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [100.2, 44.2], 'player': {'id': 9485, 'name': 'Craig Gardner'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [119.9, 19.2], 'player': {'id': 3340, 'name': 'Kyle Naughton'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [107.4, 50.5], 'player': {'id': 3449, 'name': 'Wayne Routledge'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",,,Post,0.43057993,Volley,Open Play,,,,Swansea City,26,00:42:05.631,Shot,
,,,,,,,,,,,,,,,,1.266234,,,,,,,,,,,,,a340c492-e625-4335-9061-5839dbb59336,3158,,"[93.7, 33.9]",3754340,87,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jack Frank Porteous Cork,3462.0,Right Defensive Midfield,174,Swansea City,26,['f3772375-99da-437c-b025-f3771d7b7eb1'],9,,Right Foot,"[120.0, 45.9, 5.4]",,"[{'location': [117.0, 38.4], 'player': {'id': 4053, 'name': 'Ben Foster'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [85.5, 52.5], 'player': {'id': 3973, 'name': 'Àngel Rangel Zaragoza'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [112.3, 33.4], 'player': {'id': 6950, 'name': 'Alberto Paloschi'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [110.9, 15.7], 'player': {'id': 3340, 'name': 'Kyle Naughton'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [107.3, 36.4], 'player': {'id': 20527, 'name': 'Jonas Olsson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.4, 44.2], 'player': {'id': 9485, 'name': 'Craig Gardner'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.4, 38.7], 'player': {'id': 3967, 'name': 'Claudio Ariel Yacob'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [104.2, 29.0], 'player': {'id': 3523, 'name': 'Craig Dawson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.2, 29.0], 'player': {'id': 3596, 'name': 'Gareth McAuley'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.1, 35.2], 'player': {'id': 4022, 'name': 'Darren Fletcher'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [112.9, 42.5], 'player': {'id': 3514, 'name': 'James McClean'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.9, 50.9], 'player': {'id': 3449, 'name': 'Wayne Routledge'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",,,Off T,0.02461757,Normal,Open Play,,,,Swansea City,26,00:42:09.806,Shot,
,,,,,,,,,,,,,,,,1.03301,,,,,,,,,,,,,019b84dc-912e-43b6-ae12-a9973d3a3433,3182,,"[98.1, 50.8]",3754340,88,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Victor Chinedu Anichebe,40130.0,Right Wing,176,West Bromwich Albion,27,"['b10c18b8-fecd-4e41-beaa-067d6c36b906', 'eabacbc4-c165-4f39-a22e-f080d89932ce']",5,,Right Foot,"[117.2, 41.5, 0.2]",,"[{'location': [88.5, 34.6], 'player': {'id': 6950, 'name': 'Alberto Paloschi'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [101.8, 32.6], 'player': {'id': 4630, 'name': 'Saido Berahino'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [108.1, 38.2], 'player': {'id': 4041, 'name': 'José Salomón Rondón Giménez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [110.7, 37.7], 'player': {'id': 9485, 'name': 'Craig Gardner'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [108.7, 46.9], 'player': {'id': 3596, 'name': 'Gareth McAuley'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [86.5, 23.3], 'player': {'id': 20527, 'name': 'Jonas Olsson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [117.8, 41.4], 'player': {'id': 3262, 'name': 'Łukasz Fabiański'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.6, 28.1], 'player': {'id': 3462, 'name': 'Jack Frank Porteous Cork'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [96.8, 18.8], 'player': {'id': 3449, 'name': 'Wayne Routledge'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [108.3, 35.8], 'player': {'id': 3973, 'name': 'Àngel Rangel Zaragoza'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.5, 40.1], 'player': {'id': 3290, 'name': 'Federico Fernández'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.5, 58.2], 'player': {'id': 4022, 'name': 'Darren Fletcher'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [100.9, 45.8], 'player': {'id': 4631, 'name': 'Leon Britton'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [87.0, 31.9], 'player': {'id': 3967, 'name': 'Claudio Ariel Yacob'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [99.7, 50.4], 'player': {'id': 3644, 'name': 'Ashley Williams'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.1, 45.4], 'player': {'id': 6652, 'name': 'Jordi Amat Maas'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.2, 48.2], 'player': {'id': 3340, 'name': 'Kyle Naughton'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.6, 49.0], 'player': {'id': 3944, 'name': 'Gylfi Þór Sigurðsson'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}]",,,Saved,0.029911207,Normal,Open Play,,,,West Bromwich Albion,27,00:43:05.913,Shot,True
