50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.498514,,,,,,,,,,,,,,0f9ba8cb-fb1c-4db1-9258-4c9624a80b4a,1063,,,"[111.2, 45.3]",3901161,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexander Toft Søderlund,3423.0,Center Forward,70,Saint-Étienne,135,['94d9c663-ec57-470d-a867-d316d8f6a55b'],14,,Left Foot,"[120.0, 40.1, 4.9]",True,"[{'location': [97.8, 60.6], 'player': {'id': 3413, 'name': 'Kévin Théophile-Catherine'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [111.3, 39.5], 'player': {'id': 3414, 'name': 'Vincent Pajot'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [113.9, 32.8], 'player': {'id': 3179, 'name': 'Nolan Roux'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [113.1, 57.5], 'player': {'id': 40701, 'name': 'Jordan Leborgne'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [116.9, 43.2], 'player': {'id': 5656, 'name': 'Syam Ben Youssef'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.6, 48.4], 'player': {'id': 2992, 'name': 'Vincent Bessat'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [117.3, 39.7], 'player': {'id': 7344, 'name': 'Jordan Adéoti'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [102.2, 57.6], 'player': {'id': 106683, 'name': 'Saïdi Ntibazonkiza'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [108.8, 40.0], 'player': {'id': 7444, 'name': 'Alaeddine Yahia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.6, 39.7], 'player': {'id': 22111, 'name': 'Dennis Appiah'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [99.3, 44.9], 'player': {'id': 2959, 'name': 'Julien Féret'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [114.2, 36.9], 'player': {'id': 2963, 'name': 'Rémy Vercoutre'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.8, 54.0], 'player': {'id': 4265, 'name': 'Oussama Tannane'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",,,Off T,0.31880972,Normal,Open Play,,,,Saint-Étienne,135,00:28:14.421,Shot,
,,,,,,,,,,,,,,,,,,0.473781,,,,,,,,,,,,,,64ccfeb8-5673-4396-8031-3cdfcd1a4e1a,1088,,,"[107.9, 54.7]",3901161,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Dennis Appiah,22111.0,Right Wing Back,71,Caen,140,['4a725967-1b67-4633-8b08-67c03f357d8f'],40,,Right Foot,"[117.1, 44.0, 0.9]",True,"[{'location': [95.7, 63.6], 'player': {'id': 3179, 'name': 'Nolan Roux'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [108.2, 59.5], 'player': {'id': 4802, 'name': 'Florentin Pogba'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.1, 44.1], 'player': {'id': 4259, 'name': 'Stéphane Ruffier'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.8, 42.5], 'player': {'id': 7200, 'name': 'Fabien Lemoine'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [111.4, 46.8], 'player': {'id': 401468, 'name': 'Moustapha Bayal Sall'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.2, 42.7], 'player': {'id': 7442, 'name': 'Jérémy Clément'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [111.2, 37.6], 'player': {'id': 3413, 'name': 'Kévin Théophile-Catherine'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.0, 70.7], 'player': {'id': 3038, 'name': 'Andy Delort'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [111.0, 49.2], 'player': {'id': 2959, 'name': 'Julien Féret'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [92.3, 39.3], 'player': {'id': 40701, 'name': 'Jordan Leborgne'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [107.7, 35.7], 'player': {'id': 106683, 'name': 'Saïdi Ntibazonkiza'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",4313e39e-ae5f-4dc9-bbe7-441610d64a2d,,Saved,0.056581736,Half Volley,Open Play,,,,Caen,140,00:31:40.160,Shot,
,,,,,,,,,,,,,,,,,,0.876809,,,,,,,,,,,,,,ee2e7adb-ed29-49fa-8716-2308601c44c6,1166,,,"[91.6, 31.6]",3901161,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vincent Pajot,3414.0,Left Center Midfield,76,Saint-Étienne,135,['dc2e93f5-5068-41b3-9bd0-dad96b3331c6'],18,,Right Foot,"[120.0, 38.5, 4.9]",True,"[{'location': [116.9, 39.6], 'player': {'id': 2963, 'name': 'Rémy Vercoutre'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.8, 45.5], 'player': {'id': 106683, 'name': 'Saïdi Ntibazonkiza'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [102.4, 36.9], 'player': {'id': 5656, 'name': 'Syam Ben Youssef'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.8, 35.9], 'player': {'id': 2992, 'name': 'Vincent Bessat'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [104.0, 28.0], 'player': {'id': 7344, 'name': 'Jordan Adéoti'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [106.9, 32.4], 'player': {'id': 7444, 'name': 'Alaeddine Yahia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.8, 32.5], 'player': {'id': 40701, 'name': 'Jordan Leborgne'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [102.3, 13.8], 'player': {'id': 22111, 'name': 'Dennis Appiah'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [97.2, 22.7], 'player': {'id': 2959, 'name': 'Julien Féret'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [91.6, 9.2], 'player': {'id': 2955, 'name': 'Ronny Rodelin'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [106.2, 23.8], 'player': {'id': 7200, 'name': 'Fabien Lemoine'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [97.7, 2.5], 'player': {'id': 3220, 'name': 'Franck Tabanou'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [95.3, 29.5], 'player': {'id': 4265, 'name': 'Oussama Tannane'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [105.2, 31.3], 'player': {'id': 3179, 'name': 'Nolan Roux'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [102.3, 42.7], 'player': {'id': 3423, 'name': 'Alexander Toft Søderlund'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [88.8, 54.4], 'player': {'id': 3413, 'name': 'Kévin Théophile-Catherine'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",,,Off T,0.021166211,Normal,Open Play,,,,Saint-Étienne,135,00:33:18.082,Shot,
,,,,,,,,,,,,,,,,,,1.296022,,,,,,,,,,,,,,85aaa6e5-02ee-4602-9311-8eca5cb891ca,1948,,,"[89.0, 45.9]",3901161,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andy Delort,3038.0,Center Forward,130,Caen,140,['3472ca1a-576f-4930-867b-28b93599b623'],11,,Right Foot,"[120.0, 44.7, 1.8]",,"[{'location': [79.9, 31.9], 'player': {'id': 4265, 'name': 'Oussama Tannane'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [76.3, 44.9], 'player': {'id': 7200, 'name': 'Fabien Lemoine'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [86.8, 46.7], 'player': {'id': 7442, 'name': 'Jérémy Clément'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [92.9, 41.9], 'player': {'id': 401468, 'name': 'Moustapha Bayal Sall'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [91.7, 39.4], 'player': {'id': 3413, 'name': 'Kévin Théophile-Catherine'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.5, 46.5], 'player': {'id': 4802, 'name': 'Florentin Pogba'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [92.9, 56.6], 'player': {'id': 3220, 'name': 'Franck Tabanou'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.6, 40.8], 'player': {'id': 4259, 'name': 'Stéphane Ruffier'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [76.4, 21.2], 'player': {'id': 2992, 'name': 'Vincent Bessat'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [77.0, 44.0], 'player': {'id': 106683, 'name': 'Saïdi Ntibazonkiza'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [93.7, 51.9], 'player': {'id': 2955, 'name': 'Ronny Rodelin'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",de4fe219-dc1c-480f-9ee7-3d026100c12e,,Off T,0.03577306,Normal,Open Play,,,,Caen,140,00:07:11.486,Shot,
,,,,,,,,,,,,,,,,,,0.69443,,,,,,,,,,,,,,0712a433-e879-4a7d-bbfe-5e26424e31ad,1980,,,"[110.0, 50.0]",3901161,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Oussama Tannane,4265.0,Right Wing,131,Saint-Étienne,135,"['0f603b15-5659-4fdd-a4e6-61b547d3b706', 'd1358fa8-0ece-4d8c-a3e8-ba59aef54688']",59,True,Head,"[120.0, 48.0, 5.2]",,"[{'location': [110.8, 40.7], 'player': {'id': 3179, 'name': 'Nolan Roux'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [118.9, 42.9], 'player': {'id': 2963, 'name': 'Rémy Vercoutre'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.2, 63.3], 'player': {'id': 2992, 'name': 'Vincent Bessat'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [102.8, 55.8], 'player': {'id': 40701, 'name': 'Jordan Leborgne'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [108.9, 60.7], 'player': {'id': 2959, 'name': 'Julien Féret'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [105.6, 51.8], 'player': {'id': 5656, 'name': 'Syam Ben Youssef'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.8, 49.9], 'player': {'id': 7344, 'name': 'Jordan Adéoti'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [94.8, 20.8], 'player': {'id': 2955, 'name': 'Ronny Rodelin'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [111.4, 42.6], 'player': {'id': 7444, 'name': 'Alaeddine Yahia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.4, 40.0], 'player': {'id': 22111, 'name': 'Dennis Appiah'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [101.1, 55.6], 'player': {'id': 7200, 'name': 'Fabien Lemoine'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [106.1, 65.9], 'player': {'id': 3413, 'name': 'Kévin Théophile-Catherine'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [99.4, 49.0], 'player': {'id': 3414, 'name': 'Vincent Pajot'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [106.9, 47.2], 'player': {'id': 3423, 'name': 'Alexander Toft Søderlund'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",d8fcd659-27e4-481c-8507-01d672ac366a,,Off T,0.051347785,Normal,Open Play,,,,Saint-Étienne,135,00:07:59.398,Shot,True
,,,,,,,,,,,,,,,,,,0.324733,,,,,,,,,,,,,,6f692be8-92e2-43a0-9136-94f04c3e92c2,2064,,,"[108.4, 43.9]",3901161,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saïdi Ntibazonkiza,106683.0,Left Wing,137,Caen,140,['c10a4150-6da7-4388-8248-48e6d4dfd157'],18,,Right Foot,"[114.5, 41.6, 1.2]",,"[{'location': [108.2, 42.9], 'player': {'id': 3413, 'name': 'Kévin Théophile-Catherine'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.4, 45.2], 'player': {'id': 401468, 'name': 'Moustapha Bayal Sall'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.6, 48.6], 'player': {'id': 4802, 'name': 'Florentin Pogba'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.5, 52.5], 'player': {'id': 7442, 'name': 'Jérémy Clément'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [94.2, 42.4], 'player': {'id': 3414, 'name': 'Vincent Pajot'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [87.3, 60.3], 'player': {'id': 3179, 'name': 'Nolan Roux'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [114.7, 42.1], 'player': {'id': 4259, 'name': 'Stéphane Ruffier'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.5, 27.0], 'player': {'id': 2992, 'name': 'Vincent Bessat'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [87.1, 56.6], 'player': {'id': 3038, 'name': 'Andy Delort'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",724ecfac-c151-42b9-b6dc-ccde7d86bcbf,True,Saved,0.16442773,Half Volley,Open Play,,,,Caen,140,00:10:18.323,Shot,
,,,,,,,,,,,,,,,,,,0.385133,,,,,,,,,,,,,,3af2c7c5-5630-434e-9e79-bfd009f75604,2073,,,"[92.1, 38.7]",3901161,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Vincent Bessat,2992.0,Left Wing Back,138,Caen,140,"['311ce5f6-fd06-4e17-a2b4-b9324bee37d7', 'f9ccec76-1275-4686-9410-9031a858e673']",7,,Left Foot,"[103.7, 40.7]",,"[{'location': [105.2, 35.9], 'player': {'id': 7442, 'name': 'Jérémy Clément'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.3, 38.2], 'player': {'id': 3413, 'name': 'Kévin Théophile-Catherine'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.8, 32.1], 'player': {'id': 401468, 'name': 'Moustapha Bayal Sall'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.0, 41.7], 'player': {'id': 3179, 'name': 'Nolan Roux'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [108.0, 42.0], 'player': {'id': 7200, 'name': 'Fabien Lemoine'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.5, 61.1], 'player': {'id': 3423, 'name': 'Alexander Toft Søderlund'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [107.2, 50.7], 'player': {'id': 3220, 'name': 'Franck Tabanou'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.6, 40.7], 'player': {'id': 4802, 'name': 'Florentin Pogba'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.1, 37.5], 'player': {'id': 3414, 'name': 'Vincent Pajot'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [96.0, 50.0], 'player': {'id': 4265, 'name': 'Oussama Tannane'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [118.1, 40.3], 'player': {'id': 4259, 'name': 'Stéphane Ruffier'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.3, 37.7], 'player': {'id': 2955, 'name': 'Ronny Rodelin'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [104.9, 33.5], 'player': {'id': 106683, 'name': 'Saïdi Ntibazonkiza'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [105.3, 28.5], 'player': {'id': 3038, 'name': 'Andy Delort'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.9, 41.9], 'player': {'id': 7444, 'name': 'Alaeddine Yahia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [107.2, 52.0], 'player': {'id': 5656, 'name': 'Syam Ben Youssef'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [88.2, 56.2], 'player': {'id': 22111, 'name': 'Dennis Appiah'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}]",e4842a94-4a2f-4c8b-bb8f-54068a8c1831,,Blocked,0.024334192,Normal,Open Play,,,,Caen,140,00:11:07.071,Shot,
,,,,,,,,,,,,,,,,,,0.430474,,,,,,,,,,,,,,8770bfcb-25bb-4148-99d3-372fc8e627b8,2077,,,"[93.1, 55.5]",3901161,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Dennis Appiah,22111.0,Right Wing Back,138,Caen,140,"['2c95949b-caf2-413e-9e2a-9e4b96c2ef95', 'effce378-e920-4bf7-a459-21e62457024e']",9,,Right Foot,"[105.1, 47.0]",True,"[{'location': [105.1, 46.8], 'player': {'id': 7344, 'name': 'Jordan Adéoti'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [102.6, 36.6], 'player': {'id': 7442, 'name': 'Jérémy Clément'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.3, 31.9], 'player': {'id': 401468, 'name': 'Moustapha Bayal Sall'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.6, 39.1], 'player': {'id': 3413, 'name': 'Kévin Théophile-Catherine'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.2, 45.5], 'player': {'id': 7200, 'name': 'Fabien Lemoine'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.9, 45.2], 'player': {'id': 4802, 'name': 'Florentin Pogba'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.2, 50.0], 'player': {'id': 3220, 'name': 'Franck Tabanou'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.0, 58.1], 'player': {'id': 3423, 'name': 'Alexander Toft Søderlund'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [95.0, 53.3], 'player': {'id': 4265, 'name': 'Oussama Tannane'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [94.4, 41.5], 'player': {'id': 3179, 'name': 'Nolan Roux'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [90.1, 38.6], 'player': {'id': 3414, 'name': 'Vincent Pajot'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [117.9, 41.1], 'player': {'id': 4259, 'name': 'Stéphane Ruffier'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.3, 33.5], 'player': {'id': 2955, 'name': 'Ronny Rodelin'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.3, 26.2], 'player': {'id': 3038, 'name': 'Andy Delort'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.8, 34.0], 'player': {'id': 106683, 'name': 'Saïdi Ntibazonkiza'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [106.3, 39.8], 'player': {'id': 7444, 'name': 'Alaeddine Yahia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [96.8, 65.9], 'player': {'id': 2959, 'name': 'Julien Féret'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",,,Blocked,0.014969801,Normal,Open Play,,,,Caen,140,00:11:09.763,Shot,
,,,,,,,,,,,,,,,,,,0.656158,,,,,,,,,,,,,,cd4c6d0a-85ed-4e21-a121-554152315556,2317,,,"[103.6, 46.6]",3901161,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Saïdi Ntibazonkiza,106683.0,Left Wing,150,Caen,140,"['5838a47a-6b8c-43b6-874f-e35315c3a45d', '6fe04832-d924-4428-b851-7aa22ddab906']",33,,Right Foot,"[120.0, 45.6, 7.5]",True,"[{'location': [106.6, 45.0], 'player': {'id': 3413, 'name': 'Kévin Théophile-Catherine'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.7, 47.8], 'player': {'id': 4802, 'name': 'Florentin Pogba'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.0, 54.4], 'player': {'id': 401468, 'name': 'Moustapha Bayal Sall'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [90.2, 66.9], 'player': {'id': 3220, 'name': 'Franck Tabanou'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.6, 49.2], 'player': {'id': 3414, 'name': 'Vincent Pajot'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [92.4, 53.4], 'player': {'id': 7442, 'name': 'Jérémy Clément'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [117.5, 42.3], 'player': {'id': 4259, 'name': 'Stéphane Ruffier'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [83.4, 62.3], 'player': {'id': 2955, 'name': 'Ronny Rodelin'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [110.1, 62.7], 'player': {'id': 3038, 'name': 'Andy Delort'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",088814ef-6481-47d3-a280-f571188c9a0f,,Off T,0.07470638,Normal,Open Play,,,,Caen,140,00:16:33.092,Shot,True
,,,,,,,,,,,,,,,,,,0.075754,,,,,,,,,,,,,,45b1db47-b8e3-4702-830c-9f3c99ff817d,2380,,,"[103.7, 46.8]",3901161,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Saïdi Ntibazonkiza,106683.0,Left Wing,154,Caen,140,"['6ba546ec-d2f3-4e95-b804-b7fe45bf67f6', '6d24d0c7-24cd-4775-8098-b87764789157', '8c9de8ae-b47a-4444-8a6a-d1894c87b942']",19,,Right Foot,"[105.9, 46.2]",True,"[{'location': [111.6, 36.9], 'player': {'id': 4802, 'name': 'Florentin Pogba'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.7, 20.5], 'player': {'id': 401468, 'name': 'Moustapha Bayal Sall'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.6, 39.3], 'player': {'id': 3414, 'name': 'Vincent Pajot'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [110.7, 42.1], 'player': {'id': 3220, 'name': 'Franck Tabanou'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.1, 41.7], 'player': {'id': 7442, 'name': 'Jérémy Clément'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [106.0, 46.3], 'player': {'id': 4254, 'name': 'Valentin Eysseric'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [118.5, 40.6], 'player': {'id': 4259, 'name': 'Stéphane Ruffier'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.6, 40.0], 'player': {'id': 3038, 'name': 'Andy Delort'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [111.5, 48.7], 'player': {'id': 22111, 'name': 'Dennis Appiah'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}]",a0a13113-1c66-4658-b953-7e138163c54f,,Blocked,0.057436913,Normal,Open Play,,,,Caen,140,00:18:19.678,Shot,True
