bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,0.345,,,,,,,,,,,23d74ba8-6e5d-4855-8b3a-81b310e9d35a,1074,,,"[102.0, 50.0]",7298,26,,,,,,,,,,,,,,,,,,,1,Regular Play,Jill Scott,10172.0,Right Center Midfield,61,Manchester City WFC,746,"['baf0ca2e-1c4e-49e0-b372-7e8b710f8faf', 'e057de42-0d4b-4275-a77f-1609c581f18c']",32,Right Foot,"[111.0, 43.0]",True,"[{'location': [115.0, 36.0], 'player': {'id': 17275, 'name': 'Hannah Jayne Blundell'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [114.0, 46.0], 'player': {'id': 10395, 'name': 'Maren Nævdal Mjelde'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.0, 32.0], 'player': {'id': 4651, 'name': 'Demi Stokes'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [115.0, 44.0], 'player': {'id': 4654, 'name': 'Nikita Parris'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [114.0, 39.0], 'player': {'id': 4650, 'name': 'Nadia Nadim'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [115.0, 44.0], 'player': {'id': 5088, 'name': 'Crystal Alyssia Dunn Soubrier'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [115.0, 43.0], 'player': {'id': 4642, 'name': 'Millie Bright'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.0, 29.0], 'player': {'id': 4647, 'name': 'So-Yun Ji'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': False}, {'location': [109.0, 48.0], 'player': {'id': 4633, 'name': 'Magdalena Lilly Eriksson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.0, 52.0], 'player': {'id': 4657, 'name': 'Anita Amma Ankyewah Asante'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [105.0, 35.0], 'player': {'id': 4638, 'name': 'Drew Spence'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [96.0, 43.0], 'player': {'id': 4641, 'name': 'Francesca Kirby'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [120.0, 43.0], 'player': {'id': 4640, 'name': 'Rut Hedvig Lindahl'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,Blocked,0.05569606,Normal,Open Play,,,,Manchester City WFC,746,00:26:32.955,Shot,
,,,,,,,,,,,,0.14,,,,,,,,,,,d054fa39-f8ca-4ad6-a67f-efc043fee907,1364,,,"[112.0, 39.0]",7298,32,,,,,,,,,,,,,,,,,,,1,From Throw In,Francesca Kirby,4641.0,Left Center Forward,72,Chelsea FCW,971,"['63751880-2026-4742-9a66-e0f00dc881d7', '6fc72fb5-81f7-4894-b90c-113b145374c2', 'd344b3a0-11ae-4342-be35-8a21b7b0acf0']",28,Left Foot,"[114.0, 38.0]",,"[{'location': [112.0, 44.0], 'player': {'id': 17275, 'name': 'Hannah Jayne Blundell'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [103.0, 39.0], 'player': {'id': 10395, 'name': 'Maren Nævdal Mjelde'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [113.0, 37.0], 'player': {'id': 4659, 'name': 'Ramona Bachmann'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [113.0, 48.0], 'player': {'id': 4647, 'name': 'So-Yun Ji'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': True}, {'location': [113.0, 38.0], 'player': {'id': 10172, 'name': 'Jill Scott'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [111.0, 37.0], 'player': {'id': 4658, 'name': 'Keira Walsh'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': False}, {'location': [114.0, 40.0], 'player': {'id': 4651, 'name': 'Demi Stokes'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.0, 47.0], 'player': {'id': 4635, 'name': 'Julia Spetsmark'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [111.0, 41.0], 'player': {'id': 4645, 'name': 'Isobel Mary Christiansen'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [112.0, 35.0], 'player': {'id': 4648, 'name': 'Abbie McManus'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.0, 30.0], 'player': {'id': 4649, 'name': 'Esme Beth Morgan'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.0, 33.0], 'player': {'id': 4654, 'name': 'Nikita Parris'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [119.0, 39.0], 'player': {'id': 4637, 'name': 'Ellie Roebuck'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.0, 37.0], 'player': {'id': 17524, 'name': 'Jennifer Patricia Beattie'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",7656fe6b-e9d1-427b-b8db-6f4ec5cd44ca,,Blocked,0.115364544,Normal,Open Play,,,,Chelsea FCW,971,00:32:28.780,Shot,True
,,,,,,,,,,,,0.68,,,,,,,,,,,ea3833bf-1f02-4fba-9b27-8a1ebc28d732,1511,,,"[115.0, 54.0]",7298,39,,,,,,,,,,,,,,,,,,,1,From Counter,Ramona Bachmann,4659.0,Right Center Forward,81,Chelsea FCW,971,['8bf38456-49f1-45d6-b0a6-59bc4f7c1623'],7,Right Foot,"[118.0, 39.1, 1.5]",,"[{'location': [115.0, 51.0], 'player': {'id': 17524, 'name': 'Jennifer Patricia Beattie'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.0, 39.0], 'player': {'id': 4641, 'name': 'Francesca Kirby'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [100.0, 49.0], 'player': {'id': 4638, 'name': 'Drew Spence'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [100.0, 47.0], 'player': {'id': 4645, 'name': 'Isobel Mary Christiansen'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [113.0, 39.0], 'player': {'id': 4649, 'name': 'Esme Beth Morgan'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.0, 45.0], 'player': {'id': 4648, 'name': 'Abbie McManus'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.0, 50.0], 'player': {'id': 4658, 'name': 'Keira Walsh'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': False}, {'location': [119.0, 42.0], 'player': {'id': 4637, 'name': 'Ellie Roebuck'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",bb65206c-2a4b-484b-92de-9e71888f43f4,,Saved,0.025684146,Normal,Open Play,,,,Chelsea FCW,971,00:39:07.580,Shot,
,,,,,,,,,,,,0.733,,,,,,,,,,,63832316-d642-49f7-b916-5dc798dddf5b,1514,,,"[102.0, 34.0]",7298,39,,,,,,,,,,,,,,,,,,,1,From Counter,So-Yun Ji,4647.0,Center Midfield,81,Chelsea FCW,971,"['3f4f5466-f30a-4a06-b5cb-82d4b5d7ec60', 'f6c08a75-9e7c-4324-8d16-d64a75f5c592']",10,Right Foot,"[113.0, 38.0]",True,"[{'location': [117.0, 50.0], 'player': {'id': 17524, 'name': 'Jennifer Patricia Beattie'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.0, 55.0], 'player': {'id': 4651, 'name': 'Demi Stokes'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.0, 40.0], 'player': {'id': 4645, 'name': 'Isobel Mary Christiansen'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [111.0, 43.0], 'player': {'id': 4648, 'name': 'Abbie McManus'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [119.0, 39.0], 'player': {'id': 4637, 'name': 'Ellie Roebuck'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.0, 39.0], 'player': {'id': 4658, 'name': 'Keira Walsh'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': False}, {'location': [113.0, 35.0], 'player': {'id': 4649, 'name': 'Esme Beth Morgan'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.0, 32.0], 'player': {'id': 4635, 'name': 'Julia Spetsmark'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [114.0, 34.0], 'player': {'id': 4641, 'name': 'Francesca Kirby'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [104.0, 46.0], 'player': {'id': 4638, 'name': 'Drew Spence'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",,,Blocked,0.07206662,Normal,Open Play,,,,Chelsea FCW,971,00:39:10.820,Shot,
,,,,,,,,,,,,1.44,,,,,,,,,,,66621464-d935-45f5-93ff-08ff58d59695,1662,,,"[108.0, 47.0]",7298,42,,,,,,,,,,,,,,,,,,,1,From Counter,Francesca Kirby,4641.0,Left Center Forward,87,Chelsea FCW,971,"['46a9966d-ee58-4cfd-a6ed-3c9513b042f9', '91785916-829b-423b-8933-e182823a9ffb']",1,Left Foot,"[120.0, 34.6, 1.2]",,"[{'location': [101.0, 55.0], 'player': {'id': 17524, 'name': 'Jennifer Patricia Beattie'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.0, 45.0], 'player': {'id': 4658, 'name': 'Keira Walsh'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': False}, {'location': [110.0, 47.0], 'player': {'id': 4648, 'name': 'Abbie McManus'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.0, 44.0], 'player': {'id': 4645, 'name': 'Isobel Mary Christiansen'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.0, 40.0], 'player': {'id': 4649, 'name': 'Esme Beth Morgan'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.0, 59.0], 'player': {'id': 4651, 'name': 'Demi Stokes'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [119.0, 41.0], 'player': {'id': 4637, 'name': 'Ellie Roebuck'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.0, 28.0], 'player': {'id': 4659, 'name': 'Ramona Bachmann'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [102.0, 45.0], 'player': {'id': 4647, 'name': 'So-Yun Ji'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': True}, {'location': [101.0, 54.0], 'player': {'id': 4638, 'name': 'Drew Spence'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",a5b2a142-997a-4d0d-9da0-6014c2d342d4,,Off T,0.10620265,Normal,Open Play,,,,Chelsea FCW,971,00:42:01.500,Shot,True
,,,,,,,,,,,,1.973,,,,,,,,,,,c734bfe5-2180-4672-9c5f-b0eddb616bdc,1805,,,"[94.0, 54.0]",7298,45,,,,,,,,,,,,,,,,,,,1,Regular Play,Drew Spence,4638.0,Right Center Midfield,93,Chelsea FCW,971,['f47abd4f-7c5b-46d9-bf58-b0d9a78353ab'],20,Right Foot,"[120.0, 43.2, 4.1]",,"[{'location': [101.0, 52.0], 'player': {'id': 17524, 'name': 'Jennifer Patricia Beattie'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.0, 41.0], 'player': {'id': 4645, 'name': 'Isobel Mary Christiansen'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [106.0, 38.0], 'player': {'id': 4658, 'name': 'Keira Walsh'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': False}, {'location': [106.0, 33.0], 'player': {'id': 4649, 'name': 'Esme Beth Morgan'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [89.0, 57.0], 'player': {'id': 4635, 'name': 'Julia Spetsmark'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [97.0, 44.0], 'player': {'id': 4648, 'name': 'Abbie McManus'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.0, 46.0], 'player': {'id': 4651, 'name': 'Demi Stokes'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [94.0, 34.0], 'player': {'id': 4654, 'name': 'Nikita Parris'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [119.0, 38.0], 'player': {'id': 4637, 'name': 'Ellie Roebuck'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.0, 36.0], 'player': {'id': 10172, 'name': 'Jill Scott'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.0, 42.0], 'player': {'id': 4641, 'name': 'Francesca Kirby'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [104.0, 31.0], 'player': {'id': 4659, 'name': 'Ramona Bachmann'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [93.0, 45.0], 'player': {'id': 4647, 'name': 'So-Yun Ji'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': True}, {'location': [80.0, 64.0], 'player': {'id': 17275, 'name': 'Hannah Jayne Blundell'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [91.0, 39.0], 'player': {'id': 4633, 'name': 'Magdalena Lilly Eriksson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}]",17171c16-be0b-4779-b7ea-53033c6c7942,,Off T,0.024526225,Half Volley,Open Play,,,,Chelsea FCW,971,00:45:20.020,Shot,
,,,,,,,,,,,,0.2,,,,,,,,,,,7f753ce7-7844-4c3a-88ef-aea46bba3b30,1918,,,"[108.0, 27.0]",7298,47,,,,,,,,,,,,,,,,,,,1,Regular Play,Ramona Bachmann,4659.0,Right Center Forward,99,Chelsea FCW,971,"['5e00fe99-c547-4c1c-afab-5e9840b00512', 'b869b65f-3976-4478-a4ce-015de8442dd2']",58,Right Foot,"[110.0, 27.0]",,"[{'location': [113.0, 43.0], 'player': {'id': 17524, 'name': 'Jennifer Patricia Beattie'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.0, 51.0], 'player': {'id': 4635, 'name': 'Julia Spetsmark'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [113.0, 39.0], 'player': {'id': 4651, 'name': 'Demi Stokes'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [119.0, 38.0], 'player': {'id': 4637, 'name': 'Ellie Roebuck'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.0, 31.0], 'player': {'id': 4649, 'name': 'Esme Beth Morgan'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [94.0, 54.0], 'player': {'id': 17275, 'name': 'Hannah Jayne Blundell'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [102.0, 26.0], 'player': {'id': 10172, 'name': 'Jill Scott'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.0, 13.0], 'player': {'id': 10395, 'name': 'Maren Nævdal Mjelde'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [103.0, 27.0], 'player': {'id': 4633, 'name': 'Magdalena Lilly Eriksson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [95.0, 39.0], 'player': {'id': 4647, 'name': 'So-Yun Ji'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': True}, {'location': [109.0, 40.0], 'player': {'id': 4638, 'name': 'Drew Spence'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [112.0, 19.0], 'player': {'id': 4658, 'name': 'Keira Walsh'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': False}, {'location': [109.0, 28.0], 'player': {'id': 4648, 'name': 'Abbie McManus'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.0, 36.0], 'player': {'id': 4645, 'name': 'Isobel Mary Christiansen'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.0, 18.0], 'player': {'id': 4654, 'name': 'Nikita Parris'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}]",05cfb6f8-6d41-43e7-877e-8c157102e083,,Blocked,0.058761407,Normal,Open Play,,,,Chelsea FCW,971,00:47:58.740,Shot,
,,,,,,,,,,,,0.613,,,,,,,,,,,62a616ea-6791-422c-af80-1683d22bb9f5,2096,,,"[114.0, 34.0]",7298,47,,,,,,,,,,,,,,,,,,,2,From Counter,Ramona Bachmann,4659.0,Right Center Forward,107,Chelsea FCW,971,['b5abbcf4-f58b-412c-b55e-7114812fa2f8'],59,Left Foot,"[119.0, 40.9, 1.3]",,"[{'location': [105.0, 40.0], 'player': {'id': 4641, 'name': 'Francesca Kirby'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [111.0, 41.0], 'player': {'id': 4648, 'name': 'Abbie McManus'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.0, 41.0], 'player': {'id': 4658, 'name': 'Keira Walsh'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': False}, {'location': [114.0, 37.0], 'player': {'id': 4649, 'name': 'Esme Beth Morgan'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [119.0, 39.0], 'player': {'id': 4637, 'name': 'Ellie Roebuck'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.0, 50.0], 'player': {'id': 17524, 'name': 'Jennifer Patricia Beattie'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",966d5924-afb3-487e-b604-fcbdea3e75e3,,Saved,0.31122506,Normal,Open Play,,,,Chelsea FCW,971,00:02:59.118,Shot,
,,,,,,,,,,,,0.4,,,,,,,,,,,3279e6e0-c796-4871-aaaa-75344dc903b8,2136,,,"[115.0, 41.0]",7298,48,,,,,,,,,,,,,,,,,,,2,Regular Play,Nikita Parris,4654.0,Right Wing,120,Manchester City WFC,746,['4f7c3d8d-a93e-49f5-9c49-c5c29a6f3d86'],41,Head,"[120.0, 40.7, 2.1]",,"[{'location': [106.0, 21.0], 'player': {'id': 17275, 'name': 'Hannah Jayne Blundell'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [112.0, 46.0], 'player': {'id': 10395, 'name': 'Maren Nævdal Mjelde'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [106.0, 25.0], 'player': {'id': 4650, 'name': 'Nadia Nadim'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [97.0, 44.0], 'player': {'id': 5088, 'name': 'Crystal Alyssia Dunn Soubrier'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [114.0, 17.0], 'player': {'id': 4642, 'name': 'Millie Bright'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [108.0, 29.0], 'player': {'id': 4657, 'name': 'Anita Amma Ankyewah Asante'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [114.0, 40.0], 'player': {'id': 4633, 'name': 'Magdalena Lilly Eriksson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.0, 40.0], 'player': {'id': 4640, 'name': 'Rut Hedvig Lindahl'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",050f3352-579c-4c3c-b08a-f63503b842c7,True,Goal,0.25981876,Normal,Open Play,,,,Manchester City WFC,746,00:03:41.638,Shot,
,,,,,,,,,,,,0.12,,,,,,,,,,,28c07afb-53b7-497f-9bb0-1c586c27e2de,2154,,,"[109.0, 39.0]",7298,49,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesca Kirby,4641.0,Left Center Forward,121,Chelsea FCW,971,"['1a3a5de3-19b3-4ab7-b707-1f4b90c8a5e0', '534f7903-c3d8-461e-8f4d-c12f6d6c3e83']",37,Right Foot,"[110.0, 39.0]",,"[{'location': [109.0, 31.0], 'player': {'id': 10172, 'name': 'Jill Scott'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.0, 42.0], 'player': {'id': 10395, 'name': 'Maren Nævdal Mjelde'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [111.0, 26.0], 'player': {'id': 5088, 'name': 'Crystal Alyssia Dunn Soubrier'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [110.0, 47.0], 'player': {'id': 4659, 'name': 'Ramona Bachmann'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [103.0, 46.0], 'player': {'id': 4645, 'name': 'Isobel Mary Christiansen'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.0, 59.0], 'player': {'id': 4651, 'name': 'Demi Stokes'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.0, 41.0], 'player': {'id': 4658, 'name': 'Keira Walsh'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': False}, {'location': [111.0, 39.0], 'player': {'id': 4649, 'name': 'Esme Beth Morgan'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [119.0, 41.0], 'player': {'id': 4637, 'name': 'Ellie Roebuck'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.0, 28.0], 'player': {'id': 4654, 'name': 'Nikita Parris'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [104.0, 33.0], 'player': {'id': 4648, 'name': 'Abbie McManus'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.0, 41.0], 'player': {'id': 17524, 'name': 'Jennifer Patricia Beattie'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",9c991629-6296-4953-a484-ca42d279d183,,Blocked,0.10323378,Normal,Open Play,,,,Chelsea FCW,971,00:04:37.118,Shot,
,,,,,,,,,,,,2.44,,,,,,,,,,,f146cf33-7b53-433d-b8e5-febb0b76ceae,2363,,,"[117.0, 31.0]",7298,53,,,,,,,,,,,,,,,,,,,2,From Counter,Ramona Bachmann,4659.0,Right Center Forward,135,Chelsea FCW,971,['eae5ce6a-fe22-488f-bf0d-7bf05a25137a'],59,Left Foot,"[115.0, 48.9, 2.6]",,"[{'location': [112.0, 40.0], 'player': {'id': 4641, 'name': 'Francesca Kirby'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [104.0, 26.0], 'player': {'id': 4638, 'name': 'Drew Spence'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [107.0, 34.0], 'player': {'id': 4658, 'name': 'Keira Walsh'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': False}, {'location': [115.0, 33.0], 'player': {'id': 4648, 'name': 'Abbie McManus'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.0, 47.0], 'player': {'id': 4651, 'name': 'Demi Stokes'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [116.0, 34.0], 'player': {'id': 4649, 'name': 'Esme Beth Morgan'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [119.0, 37.0], 'player': {'id': 4637, 'name': 'Ellie Roebuck'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [116.0, 39.0], 'player': {'id': 17524, 'name': 'Jennifer Patricia Beattie'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",f53ea1b4-79c6-43d9-b011-7d6eb64c4e88,True,Off T,0.13266921,Normal,Open Play,,,,Chelsea FCW,971,00:08:59.958,Shot,
