50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.494871,,,,,,,,,,,,,7bbcb831-371a-4a30-9868-f816ff1732a4,2158,,,"[111.7, 49.2]",3879819,56,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Darko Lazović,7145.0,Right Midfield,148,Genoa,233,['2770925d-b950-4409-9536-caf7de0f5f0e'],21,,Right Foot,"[112.6, 36.9]",True,"[{'location': [117.8, 42.7], 'player': {'id': 8662, 'name': 'Vid Belec'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.6, 39.4], 'player': {'id': 11502, 'name': 'Antonio Di Gaudio'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [107.2, 51.4], 'player': {'id': 7793, 'name': 'Kevin Lasagna'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [111.9, 59.4], 'player': {'id': 7460, 'name': 'Isaac Cofie'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [118.7, 57.0], 'player': {'id': 11499, 'name': 'Riccardo Gagliolo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.1, 39.2], 'player': {'id': 352172, 'name': 'Raffaele Bianco'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [115.2, 45.4], 'player': {'id': 32608, 'name': 'Jerry Uche Mbakogu'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [113.5, 42.1], 'player': {'id': 32525, 'name': 'Fabrizio Poli'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.5, 39.2], 'player': {'id': 7172, 'name': 'Simone Romagnoli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.0, 37.0], 'player': {'id': 7114, 'name': 'Gaetano Letizia'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.0, 30.9], 'player': {'id': 387472, 'name': 'Lorenzo Pasciuti'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [97.4, 42.3], 'player': {'id': 5554, 'name': 'Blerim Džemaili'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [104.1, 15.6], 'player': {'id': 7464, 'name': 'Cristian Daniel Ansaldi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [111.3, 30.2], 'player': {'id': 5717, 'name': 'Diego Sebastián Laxalt Suárez'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [110.9, 40.2], 'player': {'id': 8180, 'name': 'Leonardo Pavoletti'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [114.0, 40.9], 'player': {'id': 7176, 'name': 'Sebastian De Maio'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [120.0, 60.0], 'player': {'id': 30772, 'name': 'Panagiotis Tachtsidis'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",6dcdcaac-0224-418f-b86a-206c6742982b,,Wayward,0.13126782,Half Volley,Open Play,,,,Genoa,233,00:11:21.096,Shot,
,,,,,,,,,,,,,,,,,1.515515,,,,,,,,,,,,,6e22df80-d247-4076-a997-4e8dafdc224b,2262,,,"[110.8, 46.8]",3879819,58,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Darko Lazović,7145.0,Right Midfield,154,Genoa,233,['e25b4472-0a02-4d94-9f10-4f92c1c407b3'],46,,Right Foot,"[120.0, 34.9, 0.2]",True,"[{'location': [107.9, 54.9], 'player': {'id': 11502, 'name': 'Antonio Di Gaudio'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [119.3, 56.0], 'player': {'id': 11499, 'name': 'Riccardo Gagliolo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.8, 44.1], 'player': {'id': 7172, 'name': 'Simone Romagnoli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.1, 49.5], 'player': {'id': 32525, 'name': 'Fabrizio Poli'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.2, 41.1], 'player': {'id': 7114, 'name': 'Gaetano Letizia'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.9, 34.5], 'player': {'id': 7460, 'name': 'Isaac Cofie'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [118.2, 42.9], 'player': {'id': 8662, 'name': 'Vid Belec'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.4, 40.1], 'player': {'id': 5717, 'name': 'Diego Sebastián Laxalt Suárez'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [119.8, 58.5], 'player': {'id': 34355, 'name': 'Riccardo Fiamozzi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",4c1d3525-0827-4dd7-9f1a-243bd67f5efd,,Off T,0.15299779,Normal,Open Play,,,,Genoa,233,00:13:46.195,Shot,
,,,,,,,,,,,,,,,,,0.776445,,,,,,,,,,,,,9cb332f4-ba7e-4bbf-8dfe-b3c1584b35aa,2431,,,"[95.6, 45.5]",3879819,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin Lasagna,7793.0,Center Attacking Midfield,161,Carpi,1683,['283fcddd-3c5c-4ec4-afcd-57f630f0966a'],50,,Left Foot,"[118.0, 40.1, 2.3]",,"[{'location': [118.8, 40.1], 'player': {'id': 38312, 'name': 'Eugenio Lamanna'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.6, 39.8], 'player': {'id': 34355, 'name': 'Riccardo Fiamozzi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.0, 37.8], 'player': {'id': 30772, 'name': 'Panagiotis Tachtsidis'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.0, 33.6], 'player': {'id': 7145, 'name': 'Darko Lazović'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [101.4, 44.9], 'player': {'id': 7176, 'name': 'Sebastian De Maio'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.9, 45.5], 'player': {'id': 40457, 'name': 'Giovanni Marchese'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.9, 53.4], 'player': {'id': 7464, 'name': 'Cristian Daniel Ansaldi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [93.4, 58.2], 'player': {'id': 5554, 'name': 'Blerim Džemaili'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [95.5, 48.7], 'player': {'id': 5717, 'name': 'Diego Sebastián Laxalt Suárez'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [100.3, 34.5], 'player': {'id': 387472, 'name': 'Lorenzo Pasciuti'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [101.8, 49.4], 'player': {'id': 7114, 'name': 'Gaetano Letizia'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [99.6, 48.9], 'player': {'id': 32608, 'name': 'Jerry Uche Mbakogu'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [85.5, 61.6], 'player': {'id': 30750, 'name': 'Stefano Sabelli'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [91.9, 50.6], 'player': {'id': 352172, 'name': 'Raffaele Bianco'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",723f2eb0-7940-4439-8d23-210ccf05bd19,,Saved,0.04461851,Normal,Open Play,,,,Carpi,1683,00:18:50.469,Shot,
,,,,,,,,,,,,,,,,,0.954649,,,,,,,,,,,,,c13a32aa-d129-4567-8844-275bb0e6c001,2658,,,"[105.6, 28.7]",3879819,69,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin Lasagna,7793.0,Center Attacking Midfield,175,Carpi,1683,['8accd38f-cebc-4f18-ab83-43a2a28a4f93'],55,,Left Foot,"[120.0, 37.1, 4.0]",,"[{'location': [108.9, 30.8], 'player': {'id': 38312, 'name': 'Eugenio Lamanna'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.3, 34.4], 'player': {'id': 30772, 'name': 'Panagiotis Tachtsidis'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.4, 27.3], 'player': {'id': 7176, 'name': 'Sebastian De Maio'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",15451c7e-a24a-4f1e-a602-f5f3f45e625b,True,Off T,0.24544042,Normal,Open Play,,,,Carpi,1683,00:24:55.928,Shot,
,,,,,,,,,,,,,,,,,0.614615,,,,,,,,,,,,,2633689c-27f8-40d3-9b40-8565a37061b6,2768,,,"[112.9, 25.2]",3879819,73,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kevin Lasagna,7793.0,Center Attacking Midfield,183,Carpi,1683,['8473ed71-9af6-47bc-a2e2-fe5262df95a5'],24,,Left Foot,"[120.0, 35.4, 0.2]",,"[{'location': [113.6, 28.5], 'player': {'id': 38312, 'name': 'Eugenio Lamanna'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.3, 31.7], 'player': {'id': 40457, 'name': 'Giovanni Marchese'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.0, 47.2], 'player': {'id': 7464, 'name': 'Cristian Daniel Ansaldi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.4, 30.0], 'player': {'id': 7176, 'name': 'Sebastian De Maio'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.4, 30.9], 'player': {'id': 32608, 'name': 'Jerry Uche Mbakogu'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",d5bc1a0c-a58d-4180-85f8-e326e638690f,True,Off T,0.07910406,Normal,Open Play,,,,Carpi,1683,00:28:24.137,Shot,
,,,,,,,,,,,,,,,,,0.135029,,,,,,,,,,,,,9b21220e-df0c-42a2-84e2-18d5333bffbb,2784,,,"[93.6, 40.0]",3879819,73,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raffaele Bianco,352172.0,Left Defensive Midfield,185,Carpi,1683,"['1b5e36b2-e7c2-4753-96d7-a43462f42d6b', '5748adf1-04d8-4446-8848-1114f5686825']",55,,Left Foot,"[98.4, 39.9]",,"[{'location': [117.9, 39.7], 'player': {'id': 38312, 'name': 'Eugenio Lamanna'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [83.5, 37.0], 'player': {'id': 30772, 'name': 'Panagiotis Tachtsidis'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.9, 36.1], 'player': {'id': 34355, 'name': 'Riccardo Fiamozzi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.7, 40.0], 'player': {'id': 40457, 'name': 'Giovanni Marchese'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [95.2, 31.0], 'player': {'id': 7145, 'name': 'Darko Lazović'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [102.6, 49.9], 'player': {'id': 7176, 'name': 'Sebastian De Maio'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.5, 45.6], 'player': {'id': 7464, 'name': 'Cristian Daniel Ansaldi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [88.2, 51.6], 'player': {'id': 5554, 'name': 'Blerim Džemaili'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [91.6, 43.1], 'player': {'id': 5717, 'name': 'Diego Sebastián Laxalt Suárez'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [101.6, 32.6], 'player': {'id': 7793, 'name': 'Kevin Lasagna'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [99.0, 25.6], 'player': {'id': 387472, 'name': 'Lorenzo Pasciuti'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [98.9, 57.4], 'player': {'id': 32608, 'name': 'Jerry Uche Mbakogu'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [99.2, 50.1], 'player': {'id': 30750, 'name': 'Stefano Sabelli'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",,,Blocked,0.03520107,Normal,Open Play,,,,Carpi,1683,00:28:55.888,Shot,
,,,,,,,,,,,,,,,,,1.910377,,,,,,,,,,,,,b564263d-e597-4da5-9bc6-af295259a057,2940,,,"[114.0, 28.7]",3879819,77,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Panagiotis Tachtsidis,30772.0,Right Defensive Midfield,191,Genoa,233,"['e8278f56-5379-4494-b4eb-7f69ac3ffd30', 'fc1c3f8f-07df-4907-bfcf-c3b8cccc5694']",40,True,Head,"[120.0, 34.1, 4.7]",,"[{'location': [116.4, 40.6], 'player': {'id': 7172, 'name': 'Simone Romagnoli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.2, 39.5], 'player': {'id': 7793, 'name': 'Kevin Lasagna'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [115.0, 44.9], 'player': {'id': 32608, 'name': 'Jerry Uche Mbakogu'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [110.9, 39.5], 'player': {'id': 11499, 'name': 'Riccardo Gagliolo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.3, 28.3], 'player': {'id': 30750, 'name': 'Stefano Sabelli'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [114.5, 29.4], 'player': {'id': 7460, 'name': 'Isaac Cofie'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [113.0, 31.8], 'player': {'id': 7114, 'name': 'Gaetano Letizia'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.0, 35.7], 'player': {'id': 32525, 'name': 'Fabrizio Poli'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [119.3, 38.7], 'player': {'id': 8662, 'name': 'Vid Belec'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.2, 57.3], 'player': {'id': 352172, 'name': 'Raffaele Bianco'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [114.2, 60.1], 'player': {'id': 387472, 'name': 'Lorenzo Pasciuti'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [111.0, 40.9], 'player': {'id': 5554, 'name': 'Blerim Džemaili'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [103.7, 26.3], 'player': {'id': 24683, 'name': 'Diego Ángel Capel Trinidad'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [115.2, 41.0], 'player': {'id': 8180, 'name': 'Leonardo Pavoletti'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [113.9, 36.3], 'player': {'id': 7176, 'name': 'Sebastian De Maio'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}]",4298faf5-2aa7-4789-9cb0-de00e0758dc4,,Off T,0.022581033,Normal,Open Play,,,,Genoa,233,00:32:40.965,Shot,True
,,,,,,,,,,,,,,,,,0.570988,,,,,,,,,,,,,9ffab38a-be9b-4021-af64-bf871e7a6af5,3238,,,"[108.9, 45.4]",3879819,85,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stefano Sabelli,30750.0,Right Midfield,204,Carpi,1683,['a21dc9ba-bffe-44f6-97a5-83764600abfb'],12,,Right Foot,"[120.0, 36.6, 0.2]",True,"[{'location': [110.1, 36.4], 'player': {'id': 7464, 'name': 'Cristian Daniel Ansaldi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.3, 43.6], 'player': {'id': 38312, 'name': 'Eugenio Lamanna'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.7, 40.6], 'player': {'id': 34355, 'name': 'Riccardo Fiamozzi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.0, 57.9], 'player': {'id': 30772, 'name': 'Panagiotis Tachtsidis'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [119.6, 48.6], 'player': {'id': 5717, 'name': 'Diego Sebastián Laxalt Suárez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.3, 59.6], 'player': {'id': 24683, 'name': 'Diego Ángel Capel Trinidad'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [111.3, 45.2], 'player': {'id': 7176, 'name': 'Sebastian De Maio'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.5, 37.7], 'player': {'id': 7793, 'name': 'Kevin Lasagna'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [118.7, 50.8], 'player': {'id': 7114, 'name': 'Gaetano Letizia'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",,,Goal,0.1280708,Normal,Open Play,,,,Carpi,1683,00:40:12.155,Shot,
,,,,,,,,,,,,,,,,,0.703257,,,,,,,,,,,,,1afa2c79-27d5-4715-9e5a-1a157511ac07,3301,,,"[111.0, 26.2]",3879819,87,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Sebastián Laxalt Suárez,5717.0,Left Back,207,Genoa,233,['dc3157ec-d3e0-473a-b33b-031d532e7cac'],5,,Left Foot,"[118.6, 37.2, 0.2]",,"[{'location': [118.5, 36.8], 'player': {'id': 8662, 'name': 'Vid Belec'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.5, 38.2], 'player': {'id': 387472, 'name': 'Lorenzo Pasciuti'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [110.3, 41.3], 'player': {'id': 32525, 'name': 'Fabrizio Poli'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.8, 19.7], 'player': {'id': 30750, 'name': 'Stefano Sabelli'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [111.4, 35.8], 'player': {'id': 7172, 'name': 'Simone Romagnoli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.4, 28.0], 'player': {'id': 31273, 'name': 'Marco Crimi'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.0, 25.2], 'player': {'id': 7114, 'name': 'Gaetano Letizia'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.2, 32.3], 'player': {'id': 11499, 'name': 'Riccardo Gagliolo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.6, 16.7], 'player': {'id': 352172, 'name': 'Raffaele Bianco'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [111.4, 43.6], 'player': {'id': 8180, 'name': 'Leonardo Pavoletti'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [109.0, 37.9], 'player': {'id': 7145, 'name': 'Darko Lazović'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [109.5, 29.7], 'player': {'id': 5554, 'name': 'Blerim Džemaili'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",42cf29be-d29b-4b76-bca1-127090eb4f01,,Saved,0.0724434,Normal,Open Play,,,,Genoa,233,00:42:05.149,Shot,
,,,,,,,,,,,,,,,,,1.396135,,,,,,,,,,,,,7ab36f18-50bf-4d2a-adcf-ab18d23134fd,3329,,,"[101.1, 57.6]",3879819,88,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Blerim Džemaili,5554.0,Left Defensive Midfield,211,Genoa,233,['de2744ad-d219-445e-ad1e-476acf426fd8'],23,,Right Foot,"[120.0, 42.8, 5.1]",,"[{'location': [101.6, 64.3], 'player': {'id': 387472, 'name': 'Lorenzo Pasciuti'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [95.7, 47.7], 'player': {'id': 31273, 'name': 'Marco Crimi'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [100.8, 48.4], 'player': {'id': 352172, 'name': 'Raffaele Bianco'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [104.1, 53.8], 'player': {'id': 32525, 'name': 'Fabrizio Poli'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.7, 52.5], 'player': {'id': 11499, 'name': 'Riccardo Gagliolo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.2, 46.2], 'player': {'id': 7172, 'name': 'Simone Romagnoli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.9, 29.5], 'player': {'id': 30750, 'name': 'Stefano Sabelli'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [118.8, 41.2], 'player': {'id': 8662, 'name': 'Vid Belec'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.7, 72.7], 'player': {'id': 7464, 'name': 'Cristian Daniel Ansaldi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [86.5, 36.7], 'player': {'id': 30772, 'name': 'Panagiotis Tachtsidis'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [106.9, 33.1], 'player': {'id': 7114, 'name': 'Gaetano Letizia'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.4, 27.6], 'player': {'id': 24683, 'name': 'Diego Ángel Capel Trinidad'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [92.6, 18.6], 'player': {'id': 5717, 'name': 'Diego Sebastián Laxalt Suárez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [107.3, 50.5], 'player': {'id': 7145, 'name': 'Darko Lazović'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [99.8, 51.4], 'player': {'id': 8180, 'name': 'Leonardo Pavoletti'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",0584129f-1902-46d2-b440-72eb8f419835,,Off T,0.024295984,Normal,Open Play,,,,Genoa,233,00:43:23.921,Shot,
,,,,,,,,,,,,,,,,,1.021416,,,,,,,,,,,,,41c2b796-9de0-4670-a76b-70cc7681cfcf,3346,,,"[100.9, 30.7]",3879819,89,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marco Crimi,31273.0,Left Defensive Midfield,212,Carpi,1683,"['0f5da4e1-6139-4050-a45a-18a4b0f33e2b', '305d1911-e8c8-4ffe-bb9b-ca23bb2c3690']",7,,Right Foot,"[118.6, 36.9, 0.2]",,"[{'location': [109.8, 45.6], 'player': {'id': 5717, 'name': 'Diego Sebastián Laxalt Suárez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.2, 41.4], 'player': {'id': 7176, 'name': 'Sebastian De Maio'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.3, 36.1], 'player': {'id': 30772, 'name': 'Panagiotis Tachtsidis'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [109.7, 25.4], 'player': {'id': 7464, 'name': 'Cristian Daniel Ansaldi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.2, 32.0], 'player': {'id': 34355, 'name': 'Riccardo Fiamozzi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.9, 31.9], 'player': {'id': 5554, 'name': 'Blerim Džemaili'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [118.7, 38.2], 'player': {'id': 38312, 'name': 'Eugenio Lamanna'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.6, 58.2], 'player': {'id': 30750, 'name': 'Stefano Sabelli'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [108.4, 44.0], 'player': {'id': 32608, 'name': 'Jerry Uche Mbakogu'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.8, 36.6], 'player': {'id': 352172, 'name': 'Raffaele Bianco'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [111.2, 16.4], 'player': {'id': 7793, 'name': 'Kevin Lasagna'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",93b7e23d-c56d-43eb-a9ed-19834c389701,,Saved,0.04462,Normal,Open Play,,,,Carpi,1683,00:44:07.935,Shot,True
