ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.459506,,,,,,,,,,,,,,4e2d511e-3db0-4357-b751-f8b37c0d343f,2370,,"[101.8, 31.2]",3754033,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christian Fuchs,3812.0,Left Back,116,Leicester City,22,['69128473-ec30-4296-aaf3-4b7fd1f2c4b1'],15,,Left Foot,"[112.6, 35.1, 0.2]",True,"[{'location': [100.3, 44.2], 'player': {'id': 3810, 'name': 'Shinji Okazaki'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [101.5, 55.0], 'player': {'id': 10960, 'name': 'Jamie Vardy'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [100.8, 33.4], 'player': {'id': 3953, 'name': 'Aaron Lennon'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [106.4, 45.5], 'player': {'id': 4700, 'name': 'Matthew Pennington'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.6, 42.1], 'player': {'id': 3244, 'name': 'John Stones'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.6, 52.7], 'player': {'id': 3518, 'name': 'Leighton Baines'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [93.1, 35.1], 'player': {'id': 5836, 'name': 'Bryan Oviedo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.3, 36.0], 'player': {'id': 16309, 'name': 'Joel Robles Blázquez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",5233a8f8-5621-4da0-9e74-f63547d243af,,Saved,,0.17595723,Normal,Open Play,,,,Leicester City,22,00:15:15.141,Shot,
,,,,,,,,,,,,,,,,0.396156,,,,,,,,,,,,,,fe031f5e-f4ec-4e37-944b-1b9865facdd3,2418,,"[108.1, 40.1]",3754033,64,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Jamie Vardy,10960.0,Left Center Forward,119,Leicester City,22,['8f493b5f-d388-4c3a-9510-dfe9de66474d'],49,,Right Foot,"[120.0, 36.6, 0.0]",,,,,Goal,,0.7835,Normal,Penalty,,,,Leicester City,22,00:19:49.260,Shot,
,,,,,,,,,,,,,,,,0.617957,,,,,,,,,,,,,,7799f9a5-8a9a-4a01-bc79-81d17efd02ee,2489,,"[111.5, 50.1]",3754033,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aaron Lennon,3953.0,Right Wing,121,Everton,29,['d46049d8-9707-4c98-89fc-a154b93fc5e4'],34,,Right Foot,"[120.0, 49.0, 1.6]",True,"[{'location': [110.1, 42.4], 'player': {'id': 3289, 'name': 'Romelu Lukaku Menama'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [111.8, 33.8], 'player': {'id': 4275, 'name': 'Ross Barkley'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [108.3, 31.8], 'player': {'id': 4317, 'name': 'Kevin Mirallas'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [92.5, 55.7], 'player': {'id': 5836, 'name': 'Bryan Oviedo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [99.2, 40.2], 'player': {'id': 3607, 'name': 'James McCarthy'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [118.4, 42.2], 'player': {'id': 3815, 'name': 'Kasper Schmeichel'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.7, 50.5], 'player': {'id': 3520, 'name': 'Jeffrey Schlupp'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [112.0, 42.5], 'player': {'id': 3812, 'name': 'Christian Fuchs'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.2, 43.0], 'player': {'id': 3813, 'name': 'Wes Morgan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.2, 36.6], 'player': {'id': 7884, 'name': 'Marcin Ryszard Wasilewski'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.4, 38.6], 'player': {'id': 3665, 'name': 'Andrew Philip King'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.9, 29.5], 'player': {'id': 3961, 'name': ""N''Golo Kanté""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.7, 23.3], 'player': {'id': 3270, 'name': 'Danny Simpson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",96cbcef8-612a-494c-aa9e-68cb9d020ee9,,Off T,,0.16766153,Volley,Open Play,,,,Everton,29,00:22:34.618,Shot,
,,,,,,,,,,,,,,,,0.325052,,,,,,,,,,,,,,66066969-6806-4f03-8160-bdedb00104a2,2516,,"[103.5, 32.1]",3754033,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jamie Vardy,10960.0,Left Center Forward,125,Leicester City,22,['79c05b7d-3ed1-4d03-91df-06763eeebf75'],57,,Left Foot,"[112.4, 35.7, 0.0]",,"[{'location': [112.6, 35.8], 'player': {'id': 16309, 'name': 'Joel Robles Blázquez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.2, 36.9], 'player': {'id': 3244, 'name': 'John Stones'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.1, 35.2], 'player': {'id': 5836, 'name': 'Bryan Oviedo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.1, 48.8], 'player': {'id': 4700, 'name': 'Matthew Pennington'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [93.5, 40.8], 'player': {'id': 20067, 'name': 'Darron Gibson'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}]",8e63fd24-7f86-4e03-b150-db3565ce9545,,Saved,,0.33523434,Normal,Open Play,,,,Leicester City,22,00:23:57.483,Shot,
,,,,,,,,,,,,,,,,0.58223,,,,,,,,,,,,,,330ad09a-2167-4d86-a280-ceee2f5f70c4,2536,,"[108.8, 44.6]",3754033,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Wes Morgan,3813.0,Left Center Back,127,Leicester City,22,"['97a0f463-73b2-41de-80ea-65a1ff20bf9c', 'cf27efa6-f8ee-4768-b103-f64055fec2b7']",16,,Head,"[114.6, 42.3]",,"[{'location': [103.0, 55.0], 'player': {'id': 3814, 'name': 'Riyad Mahrez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [97.4, 40.4], 'player': {'id': 3520, 'name': 'Jeffrey Schlupp'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [114.2, 41.4], 'player': {'id': 3671, 'name': 'José Leonardo Ulloa'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [112.6, 36.7], 'player': {'id': 3665, 'name': 'Andrew Philip King'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [117.9, 44.2], 'player': {'id': 10960, 'name': 'Jamie Vardy'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [114.2, 37.0], 'player': {'id': 5836, 'name': 'Bryan Oviedo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.5, 41.9], 'player': {'id': 3953, 'name': 'Aaron Lennon'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [119.0, 41.1], 'player': {'id': 16309, 'name': 'Joel Robles Blázquez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.2, 38.6], 'player': {'id': 20067, 'name': 'Darron Gibson'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [114.6, 42.2], 'player': {'id': 4275, 'name': 'Ross Barkley'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [116.6, 42.0], 'player': {'id': 3518, 'name': 'Leighton Baines'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.1, 45.0], 'player': {'id': 3244, 'name': 'John Stones'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.2, 35.9], 'player': {'id': 3607, 'name': 'James McCarthy'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [118.2, 38.0], 'player': {'id': 4700, 'name': 'Matthew Pennington'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",4a021a4e-e54d-49ff-906d-4389f8928021,,Blocked,,0.036166776,Normal,Open Play,,,,Leicester City,22,00:25:16.889,Shot,
,,,,,,,,,,,,,,,,0.313108,,,,,,,,,,,,,,6d8bb442-733d-4db0-a99b-7fcb306dbdc6,2545,,"[108.1, 40.1]",3754033,71,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Jamie Vardy,10960.0,Left Center Forward,128,Leicester City,22,['01365109-fa12-4598-9721-5e58a8ae1d90'],11,,Right Foot,"[120.0, 40.1, 4.5]",,"[{'location': [118.8, 40.0], 'player': {'id': 16309, 'name': 'Joel Robles Blázquez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,True,Off T,,0.7835,Normal,Penalty,,,,Leicester City,22,00:26:11.283,Shot,
,,,,,,,,,,,,,,,,0.843208,,,,,,,,,,,,,,860e1312-979e-4651-bc9b-61188c9dbaca,2676,,"[91.7, 47.0]",3754033,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bryan Oviedo,5836.0,Right Back,132,Everton,29,"['004c9e3d-5f52-4b06-8899-67510690f38b', 'fa7f763f-1e98-4d79-90e2-e4c415d52ad3']",55,,Left Foot,"[117.9, 38.2, 0.7]",,"[{'location': [117.8, 38.6], 'player': {'id': 3815, 'name': 'Kasper Schmeichel'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.2, 46.2], 'player': {'id': 3813, 'name': 'Wes Morgan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.4, 43.8], 'player': {'id': 3665, 'name': 'Andrew Philip King'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.1, 41.9], 'player': {'id': 7884, 'name': 'Marcin Ryszard Wasilewski'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.4, 35.8], 'player': {'id': 3270, 'name': 'Danny Simpson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.8, 34.6], 'player': {'id': 3961, 'name': ""N''Golo Kanté""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [93.7, 47.1], 'player': {'id': 3812, 'name': 'Christian Fuchs'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [94.3, 44.3], 'player': {'id': 3520, 'name': 'Jeffrey Schlupp'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [88.4, 33.8], 'player': {'id': 3671, 'name': 'José Leonardo Ulloa'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [96.1, 8.3], 'player': {'id': 3518, 'name': 'Leighton Baines'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [105.1, 45.1], 'player': {'id': 4317, 'name': 'Kevin Mirallas'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [101.6, 51.7], 'player': {'id': 3289, 'name': 'Romelu Lukaku Menama'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.3, 34.2], 'player': {'id': 3953, 'name': 'Aaron Lennon'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.8, 20.8], 'player': {'id': 4275, 'name': 'Ross Barkley'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",dcddf291-8e8b-45b0-8d0a-87ebb1074b08,,Saved,,0.02788601,Normal,Open Play,,,,Everton,29,00:28:55.251,Shot,True
,,,,,,,,,,,,,,,,0.253824,,,,,,,,,,,,,,44e14d6f-c98b-4c5c-8aa5-bff638b0bd26,2704,,"[97.3, 43.0]",3754033,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jamie Vardy,10960.0,Left Center Forward,133,Leicester City,22,"['37809994-2d42-478e-9b7d-e1cc3bb9162d', 'f5be6eaa-d141-419d-b737-79444fabfe48']",24,,Right Foot,"[101.0, 42.6]",,"[{'location': [94.4, 40.4], 'player': {'id': 3518, 'name': 'Leighton Baines'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.8, 48.4], 'player': {'id': 3607, 'name': 'James McCarthy'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [95.0, 33.9], 'player': {'id': 3244, 'name': 'John Stones'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.5, 38.4], 'player': {'id': 20067, 'name': 'Darron Gibson'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.1, 42.3], 'player': {'id': 4700, 'name': 'Matthew Pennington'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.8, 23.9], 'player': {'id': 5836, 'name': 'Bryan Oviedo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.5, 41.2], 'player': {'id': 16309, 'name': 'Joel Robles Blázquez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [82.2, 22.5], 'player': {'id': 3665, 'name': 'Andrew Philip King'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [98.9, 60.2], 'player': {'id': 3814, 'name': 'Riyad Mahrez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [94.8, 16.1], 'player': {'id': 3671, 'name': 'José Leonardo Ulloa'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",223bd8d5-30a0-40fd-8f1d-87efd9421dc2,,Blocked,,0.057967033,Normal,Open Play,,,,Leicester City,22,00:29:24.284,Shot,
,,,,,,,,,,,,,,,,0.379589,,,,,,,,,,,,,,8389f8d1-62d8-4ace-8a2d-5980a3263895,2710,,"[116.7, 48.4]",3754033,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,José Leonardo Ulloa,3671.0,Right Center Forward,134,Leicester City,22,"['018027ce-d609-4c50-8d0b-085ad6cb1871', '54ec0f24-83c2-4354-8c22-8d74e9a5497b']",53,True,Head,"[120.0, 32.6, 2.4]",,"[{'location': [117.8, 46.2], 'player': {'id': 4275, 'name': 'Ross Barkley'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [120.0, 44.0], 'player': {'id': 16309, 'name': 'Joel Robles Blázquez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.8, 46.5], 'player': {'id': 3953, 'name': 'Aaron Lennon'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [117.4, 48.7], 'player': {'id': 3607, 'name': 'James McCarthy'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [117.0, 46.1], 'player': {'id': 20067, 'name': 'Darron Gibson'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [114.2, 41.7], 'player': {'id': 5836, 'name': 'Bryan Oviedo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.9, 42.7], 'player': {'id': 3518, 'name': 'Leighton Baines'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.9, 33.1], 'player': {'id': 3244, 'name': 'John Stones'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.4, 37.2], 'player': {'id': 4700, 'name': 'Matthew Pennington'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.5, 45.0], 'player': {'id': 10960, 'name': 'Jamie Vardy'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [119.6, 74.6], 'player': {'id': 3814, 'name': 'Riyad Mahrez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [114.4, 36.3], 'player': {'id': 7884, 'name': 'Marcin Ryszard Wasilewski'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [100.8, 32.4], 'player': {'id': 3520, 'name': 'Jeffrey Schlupp'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [114.0, 40.3], 'player': {'id': 3665, 'name': 'Andrew Philip King'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",7b0ad44d-d5a7-4eec-9759-1154601cc79e,,Off T,,0.07190593,Normal,Open Play,,,,Leicester City,22,00:29:53.290,Shot,True
,,,,,,,,,,,,,,,,0.18657,,,,,,,,,,,,,,26231848-9d08-47fc-9249-b8137c358808,2775,,"[110.2, 49.0]",3754033,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jamie Vardy,10960.0,Left Center Forward,139,Leicester City,22,"['7da6d9f8-625e-44e6-8db2-c55d78483ba4', '90d160e8-94c6-431d-bdbd-8f4105bbd7d4']",31,,Left Foot,"[111.8, 48.1]",,"[{'location': [108.0, 57.8], 'player': {'id': 3518, 'name': 'Leighton Baines'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.2, 42.4], 'player': {'id': 16309, 'name': 'Joel Robles Blázquez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.5, 44.6], 'player': {'id': 20067, 'name': 'Darron Gibson'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [111.9, 48.7], 'player': {'id': 3607, 'name': 'James McCarthy'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.4, 48.1], 'player': {'id': 4700, 'name': 'Matthew Pennington'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.2, 45.3], 'player': {'id': 3244, 'name': 'John Stones'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.8, 37.5], 'player': {'id': 5836, 'name': 'Bryan Oviedo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.9, 55.9], 'player': {'id': 3814, 'name': 'Riyad Mahrez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [106.5, 48.6], 'player': {'id': 3665, 'name': 'Andrew Philip King'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [110.2, 43.7], 'player': {'id': 3671, 'name': 'José Leonardo Ulloa'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [102.9, 39.2], 'player': {'id': 3520, 'name': 'Jeffrey Schlupp'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",,,Blocked,,0.05100834,Normal,Open Play,,,,Leicester City,22,00:32:31.279,Shot,
,,,,,,,,,,,,,,,,0.247818,,,,,,,,,,,,,,ae01b4e5-3611-488b-bdd2-a65dbfba3987,2805,,"[102.2, 27.0]",3754033,78,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrew Philip King,3665.0,Left Center Midfield,142,Leicester City,22,"['841ae63b-3de2-4526-a671-e0a2c84a36b6', '85782a72-1f35-4ca6-aaf7-43c15d24575d']",47,,Right Foot,"[107.8, 34.1]",True,"[{'location': [117.4, 41.2], 'player': {'id': 3518, 'name': 'Leighton Baines'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [116.8, 37.7], 'player': {'id': 16309, 'name': 'Joel Robles Blázquez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.5, 46.4], 'player': {'id': 3289, 'name': 'Romelu Lukaku Menama'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [107.0, 39.8], 'player': {'id': 3607, 'name': 'James McCarthy'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [94.1, 15.8], 'player': {'id': 3953, 'name': 'Aaron Lennon'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [107.9, 34.1], 'player': {'id': 4700, 'name': 'Matthew Pennington'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.9, 32.6], 'player': {'id': 20067, 'name': 'Darron Gibson'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [112.6, 34.0], 'player': {'id': 3244, 'name': 'John Stones'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.6, 20.0], 'player': {'id': 5836, 'name': 'Bryan Oviedo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [119.9, 27.6], 'player': {'id': 3520, 'name': 'Jeffrey Schlupp'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [114.0, 41.6], 'player': {'id': 10960, 'name': 'Jamie Vardy'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [108.7, 33.3], 'player': {'id': 3671, 'name': 'José Leonardo Ulloa'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [102.7, 41.0], 'player': {'id': 3814, 'name': 'Riyad Mahrez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [110.2, 51.5], 'player': {'id': 3270, 'name': 'Danny Simpson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",df343a31-bd5a-4baa-b82d-b72ede777509,,Blocked,,0.042223748,Normal,Open Play,,,,Leicester City,22,00:33:47.832,Shot,
,,,,,,,,,,,,,,,,0.13392,,,,,,,,,,,,,,788cc754-7d96-4024-b7ee-7ddbe81771d4,2814,,"[95.8, 45.2]",3754033,78,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,N''Golo Kanté,3961.0,Right Center Midfield,142,Leicester City,22,"['240d961d-5025-4cfe-9234-a8200ce8e434', '5c86c641-8d1c-490d-9b0f-5ed0d754f2f3']",53,,Right Foot,"[97.5, 44.8]",,"[{'location': [103.7, 59.3], 'player': {'id': 3270, 'name': 'Danny Simpson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [98.9, 43.8], 'player': {'id': 3814, 'name': 'Riyad Mahrez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [95.8, 36.2], 'player': {'id': 3665, 'name': 'Andrew Philip King'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [106.7, 42.9], 'player': {'id': 10960, 'name': 'Jamie Vardy'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [105.8, 33.4], 'player': {'id': 3671, 'name': 'José Leonardo Ulloa'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [103.3, 27.2], 'player': {'id': 3520, 'name': 'Jeffrey Schlupp'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [92.8, 46.6], 'player': {'id': 4317, 'name': 'Kevin Mirallas'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [89.7, 35.8], 'player': {'id': 4275, 'name': 'Ross Barkley'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [97.5, 44.7], 'player': {'id': 3607, 'name': 'James McCarthy'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.0, 53.3], 'player': {'id': 3289, 'name': 'Romelu Lukaku Menama'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [99.0, 39.0], 'player': {'id': 20067, 'name': 'Darron Gibson'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.0, 43.3], 'player': {'id': 4700, 'name': 'Matthew Pennington'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.0, 45.4], 'player': {'id': 3518, 'name': 'Leighton Baines'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [93.6, 22.7], 'player': {'id': 3953, 'name': 'Aaron Lennon'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [105.0, 36.6], 'player': {'id': 3244, 'name': 'John Stones'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.6, 34.0], 'player': {'id': 5836, 'name': 'Bryan Oviedo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.1, 40.3], 'player': {'id': 16309, 'name': 'Joel Robles Blázquez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [82.7, 22.3], 'player': {'id': 3812, 'name': 'Christian Fuchs'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",,,Blocked,,0.03715289,Normal,Open Play,,,,Leicester City,22,00:33:53.323,Shot,
