50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.89168,,,,,,,,,,,,,,c0d89207-eed0-4f47-abe9-d19c53159bf6,1544,,"[110.2, 66.3]",3890293,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dennis Aogo,8958.0,Left Back,94,Schalke 04,181,['79c6a965-d186-4433-ab89-da29ceae09c6'],9,,Left Foot,"[119.7, 43.7, 2.2]",,"[{'location': [114.8, 32.3], 'player': {'id': 13319, 'name': 'Niko Bungert'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.6, 57.1], 'player': {'id': 8679, 'name': 'Yunus Mallı'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [119.3, 41.0], 'player': {'id': 3630, 'name': 'Loris Karius'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.6, 37.1], 'player': {'id': 8548, 'name': 'Daniel Brosinski'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [113.0, 34.4], 'player': {'id': 8539, 'name': 'Danny Latza'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.8, 37.9], 'player': {'id': 8559, 'name': 'Stefan Bell'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.8, 38.7], 'player': {'id': 5467, 'name': 'Leon Aderemi Balogun'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.7, 44.2], 'player': {'id': 20037, 'name': 'Julian Baumgartlinger'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.0, 47.2], 'player': {'id': 6337, 'name': 'Yoshinori Muto'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [106.0, 68.0], 'player': {'id': 6717, 'name': 'Johannes Geis'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [113.8, 57.0], 'player': {'id': 9098, 'name': 'Christian Clemens'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [98.6, 49.0], 'player': {'id': 8508, 'name': 'Max Meyer'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [110.3, 43.1], 'player': {'id': 20871, 'name': 'Pierre Bengtsson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.6, 37.7], 'player': {'id': 8060, 'name': 'Klaas-Jan Huntelaar'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [111.1, 40.2], 'player': {'id': 3502, 'name': 'Joël Andre Job Matip'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [112.3, 35.7], 'player': {'id': 3499, 'name': 'Jean-Eric Maxim Choupo-Moting'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [111.4, 32.6], 'player': {'id': 16534, 'name': 'Roman Neustädter'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [114.2, 32.2], 'player': {'id': 8512, 'name': 'Franco Matías Di Santo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [101.7, 37.9], 'player': {'id': 6324, 'name': 'Leon Goretzka'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",,,,Saved,0.0073857703,Normal,Free Kick,,,,Schalke 04,181,00:45:09.376,Shot,
,,,,,,,,,,,,,,,,,0.349396,,,,,,,,,,,,,,97139d48-ab1d-409c-817f-9e6790f14074,1660,,"[111.4, 48.8]",3890293,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jean-Eric Maxim Choupo-Moting,3499.0,Right Midfield,100,Schalke 04,181,['21d2b459-3c26-4721-afd0-bbdefb833897'],16,,Left Foot,"[115.8, 42.9, 0.9]",,"[{'location': [109.0, 29.1], 'player': {'id': 5467, 'name': 'Leon Aderemi Balogun'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.8, 41.8], 'player': {'id': 8539, 'name': 'Danny Latza'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.2, 40.4], 'player': {'id': 13319, 'name': 'Niko Bungert'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.6, 42.1], 'player': {'id': 8559, 'name': 'Stefan Bell'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.5, 46.1], 'player': {'id': 20871, 'name': 'Pierre Bengtsson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [116.9, 43.4], 'player': {'id': 3630, 'name': 'Loris Karius'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.4, 39.7], 'player': {'id': 8512, 'name': 'Franco Matías Di Santo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [115.6, 47.2], 'player': {'id': 8060, 'name': 'Klaas-Jan Huntelaar'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",,,,Saved,0.16839898,Normal,Open Play,,,,Schalke 04,181,00:02:16.744,Shot,
,,,,,,,,,,,,,,,,,0.357451,,,,,,,,,,,,,,2e24a411-f37f-4e0c-adc0-7ce8eda98f70,1681,,"[98.4, 53.3]",3890293,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Johannes Geis,6717.0,Right Defensive Midfield,102,Schalke 04,181,"['5074d122-207e-4c2c-a71e-e530f14b99d6', '76cbdf9e-4f7f-4f41-a841-d155ab6a7fac']",32,,Right Foot,"[106.9, 49.6]",,"[{'location': [106.5, 47.2], 'player': {'id': 3502, 'name': 'Joël Andre Job Matip'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [107.6, 30.2], 'player': {'id': 16534, 'name': 'Roman Neustädter'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [94.3, 38.0], 'player': {'id': 6324, 'name': 'Leon Goretzka'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [105.7, 47.9], 'player': {'id': 8508, 'name': 'Max Meyer'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [107.6, 42.0], 'player': {'id': 8512, 'name': 'Franco Matías Di Santo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [108.1, 39.6], 'player': {'id': 8060, 'name': 'Klaas-Jan Huntelaar'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [101.5, 36.8], 'player': {'id': 6337, 'name': 'Yoshinori Muto'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [108.5, 41.3], 'player': {'id': 20871, 'name': 'Pierre Bengtsson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.5, 33.6], 'player': {'id': 8548, 'name': 'Daniel Brosinski'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [107.6, 38.7], 'player': {'id': 8679, 'name': 'Yunus Mallı'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [107.5, 49.5], 'player': {'id': 5467, 'name': 'Leon Aderemi Balogun'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.5, 45.6], 'player': {'id': 8539, 'name': 'Danny Latza'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [106.8, 48.2], 'player': {'id': 20037, 'name': 'Julian Baumgartlinger'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.1, 48.9], 'player': {'id': 13319, 'name': 'Niko Bungert'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.3, 39.9], 'player': {'id': 3630, 'name': 'Loris Karius'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.8, 50.4], 'player': {'id': 8559, 'name': 'Stefan Bell'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.6, 39.3], 'player': {'id': 3499, 'name': 'Jean-Eric Maxim Choupo-Moting'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [98.9, 55.8], 'player': {'id': 8958, 'name': 'Dennis Aogo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",,,,Blocked,0.054420024,Normal,Free Kick,,,,Schalke 04,181,00:03:32.175,Shot,
,,,,,,,,,,,,,,,,,1.287977,,,,,,,,,,,,,,ed73399c-a4ea-410c-bba0-887a15c937b8,1729,,"[101.1, 20.2]",3890293,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Christian Clemens,9098.0,Left Wing,105,FSV Mainz 05,177,['f06038ed-9a85-468d-b170-b6376ae03543'],42,,Right Foot,"[120.0, 45.9, 5.6]",,"[{'location': [118.1, 37.3], 'player': {'id': 8517, 'name': 'Ralf Fährmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.4, 44.0], 'player': {'id': 6324, 'name': 'Leon Goretzka'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.1, 50.3], 'player': {'id': 8958, 'name': 'Dennis Aogo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.0, 31.7], 'player': {'id': 6717, 'name': 'Johannes Geis'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [105.2, 40.7], 'player': {'id': 16534, 'name': 'Roman Neustädter'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.7, 36.5], 'player': {'id': 3502, 'name': 'Joël Andre Job Matip'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.6, 23.4], 'player': {'id': 3499, 'name': 'Jean-Eric Maxim Choupo-Moting'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [104.3, 23.8], 'player': {'id': 30312, 'name': 'Uilson de Souza Paula Júnior'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [89.1, 32.6], 'player': {'id': 8539, 'name': 'Danny Latza'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [103.1, 59.5], 'player': {'id': 8548, 'name': 'Daniel Brosinski'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [101.8, 39.0], 'player': {'id': 6337, 'name': 'Yoshinori Muto'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.1, 38.4], 'player': {'id': 8679, 'name': 'Yunus Mallı'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [98.5, 15.8], 'player': {'id': 20871, 'name': 'Pierre Bengtsson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",151c9404-faea-4456-88d6-8e54c9a822f8,,,Off T,0.009305888,Normal,Open Play,,,,FSV Mainz 05,177,00:04:42.921,Shot,
,,,,,,,,,,,,,,,,,1.10747,,,,,,,,,,,,,,7ab344d3-bec4-4bbc-93f9-d7fe6d62f1eb,1768,,"[105.5, 19.2]",3890293,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Leon Goretzka,6324.0,Left Defensive Midfield,106,Schalke 04,181,['1d659fab-4d1b-4fb3-b23a-06761cb4ba11'],40,,Right Foot,"[118.2, 36.1, 2.0]",,"[{'location': [110.2, 14.6], 'player': {'id': 5467, 'name': 'Leon Aderemi Balogun'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.0, 19.7], 'player': {'id': 8548, 'name': 'Daniel Brosinski'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [104.5, 27.5], 'player': {'id': 20037, 'name': 'Julian Baumgartlinger'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.2, 33.4], 'player': {'id': 8539, 'name': 'Danny Latza'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [112.1, 32.9], 'player': {'id': 13319, 'name': 'Niko Bungert'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.7, 39.9], 'player': {'id': 8559, 'name': 'Stefan Bell'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.8, 45.0], 'player': {'id': 20871, 'name': 'Pierre Bengtsson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [95.4, 48.2], 'player': {'id': 9098, 'name': 'Christian Clemens'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [117.8, 37.5], 'player': {'id': 3630, 'name': 'Loris Karius'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.1, 13.3], 'player': {'id': 8958, 'name': 'Dennis Aogo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [106.4, 50.5], 'player': {'id': 3499, 'name': 'Jean-Eric Maxim Choupo-Moting'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [109.3, 41.1], 'player': {'id': 8512, 'name': 'Franco Matías Di Santo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [110.9, 36.2], 'player': {'id': 8060, 'name': 'Klaas-Jan Huntelaar'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [108.6, 28.6], 'player': {'id': 8508, 'name': 'Max Meyer'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",4f471ffc-8913-49c9-aae3-fc66203dc1ea,,,Saved,0.01026773,Normal,Open Play,,,,Schalke 04,181,00:05:40.511,Shot,
,,,,,,,,,,,,,,,,,0.640131,,,,,,,,,,,,,,3e37f632-887d-4bc9-823f-78a70bddf0c5,2095,,"[112.0, 34.3]",3890293,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danny Latza,8539.0,Left Defensive Midfield,120,FSV Mainz 05,177,['1fde3f8f-9493-45aa-9a19-9738f473dfc8'],3,,Head,"[120.0, 33.6, 1.0]",,"[{'location': [99.9, 41.7], 'player': {'id': 6324, 'name': 'Leon Goretzka'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.3, 50.4], 'player': {'id': 6717, 'name': 'Johannes Geis'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [111.4, 45.6], 'player': {'id': 16534, 'name': 'Roman Neustädter'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.0, 28.8], 'player': {'id': 3499, 'name': 'Jean-Eric Maxim Choupo-Moting'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [111.7, 41.7], 'player': {'id': 3502, 'name': 'Joël Andre Job Matip'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.7, 33.0], 'player': {'id': 30312, 'name': 'Uilson de Souza Paula Júnior'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.1, 38.8], 'player': {'id': 8517, 'name': 'Ralf Fährmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.0, 43.5], 'player': {'id': 8679, 'name': 'Yunus Mallı'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [111.0, 43.6], 'player': {'id': 6337, 'name': 'Yoshinori Muto'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,True,,Off T,0.19891044,Normal,Open Play,,,,FSV Mainz 05,177,00:12:03.280,Shot,
,,,,,,,,,,,,,,,,,1.236066,,,,,,,,,,,,,,dcb5c178-bbaf-4279-a3f3-aa9065874542,2162,,"[111.0, 34.3]",3890293,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Klaas-Jan Huntelaar,8060.0,Left Center Forward,123,Schalke 04,181,"['2f4580be-a2f7-4e59-a270-af391d2ef94e', 'f293de13-38ce-49aa-a5e7-739c1e365016']",0,True,Head,"[120.0, 31.4, 0.5]",,"[{'location': [92.4, 53.8], 'player': {'id': 3499, 'name': 'Jean-Eric Maxim Choupo-Moting'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [101.5, 41.7], 'player': {'id': 8508, 'name': 'Max Meyer'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [112.1, 41.3], 'player': {'id': 8512, 'name': 'Franco Matías Di Santo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [106.0, 54.8], 'player': {'id': 6324, 'name': 'Leon Goretzka'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [101.0, 62.2], 'player': {'id': 30312, 'name': 'Uilson de Souza Paula Júnior'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [101.4, 28.0], 'player': {'id': 8548, 'name': 'Daniel Brosinski'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [94.0, 47.5], 'player': {'id': 8679, 'name': 'Yunus Mallı'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [103.2, 44.0], 'player': {'id': 20037, 'name': 'Julian Baumgartlinger'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [109.2, 32.7], 'player': {'id': 5467, 'name': 'Leon Aderemi Balogun'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.7, 35.0], 'player': {'id': 13319, 'name': 'Niko Bungert'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.9, 43.1], 'player': {'id': 8559, 'name': 'Stefan Bell'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.5, 53.5], 'player': {'id': 8539, 'name': 'Danny Latza'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.1, 57.3], 'player': {'id': 9098, 'name': 'Christian Clemens'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [103.6, 60.4], 'player': {'id': 20871, 'name': 'Pierre Bengtsson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.6, 39.4], 'player': {'id': 3630, 'name': 'Loris Karius'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",0da19d4e-1c8c-456c-a2d3-f429afa4450e,,,Off T,0.090877265,Normal,Open Play,,,,Schalke 04,181,00:14:00.031,Shot,True
,,,,,,,,,,,,,,,,,0.621857,,,,,,,,,,,,,,24763928-dbe0-4cd5-a9c8-6d6e72ac8045,2232,,"[109.8, 53.7]",3890293,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Klaas-Jan Huntelaar,8060.0,Left Center Forward,126,Schalke 04,181,['da56570d-58c3-43d0-83eb-441d54d90390'],42,,Right Foot,"[120.0, 36.8, 0.2]",,"[{'location': [107.9, 37.9], 'player': {'id': 5467, 'name': 'Leon Aderemi Balogun'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.6, 42.4], 'player': {'id': 13319, 'name': 'Niko Bungert'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.4, 52.3], 'player': {'id': 8559, 'name': 'Stefan Bell'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.0, 54.0], 'player': {'id': 8539, 'name': 'Danny Latza'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.6, 50.7], 'player': {'id': 20871, 'name': 'Pierre Bengtsson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.3, 46.9], 'player': {'id': 3630, 'name': 'Loris Karius'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.0, 38.9], 'player': {'id': 8512, 'name': 'Franco Matías Di Santo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [97.2, 54.9], 'player': {'id': 8508, 'name': 'Max Meyer'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",,,,Goal,0.14125246,Normal,Open Play,,,,Schalke 04,181,00:15:42.583,Shot,
,,,,,,,,,,,,,,,,,0.211758,,,,,,,,,,,,,,b4803b4d-f396-4164-84c0-a33ad60273ee,2447,,"[113.9, 52.4]",3890293,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joël Andre Job Matip,3502.0,Right Center Back,140,Schalke 04,181,"['0b5e3218-0920-4d16-8347-72b8956667eb', '2fee611d-96ff-4b1d-ab84-0b633fa2336e', '468afc07-6099-4bc6-ba33-ed3251c4a0b3']",10,,Right Foot,"[114.4, 51.1]",,"[{'location': [111.2, 34.8], 'player': {'id': 8548, 'name': 'Daniel Brosinski'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [112.2, 43.3], 'player': {'id': 5467, 'name': 'Leon Aderemi Balogun'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.2, 44.6], 'player': {'id': 20037, 'name': 'Julian Baumgartlinger'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.3, 46.1], 'player': {'id': 8539, 'name': 'Danny Latza'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.7, 52.0], 'player': {'id': 8679, 'name': 'Yunus Mallı'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [115.9, 48.7], 'player': {'id': 8559, 'name': 'Stefan Bell'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.7, 50.5], 'player': {'id': 13319, 'name': 'Niko Bungert'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.0, 50.8], 'player': {'id': 20871, 'name': 'Pierre Bengtsson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.3, 43.4], 'player': {'id': 3630, 'name': 'Loris Karius'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.6, 33.1], 'player': {'id': 8508, 'name': 'Max Meyer'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [115.1, 36.9], 'player': {'id': 8512, 'name': 'Franco Matías Di Santo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [105.9, 50.5], 'player': {'id': 8060, 'name': 'Klaas-Jan Huntelaar'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [111.5, 48.2], 'player': {'id': 3053, 'name': 'Leroy Sané'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",03d677e6-1be5-4aca-a667-5ea88ef5431b,,,Blocked,0.05213449,Half Volley,Open Play,,,,Schalke 04,181,00:22:10.942,Shot,True
,,,,,,,,,,,,,,,,,0.490136,,,,,,,,,,,,,,35789788-b068-43e8-affc-ffa4ade4eb40,2678,,"[114.5, 34.4]",3890293,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Roman Neustädter,16534.0,Left Center Back,151,Schalke 04,181,"['d542da61-2284-4524-8741-c68c243a0ef7', 'dcb49e62-2d55-4990-8870-a2190e132372']",28,True,Head,"[120.0, 34.9, 1.8]",,"[{'location': [115.7, 34.7], 'player': {'id': 8539, 'name': 'Danny Latza'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [115.1, 41.1], 'player': {'id': 13319, 'name': 'Niko Bungert'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.0, 42.9], 'player': {'id': 20037, 'name': 'Julian Baumgartlinger'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [116.9, 42.5], 'player': {'id': 5467, 'name': 'Leon Aderemi Balogun'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.4, 38.4], 'player': {'id': 8559, 'name': 'Stefan Bell'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.5, 37.3], 'player': {'id': 8548, 'name': 'Daniel Brosinski'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [109.5, 32.3], 'player': {'id': 8555, 'name': 'Pablo Ezequiel De Blasis'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [106.4, 46.5], 'player': {'id': 20871, 'name': 'Pierre Bengtsson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.9, 38.6], 'player': {'id': 3630, 'name': 'Loris Karius'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [117.5, 44.1], 'player': {'id': 3502, 'name': 'Joël Andre Job Matip'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [116.0, 43.2], 'player': {'id': 8512, 'name': 'Franco Matías Di Santo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [109.1, 39.1], 'player': {'id': 8060, 'name': 'Klaas-Jan Huntelaar'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [109.1, 50.0], 'player': {'id': 8958, 'name': 'Dennis Aogo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",d9a85c32-581a-4b6c-8948-d1d07c26fc29,,,Off T,0.10992751,Normal,Open Play,,,,Schalke 04,181,00:28:28.546,Shot,True
