ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,1.431084,,,,,,,,9bb10c65-4e59-4406-84c0-3186b92a12a7,1918,,"[90.0, 44.0]",19753,55,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ella Rutherford,16388.0,Right Wing,131,Bristol City WFC,973,['4cb46605-21b2-4841-82fa-c8d31e05f433'],1,,Left Foot,,"[120.0, 43.2, 1.8]","[{'location': [85.0, 45.0], 'player': {'id': 21021, 'name': 'Molly Bartrip'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [92.0, 46.0], 'player': {'id': 10198, 'name': 'Josanne Potter'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [88.0, 61.0], 'player': {'id': 15724, 'name': 'Mayumi Pacheco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.0, 40.0], 'player': {'id': 18152, 'name': 'Kirstyn Pearce'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [119.0, 42.0], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.0, 34.0], 'player': {'id': 16390, 'name': 'Juliette Kemppi'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",de73385c-7323-452e-ac78-6110230a2ea4,,Saved,0.033149466,Normal,Open Play,,,,Bristol City WFC,973,00:10:01.496,Shot,
,,,,,,,,,,,0.86421,,,,,,,,5cb201f2-daaf-4e68-b132-fdda04d84581,2305,,"[116.0, 45.0]",19753,64,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Brooke Chaplen,15723.0,Left Center Forward,155,Reading WFC,974,['31359e6a-1ee0-4ead-952e-f63ee5ef8c70'],39,,Right Foot,True,"[119.0, 42.8, 1.1]","[{'location': [113.0, 46.0], 'player': {'id': 16383, 'name': 'Danique Kerkdijk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.0, 43.0], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.0, 42.0], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",4284db79-baf9-47c8-8197-a0eccf4d30b0,True,Goal,0.35335082,Normal,Open Play,,,,Reading WFC,974,00:19:39.247,Shot,
,,,,,,,,,,,1.622704,,,,,,,,626ec6ec-573b-4939-9382-cb0c63bc45fb,2532,,"[86.0, 47.0]",19753,70,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lucy Hope,16386.0,Center Attacking Midfield,168,Reading WFC,974,['1ae5f950-71ad-4e73-a061-d17b4d51b53c'],32,,Left Foot,,"[120.0, 32.7, 6.3]","[{'location': [107.0, 36.0], 'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.0, 45.0], 'player': {'id': 18152, 'name': 'Kirstyn Pearce'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.0, 59.0], 'player': {'id': 10198, 'name': 'Josanne Potter'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [94.0, 65.0], 'player': {'id': 15724, 'name': 'Mayumi Pacheco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [92.0, 47.0], 'player': {'id': 15706, 'name': 'Rachel Furness'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [87.0, 44.0], 'player': {'id': 15723, 'name': 'Brooke Chaplen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [119.0, 42.0], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [81.0, 42.0], 'player': {'id': 10095, 'name': 'Julie Biesmans'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [88.0, 65.0], 'player': {'id': 16391, 'name': 'Loren Dykes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [109.0, 43.0], 'player': {'id': 17274, 'name': 'Poppy Pattinson'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [105.0, 55.0], 'player': {'id': 16388, 'name': 'Ella Rutherford'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [98.0, 53.0], 'player': {'id': 16380, 'name': 'Katie Rood'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,,Off T,0.01424597,Normal,Open Play,,,,Bristol City WFC,973,00:25:32.527,Shot,
,,,,,,,,,,,1.868082,,,,,,,,0da16195-5951-4930-bd80-f8e37df93a4e,2786,,"[108.0, 47.0]",19753,78,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lucy Hope,16386.0,Right Wing,183,Bristol City WFC,973,"['20361c66-4030-4719-bd2c-71cdf9aeb3e1', '77ce7bd4-2928-44b3-80a7-1ea247af64b9']",51,True,Head,,"[120.0, 48.9, 2.4]","[{'location': [104.0, 34.0], 'player': {'id': 15706, 'name': 'Rachel Furness'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [113.0, 50.0], 'player': {'id': 15704, 'name': 'Lily Woodham'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.0, 46.0], 'player': {'id': 10198, 'name': 'Josanne Potter'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.0, 43.0], 'player': {'id': 18149, 'name': 'Remi Allen'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [113.0, 38.0], 'player': {'id': 18152, 'name': 'Kirstyn Pearce'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [119.0, 42.0], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.0, 32.0], 'player': {'id': 16380, 'name': 'Katie Rood'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [112.0, 53.0], 'player': {'id': 16382, 'name': 'Heather Payne'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",,,Off T,0.08325603,Normal,Open Play,,,,Bristol City WFC,973,00:33:51.816,Shot,True
,,,,,,,,,,,2.122854,,,,,,,,7263c211-a073-4fb0-98a5-9959fa873155,2812,,"[92.0, 19.0]",19753,79,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carla Humphrey,16384.0,Left Center Midfield,186,Bristol City WFC,973,['c9db7a79-c48c-407e-aff8-6da7b44594f5'],44,,Right Foot,,"[120.0, 41.3, 3.7]","[{'location': [107.0, 47.0], 'player': {'id': 15704, 'name': 'Lily Woodham'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.0, 16.0], 'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [96.0, 36.0], 'player': {'id': 18149, 'name': 'Remi Allen'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.0, 37.0], 'player': {'id': 10198, 'name': 'Josanne Potter'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.0, 25.0], 'player': {'id': 18152, 'name': 'Kirstyn Pearce'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.0, 23.0], 'player': {'id': 15706, 'name': 'Rachel Furness'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [87.0, 23.0], 'player': {'id': 10251, 'name': 'Fara Williams'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [86.0, 17.0], 'player': {'id': 15723, 'name': 'Brooke Chaplen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [119.0, 41.0], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.0, 51.0], 'player': {'id': 16382, 'name': 'Heather Payne'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [107.0, 42.0], 'player': {'id': 16386, 'name': 'Lucy Hope'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [97.0, 29.0], 'player': {'id': 16388, 'name': 'Ella Rutherford'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [82.0, 14.0], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",e01c4925-ae96-45be-a926-c1ff5b7463fd,,Off T,0.00620684,Normal,Open Play,,,,Bristol City WFC,973,00:34:44.355,Shot,
,,,,,,,,,,,0.381265,,,,,,,,8ce53cf2-97a5-44f2-808e-5a968e1fbb00,2843,,"[85.0, 35.0]",19753,80,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Brooke Chaplen,15723.0,Left Wing,190,Reading WFC,974,"['5d6b306a-8683-4ace-8acb-96d2bcc08206', 'de313810-6f76-4be7-96a9-66a2a0d3f668']",47,,Right Foot,,"[94.0, 32.0]","[{'location': [85.0, 21.0], 'player': {'id': 15726, 'name': 'Lauren Bruton'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [87.0, 7.0], 'player': {'id': 15721, 'name': 'Gemma Suzanne Davison'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [95.0, 32.0], 'player': {'id': 10251, 'name': 'Fara Williams'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [82.0, 29.0], 'player': {'id': 10095, 'name': 'Julie Biesmans'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [85.0, 31.0], 'player': {'id': 16384, 'name': 'Carla Humphrey'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [92.0, 14.0], 'player': {'id': 16391, 'name': 'Loren Dykes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.0, 29.0], 'player': {'id': 16383, 'name': 'Danique Kerkdijk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [94.0, 35.0], 'player': {'id': 10171, 'name': 'Frankie Brown'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [91.0, 42.0], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.0, 40.0], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",bc4d63af-947f-4f58-9af7-cb258af72f68,,Blocked,0.018143756,Normal,Open Play,,,,Reading WFC,974,00:35:47.651,Shot,
,,,,,,,,,,,0.811252,,,,,,,,b7e41f19-4a57-4622-a245-adb49d6850ab,2863,,"[100.0, 18.0]",19753,81,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Remi Allen,18149.0,Left Center Midfield,192,Reading WFC,974,['d8b7924c-d672-46bc-b42f-91fb604a96c4'],11,,Right Foot,,"[111.0, 48.0]","[{'location': [119.0, 40.0], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.0, 33.0], 'player': {'id': 10251, 'name': 'Fara Williams'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [105.0, 22.0], 'player': {'id': 15726, 'name': 'Lauren Bruton'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [108.0, 36.0], 'player': {'id': 10171, 'name': 'Frankie Brown'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.0, 38.0], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.0, 24.0], 'player': {'id': 16383, 'name': 'Danique Kerkdijk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.0, 21.0], 'player': {'id': 16391, 'name': 'Loren Dykes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.0, 17.0], 'player': {'id': 15721, 'name': 'Gemma Suzanne Davison'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [104.0, 18.0], 'player': {'id': 16384, 'name': 'Carla Humphrey'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [96.0, 20.0], 'player': {'id': 16386, 'name': 'Lucy Hope'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [102.0, 41.0], 'player': {'id': 10095, 'name': 'Julie Biesmans'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [95.0, 40.0], 'player': {'id': 15723, 'name': 'Brooke Chaplen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",f760be16-019b-4a16-83e9-8cda119a4048,,Wayward,0.010893718,Normal,Open Play,,,,Reading WFC,974,00:36:11.317,Shot,
,,,,,,,,,,,1.177719,,,,,,,,c98bec47-6752-49da-b116-81471f812b6d,2972,,"[93.0, 38.0]",19753,83,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lauren Bruton,15726.0,Right Center Forward,196,Reading WFC,974,['dedaf7e0-cf7a-4c2c-b68e-5ee9bbd21eb7'],14,,Right Foot,,"[119.0, 46.3, 5.6]","[{'location': [99.0, 27.0], 'player': {'id': 18149, 'name': 'Remi Allen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [95.0, 27.0], 'player': {'id': 15706, 'name': 'Rachel Furness'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [92.0, 27.0], 'player': {'id': 16384, 'name': 'Carla Humphrey'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [94.0, 37.0], 'player': {'id': 16383, 'name': 'Danique Kerkdijk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [94.0, 47.0], 'player': {'id': 10251, 'name': 'Fara Williams'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [102.0, 41.0], 'player': {'id': 15723, 'name': 'Brooke Chaplen'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [99.0, 44.0], 'player': {'id': 10095, 'name': 'Julie Biesmans'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.0, 41.0], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.0, 36.0], 'player': {'id': 10171, 'name': 'Frankie Brown'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.0, 26.0], 'player': {'id': 16391, 'name': 'Loren Dykes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.0, 40.0], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.0, 20.0], 'player': {'id': 15721, 'name': 'Gemma Suzanne Davison'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",7b841d2c-e6b9-4986-b6b5-a02cb4ae911e,,Off T,0.031015955,Normal,Open Play,,,,Reading WFC,974,00:38:14.152,Shot,
,,,,,,,,,,,0.289524,,,,,,,,dcd81058-0a86-4a0c-af37-2c86c8dab95a,3017,,"[106.0, 52.0]",19753,84,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Heather Payne,16382.0,Center Attacking Midfield,198,Bristol City WFC,973,"['6eb21942-869f-4027-99c6-85069b678ac9', '7bf5848e-d40f-4431-8e52-ab507b82a8e9']",34,,Right Foot,,"[109.0, 51.0]","[{'location': [96.0, 45.0], 'player': {'id': 10251, 'name': 'Fara Williams'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [108.0, 49.0], 'player': {'id': 18149, 'name': 'Remi Allen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [105.0, 47.0], 'player': {'id': 15704, 'name': 'Lily Woodham'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.0, 41.0], 'player': {'id': 15723, 'name': 'Brooke Chaplen'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [112.0, 41.0], 'player': {'id': 10198, 'name': 'Josanne Potter'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.0, 45.0], 'player': {'id': 18152, 'name': 'Kirstyn Pearce'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.0, 33.0], 'player': {'id': 15706, 'name': 'Rachel Furness'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [118.0, 42.0], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.0, 29.0], 'player': {'id': 16388, 'name': 'Ella Rutherford'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [113.0, 35.0], 'player': {'id': 16380, 'name': 'Katie Rood'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.0, 39.0], 'player': {'id': 16386, 'name': 'Lucy Hope'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [101.0, 43.0], 'player': {'id': 16384, 'name': 'Carla Humphrey'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",ff425925-d7f6-48ed-b7e7-f00a1f1821f3,,Blocked,0.06731362,Normal,Open Play,,,,Bristol City WFC,973,00:39:34.500,Shot,
,,,,,,,,,,,2.041193,,,,,,,,34fb8d58-ba55-4628-83c1-11c6cb155589,3277,,"[91.0, 39.0]",19753,91,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ella Rutherford,16388.0,Left Wing,211,Bristol City WFC,973,['3ce1d958-9da3-4718-94cc-622cb55b59d5'],49,,Left Foot,,"[120.0, 34.6, 2.4]","[{'location': [103.0, 52.0], 'player': {'id': 15704, 'name': 'Lily Woodham'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.0, 35.0], 'player': {'id': 18152, 'name': 'Kirstyn Pearce'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [93.0, 40.0], 'player': {'id': 18149, 'name': 'Remi Allen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [96.0, 38.0], 'player': {'id': 15706, 'name': 'Rachel Furness'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.0, 42.0], 'player': {'id': 10198, 'name': 'Josanne Potter'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.0, 32.0], 'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [93.0, 30.0], 'player': {'id': 15723, 'name': 'Brooke Chaplen'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [119.0, 41.0], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.0, 26.0], 'player': {'id': 10095, 'name': 'Julie Biesmans'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [103.0, 40.0], 'player': {'id': 16386, 'name': 'Lucy Hope'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.0, 54.0], 'player': {'id': 16382, 'name': 'Heather Payne'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [95.0, 31.0], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [93.0, 35.0], 'player': {'id': 16380, 'name': 'Katie Rood'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,,Off T,0.022261756,Normal,Open Play,,,,Bristol City WFC,973,00:46:49.800,Shot,
,,,,,,,,,,,0.5894,,,,,,,,02d03ffd-6588-4817-b4ec-c66aa6dc7aaf,3303,,"[113.0, 26.0]",19753,93,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Lauren Bruton,15726.0,Right Center Forward,215,Reading WFC,974,['76670068-e306-433d-a0bd-c9793342d448'],8,,Left Foot,,"[118.0, 36.6, 1.4]","[{'location': [109.0, 30.0], 'player': {'id': 16391, 'name': 'Loren Dykes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.0, 29.0], 'player': {'id': 16383, 'name': 'Danique Kerkdijk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.0, 38.0], 'player': {'id': 10095, 'name': 'Julie Biesmans'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.0, 42.0], 'player': {'id': 10251, 'name': 'Fara Williams'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [107.0, 37.0], 'player': {'id': 15721, 'name': 'Gemma Suzanne Davison'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [114.0, 28.0], 'player': {'id': 10171, 'name': 'Frankie Brown'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.0, 32.0], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.0, 37.0], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",f252d23a-7c81-453a-9715-d77f2f4ee3c5,,Saved,0.032962173,Normal,Open Play,,,,Reading WFC,974,00:48:08.673,Shot,
