50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.052703,,,,,,,,,,,,,4133a2c9-f97a-4249-a63d-46bd4af7b5c7,1671,,,"[115.2, 30.7]",3890507,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Reus,5559.0,Left Wing,81,Borussia Dortmund,180,"['a08f0caf-4095-4b8a-ba55-1f7eacc88123', 'f62b8788-5f93-44e7-b7e3-2705eb90caff']",13,,Head,,"[116.0, 31.7]",,"[{'location': [97.3, 64.9], 'player': {'id': 13206, 'name': 'Erik Durm'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [109.3, 35.9], 'player': {'id': 3712, 'name': 'Pierre-Emerick Aubameyang'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.2, 44.4], 'player': {'id': 3275, 'name': 'Henrikh Mkhitaryan'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [91.0, 64.3], 'player': {'id': 5658, 'name': 'Łukasz Piszczek'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [95.5, 42.1], 'player': {'id': 8233, 'name': 'Gonzalo Castro Randon'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [118.8, 36.9], 'player': {'id': 23269, 'name': 'Felix Wiedwald'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.0, 28.4], 'player': {'id': 8396, 'name': 'Theodor Gebre Selassie'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [97.3, 42.3], 'player': {'id': 23660, 'name': 'Sambou Yatabaré'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': False}, {'location': [98.9, 48.4], 'player': {'id': 20010, 'name': 'Clemens Fritz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [99.8, 60.4], 'player': {'id': 40479, 'name': 'Janek Sternberg'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [105.8, 49.7], 'player': {'id': 26359, 'name': 'Santiago García'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.0, 39.6], 'player': {'id': 8815, 'name': 'Jannik Vestergaard'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [116.2, 32.1], 'player': {'id': 6924, 'name': 'Alejandro Gálvez Jimena'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.7, 44.8], 'player': {'id': 11396, 'name': 'Florian Grillitsch'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [92.4, 60.9], 'player': {'id': 12624, 'name': 'Anthony Ujah'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}]",2fa5f889-5e99-495e-86a1-c003e49f904b,,Blocked,0.047625277,Normal,Open Play,,,,Borussia Dortmund,180,00:40:13.050,Shot,
,,,,,,,,,,,,,,,,0.808163,,,,,,,,,,,,,a7591981-314e-4760-8017-b37e27ac9a38,1692,,,"[95.7, 29.1]",3890507,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gonzalo Castro Randon,8233.0,Left Defensive Midfield,83,Borussia Dortmund,180,['b44b16fb-a1f5-4c1d-b59a-29319bac8c59'],47,,Right Foot,,"[117.1, 40.6, 0.8]",True,"[{'location': [101.7, 28.2], 'player': {'id': 8396, 'name': 'Theodor Gebre Selassie'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [101.1, 34.7], 'player': {'id': 40479, 'name': 'Janek Sternberg'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [117.4, 38.5], 'player': {'id': 23269, 'name': 'Felix Wiedwald'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [91.3, 48.0], 'player': {'id': 26359, 'name': 'Santiago García'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.7, 39.1], 'player': {'id': 8815, 'name': 'Jannik Vestergaard'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [105.1, 32.2], 'player': {'id': 6924, 'name': 'Alejandro Gálvez Jimena'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.2, 43.8], 'player': {'id': 20010, 'name': 'Clemens Fritz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [104.2, 28.7], 'player': {'id': 5559, 'name': 'Marco Reus'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [99.2, 35.0], 'player': {'id': 13206, 'name': 'Erik Durm'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.0, 37.4], 'player': {'id': 3712, 'name': 'Pierre-Emerick Aubameyang'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [95.0, 35.6], 'player': {'id': 3275, 'name': 'Henrikh Mkhitaryan'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [90.3, 44.3], 'player': {'id': 8808, 'name': 'Matthias Ginter'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",,,Saved,0.029708995,Normal,Open Play,,,,Borussia Dortmund,180,00:40:47.712,Shot,
,,,,,,,,,,,,,,,,0.954105,,,,,,,,,,,,,115f3d45-2fe4-4d58-ab1b-4275ca99f1ab,1726,,,"[108.5, 33.5]",3890507,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Reus,5559.0,Left Wing,85,Borussia Dortmund,180,['47d8aa2c-dbcd-4daf-8976-3f816f8e4b4c'],49,,Right Foot,,"[117.1, 37.1, 1.7]",True,"[{'location': [108.0, 14.7], 'player': {'id': 3712, 'name': 'Pierre-Emerick Aubameyang'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.2, 49.3], 'player': {'id': 13206, 'name': 'Erik Durm'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [97.3, 39.7], 'player': {'id': 3275, 'name': 'Henrikh Mkhitaryan'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [109.4, 18.7], 'player': {'id': 6924, 'name': 'Alejandro Gálvez Jimena'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.5, 20.0], 'player': {'id': 8396, 'name': 'Theodor Gebre Selassie'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [105.9, 25.6], 'player': {'id': 20010, 'name': 'Clemens Fritz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [99.2, 41.3], 'player': {'id': 11396, 'name': 'Florian Grillitsch'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.7, 35.2], 'player': {'id': 8815, 'name': 'Jannik Vestergaard'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [117.5, 37.4], 'player': {'id': 23269, 'name': 'Felix Wiedwald'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.9, 48.2], 'player': {'id': 40479, 'name': 'Janek Sternberg'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [109.5, 42.0], 'player': {'id': 26359, 'name': 'Santiago García'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",f3170daf-4f47-47e4-bdab-da9204d1e9b9,,Saved,0.16974229,Half Volley,Open Play,,,,Borussia Dortmund,180,00:41:49.259,Shot,
,,,,,,,,,,,,,,,,0.145913,,,,,,,,,,,,,4eb8cdec-0751-4caf-8e60-165ac7436801,1834,,,"[110.6, 39.2]",3890507,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pierre-Emerick Aubameyang,3712.0,Center Forward,90,Borussia Dortmund,180,"['97d21553-d082-49fa-877f-a52dca039999', 'f6a17498-4e6e-44fd-b1e0-e9f2303228fa']",17,,Right Foot,,"[112.2, 39.3]",True,"[{'location': [107.1, 53.8], 'player': {'id': 20010, 'name': 'Clemens Fritz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [109.7, 45.0], 'player': {'id': 26359, 'name': 'Santiago García'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.8, 36.7], 'player': {'id': 8815, 'name': 'Jannik Vestergaard'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [112.3, 39.2], 'player': {'id': 6924, 'name': 'Alejandro Gálvez Jimena'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.4, 35.5], 'player': {'id': 8396, 'name': 'Theodor Gebre Selassie'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [101.5, 45.9], 'player': {'id': 11396, 'name': 'Florian Grillitsch'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [95.0, 43.6], 'player': {'id': 8762, 'name': 'Zlatko Junuzović'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': False}, {'location': [103.9, 23.9], 'player': {'id': 23660, 'name': 'Sambou Yatabaré'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': False}, {'location': [118.8, 40.1], 'player': {'id': 23269, 'name': 'Felix Wiedwald'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.6, 35.5], 'player': {'id': 8233, 'name': 'Gonzalo Castro Randon'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [108.7, 27.6], 'player': {'id': 11458, 'name': 'Marcel Schmelzer'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [112.8, 32.4], 'player': {'id': 5559, 'name': 'Marco Reus'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [99.6, 47.0], 'player': {'id': 3275, 'name': 'Henrikh Mkhitaryan'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [96.2, 61.7], 'player': {'id': 5658, 'name': 'Łukasz Piszczek'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",d89f0551-1463-43a0-b778-5a979ac4f957,,Blocked,0.08065413,Overhead Kick,Open Play,,,,Borussia Dortmund,180,00:44:17.385,Shot,
,,,,,,,,,,,,,,,,1.347229,,,,,,,,,,,,,c432cfc0-03da-48b1-af08-ac648b63ff70,1850,,,"[90.8, 40.3]",3890507,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julian Weigl,8816.0,Right Defensive Midfield,90,Borussia Dortmund,180,['c8412bce-6af7-40d1-b857-e7895d987533'],32,,Right Foot,,"[120.0, 33.8, 0.5]",,"[{'location': [118.7, 39.4], 'player': {'id': 23269, 'name': 'Felix Wiedwald'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [85.5, 34.8], 'player': {'id': 8233, 'name': 'Gonzalo Castro Randon'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [103.0, 51.3], 'player': {'id': 13206, 'name': 'Erik Durm'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [102.7, 34.3], 'player': {'id': 3712, 'name': 'Pierre-Emerick Aubameyang'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.5, 27.1], 'player': {'id': 5559, 'name': 'Marco Reus'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [92.8, 54.6], 'player': {'id': 3275, 'name': 'Henrikh Mkhitaryan'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [87.8, 32.3], 'player': {'id': 23660, 'name': 'Sambou Yatabaré'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': False}, {'location': [93.0, 35.0], 'player': {'id': 11396, 'name': 'Florian Grillitsch'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [83.7, 47.9], 'player': {'id': 8762, 'name': 'Zlatko Junuzović'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': False}, {'location': [93.6, 44.1], 'player': {'id': 20010, 'name': 'Clemens Fritz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [99.2, 37.2], 'player': {'id': 6924, 'name': 'Alejandro Gálvez Jimena'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.4, 30.6], 'player': {'id': 8396, 'name': 'Theodor Gebre Selassie'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [103.3, 39.9], 'player': {'id': 8815, 'name': 'Jannik Vestergaard'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [101.1, 45.2], 'player': {'id': 26359, 'name': 'Santiago García'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.7, 50.8], 'player': {'id': 40479, 'name': 'Janek Sternberg'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}]",c194e7ae-587e-4e4b-9e36-80d6b4962171,,Off T,0.031123845,Normal,Open Play,,,,Borussia Dortmund,180,00:44:32.677,Shot,
,,,,,,,,,,,,,,,,1.214773,,,,,,,,,,,,,2efc7e8e-ad62-44d3-95d7-0f319e566e59,2149,,,"[105.0, 44.4]",3890507,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pierre-Emerick Aubameyang,3712.0,Center Forward,110,Borussia Dortmund,180,['a05dcf85-f62d-4dcf-981a-c97e1f5834dd'],33,,Right Foot,,"[120.0, 37.7, 0.9]",,"[{'location': [102.6, 32.6], 'player': {'id': 3275, 'name': 'Henrikh Mkhitaryan'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [94.6, 35.5], 'player': {'id': 26359, 'name': 'Santiago García'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.7, 40.1], 'player': {'id': 11396, 'name': 'Florian Grillitsch'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.6, 43.5], 'player': {'id': 8815, 'name': 'Jannik Vestergaard'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [111.8, 42.7], 'player': {'id': 23269, 'name': 'Felix Wiedwald'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.7, 49.4], 'player': {'id': 13206, 'name': 'Erik Durm'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",f9e4f542-bee3-4179-b66b-97038a4611c0,,Goal,0.24343185,Lob,Open Play,,,,Borussia Dortmund,180,00:07:33.360,Shot,
,,,,,,,,,,,,,,,,1.271212,,,,,,,,,,,,,9c77cb4d-75b1-4e0f-9dda-d1b147d8fffe,2218,,,"[91.1, 47.7]",3890507,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Reus,5559.0,Left Wing,115,Borussia Dortmund,180,['b213a9e1-2b57-4962-bb1d-69a3b495ac89'],7,,Right Foot,,"[120.0, 43.1, 5.6]",,"[{'location': [118.2, 41.5], 'player': {'id': 23269, 'name': 'Felix Wiedwald'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.8, 76.1], 'player': {'id': 13206, 'name': 'Erik Durm'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [97.5, 56.6], 'player': {'id': 3275, 'name': 'Henrikh Mkhitaryan'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [99.8, 45.6], 'player': {'id': 3712, 'name': 'Pierre-Emerick Aubameyang'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [99.3, 57.3], 'player': {'id': 11396, 'name': 'Florian Grillitsch'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [88.3, 44.4], 'player': {'id': 20010, 'name': 'Clemens Fritz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [93.2, 57.8], 'player': {'id': 40479, 'name': 'Janek Sternberg'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [91.7, 44.5], 'player': {'id': 23660, 'name': 'Sambou Yatabaré'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': False}, {'location': [98.7, 50.1], 'player': {'id': 26359, 'name': 'Santiago García'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.5, 37.5], 'player': {'id': 6924, 'name': 'Alejandro Gálvez Jimena'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.7, 47.1], 'player': {'id': 8815, 'name': 'Jannik Vestergaard'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [93.3, 28.6], 'player': {'id': 8396, 'name': 'Theodor Gebre Selassie'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}]",dc0bfbff-6300-4402-acbf-df3a00364a7f,,Off T,0.027077911,Normal,Open Play,,,,Borussia Dortmund,180,00:10:07.569,Shot,
,,,,,,,,,,,,,,,,0.163372,,,,,,,,,,,,,6ac9933f-0c98-4f86-8e5c-a638fab78f41,2311,,,"[108.6, 51.5]",3890507,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Erik Durm,13206.0,Right Wing,122,Borussia Dortmund,180,['86b8e8d7-e6f0-46e0-901d-fa62d2f5f7ca'],23,,Left Foot,,"[111.9, 48.2, 0.2]",,"[{'location': [102.5, 47.3], 'player': {'id': 40479, 'name': 'Janek Sternberg'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [107.6, 48.4], 'player': {'id': 26359, 'name': 'Santiago García'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [95.5, 25.6], 'player': {'id': 8396, 'name': 'Theodor Gebre Selassie'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [104.9, 37.4], 'player': {'id': 8815, 'name': 'Jannik Vestergaard'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [104.6, 32.8], 'player': {'id': 6924, 'name': 'Alejandro Gálvez Jimena'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.3, 48.5], 'player': {'id': 23269, 'name': 'Felix Wiedwald'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.0, 36.2], 'player': {'id': 3712, 'name': 'Pierre-Emerick Aubameyang'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.7, 31.8], 'player': {'id': 5559, 'name': 'Marco Reus'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",2103f139-1f6a-4c76-aea9-f20f0972ddbd,True,Saved,0.28224635,Normal,Open Play,,,,Borussia Dortmund,180,00:13:23.422,Shot,
,,,,,,,,,,,,,,,,0.23397,,,,,,,,,,,,,4b9e7861-113e-47e2-82ef-ea76aca18ac4,2718,,,"[103.7, 23.3]",3890507,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Zlatko Junuzović,8762.0,Left Attacking Midfield,139,Werder Bremen,176,"['6323b283-cfc9-4632-9de0-88d448e17db1', 'a6fcbfeb-75ed-4aae-808b-60f5ce3a8aa1']",7,,Left Foot,,"[109.2, 29.5]",True,"[{'location': [118.6, 37.3], 'player': {'id': 8225, 'name': 'Roman Bürki'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.8, 44.5], 'player': {'id': 11458, 'name': 'Marcel Schmelzer'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.0, 40.9], 'player': {'id': 8216, 'name': 'Sven Bender'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.1, 35.6], 'player': {'id': 8808, 'name': 'Matthias Ginter'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.0, 30.5], 'player': {'id': 13206, 'name': 'Erik Durm'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [109.1, 33.8], 'player': {'id': 8816, 'name': 'Julian Weigl'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [95.7, 55.3], 'player': {'id': 3712, 'name': 'Pierre-Emerick Aubameyang'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [100.3, 47.4], 'player': {'id': 5559, 'name': 'Marco Reus'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [109.0, 29.7], 'player': {'id': 5658, 'name': 'Łukasz Piszczek'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.4, 32.9], 'player': {'id': 3275, 'name': 'Henrikh Mkhitaryan'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [103.0, 41.9], 'player': {'id': 8554, 'name': 'Levin Mete Öztunali'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [109.8, 40.2], 'player': {'id': 8396, 'name': 'Theodor Gebre Selassie'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [110.4, 33.4], 'player': {'id': 12624, 'name': 'Anthony Ujah'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [112.0, 33.2], 'player': {'id': 8815, 'name': 'Jannik Vestergaard'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [109.3, 45.1], 'player': {'id': 6924, 'name': 'Alejandro Gálvez Jimena'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [109.2, 51.9], 'player': {'id': 11396, 'name': 'Florian Grillitsch'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",,,Blocked,0.018997125,Half Volley,Open Play,,,,Werder Bremen,176,00:22:07.153,Shot,
,,,,,,,,,,,,,,,,0.698666,,,,,,,,,,,,,7b7e8f04-7a02-4182-9949-79cc49d876f3,2727,,,"[102.8, 31.8]",3890507,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Florian Grillitsch,11396.0,Left Defensive Midfield,140,Werder Bremen,176,['dce112e7-b9bb-4c30-92f7-4c63ece4d3f5'],35,,Right Foot,,"[114.3, 35.0, 1.8]",True,"[{'location': [116.8, 34.7], 'player': {'id': 13206, 'name': 'Erik Durm'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [118.3, 42.5], 'player': {'id': 8216, 'name': 'Sven Bender'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.6, 29.9], 'player': {'id': 5658, 'name': 'Łukasz Piszczek'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [120.0, 38.5], 'player': {'id': 11458, 'name': 'Marcel Schmelzer'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.5, 45.3], 'player': {'id': 5559, 'name': 'Marco Reus'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [118.5, 38.9], 'player': {'id': 3275, 'name': 'Henrikh Mkhitaryan'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [119.3, 36.7], 'player': {'id': 8233, 'name': 'Gonzalo Castro Randon'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [116.1, 35.7], 'player': {'id': 8816, 'name': 'Julian Weigl'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [111.0, 41.3], 'player': {'id': 8808, 'name': 'Matthias Ginter'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.1, 35.2], 'player': {'id': 8225, 'name': 'Roman Bürki'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.1, 33.2], 'player': {'id': 3712, 'name': 'Pierre-Emerick Aubameyang'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [118.2, 43.3], 'player': {'id': 6924, 'name': 'Alejandro Gálvez Jimena'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [115.7, 45.9], 'player': {'id': 40479, 'name': 'Janek Sternberg'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [114.0, 6.3], 'player': {'id': 8762, 'name': 'Zlatko Junuzović'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': True}, {'location': [117.0, 30.6], 'player': {'id': 8815, 'name': 'Jannik Vestergaard'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [115.2, 36.6], 'player': {'id': 8396, 'name': 'Theodor Gebre Selassie'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [114.2, 42.0], 'player': {'id': 12624, 'name': 'Anthony Ujah'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.7, 41.9], 'player': {'id': 23660, 'name': 'Sambou Yatabaré'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': True}]",,,Saved,0.045583732,Half Volley,Open Play,,,,Werder Bremen,176,00:22:35.520,Shot,
