50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.086229,,,,,,,,,,,,,2d4c914d-0fe3-4d05-b707-82daf978ca05,1414,,"[106.8, 49.4]",3900502,30,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yann Jouffre,3102.0,Right Midfield,67,Lorient,165,"['30feb416-f3f6-40cd-8226-2112b3a07f2a', '5722acce-aa3c-46b1-bc7d-632597ee4764', '5929aa12-98e1-47aa-9bde-72777cc17061']",53,Left Foot,,"[107.6, 48.9]",,"[{'location': [87.0, 53.1], 'player': {'id': 6335, 'name': 'Lamine Gassama'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [112.6, 43.1], 'player': {'id': 33178, 'name': 'Benjamin Moukandjo Bilé'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [116.1, 37.9], 'player': {'id': 3552, 'name': 'Benjamin Jeannot'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [116.9, 21.1], 'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [107.5, 28.8], 'player': {'id': 22587, 'name': 'Didier Ndong Ibrahim'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [118.4, 40.3], 'player': {'id': 42422, 'name': 'Dušan Veškovac'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.0, 48.3], 'player': {'id': 26752, 'name': 'Mouhamadou Dabo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.0, 40.9], 'player': {'id': 401479, 'name': 'Calvin Anele Ngcongca'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.4, 48.5], 'player': {'id': 7376, 'name': 'Yoann Court'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [111.4, 37.9], 'player': {'id': 7415, 'name': 'Jessy Pi'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [114.8, 31.2], 'player': {'id': 7301, 'name': 'Lossémy Karaboué'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.0, 32.1], 'player': {'id': 3002, 'name': 'Benjamin Nivet'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [116.9, 43.7], 'player': {'id': 7193, 'name': 'Paul Bernardoni'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,,Blocked,0.06562369,Normal,Open Play,,,,Lorient,165,00:30:53.752,Shot,True
,,,,,,,,,,,,,,,,,,0.768182,,,,,,,,,,,,,c6fed4b6-3950-4e2c-9e30-64a9b0691dfe,1424,,"[98.5, 28.9]",3900502,31,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lamine Koné,13286.0,Right Center Back,68,Lorient,165,['13c78fcd-6780-4651-b2b5-a6785b8fe583'],21,Left Foot,,"[118.8, 37.2, 0.5]",True,"[{'location': [103.5, 31.3], 'player': {'id': 401479, 'name': 'Calvin Anele Ngcongca'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.9, 31.9], 'player': {'id': 26752, 'name': 'Mouhamadou Dabo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.3, 41.4], 'player': {'id': 3002, 'name': 'Benjamin Nivet'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.2, 37.6], 'player': {'id': 42422, 'name': 'Dušan Veškovac'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.3, 34.4], 'player': {'id': 29133, 'name': 'Brayan Andrés Perea Vargas'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [103.8, 39.9], 'player': {'id': 7415, 'name': 'Jessy Pi'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.5, 43.4], 'player': {'id': 7301, 'name': 'Lossémy Karaboué'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.0, 28.7], 'player': {'id': 7376, 'name': 'Yoann Court'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [100.8, 22.5], 'player': {'id': 7336, 'name': 'Jimmy Cabot'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [90.5, 35.4], 'player': {'id': 401470, 'name': 'Fabien Camus'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [118.7, 37.3], 'player': {'id': 7193, 'name': 'Paul Bernardoni'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [84.4, 38.1], 'player': {'id': 22587, 'name': 'Didier Ndong Ibrahim'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [108.3, 33.3], 'player': {'id': 33178, 'name': 'Benjamin Moukandjo Bilé'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [111.7, 50.0], 'player': {'id': 3552, 'name': 'Benjamin Jeannot'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [111.5, 45.8], 'player': {'id': 3140, 'name': 'François Bellugou'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [102.8, 37.4], 'player': {'id': 7211, 'name': 'Zargo Touré'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [93.8, 44.1], 'player': {'id': 7567, 'name': 'Maxime Barthelmé'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",,,,Saved,0.017417846,Half Volley,Open Play,,,,Lorient,165,00:31:21.373,Shot,
,,,,,,,,,,,,,,,,,,0.961436,,,,,,,,,,,,,6b156022-976a-4e76-a1fc-4c3fbd460b86,1493,,"[100.2, 45.7]",3900502,32,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Benjamin Jeannot,3552.0,Right Center Forward,72,Lorient,165,['31b85845-33d6-4205-ad77-13dd4d25ecff'],43,Right Foot,,"[120.0, 41.4, 0.4]",True,"[{'location': [107.0, 48.8], 'player': {'id': 7193, 'name': 'Paul Bernardoni'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.3, 52.9], 'player': {'id': 26752, 'name': 'Mouhamadou Dabo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.9, 44.1], 'player': {'id': 401479, 'name': 'Calvin Anele Ngcongca'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [94.3, 48.9], 'player': {'id': 42422, 'name': 'Dušan Veškovac'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.2, 54.1], 'player': {'id': 33178, 'name': 'Benjamin Moukandjo Bilé'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",,,,Goal,0.38202322,Half Volley,Open Play,,,,Lorient,165,00:32:43.231,Shot,
,,,,,,,,,,,,,,,,,,0.470953,,,,,,,,,,,,,30a5cd5c-16b9-4fae-92f8-f5aaacca6ac5,1565,,"[90.2, 42.5]",3900502,35,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yann Jouffre,3102.0,Right Midfield,76,Lorient,165,"['5864a83c-93f2-496e-91f9-9bf42c7aa665', 'cc87413a-7d48-4063-84b8-8e8f39b70dae']",3,Left Foot,,"[102.1, 42.9]",True,"[{'location': [116.6, 39.9], 'player': {'id': 7193, 'name': 'Paul Bernardoni'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.3, 43.8], 'player': {'id': 401479, 'name': 'Calvin Anele Ngcongca'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.0, 53.2], 'player': {'id': 26752, 'name': 'Mouhamadou Dabo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.6, 47.4], 'player': {'id': 42422, 'name': 'Dušan Veškovac'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.3, 36.8], 'player': {'id': 7415, 'name': 'Jessy Pi'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [95.9, 23.6], 'player': {'id': 7301, 'name': 'Lossémy Karaboué'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.1, 43.0], 'player': {'id': 33178, 'name': 'Benjamin Moukandjo Bilé'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [98.0, 47.0], 'player': {'id': 3552, 'name': 'Benjamin Jeannot'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",e005ed15-38f5-406d-a4d9-7d603f07ebd0,,,Blocked,0.02446881,Half Volley,Open Play,,,,Lorient,165,00:35:03.678,Shot,
,,,,,,,,,,,,,,,,,,0.786478,,,,,,,,,,,,,0d6ac78f-7a75-402a-99bb-3bee4701a162,1673,,"[94.3, 51.6]",3900502,36,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Didier Ndong Ibrahim,22587.0,Left Defensive Midfield,80,Lorient,165,['a03b2ef7-7996-41e3-83d4-374a8cf31222'],51,Right Foot,,"[120.0, 51.3, 2.3]",True,"[{'location': [117.3, 41.9], 'player': {'id': 7193, 'name': 'Paul Bernardoni'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.4, 56.3], 'player': {'id': 7376, 'name': 'Yoann Court'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [106.8, 52.3], 'player': {'id': 26752, 'name': 'Mouhamadou Dabo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.3, 48.0], 'player': {'id': 42422, 'name': 'Dušan Veškovac'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.4, 39.0], 'player': {'id': 401479, 'name': 'Calvin Anele Ngcongca'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.3, 41.1], 'player': {'id': 3002, 'name': 'Benjamin Nivet'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [98.5, 49.3], 'player': {'id': 7415, 'name': 'Jessy Pi'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.5, 31.7], 'player': {'id': 7301, 'name': 'Lossémy Karaboué'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [88.9, 48.0], 'player': {'id': 7336, 'name': 'Jimmy Cabot'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [108.9, 55.0], 'player': {'id': 3102, 'name': 'Yann Jouffre'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [110.1, 42.0], 'player': {'id': 3552, 'name': 'Benjamin Jeannot'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [110.5, 36.8], 'player': {'id': 33178, 'name': 'Benjamin Moukandjo Bilé'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",f542f8a3-ef5c-4734-a39a-f57d5c068da3,,,Off T,0.022758361,Normal,Open Play,,,,Lorient,165,00:36:51.652,Shot,
,,,,,,,,,,,,,,,,,,0.694676,,,,,,,,,,,,,78b0af9b-af22-42ef-95df-a750ae833b89,1681,,"[101.7, 54.7]",3900502,37,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jimmy Cabot,7336.0,Right Center Forward,81,Troyes,133,"['e50ff02b-aa53-4150-a55a-b852b963fe04', 'f459a1f5-13e4-4568-92ef-f003b6d6480c']",17,Right Foot,,"[115.5, 44.3, 0.5]",True,"[{'location': [115.5, 44.2], 'player': {'id': 3008, 'name': 'Benjamin Lecomte'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [83.0, 49.8], 'player': {'id': 7211, 'name': 'Zargo Touré'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [80.6, 27.0], 'player': {'id': 6335, 'name': 'Lamine Gassama'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.4, 53.4], 'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.9, 43.4], 'player': {'id': 13286, 'name': 'Lamine Koné'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",,,,Saved,0.03978613,Half Volley,Open Play,,,,Troyes,133,00:37:17.485,Shot,True
,,,,,,,,,,,,,,,,,,0.681134,,,,,,,,,,,,,ebaf11ec-efc7-48ba-93bd-e2a2c24cfdaf,1883,,"[103.1, 23.8]",3900502,41,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Maxime Barthelmé,7567.0,Left Midfield,90,Lorient,165,['cc8f9aae-2365-4f85-bd2f-bc68a1aa3245'],2,Left Foot,,"[117.5, 35.3, 0.3]",,"[{'location': [86.7, 37.1], 'player': {'id': 3102, 'name': 'Yann Jouffre'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [90.9, 23.6], 'player': {'id': 3552, 'name': 'Benjamin Jeannot'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [117.3, 35.7], 'player': {'id': 7193, 'name': 'Paul Bernardoni'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.4, 43.8], 'player': {'id': 26752, 'name': 'Mouhamadou Dabo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.4, 35.6], 'player': {'id': 42422, 'name': 'Dušan Veškovac'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.8, 28.3], 'player': {'id': 401479, 'name': 'Calvin Anele Ngcongca'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.1, 25.5], 'player': {'id': 401470, 'name': 'Fabien Camus'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [98.4, 29.9], 'player': {'id': 3002, 'name': 'Benjamin Nivet'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [92.8, 37.4], 'player': {'id': 7415, 'name': 'Jessy Pi'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [81.0, 58.1], 'player': {'id': 7376, 'name': 'Yoann Court'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [107.3, 42.7], 'player': {'id': 33178, 'name': 'Benjamin Moukandjo Bilé'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",,,,Saved,0.039563015,Normal,Open Play,,,,Lorient,165,00:41:02.007,Shot,
,,,,,,,,,,,,,,,,,,0.971936,,,,,,,,,,,,,1385bf09-83cd-4db2-b605-e4cbe06bf5b0,2095,,"[98.9, 39.6]",3900502,45,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jessy Pi,7415.0,Left Defensive Midfield,100,Troyes,133,['6748b4a2-fa9e-4baa-960e-a81fe8c2a5a5'],13,Right Foot,,"[120.0, 45.1, 1.1]",,"[{'location': [93.8, 52.1], 'player': {'id': 7567, 'name': 'Maxime Barthelmé'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [87.2, 27.1], 'player': {'id': 22587, 'name': 'Didier Ndong Ibrahim'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [98.0, 38.8], 'player': {'id': 3140, 'name': 'François Bellugou'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.2, 44.0], 'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.3, 40.1], 'player': {'id': 13286, 'name': 'Lamine Koné'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.9, 31.0], 'player': {'id': 7211, 'name': 'Zargo Touré'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.2, 25.6], 'player': {'id': 6335, 'name': 'Lamine Gassama'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.4, 40.8], 'player': {'id': 3008, 'name': 'Benjamin Lecomte'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [91.8, 44.5], 'player': {'id': 401470, 'name': 'Fabien Camus'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [102.2, 55.4], 'player': {'id': 7336, 'name': 'Jimmy Cabot'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [78.9, 13.2], 'player': {'id': 26752, 'name': 'Mouhamadou Dabo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [103.2, 38.6], 'player': {'id': 29133, 'name': 'Brayan Andrés Perea Vargas'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [101.6, 28.2], 'player': {'id': 3002, 'name': 'Benjamin Nivet'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [100.9, 12.7], 'player': {'id': 7376, 'name': 'Yoann Court'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",12aed9de-2df8-4f4d-8a6b-fae1672c9207,,,Off T,0.066624664,Normal,Open Play,,,,Troyes,133,00:45:13.367,Shot,
,,,,,,,,,,,,,,,,,,0.99,,,,,,,,,,,,,acd74779-12c6-48ce-a682-09fd1c79faa7,2145,,"[109.8, 41.0]",3900502,46,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Brayan Andrés Perea Vargas,29133.0,Left Center Forward,103,Troyes,133,['fdd353e8-1df2-4ea7-a391-a328aa0c29cc'],6,Left Foot,,"[118.7, 41.9, 0.0]",True,"[{'location': [119.3, 37.2], 'player': {'id': 3552, 'name': 'Benjamin Jeannot'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [119.1, 40.7], 'player': {'id': 3008, 'name': 'Benjamin Lecomte'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.9, 49.3], 'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.9, 48.5], 'player': {'id': 13286, 'name': 'Lamine Koné'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.1, 46.8], 'player': {'id': 6335, 'name': 'Lamine Gassama'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.7, 44.7], 'player': {'id': 22587, 'name': 'Didier Ndong Ibrahim'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.5, 40.5], 'player': {'id': 7211, 'name': 'Zargo Touré'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.9, 38.0], 'player': {'id': 3140, 'name': 'François Bellugou'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.5, 32.2], 'player': {'id': 3102, 'name': 'Yann Jouffre'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [101.2, 40.8], 'player': {'id': 7567, 'name': 'Maxime Barthelmé'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [113.9, 52.0], 'player': {'id': 42422, 'name': 'Dušan Veškovac'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [112.3, 48.6], 'player': {'id': 401479, 'name': 'Calvin Anele Ngcongca'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [106.3, 39.8], 'player': {'id': 3002, 'name': 'Benjamin Nivet'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [104.4, 31.6], 'player': {'id': 7336, 'name': 'Jimmy Cabot'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",ad2ad6cb-0df0-4e64-8206-32a5407ab153,,,Saved,0.11331329,Half Volley,Open Play,,,,Troyes,133,00:01:06.930,Shot,
,,,,,,,,,,,,,,,,,,0.541595,,,,,,,,,,,,,fe4dcd50-50bb-499f-a08c-601c012a60c5,2170,,"[101.4, 44.6]",3900502,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jimmy Cabot,7336.0,Right Center Forward,107,Troyes,133,"['3b283918-a8fe-4f82-ad1a-0f2e59228ff6', '7e75ba1c-02f5-43c1-b3ae-fcc626f53a81']",48,Right Foot,,"[114.8, 42.7, 0.5]",,"[{'location': [101.0, 47.7], 'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.5, 43.4], 'player': {'id': 7211, 'name': 'Zargo Touré'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.1, 35.4], 'player': {'id': 13286, 'name': 'Lamine Koné'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.4, 33.4], 'player': {'id': 6335, 'name': 'Lamine Gassama'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.7, 41.5], 'player': {'id': 3008, 'name': 'Benjamin Lecomte'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.2, 33.5], 'player': {'id': 29133, 'name': 'Brayan Andrés Perea Vargas'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [98.2, 45.2], 'player': {'id': 401470, 'name': 'Fabien Camus'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [103.3, 24.0], 'player': {'id': 7376, 'name': 'Yoann Court'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",091c3830-ab77-449c-8d82-afe52a7881c9,,,Saved,0.11589609,Half Volley,Open Play,,,,Troyes,133,00:01:48.217,Shot,True
,,,,,,,,,,,,,,,,,,0.831127,,,,,,,,,,,,,55a90033-52c3-4191-a28f-54472f3196be,2272,,"[99.3, 29.4]",3900502,49,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Yoann Court,7376.0,Left Midfield,114,Troyes,133,['a666878e-e7f4-4934-85e7-5358f0e85cb6'],8,Left Foot,,"[120.0, 41.8, 3.9]",,"[{'location': [108.4, 56.3], 'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.2, 47.7], 'player': {'id': 13286, 'name': 'Lamine Koné'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.1, 56.3], 'player': {'id': 7567, 'name': 'Maxime Barthelmé'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [112.1, 38.7], 'player': {'id': 3140, 'name': 'François Bellugou'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.1, 40.1], 'player': {'id': 22587, 'name': 'Didier Ndong Ibrahim'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.9, 40.1], 'player': {'id': 7211, 'name': 'Zargo Touré'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.0, 34.1], 'player': {'id': 6335, 'name': 'Lamine Gassama'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.8, 31.3], 'player': {'id': 3102, 'name': 'Yann Jouffre'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [103.5, 30.3], 'player': {'id': 3552, 'name': 'Benjamin Jeannot'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [117.8, 36.8], 'player': {'id': 3008, 'name': 'Benjamin Lecomte'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.7, 42.9], 'player': {'id': 29133, 'name': 'Brayan Andrés Perea Vargas'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [110.1, 38.3], 'player': {'id': 3002, 'name': 'Benjamin Nivet'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [109.3, 36.7], 'player': {'id': 401479, 'name': 'Calvin Anele Ngcongca'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [101.0, 47.6], 'player': {'id': 42422, 'name': 'Dušan Veškovac'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [93.3, 58.0], 'player': {'id': 7301, 'name': 'Lossémy Karaboué'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [107.2, 26.7], 'player': {'id': 7336, 'name': 'Jimmy Cabot'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",,,,Off T,0.028183866,Half Volley,Open Play,,,,Troyes,133,00:04:08.162,Shot,
