ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,0.692198,,,,,,,,,,,,,,,,c18463a7-72fc-4dbe-b61e-2643ee6f00ab,1907,,"[109.9, 58.0]",2275033,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kit Graham,31551.0,Left Midfield,135,Tottenham Hotspur Women,749,['8671d5a6-59a3-4d77-952a-ba8464ea6e06'],1,,Right Foot,"[118.3, 42.9, 2.0]",True,"[{'location': [107.3, 52.2], 'player': {'id': 4865, 'name': 'Josie Green'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [107.5, 42.9], 'player': {'id': 31702, 'name': 'Rianna Dean'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.1, 66.5], 'player': {'id': 15706, 'name': 'Rachel Furness'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [98.8, 68.4], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [105.2, 63.5], 'player': {'id': 10093, 'name': 'Yana Daniëls'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [102.4, 55.7], 'player': {'id': 24925, 'name': 'Olivia Chance'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [118.4, 42.9], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.9, 52.5], 'player': {'id': 10171, 'name': 'Frankie Brown'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [113.2, 46.6], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.2, 45.7], 'player': {'id': 15618, 'name': 'Jasmine Matthews'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.6, 39.5], 'player': {'id': 19502, 'name': 'Meaghan Sargeant'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.3, 50.9], 'player': {'id': 15563, 'name': 'Charlie Wellings'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [108.5, 34.5], 'player': {'id': 16391, 'name': 'Loren Dykes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",,,Saved,0.017140603,Normal,Open Play,,,,Tottenham Hotspur Women,749,00:08:01.449,Shot,
,,,,,,,,,,,,,,0.722084,,,,,,,,,,,,,,,,e9466466-dd82-4be1-8bf1-f38f7aa85bef,2018,,"[115.1, 42.8]",2275033,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rianna Dean,31702.0,Center Forward,148,Tottenham Hotspur Women,749,['cfcf84ad-b55d-4dd7-8be0-b2aa154f9631'],22,,Head,"[120.0, 47.2, 0.8]",,"[{'location': [119.6, 41.2], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.9, 58.4], 'player': {'id': 15618, 'name': 'Jasmine Matthews'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.1, 51.5], 'player': {'id': 31551, 'name': 'Kit Graham'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [112.9, 61.9], 'player': {'id': 15706, 'name': 'Rachel Furness'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [102.3, 48.8], 'player': {'id': 10171, 'name': 'Frankie Brown'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [114.4, 44.7], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [116.7, 37.8], 'player': {'id': 16391, 'name': 'Loren Dykes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.0, 38.7], 'player': {'id': 19502, 'name': 'Meaghan Sargeant'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.9, 37.4], 'player': {'id': 24925, 'name': 'Olivia Chance'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [114.9, 38.0], 'player': {'id': 4865, 'name': 'Josie Green'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [110.3, 57.4], 'player': {'id': 10093, 'name': 'Yana Daniëls'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}]",8a28dda3-753b-4665-869b-890e1ecd96d8,,Off T,0.4230001,Normal,Open Play,,,,Tottenham Hotspur Women,749,00:11:22.487,Shot,
,,,,,,,,,,,,,,0.993537,,,,,,,,,,,,,,,,2e8bfa49-15af-4ee2-abdd-c73170e81353,2145,,"[96.9, 46.9]",2275033,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kit Graham,31551.0,Left Midfield,157,Tottenham Hotspur Women,749,['73434640-25cc-4022-9c64-8ca92cfa311f'],9,,Left Foot,"[120.0, 43.0, 1.7]",,"[{'location': [118.9, 40.2], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.4, 48.2], 'player': {'id': 10093, 'name': 'Yana Daniëls'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [98.5, 74.8], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [103.3, 43.6], 'player': {'id': 31702, 'name': 'Rianna Dean'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.3, 19.7], 'player': {'id': 15564, 'name': 'Lucy Quinn'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [103.0, 32.5], 'player': {'id': 15706, 'name': 'Rachel Furness'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [95.5, 39.9], 'player': {'id': 4865, 'name': 'Josie Green'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [100.5, 45.7], 'player': {'id': 10171, 'name': 'Frankie Brown'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.2, 44.8], 'player': {'id': 15618, 'name': 'Jasmine Matthews'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.0, 38.9], 'player': {'id': 19502, 'name': 'Meaghan Sargeant'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.7, 30.9], 'player': {'id': 16391, 'name': 'Loren Dykes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.0, 48.9], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.5, 39.8], 'player': {'id': 24925, 'name': 'Olivia Chance'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}]",3beb8ed0-2300-436b-a82b-da3d690166af,,Goal,0.04225443,Normal,Open Play,,,,Tottenham Hotspur Women,749,00:17:09.965,Shot,
,,,,,,,,,,,,,,0.938692,,,,,,,,,,,,,,,,56f8da74-583a-4476-b27f-3d0c6264ecdf,2189,,"[96.8, 34.9]",2275033,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kit Graham,31551.0,Left Midfield,159,Tottenham Hotspur Women,749,['3bc454b3-de8a-4dbd-ac24-14592578f3ea'],24,,Left Foot,"[120.0, 36.7, 1.3]",,"[{'location': [118.7, 39.5], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.4, 49.9], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.5, 52.6], 'player': {'id': 15706, 'name': 'Rachel Furness'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [97.6, 45.5], 'player': {'id': 24925, 'name': 'Olivia Chance'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.5, 19.5], 'player': {'id': 15564, 'name': 'Lucy Quinn'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [99.3, 36.2], 'player': {'id': 15618, 'name': 'Jasmine Matthews'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.4, 22.6], 'player': {'id': 16391, 'name': 'Loren Dykes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.0, 34.6], 'player': {'id': 19502, 'name': 'Meaghan Sargeant'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",,,Goal,0.034912076,Normal,Open Play,,,,Tottenham Hotspur Women,749,00:18:24.134,Shot,
,,,,,,,,,,,,,,0.384878,,,,,,,,,,,,,,,,8ad85262-8ac2-4c50-8a49-74b7e080bb77,2283,,"[107.9, 40.1]",2275033,67,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Rachel Furness,15706.0,Right Center Midfield,164,Tottenham Hotspur Women,749,['0e4a9ca3-cd07-4d40-a3d8-dcbeab47053c'],19,,Left Foot,"[119.2, 37.7, 0.5]",,"[{'location': [119.2, 40.2], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,True,Saved,0.7835,Normal,Penalty,,,,Tottenham Hotspur Women,749,00:22:19.051,Shot,
,,,,,,,,,,,,,,1.324199,,,,,,,,,,,,,,,,e3be1758-a379-4635-9db3-906c4f1a0091,2598,,"[99.9, 57.5]",2275033,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kit Graham,31551.0,Left Midfield,174,Tottenham Hotspur Women,749,"['7ad13bf1-64a2-4aa2-83b1-5d8992e8915b', '89e89528-b09e-46b7-806c-6f8711f648f7']",22,,Left Foot,"[120.0, 33.5, 0.9]",,"[{'location': [99.4, 53.6], 'player': {'id': 4865, 'name': 'Josie Green'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [109.8, 40.3], 'player': {'id': 31702, 'name': 'Rianna Dean'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [112.4, 43.2], 'player': {'id': 15618, 'name': 'Jasmine Matthews'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.6, 37.5], 'player': {'id': 15563, 'name': 'Charlie Wellings'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [102.1, 41.9], 'player': {'id': 10171, 'name': 'Frankie Brown'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [104.5, 32.2], 'player': {'id': 15706, 'name': 'Rachel Furness'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [103.0, 75.3], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [106.8, 70.8], 'player': {'id': 23412, 'name': 'Abigail Harrison'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [118.5, 41.4], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.4, 53.2], 'player': {'id': 24925, 'name': 'Olivia Chance'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.5, 28.6], 'player': {'id': 24922, 'name': 'Florence Allen'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.6, 57.5], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",e1ffaaeb-2cdb-4cfa-a1fe-0c8947356fd8,,Off T,0.022736026,Normal,Open Play,,,,Tottenham Hotspur Women,749,00:30:22.868,Shot,True
,,,,,,,,,,,,,,0.219806,,,,,,,,,,,,,,,,c332faba-25b0-4d16-9158-7d3bc75eed07,2676,,"[98.1, 31.5]",2275033,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ebony Salmon,31527.0,Left Wing,178,Bristol City WFC,973,"['371dcc72-5c7a-4ae0-918d-3f541ff17654', 'd1eb2b69-70e4-4889-b261-d7e3710c2956']",16,,Right Foot,"[101.8, 32.9]",,"[{'location': [102.1, 32.8], 'player': {'id': 31703, 'name': 'Anna Filbey'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.7, 31.7], 'player': {'id': 31552, 'name': 'Hannah Godfrey'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.4, 36.6], 'player': {'id': 15572, 'name': 'Siri Worm'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [94.2, 32.3], 'player': {'id': 16397, 'name': 'Chloe Peplow'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [92.3, 25.4], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [90.8, 33.5], 'player': {'id': 4865, 'name': 'Josie Green'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.4, 24.9], 'player': {'id': 23412, 'name': 'Abigail Harrison'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [85.4, 16.1], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [118.2, 39.5], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.7, 34.0], 'player': {'id': 15563, 'name': 'Charlie Wellings'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",1a357119-4009-42c2-b1c5-25c81d8b016d,,Blocked,0.041515566,Normal,Open Play,,,,Bristol City WFC,973,00:32:16.038,Shot,
,,,,,,,,,,,,,,1.506997,,,,,,,,,,,,,,,,4a548ad6-0c2c-4ccc-90e0-7d5ec7b432ef,2776,,"[89.0, 41.9]",2275033,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Carla Humphrey,16384.0,Center Attacking Midfield,182,Bristol City WFC,973,['17fb1991-c5c3-419a-a4c0-fe725e485a49'],18,,Right Foot,"[120.0, 31.3, 0.5]",,"[{'location': [118.7, 40.3], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.1, 46.4], 'player': {'id': 15563, 'name': 'Charlie Wellings'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [95.2, 41.6], 'player': {'id': 4865, 'name': 'Josie Green'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.3, 42.2], 'player': {'id': 31703, 'name': 'Anna Filbey'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.2, 30.3], 'player': {'id': 31552, 'name': 'Hannah Godfrey'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [84.6, 25.6], 'player': {'id': 23412, 'name': 'Abigail Harrison'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [78.7, 41.3], 'player': {'id': 10171, 'name': 'Frankie Brown'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [99.4, 56.0], 'player': {'id': 15572, 'name': 'Siri Worm'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.7, 24.3], 'player': {'id': 31527, 'name': 'Ebony Salmon'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [96.6, 24.8], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",94ea9de1-e232-4b9b-89db-067ec2079fb4,,Off T,0.023724252,Normal,Open Play,,,,Bristol City WFC,973,00:34:18.598,Shot,
,,,,,,,,,,,,,,0.906953,,,,,,,,,,,,,,,,3f2e6f71-3d4d-40e7-af13-2b1fcb2a5e94,2897,,"[112.3, 26.0]",2275033,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Josie Green,4865.0,Left Center Midfield,190,Tottenham Hotspur Women,749,['b7d66740-fbe3-4e3d-8864-10b0dae40e6b'],30,,Left Foot,"[120.0, 36.4, 6.1]",True,"[{'location': [111.9, 27.2], 'player': {'id': 31714, 'name': 'Georgia Wilson'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [116.3, 34.7], 'player': {'id': 31702, 'name': 'Rianna Dean'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [112.7, 29.1], 'player': {'id': 31551, 'name': 'Kit Graham'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [114.1, 34.9], 'player': {'id': 19502, 'name': 'Meaghan Sargeant'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.9, 35.9], 'player': {'id': 24925, 'name': 'Olivia Chance'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.0, 39.3], 'player': {'id': 23412, 'name': 'Abigail Harrison'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [115.4, 30.2], 'player': {'id': 10171, 'name': 'Frankie Brown'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [119.0, 30.9], 'player': {'id': 24922, 'name': 'Florence Allen'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.8, 36.3], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [119.0, 39.1], 'player': {'id': 15618, 'name': 'Jasmine Matthews'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.1, 44.2], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.9, 46.3], 'player': {'id': 15706, 'name': 'Rachel Furness'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [106.6, 36.5], 'player': {'id': 31552, 'name': 'Hannah Godfrey'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",,,Off T,0.038258255,Half Volley,Open Play,,,,Tottenham Hotspur Women,749,00:38:30.390,Shot,
,,,,,,,,,,,,,,0.082238,,,,,,,,,,,,,,,,0006c5eb-7d26-460d-b073-341302cac818,2915,,"[110.1, 41.6]",2275033,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Georgia Wilson,31714.0,Center Attacking Midfield,191,Bristol City WFC,973,"['d3ce18eb-d54f-4b55-bbd7-885ef183d3f6', 'dce97ca8-f4d2-4df7-a634-833c0aaa4494']",56,,Left Foot,"[112.0, 41.4]",,"[{'location': [111.7, 42.8], 'player': {'id': 4865, 'name': 'Josie Green'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [120.0, 38.7], 'player': {'id': 31552, 'name': 'Hannah Godfrey'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.4, 38.0], 'player': {'id': 15572, 'name': 'Siri Worm'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.2, 41.3], 'player': {'id': 31703, 'name': 'Anna Filbey'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.3, 50.6], 'player': {'id': 15564, 'name': 'Lucy Quinn'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [107.9, 40.1], 'player': {'id': 16397, 'name': 'Chloe Peplow'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [117.5, 40.9], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.5, 34.8], 'player': {'id': 23412, 'name': 'Abigail Harrison'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.8, 30.6], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [85.0, 22.9], 'player': {'id': 15706, 'name': 'Rachel Furness'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [97.2, 29.9], 'player': {'id': 15563, 'name': 'Charlie Wellings'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [90.2, 34.2], 'player': {'id': 24925, 'name': 'Olivia Chance'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",269e0dd5-4d51-4eac-8cea-914d8b5eb209,,Blocked,0.09400439,Normal,Open Play,,,,Bristol City WFC,973,00:38:56.856,Shot,
,,,,,,,,,,,,,,2.068203,,,,,,,,,,,,,,,,f390368e-7f19-4f99-8825-71fac1db6820,3072,,"[89.5, 49.8]",2275033,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Rachel Furness,15706.0,Right Center Midfield,206,Tottenham Hotspur Women,749,['319dcdf3-7ab4-4575-98ae-18b95d1e8a3e'],51,,Left Foot,"[120.0, 26.3, 2.7]",,"[{'location': [118.0, 40.6], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.1, 46.8], 'player': {'id': 31702, 'name': 'Rianna Dean'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [97.6, 48.3], 'player': {'id': 19502, 'name': 'Meaghan Sargeant'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [94.5, 58.2], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [88.1, 63.4], 'player': {'id': 31551, 'name': 'Kit Graham'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [93.2, 49.0], 'player': {'id': 15618, 'name': 'Jasmine Matthews'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [87.2, 49.2], 'player': {'id': 10171, 'name': 'Frankie Brown'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [94.9, 40.9], 'player': {'id': 24922, 'name': 'Florence Allen'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",3217375e-eca9-4a4b-8531-4da1a215f965,,Off T,0.018062156,Normal,Open Play,,,,Tottenham Hotspur Women,749,00:45:51.032,Shot,
,,,,,,,,,,,,,,1.276796,,,,,,,,,,,,,,,,ef6aba3f-4510-4bd7-8dc0-5ae4e086da09,3146,,"[91.4, 34.2]",2275033,92,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ebony Salmon,31527.0,Left Wing,209,Bristol City WFC,973,['a1bfd5c4-6297-46d3-94cb-b60c8c240aff'],23,,Right Foot,"[120.0, 42.3, 4.9]",,"[{'location': [118.2, 39.9], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.4, 42.4], 'player': {'id': 15618, 'name': 'Jasmine Matthews'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [85.5, 27.8], 'player': {'id': 10171, 'name': 'Frankie Brown'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [81.1, 26.2], 'player': {'id': 31551, 'name': 'Kit Graham'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [82.1, 34.9], 'player': {'id': 4865, 'name': 'Josie Green'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [93.4, 35.8], 'player': {'id': 16397, 'name': 'Chloe Peplow'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [101.4, 45.5], 'player': {'id': 15572, 'name': 'Siri Worm'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.1, 37.5], 'player': {'id': 31703, 'name': 'Anna Filbey'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.5, 33.0], 'player': {'id': 31552, 'name': 'Hannah Godfrey'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.2, 26.8], 'player': {'id': 23412, 'name': 'Abigail Harrison'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.3, 28.2], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",a2b0c73d-abad-4a3b-b7c6-c6541e160e5e,,Off T,0.027292244,Normal,Open Play,,,,Bristol City WFC,973,00:47:23.138,Shot,
