ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.584101,,,,,,,,,,,,,d80016cf-058d-4f97-9cc0-80a33f65fab2,1606,,"[86.7, 31.4]",2275090,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kim Little,15616.0,Left Center Midfield,103,Arsenal WFC,968,['a7584353-96c3-4b9a-9cc9-4a81027f3844'],19,,Right Foot,"[118.2, 36.1, 1.7]",,"[{'location': [101.3, 40.9], 'player': {'id': 15550, 'name': 'Bethany England'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [102.1, 27.4], 'player': {'id': 4660, 'name': 'Erin Cuthbert'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [102.7, 33.2], 'player': {'id': 10395, 'name': 'Maren Nævdal Mjelde'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.2, 32.4], 'player': {'id': 10514, 'name': 'Guro Reiten'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [97.2, 33.3], 'player': {'id': 15549, 'name': 'Sophie Louise Ingle'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [97.2, 34.0], 'player': {'id': 4961, 'name': 'Samantha May Kerr'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [103.8, 40.4], 'player': {'id': 4642, 'name': 'Millie Bright'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.2, 42.9], 'player': {'id': 4633, 'name': 'Magdalena Lilly Eriksson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.3, 45.8], 'player': {'id': 10222, 'name': 'Jonna Ann-Charlotte Andersson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.9, 46.7], 'player': {'id': 4647, 'name': 'So-Yun Ji'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [100.8, 31.5], 'player': {'id': 10192, 'name': 'Jordan Nobbs'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [100.0, 18.4], 'player': {'id': 15620, 'name': 'Katie McCabe'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [102.6, 24.4], 'player': {'id': 15623, 'name': 'Vivianne Miedema'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [95.7, 27.6], 'player': {'id': 10658, 'name': 'Danielle van de Donk'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [103.1, 39.9], 'player': {'id': 10650, 'name': 'Jill Roord'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [100.4, 41.0], 'player': {'id': 10235, 'name': 'Viktoria Schnaderbeck'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [91.4, 47.1], 'player': {'id': 10405, 'name': 'Lia Wälti'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [100.6, 50.6], 'player': {'id': 15621, 'name': 'Louise Quinn'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [119.2, 39.8], 'player': {'id': 15560, 'name': 'Ann-Katrin Berger'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,Saved,0.01824135,Normal,Free Kick,,,,Arsenal WFC,968,00:45:19.716,Shot,
,,,,,,,,,,,,,,1.120704,,,,,,,,,,,,,e82dfb58-295c-4a0c-bf29-ca082be02e85,1855,,"[101.6, 45.7]",2275090,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,So-Yun Ji,4647.0,Center Forward,124,Chelsea FCW,971,"['0591dd79-7ef1-4540-b930-6a95514fb766', '3c7288ee-9062-413d-95a2-a6b02739a4a1']",55,,Right Foot,"[120.0, 39.3, 4.3]",,"[{'location': [101.5, 33.1], 'player': {'id': 10514, 'name': 'Guro Reiten'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [119.1, 40.5], 'player': {'id': 10237, 'name': 'Manuela Zinsberger'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.3, 43.5], 'player': {'id': 15550, 'name': 'Bethany England'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [106.7, 54.3], 'player': {'id': 4660, 'name': 'Erin Cuthbert'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [106.1, 47.4], 'player': {'id': 10650, 'name': 'Jill Roord'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [111.6, 34.8], 'player': {'id': 4961, 'name': 'Samantha May Kerr'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [113.4, 37.2], 'player': {'id': 18999, 'name': 'Leah Williamson'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [106.5, 38.2], 'player': {'id': 10405, 'name': 'Lia Wälti'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [97.5, 40.4], 'player': {'id': 10192, 'name': 'Jordan Nobbs'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [111.4, 40.8], 'player': {'id': 15621, 'name': 'Louise Quinn'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.9, 32.8], 'player': {'id': 10235, 'name': 'Viktoria Schnaderbeck'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.5, 26.0], 'player': {'id': 15616, 'name': 'Kim Little'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [111.5, 43.1], 'player': {'id': 15620, 'name': 'Katie McCabe'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}]",,,Off T,0.06759143,Half Volley,Open Play,,,,Chelsea FCW,971,00:04:55.233,Shot,True
,,,,,,,,,,,,,,0.071477,,,,,,,,,,,,,1929403d-ce16-49d3-a2a0-82dd21290221,2156,,"[110.0, 51.9]",2275090,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Samantha May Kerr,4961.0,Right Wing,139,Chelsea FCW,971,"['44524b2a-cc39-4426-bf29-98140458c7f8', 'aa6fa1b6-1639-4d52-af28-8e735b03c3f4', 'd146ee63-c8d1-4285-9a26-02e755b4478e']",20,,Right Foot,"[111.3, 50.5]",,"[{'location': [92.1, 49.3], 'player': {'id': 10405, 'name': 'Lia Wälti'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [117.9, 43.7], 'player': {'id': 10237, 'name': 'Manuela Zinsberger'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.9, 48.1], 'player': {'id': 10235, 'name': 'Viktoria Schnaderbeck'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.1, 50.1], 'player': {'id': 18999, 'name': 'Leah Williamson'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}]",bfcd23d4-651f-44f1-b620-4faadfcd1557,,Blocked,0.06250972,Normal,Open Play,,,,Chelsea FCW,971,00:13:20.962,Shot,True
,,,,,,,,,,,,,,0.910038,,,,,,,,,,,,,97722864-c8fa-4cd1-8496-e96b6b5e3cd1,2248,,"[113.0, 32.6]",2275090,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samantha May Kerr,4961.0,Right Wing,141,Chelsea FCW,971,['65adcb32-beaa-4f4b-ade1-d9abaea94b89'],52,,Right Foot,"[120.0, 36.7, 3.5]",True,"[{'location': [90.6, 51.6], 'player': {'id': 4660, 'name': 'Erin Cuthbert'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [111.3, 44.4], 'player': {'id': 15550, 'name': 'Bethany England'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [116.7, 36.3], 'player': {'id': 10237, 'name': 'Manuela Zinsberger'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [81.9, 49.2], 'player': {'id': 10658, 'name': 'Danielle van de Donk'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [94.1, 49.5], 'player': {'id': 15620, 'name': 'Katie McCabe'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [112.5, 42.4], 'player': {'id': 18999, 'name': 'Leah Williamson'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [113.0, 34.3], 'player': {'id': 15616, 'name': 'Kim Little'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.6, 24.2], 'player': {'id': 10405, 'name': 'Lia Wälti'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",367108ea-6599-476b-8132-8ca8799fce15,,Off T,0.11329223,Half Volley,Open Play,,,,Chelsea FCW,971,00:14:52.461,Shot,
,,,,,,,,,,,,,,0.181971,,,,,,,,,,,,,1b1d7de0-b444-44c5-a471-cfa37a8d8bea,2325,,"[88.9, 26.1]",2275090,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,So-Yun Ji,4647.0,Center Forward,145,Chelsea FCW,971,"['271fc20b-f3b3-401d-8c16-23162ed74078', 'c7038cae-7af1-46f8-bd5d-4f9ddbc970a8']",44,,Right Foot,"[94.9, 29.3]",,"[{'location': [77.5, 32.2], 'player': {'id': 10514, 'name': 'Guro Reiten'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [95.2, 28.7], 'player': {'id': 10235, 'name': 'Viktoria Schnaderbeck'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [79.8, 55.2], 'player': {'id': 10658, 'name': 'Danielle van de Donk'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [83.5, 59.6], 'player': {'id': 10405, 'name': 'Lia Wälti'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [80.0, 64.1], 'player': {'id': 4660, 'name': 'Erin Cuthbert'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [118.8, 39.4], 'player': {'id': 10237, 'name': 'Manuela Zinsberger'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.2, 43.4], 'player': {'id': 15620, 'name': 'Katie McCabe'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [102.7, 40.2], 'player': {'id': 18999, 'name': 'Leah Williamson'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [92.0, 34.8], 'player': {'id': 15616, 'name': 'Kim Little'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.6, 23.2], 'player': {'id': 10179, 'name': 'Lisa Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [82.9, 25.2], 'player': {'id': 15619, 'name': 'Bethany Mead'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.0, 42.5], 'player': {'id': 15550, 'name': 'Bethany England'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [98.9, 17.2], 'player': {'id': 10395, 'name': 'Maren Nævdal Mjelde'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",dc8db398-1522-4bc3-b365-0fa55a0d0de3,,Blocked,0.006900945,Normal,Open Play,,,,Chelsea FCW,971,00:18:44.395,Shot,
,,,,,,,,,,,,,,1.369146,,,,,,,,,,,,,75d7ac0f-b4c4-405b-9369-a1e3e63bd604,2380,,"[113.3, 30.2]",2275090,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Vivianne Miedema,15623.0,Right Center Forward,147,Arsenal WFC,968,['2762eb1c-e3b9-4532-ba12-7c5bc3ab0c08'],14,,Left Foot,"[120.0, 35.5, 1.6]",,"[{'location': [102.0, 49.1], 'player': {'id': 10235, 'name': 'Viktoria Schnaderbeck'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [87.4, 21.2], 'player': {'id': 15616, 'name': 'Kim Little'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [100.2, 36.2], 'player': {'id': 10650, 'name': 'Jill Roord'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [112.9, 42.4], 'player': {'id': 10658, 'name': 'Danielle van de Donk'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [93.0, 31.7], 'player': {'id': 15549, 'name': 'Sophie Louise Ingle'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [94.2, 40.4], 'player': {'id': 10514, 'name': 'Guro Reiten'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [112.1, 34.0], 'player': {'id': 4642, 'name': 'Millie Bright'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.7, 31.9], 'player': {'id': 10395, 'name': 'Maren Nævdal Mjelde'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.6, 38.3], 'player': {'id': 4633, 'name': 'Magdalena Lilly Eriksson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.5, 41.5], 'player': {'id': 10222, 'name': 'Jonna Ann-Charlotte Andersson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.7, 32.4], 'player': {'id': 15560, 'name': 'Ann-Katrin Berger'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",3bd498e9-6d23-4c75-be62-57b0f713a01e,,Off T,0.21572469,Lob,Open Play,,,,Arsenal WFC,968,00:20:14.635,Shot,
,,,,,,,,,,,,,,0.794728,,,,,,,,,,,,,16973584-2ce6-43d0-98a2-abf3746b62e8,2484,,"[111.6, 37.0]",2275090,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Guro Reiten,10514.0,Left Center Midfield,150,Chelsea FCW,971,['5fd08a91-ffa5-4a5e-9035-da9474753ff2'],35,,Head,"[120.0, 43.7, 1.6]",,"[{'location': [101.3, 54.4], 'player': {'id': 15620, 'name': 'Katie McCabe'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [95.8, 60.9], 'player': {'id': 4660, 'name': 'Erin Cuthbert'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [111.5, 41.2], 'player': {'id': 15550, 'name': 'Bethany England'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [100.3, 41.3], 'player': {'id': 4961, 'name': 'Samantha May Kerr'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [118.6, 39.5], 'player': {'id': 10237, 'name': 'Manuela Zinsberger'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.3, 49.2], 'player': {'id': 15616, 'name': 'Kim Little'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [110.8, 35.6], 'player': {'id': 10235, 'name': 'Viktoria Schnaderbeck'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.5, 40.2], 'player': {'id': 18999, 'name': 'Leah Williamson'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [97.6, 29.1], 'player': {'id': 10405, 'name': 'Lia Wälti'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.5, 25.5], 'player': {'id': 10179, 'name': 'Lisa Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",1fad9c36-d7b7-470c-b5df-c0dc479eee6a,True,Goal,0.15455307,Normal,Open Play,,,,Chelsea FCW,971,00:22:35.569,Shot,
,,,,,,,,,,,,,,1.264799,,,,,,,,,,,,,85f13274-51ca-4be9-8117-6e9c824a4a79,2700,,"[113.2, 49.8]",2275090,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bethany Mead,15619.0,Center Defensive Midfield,163,Arsenal WFC,968,['861e7c63-10e3-4cfa-b540-c2b406d41e9c'],51,,Head,"[120.0, 42.8, 0.8]",,"[{'location': [101.2, 43.3], 'player': {'id': 15623, 'name': 'Vivianne Miedema'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [98.6, 21.0], 'player': {'id': 15616, 'name': 'Kim Little'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [113.6, 39.9], 'player': {'id': 10658, 'name': 'Danielle van de Donk'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [116.2, 39.3], 'player': {'id': 10650, 'name': 'Jill Roord'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [109.3, 43.7], 'player': {'id': 10514, 'name': 'Guro Reiten'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [105.4, 33.2], 'player': {'id': 15549, 'name': 'Sophie Louise Ingle'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [109.2, 59.1], 'player': {'id': 4647, 'name': 'So-Yun Ji'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [113.7, 48.1], 'player': {'id': 10222, 'name': 'Jonna Ann-Charlotte Andersson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.3, 43.5], 'player': {'id': 4633, 'name': 'Magdalena Lilly Eriksson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.4, 35.9], 'player': {'id': 4642, 'name': 'Millie Bright'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [119.3, 41.6], 'player': {'id': 15560, 'name': 'Ann-Katrin Berger'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.0, 20.2], 'player': {'id': 10179, 'name': 'Lisa Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}]",f4ab4ea1-f663-48e0-b2a3-fbb257a667c0,,Goal,0.05364372,Normal,Open Play,,,,Arsenal WFC,968,00:28:51.238,Shot,
,,,,,,,,,,,,,,0.925181,,,,,,,,,,,,,cd67aa49-271a-4fd5-abbc-2e85edffc474,2817,,"[92.5, 44.7]",2275090,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lia Wälti,10405.0,Right Center Midfield,173,Arsenal WFC,968,"['b2e4ab2b-9f31-4403-b1c7-9119e53f65af', 'db82793d-5ef5-46dc-8109-f14399e1ca97']",22,,Right Foot,"[109.5, 38.0]",,"[{'location': [102.1, 34.9], 'player': {'id': 10650, 'name': 'Jill Roord'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [109.1, 31.7], 'player': {'id': 18999, 'name': 'Leah Williamson'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [110.5, 38.1], 'player': {'id': 15623, 'name': 'Vivianne Miedema'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [110.2, 40.9], 'player': {'id': 10658, 'name': 'Danielle van de Donk'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [107.1, 45.2], 'player': {'id': 10235, 'name': 'Viktoria Schnaderbeck'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [103.3, 78.3], 'player': {'id': 15616, 'name': 'Kim Little'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [101.4, 58.0], 'player': {'id': 10179, 'name': 'Lisa Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [119.2, 41.2], 'player': {'id': 15560, 'name': 'Ann-Katrin Berger'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.1, 39.4], 'player': {'id': 4647, 'name': 'So-Yun Ji'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [98.1, 41.8], 'player': {'id': 15549, 'name': 'Sophie Louise Ingle'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.5, 51.0], 'player': {'id': 10222, 'name': 'Jonna Ann-Charlotte Andersson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.2, 48.2], 'player': {'id': 10514, 'name': 'Guro Reiten'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.8, 32.7], 'player': {'id': 4961, 'name': 'Samantha May Kerr'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [107.9, 44.6], 'player': {'id': 10395, 'name': 'Maren Nævdal Mjelde'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.2, 43.4], 'player': {'id': 4633, 'name': 'Magdalena Lilly Eriksson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.9, 37.9], 'player': {'id': 15550, 'name': 'Bethany England'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [110.8, 40.0], 'player': {'id': 4660, 'name': 'Erin Cuthbert'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [110.6, 39.1], 'player': {'id': 4642, 'name': 'Millie Bright'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",,,Blocked,0.022245333,Normal,Open Play,,,,Arsenal WFC,968,00:32:22.437,Shot,
,,,,,,,,,,,,,,2.001559,,,,,,,,,,,,,62238974-5f8f-495d-bca0-c2ecbe3eb91b,2877,,"[112.7, 36.7]",2275090,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Magdalena Lilly Eriksson,4633.0,Left Center Back,175,Chelsea FCW,971,"['6d08bfec-2b95-41cc-ab42-28d2c052fd68', 'cff9d29f-9259-4b0f-85f5-b51e20e3575a']",59,True,Head,"[120.0, 52.4, 0.4]",,"[{'location': [107.1, 47.5], 'player': {'id': 4647, 'name': 'So-Yun Ji'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [93.5, 39.6], 'player': {'id': 10514, 'name': 'Guro Reiten'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [102.0, 39.6], 'player': {'id': 4642, 'name': 'Millie Bright'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [100.6, 42.2], 'player': {'id': 10658, 'name': 'Danielle van de Donk'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [86.5, 58.7], 'player': {'id': 10650, 'name': 'Jill Roord'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [106.7, 40.5], 'player': {'id': 18999, 'name': 'Leah Williamson'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [119.7, 39.0], 'player': {'id': 10237, 'name': 'Manuela Zinsberger'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [116.4, 34.9], 'player': {'id': 4961, 'name': 'Samantha May Kerr'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [118.2, 38.2], 'player': {'id': 15550, 'name': 'Bethany England'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [117.5, 43.1], 'player': {'id': 15620, 'name': 'Katie McCabe'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [111.7, 41.4], 'player': {'id': 15616, 'name': 'Kim Little'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [113.5, 36.8], 'player': {'id': 15619, 'name': 'Bethany Mead'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [114.2, 29.6], 'player': {'id': 15623, 'name': 'Vivianne Miedema'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [118.9, 37.4], 'player': {'id': 10405, 'name': 'Lia Wälti'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [116.3, 36.8], 'player': {'id': 10179, 'name': 'Lisa Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",bb837c4a-083f-4939-b8a9-7b82e061c247,,Off T,0.08135523,Normal,Open Play,,,,Chelsea FCW,971,00:33:59.724,Shot,True
