50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,0.684949,,,,,,,,,,,,,de919a93-15a6-453c-9b99-577f45888ffc,1276,,,"[95.4, 45.5]",3813316,29,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Glan Martins,124906.0,Right Defensive Midfield,69,Goa,7288,['c12ce553-0918-470b-a91d-cb7503505107'],49,,Right Foot,"[120.0, 42.1, 4.5]",,"[{'location': [118.3, 41.3], 'player': {'id': 162747, 'name': 'Subhasish Roy Chowdhury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.1, 61.0], 'player': {'id': 159782, 'name': 'Alexander Romario Jesuraj'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [96.0, 37.6], 'player': {'id': 159764, 'name': 'Jorge Ortiz Mendoza'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.5, 35.4], 'player': {'id': 26571, 'name': 'Alberto Noguera Ripoll'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [101.4, 15.4], 'player': {'id': 159788, 'name': 'Nongdamba Singh Naorem'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [96.0, 44.0], 'player': {'id': 32394, 'name': 'Khassa Camara'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [100.7, 47.5], 'player': {'id': 162749, 'name': 'Gurjinder Kumar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.5, 39.2], 'player': {'id': 34164, 'name': 'Patrick Flottmann'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.1, 34.4], 'player': {'id': 162756, 'name': 'Sehnaj Singh'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [104.5, 40.5], 'player': {'id': 15805, 'name': 'Hernán Daniel Santana Trujillo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.6, 31.1], 'player': {'id': 168198, 'name': 'Joe Zoherliana'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",00fbc302-5255-4663-89d5-e91e4922d2bd,,Off T,,0.053459015,Normal,Open Play,,,,Goa,7288,00:29:49.244,Shot,
,,,,,,,,,,,,,,,,,,,,0.580154,,,,,,,,,,,,,0939e982-6fc1-41a8-b6db-9cc5b1d69869,1299,,,"[113.4, 49.6]",3813316,32,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Ortiz Mendoza,159764.0,Center Forward,71,Goa,7288,['bca2b083-e374-436f-98d4-77907e9d45e3'],9,,Right Foot,"[119.1, 43.6, 0.5]",True,"[{'location': [119.0, 43.5], 'player': {'id': 162747, 'name': 'Subhasish Roy Chowdhury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.8, 34.4], 'player': {'id': 162751, 'name': 'Rochharzela Rochharzela'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [111.7, 61.0], 'player': {'id': 162749, 'name': 'Gurjinder Kumar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.1, 55.7], 'player': {'id': 162753, 'name': 'Suhair Vadakkepeedika'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [105.3, 42.0], 'player': {'id': 162756, 'name': 'Sehnaj Singh'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [111.0, 50.0], 'player': {'id': 32394, 'name': 'Khassa Camara'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [113.5, 47.8], 'player': {'id': 34164, 'name': 'Patrick Flottmann'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.3, 38.5], 'player': {'id': 15805, 'name': 'Hernán Daniel Santana Trujillo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.2, 35.6], 'player': {'id': 168198, 'name': 'Joe Zoherliana'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.5, 62.7], 'player': {'id': 159782, 'name': 'Alexander Romario Jesuraj'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [111.2, 37.7], 'player': {'id': 26571, 'name': 'Alberto Noguera Ripoll'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [107.4, 24.1], 'player': {'id': 159788, 'name': 'Nongdamba Singh Naorem'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",39a86f80-3edf-4455-b2cd-03448f4ba87e,,Saved,,0.07745179,Backheel,Open Play,,,,Goa,7288,00:32:09.513,Shot,
,,,,,,,,,,,,,,,,,,,,0.756507,,,,,,,,,,,,,dad1cffb-a541-4a63-852b-7dc519c4c4f8,1360,,,"[104.6, 51.0]",3813316,33,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Glan Martins,124906.0,Right Defensive Midfield,74,Goa,7288,['71b72145-a0a6-4fbf-b5e3-5781d9f3cec2'],50,,Right Foot,"[115.8, 36.0]",True,"[{'location': [93.7, 36.3], 'player': {'id': 159781, 'name': 'Princeton Rebello'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [117.0, 36.8], 'player': {'id': 168198, 'name': 'Joe Zoherliana'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.8, 36.2], 'player': {'id': 35039, 'name': 'Iván Garrido González'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [115.4, 38.7], 'player': {'id': 33487, 'name': 'Dylan Fox'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [104.2, 36.9], 'player': {'id': 159788, 'name': 'Nongdamba Singh Naorem'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [115.7, 63.7], 'player': {'id': 159764, 'name': 'Jorge Ortiz Mendoza'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.2, 56.3], 'player': {'id': 159782, 'name': 'Alexander Romario Jesuraj'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [114.7, 42.3], 'player': {'id': 15805, 'name': 'Hernán Daniel Santana Trujillo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.8, 46.6], 'player': {'id': 34164, 'name': 'Patrick Flottmann'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.0, 44.8], 'player': {'id': 162749, 'name': 'Gurjinder Kumar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.8, 47.3], 'player': {'id': 162756, 'name': 'Sehnaj Singh'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [115.7, 57.9], 'player': {'id': 32394, 'name': 'Khassa Camara'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [100.8, 31.4], 'player': {'id': 162753, 'name': 'Suhair Vadakkepeedika'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [107.6, 51.8], 'player': {'id': 162751, 'name': 'Rochharzela Rochharzela'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [117.9, 42.9], 'player': {'id': 162747, 'name': 'Subhasish Roy Chowdhury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,Wayward,,0.03950495,Half Volley,Open Play,,,,Goa,7288,00:33:50.239,Shot,
,,,,,,,,,,,,,,,,,,,,0.390766,,,,,,,,,,,,,968e4ad5-b258-48cc-8b22-6c69d1c65a8d,1363,,,"[115.6, 35.0]",3813316,33,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Iván Garrido González,35039.0,Left Center Back,74,Goa,7288,['e11604a3-cbd8-4607-85e5-9ad47802fd88'],50,,Left Foot,"[118.9, 40.5, 1.8]",True,"[{'location': [105.9, 48.0], 'player': {'id': 162751, 'name': 'Rochharzela Rochharzela'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [113.6, 59.4], 'player': {'id': 32394, 'name': 'Khassa Camara'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.4, 54.7], 'player': {'id': 159782, 'name': 'Alexander Romario Jesuraj'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.1, 52.2], 'player': {'id': 124906, 'name': 'Glan Martins'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [115.3, 64.4], 'player': {'id': 159764, 'name': 'Jorge Ortiz Mendoza'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.9, 34.1], 'player': {'id': 159788, 'name': 'Nongdamba Singh Naorem'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [102.2, 32.2], 'player': {'id': 162753, 'name': 'Suhair Vadakkepeedika'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [115.6, 38.7], 'player': {'id': 33487, 'name': 'Dylan Fox'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [109.3, 44.4], 'player': {'id': 162749, 'name': 'Gurjinder Kumar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.3, 45.0], 'player': {'id': 162756, 'name': 'Sehnaj Singh'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [113.8, 44.3], 'player': {'id': 34164, 'name': 'Patrick Flottmann'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.4, 41.7], 'player': {'id': 15805, 'name': 'Hernán Daniel Santana Trujillo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [119.0, 40.8], 'player': {'id': 162747, 'name': 'Subhasish Roy Chowdhury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [117.3, 36.7], 'player': {'id': 168198, 'name': 'Joe Zoherliana'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",,,Saved,,0.4083114,Normal,Open Play,,,,Goa,7288,00:33:50.995,Shot,
,,,,,,,,,,,,,,,,,,,,0.478077,,,,,,,,,,,,,c25e73f7-47ef-4649-aefa-308c03bc40b4,1368,,,"[102.6, 47.3]",3813316,33,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Glan Martins,124906.0,Right Defensive Midfield,74,Goa,7288,"['ca770038-93e9-4d48-85e4-3c85da9b95d2', 'd3e76a47-b274-4354-9bb4-bce247ae3c8c']",53,,Left Foot,"[113.4, 45.0]",True,"[{'location': [111.5, 33.6], 'player': {'id': 35039, 'name': 'Iván Garrido González'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [103.6, 35.0], 'player': {'id': 159788, 'name': 'Nongdamba Singh Naorem'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [112.4, 60.4], 'player': {'id': 159764, 'name': 'Jorge Ortiz Mendoza'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.9, 53.5], 'player': {'id': 159782, 'name': 'Alexander Romario Jesuraj'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [112.0, 37.8], 'player': {'id': 15805, 'name': 'Hernán Daniel Santana Trujillo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.5, 38.3], 'player': {'id': 33487, 'name': 'Dylan Fox'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [113.4, 44.8], 'player': {'id': 162756, 'name': 'Sehnaj Singh'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [113.8, 45.8], 'player': {'id': 34164, 'name': 'Patrick Flottmann'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.8, 44.3], 'player': {'id': 162749, 'name': 'Gurjinder Kumar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.4, 35.3], 'player': {'id': 162753, 'name': 'Suhair Vadakkepeedika'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [103.6, 42.3], 'player': {'id': 162751, 'name': 'Rochharzela Rochharzela'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [108.4, 56.7], 'player': {'id': 32394, 'name': 'Khassa Camara'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [119.1, 42.7], 'player': {'id': 162747, 'name': 'Subhasish Roy Chowdhury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [117.2, 38.5], 'player': {'id': 168198, 'name': 'Joe Zoherliana'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",,,Blocked,,0.046558153,Half Volley,Open Play,,,,Goa,7288,00:33:53.899,Shot,
,,,,,,,,,,,,,,,,,,,,1.335481,,,,,,,,,,,,,8477e046-d605-490c-aa27-09a8dda3a41b,1389,,,"[101.0, 46.3]",3813316,34,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Alberto Noguera Ripoll,26571.0,Left Defensive Midfield,74,Goa,7288,"['87bc0f80-495e-4959-9d56-12b1ba4247c9', 'a224b30a-622d-4bd5-8e76-5e9fa909f910']",8,,Left Foot,"[117.6, 42.5, 1.2]",,"[{'location': [108.6, 58.5], 'player': {'id': 162751, 'name': 'Rochharzela Rochharzela'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [105.9, 47.5], 'player': {'id': 32394, 'name': 'Khassa Camara'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [108.4, 46.4], 'player': {'id': 162749, 'name': 'Gurjinder Kumar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.9, 42.8], 'player': {'id': 34164, 'name': 'Patrick Flottmann'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.0, 39.9], 'player': {'id': 15805, 'name': 'Hernán Daniel Santana Trujillo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.1, 36.0], 'player': {'id': 168198, 'name': 'Joe Zoherliana'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.5, 37.8], 'player': {'id': 35039, 'name': 'Iván Garrido González'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [112.3, 34.2], 'player': {'id': 33487, 'name': 'Dylan Fox'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [117.6, 42.6], 'player': {'id': 162747, 'name': 'Subhasish Roy Chowdhury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.1, 52.9], 'player': {'id': 124906, 'name': 'Glan Martins'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [100.3, 63.3], 'player': {'id': 159782, 'name': 'Alexander Romario Jesuraj'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [94.0, 38.6], 'player': {'id': 159781, 'name': 'Princeton Rebello'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [111.3, 61.0], 'player': {'id': 159764, 'name': 'Jorge Ortiz Mendoza'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.1, 30.7], 'player': {'id': 159788, 'name': 'Nongdamba Singh Naorem'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [102.1, 45.7], 'player': {'id': 162756, 'name': 'Sehnaj Singh'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.1, 59.2], 'player': {'id': 164341, 'name': 'Lalkhawpuimawia Lalkhawpuimawia'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [101.2, 46.7], 'player': {'id': 162753, 'name': 'Suhair Vadakkepeedika'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}]",9964ed4b-4e4f-4987-9bd7-1eb79d51eddb,,Saved,,0.056932643,Normal,Open Play,,,,Goa,7288,00:34:08.517,Shot,True
,,,,,,,,,,,,,,,,,,,,0.402629,,,,,,,,,,,,,ade34706-fcde-4c5f-a316-e9d6fd340dd0,1696,,,"[113.6, 30.7]",3813316,45,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lalkhawpuimawia Lalkhawpuimawia,164341.0,Center Forward,98,NorthEast United,7285,['9c29b6e5-611a-450b-a512-ee606af49b05'],37,,Head,"[120.0, 35.1, 0.9]",,"[{'location': [109.2, 34.4], 'player': {'id': 15805, 'name': 'Hernán Daniel Santana Trujillo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [112.2, 39.2], 'player': {'id': 162762, 'name': 'Mathias Coureur'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [112.5, 43.6], 'player': {'id': 162753, 'name': 'Suhair Vadakkepeedika'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [114.4, 32.4], 'player': {'id': 124911, 'name': 'Dheeraj Singh Moirangthem'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.2, 31.5], 'player': {'id': 124906, 'name': 'Glan Martins'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [104.9, 40.5], 'player': {'id': 159781, 'name': 'Princeton Rebello'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [106.1, 37.7], 'player': {'id': 159788, 'name': 'Nongdamba Singh Naorem'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [109.5, 36.2], 'player': {'id': 159778, 'name': 'Seriton Fernandes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.9, 29.8], 'player': {'id': 33487, 'name': 'Dylan Fox'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.4, 36.1], 'player': {'id': 35039, 'name': 'Iván Garrido González'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.7, 41.3], 'player': {'id': 159776, 'name': 'Sanson Pereira'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.6, 31.7], 'player': {'id': 34164, 'name': 'Patrick Flottmann'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}]",02c9d6dd-da94-439e-a03d-f62b9345c918,,Off T,,0.09362142,Normal,Open Play,,,,NorthEast United,7285,00:45:37.793,Shot,
,,,,,,,,,,,,,,,,,,,,0.13198,,,,,,,,,,,,,1a597c61-f33d-41ce-89be-73b0fa93fa3f,1740,,,"[106.8, 58.8]",3813316,46,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Ortiz Mendoza,159764.0,Center Forward,101,Goa,7288,"['1c00c1d0-83af-463a-9838-ed395a12bf89', '5b843669-8337-4b78-9523-2332bd11a70c']",43,,Right Foot,"[107.9, 57.4]",,"[{'location': [105.0, 47.9], 'player': {'id': 15805, 'name': 'Hernán Daniel Santana Trujillo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.7, 57.0], 'player': {'id': 34164, 'name': 'Patrick Flottmann'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.2, 53.0], 'player': {'id': 162749, 'name': 'Gurjinder Kumar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [95.7, 45.6], 'player': {'id': 162756, 'name': 'Sehnaj Singh'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [90.2, 30.9], 'player': {'id': 168198, 'name': 'Joe Zoherliana'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [88.9, 31.9], 'player': {'id': 159788, 'name': 'Nongdamba Singh Naorem'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [117.7, 45.5], 'player': {'id': 162747, 'name': 'Subhasish Roy Chowdhury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",9d5647f9-d5d5-4801-b47c-e8b858583c30,,Blocked,,0.010399634,Normal,Open Play,,,,Goa,7288,00:46:43.157,Shot,
,,,,,,,,,,,,,,,,,,,,1.015508,,,,,,,,,,,,,a7adf003-7d45-46a3-82b1-99020c0892ba,1765,,,"[105.7, 59.5]",3813316,47,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Princeton Rebello,159781.0,Center Attacking Midfield,102,Goa,7288,['209a5b8e-d087-439f-8b19-79f2ad5d45ab'],22,,Right Foot,"[113.6, 36.1]",True,"[{'location': [98.9, 54.9], 'player': {'id': 124906, 'name': 'Glan Martins'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [95.5, 59.4], 'player': {'id': 26571, 'name': 'Alberto Noguera Ripoll'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [99.7, 24.6], 'player': {'id': 159788, 'name': 'Nongdamba Singh Naorem'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [107.4, 42.0], 'player': {'id': 33487, 'name': 'Dylan Fox'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [110.0, 52.6], 'player': {'id': 35039, 'name': 'Iván Garrido González'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [113.5, 35.3], 'player': {'id': 168198, 'name': 'Joe Zoherliana'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.9, 48.8], 'player': {'id': 15805, 'name': 'Hernán Daniel Santana Trujillo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.1, 50.4], 'player': {'id': 162749, 'name': 'Gurjinder Kumar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.1, 42.0], 'player': {'id': 34164, 'name': 'Patrick Flottmann'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.3, 49.1], 'player': {'id': 162756, 'name': 'Sehnaj Singh'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.9, 43.8], 'player': {'id': 162753, 'name': 'Suhair Vadakkepeedika'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [102.6, 50.5], 'player': {'id': 32394, 'name': 'Khassa Camara'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.9, 60.5], 'player': {'id': 162751, 'name': 'Rochharzela Rochharzela'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [96.5, 57.7], 'player': {'id': 164341, 'name': 'Lalkhawpuimawia Lalkhawpuimawia'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [118.2, 42.2], 'player': {'id': 162747, 'name': 'Subhasish Roy Chowdhury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,Wayward,,0.008942919,Volley,Open Play,,,,Goa,7288,00:47:22.792,Shot,
,,,,,,,,,,,,,,,,,,,,0.927922,,,,,,,,,,,,,adebd423-653a-416e-a75e-c86ddd110d58,1823,,,"[94.9, 28.6]",3813316,45,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Khassa Camara,32394.0,Center Defensive Midfield,104,NorthEast United,7285,['bd65865e-7412-40a1-8411-36b5aae98006'],33,,Right Foot,"[120.0, 38.2, 4.9]",True,"[{'location': [95.2, 31.6], 'player': {'id': 159781, 'name': 'Princeton Rebello'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [115.7, 38.8], 'player': {'id': 124911, 'name': 'Dheeraj Singh Moirangthem'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [85.1, 11.7], 'player': {'id': 159778, 'name': 'Seriton Fernandes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.5, 49.8], 'player': {'id': 159776, 'name': 'Sanson Pereira'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [92.3, 27.8], 'player': {'id': 26571, 'name': 'Alberto Noguera Ripoll'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [98.6, 28.4], 'player': {'id': 33487, 'name': 'Dylan Fox'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.7, 21.7], 'player': {'id': 124906, 'name': 'Glan Martins'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [104.4, 30.5], 'player': {'id': 35039, 'name': 'Iván Garrido González'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [87.0, 46.1], 'player': {'id': 162753, 'name': 'Suhair Vadakkepeedika'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [101.9, 18.2], 'player': {'id': 164341, 'name': 'Lalkhawpuimawia Lalkhawpuimawia'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.2, 26.4], 'player': {'id': 162762, 'name': 'Mathias Coureur'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [89.4, 19.0], 'player': {'id': 162751, 'name': 'Rochharzela Rochharzela'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",dc381bc8-c415-4b9b-b602-21f3c7b2cfea,,Off T,,0.027808834,Normal,Open Play,,,,NorthEast United,7285,00:00:33.058,Shot,
